VarRet,ESSRenyi,MaxNormIw,AvgRet,VarVanillaIw,Bound,EpsThisIter,AvgDiscRet,AvgEpLen,MinVanillaIw,J,IterType,MaxVanillaIw,BatchSize,Delta,VarNormIw,AvgVanillaIw,VarDiscRet,VarJ,AvgNormIw,MinNormIw,eRenyi2,ESSClassic,VanillaAvgRet
1969.75512593,500.0,0.01,-429.742327747,,-457.785,100,-429.742327747,500.0,1.0,-429.742,2,1.0,500,0.8,3.50449e-18,1.0,1969.75512593,44.1595,0.01,0.01,1.0,100.0,-429.742327747
1929.43750819,500.0,0.005,-425.927184844,,-447.664,100,-425.927184844,500.0,1.0,-427.835,2,1.0,500,0.8,2.1793e-19,1.0,1929.43750819,43.9743,0.005,0.005,1.0,200.000000102,-425.927184844
2124.77104482,500.0,0.00333333,-430.5219651,,-446.874,100,-430.5219651,500.0,1.0,-428.73,2,1.0,500,0.8,5.43914e-20,1.0,2124.77104482,44.6311,0.00333333,0.00333333,1.0,299.999969474,-430.5219651
2044.3624957,500.0,0.0025,-431.154021161,,-445.049,100,-431.154021161,500.0,1.0,-429.336,2,1.0,500,0.8,5.4346e-20,1.0,2044.3624957,44.7329,0.0025,0.0025,1.0,400.0,-431.154021161
1913.96239331,429.503854554,0.0086856,-422.69191412,0.176133,-440.996,100,-422.69191412,500.0,0.155336,-425.832,1,4.37702,500,0.8,6.93557e-07,1.00788,1913.96239331,46.3604,0.002,0.000308243,1.16413,426.242042082,-422.69191412
2110.43275493,500.0,0.01,-424.146673766,,-452.003,100,-424.146673766,500.0,1.0,-424.147,2,1.0,500,0.8,3.50449e-18,1.0,2110.43275493,45.7092,0.01,0.01,1.0,100.0,-424.146673766
2525.82295734,500.0,0.005,-437.764366803,,-451.011,100,-437.764366803,500.0,1.0,-430.956,2,1.0,500,0.8,2.1793e-19,1.0,2525.82295734,48.3871,0.005,0.005,1.0,200.000000102,-437.764366803
1987.71528256,500.0,0.00333333,-425.940687487,,-445.659,100,-425.940687487,500.0,1.0,-429.284,2,1.0,500,0.8,5.43914e-20,1.0,1987.71528256,47.1424,0.00333333,0.00333333,1.0,299.999969474,-425.940687487
1736.37404031,500.0,0.0025,-431.626891697,,-444.051,100,-431.626891697,500.0,1.0,-429.87,2,1.0,500,0.8,5.4346e-20,1.0,1736.37404031,45.7994,0.0025,0.0025,1.0,400.0,-431.626891697
1846.35557533,130.74429759,0.394932,-431.858223062,211.788,-432.766,100,-431.858223062,500.0,0.0361228,-407.961,1,325.391,500,0.8,0.000311985,1.64784,1846.35557533,269.666,0.002,4.38426e-05,3.82426,6.34193407332,-431.858223062
2622.21127831,500.0,0.01,-435.048609834,,-465.352,100,-435.048609834,500.0,1.0,-435.049,2,1.0,500,0.8,3.50449e-18,1.0,2622.21127831,50.9509,0.01,0.01,1.0,100.0,-435.048609834
2802.66508899,500.0,0.005,-435.989090864,,-456.947,100,-435.989090864,500.0,1.0,-435.519,2,1.0,500,0.8,2.1793e-19,1.0,2802.66508899,51.8221,0.005,0.005,1.0,200.000000102,-435.989090864
1800.30872448,500.0,0.00333333,-430.974635613,,-451.5,100,-430.974635613,500.0,1.0,-434.004,2,1.0,500,0.8,5.43914e-20,1.0,1800.30872448,48.8779,0.00333333,0.00333333,1.0,299.999969474,-430.974635613
2569.01929681,500.0,0.0025,-431.989344334,,-448.652,100,-431.989344334,500.0,1.0,-433.5,2,1.0,500,0.8,5.4346e-20,1.0,2569.01929681,49.2786,0.0025,0.0025,1.0,400.0,-431.989344334
1868.1954323,348.312740579,0.013088,-422.678831782,0.444759,-442.568,100,-422.678831782,500.0,0.00780038,-426.331,1,6.39591,500,0.8,1.86237e-06,0.977369,1868.1954323,55.0379,0.002,1.5962e-05,1.43549,341.375772955,-422.678831782
1916.44587452,500.0,0.01,-430.035578682,,-457.833,100,-430.035578682,500.0,1.0,-430.036,2,1.0,500,0.8,3.50449e-18,1.0,1916.44587452,43.5578,0.01,0.01,1.0,100.0,-430.035578682
2146.80555268,500.0,0.005,-429.368804669,,-449.358,100,-429.368804669,500.0,1.0,-429.702,2,1.0,500,0.8,2.1793e-19,1.0,2146.80555268,44.8489,0.005,0.005,1.0,200.000000102,-429.368804669
2766.65330836,500.0,0.00333333,-437.547745133,,-448.994,100,-437.547745133,500.0,1.0,-432.317,2,1.0,500,0.8,5.43914e-20,1.0,2766.65330836,47.6195,0.00333333,0.00333333,1.0,299.999969474,-437.547745133
3060.44936305,500.0,0.0025,-434.827155768,,-449.547,100,-434.827155768,500.0,1.0,-432.945,2,1.0,500,0.8,5.4346e-20,1.0,3060.44936305,49.5919,0.0025,0.0025,1.0,400.0,-434.827155768
1524.01845882,301.269340912,0.0257957,-426.277696451,1.02811,-444.748,100,-426.277696451,500.0,0.0384608,-425.617,1,12.8818,500,0.8,4.12266e-06,0.998759,1524.01845882,80.63,0.002,7.70172e-05,1.65964,246.475059444,-426.277696451
1741.13745563,500.0,0.01,-432.070369032,,-460.033,100,-432.070369032,500.0,1.0,-432.07,2,1.0,500,0.8,3.50449e-18,1.0,1741.13745563,41.5178,0.01,0.01,1.0,100.0,-432.070369032
2526.1097391,500.0,0.005,-438.21819551,,-457.595,100,-438.21819551,500.0,1.0,-435.144,2,1.0,500,0.8,2.1793e-19,1.0,2526.1097391,46.0623,0.005,0.005,1.0,200.000000102,-438.21819551
1772.17182065,500.0,0.00333333,-424.692633749,,-449.992,100,-424.692633749,500.0,1.0,-431.66,2,1.0,500,0.8,5.43914e-20,1.0,1772.17182065,44.9842,0.00333333,0.00333333,1.0,299.999969474,-424.692633749
2335.73503228,500.0,0.0025,-432.354717915,,-447.709,100,-432.354717915,500.0,1.0,-431.834,2,1.0,500,0.8,5.4346e-20,1.0,2335.73503228,45.7807,0.0025,0.0025,1.0,400.0,-432.354717915
1694.13505058,320.912040284,0.00876751,-431.318793723,0.641799,-443.873,100,-431.318793723,500.0,0.0186757,-426.149,1,4.55505,500,0.8,2.37774e-06,1.03908,1694.13505058,52.1347,0.002,3.59468e-05,1.55806,313.824834107,-431.318793723
2762.3776651,500.0,0.01,-434.384119783,,-469.033,100,-434.384119783,500.0,1.0,-434.384,2,1.0,500,0.8,3.50449e-18,1.0,2762.3776651,52.2949,0.01,0.01,1.0,100.0,-434.384119783
1940.26793412,500.0,0.005,-429.366590125,,-456.376,100,-429.366590125,500.0,1.0,-431.875,2,1.0,500,0.8,2.1793e-19,1.0,1940.26793412,48.3126,0.005,0.005,1.0,200.000000102,-429.366590125
2793.48825805,500.0,0.00333333,-429.662176225,,-451.142,100,-429.662176225,500.0,1.0,-431.138,2,1.0,500,0.8,5.43914e-20,1.0,2793.48825805,49.7896,0.00333333,0.00333333,1.0,299.999969474,-429.662176225
1970.95302774,500.0,0.0025,-425.892459298,,-447.151,100,-425.892459298,500.0,1.0,-429.826,2,1.0,500,0.8,5.4346e-20,1.0,1970.95302774,48.4998,0.0025,0.0025,1.0,400.0,-425.892459298
1914.43802248,305.084045508,0.0927653,-424.277388568,5.2108,-441.624,100,-424.277388568,500.0,0.00710471,-421.787,1,49.5773,500,0.8,1.82436e-05,1.06888,1914.43802248,113.06,0.002,1.32938e-05,1.63889,90.0613473453,-424.277388568
2283.52420833,500.0,0.01,-430.910802702,,-461.626,100,-430.910802702,500.0,1.0,-430.911,2,1.0,500,0.8,3.50449e-18,1.0,2283.52420833,47.5467,0.01,0.01,1.0,100.0,-430.910802702
2384.96774116,500.0,0.005,-428.743165092,,-451.546,100,-428.743165092,500.0,1.0,-429.827,2,1.0,500,0.8,2.1793e-19,1.0,2384.96774116,48.0841,0.005,0.005,1.0,200.000000102,-428.743165092
1802.92524248,500.0,0.00333333,-422.355259175,,-445.07,100,-422.355259175,500.0,1.0,-427.336,2,1.0,500,0.8,5.43914e-20,1.0,1802.92524248,46.3547,0.00333333,0.00333333,1.0,299.999969474,-422.355259175
1682.10546168,500.0,0.0025,-424.961544182,,-442.1,100,-424.961544182,500.0,1.0,-426.743,2,1.0,500,0.8,5.4346e-20,1.0,1682.10546168,45.0438,0.0025,0.0025,1.0,400.0,-424.961544182
1847.88518894,347.125682418,0.00679088,-424.344659677,0.413086,-437.64,100,-424.344659677,500.0,0.00690562,-421.155,1,3.27659,500,0.8,1.77439e-06,0.964997,1847.88518894,46.9943,0.002,1.43122e-05,1.4404,346.569871809,-424.344659677
2122.73562823,500.0,0.01,-423.789595724,,-452.499,100,-423.789595724,500.0,1.0,-423.79,2,1.0,500,0.8,3.50449e-18,1.0,2122.73562823,45.8422,0.01,0.01,1.0,100.0,-423.789595724
1999.7036276,500.0,0.005,-428.565085398,,-446.478,100,-428.565085398,500.0,1.0,-426.177,2,1.0,500,0.8,2.1793e-19,1.0,1999.7036276,45.2361,0.005,0.005,1.0,200.000000102,-428.565085398
1832.56506977,500.0,0.00333333,-430.901201868,,-444.327,100,-430.901201868,500.0,1.0,-427.752,2,1.0,500,0.8,5.43914e-20,1.0,1832.56506977,44.4287,0.00333333,0.00333333,1.0,299.999969474,-430.901201868
1652.98652675,500.0,0.0025,-427.0345336,,-441.927,100,-427.0345336,500.0,1.0,-427.573,2,1.0,500,0.8,5.4346e-20,1.0,1652.98652675,43.47,0.0025,0.0025,1.0,400.0,-427.0345336
2297.87559937,348.959727775,0.0163957,-429.902245857,0.517549,-438.471,100,-429.902245857,500.0,0.26555,-423.102,1,8.29055,500,0.8,2.02416e-06,1.01131,2297.87559937,53.4665,0.002,0.000525163,1.43283,332.219511659,-429.902245857
2882.6430849,500.0,0.01,-435.525274973,,-463.906,100,-435.525274973,500.0,1.0,-435.525,2,1.0,500,0.8,3.50449e-18,1.0,2882.6430849,53.4211,0.01,0.01,1.0,100.0,-435.525274973
1897.42191805,500.0,0.005,-435.192466928,,-455.427,100,-435.192466928,500.0,1.0,-435.359,2,1.0,500,0.8,2.1793e-19,1.0,1897.42191805,48.6432,0.005,0.005,1.0,200.000000102,-435.192466928
2068.02379527,500.0,0.00333333,-435.493374392,,-451.789,100,-435.493374392,500.0,1.0,-435.404,2,1.0,500,0.8,5.43914e-20,1.0,2068.02379527,47.5383,0.00333333,0.00333333,1.0,299.999969474,-435.493374392
1729.73822316,500.0,0.0025,-429.616623388,,-448.147,100,-429.616623388,500.0,1.0,-433.957,2,1.0,500,0.8,5.4346e-20,1.0,1729.73822316,46.1444,0.0025,0.0025,1.0,400.0,-429.616623388
2225.5207192,279.894750118,0.0238116,-432.444383037,0.954329,-442.751,100,-432.444383037,500.0,0.00634028,-425.787,1,12.2293,500,0.8,3.61803e-06,1.02717,2225.5207192,58.4419,0.002,1.23451e-05,1.78639,262.784683334,-432.444383037
2144.29689002,500.0,0.01,-431.983128983,,-460.727,100,-431.983128983,500.0,1.0,-431.983,2,1.0,500,0.8,3.50449e-18,1.0,2144.29689002,46.0744,0.01,0.01,1.0,100.0,-431.983128983
2025.19089156,500.0,0.005,-423.199097474,,-447.916,100,-423.199097474,500.0,1.0,-427.591,2,1.0,500,0.8,2.1793e-19,1.0,2025.19089156,45.6419,0.005,0.005,1.0,200.000000102,-423.199097474
1950.89810193,500.0,0.00333333,-429.678570063,,-444.996,100,-429.678570063,500.0,1.0,-428.287,2,1.0,500,0.8,5.43914e-20,1.0,1950.89810193,45.095,0.00333333,0.00333333,1.0,299.999969474,-429.678570063
1725.25697872,500.0,0.0025,-429.788201301,,-443.133,100,-429.788201301,500.0,1.0,-428.662,2,1.0,500,0.8,5.4346e-20,1.0,1725.25697872,44.1881,0.0025,0.0025,1.0,400.0,-429.788201301
2437.72602997,227.083352283,0.134315,-428.309236038,10.2843,-439.309,100,-428.309236038,500.0,0.0538801,-418.508,1,70.3042,500,0.8,3.7537e-05,1.04686,2437.72602997,147.922,0.002,0.000102937,2.20183,48.2369970817,-428.309236038
2399.55024447,500.0,0.01,-435.310499429,,-464.862,100,-435.310499429,500.0,1.0,-435.31,2,1.0,500,0.8,3.50449e-18,1.0,2399.55024447,48.7397,0.01,0.01,1.0,100.0,-435.310499429
1771.32162467,500.0,0.005,-424.202521328,,-450.653,100,-424.202521328,500.0,1.0,-429.757,2,1.0,500,0.8,2.1793e-19,1.0,1771.32162467,45.7758,0.005,0.005,1.0,200.000000102,-424.202521328
2160.51505144,500.0,0.00333333,-432.649621046,,-448.123,100,-432.649621046,500.0,1.0,-430.721,2,1.0,500,0.8,5.43914e-20,1.0,2160.51505144,45.9541,0.00333333,0.00333333,1.0,299.999969474,-432.649621046
1883.23641264,500.0,0.0025,-437.531768859,,-447.494,100,-437.531768859,500.0,1.0,-432.424,2,1.0,500,0.8,5.4346e-20,1.0,1883.23641264,45.3722,0.0025,0.0025,1.0,400.0,-437.531768859
2342.44545867,437.787577357,0.00798099,-430.374216916,0.162108,-447.091,100,-430.374216916,500.0,0.127597,-429.748,1,4.08245,500,0.8,6.19548e-07,1.02304,2342.44545867,45.5911,0.002,0.000249447,1.14211,433.058867628,-430.374216916
2479.44721651,500.0,0.01,-433.781188107,,-463.033,100,-433.781188107,500.0,1.0,-433.781,2,1.0,500,0.8,3.50449e-18,1.0,2479.44721651,49.5445,0.01,0.01,1.0,100.0,-433.781188107
1798.97226732,500.0,0.005,-427.129892755,,-451.708,100,-427.129892755,500.0,1.0,-430.456,2,1.0,500,0.8,2.1793e-19,1.0,1798.97226732,46.1398,0.005,0.005,1.0,200.000000102,-427.129892755
2142.4185604,500.0,0.00333333,-433.325068066,,-448.765,100,-433.325068066,500.0,1.0,-431.412,2,1.0,500,0.8,5.43914e-20,1.0,2142.4185604,46.1311,0.00333333,0.00333333,1.0,299.999969474,-433.325068066
1585.01738457,500.0,0.0025,-423.451859846,,-444.45,100,-423.451859846,500.0,1.0,-429.422,2,1.0,500,0.8,5.4346e-20,1.0,1585.01738457,44.724,0.0025,0.0025,1.0,400.0,-423.451859846
1908.67871035,338.648234256,0.0107462,-434.926478513,0.454911,-441.616,100,-434.926478513,500.0,0.0101441,-425.283,1,5.29267,500,0.8,1.87538e-06,0.985028,1908.67871035,49.1512,0.002,2.05966e-05,1.47646,340.620660007,-434.926478513
2445.13521028,500.0,0.01,-431.286020566,,-460.71,100,-431.286020566,500.0,1.0,-431.286,2,1.0,500,0.8,3.50449e-18,1.0,2445.13521028,49.2004,0.01,0.01,1.0,100.0,-431.286020566
1918.48661197,500.0,0.005,-428.78052277,,-450.839,100,-428.78052277,500.0,1.0,-430.033,2,1.0,500,0.8,2.1793e-19,1.0,1918.48661197,46.4926,0.005,0.005,1.0,200.000000102,-428.78052277
2496.46156275,500.0,0.00333333,-433.371273173,,-448.648,100,-433.371273173,500.0,1.0,-431.146,2,1.0,500,0.8,5.43914e-20,1.0,2496.46156275,47.6167,0.00333333,0.00333333,1.0,299.999969474,-433.371273173
3070.00064215,500.0,0.0025,-431.576717935,,-446.447,100,-431.576717935,500.0,1.0,-431.254,2,1.0,500,0.8,5.4346e-20,1.0,3070.00064215,49.6021,0.0025,0.0025,1.0,400.0,-431.576717935
2141.31613677,331.731294349,0.0106786,-435.133782442,0.550841,-442.945,100,-435.133782442,500.0,0.0432117,-426.261,1,5.69461,500,0.8,1.93699e-06,1.06654,2141.31613677,51.6788,0.002,8.10312e-05,1.50724,337.090784158,-435.133782442
1879.45526701,500.0,0.01,-430.837572505,,-459.991,100,-430.837572505,500.0,1.0,-430.838,2,1.0,500,0.8,3.50449e-18,1.0,1879.45526701,43.1354,0.01,0.01,1.0,100.0,-430.837572505
2399.79083896,500.0,0.005,-434.922217091,,-453.494,100,-434.922217091,500.0,1.0,-432.88,2,1.0,500,0.8,2.1793e-19,1.0,2399.79083896,46.0695,0.005,0.005,1.0,200.000000102,-434.922217091
3052.97155566,500.0,0.00333333,-442.76888701,,-453.757,100,-442.76888701,500.0,1.0,-436.176,2,1.0,500,0.8,5.43914e-20,1.0,3052.97155566,49.4383,0.00333333,0.00333333,1.0,299.999969474,-442.76888701
1444.63924605,500.0,0.0025,-427.47911415,,-449.227,100,-427.47911415,500.0,1.0,-434.002,2,1.0,500,0.8,5.4346e-20,1.0,1444.63924605,46.9557,0.0025,0.0025,1.0,400.0,-427.47911415
1975.88606925,258.360886135,0.0198646,-426.214571326,1.22039,-442.093,100,-426.214571326,500.0,9.7357e-05,-423.149,1,10.3599,500,0.8,4.48689e-06,1.04305,1975.88606925,65.9516,0.002,1.86677e-07,1.93528,235.906978102,-426.214571326
1584.72838896,500.0,0.01,-427.584966765,,-454.122,100,-427.584966765,500.0,1.0,-427.585,2,1.0,500,0.8,3.50449e-18,1.0,1584.72838896,39.6091,0.01,0.01,1.0,100.0,-427.584966765
1989.60686153,500.0,0.005,-428.714201925,,-447.488,100,-428.714201925,500.0,1.0,-428.15,2,1.0,500,0.8,2.1793e-19,1.0,1989.60686153,42.0668,0.005,0.005,1.0,200.000000102,-428.714201925
1738.69230952,500.0,0.00333333,-432.461643097,,-445.376,100,-432.461643097,500.0,1.0,-429.587,2,1.0,500,0.8,5.43914e-20,1.0,1738.69230952,41.9243,0.00333333,0.00333333,1.0,299.999969474,-432.461643097
2117.25415915,500.0,0.0025,-426.161129669,,-443.19,100,-426.161129669,500.0,1.0,-428.73,2,1.0,500,0.8,5.4346e-20,1.0,2117.25415915,42.9471,0.0025,0.0025,1.0,400.0,-426.161129669
1678.27543272,455.7369087,0.00575298,-428.34504461,0.0939548,-441.237,100,-428.34504461,500.0,0.064422,-427.378,1,2.91668,500,0.8,3.65533e-07,1.01397,1678.27543272,42.377,0.002,0.000127069,1.09712,458.211244329,-428.34504461
2438.96575802,500.0,0.01,-434.419873011,,-463.532,100,-434.419873011,500.0,1.0,-434.42,2,1.0,500,0.8,3.50449e-18,1.0,2438.96575802,49.1383,0.01,0.01,1.0,100.0,-434.419873011
3024.27640484,500.0,0.005,-435.743123899,,-457.677,100,-435.743123899,500.0,1.0,-435.082,2,1.0,500,0.8,2.1793e-19,1.0,3024.27640484,52.0071,0.005,0.005,1.0,200.000000102,-435.743123899
1930.75323644,500.0,0.00333333,-434.083239454,,-453.198,100,-434.083239454,500.0,1.0,-434.749,2,1.0,500,0.8,5.43914e-20,1.0,1930.75323644,49.4017,0.00333333,0.00333333,1.0,299.999969474,-434.083239454
2341.90477639,500.0,0.0025,-433.076664304,,-450.308,100,-433.076664304,500.0,1.0,-434.331,2,1.0,500,0.8,5.4346e-20,1.0,2341.90477639,49.0973,0.0025,0.0025,1.0,400.0,-433.076664304
1704.83955013,207.601135358,0.12239,-431.764273788,12.7096,-441.923,100,-431.764273788,500.0,0.000410956,-419.745,1,72.0507,500,0.8,3.66731e-05,1.1774,1704.83955013,109.14,0.002,6.98076e-07,2.40846,49.2613994166,-431.764273788
2414.7319157,500.0,0.01,-434.357190887,,-465.862,100,-434.357190887,500.0,1.0,-434.357,2,1.0,500,0.8,3.50449e-18,1.0,2414.7319157,48.8936,0.01,0.01,1.0,100.0,-434.357190887
2333.2283828,500.0,0.005,-425.596447022,,-452.489,100,-425.596447022,500.0,1.0,-429.977,2,1.0,500,0.8,2.1793e-19,1.0,2333.2283828,48.6768,0.005,0.005,1.0,200.000000102,-425.596447022
2300.637826,500.0,0.00333333,-426.174019003,,-447.09,100,-426.174019003,500.0,1.0,-428.709,2,1.0,500,0.8,5.43914e-20,1.0,2300.637826,48.3947,0.00333333,0.00333333,1.0,299.999969474,-426.174019003
1548.44056502,500.0,0.0025,-421.401699032,,-442.801,100,-421.401699032,500.0,1.0,-426.882,2,1.0,500,0.8,5.4346e-20,1.0,1548.44056502,46.3658,0.0025,0.0025,1.0,400.0,-421.401699032
1852.75038452,348.07790936,0.0123302,-426.243995453,0.345381,-438.263,100,-426.243995453,500.0,0.115536,-421.199,1,5.97722,500,0.8,1.46974e-06,0.969526,1852.75038452,52.7117,0.002,0.000238336,1.43646,365.844932104,-426.243995453
1894.78724966,500.0,0.01,-430.890102687,,-458.283,100,-430.890102687,500.0,1.0,-430.89,2,1.0,500,0.8,3.50449e-18,1.0,1894.78724966,43.311,0.01,0.01,1.0,100.0,-430.890102687
2201.98499724,500.0,0.005,-436.304183301,,-453.519,100,-436.304183301,500.0,1.0,-433.597,2,1.0,500,0.8,2.1793e-19,1.0,2201.98499724,45.1135,0.005,0.005,1.0,200.000000102,-436.304183301
1686.02566752,500.0,0.00333333,-428.471861337,,-448.388,100,-428.471861337,500.0,1.0,-431.889,2,1.0,500,0.8,5.43914e-20,1.0,1686.02566752,43.8069,0.00333333,0.00333333,1.0,299.999969474,-428.471861337
1905.31637796,500.0,0.0025,-423.290153707,,-444.028,100,-423.290153707,500.0,1.0,-429.739,2,1.0,500,0.8,5.4346e-20,1.0,1905.31637796,43.8716,0.0025,0.0025,1.0,400.0,-423.290153707
1298.48835738,295.829369185,0.0165724,-413.968923172,0.767017,-436.118,100,-413.968923172,500.0,0.0123187,-419.502,1,8.36315,500,0.8,3.01187e-06,1.00929,1298.48835738,54.6046,0.002,2.44107e-05,1.69016,285.475856243,-413.968923172
2289.49227378,500.0,0.01,-433.54181341,,-466.195,100,-433.54181341,500.0,1.0,-433.542,2,1.0,500,0.8,3.50449e-18,1.0,2289.49227378,47.6088,0.01,0.01,1.0,100.0,-433.54181341
1393.29380846,500.0,0.005,-424.407441393,,-452.064,100,-424.407441393,500.0,1.0,-428.975,2,1.0,500,0.8,2.1793e-19,1.0,1393.29380846,42.9399,0.005,0.005,1.0,200.000000102,-424.407441393
2045.54086281,500.0,0.00333333,-431.62900852,,-448.712,100,-431.62900852,500.0,1.0,-429.859,2,1.0,500,0.8,5.43914e-20,1.0,2045.54086281,43.6557,0.00333333,0.00333333,1.0,299.999969474,-431.62900852
1450.11126413,500.0,0.0025,-424.099489257,,-444.746,100,-424.099489257,500.0,1.0,-428.419,2,1.0,500,0.8,5.4346e-20,1.0,1450.11126413,42.3614,0.0025,0.0025,1.0,400.0,-424.099489257
1841.02826393,499.996662162,0.0863579,-433.170108158,3.74263,-439.998,100,-433.170108158,500.0,3.49829e-14,-425.395,1,27.9391,500,0.8,3.57567e-05,0.647053,1841.02826393,93.2896,0.002,1.0813e-16,1.00001,50.3966347337,-433.170108158
2647.47195996,500.0,0.01,-429.207585069,,-459.669,100,-429.207585069,500.0,1.0,-429.208,2,1.0,500,0.8,3.50449e-18,1.0,2647.47195996,51.1957,0.01,0.01,1.0,100.0,-429.207585069
1731.79513164,500.0,0.005,-425.365735761,,-448.826,100,-425.365735761,500.0,1.0,-427.287,2,1.0,500,0.8,2.1793e-19,1.0,1731.79513164,46.5986,0.005,0.005,1.0,200.000000102,-425.365735761
1760.98309128,500.0,0.00333333,-427.996034372,,-445.11,100,-427.996034372,500.0,1.0,-427.523,2,1.0,500,0.8,5.43914e-20,1.0,1760.98309128,45.0428,0.00333333,0.00333333,1.0,299.999969474,-427.996034372
1835.94815489,500.0,0.0025,-423.174930186,,-441.885,100,-423.174930186,500.0,1.0,-426.436,2,1.0,500,0.8,5.4346e-20,1.0,1835.94815489,44.4925,0.0025,0.0025,1.0,400.0,-423.174930186
2234.54736558,376.507457925,0.00497458,-433.668576278,0.311431,-439.591,100,-433.668576278,500.0,0.00238591,-423.668,1,2.48975,500,0.8,1.24327e-06,1.00099,2234.54736558,46.0256,0.002,4.76712e-06,1.32799,381.622576336,-433.668576278
1945.5952911,500.0,0.01,-424.551698629,,-454.595,100,-424.551698629,500.0,1.0,-424.552,2,1.0,500,0.8,3.50449e-18,1.0,1945.5952911,43.8878,0.01,0.01,1.0,100.0,-424.551698629
1338.49482657,500.0,0.005,-429.857866329,,-448.449,100,-429.857866329,500.0,1.0,-427.205,2,1.0,500,0.8,2.1793e-19,1.0,1338.49482657,40.4062,0.005,0.005,1.0,200.000000102,-429.857866329
2241.86668811,500.0,0.00333333,-427.148885242,,-444.532,100,-427.148885242,500.0,1.0,-427.186,2,1.0,500,0.8,5.43914e-20,1.0,2241.86668811,42.7581,0.00333333,0.00333333,1.0,299.999969474,-427.148885242
2001.49737402,500.0,0.0025,-434.589449296,,-444.059,100,-434.589449296,500.0,1.0,-429.037,2,1.0,500,0.8,5.4346e-20,1.0,2001.49737402,43.3225,0.0025,0.0025,1.0,400.0,-434.589449296
2468.23684714,238.221120424,0.143411,-435.742728439,11.3248,-439.043,100,-435.742728439,500.0,0.0126777,-419.577,1,74.3533,500,0.8,4.21303e-05,1.03693,2468.23684714,192.821,0.002,2.44524e-05,2.09889,43.4348119209,-435.742728439
1628.25613865,500.0,0.01,-420.952165791,,-449.386,100,-420.952165791,500.0,1.0,-420.952,2,1.0,500,0.8,3.50449e-18,1.0,1628.25613865,40.1494,0.01,0.01,1.0,100.0,-420.952165791
2284.97406783,500.0,0.005,-431.087982852,,-447.784,100,-431.087982852,500.0,1.0,-426.02,2,1.0,500,0.8,2.1793e-19,1.0,2284.97406783,44.3027,0.005,0.005,1.0,200.000000102,-431.087982852
2209.18918195,500.0,0.00333333,-431.446314195,,-445.599,100,-431.446314195,500.0,1.0,-427.829,2,1.0,500,0.8,5.43914e-20,1.0,2209.18918195,45.2113,0.00333333,0.00333333,1.0,299.999969474,-431.446314195
1513.45252074,500.0,0.0025,-428.477630026,,-443.38,100,-428.477630026,500.0,1.0,-427.991,2,1.0,500,0.8,5.4346e-20,1.0,1513.45252074,43.6773,0.0025,0.0025,1.0,400.0,-428.477630026
1913.65440145,282.923149234,0.025681,-434.871776899,1.5415,-439.541,100,-434.871776899,500.0,0.0317806,-421.243,1,14.1416,500,0.8,5.08356e-06,1.10133,1913.65440145,58.3834,0.002,5.77131e-05,1.76726,220.42462118,-434.871776899
2739.51773899,500.0,0.01,-433.734700577,,-465.645,100,-433.734700577,500.0,1.0,-433.735,2,1.0,500,0.8,3.50449e-18,1.0,2739.51773899,52.078,0.01,0.01,1.0,100.0,-433.734700577
2274.14474728,500.0,0.005,-426.602844109,,-452.733,100,-426.602844109,500.0,1.0,-430.169,2,1.0,500,0.8,2.1793e-19,1.0,2274.14474728,49.9448,0.005,0.005,1.0,200.000000102,-426.602844109
1978.80618734,500.0,0.00333333,-425.766163386,,-447.125,100,-425.766163386,500.0,1.0,-428.701,2,1.0,500,0.8,5.43914e-20,1.0,1978.80618734,48.1695,0.00333333,0.00333333,1.0,299.999969474,-425.766163386
2022.20858472,500.0,0.0025,-426.835701164,,-444.19,100,-426.835701164,500.0,1.0,-428.235,2,1.0,500,0.8,5.4346e-20,1.0,2022.20858472,47.3431,0.0025,0.0025,1.0,400.0,-426.835701164
2003.42634328,381.887880782,0.0103545,-434.117086587,0.345965,-442.253,100,-434.117086587,500.0,0.0393468,-425.924,1,5.27257,500,0.8,1.33427e-06,1.01841,2003.42634328,49.3343,0.002,7.72709e-05,1.30928,375.121430868,-434.117086587
1712.42167868,500.0,0.01,-429.300750945,,-456.575,100,-429.300750945,500.0,1.0,-429.301,2,1.0,500,0.8,3.50449e-18,1.0,1712.42167868,41.174,0.01,0.01,1.0,100.0,-429.300750945
2694.44792986,500.0,0.005,-434.212855723,,-455.036,100,-434.212855723,500.0,1.0,-431.757,2,1.0,500,0.8,2.1793e-19,1.0,2694.44792986,46.77,0.005,0.005,1.0,200.000000102,-434.212855723
1935.58558026,500.0,0.00333333,-431.786416466,,-450.774,100,-431.786416466,500.0,1.0,-431.767,2,1.0,500,0.8,5.43914e-20,1.0,1935.58558026,45.7934,0.00333333,0.00333333,1.0,299.999969474,-431.786416466
2220.77507646,500.0,0.0025,-433.733351098,,-448.719,100,-433.733351098,500.0,1.0,-432.258,2,1.0,500,0.8,5.4346e-20,1.0,2220.77507646,46.0775,0.0025,0.0025,1.0,400.0,-433.733351098
2730.51969329,332.538306723,0.0274155,-433.265378416,0.937616,-445.205,100,-433.265378416,500.0,0.00441615,-427.151,1,14.1777,500,0.8,3.50596e-06,1.03428,2730.51969329,54.8129,0.002,8.53955e-06,1.50359,266.703833926,-433.265378416
