ESSRenyi,VarVanillaIw,Delta,AvgDiscRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgRet,AvgNormIw,VarRet,VarJ,J,ESSClassic,EpsThisIter,MaxVanillaIw,MaxNormIw,IterType,MinNormIw,VarNormIw,AvgEpLen,Bound
79.5205542511,12.9688,1.0,-63.326373612,500,1357.15602133,,7.02014,6.28768,-63.326373612,-63.326373612,0.002,1357.15602133,50.0418,-64.1784,396.001640464,100,8.86382,0.00252525,1,,1.05261e-06,91.05,-64.1784
500.0,,1.0,-65.6234982802,500,2598.64986366,1.0,1.0,1.0,-65.6234982802,-65.6234982802,0.01,2598.64986366,50.7214,-65.6235,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.83,-65.6235
500.0,,1.0,-61.8585245776,500,1354.74082864,1.0,1.0,1.0,-61.8585245776,-61.8585245776,0.005,1354.74082864,44.2772,-63.741,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,89.03,-63.741
500.0,,1.0,-59.1441424972,500,59.8852047792,1.0,1.0,1.0,-59.1441424972,-59.1441424972,0.00333333,59.8852047792,36.4889,-62.2087,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.33,-62.2087
500.0,,1.0,-69.5623048493,500,3830.69549232,1.0,1.0,1.0,-69.5623048493,-69.5623048493,0.0025,3830.69549232,44.2359,-64.0471,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,98.51,-64.0471
500.0,,1.0,-66.668018875,500,2602.39875541,1.0,1.0,1.0,-66.668018875,-66.668018875,0.002,2602.39875541,45.627,-64.5713,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.03,-64.5713
500.0,,1.0,-62.7868251124,500,1338.0715527,1.0,1.0,1.0,-62.7868251124,-62.7868251124,0.01,1338.0715527,36.3963,-62.7868,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.5,-62.7868
500.0,,1.0,-72.8002705009,500,5061.91122043,1.0,1.0,1.0,-72.8002705009,-72.8002705009,0.005,5061.91122043,56.5072,-67.7935,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,101.9,-67.7935
500.0,,1.0,-62.6845480371,500,1359.12710532,1.0,1.0,1.0,-62.6845480371,-62.6845480371,0.00333333,1359.12710532,50.8234,-66.0905,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.66,-66.0905
500.0,,1.0,-58.9740010075,500,43.7442923372,1.0,1.0,1.0,-58.9740010075,-58.9740010075,0.0025,43.7442923372,44.2446,-64.3114,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,86.3,-64.3114
500.0,,1.0,-74.774316563,500,5001.10133997,1.0,1.0,1.0,-74.774316563,-74.774316563,0.002,5001.10133997,50.7327,-66.404,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,105.28,-66.404
500.0,,1.0,-70.9169820794,500,3806.87409683,1.0,1.0,1.0,-70.9169820794,-70.9169820794,0.01,3806.87409683,61.3906,-70.917,100.0,100,1.0,0.01,2,0.01,3.50449e-18,100.99,-70.917
500.0,,1.0,-61.4538271046,500,1359.95653032,1.0,1.0,1.0,-61.4538271046,-61.4538271046,0.005,1359.95653032,50.7934,-66.1854,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.5,-66.1854
500.0,,1.0,-59.0846260482,500,69.1521978681,1.0,1.0,1.0,-59.0846260482,-59.0846260482,0.00333333,69.1521978681,41.8808,-63.8185,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.35,-63.8185
500.0,,1.0,-62.2684336577,500,1351.24761894,1.0,1.0,1.0,-62.2684336577,-62.2684336577,0.0025,1351.24761894,40.625,-63.431,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.72,-63.431
500.0,,1.0,-59.7389833626,500,51.3970900705,1.0,1.0,1.0,-59.7389833626,-59.7389833626,0.002,51.3970900705,36.5057,-62.6926,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.51,-62.6926
500.0,,1.0,-60.8172002684,500,1344.29097023,1.0,1.0,1.0,-60.8172002684,-60.8172002684,0.01,1344.29097023,36.4808,-60.8172,100.0,100,1.0,0.01,2,0.01,3.50449e-18,87.74,-60.8172
500.0,,1.0,-70.8329420717,500,3808.58206732,1.0,1.0,1.0,-70.8329420717,-70.8329420717,0.005,3808.58206732,50.7519,-65.8251,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,100.61,-65.8251
500.0,,1.0,-70.9766297311,500,3801.80958509,1.0,1.0,1.0,-70.9766297311,-70.9766297311,0.00333333,3801.80958509,54.568,-67.5423,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,100.87,-67.5423
500.0,,1.0,-58.5238218659,500,69.384303118,1.0,1.0,1.0,-58.5238218659,-58.5238218659,0.0025,69.384303118,47.599,-65.2876,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.41,-65.2876
500.0,,1.0,-58.7135160065,500,73.4657381198,1.0,1.0,1.0,-58.7135160065,-58.7135160065,0.002,73.4657381198,42.8252,-63.9728,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,85.77,-63.9728
500.0,,1.0,-70.7506137723,500,3812.62978625,1.0,1.0,1.0,-70.7506137723,-70.7506137723,0.01,3812.62978625,61.437,-70.7506,100.0,100,1.0,0.01,2,0.01,3.50449e-18,100.27,-70.7506
500.0,,1.0,-58.3790657739,500,56.1508465104,1.0,1.0,1.0,-58.3790657739,-58.3790657739,0.005,56.1508465104,44.1963,-64.5648,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,85.63,-64.5648
500.0,,1.0,-74.0425501148,500,5023.40061362,1.0,1.0,1.0,-74.0425501148,-74.0425501148,0.00333333,5023.40061362,54.5884,-67.7241,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,103.68,-67.7241
500.0,,1.0,-81.4271861117,500,7328.46915929,1.0,1.0,1.0,-81.4271861117,-81.4271861117,0.0025,7328.46915929,63.9056,-71.1498,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,112.39,-71.1498
500.0,,1.0,-70.9497181098,500,3820.32476893,1.0,1.0,1.0,-70.9497181098,-70.9497181098,0.002,3820.32476893,63.4316,-71.1098,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,100.59,-71.1098
500.0,,1.0,-58.8478956769,500,56.8403425266,1.0,1.0,1.0,-58.8478956769,-58.8478956769,0.01,56.8403425266,7.50146,-58.8479,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.78,-58.8479
500.0,,1.0,-70.4262448601,500,3817.08154668,1.0,1.0,1.0,-70.4262448601,-70.4262448601,0.005,3817.08154668,44.1713,-64.6371,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,99.42,-64.6371
500.0,,1.0,-68.0027097404,500,3861.03780472,1.0,1.0,1.0,-68.0027097404,-68.0027097404,0.00333333,3861.03780472,50.7681,-65.7589,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,96.28,-65.7589
500.0,,1.0,-67.4955577439,500,2599.7373149,1.0,1.0,1.0,-67.4955577439,-67.4955577439,0.0025,2599.7373149,50.7646,-66.1931,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,96.83,-66.1931
500.0,,1.0,-73.2298955913,500,5043.81506567,1.0,1.0,1.0,-73.2298955913,-73.2298955913,0.002,5043.81506567,55.3917,-67.6005,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,103.05,-67.6005
500.0,,1.0,-69.7217213359,500,3835.70754565,1.0,1.0,1.0,-69.7217213359,-69.7217213359,0.01,3835.70754565,61.6226,-69.7217,100.0,100,1.0,0.01,2,0.01,3.50449e-18,98.85,-69.7217
500.0,,1.0,-59.1549086952,500,65.5468234422,1.0,1.0,1.0,-59.1549086952,-59.1549086952,0.005,65.5468234422,44.261,-64.4383,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,86.41,-64.4383
500.0,,1.0,-61.7502410731,500,1335.63362076,1.0,1.0,1.0,-61.7502410731,-61.7502410731,0.00333333,1335.63362076,41.8137,-63.5423,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.98,-63.5423
500.0,,1.0,-62.2247530016,500,1347.54769791,1.0,1.0,1.0,-62.2247530016,-62.2247530016,0.0025,1347.54769791,40.5603,-63.2129,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.46,-63.2129
500.0,,1.0,-67.6963594869,500,2596.21893546,1.0,1.0,1.0,-67.6963594869,-67.6963594869,0.002,2596.21893546,42.8179,-64.1096,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,96.88,-64.1096
500.0,,1.0,-63.915619721,500,1345.23910528,1.0,1.0,1.0,-63.915619721,-63.915619721,0.01,1345.23910528,36.4937,-63.9156,100.0,100,1.0,0.01,2,0.01,3.50449e-18,92.48,-63.9156
500.0,,1.0,-65.7831315778,500,2599.31136986,1.0,1.0,1.0,-65.7831315778,-65.7831315778,0.005,2599.31136986,44.1976,-64.8494,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,93.82,-64.8494
500.0,,1.0,-62.5212241544,500,1331.4506197,1.0,1.0,1.0,-62.5212241544,-62.5212241544,0.00333333,1331.4506197,41.7476,-64.0733,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.51,-64.0733
500.0,,1.0,-75.8091742909,500,6243.02068555,1.0,1.0,1.0,-75.8091742909,-75.8091742909,0.0025,6243.02068555,53.6481,-67.0073,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,105.06,-67.0073
500.0,,1.0,-62.4752340499,500,1362.6589233,1.0,1.0,1.0,-62.4752340499,-62.4752340499,0.002,1362.6589233,50.7503,-66.1009,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.6,-66.1009
500.0,,1.0,-65.8841047446,500,2601.90387445,1.0,1.0,1.0,-65.8841047446,-65.8841047446,0.01,2601.90387445,50.7532,-65.8841,100.0,100,1.0,0.01,2,0.01,3.50449e-18,94.35,-65.8841
500.0,,1.0,-61.5731848209,500,1344.62137348,1.0,1.0,1.0,-61.5731848209,-61.5731848209,0.005,1344.62137348,44.2513,-63.7286,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.93,-63.7286
500.0,,1.0,-63.1266068482,500,1336.38896411,1.0,1.0,1.0,-63.1266068482,-63.1266068482,0.00333333,1336.38896411,41.7916,-63.528,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.33,-63.528
500.0,,1.0,-59.6902456388,500,72.7115408137,1.0,1.0,1.0,-59.6902456388,-59.6902456388,0.0025,72.7115408137,36.4782,-62.5685,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.67,-62.5685
500.0,,1.0,-71.062861924,500,3813.365997,1.0,1.0,1.0,-71.062861924,-71.062861924,0.002,3813.365997,42.7916,-64.2674,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,100.77,-64.2674
500.0,,1.0,-57.1563772592,500,49.8367705131,1.0,1.0,1.0,-57.1563772592,-57.1563772592,0.01,49.8367705131,7.02413,-57.1564,100.0,100,1.0,0.01,2,0.01,3.50449e-18,83.07,-57.1564
500.0,,1.0,-66.4313323921,500,2613.89580702,1.0,1.0,1.0,-66.4313323921,-66.4313323921,0.005,2613.89580702,36.6067,-61.7939,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,94.85,-61.7939
500.0,,1.0,-64.5737277578,500,2609.74723033,1.0,1.0,1.0,-64.5737277578,-64.5737277578,0.00333333,2609.74723033,41.9083,-62.7205,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.94,-62.7205
500.0,,1.0,-61.0199872941,500,1339.93766286,1.0,1.0,1.0,-61.0199872941,-61.0199872941,0.0025,1339.93766286,40.6129,-62.2954,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.77,-62.2954
500.0,,1.0,-62.0432762221,500,1367.38465915,1.0,1.0,1.0,-62.0432762221,-62.0432762221,0.002,1367.38465915,39.8783,-62.2449,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,89.65,-62.2449
500.0,,1.0,-58.6251110113,500,77.6413735875,1.0,1.0,1.0,-58.6251110113,-58.6251110113,0.01,77.6413735875,8.76727,-58.6251,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.64,-58.6251
500.0,,1.0,-70.9563909993,500,3817.70625591,1.0,1.0,1.0,-70.9563909993,-70.9563909993,0.005,3817.70625591,44.342,-64.7907,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,100.68,-64.7907
500.0,,1.0,-67.6379482745,500,2582.49453829,1.0,1.0,1.0,-67.6379482745,-67.6379482745,0.00333333,2582.49453829,46.5278,-65.7398,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,97.04,-65.7398
500.0,,1.0,-66.2076206878,500,2611.37110334,1.0,1.0,1.0,-66.2076206878,-66.2076206878,0.0025,2611.37110334,47.6443,-65.8568,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,94.43,-65.8568
500.0,,1.0,-70.1540585697,500,3812.88145743,1.0,1.0,1.0,-70.1540585697,-70.1540585697,0.002,3812.88145743,50.7335,-66.7162,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,99.27,-66.7162
500.0,,1.0,-62.4496261992,500,1340.36300199,1.0,1.0,1.0,-62.4496261992,-62.4496261992,0.01,1340.36300199,36.4275,-62.4496,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.32,-62.4496
500.0,,1.0,-72.2120267504,500,5087.56662507,1.0,1.0,1.0,-72.2120267504,-72.2120267504,0.005,5087.56662507,56.6185,-67.3308,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,100.78,-67.3308
500.0,,1.0,-62.8465996793,500,1349.26724747,1.0,1.0,1.0,-62.8465996793,-62.8465996793,0.00333333,1349.26724747,50.8609,-65.8361,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.99,-65.8361
500.0,,1.0,-61.9427622567,500,1353.36346021,1.0,1.0,1.0,-61.9427622567,-61.9427622567,0.0025,1353.36346021,47.7276,-64.8627,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.03,-64.8627
500.0,,1.0,-66.9730704293,500,2610.66802915,1.0,1.0,1.0,-66.9730704293,-66.9730704293,0.002,2610.66802915,48.3731,-65.2848,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.9,-65.2848
500.0,,1.0,-69.6803759791,500,3824.99628303,1.0,1.0,1.0,-69.6803759791,-69.6803759791,0.01,3824.99628303,61.5365,-69.6804,100.0,100,1.0,0.01,2,0.01,3.50449e-18,98.76,-69.6804
500.0,,1.0,-74.2680484939,500,5012.28879646,1.0,1.0,1.0,-74.2680484939,-74.2680484939,0.005,5012.28879646,66.1794,-71.9742,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,103.86,-71.9742
500.0,,1.0,-72.3149428487,500,5052.41324537,1.0,1.0,1.0,-72.3149428487,-72.3149428487,0.00333333,5052.41324537,67.7284,-72.0878,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,100.9,-72.0878
500.0,,1.0,-59.4556578051,500,64.7195618665,1.0,1.0,1.0,-59.4556578051,-59.4556578051,0.0025,64.7195618665,59.0448,-68.9297,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.08,-68.9297
500.0,,1.0,-63.5341769934,500,1356.48796559,1.0,1.0,1.0,-63.5341769934,-63.5341769934,0.002,1356.48796559,55.3378,-67.8506,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.06,-67.8506
500.0,,1.0,-62.1992113553,500,1353.49704759,1.0,1.0,1.0,-62.1992113553,-62.1992113553,0.01,1353.49704759,36.6055,-62.1992,100.0,100,1.0,0.01,2,0.01,3.50449e-18,89.93,-62.1992
500.0,,1.0,-70.9301242118,500,3799.07137904,1.0,1.0,1.0,-70.9301242118,-70.9301242118,0.005,3799.07137904,50.691,-66.5647,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,100.57,-66.5647
500.0,,1.0,-68.3445732377,500,3846.07642172,1.0,1.0,1.0,-68.3445732377,-68.3445732377,0.00333333,3846.07642172,54.6165,-67.158,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,96.53,-67.158
500.0,,1.0,-63.7787205811,500,1348.59918029,1.0,1.0,1.0,-63.7787205811,-63.7787205811,0.0025,1348.59918029,50.7261,-66.3132,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,92.07,-66.3132
500.0,,1.0,-62.5626128846,500,1351.76574843,1.0,1.0,1.0,-62.5626128846,-62.5626128846,0.002,1351.76574843,48.2536,-65.563,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.39,-65.563
500.0,,1.0,-63.0609819008,500,1353.39190453,1.0,1.0,1.0,-63.0609819008,-63.0609819008,0.01,1353.39190453,36.6041,-63.061,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.59,-63.061
500.0,,1.0,-63.2257126844,500,1376.85823989,1.0,1.0,1.0,-63.2257126844,-63.2257126844,0.005,1376.85823989,36.7625,-63.1433,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.59,-63.1433
500.0,,1.0,-61.8927429079,500,1372.46414592,1.0,1.0,1.0,-61.8927429079,-61.8927429079,0.00333333,1372.46414592,36.8001,-62.7265,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.26,-62.7265
500.0,,1.0,-63.539686777,500,1350.61644176,1.0,1.0,1.0,-63.539686777,-63.539686777,0.0025,1350.61644176,36.7435,-62.9298,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,91.6,-62.9298
500.0,,1.0,-61.8863563642,500,1354.50688412,1.0,1.0,1.0,-61.8863563642,-61.8863563642,0.002,1354.50688412,36.7211,-62.7211,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,89.68,-62.7211
500.0,,1.0,-62.9174748787,500,1329.79987117,1.0,1.0,1.0,-62.9174748787,-62.9174748787,0.01,1329.79987117,36.2836,-62.9175,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.17,-62.9175
500.0,,1.0,-62.8213077265,500,1347.91530219,1.0,1.0,1.0,-62.8213077265,-62.8213077265,0.005,1347.91530219,36.407,-62.8694,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.85,-62.8694
500.0,,1.0,-65.8080898075,500,2623.40041613,1.0,1.0,1.0,-65.8080898075,-65.8080898075,0.00333333,2623.40041613,41.8484,-63.849,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,94.06,-63.849
500.0,,1.0,-58.5820949349,500,52.8994160904,1.0,1.0,1.0,-58.5820949349,-58.5820949349,0.0025,52.8994160904,36.4933,-62.5322,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.41,-62.5322
500.0,,1.0,-68.7801044685,500,3845.5746471,1.0,1.0,1.0,-68.7801044685,-68.7801044685,0.002,3845.5746471,42.8145,-63.7818,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,96.96,-63.7818
500.0,,1.0,-65.7299767379,500,2597.27229015,1.0,1.0,1.0,-65.7299767379,-65.7299767379,0.01,2597.27229015,50.708,-65.73,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.42,-65.73
500.0,,1.0,-74.0288075925,500,5014.37419126,1.0,1.0,1.0,-74.0288075925,-74.0288075925,0.005,5014.37419126,61.5222,-69.8794,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,104.05,-69.8794
500.0,,1.0,-65.3704692964,500,2602.59396255,1.0,1.0,1.0,-65.3704692964,-65.3704692964,0.00333333,2602.59396255,58.1953,-68.3764,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,93.38,-68.3764
500.0,,1.0,-59.7288142084,500,77.1262505102,1.0,1.0,1.0,-59.7288142084,-59.7288142084,0.0025,77.1262505102,50.726,-66.2145,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.13,-66.2145
500.0,,1.0,-58.4877039856,500,82.4576851236,1.0,1.0,1.0,-58.4877039856,-58.4877039856,0.002,82.4576851236,45.6551,-64.6692,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,85.2,-64.6692
500.0,,1.0,-67.1145825383,500,2593.18203397,1.0,1.0,1.0,-67.1145825383,-67.1145825383,0.01,2593.18203397,50.668,-67.1146,100.0,100,1.0,0.01,2,0.01,3.50449e-18,96.2,-67.1146
500.0,,1.0,-75.5122148293,500,6256.70418094,1.0,1.0,1.0,-75.5122148293,-75.5122148293,0.005,6256.70418094,66.3199,-71.3134,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,104.98,-71.3134
500.0,,1.0,-61.6989751182,500,1365.14157979,1.0,1.0,1.0,-61.6989751182,-61.6989751182,0.00333333,1365.14157979,58.3374,-68.1086,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.1,-68.1086
500.0,,1.0,-63.5873491415,500,1352.09461902,1.0,1.0,1.0,-63.5873491415,-63.5873491415,0.0025,1352.09461902,53.7672,-66.9783,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,92.04,-66.9783
500.0,,1.0,-60.3374415353,500,87.3281158005,1.0,1.0,1.0,-60.3374415353,-60.3374415353,0.002,87.3281158005,48.3434,-65.6501,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,88.52,-65.6501
500.0,,1.0,-64.9010970891,500,2615.12512056,1.0,1.0,1.0,-64.9010970891,-64.9010970891,0.01,2615.12512056,50.882,-64.9011,100.0,100,1.0,0.01,2,0.01,3.50449e-18,92.3,-64.9011
500.0,,1.0,-65.0689091362,500,2602.28699449,1.0,1.0,1.0,-65.0689091362,-65.0689091362,0.005,2602.28699449,50.8195,-64.985,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.95,-64.985
500.0,,1.0,-58.4006261533,500,75.0501189824,1.0,1.0,1.0,-58.4006261533,-58.4006261533,0.00333333,75.0501189824,41.9065,-62.7902,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.39,-62.7902
500.0,,1.0,-59.388439782,500,63.9764508787,1.0,1.0,1.0,-59.388439782,-59.388439782,0.0025,63.9764508787,36.5393,-61.9398,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.06,-61.9398
500.0,,1.0,-66.0950899148,500,2601.52835916,1.0,1.0,1.0,-66.0950899148,-66.0950899148,0.002,2601.52835916,39.8241,-62.7708,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.38,-62.7708
500.0,,1.0,-63.6206517942,500,1351.93446053,1.0,1.0,1.0,-63.6206517942,-63.6206517942,0.01,1351.93446053,36.5844,-63.6206,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.83,-63.6206
500.0,,1.0,-59.7131250837,500,62.9739412233,1.0,1.0,1.0,-59.7131250837,-59.7131250837,0.005,62.9739412233,26.5367,-61.6669,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,87.19,-61.6669
500.0,,1.0,-62.7789702193,500,1357.67903668,1.0,1.0,1.0,-62.7789702193,-62.7789702193,0.00333333,1357.67903668,30.2948,-62.0376,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.0,-62.0376
500.0,,1.0,-73.0011664213,500,5050.63212937,1.0,1.0,1.0,-73.0011664213,-73.0011664213,0.0025,5050.63212937,44.282,-64.7785,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,102.52,-64.7785
500.0,,1.0,-62.6356784143,500,1346.5486175,1.0,1.0,1.0,-62.6356784143,-62.6356784143,0.002,1346.5486175,42.8494,-64.3499,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.57,-64.3499
500.0,,1.0,-65.4851518241,500,2614.26609035,1.0,1.0,1.0,-65.4851518241,-65.4851518241,0.01,2614.26609035,50.8736,-65.4852,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.38,-65.4852
500.0,,1.0,-67.10888118,500,2605.91803908,1.0,1.0,1.0,-67.10888118,-67.10888118,0.005,2605.91803908,50.8395,-66.297,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,96.1,-66.297
500.0,,1.0,-60.2119039348,500,84.0169904726,1.0,1.0,1.0,-60.2119039348,-60.2119039348,0.00333333,84.0169904726,41.9411,-64.2686,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,87.99,-64.2686
500.0,,1.0,-66.7518707922,500,2608.19669844,1.0,1.0,1.0,-66.7518707922,-66.7518707922,0.0025,2608.19669844,44.3393,-64.8895,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.41,-64.8895
500.0,,1.0,-59.6225454381,500,78.0121637012,1.0,1.0,1.0,-59.6225454381,-59.6225454381,0.002,78.0121637012,39.9082,-63.8361,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.18,-63.8361
500.0,,1.0,-60.2472845758,500,62.1145125185,1.0,1.0,1.0,-60.2472845758,-60.2472845758,0.01,62.1145125185,7.84177,-60.2473,100.0,100,1.0,0.01,2,0.01,3.50449e-18,88.71,-60.2473
500.0,,1.0,-61.2953714316,500,1339.14123748,1.0,1.0,1.0,-61.2953714316,-61.2953714316,0.005,1339.14123748,26.3419,-60.7713,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.2,-60.7713
500.0,,1.0,-68.4729633632,500,3840.87519768,1.0,1.0,1.0,-68.4729633632,-68.4729633632,0.00333333,3840.87519768,41.7525,-63.3385,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,96.62,-63.3385
500.0,,1.0,-60.3586627096,500,64.7296585143,1.0,1.0,1.0,-60.3586627096,-60.3586627096,0.0025,64.7296585143,36.4024,-62.5936,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,88.55,-62.5936
500.0,,1.0,-63.2714979084,500,1359.01370224,1.0,1.0,1.0,-63.2714979084,-63.2714979084,0.002,1359.01370224,36.4591,-62.7292,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,91.44,-62.7292
500.0,,1.0,-67.0691419727,500,2601.37619742,1.0,1.0,1.0,-67.0691419727,-67.0691419727,0.01,2601.37619742,50.748,-67.0691,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.85,-67.0691
500.0,,1.0,-63.541265229,500,1358.17664995,1.0,1.0,1.0,-63.541265229,-63.541265229,0.005,1358.17664995,44.3068,-65.3052,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.0,-65.3052
500.0,,1.0,-61.6085209271,500,1348.55962984,1.0,1.0,1.0,-61.6085209271,-61.6085209271,0.00333333,1348.55962984,41.9141,-64.073,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,88.47,-64.073
500.0,,1.0,-64.9630948226,500,2619.88685452,1.0,1.0,1.0,-64.9630948226,-64.9630948226,0.0025,2619.88685452,44.3414,-64.2955,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,92.41,-64.2955
500.0,,1.0,-63.5661826143,500,1327.98285269,1.0,1.0,1.0,-63.5661826143,-63.5661826143,0.002,1327.98285269,42.848,-64.1496,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.31,-64.1496
500.0,,1.0,-62.2030578257,500,1336.65690186,1.0,1.0,1.0,-62.2030578257,-62.2030578257,0.01,1336.65690186,36.3771,-62.2031,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.05,-62.2031
500.0,,1.0,-62.8288068548,500,1346.60701795,1.0,1.0,1.0,-62.8288068548,-62.8288068548,0.005,1346.60701795,36.446,-62.5159,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.71,-62.5159
