Avg_iw,Var_ret,entropy,Var_iw,Our_bound,Avg_ret,Max_iw,EpLenMean,TimeElapsed,EpThisIter,Ess,TimestepsSoFar,EpisodesSoFar,ev_tdlam_before,meankl,optimgain,Var_J,Reny_4,DiscEpRewMean,EpRewMean,J_hat,Step_size,entloss,Max_ret,surrgain
1.0000001192092896,13.532514572143555,2.83599,0.1556040644645691,1.3908355236053467,0.16709771752357483,32.08335494995117,500.0,76.79847073554993,100,6.0,50000,100,-0.000489950180054,0.00915802,0.0202372,2.315748453140259,1.21119,0.167097523829,0.730605070529,1.9621068239212036,1.0,,9.69080638885498,0.0202372
1.0,30.050580978393555,2.83006,0.10836204141378403,9.110064506530762,6.267980575561523,23.525402069091797,500.0,160.48341751098633,100,8.0,100000,200,0.573596566916,0.00937992,0.0239012,2.3099706172943115,1.10927,6.26797839848,11.3747175574,9.591547012329102,1.0,,24.960979461669922,0.0239012
1.0000001192092896,21.1431884765625,2.8164,0.19637073576450348,14.199999809265137,13.322320938110352,42.0569953918457,500.0,255.14165353775024,100,5.0,150000,300,0.708964884281,0.00926229,0.0212866,3.1279048919677734,1.35872,13.3223179655,20.6759677218,14.944243431091309,1.0,,24.50094223022461,0.0212866
0.9999999403953552,26.26479721069336,2.78883,0.42537420988082886,19.29848861694336,15.575037002563477,63.69901657104492,500.0,357.3334171772003,100,2.0,200000,400,0.769801348448,0.00901045,0.0140968,0.2593080401420593,1.59704,15.5750341083,23.3419591411,19.794090270996094,1.0,,26.91039276123047,0.0140968
1.0,11.887194633483887,2.79423,0.10429587215185165,20.787004470825195,20.12520408630371,22.43567657470703,500.0,435.4166648387909,100,9.0,250000,500,0.711101472378,0.00767534,0.0069458,0.42836374044418335,1.72623,20.1252035771,25.8878621416,20.980928421020508,1.0,,25.813438415527344,0.0069458
1.0,6.414644718170166,2.7967,0.09420780092477798,23.360307693481445,21.7653751373291,21.872940063476562,500.0,500.68983483314514,100,10.0,300000,600,0.692611724138,0.00683813,0.00392872,0.2254236936569214,1.3561,21.7653748288,26.3183273071,23.492942810058594,1.0,,26.827234268188477,0.00392872
1.0,5.795212268829346,2.74223,0.16278506815433502,23.96251106262207,22.651155471801758,35.78962707519531,500.0,566.137779712677,100,6.0,350000,700,0.64555850625,0.00864201,0.00477875,0.6091939210891724,1.37768,22.651154276,26.5459808105,24.255516052246094,1.0,,26.787185668945312,0.00477875
0.9999999403953552,7.991603374481201,2.72674,0.1585141271352768,23.669069290161133,22.644819259643555,30.56436538696289,500.0,642.6277265548706,100,6.0,400000,800,0.644958138466,0.00647769,0.00352867,0.05983937904238701,2.68429,22.6448204317,25.9085172505,23.760900497436523,1.0,,28.035234451293945,0.00352867
0.9999999403953552,2.4844634532928467,2.7519,0.20466697216033936,22.932924270629883,23.618000030517578,41.20124435424805,500.0,739.736537694931,100,5.0,450000,900,0.658310681581,0.00821194,0.00349421,0.1838039755821228,1.16916,23.61799832,26.4705459303,23.11333656311035,1.0,,27.877037048339844,0.00349421
1.0,2.204362154006958,2.7635,0.164744570851326,23.16929817199707,23.927167892456055,28.155380249023438,500.0,843.2294852733612,100,6.0,500000,1000,0.695186913013,0.00573968,0.0026947,0.42345619201660156,1.29478,23.9271690577,26.0781531562,23.413585662841797,1.0,,27.158193588256836,0.0026947
1.0,1.806907057762146,2.74025,0.23222051560878754,24.386322021484375,24.0382022857666,47.07908630371094,500.0,918.862904548645,100,4.0,550000,1100,0.74875292182,0.00752484,0.00359394,0.042829837650060654,1.50147,24.0382046703,25.557326414,24.487571716308594,1.0,,27.091022491455078,0.00359394
1.0000001192092896,1.6866625547409058,2.77222,0.12779772281646729,23.08049774169922,24.04846954345703,24.98982048034668,500.0,1007.9469466209412,100,7.0,600000,1200,0.780745521188,0.00744537,0.00352348,0.25686508417129517,1.46868,24.0484695596,24.5975634791,23.25399398803711,1.0,,26.425085067749023,0.00352348
1.0,1.6168063879013062,2.74587,0.1668112874031067,24.445058822631836,23.567930221557617,36.46757507324219,500.0,1123.8995311260223,100,6.0,650000,1300,0.843409225345,0.00774904,0.00414414,0.2932639718055725,1.35959,23.56793417,23.3700342755,24.648353576660156,1.0,,26.59746551513672,0.00414414
0.9999999403953552,1.8843514919281006,2.74391,0.640389621257782,22.55105972290039,23.501266479492188,80.45870208740234,500.0,1209.129510641098,100,2.0,700000,1400,0.836946278811,0.0072706,0.00538005,0.006669132504612207,1.19771,23.5012682649,21.2021834354,22.630538940429688,1.0,,26.592531204223633,0.00538005
1.0000001192092896,1.7169010639190674,2.74535,0.08377647399902344,23.244985580444336,23.02552032470703,21.207239151000977,500.0,1313.1816189289093,100,11.0,750000,1500,0.846126556396,0.00783092,0.00731879,0.13916461169719696,1.29005,23.0255237905,18.8782781224,23.343860626220703,1.0,,26.235763549804688,0.00731879
1.0000001192092896,2.053882360458374,2.76345,0.10240668803453445,22.66358757019043,22.848045349121094,22.42313575744629,500.0,1407.3358476161957,100,9.0,800000,1600,0.867052584887,0.00768014,0.00605991,0.26811668276786804,1.25871,22.8480462212,19.2495059772,22.81700897216797,1.0,,26.195825576782227,0.00605991
1.0,1.4141719341278076,2.75511,0.19968920946121216,24.312782287597656,23.711841583251953,41.926109313964844,500.0,1506.917105436325,100,5.0,850000,1700,0.862290799618,0.0079827,0.00659182,0.0544709637761116,1.36229,23.7118413113,21.990230965,24.410995483398438,1.0,,26.92757797241211,0.00659182
1.0,1.4778811931610107,2.7619,0.19175375998020172,24.043119430541992,24.04378890991211,41.6441764831543,500.0,1618.9737532138824,100,5.0,900000,1800,0.869474470615,0.00629514,0.00520568,0.00449574738740921,1.30902,24.0437900473,24.6386011966,24.071334838867188,1.0,,27.908512115478516,0.00520568
1.0,1.337425708770752,2.74327,0.13121969997882843,24.351160049438477,24.387773513793945,32.362579345703125,500.0,1704.7213144302368,100,7.0,950000,1900,0.884269818664,0.00657105,0.00530763,0.030080169439315796,1.27734,24.3877737783,26.0791939752,24.410531997680664,1.0,,26.750282287597656,0.00530763
1.0000001192092896,1.4916986227035522,2.74025,0.09029803425073624,24.961467742919922,24.3757381439209,22.29096794128418,500.0,1805.663239955902,100,10.0,1000000,2000,0.923493213952,0.00613338,0.00449075,0.0762670487165451,1.17968,24.375739948,27.474057456,25.038616180419922,1.0,,27.59453773498535,0.00449075
0.9999999403953552,1.7065455913543701,2.7248,0.2182323932647705,25.390933990478516,24.81466293334961,31.778270721435547,500.0,1915.6868407726288,100,4.0,1050000,2100,0.932351410389,0.00609493,0.00506194,0.3545244038105011,1.37801,24.8146616295,28.8897146291,25.682233810424805,1.0,,27.863004684448242,0.00506194
1.0,2.120694637298584,2.73135,0.3520646095275879,24.898408889770508,25.154010772705078,59.018672943115234,500.0,2002.1833202838898,100,3.0,1100000,2200,0.927715733647,0.00672637,0.00573818,0.022167233750224113,1.24173,25.154011179,29.6336828975,24.989582061767578,1.0,,28.71273422241211,0.00573818
1.0,1.9009732007980347,2.73456,0.09616263210773468,23.796091079711914,25.034120559692383,28.026906967163086,500.0,2102.514070034027,100,9.0,1150000,2300,0.954552769661,0.00659931,0.00604516,0.7516887784004211,1.21749,25.0341233458,28.5214274223,24.052980422973633,1.0,,28.490121841430664,0.00604516
1.0000001192092896,2.333803176879883,2.72852,0.2561911344528198,25.85737419128418,24.793554306030273,45.885215759277344,500.0,2203.7463858127594,100,4.0,1200000,2400,0.947539508343,0.00635938,0.0053264,0.15097269415855408,1.34617,24.7935569122,27.6503440442,26.047468185424805,1.0,,27.06464385986328,0.0053264
