AvgDiscRet,IterType,BatchSize,Delta,eRenyi2,VarVanillaIw,AvgEpLen,VarJ,VanillaAvgRet,Bound,EpsThisIter,J,MinVanillaIw,ESSRenyi,AvgNormIw,VarDiscRet,MinNormIw,AvgRet,ESSClassic,VarNormIw,VarRet,MaxNormIw,AvgVanillaIw,MaxVanillaIw
4553.44271955,1,100,0.1,1.02526,0.0329599,489.98,228.591,4553.44271955,3177.37,100,4598.63,0.413251,97.5364869085,0.01,198003.928725,0.00422863,4553.44271955,96.6962410828,3.45111e-06,198003.928725,0.0143076,0.977269,1.39823
4575.29910281,1,100,0.1,1.01748,0.0214531,492.59,206.736,4575.29910281,3189.19,100,4605.39,0.443682,98.2817176918,0.01,139558.730647,0.00444571,4575.29910281,97.9121324962,2.15391e-06,139558.730647,0.0123337,0.998001,1.2309
4580.26068029,1,100,0.1,1.01492,0.0216427,492.51,185.236,4580.26068029,3189.4,100,4603.63,0.573516,98.5298990377,0.01,73760.448743,0.00576751,4580.26068029,97.8791203318,2.18875e-06,73760.448743,0.0130645,0.994391,1.29912
4621.64787373,1,100,0.1,1.00362,0.00551213,497.63,103.901,4621.64787373,3221.02,100,4627.35,0.625346,99.638829483,0.01,17419.6467007,0.00631295,4621.64787373,99.4469728586,5.61751e-07,17419.6467007,0.0111601,0.990577,1.10549
4632.74539783,1,100,0.1,1.00159,0.00169178,498.36,114.694,4632.74539783,3230.15,100,4635.08,0.864977,99.8411322316,0.01,17211.7201158,0.00858514,4632.74539783,99.8352847777,1.66659e-07,17211.7201158,0.0107433,1.00753,1.08242
4615.57700853,1,100,0.1,1.00843,0.0126721,496.28,135.443,4615.57700853,3219.8,100,4629.52,0.562687,99.1640701229,0.01,46170.5298508,0.00563947,4615.57700853,98.7554962698,1.27289e-06,46170.5298508,0.0116205,0.997765,1.15945
4614.53978714,1,100,0.1,1.00934,0.0125426,496.18,107.254,4614.53978714,3224.84,100,4635.35,0.312442,99.0746381404,0.01,81054.5826228,0.00313419,4614.53978714,98.7659112545,1.26212e-06,81054.5826228,0.0111807,0.996884,1.11459
4607.79565395,1,100,0.1,1.01168,0.0208865,495.56,132.946,4607.79565395,3216.8,100,4628.93,0.412736,98.8450298151,0.01,78549.4013185,0.00435031,4607.79565395,97.7544140824,2.32039e-06,78549.4013185,0.0123365,0.948751,1.17042
4645.98608966,1,100,0.1,1.0006,0.000876071,499.45,49.5009,4645.98608966,3242.72,100,4646.92,0.835169,99.9396688362,0.01,3284.19169079,0.00834186,4645.98608966,99.9135301432,8.7401e-08,3284.19169079,0.0105497,1.00118,1.05621
4641.91945953,1,100,0.1,1.00166,0.00217268,499.02,81.6614,4641.91945953,3239.88,100,4644.58,0.745895,99.8347633059,0.01,11602.2326542,0.00746822,4641.91945953,99.7848245775,2.17809e-07,11602.2326542,0.0110119,0.998759,1.09982
4630.32200078,1,100,0.1,1.00489,0.00631081,497.96,100.295,4630.32200078,3230.96,100,4638.31,0.583946,99.513229567,0.01,24541.2392087,0.00589597,4630.32200078,99.367164146,6.43355e-07,24541.2392087,0.0111365,0.990415,1.10297
4627.51053233,1,100,0.1,1.00547,0.00667037,497.78,114.46,4627.51053233,3229.53,100,4637.34,0.536655,99.455736276,0.01,41461.1599439,0.00541733,4627.51053233,99.3315573402,6.79719e-07,41461.1599439,0.0111959,0.990627,1.1091
4640.3888092,1,100,0.1,1.00239,0.00329136,498.36,122.193,4640.3888092,3238.29,100,4643.92,0.74869,99.7616027488,0.01,24113.6847497,0.00750401,4640.3888092,99.6737226595,3.30643e-07,24113.6847497,0.0109348,0.99772,1.09098
4654.27133968,1,100,0.1,1.00011,0.000194095,500.0,21.3102,4654.27133968,3250.65,100,4654.44,0.93337,99.9894153356,0.01,470.16012144,0.00935014,4654.27133968,99.9807275621,1.94779e-08,470.16012144,0.0102593,0.998242,1.02413
4618.84141344,1,100,0.1,1.00724,0.0134129,496.36,144.713,4618.84141344,3222.03,100,4630.64,0.574998,99.2814217186,0.01,49877.8226999,0.00580515,4618.84141344,98.6646194361,1.36715e-06,49877.8226999,0.0117001,0.990497,1.15889
4653.79144063,1,100,0.1,1.00006,0.000103735,500.0,17.6671,4653.79144063,3249.9,100,4653.88,0.95718,99.9943259598,0.01,320.397671084,0.00956826,4653.79144063,99.989743053,1.03658e-08,320.397671084,0.0102194,1.00037,1.02232
4641.83474513,1,100,0.1,1.0012,0.00192463,499.39,55.2947,4641.83474513,3238.73,100,4643.54,0.822395,99.8803618103,0.01,4001.05032909,0.00824293,4641.83474513,99.8089652673,1.93353e-07,4001.05032909,0.0106455,0.997697,1.0621
4615.67988558,1,100,0.1,1.00619,0.008608,496.18,150.875,4615.67988558,3217.02,100,4625.34,0.578801,99.38435452,0.01,37459.1739372,0.00588315,4615.67988558,99.1272445602,8.8933e-07,37459.1739372,0.0114714,0.983829,1.12859
4642.6934616,1,100,0.1,1.00107,0.00129543,499.4,65.7872,4642.6934616,3239.52,100,4644.24,0.836503,99.8932905463,0.01,5829.49225225,0.00836113,4642.6934616,99.8720659712,1.29423e-07,5829.49225225,0.0106506,1.00047,1.06556
4640.21451735,1,100,0.1,1.00266,0.00343818,498.64,104.589,4640.21451735,3238.57,100,4644.37,0.74944,99.7346546623,0.01,19340.9683575,0.00745365,4640.21451735,99.664459788,3.40088e-07,19340.9683575,0.0112276,1.00547,1.1289
4654.54680083,1,100,0.1,1.00018,0.000301697,500.0,24.1886,4654.54680083,3250.87,100,4654.8,0.921573,99.981645139,0.01,620.048413949,0.0092301,4654.54680083,99.9700452251,3.02639e-08,620.048413949,0.0103086,0.998443,1.02925
4633.46850382,1,100,0.1,1.00441,0.00605473,497.68,113.984,4633.46850382,3233.67,100,4640.63,0.681262,99.5609570832,0.01,26938.4615913,0.00679481,4633.46850382,99.4072284696,6.02311e-07,26938.4615913,0.0111272,1.00262,1.11564
4649.76231504,1,100,0.1,1.00027,0.000291104,499.87,32.0463,4649.76231504,3246.06,100,4650.16,0.907529,99.9734710519,0.01,1133.76649972,0.0090644,4649.76231504,99.9712512481,2.90406e-08,1133.76649972,0.010267,1.0012,1.02794
4639.07291051,1,100,0.1,1.0012,0.00152535,499.11,76.65,4639.07291051,3236.09,100,4640.87,0.774412,99.8797553004,0.01,7501.46181752,0.00774141,4639.07291051,99.849332997,1.52428e-07,7501.46181752,0.0104996,1.00035,1.05032
4651.28916083,1,100,0.1,1.00025,0.000404361,499.72,34.9257,4651.28916083,3247.74,100,4651.64,0.925831,99.9747340159,0.01,1338.9051541,0.00926134,4651.28916083,99.9599483972,4.04626e-08,1338.9051541,0.0104173,0.999672,1.04139
4649.12994387,1,100,0.1,1.00038,0.000449599,499.63,47.3817,4649.12994387,3245.42,100,4649.67,0.904659,99.9615221316,0.01,2667.63503787,0.00905806,4649.12994387,99.9554065545,4.50741e-08,2667.63503787,0.0104644,0.998733,1.04512
4656.65975927,1,100,0.1,1.00009,0.000111404,500.0,19.1798,4656.65975927,3252.84,100,4656.79,0.969633,99.9910601026,0.01,376.783428535,0.00969028,4656.65975927,99.9889795087,1.11265e-08,376.783428535,0.0101972,1.00062,1.02035
4647.89714533,1,100,0.1,1.00038,0.000596292,500.0,33.1004,4647.89714533,3244.39,100,4648.46,0.913784,99.9617365437,0.01,1200.39469701,0.00916169,4647.89714533,99.9406983962,5.99408e-08,1200.39469701,0.010346,0.997397,1.03191
4654.35187569,1,100,0.1,1.00019,0.000218737,500.0,26.7489,4654.35187569,3250.49,100,4654.6,0.949042,99.9810016493,0.01,750.799577262,0.00948618,4654.35187569,99.9783723905,2.18542e-08,750.799577262,0.0102498,1.00045,1.02544
4653.09319481,1,100,0.1,1.00021,0.000335538,499.99,28.9666,4653.09319481,3249.35,100,4653.39,0.924417,99.9793452972,0.01,876.805118036,0.00924611,4653.09319481,99.9668057715,3.3568e-08,876.805118036,0.0103475,0.999789,1.03453
4638.38766313,1,100,0.1,1.00172,0.00217057,498.85,91.6379,4638.38766313,3235.81,100,4640.98,0.816483,99.8285258735,0.01,12395.3994642,0.00813289,4638.38766313,99.7872296129,2.15362e-07,12395.3994642,0.0108524,1.00393,1.0895
4605.90390645,1,100,0.1,1.01108,0.0211597,495.57,91.3324,4605.90390645,3227.26,100,4638.46,0.20318,98.9037896695,0.01,170560.168563,0.00209815,4605.90390645,97.8149032747,2.25642e-06,170560.168563,0.0114865,0.968377,1.11233
4656.65901521,1,100,0.1,1.00005,6.20926e-05,500.0,19.9365,4656.65901521,3252.79,100,4656.73,0.964284,99.9954940919,0.01,405.772409551,0.00964606,4656.65901521,99.9938260415,6.21341e-09,405.772409551,0.0101222,0.999666,1.01189
4625.35347278,1,100,0.1,1.00727,0.00876189,497.19,125.015,4625.35347278,3230.13,100,4639.21,0.466752,99.2781787633,0.01,68875.8956545,0.00469394,4625.35347278,99.1303871272,8.86135e-07,68875.8956545,0.011434,0.994372,1.13697
4653.09838439,1,100,0.1,1.00019,0.000271856,500.0,27.5872,4653.09838439,3249.41,100,4653.35,0.944883,99.9814306415,0.01,797.054773874,0.00945954,4653.09838439,99.9730240847,2.72472e-08,797.054773874,0.0102848,0.998868,1.02731
4655.98833594,1,100,0.1,1.00005,6.93214e-05,500.0,16.8198,4655.98833594,3252.09,100,4656.05,0.982574,99.9945762715,0.01,288.634744466,0.00981297,4655.98833594,99.9931580611,6.91412e-09,288.634744466,0.0102295,1.0013,1.02429
4655.37396843,1,100,0.1,1.00004,5.00459e-05,500.0,17.7862,4655.37396843,3251.65,100,4655.44,0.973477,99.9958040091,0.01,322.484035387,0.00973258,4655.37396843,99.9950193109,5.00234e-09,322.484035387,0.0101493,1.00022,1.01516
4643.79866259,1,100,0.1,1.00256,0.00457595,498.77,84.3393,4643.79866259,3242.28,100,4648.03,0.675862,99.7449126707,0.01,15184.7176886,0.00677779,4643.79866259,99.5464760458,4.60195e-07,15184.7176886,0.0108212,0.997171,1.07905
4641.93399155,1,100,0.1,1.00232,0.00369331,498.85,89.7262,4641.93399155,3239.98,100,4645.6,0.733519,99.7685912276,0.01,14505.856116,0.00731613,4641.93399155,99.6375553886,3.67413e-07,14505.856116,0.0108543,1.00261,1.08826
4653.94229009,1,100,0.1,1.00002,2.67453e-05,500.0,17.9757,4653.94229009,3250.47,100,4653.99,0.985393,99.9975681896,0.01,328.529440329,0.00985287,4653.94229009,99.9973605651,2.67395e-09,328.529440329,0.0101282,1.00011,1.01293
4654.16870106,1,100,0.1,1.00005,7.44026e-05,500.0,19.1666,4654.16870106,3250.26,100,4654.24,0.978539,99.9951364975,0.01,374.634662242,0.00979199,4654.16870106,99.9926101805,7.45029e-09,374.634662242,0.0101633,0.999327,1.01564
4656.01338064,1,100,0.1,1.00014,0.000170946,500.0,21.0796,4656.01338064,3252.23,100,4656.2,0.946583,99.9860067878,0.01,467.920061201,0.00947027,4656.01338064,99.9830340678,1.71106e-08,467.920061201,0.0101771,0.999532,1.01723
4654.4021124,1,100,0.1,1.00009,0.000134605,500.0,22.556,4654.4021124,3250.61,100,4654.53,0.970162,99.9907382961,0.01,522.411395916,0.00971689,4654.4021124,99.9866097943,1.35029e-08,522.411395916,0.0102654,0.998429,1.02492
4655.33160107,1,100,0.1,1.0003,0.000441261,500.0,23.8679,4655.33160107,3251.55,100,4655.72,0.924,99.9704567477,0.01,604.324581399,0.00925234,4655.33160107,99.9562777476,4.4244e-08,604.324581399,0.0104164,0.998667,1.04025
4628.22089198,1,100,0.1,1.00631,0.00790386,497.4,126.936,4628.22089198,3231.86,100,4640.19,0.514934,99.3726519463,0.01,59079.9179968,0.00515929,4628.22089198,99.2205989484,7.93444e-07,59079.9179968,0.0115286,0.998071,1.15064
4651.14438002,1,100,0.1,1.00072,0.000876996,499.4,56.864,4651.14438002,3247.71,100,4652.19,0.86081,99.9284660293,0.01,4246.15998091,0.0085856,4651.14438002,99.9136923548,8.72419e-08,4246.15998091,0.0104542,1.00262,1.04815
4634.29889377,1,100,0.1,1.00458,0.00456947,497.71,136.336,4634.29889377,3235.36,100,4642.08,0.637874,99.5437670693,0.01,46140.9532608,0.00631936,4634.29889377,99.5579348344,4.48478e-07,46140.9532608,0.0110476,1.0094,1.11515
4656.58929011,1,100,0.1,1.00013,0.000210127,500.0,22.3255,4656.58929011,3252.72,100,4656.78,0.910401,99.9871508898,0.01,525.097884985,0.00910217,4656.58929011,99.9792173503,2.10042e-08,525.097884985,0.0102309,1.0002,1.0233
4651.84705522,1,100,0.1,1.00012,0.00017178,500.0,23.5422,4651.84705522,3248.1,100,4652.01,0.957666,99.9883903632,0.01,568.767593512,0.00958646,4651.84705522,99.9829559486,1.72132e-08,568.767593512,0.0102516,0.998978,1.02411
4654.6275551,1,100,0.1,1.00029,0.000501981,500.0,25.5824,4654.6275551,3250.91,100,4655.04,0.879104,99.9709690475,0.01,736.000315591,0.00880199,4654.6275551,99.950178636,5.03233e-08,736.000315591,0.0103267,0.998756,1.03139
4653.96373202,1,100,0.1,1.00109,0.00150412,499.46,50.5875,4653.96373202,3250.98,100,4655.67,0.757788,99.8913278272,0.01,4290.54864273,0.00754922,4653.96373202,99.8524507771,1.49277e-07,4290.54864273,0.0106124,1.0038,1.06527
4650.58972174,1,100,0.1,1.00018,0.00026639,499.69,38.749,4650.58972174,3246.86,100,4650.84,0.94787,99.9821456368,0.01,1619.30085896,0.0094905,4650.58972174,99.9735593907,2.67054e-08,1619.30085896,0.0102757,0.998756,1.02629
4653.95047861,1,100,0.1,1.00023,0.000395047,499.72,32.0548,4653.95047861,3250.16,100,4654.3,0.906564,99.9767357602,0.01,1132.8801404,0.00906625,4653.95047861,99.960919607,3.95101e-08,1132.8801404,0.0103911,0.999932,1.03903
4652.46126455,1,100,0.1,1.00004,4.74592e-05,500.0,20.3234,4652.46126455,3248.83,100,4652.53,0.973073,99.9960066483,0.01,420.663440521,0.00972519,4652.46126455,99.99531457,4.74052e-09,420.663440521,0.0101396,1.00057,1.01453
4649.7046954,1,100,0.1,1.00042,0.000664289,499.5,47.1753,4649.7046954,3246.04,100,4650.32,0.894435,99.9580559305,0.01,2674.84668791,0.00897596,4649.7046954,99.9338321183,6.68993e-08,2674.84668791,0.0105182,0.996478,1.04811
4655.77218514,1,100,0.1,1.00006,7.50367e-05,500.0,19.2026,4655.77218514,3251.85,100,4655.86,0.969348,99.9942544424,0.01,376.584860976,0.00970608,4655.77218514,99.9925520846,7.5232e-09,376.584860976,0.0101773,0.998701,1.01641
4647.18261199,1,100,0.1,1.00226,0.00366617,498.95,68.0726,4647.18261199,3245.45,100,4650.97,0.640615,99.7740616708,0.01,10828.6202285,0.00640558,4647.18261199,99.6384284417,3.66553e-07,10828.6202285,0.0106973,1.00009,1.06982
4656.29710786,1,100,0.1,1.00009,0.000120414,500.0,19.5205,4656.29710786,3252.48,100,4656.43,0.963209,99.9910601026,0.01,394.985859279,0.00963293,4656.29710786,99.9880752866,1.20435e-08,394.985859279,0.0101506,0.999913,1.01497
4645.02002668,1,100,0.1,1.00314,0.0046068,498.46,100.118,4645.02002668,3243.96,100,4650.09,0.669811,99.6869382024,0.01,22079.5986613,0.00671361,4645.02002668,99.5438822994,4.62816e-07,22079.5986613,0.0109588,0.99769,1.09335
4654.89240376,1,100,0.1,1.00013,0.000174016,500.0,24.2812,4654.89240376,3251.05,100,4655.08,0.933015,99.9874250015,0.01,610.216603934,0.00933806,4654.89240376,99.9827260894,1.74311e-08,610.216603934,0.0102382,0.999152,1.02295
4659.57568268,1,100,0.1,1.00005,7.61283e-05,500.0,15.6061,4659.57568268,3255.62,100,4659.65,0.964679,99.9954464125,0.01,249.250901017,0.00964864,4659.57568268,99.992495474,7.61575e-09,249.250901017,0.0102131,0.999808,1.02112
4657.10872362,1,100,0.1,1.00007,9.76956e-05,500.0,20.8451,4657.10872362,3253.35,100,4657.21,0.97213,99.9933485641,0.01,445.559585045,0.00972653,4657.10872362,99.9903023513,9.78006e-09,445.559585045,0.0101526,0.999463,1.01472
4653.13614096,1,100,0.1,1.00048,0.000863994,499.85,30.3833,4653.13614096,3249.68,100,4653.86,0.783929,99.9516363511,0.01,1281.09297584,0.00785126,4653.13614096,99.9142806356,8.66634e-08,1281.09297584,0.0104248,0.998476,1.0409
4647.65341807,1,100,0.1,1.00073,0.0010438,499.48,52.2861,4647.65341807,3244.18,100,4648.68,0.871974,99.9274065953,0.01,3423.31753719,0.00871196,4647.65341807,99.8969841265,1.04194e-07,3423.31753719,0.0105936,1.00089,1.06031
4633.24053541,1,100,0.1,1.00446,0.00637869,497.98,117.774,4633.24053541,3234.35,100,4640.87,0.601842,99.555793548,0.01,36063.0146834,0.00611211,4633.24053541,99.3529160268,6.57884e-07,36063.0146834,0.0115171,0.984671,1.13406
4652.74281474,1,100,0.1,1.00043,0.000775453,499.94,30.8836,4652.74281474,3249.09,100,4653.37,0.860443,99.9571387973,0.01,1113.09618954,0.00863122,4652.74281474,99.922835864,7.8029e-08,1113.09618954,0.010405,0.996896,1.03727
4657.49252932,1,100,0.1,1.00008,9.77114e-05,500.0,20.8592,4657.49252932,3253.6,100,4657.62,0.971267,99.9921924012,0.01,446.319348309,0.0097163,4657.49252932,99.9903802502,9.77845e-09,446.319348309,0.0101606,0.999627,1.01568
4660.04965922,1,100,0.1,1.00004,4.25727e-05,500.0,16.5657,4660.04965922,3256.12,100,4660.1,0.983153,99.9962092883,0.01,279.597963103,0.00982733,4660.04965922,99.9957561912,4.25363e-09,279.597963103,0.010156,1.00043,1.01604
4658.90706834,1,100,0.1,1.00016,0.000217467,500.0,22.4856,4658.90706834,3255.09,100,4659.12,0.943763,99.984421773,0.01,543.872509501,0.00946117,4658.90706834,99.9783469946,2.18553e-08,543.872509501,0.0102283,0.997512,1.02028
4658.88230857,1,100,0.1,1.00007,7.09827e-05,500.0,18.5653,4658.88230857,3254.95,100,4658.97,0.968694,99.9933485641,0.01,352.361296961,0.00968387,4658.88230857,99.9929988008,7.09377e-09,352.361296961,0.010219,1.00032,1.02223
4659.54465921,1,100,0.1,1.00007,0.000108472,500.0,18.5236,4659.54465921,3255.81,100,4659.66,0.950359,99.9926453278,0.01,355.798283541,0.00951049,4659.54465921,99.989239424,1.0863e-08,355.798283541,0.0102589,0.999274,1.02514
4656.19732717,1,100,0.1,1.00006,0.000105465,500.0,19.4219,4656.19732717,3252.47,100,4656.29,0.953513,99.993741904,0.01,386.875703493,0.00953738,4656.19732717,99.9895498947,1.05515e-08,386.875703493,0.0101784,0.999764,1.0176
