MinVanillaIw,AvgDiscRet,BatchSize,ESSRenyi,VanillaAvgRet,MaxVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,MaxNormIw,MinNormIw,J,EpsThisIter,AvgVanillaIw,VarJ,Bound,AvgEpLen,IterType,eRenyi2,ESSClassic,AvgRet,VarRet,Delta
0.0162721,-98.7921171669,400,237.619411884,-98.7921171669,5.7826,64.005106343,0.647213,4.02081e-06,0.0025,0.0144131,4.0558e-05,-98.2699,100,1.00301,16.2573,-101.976,42.32,1,1.68336,243.646783902,-98.7921171669,64.005106343,0.8
1.0,-99.1147256272,400,400.0,-99.1147256272,1.0,52.3088842432,,3.50449e-18,0.01,0.01,0.01,-99.1147,100,1.0,7.19623,-104.687,43.44,2,1.0,100.0,-99.1147256272,52.3088842432,0.8
1.0,-98.5392498801,400,400.0,-98.5392498801,1.0,65.5617959522,,2.1793e-19,0.005,0.005,0.005,-98.827,100,1.0,7.64387,-102.913,41.66,2,1.0,200.000000102,-98.5392498801,65.5617959522,0.8
1.0,-98.8051461896,400,400.0,-98.8051461896,1.0,49.8234714686,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.8197,100,1.0,7.44274,-102.156,42.13,2,1.0,299.999969474,-98.8051461896,49.8234714686,0.8
0.0261163,-98.2114670088,400,198.368403348,-98.2114670088,12.9348,57.4227269645,1.05382,8.36196e-06,0.0025,0.0364359,7.35667e-05,-96.8588,100,0.887504,16.8972,-100.962,45.55,1,2.01645,171.33782694,-98.2114670088,57.4227269645,0.8
1.0,-100.082959956,400,400.0,-100.082959956,1.0,50.3528684842,,3.50449e-18,0.01,0.01,0.01,-100.083,100,1.0,7.06041,-105.81,42.13,2,1.0,100.0,-100.082959956,50.3528684842,0.8
1.0,-98.0746831974,400,400.0,-98.0746831974,1.0,69.309311441,,2.1793e-19,0.005,0.005,0.005,-99.0788,100,1.0,7.76151,-103.129,42.17,2,1.0,200.000000102,-98.0746831974,69.309311441,0.8
1.0,-98.6979976418,400,400.0,-98.6979976418,1.0,60.0335975548,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.9519,100,1.0,7.74623,-102.258,44.88,2,1.0,299.999969474,-98.6979976418,60.0335975548,0.8
0.0251234,-97.3727146324,400,314.505240343,-97.3727146324,2.08922,47.5894680905,0.274301,1.63467e-06,0.0025,0.00510017,6.1331e-05,-97.9252,100,1.02409,9.06169,-101.155,42.33,1,1.27184,317.235479832,-97.3727146324,47.5894680905,0.8
1.0,-98.3491297153,400,400.0,-98.3491297153,1.0,63.741454303,,3.50449e-18,0.01,0.01,0.01,-98.3491,100,1.0,7.9438,-104.02,43.49,2,1.0,100.0,-98.3491297153,63.741454303,0.8
1.0,-98.7937563015,400,400.0,-98.7937563015,1.0,42.7155034875,,2.1793e-19,0.005,0.005,0.005,-98.5714,100,1.0,7.26262,-102.683,44.03,2,1.0,200.000000102,-98.7937563015,42.7155034875,0.8
1.0,-96.896424371,400,400.0,-96.896424371,1.0,94.4560027405,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.0131,100,1.0,8.18277,-101.37,43.59,2,1.0,299.999969474,-96.896424371,94.4560027405,0.8
0.241609,-99.1819096834,400,371.979405151,-99.1819096834,2.0867,53.8082003642,0.0838831,5.33217e-07,0.0025,0.00526109,0.000609156,-98.1008,100,0.991574,8.46954,-101.115,43.41,1,1.07533,368.629244611,-99.1819096834,53.8082003642,0.8
1.0,-96.5813909366,400,400.0,-96.5813909366,1.0,76.2988809714,,3.50449e-18,0.01,0.01,0.01,-96.5814,100,1.0,8.69114,-102.026,42.85,2,1.0,100.0,-96.5813909366,76.2988809714,0.8
1.0,-98.6899445193,400,400.0,-98.6899445193,1.0,49.2563900766,,2.1793e-19,0.005,0.005,0.005,-97.6357,100,1.0,7.9537,-101.53,39.19,2,1.0,200.000000102,-98.6899445193,49.2563900766,0.8
1.0,-97.6807449242,400,400.0,-97.6807449242,1.0,56.7607544354,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.6507,100,1.0,7.80421,-100.925,46.53,2,1.0,299.999969474,-97.6807449242,56.7607544354,0.8
0.111447,-98.7960925262,400,237.1017905,-98.7960925262,34.8054,61.4953544357,3.08367,1.72963e-05,0.0025,0.0824308,0.000263943,-95.9879,100,1.05559,38.37,-99.671,41.04,1,1.68704,106.368888332,-98.7960925262,61.4953544357,0.8
1.0,-98.7098913602,400,400.0,-98.7098913602,1.0,74.0921469901,,3.50449e-18,0.01,0.01,0.01,-98.7099,100,1.0,8.56453,-104.323,42.46,2,1.0,100.0,-98.7098913602,74.0921469901,0.8
1.0,-99.2760283021,400,400.0,-99.2760283021,1.0,41.3822200737,,2.1793e-19,0.005,0.005,0.005,-98.993,100,1.0,7.56571,-102.962,40.23,2,1.0,200.000000102,-99.2760283021,41.3822200737,0.8
1.0,-99.1353473183,400,400.0,-99.1353473183,1.0,59.0208121939,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.0404,100,1.0,7.59219,-102.313,40.65,2,1.0,299.999969474,-99.1353473183,59.0208121939,0.8
0.0257938,-97.9662299855,400,314.747563585,-97.9662299855,2.38191,60.2131151237,0.283972,1.61458e-06,0.0025,0.00567959,6.15047e-05,-98.0821,100,1.04845,9.40837,-101.277,41.73,1,1.27086,318.044380156,-97.9662299855,60.2131151237,0.8
1.0,-96.6895614725,400,400.0,-96.6895614725,1.0,56.2927749933,,3.50449e-18,0.01,0.01,0.01,-96.6896,100,1.0,7.46524,-102.115,44.97,2,1.0,100.0,-96.6895614725,56.2927749933,0.8
1.0,-98.417424247,400,400.0,-98.417424247,1.0,57.6071388164,,2.1793e-19,0.005,0.005,0.005,-97.5535,100,1.0,7.55823,-101.465,42.33,2,1.0,200.000000102,-98.417424247,57.6071388164,0.8
1.0,-98.1262779158,400,400.0,-98.1262779158,1.0,53.9164382999,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.7444,100,1.0,7.47997,-101.027,45.41,2,1.0,299.999969474,-98.1262779158,53.9164382999,0.8
0.289245,-98.1062365732,400,363.737228873,-98.1062365732,1.66076,84.3155995876,0.0941403,5.94204e-07,0.0025,0.00417242,0.000726685,-97.5954,100,0.995085,8.87706,-100.577,40.78,1,1.09969,365.352024513,-98.1062365732,84.3155995876,0.8
1.0,-98.2012161382,400,400.0,-98.2012161382,1.0,65.6885577208,,3.50449e-18,0.01,0.01,0.01,-98.2012,100,1.0,8.06422,-103.756,43.63,2,1.0,100.0,-98.2012161382,65.6885577208,0.8
1.0,-99.7520615083,400,400.0,-99.7520615083,1.0,49.6100626979,,2.1793e-19,0.005,0.005,0.005,-98.9766,100,1.0,7.59435,-102.996,40.31,2,1.0,200.000000102,-99.7520615083,49.6100626979,0.8
1.0,-98.0405413698,400,400.0,-98.0405413698,1.0,57.8188645639,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6646,100,1.0,7.59765,-101.946,41.75,2,1.0,299.999969474,-98.0405413698,57.8188645639,0.8
0.0696655,-97.8114273847,400,326.18702542,-97.8114273847,2.26377,49.0005050712,0.23503,1.50613e-06,0.0025,0.00573061,0.000176355,-97.8882,100,0.987577,8.95043,-101.035,43.04,1,1.22629,322.482316185,-97.8114273847,49.0005050712,0.8
1.0,-99.1889649469,400,400.0,-99.1889649469,1.0,58.454176083,,3.50449e-18,0.01,0.01,0.01,-99.189,100,1.0,7.60721,-104.698,40.54,2,1.0,100.0,-99.1889649469,58.454176083,0.8
1.0,-97.7290536598,400,400.0,-97.7290536598,1.0,50.8535975813,,2.1793e-19,0.005,0.005,0.005,-98.459,100,1.0,7.3919,-102.409,41.81,2,1.0,200.000000102,-97.7290536598,50.8535975813,0.8
1.0,-99.3838500121,400,400.0,-99.3838500121,1.0,59.0694907117,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.7673,100,1.0,7.49065,-102.006,40.44,2,1.0,299.999969474,-99.3838500121,59.0694907117,0.8
0.000892885,-98.2742916571,400,199.31023414,-98.2742916571,8.25802,55.4035696613,1.11996,6.80161e-06,0.0025,0.0203508,2.2004e-06,-96.7493,100,1.01446,13.6801,-100.722,40.7,1,2.00692,191.797181003,-98.2742916571,55.4035696613,0.8
1.0,-98.0405164691,400,400.0,-98.0405164691,1.0,70.8607258842,,3.50449e-18,0.01,0.01,0.01,-98.0405,100,1.0,8.37569,-103.556,44.15,2,1.0,100.0,-98.0405164691,70.8607258842,0.8
1.0,-99.3474584614,400,400.0,-99.3474584614,1.0,45.6813773078,,2.1793e-19,0.005,0.005,0.005,-98.694,100,1.0,7.62334,-102.594,39.94,2,1.0,200.000000102,-99.3474584614,45.6813773078,0.8
1.0,-98.0065951721,400,400.0,-98.0065951721,1.0,50.1136137443,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4649,100,1.0,7.44218,-101.649,42.94,2,1.0,299.999969474,-98.0065951721,50.1136137443,0.8
0.00368342,-98.8180762277,400,399.996280705,-98.8180762277,98.3109,51.6862623228,26.3927,0.000204532,0.0025,0.273678,1.02539e-05,-97.8556,100,0.898052,12.3522,-100.646,39.39,1,1.00001,11.8894356204,-98.8180762277,51.6862623228,0.8
1.0,-97.6544343857,400,400.0,-97.6544343857,1.0,67.3264581829,,3.50449e-18,0.01,0.01,0.01,-97.6544,100,1.0,8.16414,-103.186,42.51,2,1.0,100.0,-97.6544343857,67.3264581829,0.8
1.0,-98.5850260365,400,400.0,-98.5850260365,1.0,74.2317871608,,2.1793e-19,0.005,0.005,0.005,-98.1197,100,1.0,8.38378,-102.047,43.58,2,1.0,200.000000102,-98.5850260365,74.2317871608,0.8
1.0,-99.5853393534,400,400.0,-99.5853393534,1.0,52.0491253287,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6083,100,1.0,8.03194,-101.898,39.45,2,1.0,299.999969474,-99.5853393534,52.0491253287,0.8
0.620657,-98.5093992422,400,336.530826465,-98.5093992422,4.41806,69.0993583392,0.197191,1.27865e-06,0.0025,0.0112503,0.00158046,-98.1445,100,0.981767,11.434,-101.258,43.41,1,1.1886,332.205962803,-98.5093992422,69.0993583392,0.8
1.0,-98.844117263,400,400.0,-98.844117263,1.0,49.760827867,,3.50449e-18,0.01,0.01,0.01,-98.8441,100,1.0,7.01878,-104.463,44.96,2,1.0,100.0,-98.844117263,49.760827867,0.8
1.0,-97.0590652065,400,400.0,-97.0590652065,1.0,90.5476902003,,2.1793e-19,0.005,0.005,0.005,-97.9516,100,1.0,8.38149,-102.073,45.75,2,1.0,200.000000102,-97.0590652065,90.5476902003,0.8
1.0,-99.3824942144,400,400.0,-99.3824942144,1.0,34.5389477761,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4286,100,1.0,7.66066,-101.794,39.93,2,1.0,299.999969474,-99.3824942144,34.5389477761,0.8
0.0314266,-99.37079864,400,137.998023784,-99.37079864,49.2593,38.8541228095,6.50708,3.75568e-05,0.0025,0.118342,7.55003e-05,-95.3923,100,1.04061,51.471,-100.354,38.39,1,2.89859,57.191398519,-99.37079864,38.8541228095,0.8
1.0,-99.0245396194,400,400.0,-99.0245396194,1.0,50.0631500632,,3.50449e-18,0.01,0.01,0.01,-99.0245,100,1.0,7.04007,-104.872,41.01,2,1.0,100.0,-99.0245396194,50.0631500632,0.8
1.0,-97.3309617547,400,400.0,-97.3309617547,1.0,64.5195849102,,2.1793e-19,0.005,0.005,0.005,-98.1777,100,1.0,7.57862,-102.312,43.33,2,1.0,200.000000102,-97.3309617547,64.5195849102,0.8
1.0,-97.7657037226,400,400.0,-97.7657037226,1.0,53.5520219076,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.0404,100,1.0,7.48333,-101.416,41.61,2,1.0,299.999969474,-97.7657037226,53.5520219076,0.8
0.0256567,-98.2391743188,400,283.732520305,-98.2391743188,3.02725,68.4146688469,0.407833,2.72359e-06,0.0025,0.00782308,6.63027e-05,-97.2963,100,0.967409,10.0484,-100.768,42.17,1,1.40978,278.806865058,-98.2391743188,68.4146688469,0.8
1.0,-99.2511148063,400,400.0,-99.2511148063,1.0,45.6177537328,,3.50449e-18,0.01,0.01,0.01,-99.2511,100,1.0,6.72024,-104.711,42.38,2,1.0,100.0,-99.2511148063,45.6177537328,0.8
1.0,-99.5296576942,400,400.0,-99.5296576942,1.0,41.018091793,,2.1793e-19,0.005,0.005,0.005,-99.3904,100,1.0,6.55013,-103.537,41.12,2,1.0,200.000000102,-99.5296576942,41.018091793,0.8
1.0,-99.8371584788,400,400.0,-99.8371584788,1.0,37.0074777063,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.5393,100,1.0,6.39215,-102.925,38.86,2,1.0,299.999969474,-99.8371584788,37.0074777063,0.8
0.367454,-98.1842647984,400,361.133790953,-98.1842647984,6.65664,44.6429796639,0.190496,1.16361e-06,0.0025,0.0164518,0.000908159,-98.9732,100,1.01153,7.23672,-102.059,42.9,1,1.10762,337.350137771,-98.1842647984,44.6429796639,0.8
1.0,-98.5408494214,400,400.0,-98.5408494214,1.0,57.8826599131,,3.50449e-18,0.01,0.01,0.01,-98.5408,100,1.0,7.56993,-104.05,42.89,2,1.0,100.0,-98.5408494214,57.8826599131,0.8
1.0,-98.2601541572,400,400.0,-98.2601541572,1.0,54.7027967588,,2.1793e-19,0.005,0.005,0.005,-98.4005,100,1.0,7.46656,-102.344,42.86,2,1.0,200.000000102,-98.2601541572,54.7027967588,0.8
1.0,-97.7260603743,400,400.0,-97.7260603743,1.0,63.9242505224,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.1757,100,1.0,7.63953,-101.42,43.22,2,1.0,299.999969474,-97.7260603743,63.9242505224,0.8
0.496096,-98.5259423614,400,309.438195326,-98.5259423614,8.10912,63.1744683587,0.394061,2.39893e-06,0.0025,0.0200079,0.00122403,-97.5488,100,1.01324,11.4724,-100.744,43.67,1,1.29267,289.253574416,-98.5259423614,63.1744683587,0.8
1.0,-99.3354858407,400,400.0,-99.3354858407,1.0,48.3250738066,,3.50449e-18,0.01,0.01,0.01,-99.3355,100,1.0,6.91678,-105.138,45.59,2,1.0,100.0,-99.3354858407,48.3250738066,0.8
1.0,-98.1568346369,400,400.0,-98.1568346369,1.0,74.5739104196,,2.1793e-19,0.005,0.005,0.005,-98.7462,100,1.0,7.82191,-102.849,43.19,2,1.0,200.000000102,-98.1568346369,74.5739104196,0.8
1.0,-99.4959867238,400,400.0,-99.4959867238,1.0,47.4317742179,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.9961,100,1.0,7.52101,-102.346,44.37,2,1.0,299.999969474,-99.4959867238,47.4317742179,0.8
0.000375276,-97.3959039917,400,24.7846275065,-97.3959039917,465.703,68.1656087478,545.719,0.000752346,0.0025,0.546806,4.40631e-07,-81.1395,100,2.1292,161.784,-92.7942,43.84,1,16.139,3.30375339366,-97.3959039917,68.1656087478,0.8
1.0,-98.5526500127,400,400.0,-98.5526500127,1.0,38.120750558,,3.50449e-18,0.01,0.01,0.01,-98.5526,100,1.0,6.14325,-104.072,47.14,2,1.0,100.0,-98.5526500127,38.120750558,0.8
1.0,-98.2966122754,400,400.0,-98.2966122754,1.0,47.1836633825,,2.1793e-19,0.005,0.005,0.005,-98.4246,100,1.0,6.49939,-102.433,41.78,2,1.0,200.000000102,-98.2966122754,47.1836633825,0.8
1.0,-98.8450302827,400,400.0,-98.8450302827,1.0,51.1569218507,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.5648,100,1.0,6.71435,-101.838,41.32,2,1.0,299.999969474,-98.8450302827,51.1569218507,0.8
0.00214729,-98.6716827852,500,nan,-97.3959039917,2664.71,48.6970433751,18219.0,0.00051576,0.0025,0.448344,3.61288e-07,-94.3232,100,14.8586,21.2403,-inf,43.84,,nan,4.801040949,-97.3959039917,68.1656087478,0.8
0.0052972,-98.6206182558,500,34.483139641,-98.6206182558,350.291,55.7594572599,248.181,0.000347996,0.002,0.414793,6.27261e-06,-85.3425,100,1.68899,175.962,-95.2232,42.01,1,14.4998,5.69313642188,-98.6206182558,55.7594572599,0.8
1.0,-99.2290932288,500,500.0,-99.2290932288,1.0,37.7624305347,,3.50449e-18,0.01,0.01,0.01,-99.2291,100,1.0,6.11431,-104.739,39.58,2,1.0,100.0,-99.2290932288,37.7624305347,0.8
1.0,-99.0587959713,500,500.0,-99.0587959713,1.0,65.553463226,,2.1793e-19,0.005,0.005,0.005,-99.1439,100,1.0,7.15183,-103.04,42.24,2,1.0,200.000000102,-99.0587959713,65.553463226,0.8
1.0,-97.7756226066,500,500.0,-97.7756226066,1.0,57.0640958338,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6878,100,1.0,7.30386,-101.869,40.72,2,1.0,299.999969474,-97.7756226066,57.0640958338,0.8
1.0,-98.6921983279,500,500.0,-98.6921983279,1.0,50.0755969027,,5.4346e-20,0.0025,0.0025,0.0025,-98.6889,100,1.0,7.23902,-101.474,39.26,2,1.0,400.0,-98.6921983279,50.0755969027,0.8
0.103198,-97.9264182537,500,118.380914835,-97.9264182537,388.096,38.5525675632,300.515,0.000386011,0.002,0.439852,0.000116961,-91.8491,100,1.76467,81.4116,-97.0063,43.71,1,4.22365,5.13823073489,-97.9264182537,38.5525675632,0.8
1.0,-98.8101626787,500,500.0,-98.8101626787,1.0,31.9582240196,,3.50449e-18,0.01,0.01,0.01,-98.8102,100,1.0,5.62482,-104.262,43.0,2,1.0,100.0,-98.8101626787,31.9582240196,0.8
1.0,-97.7378132302,500,500.0,-97.7378132302,1.0,65.1575753042,,2.1793e-19,0.005,0.005,0.005,-98.274,100,1.0,6.95412,-102.166,44.61,2,1.0,200.000000102,-97.7378132302,65.1575753042,0.8
1.0,-97.1183453474,500,500.0,-97.1183453474,1.0,62.7816805406,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.8888,100,1.0,7.29758,-101.155,45.62,2,1.0,299.999969474,-97.1183453474,62.7816805406,0.8
1.0,-97.8837217441,500,500.0,-97.8837217441,1.0,75.141290414,,5.4346e-20,0.0025,0.0025,0.0025,-97.8875,100,1.0,7.65104,-100.92,45.6,2,1.0,400.0,-97.8837217441,75.141290414,0.8
0.0120481,-98.9213123534,500,393.659297274,-98.9213123534,5.15925,45.8338219576,0.334271,1.30579e-06,0.002,0.010197,2.38126e-05,-97.3794,100,1.01191,10.1109,-100.436,42.19,1,1.27013,377.132485909,-98.9213123534,45.8338219576,0.8
1.0,-99.635166307,500,500.0,-99.635166307,1.0,33.0712129001,,3.50449e-18,0.01,0.01,0.01,-99.6352,100,1.0,5.72193,-105.188,40.3,2,1.0,100.0,-99.635166307,33.0712129001,0.8
1.0,-98.7511778653,500,500.0,-98.7511778653,1.0,32.5795362018,,2.1793e-19,0.005,0.005,0.005,-99.1932,100,1.0,5.71773,-103.119,42.17,2,1.0,200.000000102,-98.7511778653,32.5795362018,0.8
1.0,-99.039600471,500,500.0,-99.039600471,1.0,53.7031500342,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.142,100,1.0,6.28667,-102.426,43.53,2,1.0,299.999969474,-99.039600471,53.7031500342,0.8
1.0,-97.2406038142,500,500.0,-97.2406038142,1.0,86.5589508307,,5.4346e-20,0.0025,0.0025,0.0025,-98.6666,100,1.0,7.19325,-101.511,46.57,2,1.0,400.0,-97.2406038142,86.5589508307,0.8
0.0818921,-98.3672005653,500,417.786535319,-98.3672005653,2.62879,56.4195128538,0.208514,8.3574e-07,0.002,0.00526287,0.000163949,-98.1389,100,0.998993,8.70454,-100.944,44.43,1,1.19678,413.730054453,-98.3672005653,56.4195128538,0.8
1.0,-98.3405261334,500,500.0,-98.3405261334,1.0,48.4215927488,,3.50449e-18,0.01,0.01,0.01,-98.3405,100,1.0,6.92368,-103.956,46.06,2,1.0,100.0,-98.3405261334,48.4215927488,0.8
1.0,-98.3381659805,500,500.0,-98.3381659805,1.0,59.1140839241,,2.1793e-19,0.005,0.005,0.005,-98.3393,100,1.0,7.2959,-102.34,44.67,2,1.0,200.000000102,-98.3381659805,59.1140839241,0.8
1.0,-98.6377345828,500,500.0,-98.6377345828,1.0,64.8311941279,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4388,100,1.0,7.54327,-101.772,41.79,2,1.0,299.999969474,-98.6377345828,64.8311941279,0.8
1.0,-97.6144498396,500,500.0,-97.6144498396,1.0,63.2763477916,,5.4346e-20,0.0025,0.0025,0.0025,-98.2327,100,1.0,7.64617,-101.12,41.35,2,1.0,400.0,-97.6144498396,63.2763477916,0.8
0.16176,-98.2937355729,500,385.440980894,-98.2937355729,4.54666,41.3504850033,0.33848,1.30168e-06,0.002,0.00891615,0.000317216,-97.5934,100,1.01987,9.74544,-100.534,42.32,1,1.29722,377.424331088,-98.2937355729,41.3504850033,0.8
1.0,-97.6379000832,500,500.0,-97.6379000832,1.0,54.4089999429,,3.50449e-18,0.01,0.01,0.01,-97.6379,100,1.0,7.33927,-103.067,44.54,2,1.0,100.0,-97.6379000832,54.4089999429,0.8
1.0,-97.9452582158,500,500.0,-97.9452582158,1.0,41.1372658174,,2.1793e-19,0.005,0.005,0.005,-97.7916,100,1.0,6.87888,-101.759,41.71,2,1.0,200.000000102,-97.9452582158,41.1372658174,0.8
1.0,-98.4624383829,500,500.0,-98.4624383829,1.0,66.1269184572,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.0152,100,1.0,7.31218,-101.255,42.48,2,1.0,299.999969474,-98.4624383829,66.1269184572,0.8
1.0,-98.8160981754,500,500.0,-98.8160981754,1.0,59.4326714041,,5.4346e-20,0.0025,0.0025,0.0025,-98.2154,100,1.0,7.41153,-101.021,40.81,2,1.0,400.0,-98.8160981754,59.4326714041,0.8
0.136385,-98.8438392965,500,429.954481843,-98.8438392965,1.93427,67.9096214393,0.167539,6.70128e-07,0.002,0.00386846,0.000272764,-97.983,100,1.00002,9.09781,-100.831,44.15,1,1.16291,428.376446888,-98.8438392965,67.9096214393,0.8
1.0,-97.1703559779,500,500.0,-97.1703559779,1.0,60.7226298423,,3.50449e-18,0.01,0.01,0.01,-97.1704,100,1.0,7.75341,-102.797,42.47,2,1.0,100.0,-97.1703559779,60.7226298423,0.8
1.0,-97.44214484,500,500.0,-97.44214484,1.0,78.2875884751,,2.1793e-19,0.005,0.005,0.005,-97.3062,100,1.0,8.2963,-101.31,43.84,2,1.0,200.000000102,-97.44214484,78.2875884751,0.8
1.0,-99.3338970651,500,500.0,-99.3338970651,1.0,36.1456384334,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.9821,100,1.0,7.66338,-101.278,41.33,2,1.0,299.999969474,-99.3338970651,36.1456384334,0.8
1.0,-98.3842527503,500,500.0,-98.3842527503,1.0,40.7964894475,,5.4346e-20,0.0025,0.0025,0.0025,-98.0827,100,1.0,7.36023,-100.937,41.97,2,1.0,400.0,-98.3842527503,40.7964894475,0.8
0.312452,-99.1255753187,500,408.77442735,-99.1255753187,16.3561,43.4973668211,0.658517,2.30737e-06,0.002,0.0306165,0.000584869,-97.8703,100,1.06845,8.98637,-100.694,44.91,1,1.22317,317.321817242,-99.1255753187,43.4973668211,0.8
1.0,-95.8856622357,500,500.0,-95.8856622357,1.0,69.6020696239,,3.50449e-18,0.01,0.01,0.01,-95.8857,100,1.0,8.30097,-101.341,43.17,2,1.0,100.0,-95.8856622357,69.6020696239,0.8
1.0,-98.094686551,500,500.0,-98.094686551,1.0,49.2890870162,,2.1793e-19,0.005,0.005,0.005,-96.9902,100,1.0,7.75055,-100.976,45.16,2,1.0,200.000000102,-98.094686551,49.2890870162,0.8
1.0,-97.0540227966,500,500.0,-97.0540227966,1.0,66.3803857061,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.0115,100,1.0,7.87107,-100.266,44.52,2,1.0,299.999969474,-97.0540227966,66.3803857061,0.8
1.0,-98.1793354342,500,500.0,-98.1793354342,1.0,41.198267194,,5.4346e-20,0.0025,0.0025,0.0025,-97.3034,100,1.0,7.54438,-100.122,44.32,2,1.0,400.0,-98.1793354342,41.198267194,0.8
0.0567969,-98.3413897313,500,115.774332267,-98.3413897313,118.849,59.0596200067,31.9752,7.77066e-05,0.002,0.185276,8.85415e-05,-93.5131,100,1.28294,64.3133,-99.0447,44.17,1,4.31875,24.5244685336,-98.3413897313,59.0596200067,0.8
1.0,-98.4841106986,500,500.0,-98.4841106986,1.0,44.5553424218,,3.50449e-18,0.01,0.01,0.01,-98.4841,100,1.0,6.64152,-104.025,41.94,2,1.0,100.0,-98.4841106986,44.5553424218,0.8
1.0,-98.1595053266,500,500.0,-98.1595053266,1.0,55.8650105375,,2.1793e-19,0.005,0.005,0.005,-98.3218,100,1.0,7.05226,-102.24,39.95,2,1.0,200.000000102,-98.1595053266,55.8650105375,0.8
1.0,-98.7981606767,500,500.0,-98.7981606767,1.0,60.6004081946,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4806,100,1.0,7.29416,-101.91,42.73,2,1.0,299.999969474,-98.7981606767,60.6004081946,0.8
1.0,-98.4204759721,500,500.0,-98.4204759721,1.0,45.5829426752,,5.4346e-20,0.0025,0.0025,0.0025,-98.4656,100,1.0,7.15445,-101.435,39.58,2,1.0,400.0,-98.4204759721,45.5829426752,0.8
0.00299972,-97.9034903995,500,352.232149343,-97.9034903995,4.77846,79.5241467714,0.448549,1.83873e-06,0.002,0.0096748,6.07344e-06,-97.6241,100,0.987815,13.0345,-100.789,44.29,1,1.41952,342.755576523,-97.9034903995,79.5241467714,0.8
1.0,-96.9232553769,500,500.0,-96.9232553769,1.0,97.5452927283,,3.50449e-18,0.01,0.01,0.01,-96.9232,100,1.0,9.827,-102.543,42.63,2,1.0,100.0,-96.9232553769,97.5452927283,0.8
1.0,-97.4006837825,500,500.0,-97.4006837825,1.0,76.5123297605,,2.1793e-19,0.005,0.005,0.005,-97.162,100,1.0,9.28523,-101.154,43.99,2,1.0,200.000000102,-97.4006837825,76.5123297605,0.8
1.0,-97.3980637273,500,500.0,-97.3980637273,1.0,80.4658733959,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.2407,100,1.0,9.1675,-100.5,43.17,2,1.0,299.999969474,-97.3980637273,80.4658733959,0.8
1.0,-97.6426643267,500,500.0,-97.6426643267,1.0,94.066429226,,5.4346e-20,0.0025,0.0025,0.0025,-97.3412,100,1.0,9.29215,-100.164,43.13,2,1.0,400.0,-97.6426643267,94.066429226,0.8
0.00457792,-98.2169817059,500,239.141352058,-98.2169817059,20.1338,45.4731492161,1.73272,6.70446e-06,0.002,0.0396043,9.00503e-06,-95.7744,100,1.01675,24.4489,-99.4372,44.58,1,2.09081,187.072424012,-98.2169817059,45.4731492161,0.8
1.0,-99.4416989455,500,500.0,-99.4416989455,1.0,45.4532223387,,3.50449e-18,0.01,0.01,0.01,-99.4417,100,1.0,6.70811,-104.971,40.86,2,1.0,100.0,-99.4416989455,45.4532223387,0.8
1.0,-97.4701744391,500,500.0,-97.4701744391,1.0,82.9437719937,,2.1793e-19,0.005,0.005,0.005,-98.4559,100,1.0,8.03295,-102.608,47.06,2,1.0,200.000000102,-97.4701744391,82.9437719937,0.8
1.0,-98.3611183216,500,500.0,-98.3611183216,1.0,80.7839622008,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4243,100,1.0,8.34743,-101.814,44.8,2,1.0,299.999969474,-98.3611183216,80.7839622008,0.8
1.0,-96.5857628276,500,500.0,-96.5857628276,1.0,80.7956814173,,5.4346e-20,0.0025,0.0025,0.0025,-97.9647,100,1.0,8.53759,-100.9,44.56,2,1.0,400.0,-96.5857628276,80.7956814173,0.8
0.135995,-97.9616306373,500,463.806168286,-97.9616306373,2.1746,47.1742153316,0.0823509,3.2177e-07,0.002,0.00429851,0.00026882,-97.7659,100,1.01179,8.62893,-100.492,44.92,1,1.07804,462.842307662,-97.9616306373,47.1742153316,0.8
