optimgain,EpRewMean,meankl,DiscEpRewMean,EpThisIter,ev_tdlam_before,surrgain,SampleRenyi2,TimeElapsed,EpisodesSoFar,Step_size,TimestepsSoFar,EpLenMean,Var_J,entropy,entloss,J_hat
0.00710482,-27.8203696406,0.00967724,-21.0148321511,100,-0.00105893611908,0.00710482,20.9571,444.3119831085205,2100,1.0,420000,200.0,2.9116222858428955,-0.338544,,-17.518083572387695
0.00661783,-24.5469292228,0.00850528,-18.7129204018,100,1.14440917969e-05,0.00661783,15.6162,461.61902713775635,2200,1.0,440000,200.0,2.5408761501312256,-0.42224,,-19.159839630126953
0.00461807,-24.4428547659,0.00963005,-19.4724036681,100,0.000920116901398,0.00461807,20.4357,478.9238567352295,2300,1.0,460000,200.0,2.131006956100464,-0.515747,,-17.197467803955078
0.00655436,-21.2551060377,0.00933087,-16.9230336678,100,-0.000684022903442,0.00655436,19.8646,496.7493302822113,2400,1.0,480000,200.0,24.672607421875,-0.606974,,-19.89771270751953
0.00721582,-21.843895368,0.00833757,-18.1214612499,100,0.000192105770111,0.00721582,14.8928,514.8636634349823,2500,1.0,500000,200.0,1.3894120454788208,-0.690945,,-11.891338348388672
0.0055618,-20.8311807015,0.00900286,-17.582723022,100,-0.000313997268677,0.0055618,18.6396,532.9662520885468,2600,1.0,520000,200.0,3.4430601596832275,-0.780149,,-13.012237548828125
0.00402202,-18.7068054632,0.0098508,-15.9014448507,100,-1.35898590088e-05,0.00402202,23.0819,550.8525848388672,2700,1.0,540000,200.0,5.296357154846191,-0.875487,,-13.415966033935547
0.00861529,-19.3637827109,0.00458836,-16.9838197597,100,-0.000183701515198,0.00861529,3.14268,569.3265542984009,2800,1.0,560000,200.0,1.7238249778747559,-0.923985,,-12.480040550231934
0.00341936,-19.2974127357,0.00981943,-16.9816212629,100,-8.82148742676e-05,0.00341936,22.2571,588.3881621360779,2900,1.0,580000,200.0,1.3921416997909546,-1.01919,,-11.147185325622559
0.00565746,-17.2646097197,0.00772176,-15.2466749318,100,-8.42809677124e-05,0.00565746,9.78546,607.0397443771362,3000,1.0,600000,200.0,15.912149429321289,-1.0989,,-16.562305450439453
0.00631441,-19.1418832038,0.00277048,-17.3587697767,100,7.34329223633e-05,0.00631441,1.31445,625.6167027950287,3100,1.0,620000,200.0,3.3815648555755615,-1.11565,,-13.408432960510254
0.00283429,-18.4799966356,0.0101528,-16.6406185733,100,-0.000477910041809,0.00283429,24.2482,644.7799918651581,3200,1.0,640000,200.0,5.551415920257568,-1.21312,,-15.345725059509277
0.00274098,-18.459203722,0.0101178,-16.9011184357,100,-3.44514846802e-05,0.00274098,24.112,664.4600236415863,3300,1.0,660000,200.0,5.203295707702637,-1.3103,,-21.299070358276367
0.00517844,-17.962633907,0.0100523,-16.6179636245,100,-2.26497650146e-06,0.00517844,23.297,683.8757989406586,3400,1.0,680000,200.0,9.854576110839844,-1.40705,,-14.988982200622559
0.0102257,-17.4098278891,0.00292915,-16.2321388037,100,-8.40425491333e-05,0.0102257,1.52388,702.952145576477,3500,1.0,700000,200.0,1.5889970064163208,-1.42852,,-9.970818519592285
0.0113219,-19.6974036891,0.00323326,-18.5002715751,100,-0.000136256217957,0.0113219,8.9011,722.2674520015717,3600,1.0,720000,200.0,2.8708510398864746,-1.45581,,-13.134571075439453
0.00904648,-20.1793777491,0.00279927,-18.9641753818,100,-4.05311584473e-05,0.00904648,4.98057,742.1976072788239,3700,1.0,740000,200.0,2.668510913848877,-1.46929,,-13.144116401672363
0.00506393,-21.1347329804,0.0101055,-19.8374090086,100,-8.225440979e-06,0.00506393,23.8264,762.5658762454987,3800,1.0,760000,200.0,8.840483665466309,-1.56642,,-15.048837661743164
0.00472772,-18.6702072155,0.0101132,-17.5128993223,100,-2.34842300415e-05,0.00472772,23.8481,782.7214603424072,3900,1.0,780000,200.0,17.629283905029297,-1.66359,,-9.379072189331055
0.00982001,-18.7625536043,0.00298576,-17.7722917829,100,0.000207424163818,0.00982001,1.63275,802.833527803421,4000,1.0,800000,200.0,1.6597259044647217,-1.6792,,-10.003890037536621
0.00273309,-22.1678480919,0.0101613,-21.0924098294,100,-0.000232219696045,0.00273309,24.2784,824.6741075515747,4100,1.0,820000,200.0,26.14476203918457,-1.77668,,-17.200769424438477
0.0117629,-22.6820113328,0.00285514,-21.740478418,100,0.000526130199432,0.0117629,1.94072,845.6100878715515,4200,1.0,840000,200.0,2.7533862590789795,-1.78583,,-14.092637062072754
0.00761985,-23.280036382,0.00351992,-22.2207251785,100,-0.000234007835388,0.00761985,6.78446,865.9173586368561,4300,1.0,860000,200.0,9.71710205078125,-1.80865,,-17.82117462158203
0.00463516,-23.7564745159,0.0101412,-22.6599750709,100,-0.000668406486511,0.00463516,24.066,887.4711182117462,4400,1.0,880000,200.0,22.79477882385254,-1.90608,,-17.812681198120117
0.00208193,-26.1981454069,0.0101054,-25.1112789206,100,9.35792922974e-06,0.00208193,23.7568,909.4538180828094,4500,1.0,900000,200.0,4.517211437225342,-2.00313,,-27.153562545776367
0.00385434,-29.7815371815,0.0101356,-28.7546441411,100,-0.000161409378052,0.00385434,23.9957,930.8056333065033,4600,1.0,920000,200.0,16.187564849853516,-2.10054,,-24.217811584472656
0.00258191,-28.1792583765,0.0101703,-27.249365178,100,-4.38690185547e-05,0.00258191,24.3738,953.1641483306885,4700,1.0,940000,200.0,4.063788890838623,-2.19806,,-27.401819229125977
0.00611925,-27.9390572507,0.0101587,-27.0475903716,100,0.000225305557251,0.00611925,24.3162,975.1796312332153,4800,1.0,960000,200.0,19.07415008544922,-2.29545,,-26.285633087158203
0.00565351,-30.0002661546,0.0101063,-29.1379311895,100,8.52346420288e-06,0.00565351,24.0469,997.6361656188965,4900,1.0,980000,200.0,10.14810848236084,-2.39258,,-24.393997192382812
0.00942437,-36.0888601819,0.0101375,-35.0938332288,100,0.00015252828598,0.00942437,24.2825,1019.5012867450714,5000,1.0,1000000,200.0,5.25478458404541,-2.48979,,-11.953652381896973
0.00816753,-37.5805375428,0.0101434,-36.5117633592,100,-0.000179171562195,0.00816753,24.0885,1042.5664341449738,5100,1.0,1020000,200.0,72.22408294677734,-2.58726,,-42.53803634643555
0.00662831,-39.5943898996,0.0101741,-38.3293065311,100,0.000137686729431,0.00662831,24.3922,1065.2598898410797,5200,1.0,1040000,200.0,17.233549118041992,-2.68471,,-27.413551330566406
0.0188916,-44.5722150089,0.00894572,-43.1847148463,100,0.000140845775604,0.0188916,12.7689,1087.5025100708008,5300,1.0,1060000,200.0,8.720597267150879,-2.77099,,-26.818029403686523
0.0109706,-56.1221158059,0.010172,-53.9718474926,100,-6.63995742798e-05,0.0109706,24.3832,1110.6605973243713,5400,1.0,1080000,200.0,50.859066009521484,-2.86855,,-34.598323822021484
0.0227888,-72.8197291386,0.0099226,-69.4880372364,100,-8.5711479187e-05,0.0227888,25.7155,1133.5577199459076,5500,1.0,1100000,200.0,10.561227798461914,-2.96338,,-23.584535598754883
0.0200006,-84.0774872683,0.0101516,-78.7685869138,100,-7.10487365723e-05,0.0200006,24.2183,1157.0651061534882,5600,1.0,1120000,200.0,21.631460189819336,-3.06058,,-24.464923858642578
0.0241193,-175.895990944,0.0101486,-158.000385119,100,1.45435333252e-05,0.0241193,23.6641,1180.5108020305634,5700,1.0,1140000,200.0,50.59023666381836,-3.15761,,-20.907747268676758
0.0329029,-262.161054135,0.00953767,-217.64192087,100,2.38418579102e-05,0.0329029,58.0286,1204.0635061264038,5800,1.0,1160000,200.0,9.577984809875488,-3.22863,,-25.2290096282959
inf,-594.238440633,5.96046e-08,-428.778749293,100,-5.12599945068e-06,inf,1.0,1237.0267524719238,5900,0.0009765625,1180000,200.0,1192.6014404296875,-3.22852,,-428.77874755859375
0.0160543,-259.572120515,0.0101644,-218.596654897,100,-1.04904174805e-05,0.0160543,25.2809,1274.1281592845917,6000,1.0,1200000,200.0,579.974609375,-3.32568,,-77.55313110351562
inf,-454.804671304,-2.98023e-08,-346.146857356,100,5.72204589844e-06,inf,1.0,1304.4475266933441,6100,0.0009765625,1220000,200.0,858.9200439453125,-3.32556,,-346.1468811035156
7.05735e+29,-293.932820619,0.000123518,-235.116971043,100,-2.88486480713e-05,7.05735e+29,1.02629,1359.9749002456665,6200,0.125,1240000,200.0,5.82076470356796e-11,-3.32276,,-86.29615020751953
0.0544227,-521.987728922,0.00947674,-380.063457338,100,-3.21865081787e-06,0.0544227,1.96753,1418.7970187664032,6300,1.0,1260000,200.0,43.42502975463867,-3.35411,,-38.454280853271484
0.0175164,-252.143951487,0.0101632,-207.861333421,100,-3.81469726562e-06,0.0175164,23.6773,1482.8245270252228,6400,1.0,1280000,200.0,274.0220642089844,-3.45119,,-31.812963485717773
inf,-538.858369753,,-395.945598842,100,-2.38418579102e-07,inf,1.0,1543.715035200119,6500,0.0009765625,1300000,200.0,1130.653564453125,-3.45114,,-395.94561767578125
0.00944382,-298.814780019,0.0101749,-244.234562714,100,-4.76837158203e-07,0.00944382,24.386,1604.3533198833466,6600,1.0,1320000,200.0,829.6795654296875,-3.54883,,-104.04564666748047
inf,-426.320530145,3.45707e-10,-326.202830376,100,-5.24520874023e-06,inf,1.0,1664.9639925956726,6700,0.0009765625,1340000,200.0,736.9532470703125,-3.54874,,-326.2028503417969
0.00318575,-378.29467547,0.0101746,-296.187810253,100,3.57627868652e-07,0.00318575,24.3971,1725.9890670776367,6800,1.0,1360000,200.0,1099.3487548828125,-3.64646,,-152.21951293945312
inf,-402.27157302,5.96046e-08,-309.791154636,100,-8.34465026855e-07,inf,1.0,1787.2675743103027,6900,0.0009765625,1380000,200.0,832.3605346679688,-3.64615,,-309.7911682128906
0.00833883,-476.534455293,0.0101749,-368.792949579,100,2.38418579102e-07,0.00833883,24.4572,1847.4814295768738,7000,1.0,1400000,200.0,1088.255615234375,-3.74404,,-130.3739013671875
0.00515795,-336.157858669,0.0101747,-273.731402776,100,1.72853469849e-06,0.00515795,24.3688,1908.235143661499,7100,1.0,1420000,200.0,560.6839599609375,-3.84148,,-105.23629760742188
inf,-451.883091901,5.96046e-08,-354.256345229,100,-4.64916229248e-06,inf,1.00001,1970.0588886737823,7200,0.0009765625,1440000,200.0,842.518798828125,-3.84138,,-354.2563781738281
0.014549,-293.20998094,0.0101747,-238.634187991,100,4.1127204895e-06,0.014549,24.408,2032.4585468769073,7300,1.0,1460000,200.0,63.59044647216797,-3.93912,,-57.48428726196289
0.00136184,-411.015357579,0.0101751,-312.143385658,100,-5.96046447754e-07,0.00136184,24.3979,2096.0169904232025,7400,1.0,1480000,200.0,2509.8759765625,-4.03673,,-321.7043151855469
0.0121327,-363.421124604,0.0100953,-279.250249379,100,-1.90734863281e-06,0.0121327,27.7999,2159.3736832141876,7500,1.0,1500000,200.0,461.16552734375,-4.12501,,-57.27528762817383
inf,-509.579702095,5.96046e-08,-378.58134779,100,-9.53674316406e-07,inf,1.0,2223.8383209705353,7600,0.0009765625,1520000,200.0,1029.36474609375,-4.12493,,-378.5813293457031
0.0147128,-318.476599262,0.0101747,-255.906440592,100,-3.45706939697e-06,0.0147128,24.3934,2289.21657705307,7700,1.0,1540000,200.0,21.984474182128906,-4.22265,,-36.735816955566406
inf,-484.605914024,5.96046e-08,-369.459815826,100,5.96046447754e-07,inf,1.00001,2354.41489982605,7800,0.0009765625,1560000,200.0,817.7957763671875,-4.22256,,-369.4598388671875
0.019878,-306.306519056,0.0101746,-246.163044934,100,1.66893005371e-06,0.019878,24.3695,2419.4167943000793,7900,1.0,1580000,200.0,242.31044006347656,-4.32029,,-49.985748291015625
0.00162153,-413.898360872,0.0101751,-315.377232395,100,1.78813934326e-07,0.00162153,24.3973,2486.6261723041534,8000,1.0,1600000,200.0,3706.1796875,-4.41789,,-186.98414611816406
0.00102405,-387.825689559,0.0101747,-298.937865189,100,-2.02655792236e-06,0.00102405,24.3969,2559.7918949127197,8100,1.0,1620000,200.0,5258.125,-4.51536,,-428.2494812011719
inf,-459.687056935,,-352.060292063,100,7.15255737305e-07,inf,1.0,2627.2638154029846,8200,0.0009765625,1640000,200.0,820.9400024414062,-4.51528,,-352.060302734375
inf,-367.158099807,,-291.907300131,100,-8.34465026855e-07,inf,1.0,2693.704583644867,8300,0.0009765625,1660000,200.0,554.6163330078125,-4.51528,,-291.9073181152344
inf,-348.097170793,,-272.427785695,100,-5.96046447754e-07,inf,1.0,2760.554709672928,8400,0.0009765625,1680000,200.0,729.888427734375,-4.51528,,-272.42779541015625
inf,-470.491089291,,-356.821078124,100,2.98023223877e-07,inf,1.0,2827.2018971443176,8500,0.0009765625,1700000,200.0,990.3949584960938,-4.51528,,-356.821044921875
1.77781e+22,-391.574525071,9.31481e-06,-310.171698598,100,-9.53674316406e-07,1.77781e+22,1.00376,2892.433530807495,8600,0.03125,1720000,200.0,,-4.51241,,-0.48035895824432373
0.00536102,-428.432439103,0.0101751,-338.334535153,100,-2.38418579102e-07,0.00536102,24.3975,2961.0282270908356,8700,1.0,1740000,200.0,1072.698974609375,-4.61001,,-152.54737854003906
inf,-370.625011895,,-297.830705907,100,-1.19209289551e-07,inf,1.0,3032.0950088500977,8800,0.0009765625,1760000,200.0,530.4581298828125,-4.60966,,-297.8306884765625
inf,-410.219727539,,-325.188274265,100,,inf,1.0,3101.492570400238,8900,0.0009765625,1780000,200.0,727.3602905273438,-4.60966,,-325.18829345703125
inf,-393.810564151,,-313.820900986,100,1.19209289551e-07,inf,1.0,3168.7578835487366,9000,0.0009765625,1800000,200.0,623.5796508789062,-4.60966,,-313.8209228515625
5.10742e+17,-363.972584454,0.000516012,-290.143995386,100,-1.66893005371e-06,5.10742e+17,1.58589,3235.9473729133606,9100,0.25,1820000,200.0,9.094944849324937e-13,-4.59934,,-9.467488288879395
0.0257392,-317.984170517,0.0101751,-249.273262088,100,1.78813934326e-07,0.0257392,24.3969,3306.8266026973724,9200,1.0,1840000,200.0,95.3368148803711,-4.69695,,-38.99177551269531
0.14203,-544.358527722,0.00968671,-406.52183232,100,-2.38418579102e-07,0.14203,789.347,3377.2064814567566,9300,1.0,1860000,200.0,21.089609146118164,-4.747,,-18.368398666381836
0.0788964,-312.283253502,0.00895506,-253.863545199,100,,0.0788964,90.5481,3448.4011437892914,9400,1.0,1880000,200.0,16.4359188079834,-4.79006,,-23.889354705810547
0.00445965,-423.200035436,0.0101748,-328.110259365,100,-7.15255737305e-07,0.00445965,24.3984,3521.921065092087,9500,1.0,1900000,200.0,104.14602661132812,-4.8877,,-208.95945739746094
8.18876e-05,-391.898021361,0.000605106,-308.150275382,100,-4.76837158203e-07,8.18876e-05,1.2549,3597.9316749572754,9600,0.25,1920000,200.0,870.9666748046875,-4.91211,,-322.1658935546875
inf,-353.241638787,,-277.233408597,100,-1.54972076416e-06,inf,0.999988,3672.467821121216,9700,0.0009765625,1940000,200.0,625.7455444335938,-4.91203,,-277.2334289550781
inf,-449.284255238,,-344.561449414,100,-5.96046447754e-07,inf,0.999988,3748.7697699069977,9800,0.0009765625,1960000,200.0,860.0453491210938,-4.91203,,-344.5614318847656
1.61592e-05,-390.724433142,0.000149965,-307.932267214,100,1.78813934326e-07,1.61592e-05,1.05984,3825.139806032181,9900,0.125,1980000,200.0,783.4102783203125,-4.92415,,-314.6997985839844
0.00635406,-367.653968061,0.0101749,-288.644299182,100,1.13248825073e-06,0.00635406,24.3845,3900.7483835220337,10000,1.0,2000000,200.0,4820.0029296875,-5.02179,,-208.6256103515625
inf,-379.918207778,5.96046e-08,-294.282866749,100,-4.64916229248e-06,inf,1.0,3982.84476685524,10100,0.0009765625,2020000,200.0,665.5296020507812,-5.02156,,-294.28289794921875
0.0276009,-448.154723193,0.0101748,-343.70064592,100,1.19209289551e-07,0.0276009,24.4146,4059.695412874222,10200,1.0,2040000,200.0,126.40630340576172,-5.11939,,-47.03927230834961
0.0497576,-322.915949418,0.0101748,-254.649582489,100,1.31130218506e-06,0.0497576,24.3959,4137.937308549881,10300,1.0,2060000,200.0,52.43735885620117,-5.21703,,-18.945064544677734
inf,-434.928468754,5.96046e-08,-330.161721711,100,-7.15255737305e-07,inf,1.0,4215.850006103516,10400,0.0009765625,2080000,200.0,877.5745239257812,-5.21681,,-330.1617431640625
1.29199e-06,-395.111628868,0.00246044,-305.695935204,100,-3.93390655518e-06,1.29199e-06,2.38277,4291.7864809036255,10500,0.5,2100000,200.0,1290.002197265625,-5.2657,,-285.8192138671875
inf,-413.913925196,,-320.310613613,100,-4.76837158203e-07,inf,1.0,4371.784157752991,10600,0.0009765625,2120000,200.0,726.9647216796875,-5.26563,,-320.3106384277344
0.0124498,-370.062682088,0.0101737,-289.090676336,100,-4.76837158203e-07,0.0124498,24.6212,4445.0266308784485,10700,1.0,2140000,200.0,398.1947326660156,-5.36328,,-52.18574523925781
inf,-402.477053808,,-310.132751527,100,6.55651092529e-07,inf,1.00001,4511.701779127121,10800,0.0009765625,2160000,200.0,789.3018798828125,-5.36322,,-310.13275146484375
0.0018148,-386.096421527,0.0101751,-298.226688858,100,-1.78813934326e-06,0.0018148,24.3977,4572.008304595947,10900,1.0,2180000,200.0,4939.63232421875,-5.46093,,-218.6568603515625
inf,-468.151304447,,-359.639051031,100,3.57627868652e-07,inf,1.0,4616.298081636429,11000,0.0009765625,2200000,200.0,811.5883178710938,-5.46072,,-359.6390686035156
0.0710383,-324.163398949,0.0101732,-257.512993052,100,-1.07288360596e-06,0.0710383,24.337,4654.239418506622,11100,1.0,2220000,200.0,61.73697280883789,-5.55853,,-32.361167907714844
0.192704,-525.400105297,0.0101751,-402.819209448,100,1.19209289551e-07,0.192704,24.3978,4689.391196012497,11200,1.0,2240000,200.0,1.4591877460479736,-5.65603,,-28.457199096679688
0.0356426,-359.379618395,0.0101752,-290.852102496,100,-7.15255737305e-07,0.0356426,24.398,4723.850798130035,11300,1.0,2260000,200.0,16.445459365844727,-5.75368,,-29.684123992919922
0.0481562,-355.225154273,0.0101748,-283.790450317,100,1.19209289551e-07,0.0481562,24.3974,4758.500705242157,11400,1.0,2280000,200.0,15.92604923248291,-5.8513,,-36.115150451660156
inf,-381.660557318,,-299.784639597,100,,inf,1.0,4795.014537572861,11500,0.0009765625,2300000,200.0,712.3729248046875,-5.85084,,-299.7846374511719
inf,-385.144338916,,-300.658137187,100,-1.19209289551e-07,inf,1.0,4830.293884754181,11600,0.0009765625,2320000,200.0,692.802978515625,-5.85084,,-300.6581726074219
0.178441,-493.035187376,0.0101752,-382.331414913,100,-2.38418579102e-07,0.178441,24.4907,4865.204916000366,11700,1.0,2340000,200.0,38.3262939453125,-5.94851,,-29.00454330444336
0.158135,-306.126455152,0.0101751,-246.989377245,100,-5.48362731934e-06,0.158135,24.3971,4900.856545686722,11800,1.0,2360000,200.0,10.225850105285645,-6.04615,,-6.981384754180908
inf,-406.567669567,,-316.232171679,100,-7.15255737305e-07,inf,1.0,4938.711619853973,11900,0.0009765625,2380000,200.0,726.95703125,-6.04596,,-316.232177734375
inf,-393.71686736,,-307.523865205,100,-1.31130218506e-06,inf,1.0,4975.535042285919,12000,0.0009765625,2400000,200.0,666.8170776367188,-6.04596,,-307.52386474609375
0.00236064,-392.290921074,0.0101748,-305.857228994,100,8.94069671631e-07,0.00236064,24.3987,5011.28425860405,12100,1.0,2420000,200.0,2604.016845703125,-6.14376,,-221.52406311035156
0.0257052,-377.198677162,0.0101751,-293.704430537,100,-4.17232513428e-06,0.0257052,24.3975,5047.4590899944305,12200,1.0,2440000,200.0,314.3309631347656,-6.2414,,-52.75328063964844
inf,-495.188112461,,-381.562566089,100,2.38418579102e-07,inf,1.0,5084.283430337906,12300,0.0009765625,2460000,200.0,787.6689453125,-6.24122,,-381.5626220703125
0.168988,-313.843095394,0.0101743,-251.661271488,100,-1.07288360596e-06,0.168988,24.3917,5121.687062263489,12400,1.0,2480000,200.0,25.449718475341797,-6.33892,,-22.171607971191406
inf,-402.47028246,5.96046e-08,-312.211533387,100,5.96046447754e-08,inf,0.999988,5160.039319515228,12500,0.0009765625,2500000,200.0,755.14404296875,-6.33887,,-312.2115478515625
0.0785494,-373.997083486,0.00916811,-291.223679362,100,6.55651092529e-07,0.0785494,3.6759,5199.3446679115295,12600,1.0,2520000,200.0,24.390262603759766,-6.38398,,-19.872684478759766
0.0326753,-415.8427356,0.0101751,-319.994981895,100,2.98023223877e-07,0.0326753,24.3977,5237.72722363472,12700,1.0,2540000,200.0,86.63577270507812,-6.4815,,-21.585205078125
0.197671,-480.517783281,0.0101751,-372.004751963,100,7.15255737305e-07,0.197671,24.3982,5276.041093587875,12800,1.0,2560000,200.0,0.08210240304470062,-6.57915,,-31.379484176635742
inf,-340.408876332,,-272.058691022,100,1.54972076416e-06,inf,1.0,5315.194666147232,12900,0.0009765625,2580000,200.0,627.63427734375,-6.57909,,-272.0587158203125
0.021782,-409.928191793,0.0101751,-320.985376863,100,1.13248825073e-06,0.021782,24.3975,5353.288240194321,13000,1.0,2600000,200.0,227.68634033203125,-6.67679,,-58.7398681640625
0.182147,-324.76550765,0.0101713,-255.929717231,100,8.10623168945e-06,0.182147,24.2641,5391.204561948776,13100,1.0,2620000,200.0,20.52593421936035,-6.7742,,-3.8796379566192627
0.192803,-443.454157495,0.0101752,-339.53397081,100,-2.02655792236e-06,0.192803,24.3985,5430.6345200538635,13200,1.0,2640000,200.0,7.178755283355713,-6.87184,,-3.238358736038208
0.144551,-366.952459211,0.00977701,-286.30188986,100,2.68220901489e-06,0.144551,133.63,5470.004491329193,13300,1.0,2660000,200.0,22.52106475830078,-6.94318,,-22.47110366821289
inf,-440.25113573,5.96046e-08,-339.21896355,100,7.15255737305e-07,inf,1.0,5509.740899801254,13400,0.0009765625,2680000,200.0,826.9299926757812,-6.94313,,-339.218994140625
inf,-360.528019331,5.96046e-08,-282.864164284,100,-1.07288360596e-06,inf,1.0,5549.34938955307,13500,0.0009765625,2700000,200.0,548.2462158203125,-6.94313,,-282.86419677734375
inf,-437.071916773,5.96046e-08,-337.784093407,100,3.03983688354e-06,inf,1.0,5589.928637504578,13600,0.0009765625,2720000,200.0,764.7888793945312,-6.94313,,-337.7840881347656
0.121138,-376.216599305,0.00956244,-295.269171358,100,5.18560409546e-06,0.121138,673.332,5630.431166887283,13700,1.0,2740000,200.0,37.53752517700195,-7.00321,,-14.152685165405273
inf,-364.026672263,,-283.562446254,100,-1.54972076416e-06,inf,1.00001,5671.0354616642,13800,0.0009765625,2760000,200.0,717.2841796875,-7.00305,,-283.56243896484375
inf,-451.894247112,,-347.375818194,100,-8.10623168945e-06,inf,1.00001,5711.203900575638,13900,0.0009765625,2780000,200.0,714.9528198242188,-7.00305,,-347.3758544921875
0.0138156,-391.263427459,0.0101751,-306.732521414,100,1.78813934326e-07,0.0138156,24.3984,5752.9265122413635,14000,1.0,2800000,200.0,1176.5435791015625,-7.10084,,-72.29479217529297
inf,-346.70368076,1.19209e-07,-271.946793922,100,-1.66893005371e-06,inf,1.0,5796.519078493118,14100,0.0009765625,2820000,200.0,637.059814453125,-7.1007,,-271.9468078613281
inf,-447.523250806,1.19209e-07,-344.297738112,100,,inf,1.0,5839.473942279816,14200,0.0009765625,2840000,200.0,865.5296630859375,-7.1007,,-344.2977294921875
inf,-393.913344533,1.19209e-07,-308.409473789,100,,inf,1.0,5880.778647899628,14300,0.0009765625,2860000,200.0,617.2410888671875,-7.1007,,-308.40948486328125
0.186432,-331.126142022,0.0101744,-259.350559513,100,-9.53674316406e-07,0.186432,24.3969,5923.013746261597,14400,1.0,2880000,200.0,31.917747497558594,-7.1985,,-10.197212219238281
0.180013,-473.46862083,0.0101753,-361.380017376,100,-3.57627868652e-07,0.180013,24.3976,5966.0867574214935,14500,1.0,2900000,200.0,0.6768792867660522,-7.29605,,-1.1267527341842651
