ESSRenyi,MaxNormIw,VarVanillaIw,AvgNormIw,BatchSize,ESSClassic,VanillaAvgRet,VarDiscRet,J,AvgEpLen,VarRet,MinVanillaIw,AvgDiscRet,VarNormIw,MaxVanillaIw,AvgRet,Bound,AvgVanillaIw,MinNormIw,eRenyi2,VarJ
100.0,0.01,,0.009999998,100,100.0,3256.541396043796,2671461.860392784,7.6293945e-06,326.42,2671461.860392784,1.0,-6.8212102632969615e-15,3.5044917e-18,1.0,-6.8212102632969615e-15,-137.46306,1.0,0.01,1.0,1626.2678
100.0,0.01,,0.009999998,100,100.0,2943.728864682976,2615691.706394857,-1.1444092e-05,295.2,2615691.706394857,1.0,7.321432349272073e-13,3.5044917e-18,1.0,7.321432349272073e-13,-136.02066,1.0,0.01,1.0,1609.2031
100.0,0.01,,0.009999998,100,100.0,3405.8964582670014,2671480.7481380077,1.1444092e-05,341.35,2671480.7481380077,1.0,5.638867150992155e-13,3.5044917e-18,1.0,5.638867150992155e-13,-137.46356,1.0,0.01,1.0,1626.2737
100.0,0.01,,0.009999998,100,100.0,3061.456976915013,2873594.4395455746,1.9073486e-06,306.95,2873594.4395455746,1.0,-5.456968210637569e-14,3.5044917e-18,1.0,-5.456968210637569e-14,-142.56873,1.0,0.01,1.0,1686.6708
100.0,0.01,,0.009999998,100,100.0,3146.6522944359253,2666544.0046639787,,315.47,2666544.0046639787,1.0,-7.275957614183426e-14,3.5044917e-18,1.0,-7.275957614183426e-14,-137.33647,1.0,0.01,1.0,1624.7703
100.0,0.01,,0.009999998,100,100.0,3192.5832288745482,2701068.6866612895,7.6293945e-06,320.05,2701068.6866612895,1.0,1.1141310096718371e-13,3.5044917e-18,1.0,1.1141310096718371e-13,-138.22269,1.0,0.01,1.0,1635.2546
100.0,0.01,,0.009999998,100,100.0,3062.4587210720424,2637877.0057866084,-4.7683716e-06,307.07,2637877.0057866084,1.0,-7.59428075980395e-13,3.5044917e-18,1.0,-7.59428075980395e-13,-136.59625,1.0,0.01,1.0,1616.0131
100.0,0.01,,0.009999998,100,100.0,3280.715077829663,2682331.823266507,3.8146973e-06,328.81,2682331.823266507,1.0,-2.2282620193436741e-13,3.5044917e-18,1.0,-2.2282620193436741e-13,-137.74243,1.0,0.01,1.0,1629.5731
100.0,0.01,,0.009999998,100,100.0,3164.836254752083,2585905.457425846,-9.536743e-06,317.3,2585905.457425846,1.0,1.20508047984913e-13,3.5044917e-18,1.0,1.20508047984913e-13,-135.24396,1.0,0.01,1.0,1600.0144
100.0,0.01,,0.009999998,100,100.0,3202.2181602193555,2562006.1552579678,,321.06,2562006.1552579678,1.0,3.956301952712238e-13,3.5044917e-18,1.0,3.956301952712238e-13,-134.61752,1.0,0.01,1.0,1592.6035
100.0,0.01,,0.009999998,100,100.0,3011.64754891155,2788277.2965134787,3.8146973e-06,301.93,2788277.2965134787,1.0,4.092726157978177e-13,3.5044917e-18,1.0,4.092726157978177e-13,-140.43636,1.0,0.01,1.0,1661.4435
100.0,0.01,,0.009999998,100,100.0,3288.5277197683426,2419342.0291934027,-2.4795532e-05,329.67,2419342.0291934027,1.0,-6.366462912410498e-14,3.5044917e-18,1.0,-6.366462912410498e-14,-130.8158,1.0,0.01,1.0,1547.6268
100.0,0.01,,0.009999998,100,100.0,3170.9604613459665,2607362.438788974,-1.9073486e-06,317.92,2607362.438788974,1.0,-9.094947017729282e-13,3.5044917e-18,1.0,-9.094947017729282e-13,-135.80388,1.0,0.01,1.0,1606.6389
100.0,0.01,,0.009999998,100,100.0,3479.022566352231,2536740.1960809375,1.5258789e-05,348.62,2536740.1960809375,1.0,1.3187673175707459e-13,3.5044917e-18,1.0,1.3187673175707459e-13,-133.95212,1.0,0.01,1.0,1584.7311
100.0,0.01,,0.009999998,100,100.0,3093.429149386855,2747600.293871349,-9.536743e-06,310.18,2747600.293871349,1.0,3.2514435588382183e-13,3.5044917e-18,1.0,3.2514435588382183e-13,-139.4082,1.0,0.01,1.0,1649.2799
100.0,0.01,,0.009999998,100,100.0,3262.421432217881,2803242.8174705487,,326.97,2803242.8174705487,1.0,-5.047695594839752e-13,3.5044917e-18,1.0,-5.047695594839752e-13,-140.81276,1.0,0.01,1.0,1665.8962
100.0,0.01,,0.009999998,100,100.0,3297.5360692068557,2722126.260751387,1.9073486e-06,330.53,2722126.260751387,1.0,-2.0236257114447654e-13,3.5044917e-18,1.0,-2.0236257114447654e-13,-138.76044,1.0,0.01,1.0,1641.6166
100.0,0.01,,0.009999998,100,100.0,3430.437774138241,2422314.682521497,-1.335144e-05,343.8,2422314.682521497,1.0,-1.3642420526593923e-14,3.5044917e-18,1.0,-1.3642420526593923e-14,-130.89615,1.0,0.01,1.0,1548.5773
100.0,0.01,,0.009999998,100,100.0,3206.5053063866503,2681222.9164629574,1.1444092e-05,321.43,2681222.9164629574,1.0,-1.5916157281026243e-13,3.5044917e-18,1.0,-1.5916157281026243e-13,-137.71397,1.0,0.01,1.0,1629.2362
100.0,0.01,,0.009999998,100,100.0,3141.1517285830005,2689117.1783265006,8.583069e-06,314.88,2689117.1783265006,1.0,4.411049303598702e-13,3.5044917e-18,1.0,4.411049303598702e-13,-137.91655,1.0,0.01,1.0,1631.6328
100.0,0.01,,0.009999998,100,100.0,3204.4321380740744,2910111.568171359,2.861023e-06,321.21,2910111.568171359,1.0,3.183231456205249e-14,3.5044917e-18,1.0,3.183231456205249e-14,-143.47171,1.0,0.01,1.0,1697.354
100.0,0.01,,0.009999998,100,100.0,2808.578856521934,2581892.900290682,1.5258789e-05,281.73,2581892.900290682,1.0,5.911715561524034e-13,3.5044917e-18,1.0,5.911715561524034e-13,-135.13899,1.0,0.01,1.0,1598.7727
100.0,0.01,,0.009999998,100,100.0,2988.7652395184577,2508949.9838330057,-1.9073486e-06,299.73,2508949.9838330057,1.0,1.2960299500264226e-13,3.5044917e-18,1.0,1.2960299500264226e-13,-133.21637,1.0,0.01,1.0,1576.0267
100.0,0.01,,0.009999998,100,100.0,3284.8536240995204,2705651.4736117395,-8.583069e-06,329.25,2705651.4736117395,1.0,3.410605131648481e-13,3.5044917e-18,1.0,3.410605131648481e-13,-138.33992,1.0,0.01,1.0,1636.6414
100.0,0.01,,0.009999998,100,100.0,3325.881843018096,2612518.8642033623,1.1444092e-05,333.35,2612518.8642033623,1.0,1.5916157281026243e-13,3.5044917e-18,1.0,1.5916157281026243e-13,-135.93811,1.0,0.01,1.0,1608.2268
100.0,0.01,,0.009999998,100,100.0,3188.698315982962,2594750.406712259,-7.6293945e-06,319.68,2594750.406712259,1.0,-8.230927051045001e-13,3.5044917e-18,1.0,-8.230927051045001e-13,-135.47505,1.0,0.01,1.0,1602.7485
100.0,0.01,,0.009999998,100,100.0,3416.2193557103974,2368725.592096719,9.536743e-06,342.36,2368725.592096719,1.0,5.32054400537163e-13,3.5044917e-18,1.0,5.32054400537163e-13,-129.4401,1.0,0.01,1.0,1531.3518
100.0,0.01,,0.009999998,100,100.0,3438.623562790951,2706544.8826085944,3.8146973e-06,344.56,2706544.8826085944,1.0,1.1550582712516189e-12,3.5044917e-18,1.0,1.1550582712516189e-12,-138.36276,1.0,0.01,1.0,1636.9115
100.0,0.01,,0.009999998,100,100.0,3041.3939585109324,2831870.3435914307,3.8146973e-06,304.92,2831870.3435914307,1.0,-5.002220859751106e-13,3.5044917e-18,1.0,-5.002220859751106e-13,-141.52989,1.0,0.01,1.0,1674.381
100.0,0.01,,0.009999998,100,100.0,3238.3242262556178,2791809.990713691,-9.536743e-07,324.63,2791809.990713691,1.0,2.6375346351414917e-13,3.5044917e-18,1.0,2.6375346351414917e-13,-140.52527,1.0,0.01,1.0,1662.4956
100.0,0.01,,0.009999998,100,100.0,3225.8473832725,2823217.498383117,-5.722046e-06,323.33,2823217.498383117,1.0,,3.5044917e-18,1.0,,-141.31349,1.0,0.01,1.0,1671.8209
100.0,0.01,,0.009999998,100,100.0,3192.6935226659984,2862592.0492776693,3.8146973e-06,320.03,2862592.0492776693,1.0,1.1368683772161604e-14,3.5044917e-18,1.0,1.1368683772161604e-14,-142.29555,1.0,0.01,1.0,1683.4387
100.0,0.01,,0.009999998,100,100.0,3120.4776779274043,2730466.769710605,-3.8146973e-06,312.86,2730466.769710605,1.0,1.8189894035458566e-13,3.5044917e-18,1.0,1.8189894035458566e-13,-138.97285,1.0,0.01,1.0,1644.1295
100.0,0.01,,0.009999998,100,100.0,3119.494623660184,2831835.6583191827,-7.6293945e-06,312.73,2831835.6583191827,1.0,4.3883119360543786e-13,3.5044917e-18,1.0,4.3883119360543786e-13,-141.52904,1.0,0.01,1.0,1674.3707
100.0,0.01,,0.009999998,100,100.0,2975.999411143944,2861980.028797824,9.536743e-07,298.41,2861980.028797824,1.0,4.570210876408964e-13,3.5044917e-18,1.0,4.570210876408964e-13,-142.2803,1.0,0.01,1.0,1683.2588
100.0,0.01,,0.009999998,100,100.0,3049.0575457899763,2507584.890442182,-5.722046e-06,305.73,2507584.890442182,1.0,-1.2278178473934532e-13,3.5044917e-18,1.0,-1.2278178473934532e-13,-133.18011,1.0,0.01,1.0,1575.598
100.0,0.01,,0.009999998,100,100.0,3246.9107434461284,2533153.7440793705,-7.6293945e-06,325.46,2533153.7440793705,1.0,-3.6607161746360364e-13,3.5044917e-18,1.0,-3.6607161746360364e-13,-133.85739,1.0,0.01,1.0,1583.6105
100.0,0.01,,0.009999998,100,100.0,2944.7141294660473,2722657.709703178,-1.1444092e-05,295.31,2722657.709703178,1.0,-8.36735125631094e-13,3.5044917e-18,1.0,-8.36735125631094e-13,-138.77399,1.0,0.01,1.0,1641.7769
100.0,0.01,,0.009999998,100,100.0,3360.689870173995,2500366.020820723,3.0517578e-05,336.8,2500366.020820723,1.0,-4.2291503632441165e-13,3.5044917e-18,1.0,-4.2291503632441165e-13,-132.98827,1.0,0.01,1.0,1573.3285
100.0,0.01,,0.009999998,100,100.0,2984.131766531826,2734073.9659380526,-7.6293945e-06,299.28,2734073.9659380526,1.0,2.9103830456733704e-13,3.5044917e-18,1.0,2.9103830456733704e-13,-139.06462,1.0,0.01,1.0,1645.2152
100.0,0.01,,0.009999998,100,100.0,3317.0563179370797,2632463.0800491218,,332.43,2632463.0800491218,1.0,3.54702933691442e-13,3.5044917e-18,1.0,3.54702933691442e-13,-136.45601,1.0,0.01,1.0,1614.3539
100.0,0.01,,0.009999998,100,100.0,3273.326454191409,2772736.838572292,9.536743e-06,328.07,2772736.838572292,1.0,1.5552359400317073e-12,3.5044917e-18,1.0,1.5552359400317073e-12,-140.04443,1.0,0.01,1.0,1656.807
100.0,0.01,,0.009999998,100,100.0,3301.9167193407675,2585668.5020404025,1.9073486e-06,330.94,2585668.5020404025,1.0,4.411049303598702e-13,3.5044917e-18,1.0,4.411049303598702e-13,-135.23776,1.0,0.01,1.0,1599.9412
100.0,0.01,,0.009999998,100,100.0,3315.8750039188394,2714848.0448720027,-3.8146973e-06,332.35,2714848.0448720027,1.0,-1.546140993013978e-13,3.5044917e-18,1.0,-1.546140993013978e-13,-138.57484,1.0,0.01,1.0,1639.4205
100.0,0.01,,0.009999998,100,100.0,3236.264310990599,2381752.938696485,-1.5258789e-05,324.42,2381752.938696485,1.0,-6.45741238258779e-13,3.5044917e-18,1.0,-6.45741238258779e-13,-129.7956,1.0,0.01,1.0,1535.557
100.0,0.01,,0.009999998,100,100.0,3039.719294624947,2626207.6870665494,-4.7683716e-06,304.82,2626207.6870665494,1.0,2.660272002685815e-13,3.5044917e-18,1.0,2.660272002685815e-13,-136.29381,1.0,0.01,1.0,1612.4347
100.0,0.01,,0.009999998,100,100.0,3077.8506954162294,2542868.5627443115,-3.8146973e-06,308.59,2542868.5627443115,1.0,3.865352482534945e-14,3.5044917e-18,1.0,3.865352482534945e-14,-134.11382,1.0,0.01,1.0,1586.6442
100.0,0.01,,0.009999998,100,100.0,2913.181282922952,2777164.1460970687,-1.9073486e-06,292.17,2777164.1460970687,1.0,1.0095391189679504e-12,3.5044917e-18,1.0,1.0095391189679504e-12,-140.1562,1.0,0.01,1.0,1658.1293
100.0,0.01,,0.009999998,100,100.0,3073.196770344757,3091960.4773341073,-9.536743e-06,308.06,3091960.4773341073,1.0,4.956746124662459e-13,3.5044917e-18,1.0,4.956746124662459e-13,-147.88649,1.0,0.01,1.0,1749.5831
100.0,0.01,,0.009999998,100,100.0,3157.0390520682417,2504143.0603667605,-1.7166138e-05,316.5,2504143.0603667605,1.0,-4.979483492206782e-13,3.5044917e-18,1.0,-4.979483492206782e-13,-133.08868,1.0,0.01,1.0,1574.5164
100.0,0.01,,0.009999998,100,100.0,3221.9203263752256,2585877.387261971,1.9073486e-05,323.01,2585877.387261971,1.0,-4.911271389573813e-13,3.5044917e-18,1.0,-4.911271389573813e-13,-135.24321,1.0,0.01,1.0,1600.0057
100.0,0.01,,0.009999998,100,100.0,2935.100527118969,2557651.9024965996,3.8146973e-06,294.41,2557651.9024965996,1.0,1.191438059322536e-12,3.5044917e-18,1.0,1.191438059322536e-12,-134.5031,1.0,0.01,1.0,1591.2496
100.0,0.01,,0.009999998,100,100.0,3169.9003450872765,2733202.42140941,-2.2888184e-05,317.78,2733202.42140941,1.0,6.048139766789973e-13,3.5044917e-18,1.0,6.048139766789973e-13,-139.04242,1.0,0.01,1.0,1644.953
100.0,0.01,,0.009999998,100,100.0,3271.204137785248,2754042.0257474827,3.8146973e-06,327.86,2754042.0257474827,1.0,-5.911715561524034e-14,3.5044917e-18,1.0,-5.911715561524034e-14,-139.57152,1.0,0.01,1.0,1651.212
100.0,0.01,,0.009999998,100,100.0,3335.748234962304,2536119.5662491084,1.5258789e-05,334.32,2536119.5662491084,1.0,-3.888089850079268e-13,3.5044917e-18,1.0,-3.888089850079268e-13,-133.9357,1.0,0.01,1.0,1584.5374
100.0,0.01,,0.009999998,100,100.0,3040.9936634992623,2712411.1397627834,1.5258789e-05,304.99,2712411.1397627834,1.0,6.821210263296962e-14,3.5044917e-18,1.0,6.821210263296962e-14,-138.5126,1.0,0.01,1.0,1638.6846
100.0,0.01,,0.009999998,100,100.0,3213.391641048828,2895284.369592061,-2.861023e-06,322.11,2895284.369592061,1.0,2.3646862246096135e-13,3.5044917e-18,1.0,2.3646862246096135e-13,-143.10577,1.0,0.01,1.0,1693.0244
100.0,0.01,,0.009999998,100,100.0,3336.7927806134408,2725525.0661902013,-1.335144e-05,334.44,2725525.0661902013,1.0,-2.4556356947869064e-13,3.5044917e-18,1.0,-2.4556356947869064e-13,-138.84703,1.0,0.01,1.0,1642.6411
100.0,0.01,,0.009999998,100,100.0,3163.296341880568,2767480.765444867,-3.8146973e-06,317.1,2767480.765444867,1.0,4.865796654485166e-13,3.5044917e-18,1.0,4.865796654485166e-13,-139.91164,1.0,0.01,1.0,1655.2358
100.0,0.01,,0.009999998,100,100.0,3322.607147297356,2952022.8009112575,-7.6293945e-06,332.98,2952022.8009112575,1.0,4.411049303598702e-13,3.5044917e-18,1.0,4.411049303598702e-13,-144.50119,1.0,0.01,1.0,1709.5328
100.0,0.01,,0.009999998,100,100.0,3290.7751579701912,2709302.440057025,,329.84,2709302.440057025,1.0,1.5916157281026243e-13,3.5044917e-18,1.0,1.5916157281026243e-13,-138.43323,1.0,0.01,1.0,1637.7452
100.0,0.01,,0.009999998,100,100.0,3282.501813602137,2698983.1828829735,-1.1444092e-05,329.01,2698983.1828829735,1.0,4.411049303598702e-13,3.5044917e-18,1.0,4.411049303598702e-13,-138.16933,1.0,0.01,1.0,1634.6233
100.0,0.01,,0.009999998,100,100.0,3432.6958139195585,2709913.9599822015,-7.6293945e-06,343.95,2709913.9599822015,1.0,-5.366018740460276e-13,3.5044917e-18,1.0,-5.366018740460276e-13,-138.44882,1.0,0.01,1.0,1637.93
100.0,0.01,,0.009999998,100,100.0,3191.7606415897144,2800320.4512927537,3.8146973e-06,319.91,2800320.4512927537,1.0,-4.0017766878008843e-13,3.5044917e-18,1.0,-4.0017766878008843e-13,-140.73932,1.0,0.01,1.0,1665.0277
100.0,0.01,,0.009999998,100,100.0,2962.0969880513994,2929695.805741656,-3.2424927e-05,297.03,2929695.805741656,1.0,-4.1382008930668236e-13,3.5044917e-18,1.0,-4.1382008930668236e-13,-143.9537,1.0,0.01,1.0,1703.0557
100.0,0.01,,0.009999998,100,100.0,2972.7287795045813,2942329.8707370874,-4.7683716e-06,298.1,2942329.8707370874,1.0,-5.32054400537163e-13,3.5044917e-18,1.0,-5.32054400537163e-13,-144.26375,1.0,0.01,1.0,1706.7239
100.0,0.01,,0.009999998,100,100.0,3142.992334394903,2797696.6735934447,-2.2888184e-05,315.06,2797696.6735934447,1.0,-1.9554136088117957e-13,3.5044917e-18,1.0,-1.9554136088117957e-13,-140.67339,1.0,0.01,1.0,1664.2476
100.0,0.01,,0.009999998,100,100.0,3304.786358328409,2311852.2852410763,-3.8146973e-06,331.3,2311852.2852410763,1.0,2.97859514830634e-13,3.5044917e-18,1.0,2.97859514830634e-13,-127.87676,1.0,0.01,1.0,1512.8561
100.0,0.01,,0.009999998,100,100.0,3111.5061569427676,2562271.5011908263,-1.1444092e-05,311.95,2562271.5011908263,1.0,9.094947017729283e-15,3.5044917e-18,1.0,9.094947017729283e-15,-134.6245,1.0,0.01,1.0,1592.686
100.0,0.01,,0.009999998,100,100.0,3238.7097112241167,2542226.1746757976,-9.536743e-06,324.62,2542226.1746757976,1.0,-4.547473508864641e-15,3.5044917e-18,1.0,-4.547473508864641e-15,-134.09685,1.0,0.01,1.0,1586.4437
100.0,0.01,,0.009999998,100,100.0,3177.6570134741432,2782618.151860846,7.6293945e-06,318.57,2782618.151860846,1.0,2.2737367544323206e-13,3.5044917e-18,1.0,2.2737367544323206e-13,-140.29376,1.0,0.01,1.0,1659.7566
100.0,0.01,,0.009999998,100,100.0,3199.117178818774,2623792.2714875326,-2.2888184e-05,320.72,2623792.2714875326,1.0,-1.0550138540565967e-12,3.5044917e-18,1.0,-1.0550138540565967e-12,-136.2311,1.0,0.01,1.0,1611.6929
100.0,0.01,,0.009999998,100,100.0,3092.490094189842,2621338.5204090117,2.861023e-06,310.03,2621338.5204090117,1.0,2.2282620193436741e-13,3.5044917e-18,1.0,2.2282620193436741e-13,-136.16739,1.0,0.01,1.0,1610.9392
100.0,0.01,,0.009999998,100,100.0,3085.1279943063164,2673999.1326935515,,309.27,2673999.1326935515,1.0,2.5011104298755527e-14,3.5044917e-18,1.0,2.5011104298755527e-14,-137.52834,1.0,0.01,1.0,1627.0399
100.0,0.01,,0.009999998,100,100.0,3445.226071300361,2430998.8759177765,-9.536743e-07,345.27,2430998.8759177765,1.0,-4.5019987737759947e-13,3.5044917e-18,1.0,-4.5019987737759947e-13,-131.13057,1.0,0.01,1.0,1551.3506
100.0,0.01,,0.009999998,100,100.0,3402.118565748998,2670551.4208325287,1.7166138e-05,340.91,2670551.4208325287,1.0,-4.092726157978177e-14,3.5044917e-18,1.0,-4.092726157978177e-14,-137.43964,1.0,0.01,1.0,1625.9907
100.0,0.01,,0.009999998,100,100.0,3059.833972233038,2839536.1379827783,1.5258789e-05,306.74,2839536.1379827783,1.0,1.4551915228366852e-13,3.5044917e-18,1.0,1.4551915228366852e-13,-141.72134,1.0,0.01,1.0,1676.6456
100.0,0.01,,0.009999998,100,100.0,3341.2168844607872,2673272.672930407,-1.5258789e-05,334.84,2673272.672930407,1.0,8.685674401931464e-13,3.5044917e-18,1.0,8.685674401931464e-13,-137.50966,1.0,0.01,1.0,1626.8188
100.0,0.01,,0.009999998,100,100.0,3328.2814345585234,2621551.5264176154,-5.722046e-06,333.59,2621551.5264176154,1.0,1.4551915228366852e-13,3.5044917e-18,1.0,1.4551915228366852e-13,-136.17293,1.0,0.01,1.0,1611.0046
100.0,0.01,,0.009999998,100,100.0,3000.967307303885,2734916.9724451173,2.9563904e-05,300.93,2734916.9724451173,1.0,7.958078640513122e-14,3.5044917e-18,1.0,7.958078640513122e-14,-139.08607,1.0,0.01,1.0,1645.4689
100.0,0.01,,0.009999998,100,100.0,3296.309507143792,2417400.50529816,-3.8146973e-06,330.44,2417400.50529816,1.0,-7.457856554538011e-13,3.5044917e-18,1.0,-7.457856554538011e-13,-130.76329,1.0,0.01,1.0,1547.0056
100.0,0.01,,0.009999998,100,100.0,3316.1933813492133,2569552.487447978,3.8146973e-06,332.4,2569552.487447978,1.0,-5.275069270282983e-13,3.5044917e-18,1.0,-5.275069270282983e-13,-134.81563,1.0,0.01,1.0,1594.9473
100.0,0.01,,0.009999998,100,100.0,2976.225351529691,2329327.559482573,-1.9073486e-05,298.5,2329327.559482573,1.0,-5.911715561524034e-13,3.5044917e-18,1.0,-5.911715561524034e-13,-128.35916,1.0,0.01,1.0,1518.5631
100.0,0.01,,0.009999998,100,100.0,3195.7002564277277,2577333.4846904203,1.1444092e-05,320.33,2577333.4846904203,1.0,1.4551915228366852e-13,3.5044917e-18,1.0,1.4551915228366852e-13,-135.0196,1.0,0.01,1.0,1597.3604
100.0,0.01,,0.009999998,100,100.0,3515.476981327289,2582431.1498913793,-5.722046e-06,352.29,2582431.1498913793,1.0,-5.820766091346741e-13,3.5044917e-18,1.0,-5.820766091346741e-13,-135.15309,1.0,0.01,1.0,1598.9392
100.0,0.01,,0.009999998,100,100.0,3453.5026864468127,2537374.2358465437,-1.5258789e-05,346.08,2537374.2358465437,1.0,9.094947017729283e-15,3.5044917e-18,1.0,9.094947017729283e-15,-133.96886,1.0,0.01,1.0,1584.9292
100.0,0.01,,0.009999998,100,100.0,3046.162892950901,2607438.005676193,3.0517578e-05,305.45,2607438.005676193,1.0,-3.0240698833949866e-13,3.5044917e-18,1.0,-3.0240698833949866e-13,-135.80588,1.0,0.01,1.0,1606.6622
100.0,0.01,,0.009999998,100,100.0,3198.284638884442,2390120.23868187,7.6293945e-06,320.68,2390120.23868187,1.0,3.4560798667371273e-13,3.5044917e-18,1.0,3.4560798667371273e-13,-130.02336,1.0,0.01,1.0,1538.252
100.0,0.01,,0.009999998,100,100.0,3283.8405682313155,2881403.519320842,-7.6293945e-06,329.11,2881403.519320842,1.0,2.683009370230138e-13,3.5044917e-18,1.0,2.683009370230138e-13,-142.7623,1.0,0.01,1.0,1688.961
100.0,0.01,,0.009999998,100,100.0,3424.1578044173775,2223599.368107161,3.8146973e-06,343.16,2223599.368107161,1.0,-2.319211489520967e-13,3.5044917e-18,1.0,-2.319211489520967e-13,-125.41222,1.0,0.01,1.0,1483.6992
100.0,0.01,,0.009999998,100,100.0,3016.035433804933,2762964.7492978796,-1.1444092e-05,302.38,2762964.7492978796,1.0,6.09361450187862e-13,3.5044917e-18,1.0,6.09361450187862e-13,-139.79745,1.0,0.01,1.0,1653.8848
100.0,0.01,,0.009999998,100,100.0,3628.4060198115353,2729252.0890580923,1.9073486e-05,363.47,2729252.0890580923,1.0,8.276401786133647e-13,3.5044917e-18,1.0,8.276401786133647e-13,-138.94194,1.0,0.01,1.0,1643.7638
100.0,0.01,,0.009999998,100,100.0,3177.364339419954,2660494.5036793915,,318.54,2660494.5036793915,1.0,-7.16227077646181e-13,3.5044917e-18,1.0,-7.16227077646181e-13,-137.18062,1.0,0.01,1.0,1622.9263
100.0,0.01,,0.009999998,100,100.0,3561.529629589312,2407931.9699362707,-7.6293945e-06,356.84,2407931.9699362707,1.0,-3.183231456205249e-14,3.5044917e-18,1.0,-3.183231456205249e-14,-130.50696,1.0,0.01,1.0,1543.9729
100.0,0.01,,0.009999998,100,100.0,3144.7563658182216,2782244.7163384394,-1.9073486e-06,315.23,2782244.7163384394,1.0,-2.5465851649641993e-13,3.5044917e-18,1.0,-2.5465851649641993e-13,-140.28435,1.0,0.01,1.0,1659.6451
100.0,0.01,,0.009999998,100,100.0,2962.2169983142935,2822975.0585508435,6.198883e-06,297.02,2822975.0585508435,1.0,-2.773958840407431e-13,3.5044917e-18,1.0,-2.773958840407431e-13,-141.30746,1.0,0.01,1.0,1671.749
100.0,0.01,,0.009999998,100,100.0,3056.3952885177214,2267843.3290347476,,306.54,2267843.3290347476,1.0,-1.6370904631912708e-13,3.5044917e-18,1.0,-1.6370904631912708e-13,-126.65373,1.0,0.01,1.0,1498.3873
100.0,0.01,,0.009999998,100,100.0,3316.8402715630273,2723679.0241296915,5.722046e-06,332.4,2723679.0241296915,1.0,-1.8189894035458566e-13,3.5044917e-18,1.0,-1.8189894035458566e-13,-138.80005,1.0,0.01,1.0,1642.0847
100.0,0.01,,0.009999998,100,100.0,3194.0321587101066,2589720.3934626007,1.9073486e-06,320.19,2589720.3934626007,1.0,2.1827872842550277e-13,3.5044917e-18,1.0,2.1827872842550277e-13,-135.34367,1.0,0.01,1.0,1601.1943
100.0,0.01,,0.009999998,100,100.0,2925.4985156343255,2696572.602014837,5.722046e-06,293.4,2696572.602014837,1.0,5.979927664157003e-13,3.5044917e-18,1.0,5.979927664157003e-13,-138.10759,1.0,0.01,1.0,1633.8932
100.0,0.01,,0.009999998,100,100.0,3215.4152825749393,2571491.3804064235,,322.38,2571491.3804064235,1.0,1.3642420526593923e-13,3.5044917e-18,1.0,1.3642420526593923e-13,-134.86649,1.0,0.01,1.0,1595.549
100.0,0.01,,0.009999998,100,100.0,2797.316076109221,2776589.865508597,,280.56,2776589.865508597,1.0,8.230927051045001e-13,3.5044917e-18,1.0,8.230927051045001e-13,-140.14171,1.0,0.01,1.0,1657.9578
100.0,0.01,,0.009999998,100,100.0,3038.813494766015,2305906.4253735878,1.5258789e-05,304.76,2305906.4253735878,1.0,3.8198777474462985e-13,3.5044917e-18,1.0,3.8198777474462985e-13,-127.71219,1.0,0.01,1.0,1510.9094
100.0,0.01,,0.009999998,100,100.0,3120.2504846832576,2714263.0988669246,-2.4795532e-05,312.77,2714263.0988669246,1.0,-1.7280399333685637e-13,3.5044917e-18,1.0,-1.7280399333685637e-13,-138.55988,1.0,0.01,1.0,1639.2438
100.0,0.01,,0.009999998,100,100.0,2980.2479598776,2401469.835408806,2.2888184e-05,298.9,2401469.835408806,1.0,2.6375346351414917e-13,3.5044917e-18,1.0,2.6375346351414917e-13,-130.3317,1.0,0.01,1.0,1541.8998
100.0,0.01,,0.009999998,100,100.0,3005.4960715973893,2802752.3813674776,-7.6293945e-06,301.38,2802752.3813674776,1.0,3.319655661471188e-13,3.5044917e-18,1.0,3.319655661471188e-13,-140.80043,1.0,0.01,1.0,1665.7505
100.0,0.01,,0.009999998,100,100.0,3166.037728430924,2517327.347665071,-7.6293945e-06,317.41,2517327.347665071,1.0,2.2737367544323206e-13,3.5044917e-18,1.0,2.2737367544323206e-13,-133.43857,1.0,0.01,1.0,1578.6558
100.0,0.01,,0.009999998,100,100.0,3090.0530458567723,2649121.777373695,,309.78,2649121.777373695,1.0,-4.18367562815547e-13,3.5044917e-18,1.0,-4.18367562815547e-13,-136.88708,1.0,0.01,1.0,1619.4537
100.0,0.01,,0.009999998,100,100.0,3136.8294141853135,2756087.910944307,7.6293945e-06,314.45,2756087.910944307,1.0,-3.3878677641041577e-13,3.5044917e-18,1.0,-3.3878677641041577e-13,-139.62335,1.0,0.01,1.0,1651.8253
100.0,0.01,,0.009999998,100,100.0,3315.8668318726786,2336273.883402966,5.722046e-06,332.38,2336273.883402966,1.0,-4.0472514228895307e-13,3.5044917e-18,1.0,-4.0472514228895307e-13,-128.55038,1.0,0.01,1.0,1520.8258
100.0,0.01,,0.009999998,100,100.0,3173.8397668047714,2982339.941749035,-3.8146973e-06,318.13,2982339.941749035,1.0,-2.8421709430404007e-13,3.5044917e-18,1.0,-2.8421709430404007e-13,-145.24127,1.0,0.01,1.0,1718.2888
