MinNormIw,VarRet,MinVanillaIw,Bound,AvgVanillaIw,AvgDiscRet,VanillaAvgRet,MaxVanillaIw,ESSClassic,AvgNormIw,AvgRet,eRenyi2,BatchSize,J,VarJ,VarNormIw,ESSRenyi,MaxNormIw,VarDiscRet,AvgEpLen,VarVanillaIw
,0.15181765023177837,,4999.961,4.372602e-22,4999.593696239833,4999.593696239833,4.3726024e-20,1.0,0.01,4999.593696239833,1.0067472,100,4999.9937,1.7067454e-17,0.010000002,99.32979744252599,1.0,0.15181765023177837,500.0,1.912e-41
,4211701.131435646,,4571.1265,1.0211704,1680.673875458032,1680.673875458032,7.7137613,19.10044795001128,0.01,1680.673875458032,5.4961247,100,4975.766,102.26264,0.00042782622,18.19463797680573,0.075538434,4211701.131435646,168.84,4.461324
9.2634065e-05,254435.8312743139,0.009521118,4952.668,1.0278205,4929.24154881204,4929.24154881204,1.5209326,83.72539896537188,0.01,4929.24154881204,1.1734871,100,4998.6235,6.8965726,1.9634426e-05,85.21610744009274,0.014797648,254435.8312743139,492.99,0.207421
7.625567e-29,0.1354067620131829,1.2606297e-26,4999.721,1.6531619,4999.5950987160395,4999.5950987160395,25.598034,11.185391040304138,0.01,4999.5950987160395,11.950341,100,4999.828,0.3418078,0.0008020439,8.367961894975764,0.15484287,0.1354067620131829,500.0,21.91941
,0.17107374542889472,,4999.958,0.040932275,4999.580160394187,4999.580160394187,2.0673954,2.0398110442568016,0.01,4999.580160394187,1.004496,100,4999.9927,0.044849757,0.004850924,99.5524144991831,0.5050771,0.17107374542889472,500.0,0.08127487
3.0019698e-23,0.14657324211155837,2.0916356e-21,4999.833,0.6967544,4999.575109262933,4999.575109262933,46.725742,2.093010765136014,0.01,4999.575109262933,17.921764,100,4999.969,0.21760485,0.0047250567,5.579807764145504,0.67062,0.14657324211155837,500.0,22.938578
5.3188653e-08,0.12100005550545732,1.7732302e-05,4999.837,3.3338504,4999.684718599621,4999.684718599621,240.2077,1.9144609265121406,0.010000002,4999.684718599621,8.965096,100,4999.9243,0.55053616,0.0051751547,11.154369648271889,0.7205113,0.12100005550545732,500.0,575.1955
1.194016e-39,0.12953862499243354,8.677951e-38,4999.826,0.7267872,4999.616496975889,4999.616496975889,35.132793,2.9208787990113123,0.01,4999.616496975889,18.406818,100,4999.956,0.20007776,0.0033571997,5.432769416300173,0.48339865,0.12953862499243354,500.0,17.733383
,0.12509892151539828,,4999.8276,0.28282925,4999.654401207554,4999.654401207554,23.595331,1.390910447938222,0.01,4999.654401207554,1.0015783,100,4999.8574,0.06887206,0.007161148,99.84241562094435,0.83426064,0.12509892151539828,500.0,5.728373
1.2074255e-15,0.13681801872806026,1.8577831e-13,4999.825,1.5386318,4999.644442015997,4999.644442015997,55.704796,5.67904809091185,0.010000002,4999.644442015997,15.274126,100,4999.947,0.20882834,0.0016776345,6.547019427098338,0.36204112,0.13681801872806026,500.0,39.71611
2.6667748e-14,0.09971546325663089,7.606831e-12,4999.789,2.852446,4999.647149883452,4999.647149883452,217.85736,1.6999583680818573,0.01,4999.647149883452,24.693348,100,4999.921,0.53050256,0.005840906,4.0496736319351765,0.76375633,0.09971546325663089,500.0,475.24228
,0.1441998430556989,,4999.967,3.892748e-25,4999.559444383238,4999.559444383238,3.892748e-23,1.0813890311185788,0.01,4999.559444383238,1.0509468,100,4999.9995,9.42388e-08,0.010000002,95.15229218393279,1.0,0.1441998430556989,500.0,
1.0909e-39,0.1500541267505526,1.0546969e-37,4999.8145,0.9668145,4999.613359827118,4999.613359827118,33.571182,5.018286525160331,0.01,4999.613359827118,15.146592,100,4999.9414,0.18237783,0.0019118307,6.602145160732796,0.347235,0.1500541267505526,500.0,17.870453
7.678329e-13,0.12661305458591282,6.292038e-11,4999.6016,0.819454,4999.537840238247,4999.537840238247,11.100118,17.046831989300866,0.01,4999.537840238247,6.3323016,100,4999.677,0.53072953,0.00049153453,15.792046250097611,0.13545747,0.12661305458591282,500.0,3.300679
0.008286613,0.12858537196505834,0.8315923,4999.582,1.003537,4999.6078231838355,4999.6078231838355,1.1804227,99.71448879417007,0.01,4999.6078231838355,1.0022652,100,4999.6123,0.3547823,2.8920473e-07,99.7739904681592,0.011762622,0.12858537196505834,500.0,0.0029125419
0.009933044,0.11875114516752046,0.9932499,4999.598,0.99994516,4999.6261999743765,4999.6261999743765,1.0027093,99.99978636557641,0.01,4999.6261999743765,1.0000005,100,4999.627,0.34278086,2.184393e-10,99.99995231630692,0.010027642,0.11875114516752046,500.0,2.1841697e-06
0.01,249960.94803700905,1.0,4907.5635,1.0,4949.612186417253,4949.612186417253,1.0,100.0,0.009999998,4949.612186417253,1.0,100,4949.612,497.45483,3.5044917e-18,100.0,0.01,249960.94803700905,495.01,
0.009964711,0.10786755390368534,0.9966159,4999.605,1.0001453,4999.631932897895,4999.631932897895,1.0048765,99.99979403658486,0.010000002,4999.631932897895,1.0000006,100,4999.633,0.3267048,2.00969e-10,99.99994039539075,0.010047305,0.10786755390368534,500.0,2.0102766e-06
0.009998598,0.09495033523881873,0.99987125,4999.593,1.0000114,4999.618005955158,4999.618005955158,1.0004803,100.0,0.01,4999.618005955158,1.0,100,4999.6187,0.30658543,7.2811234e-13,100.0,0.010004688,0.09495033523881873,500.0,7.281767e-09
0.009998984,0.13561803268440414,0.99990845,4999.5376,1.00001,4999.568178305081,4999.568178305081,1.0004026,99.99999237068273,0.010000002,4999.568178305081,1.0,100,4999.5684,0.36643848,5.907187e-13,100.0,0.010003925,0.13561803268440414,500.0,5.907447e-09
0.01,0.13935075384693982,1.0,4999.5513,1.0,4999.582327685048,4999.582327685048,1.0,100.0,0.009999998,4999.582327685048,1.0,100,4999.5825,0.3714173,3.5044917e-18,100.0,0.01,0.13935075384693982,500.0,
0.009995073,0.13390306261682372,0.9995042,4999.527,0.9999969,4999.557310455479,4999.557310455479,1.0005976,99.99998474116495,0.01,4999.557310455479,1.0,100,4999.5576,0.36409575,3.5379497e-12,100.0,0.010006007,0.13390306261682372,500.0,3.5380513e-08
,0.1346581358945722,,4999.898,3.8002693e-08,4999.554717897196,4999.554717897196,3.7960365e-06,1.0022302721964167,0.01,4999.554717897196,1.0025419,100,4999.9287,0.0049259844,0.009977522,99.746454519068,0.99888617,0.1346581358945722,500.0,1.4409584e-13
5.726529e-07,249961.2691214534,5.7194735e-05,4945.2104,0.99876803,4949.6154964129455,4949.6154964129455,2.1909175,64.32332575496558,0.010000002,4949.6154964129455,1.5165292,100,4996.9917,26.384798,5.6024848e-05,65.94004245859925,0.0219362,249961.2691214534,495.01,0.5588688
,0.1378701739963026,,4999.964,0.14255038,4999.59794029946,4999.59794029946,13.689527,1.0825847791943772,0.01,4999.59794029946,1.0084747,100,4999.995,0.052313197,0.00922945,99.15965095212016,0.96032906,0.1378701739963026,500.0,1.87548
7.0147955e-08,0.12389031037152093,7.0281353e-06,4999.5957,1.0019016,4999.578399367846,4999.578399367846,3.6634338,62.29237471635558,0.010000002,4999.578399367846,1.7129656,100,4999.6343,0.42410967,6.114471e-05,58.37828824689025,0.036564805,0.12389031037152093,500.0,0.6137748
0.009533039,0.12955198929906306,0.95008874,4999.5425,0.9966273,4999.570004436348,4999.570004436348,1.0330844,99.97440588013956,0.010000003,4999.570004436348,1.0001678,100,4999.5728,0.35693362,2.5827864e-08,99.98321814880926,0.010365805,0.12955198929906306,500.0,0.00025653935
,0.14113654965665226,,4999.655,18.982388,4999.5751410189805,4999.5751410189805,1830.9163,1.0739271817488611,0.01,4999.5751410189805,1.0139538,100,4999.6865,0.07345068,0.009304668,98.62382241662347,0.9645342,0.14113654965665226,500.0,33527.598
,0.11644729724796045,,4999.9673,7.8072786e-05,4999.607252473273,4999.607252473273,0.0076588904,1.0387350380002105,0.01,4999.607252473273,1.0055306,100,4999.996,0.01525736,0.009623329,99.44998234736637,0.9809936,0.11644729724796045,500.0,5.8657633e-07
0.0021806955,0.11016998360761605,0.23050867,4999.6387,1.057042,4999.6430191311465,4999.6430191311465,3.2540338,74.96066380235852,0.01,4999.6430191311465,1.3461876,100,4999.671,0.35731605,3.374073e-05,74.2838521373213,0.030784337,0.11016998360761605,500.0,0.3769979
0.01,493890.1428905027,1.0,4840.635,1.0,4899.74037102852,4899.74037102852,1.0,100.0,0.009999998,4899.74037102852,1.0,100,4899.74,699.2505,3.5044917e-18,100.0,0.01,493890.1428905027,490.03,
2.9865932e-06,0.11510754289992553,0.0004979889,4999.771,1.6674145,4999.638723358305,4999.638723358305,64.96522,4.162756242571245,0.01,4999.638723358305,15.6819,100,4999.884,0.44468406,0.0023255094,6.376778314127557,0.38961646,0.11510754289992553,500.0,64.655464
0.01,0.13706773895759805,1.0,4999.5034,1.0,4999.534402232974,4999.534402232974,1.0,100.0,0.009999998,4999.534402232974,1.0,100,4999.5347,0.3683784,3.5044917e-18,100.0,0.01,0.13706773895759805,500.0,
0.009943751,0.12839599140283817,0.9947543,4999.595,1.0003814,4999.625058347206,4999.625058347206,1.006318,99.99945089528093,0.009999999,4999.625058347206,1.0000042,100,4999.6255,0.35630038,5.658544e-10,99.99958276922739,0.010059343,0.12839599140283817,500.0,5.662863e-06
0.01,249961.44763603242,1.0,4907.5684,1.0,4949.617154999889,4949.617154999889,1.0,100.0,0.009999998,4949.617154999889,1.0,100,4949.6167,497.4554,3.5044917e-18,100.0,0.01,249961.44763603242,495.01,
0.009985022,0.12417258978774466,0.9985353,4999.5757,1.0000331,4999.604550537709,4999.604550537709,1.0011331,99.99998474171791,0.01,4999.604550537709,1.0,100,4999.6055,0.3505759,2.1674173e-11,100.0,0.010011,0.12417258978774466,500.0,2.1675535e-07
0.0099619515,0.12095845051564563,0.9959579,4999.544,0.9997619,4999.5724459543135,4999.5724459543135,1.002563,99.99981303557736,0.01,4999.5724459543135,1.0,100,4999.573,0.34600192,1.9385626e-10,100.0,0.010028018,0.12095845051564563,500.0,1.9376425e-06
0.01,249968.43042865256,1.0,4907.637,1.0,4949.686497116619,4949.686497116619,1.0,100.0,0.009999998,4949.686497116619,1.0,100,4949.686,497.46234,3.5044917e-18,100.0,0.01,249968.43042865256,495.01,
0.0099988375,0.11426719755005812,0.999887,4999.588,1.0000032,4999.615594919132,4999.615594919132,1.0004874,99.99999237063035,0.01,4999.615594919132,1.0,100,4999.616,0.336348,7.9630535e-13,100.0,0.010004843,0.11426719755005812,500.0,7.962594e-09
0.009944182,0.10216647181163419,0.99474245,4999.618,1.000326,4999.643904795466,4999.643904795466,1.01204,99.99882165319788,0.01,4999.643904795466,1.0000044,100,4999.645,0.31789228,1.2119841e-09,99.99955892757411,0.0101171015,0.10216647181163419,500.0,1.2127725e-05
0.009984827,0.09995250241254287,0.9984453,4999.657,0.99996257,4999.683235010565,4999.683235010565,1.0012997,99.99996566644731,0.01,4999.683235010565,1.0,100,4999.6836,0.31455055,2.5246517e-11,100.0,0.010013373,0.09995250241254287,500.0,2.5244e-07
0.00991288,0.13509176613615445,0.99136573,4999.586,1.0000784,4999.615881633385,4999.615881633385,1.0042385,99.99951175883083,0.010000002,4999.615881633385,1.0000076,100,4999.6167,0.36544272,4.740583e-10,99.9992370663676,0.010041597,0.13509176613615445,500.0,4.741318e-06
0.009997684,0.16312207113302915,0.99978685,4999.573,1.0000186,4999.606957083413,4999.606957083413,1.000665,100.00000762925353,0.01,4999.606957083413,1.0,100,4999.6074,0.40184054,2.237506e-12,100.0,0.010006464,0.16312207113302915,500.0,2.2375898e-08
0.009992262,0.13923561252693198,0.999224,4999.557,0.9999978,4999.5877055472365,4999.5877055472365,1.0002785,99.9999961852944,0.01,4999.5877055472365,1.0000076,100,4999.5884,0.3712872,1.7059615e-12,99.9992370663676,0.010002807,0.13923561252693198,500.0,1.7059438e-08
0.009984492,0.09556653404664107,0.99845433,4999.6255,1.0000051,4999.650893465188,4999.650893465188,1.001275,99.99995422388253,0.010000002,4999.650893465188,1.0,100,4999.6514,0.30757186,2.566198e-11,100.0,0.010012698,0.09556653404664107,500.0,2.5662501e-07
0.009996282,0.1280962010290054,0.9996391,4999.5605,1.000011,4999.590332482587,4999.590332482587,1.0002775,100.00000762931174,0.010000002,4999.590332482587,1.0,100,4999.591,0.35610545,9.424266e-13,100.0,0.010002666,0.1280962010290054,500.0,9.42387e-09
0.0099988645,0.10976503952916784,0.99988985,4999.628,1.0000035,4999.655486997182,4999.655486997182,1.0005041,100.00001907342357,0.01,4999.655486997182,1.0,100,4999.656,0.32962576,6.915185e-13,100.0,0.010005007,0.10976503952916784,500.0,6.915413e-09
0.009992675,0.10206024352711447,0.9992536,4999.6597,0.99998605,4999.686047173767,4999.686047173767,1.0004774,99.99999237049938,0.01,4999.686047173767,1.0,100,4999.6865,0.31783885,3.1223492e-12,100.0,0.010004914,0.10206024352711447,500.0,3.1221205e-08
0.01,0.11633733206065201,1.0,4999.616,1.0,4999.6450944118,4999.6450944118,1.0,100.0,0.009999998,4999.6450944118,1.0,100,4999.645,0.33938324,3.5044917e-18,100.0,0.01,0.11633733206065201,500.0,
0.01,249961.11480781215,1.0,4907.565,1.0,4949.613544672124,4949.613544672124,1.0,100.0,0.009999998,4949.613544672124,1.0,100,4949.6133,497.45505,3.5044917e-18,100.0,0.01,249961.11480781215,495.01,
0.01,0.13405785565149833,1.0,4999.579,1.0,4999.609819405268,4999.609819405268,1.0,100.0,0.009999998,4999.609819405268,1.0,100,4999.61,0.364309,3.5044917e-18,100.0,0.01,0.13405785565149833,500.0,
0.01,249956.22650031638,1.0,4907.5176,1.0,4949.5651553177995,4949.5651553177995,1.0,100.0,0.009999998,4949.5651553177995,1.0,100,4949.5654,497.4502,3.5044917e-18,100.0,0.01,249956.22650031638,495.01,
0.01,0.14021989282316122,1.0,4999.5825,1.0,4999.6145210231025,4999.6145210231025,1.0,100.0,0.009999998,4999.6145210231025,1.0,100,4999.6143,0.37260416,3.5044917e-18,100.0,0.01,0.14021989282316122,500.0,
0.009999143,0.11529688870239424,0.99991846,4999.6045,1.0000042,4999.6322564439,4999.6322564439,1.0001502,100.0,0.01,4999.6322564439,1.0,100,4999.633,0.33784547,1.8579806e-13,100.0,0.01000146,0.11529688870239424,500.0,1.858375e-09
0.01,249961.91318382465,1.0,4907.573,1.0,4949.621662295353,4949.621662295353,1.0,100.0,0.009999998,4949.621662295353,1.0,100,4949.6216,497.45578,3.5044917e-18,100.0,0.01,249961.91318382465,495.01,
0.01,0.10992166860332817,1.0,4999.628,1.0,4999.655863982346,4999.655863982346,1.0,100.0,0.009999998,4999.655863982346,1.0,100,4999.656,0.329891,3.5044917e-18,100.0,0.01,0.10992166860332817,500.0,
0.01,0.12338098766192183,1.0,4999.578,1.0,4999.607606537333,4999.607606537333,1.0,100.0,0.009999998,4999.607606537333,1.0,100,4999.608,0.34951615,3.5044917e-18,100.0,0.01,0.12338098766192183,500.0,
0.0099981995,0.12999037568011904,0.99982023,4999.572,1.0000004,4999.601767658912,4999.601767658912,1.0002685,100.00002288818054,0.009999999,4999.601767658912,1.0,100,4999.602,0.35871446,5.2141717e-13,100.0,0.010002682,0.12999037568011904,500.0,5.2138014e-09
0.01,0.12429175230037245,1.0,4999.6426,1.0,4999.672416961911,4999.672416961911,1.0,100.0,0.009999998,4999.672416961911,1.0,100,4999.6724,0.35077876,3.5044917e-18,100.0,0.01,0.12429175230037245,500.0,
0.01,0.11975935795643469,1.0,4999.5635,1.0,4999.593231155921,4999.593231155921,1.0,100.0,0.009999998,4999.593231155921,1.0,100,4999.593,0.34432977,3.5044917e-18,100.0,0.01,0.11975935795643469,500.0,
0.01,248964.12271705118,1.0,4907.7485,1.0,4949.713107425656,4949.713107425656,1.0,100.0,0.009999998,4949.713107425656,1.0,100,4949.713,496.462,3.5044917e-18,100.0,0.01,248964.12271705118,495.02,
0.01,249952.98058187953,1.0,4907.4854,1.0,4949.533036802682,4949.533036802682,1.0,100.0,0.009999998,4949.533036802682,1.0,100,4949.5327,497.44693,3.5044917e-18,100.0,0.01,249952.98058187953,495.01,
0.009916732,0.09321382855164898,0.9915983,4999.6357,0.9999245,4999.66061359855,4999.66061359855,1.0164958,99.99843587432864,0.010000002,4999.66061359855,1.0000163,100,4999.6616,0.3036122,1.5793478e-09,99.99836685940507,0.010165726,0.09321382855164898,500.0,1.5791074e-05
,0.09134576822490856,,4999.9043,3.4697234e-09,4999.652039695992,4999.652039695992,3.467541e-07,1.001258886808293,0.01,4999.652039695992,1.0131621,100,4999.9297,0.005168703,0.009987303,98.70088551385925,0.999371,0.09134576822490856,500.0,1.2023686e-15
8.6426163e-20,0.125292922224007,1.1629389e-17,4999.7446,1.3455867,4999.609850517116,4999.609850517116,43.09392,5.262826753486921,0.01,4999.609850517116,13.13972,100,4999.8525,0.4614279,0.0018183028,7.61051226974607,0.3202612,0.125292922224007,500.0,32.922245
0.01,494880.8097215724,1.0,4840.494,1.0,4899.6595260522345,4899.6595260522345,1.0,100.0,0.009999998,4899.6595260522345,1.0,100,4899.6587,699.9515,3.5044917e-18,100.0,0.01,494880.8097215724,490.02,
0.0017370284,0.1284363775434462,0.17432219,4999.627,1.0035655,4999.622900225419,4999.622900225419,1.7889866,87.24902355580096,0.010000002,4999.622900225419,1.0674149,100,4999.658,0.36083698,1.476208e-05,93.68428517582679,0.017826304,0.1284363775434462,500.0,0.1486754
0.01,0.14306661379971342,1.0,4999.545,1.0,4999.576426003948,4999.576426003948,1.0,100.0,0.009999998,4999.576426003948,1.0,100,4999.5767,0.3763675,3.5044917e-18,100.0,0.01,0.14306661379971342,500.0,
0.009930599,0.12900049730237648,0.9930434,4999.605,0.99998343,4999.63456911168,4999.63456911168,1.0050966,99.99960708083444,0.01,4999.63456911168,1.0000079,100,4999.6353,0.3571962,3.7813092e-10,99.99921322487917,0.010051132,0.12900049730237648,500.0,3.7811865e-06
0.009953341,0.1261548868534435,0.99534124,4999.541,1.0000072,4999.570215792645,4999.570215792645,1.0071912,99.99977874949558,0.01,4999.570215792645,1.0000002,100,4999.571,0.3533389,2.2639925e-10,99.99997615814777,0.01007184,0.1261548868534435,500.0,2.2640254e-06
0.01,0.13467157579420438,1.0,4999.575,1.0,4999.605833014159,4999.605833014159,1.0,100.0,0.009999998,4999.605833014159,1.0,100,4999.606,0.36510792,3.5044917e-18,100.0,0.01,0.13467157579420438,500.0,
0.01,0.12748366983508463,1.0,4999.5933,1.0,4999.622751947672,4999.622751947672,1.0,100.0,0.009999998,4999.622751947672,1.0,100,4999.623,0.35526153,3.5044917e-18,100.0,0.01,0.12748366983508463,500.0,
0.009999673,0.12069050259911451,0.99996376,4999.5474,0.9999965,4999.576531539752,4999.576531539752,1.0002451,99.99998474115914,0.01,4999.576531539752,1.0000076,100,4999.5767,0.34567553,3.7316913e-13,99.9992370663676,0.010002486,0.12069050259911451,500.0,3.7313517e-09
0.01,249962.0400653321,1.0,4907.5747,1.0,4949.622907544809,4949.622907544809,1.0,100.0,0.009999998,4949.622907544809,1.0,100,4949.623,497.45596,3.5044917e-18,100.0,0.01,249962.0400653321,495.01,
0.009983879,0.12776246870646135,0.99838483,4999.602,0.99999696,4999.631292843342,4999.631292843342,1.0011923,99.99998092645819,0.01,4999.631292843342,1.0,100,4999.6323,0.35566583,2.4747468e-11,100.0,0.010011954,0.12776246870646135,500.0,2.4746828e-07
0.01,0.13381169467862433,1.0,4999.5557,1.0,4999.586347613114,4999.586347613114,1.0,100.0,0.009999998,4999.586347613114,1.0,100,4999.5864,0.36399126,3.5044917e-18,100.0,0.01,0.13381169467862433,500.0,
0.009982691,0.11181111395163122,0.99832106,4999.6406,1.000052,4999.668556778345,4999.668556778345,1.0007432,99.99997329851384,0.010000002,4999.668556778345,1.0,100,4999.669,0.33271638,1.6046863e-11,100.0,0.010006911,0.11181111395163122,500.0,1.6048436e-07
0.01,0.1306457450201458,1.0,4999.5874,1.0,4999.617383363928,4999.617383363928,1.0,100.0,0.009999998,4999.617383363928,1.0,100,4999.6177,0.3596243,3.5044917e-18,100.0,0.01,0.1306457450201458,500.0,
0.01,249963.99068603167,1.0,4907.594,1.0,4949.642194608595,4949.642194608595,1.0,100.0,0.009999998,4949.642194608595,1.0,100,4949.6426,497.4579,3.5044917e-18,100.0,0.01,249963.99068603167,495.01,
0.009998611,0.13419937574940344,0.9998636,4999.533,1.0000025,4999.563582490602,4999.563582490602,1.000031,100.00000762937576,0.01,4999.563582490602,1.0,100,4999.564,0.3644962,4.4902433e-14,100.0,0.010000285,0.13419937574940344,500.0,4.4892692e-10
0.01,0.12454962280367353,1.0,4999.574,1.0,4999.603961073744,4999.603961073744,1.0,100.0,0.009999998,4999.603961073744,1.0,100,4999.604,0.35115862,3.5044917e-18,100.0,0.01,0.12454962280367353,500.0,
0.01,0.13421804202758586,1.0,4999.5537,1.0,4999.584676882139,4999.584676882139,1.0,100.0,0.009999998,4999.584676882139,1.0,100,4999.5845,0.36454716,3.5044917e-18,100.0,0.01,0.13421804202758586,500.0,
0.01,0.14468309847119085,1.0,4999.518,1.0,4999.55067852989,4999.55067852989,1.0,100.0,0.009999998,4999.55067852989,1.0,100,4999.5503,0.37847242,3.5044917e-18,100.0,0.01,0.14468309847119085,500.0,
0.0099998955,0.11480731490208487,0.9999919,4999.5728,1.0000024,4999.600601812261,4999.600601812261,1.000072,99.99997711187447,0.010000002,4999.600601812261,1.0,100,4999.601,0.33715466,5.2764776e-14,100.0,0.010000696,0.11480731490208487,500.0,5.272451e-10
0.01,0.1364225462750158,1.0,4999.556,1.0,4999.587417589723,4999.587417589723,1.0,100.0,0.009999998,4999.587417589723,1.0,100,4999.5874,0.36751798,3.5044917e-18,100.0,0.01,0.1364225462750158,500.0,
0.01,0.09187816345582776,1.0,4999.6567,1.0,4999.682090867484,4999.682090867484,1.0,100.0,0.009999998,4999.682090867484,1.0,100,4999.682,0.30160382,3.5044917e-18,100.0,0.01,0.09187816345582776,500.0,
0.01,0.12853537361186781,1.0,4999.6157,1.0,4999.6459690725915,4999.6459690725915,1.0,100.0,0.009999998,4999.6459690725915,1.0,100,4999.646,0.35672083,3.5044917e-18,100.0,0.01,0.12853537361186781,500.0,
0.009998145,0.12804449516437716,0.99981356,4999.603,0.9999991,4999.63276270338,4999.63276270338,1.0000968,100.00000762940195,0.010000002,4999.63276270338,1.0,100,4999.6333,0.35602525,3.2089527e-13,100.0,0.010000977,0.12804449516437716,500.0,3.2092244e-09
0.01,0.09963346461920082,1.0,4999.625,1.0,4999.651479646826,4999.651479646826,1.0,100.0,0.009999998,4999.651479646826,1.0,100,4999.6514,0.31405318,3.5044917e-18,100.0,0.01,0.09963346461920082,500.0,
0.01,0.15201571586063017,1.0,4999.5254,1.0,4999.558066225872,4999.558066225872,1.0,100.0,0.009999998,4999.558066225872,1.0,100,4999.558,0.3879392,3.5044917e-18,100.0,0.01,0.15201571586063017,500.0,
0.01,0.13506670963730652,1.0,4999.5874,1.0,4999.617871132017,4999.617871132017,1.0,100.0,0.009999998,4999.617871132017,1.0,100,4999.618,0.3656701,3.5044917e-18,100.0,0.01,0.13506670963730652,500.0,
0.01,0.1189196457202032,1.0,4999.606,1.0,4999.634875546496,4999.634875546496,1.0,100.0,0.009999998,4999.634875546496,1.0,100,4999.635,0.3430588,3.5044917e-18,100.0,0.01,0.1189196457202032,500.0,
0.01,0.11179117539591314,1.0,4999.6045,1.0,4999.63252594622,4999.63252594622,1.0,100.0,0.009999998,4999.63252594622,1.0,100,4999.633,0.33266807,3.5044917e-18,100.0,0.01,0.11179117539591314,500.0,
0.01,0.13988482788635148,1.0,4999.611,1.0,4999.642628456347,4999.642628456347,1.0,100.0,0.009999998,4999.642628456347,1.0,100,4999.642,0.3721492,3.5044917e-18,100.0,0.01,0.13988482788635148,500.0,
0.009997318,0.13564908058857866,0.99973065,4999.6064,0.99999887,4999.636615075075,4999.636615075075,1.0002913,100.00001907351088,0.01,4999.636615075075,1.0,100,4999.637,0.36643288,5.6252496e-13,100.0,0.010002925,0.13564908058857866,500.0,5.6245577e-09
0.01,0.11679085837983721,1.0,4999.649,1.0,4999.677577376741,4999.677577376741,1.0,100.0,0.009999998,4999.677577376741,1.0,100,4999.6777,0.34004065,3.5044917e-18,100.0,0.01,0.11679085837983721,500.0,
