BatchSize,AvgRet,J,VarJ,NatGradInftyNorm,NatGrad2Norm,StepSize,AvgEpLen
100,395.2485029528849,395.2485029528849,881.9951663365448,173.02816534361128,188.03755587094656,0.0051948717217904046,40.53
100,723.2526513513722,723.2526513513722,1528.2696856112277,177.41207850544615,298.02204545015684,0.0030300834584764172,73.33
100,1112.2812728042738,1112.2812728042738,2790.558171234039,270.23134763786607,436.24678178923915,0.002124936226980142,112.15
100,1409.6566032223054,1409.6566032223054,2791.699799563408,290.3948793594766,534.164119160068,0.0016440973049240608,141.69
100,1804.5734015444457,1804.5734015444457,937.8831874215925,117.22749187001078,237.3585817596677,0.003910726560416703,180.97
100,1940.4282255782443,1940.4282255782443,306.4412952786208,326.9278151012501,365.4143858155994,0.004211587906064584,194.21
100,1984.7262262662975,1984.7262262662975,50.45967872938337,355.5225773756555,366.5926835564793,0.010750812828878646,198.54
100,1278.9139991405793,1278.9139991405793,2784.4329867492274,948.3832823755421,993.8319382805768,0.002453376477556358,128.66
100,1273.7215426161513,1273.7215426161513,3001.512934535152,57724.10556376939,57724.2413519088,0.0007814791526670235,128.13
