eRenyi2,VarVanillaIw,VarNormIw,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,J,EpsThisIter,VarJ,AvgEpLen,ESSClassic,IterType,VarDiscRet,Delta,AvgRet,MaxVanillaIw,Bound,VarRet,AvgDiscRet,VanillaAvgRet,MinNormIw,MaxNormIw,ESSRenyi
1.01042,0.0111653,4.47567e-08,0.002,0.998934,500,0.448976,4618.94,100,157.986,500.0,494.478276115,1,1307.61419482,0.1,4640.57941294,1.26057,3987.87,1307.61419482,4640.57941294,4640.57941294,0.000898911,0.00252382,494.844154266
1.0,,3.50449e-18,0.01,1.0,500,1.0,4618.83,100,120.37,498.21,100.0,2,14635.2565796,0.1,4618.83207166,1.0,3216.82,14635.2565796,4618.83207166,4618.83207166,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4623.62,100,102.29,499.25,200.000000102,2,6456.44910996,0.1,4628.41286339,1.0,3632.04,6456.44910996,4628.41286339,4628.41286339,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4618.24,100,172.543,497.2,299.999969474,2,68901.5146279,0.1,4607.48418784,1.0,3808.49,68901.5146279,4607.48418784,4607.48418784,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4616.38,100,181.038,496.88,400.0,2,42165.5923946,0.1,4610.77737038,1.0,3915.07,42165.5923946,4610.77737038,4610.77737038,0.0025,0.0025,500.0
1.00675,0.00776768,3.09623e-08,0.002,1.00175,500,0.61607,4625.23,100,116.837,500.0,496.167179724,1,1701.19805483,0.1,4636.13641142,1.16142,3995.69,1701.19805483,4636.13641142,4636.13641142,0.00122999,0.00231878,496.64687012
1.0,,3.50449e-18,0.01,1.0,500,1.0,4614.41,100,149.34,497.81,100.0,2,22527.7163313,0.1,4614.40806772,1.0,3211.85,22527.7163313,4614.40806772,4614.40806772,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4618.93,100,135.859,498.78,200.000000102,2,14719.0568615,0.1,4623.45804242,1.0,3627.17,14719.0568615,4623.45804242,4623.45804242,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4623.84,100,116.123,499.7,299.999969474,2,3427.77550879,0.1,4633.66371695,1.0,3814.04,3427.77550879,4633.66371695,4633.66371695,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4627.65,100,104.732,499.67,400.0,2,3281.19119051,0.1,4639.06117239,1.0,3926.24,3281.19119051,4639.06117239,4639.06117239,0.0025,0.0025,500.0
1.00641,0.00593455,2.36565e-08,0.002,1.00173,500,0.608189,4627.01,100,123.249,496.25,497.066148894,1,96459.3947201,0.1,4602.05035748,1.19073,3997.33,96459.3947201,4602.05035748,4602.05035748,0.00121428,0.00237736,496.816353431
1.0,,3.50449e-18,0.01,1.0,500,1.0,4617.56,100,137.573,497.84,100.0,2,19117.4529609,0.1,4617.55558533,1.0,3215.64,19117.4529609,4617.55558533,4617.55558533,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4615.41,100,149.727,497.72,200.000000102,2,26162.6037789,0.1,4613.2579914,1.0,3623.37,26162.6037789,4613.2579914,4613.2579914,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4613.76,100,161.087,497.46,299.999969474,2,33327.4974623,0.1,4610.4583789,1.0,3803.76,33327.4974623,4610.4583789,4610.4583789,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4615.64,100,151.905,498.31,400.0,2,14555.9731117,0.1,4621.30094088,1.0,3914.17,14555.9731117,4621.30094088,4621.30094088,0.0025,0.0025,500.0
1.00963,0.0109671,4.38363e-08,0.002,1.00037,500,0.590817,4619.29,100,152.526,496.38,494.590605677,1,99305.6302608,0.1,4601.01514122,1.23219,3988.86,99305.6302608,4601.01514122,4601.01514122,0.0011812,0.00246347,495.231294271
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.6,100,38.7532,500.0,100.0,2,1516.98316386,0.1,4639.60355159,1.0,3236.62,1516.98316386,4639.60355159,4639.60355159,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4621.79,100,216.418,496.81,200.000000102,2,92461.7211438,0.1,4603.97437834,1.0,3629.73,92461.7211438,4603.97437834,4603.97437834,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4622.09,100,185.083,499.06,299.999969474,2,9185.35625708,0.1,4622.69687484,1.0,3812.08,9185.35625708,4622.69687484,4622.69687484,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4626.83,100,161.766,500.0,400.0,2,1652.946106,0.1,4641.03229279,1.0,3925.33,1652.946106,4641.03229279,4641.03229279,0.0025,0.0025,500.0
1.0032,0.00332666,1.32036e-08,0.002,1.00389,500,0.737803,4627.98,100,131.646,498.09,498.35797978,1,19209.8190923,0.1,4622.17318479,1.11412,3999.54,19209.8190923,4622.17318479,4622.17318479,0.00146988,0.0022196,498.404484507
1.0,,3.50449e-18,0.01,1.0,500,1.0,4628.56,100,72.7274,499.42,100.0,2,5342.70489741,0.1,4628.55941811,1.0,3225.94,5342.70489741,4628.55941811,4628.55941811,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4625.99,100,78.243,499.2,200.000000102,2,7011.53678042,0.1,4623.41416991,1.0,3634.18,7011.53678042,4623.41416991,4623.41416991,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4624.84,100,83.0406,499.09,299.999969474,2,8520.57396958,0.1,4622.54163986,1.0,3815.02,8520.57396958,4622.54163986,4622.54163986,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4622.01,100,105.743,497.89,400.0,2,24184.8806067,0.1,4613.52305358,1.0,3920.69,24184.8806067,4613.52305358,4613.52305358,0.0025,0.0025,500.0
1.0019,0.00210981,8.43375e-09,0.002,1.00033,500,0.785771,4626.43,100,89.2928,500.0,498.950022746,1,1419.68009404,0.1,4637.95951794,1.122,3998.55,1419.68009404,4637.95951794,4637.95951794,0.00157103,0.00224326,499.050100689
1.0,,3.50449e-18,0.01,1.0,500,1.0,4619.98,100,156.382,498.35,100.0,2,24702.1938082,0.1,4619.98162282,1.0,3216.22,24702.1938082,4619.98162282,4619.98162282,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4609.19,100,254.098,495.61,200.000000102,2,105498.865244,0.1,4598.39547364,1.0,3616.58,105498.865244,4598.39547364,4598.39547364,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4616.6,100,210.875,499.58,299.999969474,2,3983.51858136,0.1,4631.41440567,1.0,3806.14,3983.51858136,4631.41440567,4631.41440567,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4623.18,100,183.791,500.0,400.0,2,1202.78853485,0.1,4642.93542298,1.0,3921.3,1202.78853485,4642.93542298,4642.93542298,0.0025,0.0025,500.0
1.00374,0.00412817,1.65511e-08,0.002,0.99884,500,0.765111,4628.88,100,138.555,500.0,497.943744116,1,1191.73248823,0.1,4639.22848562,1.21008,3999.93,1191.73248823,4639.22848562,4639.22848562,0.001532,0.00242296,498.137405175
1.0,,3.50449e-18,0.01,1.0,500,1.0,4634.23,100,95.8589,499.2,100.0,2,9281.75329098,0.1,4634.2345606,1.0,3232.1,9281.75329098,4634.2345606,4634.2345606,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4636.07,100,73.2428,500.0,200.000000102,2,1548.84952405,0.1,4637.89967834,1.0,3644.13,1548.84952405,4637.89967834,4637.89967834,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4637.95,100,62.4867,500.0,299.999969474,2,973.098125278,0.1,4641.7295007,1.0,3828.04,973.098125278,4641.7295007,4641.7295007,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4637.02,100,70.7706,499.24,400.0,2,8393.71829071,0.1,4634.23249905,1.0,3935.3,8393.71829071,4634.23249905,4634.23249905,0.0025,0.0025,500.0
1.00137,0.00144152,5.76616e-09,0.002,0.999994,500,0.814591,4639.19,100,56.8016,500.0,499.281780427,1,1000.17491474,0.1,4643.40597848,1.09224,4010.89,1000.17491474,4643.40597848,4643.40597848,0.00162919,0.00218449,499.317030477
1.0,,3.50449e-18,0.01,1.0,500,1.0,4603.2,100,311.132,496.19,100.0,2,97781.1302912,0.1,4603.19856846,1.0,3201.02,97781.1302912,4603.19856846,4603.19856846,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4618.51,100,224.122,499.53,200.000000102,2,3221.41040195,0.1,4633.82798359,1.0,3626.75,3221.41040195,4633.82798359,4633.82798359,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4623.52,100,185.181,499.81,299.999969474,2,2286.67007271,0.1,4633.5394416,1.0,3813.75,2286.67007271,4633.5394416,4633.5394416,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4627.08,100,163.727,499.39,400.0,2,4240.37552074,0.1,4637.74953042,1.0,3925.8,4240.37552074,4637.74953042,4637.74953042,0.0025,0.0025,500.0
1.00336,0.00360938,1.44488e-08,0.002,0.999609,500,0.719635,4630.86,100,112.671,500.0,498.204032242,1,1521.41716847,0.1,4634.20381414,1.13733,4002.56,1521.41716847,4634.20381414,4634.20381414,0.00143983,0.00227555,498.327740919
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.63,100,32.2117,500.0,100.0,2,1048.07303918,0.1,4639.63438004,1.0,3236.99,1048.07303918,4639.63438004,4639.63438004,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4638.2,100,43.9329,499.42,200.000000102,2,2846.94625763,0.1,4636.76043797,1.0,3645.78,2846.94625763,4636.76043797,4636.76043797,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4639.24,100,41.1589,500.0,299.999969474,2,1227.75260247,0.1,4641.31723429,1.0,3828.93,1227.75260247,4641.31723429,4641.31723429,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.16,100,38.3429,500.0,400.0,2,762.000810312,0.1,4646.91098751,1.0,3939.41,762.000810312,4646.91098751,4646.91098751,0.0025,0.0025,500.0
1.00041,0.00045192,1.8055e-09,0.002,1.0006,500,0.846765,4640.89,100,36.8047,500.0,499.774890814,1,1264.44885818,0.1,4638.55880965,1.05233,4013.07,1264.44885818,4638.55880965,4638.55880965,0.00169251,0.00210339,499.796532969
1.0,,3.50449e-18,0.01,1.0,500,1.0,4635.86,100,71.3737,499.44,100.0,2,5145.66353328,0.1,4635.86322062,1.0,3234.08,5145.66353328,4635.86322062,4635.86322062,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4617.68,100,221.262,495.99,200.000000102,2,93089.147425,0.1,4599.49267757,1.0,3626.43,93089.147425,4599.49267757,4599.49267757,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4624.08,100,182.531,500.0,299.999969474,2,1811.90249188,0.1,4636.86992039,1.0,3814.36,1811.90249188,4636.86992039,4636.86992039,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4626.65,100,159.258,500.0,400.0,2,1433.96991522,0.1,4634.38119222,1.0,3925.42,1433.96991522,4634.38119222,4634.38119222,0.0025,0.0025,500.0
1.00402,0.00424794,1.69877e-08,0.002,1.00012,500,0.672213,4631.49,100,103.796,500.0,497.889705549,1,1571.98779062,0.1,4636.83049767,1.11391,4002.99,1571.98779062,4636.83049767,4636.83049767,0.00134426,0.00222756,497.998000791
1.0,,3.50449e-18,0.01,1.0,500,1.0,4633.5,100,89.2993,499.1,100.0,2,8054.92245338,0.1,4633.49675863,1.0,3231.3,8054.92245338,4633.49675863,4633.49675863,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4638.32,100,67.5597,500.0,200.000000102,2,1118.95559697,0.1,4643.13857639,1.0,3646.22,1118.95559697,4643.13857639,4643.13857639,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4638.43,100,58.6208,500.0,299.999969474,2,1192.41365603,0.1,4638.65058769,1.0,3828.17,1192.41365603,4638.65058769,4638.65058769,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4630.5,100,156.224,496.73,400.0,2,87435.8663189,0.1,4606.73130634,1.0,3928.8,87435.8663189,4606.73130634,4606.73130634,0.0025,0.0025,500.0
1.00244,0.00265808,1.06267e-08,0.002,1.00027,500,0.687693,4633.38,100,114.155,500.0,498.677761064,1,1173.98002827,0.1,4636.80971228,1.09496,4004.99,1173.98002827,4636.80971228,4636.80971228,0.00137502,0.00218934,498.785354231
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.91,100,25.7699,500.0,100.0,2,670.795636302,0.1,4644.9089463,1.0,3241.52,670.795636302,4644.9089463,4644.9089463,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.59,100,28.5163,500.0,200.000000102,2,971.792706079,0.1,4644.27564085,1.0,3652.23,971.792706079,4644.27564085,4644.27564085,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.24,100,28.3664,500.0,299.999969474,2,794.803697027,0.1,4643.5346204,1.0,3833.98,794.803697027,4643.5346204,4643.5346204,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.73,100,29.863,500.0,400.0,2,1161.69367209,0.1,4642.1853757,1.0,3942.02,1161.69367209,4642.1853757,4642.1853757,0.0025,0.0025,500.0
1.00012,0.000124101,4.95713e-10,0.002,1.0007,500,0.935481,4643.42,100,31.1926,499.74,499.938488751,1,1359.03267383,0.1,4641.76244007,1.03207,4015.6,1359.03267383,4641.76244007,4641.76244007,0.00186966,0.00206271,499.938078444
1.0,,3.50449e-18,0.01,1.0,500,1.0,4625.04,100,113.879,498.68,100.0,2,13099.4688137,0.1,4625.04162492,1.0,3222.81,13099.4688137,4625.04162492,4625.04162492,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4628.37,100,87.2822,499.81,200.000000102,2,2268.43084422,0.1,4631.69718043,1.0,3636.57,2268.43084422,4631.69718043,4631.69718043,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4631.61,100,74.9784,500.0,299.999969474,2,1581.63849579,0.1,4638.09713005,1.0,3821.18,1581.63849579,4638.09713005,4638.09713005,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4634.89,100,67.2034,500.0,400.0,2,1081.78469815,0.1,4644.7234547,1.0,3933.03,1081.78469815,4644.7234547,4644.7234547,0.0025,0.0025,500.0
1.00081,0.000720145,2.87624e-09,0.002,1.00075,500,0.906575,4633.4,100,72.9045,498.25,499.641260399,1,11783.4418911,0.1,4624.83287195,1.0929,4005.38,11783.4418911,4624.83287195,4624.83287195,0.00181178,0.00218416,499.593886052
1.0,,3.50449e-18,0.01,1.0,500,1.0,4632.56,100,95.1549,499.23,100.0,2,9145.90666263,0.1,4632.56375002,1.0,3229.99,9145.90666263,4632.56375002,4632.56375002,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4639.09,100,70.4706,500.0,200.000000102,2,800.47066412,0.1,4645.62461008,1.0,3646.9,800.47066412,4645.62461008,4645.62461008,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.63,100,60.7216,499.85,299.999969474,2,1126.2220367,0.1,4643.70314442,1.0,3830.5,1126.2220367,4643.70314442,4643.70314442,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.04,100,54.676,500.0,400.0,2,881.516559991,0.1,4646.26643901,1.0,3940.45,881.516559991,4646.26643901,4646.26643901,0.0025,0.0025,500.0
1.00093,0.00116534,4.67538e-09,0.002,0.9985,500,0.804229,4640.46,100,52.6306,499.45,499.417218019,1,4539.3881962,0.1,4631.23537833,1.07982,4012.64,4539.3881962,4631.23537833,4631.23537833,0.00161087,0.00216288,499.533968825
1.0,,3.50449e-18,0.01,1.0,500,1.0,4620.28,100,153.133,498.38,100.0,2,23686.5268043,0.1,4620.27989212,1.0,3218.83,23686.5268043,4620.27989212,4620.27989212,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4630.48,100,111.598,500.0,200.000000102,2,1263.10628385,0.1,4640.68102516,1.0,3639.07,1263.10628385,4640.68102516,4640.68102516,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4631.88,100,98.2333,499.6,299.999969474,2,4070.04369524,0.1,4634.67952045,1.0,3822.09,4070.04369524,4634.67952045,4634.67952045,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4632.74,100,89.3521,499.67,400.0,2,3007.16336134,0.1,4635.30334763,1.0,3931.43,3007.16336134,4635.30334763,4635.30334763,0.0025,0.0025,500.0
1.00172,0.00174118,6.95613e-09,0.002,1.00062,500,0.833329,4634.02,100,73.4215,499.67,499.133769563,1,3342.94845376,0.1,4633.50702383,1.09498,4006.21,3342.94845376,4633.50702383,4633.50702383,0.00166563,0.00218861,499.141381962
1.0,,3.50449e-18,0.01,1.0,500,1.0,4633.81,100,76.9742,499.33,100.0,2,5984.87769433,0.1,4633.81188518,1.0,3231.32,5984.87769433,4633.81188518,4633.81188518,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4633.16,100,88.3253,498.98,200.000000102,2,9774.58373124,0.1,4632.50053711,1.0,3641.25,9774.58373124,4632.50053711,4632.50053711,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4637.46,100,74.6999,500.0,299.999969474,2,1036.50980763,0.1,4646.0812943,1.0,3827.58,1036.50980763,4646.0812943,4646.0812943,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4636.96,100,67.315,500.0,400.0,2,1395.94924749,0.1,4635.45650797,1.0,3935.42,1395.94924749,4635.45650797,4635.45650797,0.0025,0.0025,500.0
1.00067,0.000706622,2.8174e-09,0.002,1.00161,500,0.903169,4637.88,100,59.261,499.78,499.648475472,1,1732.77715338,0.1,4639.28700151,1.10657,4010.19,1732.77715338,4639.28700151,4639.28700151,0.00180343,0.00220958,499.665841416
1.0,,3.50449e-18,0.01,1.0,500,1.0,4640.85,100,32.9636,500.0,100.0,2,1097.57171468,0.1,4640.84700206,1.0,3237.53,1097.57171468,4640.84700206,4640.84700206,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.97,100,36.816,500.0,200.000000102,2,1640.6119779,0.1,4641.09029879,1.0,3648.67,1640.6119779,4641.09029879,4641.09029879,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.18,100,33.9287,500.0,299.999969474,2,741.267679179,0.1,4644.59735609,1.0,3831.97,741.267679179,4644.59735609,4644.59735609,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.41,100,33.0283,500.0,400.0,2,918.555957236,0.1,4643.0960675,1.0,3940.55,918.555957236,4643.0960675,4643.0960675,0.0025,0.0025,500.0
1.00028,0.000299349,1.19706e-09,0.002,1.00014,500,0.914596,4641.91,100,32.4215,500.0,499.850537453,1,1026.74074386,0.1,4638.97458102,1.03942,4014.06,1026.74074386,4638.97458102,4638.97458102,0.00182893,0.00207854,499.85800247
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.5,100,39.1318,499.92,100.0,2,1546.76837231,0.1,4643.4997331,1.0,3241.03,1546.76837231,4643.4997331,4643.4997331,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4639.88,100,43.4499,499.79,200.000000102,2,2240.6405817,0.1,4636.25426028,1.0,3647.33,2240.6405817,4636.25426028,4636.25426028,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4641.31,100,39.2648,500.0,299.999969474,2,845.559315647,0.1,4644.16915146,1.0,3830.9,845.559315647,4644.16915146,4644.16915146,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4640.74,100,38.4298,500.0,400.0,2,1291.23654247,0.1,4639.02691098,1.0,3938.86,1291.23654247,4639.02691098,4639.02691098,0.0025,0.0025,500.0
1.00031,0.000333982,1.33625e-09,0.002,0.999881,500,0.938021,4640.7,100,36.363,500.0,499.833546684,1,918.144967699,0.1,4639.58229053,1.05384,4012.83,918.144967699,4639.58229053,4639.58229053,0.00187627,0.00210793,499.846207731
1.0,,3.50449e-18,0.01,1.0,500,1.0,4640.74,100,28.9275,500.0,100.0,2,845.250694567,0.1,4640.73993626,1.0,3238.29,845.250694567,4640.73993626,4640.73993626,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.54,100,34.3062,500.0,200.000000102,2,1532.27189973,0.1,4640.33177822,1.0,3648.7,1532.27189973,4640.33177822,4640.33177822,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.54,100,32.2323,500.0,299.999969474,2,746.232344789,0.1,4646.55595639,1.0,3832.68,746.232344789,4646.55595639,4646.55595639,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.22,100,32.4992,500.0,400.0,2,1117.93538876,0.1,4641.24251622,1.0,3940.86,1117.93538876,4641.24251622,4641.24251622,0.0025,0.0025,500.0
1.00178,0.00207697,8.38905e-09,0.002,0.995151,500,0.742063,4638.64,100,61.5145,498.1,498.955696112,1,21694.6985182,0.1,4618.48889385,1.09831,4010.77,21694.6985182,4618.48889385,4618.48889385,0.00149136,0.00220733,499.113287291
1.0,,3.50449e-18,0.01,1.0,500,1.0,4644.07,100,31.3722,500.0,100.0,2,994.153689077,0.1,4644.06860304,1.0,3241.81,994.153689077,4644.06860304,4644.06860304,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4628.67,100,221.292,496.72,200.000000102,2,97456.2794675,0.1,4613.27997439,1.0,3636.56,97456.2794675,4613.27997439,4613.27997439,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4630.27,100,182.383,500.0,299.999969474,2,1853.7149101,0.1,4633.47001775,1.0,3820.22,1853.7149101,4633.47001775,4633.47001775,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4633.57,100,158.786,500.0,400.0,2,940.300429004,0.1,4643.44847457,1.0,3931.61,940.300429004,4643.44847457,4643.44847457,0.0025,0.0025,500.0
1.00353,0.00382358,1.54148e-08,0.002,0.996085,500,0.667322,4634.76,100,105.77,498.81,498.084539982,1,9543.16761317,0.1,4626.70270958,1.11054,4005.8,9543.16761317,4626.70270958,4626.70270958,0.00133989,0.00222982,498.243504149
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.52,100,29.4382,500.0,100.0,2,875.360430107,0.1,4639.51552957,1.0,3237.42,875.360430107,4639.51552957,4639.51552957,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.46,100,30.7726,500.0,200.000000102,2,1020.20115869,0.1,4645.39763879,1.0,3650.81,1020.20115869,4645.39763879,4645.39763879,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.55,100,46.7035,499.37,299.999969474,2,4674.62064945,0.1,4636.72848225,1.0,3829.98,4674.62064945,4636.72848225,4636.72848225,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4639.16,100,53.2911,499.34,400.0,2,4841.44223823,0.1,4634.99918826,1.0,3937.19,4841.44223823,4634.99918826,4634.99918826,0.0025,0.0025,500.0
1.00051,0.000483947,1.92343e-09,0.002,1.00321,500,0.877407,4639.58,100,47.2837,500.0,499.7602675,1,1202.54833777,0.1,4639.59992138,1.0673,4011.56,1202.54833777,4639.59992138,4639.59992138,0.00174921,0.00212778,499.745617653
1.0,,3.50449e-18,0.01,1.0,500,1.0,4642.53,100,31.9588,500.0,100.0,2,1031.6805215,0.1,4642.52912386,1.0,3240.04,1031.6805215,4642.52912386,4642.52912386,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4641.11,100,31.1298,500.0,200.000000102,2,921.938201452,0.1,4639.68389661,1.0,3649.11,921.938201452,4639.68389661,4639.68389661,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4641.83,100,30.5116,500.0,299.999969474,2,860.199117648,0.1,4643.27617385,1.0,3831.87,860.199117648,4643.27617385,4643.27617385,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.43,100,30.4829,500.0,400.0,2,928.885400673,0.1,4644.24407189,1.0,3940.99,928.885400673,4644.24407189,4644.24407189,0.0025,0.0025,500.0
1.00014,0.000138124,5.52586e-10,0.002,0.999917,500,0.952534,4641.72,100,31.8595,499.85,499.931196671,1,1451.45389704,0.1,4638.42080728,1.03153,4014.29,1451.45389704,4638.42080728,4638.42080728,0.00190523,0.00206322,499.930033939
1.0,,3.50449e-18,0.01,1.0,500,1.0,4625.56,100,146.152,498.46,100.0,2,21576.2538243,0.1,4625.56169972,1.0,3221.74,21576.2538243,4625.56169972,4625.56169972,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4632.14,100,105.891,500.0,200.000000102,2,988.567538401,0.1,4638.71189935,1.0,3639.49,988.567538401,4638.71189935,4638.71189935,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4634.21,100,88.5955,500.0,299.999969474,2,1107.245789,0.1,4638.34061047,1.0,3823.71,1107.245789,4638.34061047,4638.34061047,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4635.47,100,78.262,500.0,400.0,2,942.517256505,0.1,4639.26024304,1.0,3933.56,942.517256505,4639.26024304,4639.26024304,0.0025,0.0025,500.0
1.00114,0.00121803,4.87385e-09,0.002,0.999821,500,0.755066,4638.04,100,57.6174,500.0,499.3926364,1,819.416291354,0.1,4644.30725344,1.06636,4009.87,819.416291354,4644.30725344,4644.30725344,0.0015104,0.00213311,499.428508966
1.0,,3.50449e-18,0.01,1.0,500,1.0,4641.85,100,32.6191,500.0,100.0,2,1074.75404954,0.1,4641.84855242,1.0,3239.71,1074.75404954,4641.84855242,4641.84855242,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.2,100,35.0212,500.0,200.000000102,2,1397.49023547,0.1,4638.54835023,1.0,3648.73,1397.49023547,4638.54835023,4638.54835023,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.8,100,33.3252,500.0,299.999969474,2,885.412339997,0.1,4642.00653931,1.0,3831.27,885.412339997,4642.00653931,4642.00653931,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.39,100,32.9024,500.0,400.0,2,1004.41660314,0.1,4643.16833795,1.0,3940.07,1004.41660314,4643.16833795,4643.16833795,0.0025,0.0025,500.0
1.00031,0.000337873,1.3525e-09,0.002,0.999625,500,0.893891,4640.72,100,32.6816,500.0,499.831276384,1,1131.07788117,0.1,4637.06682594,1.06207,4013.33,1131.07788117,4637.06682594,4637.06682594,0.00178845,0.00212494,499.842633677
