AvgDiscRet,IterType,VarNormIw,J,Bound,MinVanillaIw,VanillaAvgRet,AvgRet,ESSRenyi,VarJ,VarRet,VarVanillaIw,VarDiscRet,MaxNormIw,MaxVanillaIw,MinNormIw,AvgNormIw,ESSClassic,AvgEpLen,EpsThisIter,BatchSize,AvgVanillaIw,eRenyi2
-118.91509722935217,2,2.179301e-19,-143.5637,-202.59897,1.0,-118.91509722935217,-118.91509722935217,500.0,307.62997,77864.62060129178,,77864.62060129178,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-72.144826636716,2,5.4391416e-20,-119.75741,-167.9595,1.0,-72.144826636716,-72.144826636716,500.0,313.7439,103669.53912804795,,103669.53912804795,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-74.10056822746819,2,5.434597e-20,-108.3432,-150.08743,1.0,-74.10056822746819,-74.10056822746819,500.0,301.3581,67068.38583036569,,67068.38583036569,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-95.49528722551631,1,0.0019849779,781.36957,720.0915,0.012621343,-95.49528722551631,-95.49528722551631,185.6276050817738,63.179565,98998.35875103634,33817136.0,98998.35875103634,0.9962448,130033.945,9.669742e-08,0.002,1.0075529849720837,500.0,100,500,261.0482,2.693565
-25.229659340272455,2,3.5044917e-18,-25.229658,-117.20953,1.0,-25.229659340272455,-25.229659340272455,500.0,279.177,78727.06972904867,,78727.06972904867,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-89.09427486661981,2,2.179301e-19,-57.161972,-129.32736,1.0,-89.09427486661981,-89.09427486661981,500.0,328.8056,137623.35837970645,,137623.35837970645,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-114.61697496717889,2,5.4391416e-20,-76.31363,-135.23642,1.0,-114.61697496717889,-114.61697496717889,500.0,319.78687,89256.51941066507,,89256.51941066507,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-112.12996510774039,2,5.434597e-20,-85.26772,-136.29636,1.0,-112.12996510774039,-112.12996510774039,500.0,313.95477,87391.258579355,,87391.258579355,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-72.70385423060368,1,0.0019905593,1090.2784,1022.82086,0.03535441,-72.70385423060368,-72.70385423060368,228.88970236890765,58.34942,71778.9744514673,74058240.0,71778.9744514673,0.99764174,192430.44,1.8329239e-07,0.0020000003,1.0047332701838014,500.0,100,500,385.77063,2.1844583
-41.7273813601339,2,3.5044917e-18,-41.727375,-108.759094,1.0,-41.7273813601339,-41.7273813601339,500.0,270.45108,73882.59779053942,,73882.59779053942,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-76.00998112223633,2,2.179301e-19,-58.868675,-133.12851,1.0,-76.00998112223633,-76.00998112223633,500.0,309.69247,119280.2433518065,,119280.2433518065,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-53.70042667856654,2,5.4391416e-20,-57.14593,-123.77667,1.0,-53.70042667856654,-53.70042667856654,500.0,308.65775,94921.34932706247,,94921.34932706247,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-27.950681710037205,2,5.434597e-20,-49.847115,-107.551025,1.0,-27.950681710037205,-27.950681710037205,500.0,296.79846,66574.96534501087,,66574.96534501087,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-30.37831556370965,1,0.001977944,511.2268,441.05414,0.06636692,-30.37831556370965,-30.37831556370965,270.4794846120645,58.38955,67226.34537232398,16410186.0,67226.34537232398,0.99448174,90582.97,7.286214e-07,0.0020000003,1.011128348766545,500.0,100,500,182.1712,1.848569
-9.916011324388403,2,3.5044917e-18,-9.91601,-93.27696,1.0,-9.916011324388403,-9.916011324388403,500.0,307.8821,95748.88933912812,,95748.88933912812,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-43.70288801159111,2,2.179301e-19,-26.80945,-85.75455,1.0,-43.70288801159111,-43.70288801159111,500.0,290.65683,74344.05494989478,,74344.05494989478,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-56.98142788077596,2,5.4391416e-20,-36.866776,-84.99524,1.0,-56.98142788077596,-56.98142788077596,500.0,288.07346,80191.16985828879,,80191.16985828879,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-53.68217162652067,2,5.434597e-20,-41.070625,-85.18883,1.0,-53.68217162652067,-53.68217162652067,500.0,293.355,96017.80461076318,,96017.80461076318,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-39.17272511449015,1,0.0019619851,631.6725,573.6204,0.03136427,-39.17272511449015,-39.17272511449015,231.02575491585412,124.80743,75758.5003333689,4360213.0,75758.5003333689,0.99046963,46692.508,6.653178e-07,0.0020000003,1.0193365002738253,500.0,100,500,94.28357,2.1642609
-55.25766583892583,2,3.5044917e-18,-55.25766,-138.96165,1.0,-55.25766583892583,-55.25766583892583,500.0,305.71558,94406.06762201602,,94406.06762201602,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
24.111203006415444,2,2.179301e-19,-15.573231,-90.24036,1.0,24.111203006415444,24.111203006415444,500.0,316.75156,105102.40106931378,,105102.40106931378,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-27.513562690711318,2,5.4391416e-20,-19.553345,-80.51878,1.0,-27.513562690711318,-27.513562690711318,500.0,314.4863,96915.92390745983,,96915.92390745983,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-43.23066045032524,2,5.434597e-20,-25.472668,-78.270294,1.0,-43.23066045032524,-43.23066045032524,500.0,303.36508,71713.23161448089,,71713.23161448089,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
44.355243391852,1,0.001972205,987.9183,917.216,0.039209798,44.355243391852,44.355243391852,223.06001049380333,147.71301,74339.26886331137,9333298.0,74339.26886331137,0.9930408,68313.82,5.6997146e-07,0.0020000003,1.0140648487176578,500.0,100,500,137.58513,2.2415493
7.466290759316271,2,3.5044917e-18,7.4662933,-75.67467,1.0,7.466290759316271,7.466290759316271,500.0,299.1716,90407.72088740465,,90407.72088740465,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-39.991184091632746,2,2.179301e-19,-16.262445,-75.05198,1.0,-39.991184091632746,-39.991184091632746,500.0,300.90985,91377.50940276601,,91377.50940276601,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-13.550009124130531,2,5.4391416e-20,-15.358299,-63.359753,1.0,-13.550009124130531,-13.550009124130531,500.0,290.43146,72679.68492343472,,72679.68492343472,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-15.779873664483548,2,5.434597e-20,-15.463694,-57.034172,1.0,-15.779873664483548,-15.779873664483548,500.0,302.21344,113414.63249007182,,113414.63249007182,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-47.45098047319763,1,0.0019923048,948.6078,888.81213,0.021826057,-47.45098047319763,-47.45098047319763,193.3261852999966,37.58094,92797.68644762388,126737190.0,92797.68644762388,0.99807817,251732.17,8.653686e-08,0.002,1.003854774838679,500.0,100,500,504.43378,2.5863025
0.5457352450370958,2,3.5044917e-18,0.545733,-89.16943,1.0,0.5457352450370958,0.5457352450370958,500.0,315.13852,100315.44490215201,,100315.44490215201,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-47.665754553552034,2,2.179301e-19,-23.560013,-86.998215,1.0,-47.665754553552034,-47.665754553552034,500.0,288.98026,67216.89452137414,,67216.89452137414,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-42.34804509290439,2,5.4391416e-20,-29.82269,-81.61977,1.0,-42.34804509290439,-42.34804509290439,500.0,288.8186,83832.37547799933,,83832.37547799933,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-0.29258773580342196,2,5.434597e-20,-22.440163,-67.297745,1.0,-0.29258773580342196,-0.29258773580342196,500.0,286.83636,78987.67404112687,,78987.67404112687,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
-0.9937103416699848,1,0.0019606957,917.5828,860.7676,0.020301977,-0.9937103416699848,-0.9937103416699848,249.34555993163409,178.77083,90884.56223958726,5121633.0,90884.56223958726,0.9901447,50605.508,3.9722744e-07,0.0019999999,1.0200053359385155,500.0,100,500,102.21841,2.0052493
3.6292963604693345,2,3.5044917e-18,3.6292944,-65.747284,1.0,3.6292963604693345,3.6292963604693345,500.0,283.2315,81030.40104468848,,81030.40104468848,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-64.11566991537703,2,2.179301e-19,-30.243189,-82.93159,1.0,-64.11566991537703,-64.11566991537703,500.0,284.8898,80615.80019217485,,80615.80019217485,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-36.04797126016977,2,5.4391416e-20,-32.178116,-75.19801,1.0,-36.04797126016977,-36.04797126016977,500.0,284.7549,81726.4966546826,,81726.4966546826,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
26.842007520657233,2,5.434597e-20,-17.423086,-56.648445,1.0,26.842007520657233,26.842007520657233,500.0,292.93762,98364.78728401258,,98364.78728401258,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
0.6760675900075913,1,0.001984097,797.26263,742.65625,0.03473779,0.6760675900075913,0.6760675900075913,206.39854057184294,67.802025,83136.50124931065,25752188.0,83136.50124931065,0.99602425,113473.78,3.049134e-07,0.0019999999,1.007999192456189,500.0,100,500,227.85345,2.4224977
45.81064174725966,2,3.5044917e-18,45.810642,-27.828571,1.0,45.81064174725966,45.81064174725966,500.0,285.06052,82080.3025528227,,82080.3025528227,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
-30.62919377418408,2,2.179301e-19,7.590721,-45.40355,1.0,-30.62919377418408,-30.62919377418408,500.0,285.73633,79908.55295020851,,79908.55295020851,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-28.664335366882764,2,5.4391416e-20,-4.494295,-47.76393,1.0,-28.664335366882764,-28.664335366882764,500.0,276.2433,65418.48776426163,,65418.48776426163,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-36.003754163829086,2,5.434597e-20,-12.371662,-49.84427,1.0,-36.003754163829086,-36.003754163829086,500.0,282.8843,91331.73204443348,,91331.73204443348,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
33.933128394061306,1,0.0019707328,726.3763,677.71295,0.06846933,33.933128394061306,33.933128394061306,237.18316938118227,107.15325,80689.88581177585,8123555.5,80689.88581177585,0.99267083,63733.02,1.0664411e-06,0.0019999999,1.0148209441670586,500.0,100,500,128.40715,2.1080754
60.88573017402308,2,3.5044917e-18,60.885723,-32.824764,1.0,60.88573017402308,60.88573017402308,500.0,285.74686,82476.02974761392,,82476.02974761392,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
17.170155977936798,2,2.179301e-19,39.02794,-27.235382,1.0,17.170155977936798,17.170155977936798,500.0,267.92728,61579.06639001248,,61579.06639001248,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-5.804554302816861,2,5.4391416e-20,24.083782,-30.019989,1.0,-5.804554302816861,-5.804554302816861,500.0,280.85834,92660.74842886237,,92660.74842886237,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
-24.782564280392275,2,5.434597e-20,11.867187,-34.988056,1.0,-24.782564280392275,-24.782564280392275,500.0,284.02838,85104.43268518527,,85104.43268518527,0.0025,1.0,0.0025,0.0024999997,400.0,500.0,100,500,1.0,1.0
66.47731558763182,1,0.0019742534,1106.996,1042.6705,0.028388128,66.47731558763182,66.47731558763182,212.23223182297411,143.70035,82987.99209967771,13748516.0,82987.99209967771,0.99355537,82912.22,3.4018117e-07,0.0019999996,1.0130147522025696,500.0,100,500,166.90004,2.3559098
-1.2137597262633992,2,3.5044917e-18,-1.2137569,-91.84796,1.0,-1.2137597262633992,-1.2137597262633992,500.0,291.23154,85672.54117401702,,85672.54117401702,0.01,1.0,0.01,0.009999998,100.0,500.0,100,500,1.0,1.0
29.77992445888265,2,2.179301e-19,14.283086,-49.804974,1.0,29.77992445888265,29.77992445888265,500.0,271.36832,62611.524866344225,,62611.524866344225,0.005,1.0,0.005,0.0049999994,200.00000010221265,500.0,100,500,1.0,1.0
-12.477020553614102,2,5.4391416e-20,5.363047,-46.96463,1.0,-12.477020553614102,-12.477020553614102,500.0,267.45258,67508.80664195375,,67508.80664195375,0.0033333334,1.0,0.0033333334,0.0033333336,299.999969473632,500.0,100,500,1.0,1.0
