J,MaxVanillaIw,AvgNormIw,MinVanillaIw,MinNormIw,AvgRet,ESSClassic,BatchSize,AvgEpLen,AvgVanillaIw,MaxNormIw,ESSRenyi,VarJ,VarDiscRet,AvgDiscRet,VarRet,VarVanillaIw,eRenyi2,VanillaAvgRet,VarNormIw,Bound
3.8146973e-06,1.0,0.009999998,1.0,0.01,-1.750777300912887e-13,100.0,100,147.54,1.0,0.01,nan,1092.9574,1206621.9936506255,-1.750777300912887e-13,1206621.9936506255,,nan,1465.1939650086888,3.5044917e-18,-248.66779
-3.8146973e-06,1.0,0.009999998,1.0,0.01,-1.7053025658242404e-14,100.0,100,130.2,1.0,0.01,nan,1026.5945,1064541.6276535029,-1.7053025658242404e-14,1064541.6276535029,,nan,1291.7883232822535,3.5044917e-18,-246.43019
3.8146973e-06,1.0,0.009999998,1.0,0.01,1.1368683772161603e-13,100.0,100,168.59,1.0,0.01,nan,1432.0553,2071497.201712745,1.1368683772161603e-13,2071497.201712745,,nan,1676.2922234377243,3.5044917e-18,-279.73026
,1.0,0.009999998,1.0,0.01,-1.3642420526593923e-14,100.0,100,127.61,1.0,0.01,nan,940.7683,893984.7658830131,-1.3642420526593923e-14,893984.7658830131,,nan,1265.900800435644,3.5044917e-18,-238.49672
9.536743e-06,1.0,0.009999998,1.0,0.01,2.205524651799351e-13,100.0,100,148.57,1.0,0.01,nan,1157.4022,1353110.8565007448,2.205524651799351e-13,1353110.8565007448,,nan,1475.7971430093341,3.5044917e-18,-296.6044
-1.2397766e-05,1.0,0.009999998,1.0,0.01,-2.6147972675971688e-14,100.0,100,136.58,1.0,0.01,nan,1047.8075,1108990.5671223167,-2.6147972675971688e-14,1108990.5671223167,,nan,1355.8711108547507,3.5044917e-18,-306.6976
1.1444092e-05,0.955569,0.009999998,0.955569,0.01,-2.5465851649641993e-13,100.0,100,153.93,0.9555691,0.01,nan,1302.3706,1713302.4630284053,-2.5465851649641993e-13,1713302.4630284053,3.5885995e-15,nan,1529.5040486345163,3.5044917e-18,-292.08423
8.583069e-06,1.0,0.009999998,1.0,0.01,-2.2282620193436741e-13,100.0,100,150.29,1.0,0.01,nan,1219.1246,1501277.5930095431,-2.2282620193436741e-13,1501277.5930095431,,nan,1492.999921709146,3.5044917e-18,-295.14697
1.7166138e-05,1.0,0.009999998,1.0,0.01,1.3187673175707459e-13,100.0,100,167.27,1.0,0.01,nan,1274.9335,1641874.2415078527,1.3187673175707459e-13,1641874.2415078527,,nan,1662.6841220107246,3.5044917e-18,-280.87558
1.04904175e-05,1.0,0.009999998,1.0,0.01,-7.048583938740194e-14,100.0,100,147.2,1.0,0.01,nan,1137.4298,1306814.8691026494,-7.048583938740194e-14,1306814.8691026494,,nan,1461.9924921374104,3.5044917e-18,-297.7589
1.9073486e-06,1.0,0.009999998,1.0,0.01,7.73070496506989e-14,100.0,100,144.86,1.0,0.01,nan,1217.1094,1496318.3133683472,7.73070496506989e-14,1496318.3133683472,,nan,1438.9018785513215,3.5044917e-18,-299.70956
-7.6293945e-06,1.0,0.009999998,1.0,0.01,5.911715561524034e-14,100.0,100,138.85,1.0,0.01,nan,1244.9648,1565593.3618571386,5.911715561524034e-14,1565593.3618571386,,nan,1378.6019863012446,3.5044917e-18,-304.76184
3.8146973e-06,1.0,0.009999998,1.0,0.01,-6.139089236967266e-14,100.0,100,147.75,1.0,0.01,nan,1154.6232,1346620.990068716,-6.139089236967266e-14,1346620.990068716,,nan,1467.4865090442615,3.5044917e-18,-297.2941
1.5258789e-05,1.0,0.009999998,1.0,0.01,-2.4556356947869064e-13,100.0,100,146.89,1.0,0.01,nan,1214.3556,1489555.091552824,-2.4556356947869064e-13,1489555.091552824,,nan,1458.913408466838,3.5044917e-18,-298.02533
3.33786e-06,1.0,0.009999998,1.0,0.01,-3.319655661471188e-13,100.0,100,138.3,1.0,0.01,nan,994.3801,998779.6354496989,-3.319655661471188e-13,998779.6354496989,,nan,1372.892608576237,3.5044917e-18,-305.24387
3.8146973e-06,1.0,0.009999998,1.0,0.01,-3.1718627724330873e-13,100.0,100,144.52,1.0,0.01,nan,1200.8171,1456527.3226940436,-3.1718627724330873e-13,1456527.3226940436,,nan,1435.4028290977772,3.5044917e-18,-300.00403
2.861023e-06,1.0,0.009999998,1.0,0.01,-1.7848833522293717e-13,100.0,100,136.38,1.0,0.01,nan,963.80273,938298.7298822727,-1.7848833522293717e-13,938298.7298822727,,nan,1353.5976972073902,3.5044917e-18,-245.43568
-9.536743e-07,1.0,0.009999998,1.0,0.01,1.341504685115069e-13,100.0,100,133.27,1.0,0.01,nan,1074.4003,1165996.003291602,1.341504685115069e-13,1165996.003291602,,nan,1322.6037838726295,3.5044917e-18,-309.46213
-7.6293945e-06,1.0,0.009999998,1.0,0.01,2.7284841053187846e-14,100.0,100,139.11,1.0,0.01,nan,1159.3892,1357760.7916832455,2.7284841053187846e-14,1357760.7916832455,,nan,1381.2122270423445,3.5044917e-18,-304.55435
1.335144e-05,1.0,0.009999998,1.0,0.01,-2.4442670110147445e-13,100.0,100,144.53,1.0,0.01,nan,1221.1818,1506348.5081438534,-2.4442670110147445e-13,1506348.5081438534,,nan,1435.3947137783116,3.5044917e-18,-300.00055
-1.335144e-05,1.0,0.009999998,1.0,0.01,1.9326762412674725e-13,100.0,100,149.67,1.0,0.01,nan,1247.3794,1571671.8405039092,1.9326762412674725e-13,1571671.8405039092,,nan,1486.9069554207613,3.5044917e-18,-295.6693
-3.8146973e-06,1.0,0.009999998,1.0,0.01,9.094947017729283e-14,100.0,100,126.51,1.0,0.01,nan,1064.6693,1144970.412632245,9.094947017729283e-14,1144970.412632245,,nan,1255.103016424756,3.5044917e-18,-315.17175
1.5258789e-05,1.0,0.009999998,1.0,0.01,8.753886504564434e-14,100.0,100,133.67,1.0,0.01,nan,1173.7968,1391716.1089310504,8.753886504564434e-14,1391716.1089310504,,nan,1326.8057605193242,3.5044917e-18,-309.13547
-1.4305115e-05,1.0,0.009999998,1.0,0.01,-2.2282620193436741e-13,100.0,100,131.5,1.0,0.01,nan,1091.591,1203606.913822274,-2.2282620193436741e-13,1203606.913822274,,nan,1305.014127784466,3.5044917e-18,-310.9636
1.1444092e-05,1.0,0.009999998,1.0,0.01,-1.7280399333685637e-13,100.0,100,143.74,1.0,0.01,nan,1101.9014,1226451.238751522,-1.7280399333685637e-13,1226451.238751522,,nan,1427.3995171120528,3.5044917e-18,-300.67377
1.9073486e-06,1.0,0.009999998,1.0,0.01,-2.2737367544323206e-13,100.0,100,137.46,1.0,0.01,nan,1131.9177,1294179.6662722458,-2.2737367544323206e-13,1294179.6662722458,,nan,1364.6088108504366,3.5044917e-18,-305.95767
-1.2397766e-05,1.0,0.009999998,1.0,0.01,-1.1823431123048067e-13,100.0,100,133.28,1.0,0.01,nan,1132.8298,1296266.102027519,-1.1823431123048067e-13,1296266.102027519,,nan,1322.8089174579748,3.5044917e-18,-309.47134
-1.5258789e-05,1.0,0.009999998,1.0,0.01,-8.86757334228605e-14,100.0,100,167.23,1.0,0.01,nan,1283.1028,1662982.6849511375,-8.86757334228605e-14,1662982.6849511375,,nan,1662.481053241403,3.5044917e-18,-280.8851
9.536743e-06,1.0,0.009999998,1.0,0.01,2.7966962079517543e-13,100.0,100,152.9,1.0,0.01,nan,1173.1327,1390141.7484769823,2.7966962079517543e-13,1390141.7484769823,,nan,1518.8910557600084,3.5044917e-18,-292.94662
-9.536743e-06,1.0,0.009999998,1.0,0.01,7.958078640513122e-14,100.0,100,159.52,1.0,0.01,nan,1104.7086,1232708.0696336553,7.958078640513122e-14,1232708.0696336553,,nan,1585.1802083968641,3.5044917e-18,-287.39102
8.583069e-06,1.0,0.009999998,1.0,0.01,4.911271389573813e-13,100.0,100,147.2,1.0,0.01,nan,1132.8556,1296324.986793117,4.911271389573813e-13,1296324.986793117,,nan,1461.9937868091938,3.5044917e-18,-297.76608
3.8146973e-06,1.0,0.009999998,1.0,0.01,-1.3528733688872307e-13,100.0,100,125.62,1.0,0.01,nan,1045.561,1104240.2991312905,-1.3528733688872307e-13,1104240.2991312905,,nan,1246.2011851315401,3.5044917e-18,-315.90366
-4.7683716e-06,1.0,0.009999998,1.0,0.01,8.753886504564434e-14,100.0,100,139.1,1.0,0.01,nan,1090.4806,1201159.7102078465,8.753886504564434e-14,1201159.7102078465,,nan,1380.9836971483933,3.5044917e-18,-304.57254
-7.6293945e-06,1.0,0.009999998,1.0,0.01,-1.8417267710901798e-13,100.0,100,131.2,1.0,0.01,nan,1136.5211,1304727.4088144167,-1.8417267710901798e-13,1304727.4088144167,,nan,1301.9921860106465,3.5044917e-18,-311.23212
1.5258789e-05,1.0,0.009999998,1.0,0.01,-8.640199666842818e-14,100.0,100,132.95,1.0,0.01,nan,1119.1505,1265149.356070231,-8.640199666842818e-14,1265149.356070231,,nan,1319.516166018479,3.5044917e-18,-309.7573
,1.0,0.009999998,1.0,0.01,2.0122570276726037e-13,100.0,100,148.7,1.0,0.01,nan,1225.851,1517889.6383904733,2.0122570276726037e-13,1517889.6383904733,,nan,1477.308380271437,3.5044917e-18,-296.47717
-1.1444092e-05,1.0,0.009999998,1.0,0.01,1.9667822925839573e-13,100.0,100,145.84,1.0,0.01,nan,1298.3934,1702854.3117538246,1.9667822925839573e-13,1702854.3117538246,,nan,1448.489730433426,3.5044917e-18,-298.90262
3.8146973e-06,1.0,0.009999998,1.0,0.01,9.777068044058978e-14,100.0,100,137.54,1.0,0.01,nan,1073.7167,1164512.5438124898,9.777068044058978e-14,1164512.5438124898,,nan,1365.490927156852,3.5044917e-18,-305.88797
-2.861023e-06,1.0,0.009999998,1.0,0.01,-2.0236257114447654e-13,100.0,100,129.98,1.0,0.01,nan,990.5301,991060.4744242805,-2.0236257114447654e-13,991060.4744242805,,nan,1289.6998263815874,3.5044917e-18,-312.2667
-3.8146973e-06,1.0,0.009999998,1.0,0.01,-1.5916157281026246e-14,100.0,100,142.35,1.0,0.01,nan,1062.995,1141371.9788037047,-1.5916157281026246e-14,1141371.9788037047,,nan,1413.2961049824971,3.5044917e-18,-300.99673
3.8146973e-06,1.0,0.009999998,1.0,0.01,-7.73070496506989e-14,100.0,100,157.24,1.0,0.01,nan,1366.0039,1884814.760887472,-7.73070496506989e-14,1884814.760887472,,nan,1562.693654332361,3.5044917e-18,-289.29095
-1.8119812e-05,1.0,0.009999998,1.0,0.01,1.3187673175707459e-13,100.0,100,121.97,1.0,0.01,nan,973.2444,956772.4655756681,1.3187673175707459e-13,956772.4655756681,,nan,1209.5077036155997,3.5044917e-18,-252.51231
3.8146973e-06,1.0,0.009999998,1.0,0.01,1.1368683772161603e-13,100.0,100,167.41,1.0,0.01,nan,1285.3706,1668866.2450744205,1.1368683772161603e-13,1668866.2450744205,,nan,1664.3990563954044,3.5044917e-18,-280.73123
,1.0,0.009999998,1.0,0.01,-1.6825651982799172e-13,100.0,100,149.53,1.0,0.01,nan,1306.5714,1724372.4685255624,-1.6825651982799172e-13,1724372.4685255624,,nan,1485.402858179778,3.5044917e-18,-295.7959
-9.536743e-06,1.0,0.009999998,1.0,0.01,6.366462912410498e-14,100.0,100,146.29,1.0,0.01,nan,1276.6871,1646394.2192888642,6.366462912410498e-14,1646394.2192888642,,nan,1453.09270732825,3.5044917e-18,-298.5152
-3.8146973e-06,1.0,0.009999998,1.0,0.01,-2.4556356947869064e-13,100.0,100,147.48,1.0,0.01,nan,1273.6501,1638570.3760176126,-2.4556356947869064e-13,1638570.3760176126,,nan,1464.992591361108,3.5044917e-18,-297.5063
7.1525574e-06,1.0,0.009999998,1.0,0.01,-1.978150976356119e-13,100.0,100,156.11,1.0,0.01,nan,1170.5642,1384061.3318268042,-1.978150976356119e-13,1384061.3318268042,,nan,1551.1940969800867,3.5044917e-18,-290.2588
,1.0,0.009999998,1.0,0.01,6.366462912410498e-14,100.0,100,151.01,1.0,0.01,nan,1227.3828,1521685.3425986352,6.366462912410498e-14,1521685.3425986352,,nan,1500.1780804930606,3.5044917e-18,-294.5524
3.8146973e-06,1.0,0.009999998,1.0,0.01,-3.6834535421803596e-13,100.0,100,162.67,1.0,0.01,nan,1338.602,1809955.0454741812,-3.6834535421803596e-13,1809955.0454741812,,nan,1616.9010161956394,3.5044917e-18,-284.72342
1.5258789e-05,1.0,0.009999998,1.0,0.01,9.094947017729283e-15,100.0,100,157.73,1.0,0.01,nan,1293.4713,1689967.6850104232,9.094947017729283e-15,1689967.6850104232,,nan,1567.5040808348554,3.5044917e-18,-288.88608
-5.722046e-06,1.0,0.009999998,1.0,0.01,-1.3187673175707459e-13,100.0,100,131.07,1.0,0.01,nan,1107.7385,1239479.4101176881,-1.3187673175707459e-13,1239479.4101176881,,nan,1300.6937483204365,3.5044917e-18,-311.34143
-7.6293945e-06,1.0,0.009999998,1.0,0.01,9.094947017729283e-15,100.0,100,153.23,1.0,0.01,nan,1275.0981,1642298.439566309,9.094947017729283e-15,1642298.439566309,,nan,1522.6045774246447,3.5044917e-18,-292.66492
-1.8835068e-05,1.0,0.009999998,1.0,0.01,8.29913915367797e-14,100.0,100,116.85,1.0,0.01,nan,1005.95593,1022169.0146676097,8.29913915367797e-14,1022169.0146676097,,nan,1158.4047619579092,3.5044917e-18,-323.30237
-3.8146973e-06,1.0,0.009999998,1.0,0.01,3.865352482534945e-14,100.0,100,132.17,1.0,0.01,nan,1267.8741,1623742.3504088232,3.865352482534945e-14,1623742.3504088232,,nan,1311.9026263484236,3.5044917e-18,-310.39807
7.6293945e-06,1.0,0.009999998,1.0,0.01,-5.456968210637569e-13,100.0,100,154.2,1.0,0.01,nan,1283.3798,1663700.6204035673,-5.456968210637569e-13,1663700.6204035673,,nan,1532.2975126443641,3.5044917e-18,-291.84918
-3.8146973e-06,1.0,0.009999998,1.0,0.01,3.433342499192804e-13,100.0,100,159.04,1.0,0.01,nan,1208.4252,1475041.6207734756,3.433342499192804e-13,1475041.6207734756,,nan,1580.4941806132922,3.5044917e-18,-287.79282
7.6293945e-06,1.0,0.009999998,1.0,0.01,2.955857780762017e-14,100.0,100,132.64,1.0,0.01,nan,1054.8058,1123853.8453119283,2.955857780762017e-14,1123853.8453119283,,nan,1316.3019166682466,3.5044917e-18,-310.0095
-9.536743e-07,1.0,0.009999998,1.0,0.01,-1.6143530956469475e-13,100.0,100,144.53,1.0,0.01,nan,1157.1942,1352624.8913516079,-1.6143530956469475e-13,1352624.8913516079,,nan,1435.3092092975846,3.5044917e-18,-300.0119
3.8146973e-06,1.0,0.009999998,1.0,0.01,2.5011104298755527e-14,100.0,100,133.49,1.0,0.01,nan,964.26355,939196.1802154576,2.5011104298755527e-14,939196.1802154576,,nan,1324.6919421975178,3.5044917e-18,-260.49326
2.861023e-06,3.5712925e-05,0.009999998,3.5712925e-05,0.009999998,-2.0463630789890885e-14,100.00004237679823,100,156.79,3.5712932e-05,0.009999998,nan,1247.2692,1571394.6904745852,-2.0463630789890885e-14,1571394.6904745852,5.34743e-23,nan,1558.0009991508111,,-289.68582
-5.066395e-06,1.0,0.009999998,1.0,0.01,4.888534022029489e-14,100.0,100,144.01,1.0,0.01,nan,1233.445,1536753.9772438195,4.888534022029489e-14,1536753.9772438195,,nan,1430.2811407196339,3.5044917e-18,-300.43506
2.861023e-05,1.0,0.009999998,1.0,0.01,7.73070496506989e-14,100.0,100,137.05,1.0,0.01,nan,1131.2128,1292568.102577827,7.73070496506989e-14,1292568.102577827,,nan,1360.3897184290938,3.5044917e-18,-306.2842
-1.7166138e-05,1.0,0.009999998,1.0,0.01,1.4779288903810084e-13,100.0,100,146.73,1.0,0.01,nan,1146.5392,1327830.3575530972,1.4779288903810084e-13,1327830.3575530972,,nan,1457.4727188606935,3.5044917e-18,-298.1466
6.914139e-06,1.0,0.009999998,1.0,0.01,1.2505552149377764e-13,100.0,100,128.4,1.0,0.01,nan,1064.4152,1144423.9064310535,1.2505552149377764e-13,1144423.9064310535,,nan,1273.8987343798394,3.5044917e-18,-313.59656
1.7166138e-05,1.0,0.009999998,1.0,0.01,-1.4779288903810084e-13,100.0,100,163.47,1.0,0.01,nan,1267.4209,1622581.6078867323,-1.4779288903810084e-13,1622581.6078867323,,nan,1624.6763518797657,3.5044917e-18,-284.0701
-2.861023e-06,1.0,0.009999998,1.0,0.01,9.43600753089413e-14,100.0,100,128.36,1.0,0.01,nan,1142.2195,1317843.7886696337,9.43600753089413e-14,1317843.7886696337,,nan,1273.6992836208963,3.5044917e-18,-313.60458
3.2424927e-05,1.0,0.009999998,1.0,0.01,2.5011104298755527e-14,100.0,100,151.2,1.0,0.01,nan,1270.1008,1629450.5908773493,2.5011104298755527e-14,1629450.5908773493,,nan,1502.0922974944854,3.5044917e-18,-294.39127
-1.9073486e-05,1.0,0.009999998,1.0,0.01,-5.729816621169448e-13,100.0,100,147.25,1.0,0.01,nan,1298.2335,1702434.5751579513,-5.729816621169448e-13,1702434.5751579513,,nan,1462.6080188748774,3.5044917e-18,-297.7144
7.6293945e-06,0.9013249,0.01,0.9013249,0.010000001,2.091837814077735e-13,99.99997883839171,100,126.26,0.90132487,0.010000001,nan,954.0455,919397.0473043491,2.091837814077735e-13,919397.0473043491,3.5885995e-15,nan,1252.486016171776,8.761229e-19,-315.39865
-1.9073486e-05,1.0,0.009999998,1.0,0.01,-5.2295945351943376e-14,100.0,100,152.31,1.0,0.01,nan,1304.5712,1719097.0375648183,-5.2295945351943376e-14,1719097.0375648183,,nan,1513.393986344102,3.5044917e-18,-293.43588
7.6293945e-06,1.0,0.009999998,1.0,0.01,-5.1159076974727215e-14,100.0,100,130.46,1.0,0.01,nan,1094.4933,1210015.7555960524,-5.1159076974727215e-14,1210015.7555960524,,nan,1294.5116303905916,3.5044917e-18,-311.85217
-6.67572e-06,0.9550588,0.009999998,0.9550588,0.01,4.0017766878008843e-13,99.99999201159773,100,144.1,0.9550588,0.01,nan,1158.574,1355852.7147325538,4.0017766878008843e-13,1355852.7147325538,,nan,1430.9946134518768,3.5044917e-18,-300.36218
-4.7683716e-06,1.0,0.009999998,1.0,0.01,-2.2737367544323207e-14,100.0,100,149.01,1.0,0.01,nan,1053.4359,1120936.6488166223,-2.2737367544323207e-14,1120936.6488166223,,nan,1479.9818929201726,3.5044917e-18,-296.24268
7.6293945e-06,1.0,0.009999998,1.0,0.01,2.6375346351414917e-13,100.0,100,138.05,1.0,0.01,nan,1131.7913,1293890.313113112,2.6375346351414917e-13,1293890.313113112,,nan,1370.4949168243716,3.5044917e-18,-305.46677
