VanillaAvgRet,AvgDiscRet,ESSClassic,VarNormIw,MaxVanillaIw,eRenyi2,BatchSize,VarRet,MaxNormIw,EpsThisIter,VarVanillaIw,J,AvgEpLen,Bound,VarDiscRet,AvgNormIw,AvgVanillaIw,VarJ,MinVanillaIw,AvgRet,MinNormIw,ESSRenyi,IterType
4999.937612924316,4999.937612924316,199.99981648152746,2.6565368e-11,1.0030559,1.0000008,200,0.005414010699120575,0.0050148102,100,1.0628204e-06,4999.9385,500.0,4702.3804,0.005414010699120575,0.005,1.0000936,0.07333185,0.9973229,4999.937612924316,0.004986148,199.9998331071339,1
4999.937003507704,4999.937003507704,100.0,3.5044917e-18,1.0,1.0,200,0.004779057270167499,0.01,100,,4999.9365,500.0,4579.126,0.004779057270167499,0.009999998,1.0,0.068765566,1.0,4999.937003507704,0.01,200.0,2
4999.937673947917,4999.937673947917,199.9999805829499,2.7987148e-12,1.0009401,1.0000001,200,0.004683794430678666,0.0050046765,100,1.11950015e-07,4999.938,500.0,4702.38,0.004683794430678666,0.005,1.0000048,0.06824277,0.9993137,4999.937673947917,0.0049965447,199.99997615814493,1
4999.922613123649,4999.922613123649,100.0,3.5044917e-18,1.0,1.0,200,0.005366579876258944,0.01,100,,4999.923,500.0,4579.1123,0.005366579876258944,0.009999998,1.0,0.072899446,1.0,4999.922613123649,0.01,200.0,2
4999.930414896329,4999.930414896329,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004673987595631578,0.005,100,,4999.9307,500.0,4702.3726,0.004673987595631578,0.0049999994,1.0,0.06820291,1.0,4999.930414896329,0.005,200.0,1
4976.824747266019,4976.824747266019,100.0,3.5044917e-18,1.0,1.0,200,53405.25697028637,0.01,100,,4976.824,497.7,4556.0137,53405.25697028637,0.009999998,1.0,229.93741,1.0,4976.824747266019,0.01,200.0,2
4988.380091926216,4988.380091926216,197.43477621784086,3.264514e-07,1.1294672,1.0137647,200,26702.64328450415,0.00559856,100,0.013286581,4997.8896,498.85,4698.2905,26702.64328450415,0.005,1.0087123,28.982286,0.17861114,4988.380091926216,0.00088534236,197.2844312873534,1
4999.929611441366,4999.929611441366,100.0,3.5044917e-18,1.0,1.0,200,0.005589871489446971,0.01,100,,4999.929,500.0,4579.1187,0.005589871489446971,0.009999998,1.0,0.07440325,1.0,4999.929611441366,0.01,200.0,2
4999.92445036218,4999.92445036218,199.9995371431032,5.5963567e-11,1.0024171,1.0000015,200,0.007077212930209697,0.0050116377,100,2.2389465e-06,4999.925,500.0,4702.3667,0.007077212930209697,0.005,1.0000893,0.08374054,0.993817,4999.92445036218,0.004968641,199.9996900563275,1
4999.925786142597,4999.925786142597,100.0,3.5044917e-18,1.0,1.0,200,0.006672884015344946,0.01,100,,4999.9263,500.0,4579.1157,0.006672884015344946,0.009999998,1.0,0.08126439,1.0,4999.925786142597,0.01,200.0,2
4999.928189633837,4999.928189633837,200.00000010221265,2.179301e-19,1.0,1.0,200,0.005766365802616946,0.005,100,,4999.9287,500.0,4702.3706,0.005766365802616946,0.0049999994,1.0,0.07573827,1.0,4999.928189633837,0.005,200.0,1
4999.938234348702,4999.938234348702,100.0,3.5044917e-18,1.0,1.0,200,0.0037229419712194174,0.01,100,,4999.938,500.0,4579.1274,0.0037229419712194174,0.009999998,1.0,0.06070634,1.0,4999.938234348702,0.01,200.0,2
4999.936916099352,4999.936916099352,199.99982517979572,1.7604274e-11,1.0037773,1.0000005,200,0.00353141203401983,0.0050180894,100,7.0439114e-07,4999.9375,500.0,4702.3794,0.00353141203401983,0.005,1.0001588,0.059259865,0.9970482,4999.936916099352,0.004984449,199.99990463261383,1
4949.935352617101,4949.935352617101,100.0,3.5044917e-18,1.0,1.0,200,249993.4747709019,0.01,100,,4949.9355,495.01,4529.125,249993.4747709019,0.009999998,1.0,497.4872,1.0,4949.935352617101,0.01,200.0,2
4974.931153373825,4974.931153373825,195.3014408613834,6.044694e-07,1.3160298,1.026818,200,124996.5452653876,0.00657921,100,0.024185676,4983.9775,497.505,4682.456,124996.5452653876,0.005,1.0001427,225.4732,0.50955534,4974.931153373825,0.0025474133,194.77647722072163,1
4999.9264989,4999.9264989,100.0,3.5044917e-18,1.0,1.0,200,0.005753646263985041,0.01,100,,4999.9263,500.0,4579.1157,0.005753646263985041,0.009999998,1.0,0.07547688,1.0,4999.9264989,0.01,200.0,2
4999.932497320344,4999.932497320344,199.9999088009166,1.3771268e-11,1.0012214,1.0000004,200,0.007855871455030028,0.0050059804,100,5.508751e-07,4999.9326,500.0,4702.3745,0.007855871455030028,0.005,1.0000253,0.08825238,0.99595416,4999.932497320344,0.0049796444,199.99992847445185,1
4999.927958657345,4999.927958657345,100.0,3.5044917e-18,1.0,1.0,200,0.0077233362133368455,0.01,100,,4999.9277,500.0,4579.117,0.0077233362133368455,0.009999998,1.0,0.08743407,1.0,4999.927958657345,0.01,200.0,2
4999.932269579618,4999.932269579618,199.99972959956258,3.25068e-11,1.0030961,1.0000011,200,0.005597768831848059,0.005015137,100,1.300444e-06,4999.9326,500.0,4702.3745,0.005597768831848059,0.005,1.0000685,0.07450898,0.9963097,4999.932269579618,0.004981207,199.99978542350902,1
4999.925759138746,4999.925759138746,100.0,3.5044917e-18,1.0,1.0,200,0.008101300577048288,0.01,100,,4999.926,500.0,4579.115,0.008101300577048288,0.009999998,1.0,0.08957338,1.0,4999.925759138746,0.01,200.0,2
4999.929631923758,4999.929631923758,200.00000010221265,2.179301e-19,1.0,1.0,200,0.007879439947531387,0.005,100,,4999.9297,500.0,4702.3716,0.007879439947531387,0.0049999994,1.0,0.08855707,1.0,4999.929631923758,0.005,200.0,1
4999.942107913316,4999.942107913316,100.0,3.5044917e-18,1.0,1.0,200,0.004382318940586652,0.01,100,,4999.942,500.0,4579.1313,0.004382318940586652,0.009999998,1.0,0.06588711,1.0,4999.942107913316,0.01,200.0,2
4999.936716993137,4999.936716993137,199.99961094881604,5.0534906e-11,1.0038813,1.0000017,200,0.00470629513129055,0.0050196876,100,2.0211753e-06,4999.9375,500.0,4702.3794,0.00470629513129055,0.005,0.999944,0.06836434,0.99557865,4999.936716993137,0.004978172,199.99966621454632,1
4949.935318309453,4949.935318309453,100.0,3.5044917e-18,1.0,1.0,200,249993.47301414664,0.01,100,,4949.935,495.01,4529.1245,249993.47301414664,0.009999998,1.0,497.4872,1.0,4949.935318309453,0.01,200.0,2
4974.935283507407,4974.935283507407,193.62032479584818,8.2787835e-07,1.3089452,1.0396434,200,124996.75311603952,0.00644696,100,0.03412711,4991.2407,497.505,4687.842,124996.75311603952,0.005,1.0151646,123.075,0.3119774,4974.935283507407,0.0015365852,192.37365300330998,1
4999.924380206415,4999.924380206415,100.0,3.5044917e-18,1.0,1.0,200,0.006796414687754532,0.01,100,,4999.9243,500.0,4579.114,0.006796414687754532,0.009999998,1.0,0.082049556,1.0,4999.924380206415,0.01,200.0,2
4999.928896984923,4999.928896984923,199.99979285601424,2.2059651e-11,1.0024769,1.0000018,200,0.005783388727028482,0.0050120954,100,8.824853e-07,4999.929,500.0,4702.371,0.005783388727028482,0.005,1.0000577,0.07579364,0.9972097,4999.928896984923,0.004985761,199.99964237277084,1
4999.948506660996,4999.948506660996,100.0,3.5044917e-18,1.0,1.0,200,0.003167245362257319,0.01,100,,4999.9487,500.0,4579.138,0.003167245362257319,0.009999998,1.0,0.05602744,1.0,4999.948506660996,0.01,200.0,2
4999.940230097579,4999.940230097579,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004580426094583083,0.005,100,,4999.9404,500.0,4702.3823,0.004580426094583083,0.0049999994,1.0,0.06750793,1.0,4999.940230097579,0.005,200.0,1
4999.911640079618,4999.911640079618,100.0,3.5044917e-18,1.0,1.0,200,0.048288866050733854,0.01,100,,4999.9116,500.0,4579.101,0.048288866050733854,0.009999998,1.0,0.21864094,1.0,4999.911640079618,0.01,200.0,2
4999.92288095839,4999.92288095839,199.99985878383907,1.469964e-11,1.0008907,1.0000002,200,0.02653385951641367,0.005004498,100,5.8797644e-07,4999.9233,500.0,4702.365,0.02653385951641367,0.005,0.9999912,0.16178331,0.9947584,4999.92288095839,0.0049738362,199.99995231629555,1
4999.926315775795,4999.926315775795,100.0,3.5044917e-18,1.0,1.0,200,0.015061077453462735,0.01,100,,4999.9263,500.0,4579.1157,0.015061077453462735,0.009999998,1.0,0.12212153,1.0,4999.926315775795,0.01,200.0,2
4999.925736920462,4999.925736920462,199.9999470068516,3.2898382e-12,1.000538,1.0000001,200,0.010188366548716778,0.0050027478,100,1.3159153e-07,4999.9263,500.0,4702.368,0.010188366548716778,0.005,0.9999884,0.10059862,0.9979133,4999.925736920462,0.0049896245,199.99997615814493,1
4999.920238275849,4999.920238275849,100.0,3.5044917e-18,1.0,1.0,200,0.011370308394337232,0.01,100,,4999.92,500.0,4579.1094,0.011370308394337232,0.009999998,1.0,0.10609874,1.0,4999.920238275849,0.01,200.0,2
4999.921934980763,4999.921934980763,200.00000010221265,2.179301e-19,1.0,1.0,200,0.010039773181924564,0.005,100,,4999.922,500.0,4702.364,0.010039773181924564,0.0049999994,1.0,0.09994745,1.0,4999.921934980763,0.005,200.0,1
4999.926441070668,4999.926441070668,100.0,3.5044917e-18,1.0,1.0,200,0.007302444733959232,0.01,100,,4999.9263,500.0,4579.1157,0.007302444733959232,0.009999998,1.0,0.08501815,1.0,4999.926441070668,0.01,200.0,2
4999.931483004339,4999.931483004339,199.99998207569465,1.3479447e-12,1.0003396,1.000001,200,0.006068651515520831,0.0050017755,100,5.3916022e-08,4999.9316,500.0,4702.3735,0.006068651515520831,0.005,0.9999845,0.077683665,0.9990084,4999.931483004339,0.0049951193,199.99980926531862,1
4999.935308556319,4999.935308556319,100.0,3.5044917e-18,1.0,1.0,200,0.006544541904769845,0.01,100,,4999.935,500.0,4579.1245,0.006544541904769845,0.009999998,1.0,0.08048803,1.0,4999.935308556319,0.01,200.0,2
4949.936396084318,4949.936396084318,195.50096041684301,5.7821194e-07,1.862631,1.0216535,200,248737.33216480937,0.009204792,100,0.023676239,4957.284,495.01,4656.522,248737.33216480937,0.005000001,1.0117725,425.61423,0.79940164,4949.936396084318,0.003950501,195.76108097650817,1
4949.926005480658,4949.926005480658,100.0,3.5044917e-18,1.0,1.0,200,249992.53130924545,0.01,100,,4949.926,495.01,4529.115,249992.53130924545,0.009999998,1.0,497.4863,1.0,4949.926005480658,0.01,200.0,2
4974.925121355106,4974.925121355106,193.00114016162868,9.111381e-07,1.2877837,1.0337377,200,124996.24388438373,0.006451,100,0.03630914,4986.526,497.505,4683.99,124996.24388438373,0.005,0.9981272,189.48973,0.289605,4974.925121355106,0.0014507419,193.47268445803667,1
4999.918958476738,4999.918958476738,100.0,3.5044917e-18,1.0,1.0,200,0.01871252104753441,0.01,100,,4999.919,500.0,4579.1084,0.01871252104753441,0.009999998,1.0,0.13610435,1.0,4999.918958476738,0.01,200.0,2
4956.371498977592,4956.371498977592,191.99076400935675,1.0481598e-06,1.4357438,1.0431154,200,192920.04575134823,0.007185802,100,0.041843783,4973.482,495.655,4669.577,192920.04575134823,0.005,0.9990144,305.54315,0.29818198,4956.371498977592,0.0014923809,191.73334448725447,1
4999.935028993161,4999.935028993161,100.0,3.5044917e-18,1.0,1.0,200,0.00443468710115611,0.01,100,,4999.9346,500.0,4579.124,0.00443468710115611,0.009999998,1.0,0.06626568,1.0,4999.935028993161,0.01,200.0,2
4999.938987945946,4999.938987945946,199.99990457983697,1.38631485e-11,1.0014573,1.0000005,200,0.004071729916253818,0.005007259,100,5.545332e-07,4999.9395,500.0,4702.3813,0.004071729916253818,0.005,1.0000055,0.06362941,0.997324,4999.938987945946,0.0049865926,199.99990463261383,1
4999.93338411363,4999.93338411363,100.0,3.5044917e-18,1.0,1.0,200,0.004989154443469057,0.01,100,,4999.933,500.0,4579.1226,0.004989154443469057,0.009999998,1.0,0.070259534,1.0,4999.93338411363,0.01,200.0,2
4999.923665130504,4999.923665130504,200.00000010221265,2.179301e-19,1.0,1.0,200,0.03788197163272295,0.005,100,,4999.924,500.0,4702.3657,0.03788197163272295,0.0049999994,1.0,0.19412859,1.0,4999.923665130504,0.005,200.0,1
4999.937045831633,4999.937045831633,100.0,3.5044917e-18,1.0,1.0,200,0.004386003810904911,0.01,100,,4999.937,500.0,4579.1265,0.004386003810904911,0.009999998,1.0,0.06587316,1.0,4999.937045831633,0.01,200.0,2
4999.93179924643,4999.93179924643,199.99967081401738,3.700375e-11,1.0057966,1.0000012,200,0.00447946868142225,0.0050290856,100,1.4800889e-06,4999.9326,500.0,4702.3745,0.00447946868142225,0.005,0.99997956,0.06681395,0.99785924,4999.93179924643,0.004989398,199.99976158170512,1
4973.617632154095,4973.617632154095,100.0,3.5044917e-18,1.0,1.0,200,69263.57553879217,0.01,100,,4973.6177,497.38,4552.807,69263.57553879217,0.009999998,1.0,261.8605,1.0,4973.617632154095,0.01,200.0,2
4986.775699382444,4986.775699382444,196.1113363420922,4.982156e-07,1.2316017,1.0188296,200,34631.76537660403,0.006243603,100,0.019385964,4995.157,498.69,4694.811,34631.76537660403,0.005,0.9862909,67.63956,0.35821974,4986.775699382444,0.0018159944,196.30368328223676,1
4999.942044382966,4999.942044382966,100.0,3.5044917e-18,1.0,1.0,200,0.003762644136107659,0.01,100,,4999.942,500.0,4579.1313,0.003762644136107659,0.009999998,1.0,0.061033927,1.0,4999.942044382966,0.01,200.0,2
4999.938416287536,4999.938416287536,199.9998953820023,1.5790381e-11,1.002263,1.0000006,200,0.0043852979306705534,0.005011338,100,6.316037e-07,4999.939,500.0,4702.381,0.0043852979306705534,0.005,0.9999954,0.06601617,0.9975856,4999.938416287536,0.004987951,199.9998807907815,1
4999.926643955958,4999.926643955958,100.0,3.5044917e-18,1.0,1.0,200,0.0052873079175550204,0.01,100,,4999.927,500.0,4579.116,0.0052873079175550204,0.009999998,1.0,0.072353795,1.0,4999.926643955958,0.01,200.0,2
4974.940618864526,4974.940618864526,197.80447108238326,2.788836e-07,1.4311035,1.0101051,200,124997.02009928717,0.0071653742,100,0.011124673,4978.2236,497.505,4679.166,124997.02009928717,0.005,0.9986243,306.573,0.86408114,4974.940618864526,0.0043263575,197.99919182153607,1
4999.937504042007,4999.937504042007,100.0,3.5044917e-18,1.0,1.0,200,0.004337222559516808,0.01,100,,4999.937,500.0,4579.1265,0.004337222559516808,0.009999998,1.0,0.06551745,1.0,4999.937504042007,0.01,200.0,2
4991.682589337599,4991.682589337599,197.34448197759295,3.3809357e-07,1.0965352,1.0104496,200,13612.62174625229,0.0055044442,100,0.013416992,4998.339,499.18,4699.2305,13612.62174625229,0.005,0.99604535,22.583683,0.19249605,4991.682589337599,0.0009663016,197.93168359747088,1
4958.429317318221,4958.429317318221,100.0,3.5044917e-18,1.0,1.0,200,172269.20729866202,0.01,100,,4958.429,495.86,4537.6187,172269.20729866202,0.009999998,1.0,412.9728,1.0,4958.429317318221,0.01,200.0,2
4979.180838469549,4979.180838469549,194.88149095823806,6.5991884e-07,1.1799161,1.0216992,200,86134.559510736,0.005984322,100,0.025654458,4997.2773,497.93,4696.5083,86134.559510736,0.005,0.98583937,37.695526,0.1263777,4979.180838469549,0.00064096495,195.75233290792724,1
4999.942143728656,4999.942143728656,100.0,3.5044917e-18,1.0,1.0,200,0.003567418964494227,0.01,100,,4999.9424,500.0,4579.132,0.003567418964494227,0.009999998,1.0,0.05941562,1.0,4999.942143728656,0.01,200.0,2
4999.942588773324,4999.942588773324,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0035992251099763554,0.005,100,,4999.9424,500.0,4702.3843,0.0035992251099763554,0.0049999994,1.0,0.059829637,1.0,4999.942588773324,0.005,200.0,1
4999.931251599709,4999.931251599709,100.0,3.5044917e-18,1.0,1.0,200,0.004171449553621303,0.01,100,,4999.931,500.0,4579.1206,0.004171449553621303,0.009999998,1.0,0.064267196,1.0,4999.931251599709,0.01,200.0,2
4999.9324628438035,4999.9324628438035,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004005619808556263,0.005,100,,4999.9326,500.0,4702.3745,0.004005619808556263,0.0049999994,1.0,0.06314234,1.0,4999.9324628438035,0.005,200.0,1
4949.937401560099,4949.937401560099,100.0,3.5044917e-18,1.0,1.0,200,249993.68061477784,0.01,100,,4949.9375,495.01,4529.127,249993.68061477784,0.009999998,1.0,497.4874,1.0,4949.937401560099,0.01,200.0,2
4974.940154099836,4974.940154099836,196.8672457187685,3.9982572e-07,1.4307704,1.0144674,200,124996.99666789666,0.007106883,100,0.016205125,4979.609,497.505,4679.9062,124996.99666789666,0.005,1.006609,287.10107,0.72429323,4974.940154099836,0.003597689,197.14779219524772,1
4999.933999174274,4999.933999174274,100.0,3.5044917e-18,1.0,1.0,200,0.005749119498751206,0.01,100,,4999.9336,500.0,4579.123,0.005749119498751206,0.009999998,1.0,0.075434305,1.0,4999.933999174274,0.01,200.0,2
4999.936716802037,4999.936716802037,199.99993039194266,2.1603641e-12,1.0006318,1.0,200,0.0044549158856072,0.005003149,100,8.641327e-08,4999.9375,500.0,4702.3794,0.0044549158856072,0.005000001,1.000002,0.066549666,0.9988844,4999.936716802037,0.004994412,200.0,1
4999.933762990528,4999.933762990528,100.0,3.5044917e-18,1.0,1.0,200,0.004281717525467907,0.01,100,,4999.9336,500.0,4579.123,0.004281717525467907,0.009999998,1.0,0.06510426,1.0,4999.933762990528,0.01,200.0,2
4999.936046346071,4999.936046346071,199.99990804541315,1.2047864e-11,1.0017055,1.0000004,200,0.003720702458486385,0.0050082523,100,4.819669e-07,4999.9365,500.0,4702.3784,0.003720702458486385,0.005,1.000055,0.06082501,0.99704087,4999.936046346071,0.0049849306,199.99992847445185,1
4999.941371185575,4999.941371185575,100.0,3.5044917e-18,1.0,1.0,200,0.0035208258282298176,0.01,100,,4999.941,500.0,4579.1304,0.0035208258282298176,0.009999998,1.0,0.059036616,1.0,4999.941371185575,0.01,200.0,2
