MinBehavPdf,TimeElapsed,ReturnStepMaxmin,ESSRenyiArithmetic,MinIW,ReturnStepMax,StdIW,MaxIW,DivergenceHarmonic,MeanD2-0,InitialReturnMean,InitialReturnMax,MeanIW,InitialBound,MinTargetPdf,EmpiricalD2Harmonic,MeanEntropy,Epsilon,EpThisIter,VarianceInitializer,EpLenMean,Iteration,InitialReturnMin,EpRewMean,ReturnMeanIW,OptimizationReturnMin,Penalization,EmpiricalD2Arithmetic,LearnableVariance,ESSRenyiHarmonic,TimestepsSoFar,Inner Iteration,OptimizationReturnMax,StdWReturnMean,EpisodesSoFar,WReturnMean,OptimizationReturnMean,Bound,InitialReturnStd
-247.63197,353.31861424446106,10.0,0.02042084,3.561016e-08,10.0,0.46796817,2.2277563,5.584629e+27,2448.479,2425.2844,4998.989,0.19370513,-1.5248105e+20,-256.17853,2448.479,0.4189424,1.0,50,-1.0,243.56,28,,2425.2845454941653,695379.9,,True,2448.479,,0.02042084,1247228,5,4998.989,,13750,695379.9,2425.2844,-1.5248105e+20,905.46265
-199.20888,357.81556034088135,10.0,0.21023008,1.9066376e-05,10.0,4475.093,31983.832,6.847353e+28,237.83466,2337.1772,4999.2905,662.05743,-3204178500000000.0,-201.9786,237.83467,0.4189424,1.0,50,-1.0,234.74,28,,2337.1773436197936,3520698400.0,,True,237.83466,,0.21023007,1258965,6,4999.2905,,13800,1430413.6,2337.1772,-5.339892e+20,813.4821
-216.1865,362.96653389930725,10.0,4.560211e-08,1.7871758e-12,10.0,12.80313,91.26464,inf,1096440400.0,2926.2598,4999.162,1.9994873,-inf,-224.92567,1096440400.0,0.4189424,1.0,50,-1.0,293.64,28,759.4833,2926.259283148464,13128070.0,,True,1096440400.0,,4.560211e-08,1273647,7,4239.6787,,13850,13128070.0,2166.7761,-inf,948.9573
-213.41422,367.6208689212799,10.0,1.3022775e-05,2.5876423e-10,10.0,3.8305106,26.72906,inf,3839427.2,2590.3784,4999.296,0.8308087,-inf,-220.58525,3839427.2,0.4189424,1.0,50,-1.0,260.04,28,,2590.378363622727,1940482.5,,True,3839427.2,,1.3022775e-05,1286649,8,4999.296,,13900,1940482.5,2590.3784,-inf,1264.4865
-222.20729,373.3485164642334,10.0,5.9264858e-06,1.8281682e-13,10.0,14.218498,101.31097,inf,8436703.0,2927.1018,4999.3887,2.3276439,-inf,-228.30234,8436703.0,0.4189424,1.0,50,-1.0,293.68,28,239.8166,2927.1018464265617,6074793.5,,True,8436703.0,,5.9264858e-06,1301333,9,4759.5723,,13950,6074793.5,2687.2854,-inf,1107.9141
-244.70595,378.71841382980347,10.0,1.20353725e-05,1.1513235e-13,10.0,15.190317,91.59808,inf,4154420.8,2717.6091,4999.264,3.1236777,-inf,-259.6023,4154421.0,0.4189424,1.0,50,-1.0,272.76,28,9.979519,2717.609239250003,14569946.0,,True,4154420.8,,1.2035372e-05,1314971,10,4989.2847,,14000,14569946.0,2707.6296,-inf,1111.3635
-216.99445,383.6184070110321,10.0,50.0,0.06343134,10.0,38033.074,271939.84,18747531000.0,1.0,2939.7012,4999.248,5781.4937,-11704124.0,-216.99445,1.0,0.4189424,1.0,50,-1.0,295.02,29,,2939.7013668408763,68142620000.0,,True,1.0,,50.0,1329722,1,4999.248,,14050,9663466.0,2939.7012,-347548680000.0,1010.75275
-250.89822,387.9352352619171,10.0,0.13383128,1.0240973e-07,10.0,52.064762,343.40063,5.179988e+17,373.60474,2394.8875,4999.365,10.197843,-3104481000000000.0,-252.27408,373.60474,0.4189424,1.0,50,-1.0,240.52,29,529.7255,2394.8874652859977,64643436.0,,True,373.60474,,0.13383128,1341748,2,4469.6396,,14100,53167116.0,1865.1619,-1468752100000000.0,820.8036
-231.47633,391.5787627696991,10.0,0.15137878,7.66695e-07,10.0,40.354424,256.56802,7.618795e+19,330.29727,2332.7163,4999.417,10.807113,-1.7812967e+16,-233.69586,330.29727,0.4189424,1.0,50,-1.0,234.3,29,259.87036,2332.716578065415,76441970.0,,True,330.29727,,0.15137878,1353463,3,4739.547,,14150,76441970.0,2072.8462,-1.7812967e+16,909.74603
-203.52766,395.734925031662,10.0,0.15294173,7.2882465e-08,10.0,1.0371047,4.9889402,6.3297566e+16,326.92188,2567.5125,4999.4917,0.41206846,-528860460000000.0,-203.62187,326.92188,0.4189424,1.0,50,-1.0,257.76,29,9.980063,2567.5123327378474,2780746.2,,True,326.92188,,0.15294173,1366351,4,4989.5117,,14200,2703529.8,2557.5322,-513451700000000.0,835.7101
-217.0338,400.46422052383423,10.0,0.1521631,2.9979344e-07,10.0,8.350417,51.553856,2.4853677e+17,328.59476,2462.4602,4569.0015,2.2709343,-852515600000000.0,-221.36186,328.59476,0.4189424,1.0,50,-1.0,247.3,29,29.942574,2462.460226206079,20528770.0,,True,328.59476,,0.1521631,1378716,5,4539.059,,14250,20378352.0,2432.5176,-849752170000000.0,864.9692
-209.76857,404.8703558444977,10.0,0.11868245,3.535396e-07,10.0,84.9269,606.89496,2.3047556e+19,421.29227,2499.8765,4998.9175,13.156747,-6297025500000000.0,-209.68683,421.29227,0.4189424,1.0,50,-1.0,251.02,29,1049.1084,2499.8765453313767,171614780.0,,True,421.29227,,0.11868245,1391267,6,3949.809,,14300,187714990.0,1450.7683,-9795323000000000.0,968.941
-194.51665,408.30494499206543,10.0,0.118472666,2.7577417e-07,10.0,11.033096,60.388554,1.4250505e+18,422.03827,2269.5444,4999.0786,2.851091,-2491662000000000.0,-193.52203,422.03827,0.4189424,1.0,50,-1.0,227.98,29,9.981676,2269.5444932795763,25170258.0,,True,422.03827,,0.118472666,1402666,7,4989.097,,14350,25537192.0,2259.563,-2435843500000000.0,884.01105
-229.1611,412.8419919013977,10.0,0.10939148,1.5482889e-05,10.0,1.6620499,8.302163,6.977515e+18,457.07397,2355.551,4389.0044,0.54473215,-4166648700000000.0,-230.75095,457.07397,0.4189424,1.0,50,-1.0,236.6,29,699.6881,2355.5510378873882,5614331.0,,True,457.07397,,0.10939148,1414496,8,3689.3164,,14400,5714747.5,1655.8629,-4154672500000000.0,807.15454
-207.8126,417.03038001060486,10.0,0.115902655,5.331364e-07,10.0,98.14598,701.1695,3.3487705e+17,431.3965,2250.0015,4999.449,15.43994,-1187526100000000.0,-205.98991,431.3965,0.4189424,1.0,50,-1.0,226.02,29,,2250.001699752122,129419380.0,,True,431.3965,,0.115902655,1425797,9,4999.449,,14450,127992450.0,2250.0015,-1180977000000000.0,960.6518
-226.12009,421.4785068035126,10.0,0.11735311,9.621721e-07,10.0,25.839815,182.6767,1.777896e+18,426.06454,2443.8936,4998.5664,4.756435,-2754108300000000.0,-225.87393,426.0645,0.4189424,1.0,50,-1.0,245.42,29,299.77682,2443.893367617556,18921290.0,,True,426.06454,,0.11735312,1438068,10,4698.7896,,14500,19962732.0,2144.1165,-2720185300000000.0,862.8004
-208.67122,426.17346692085266,10.0,50.0,0.016598642,10.0,1165.7365,7728.3604,6709501400.0,1.0,2419.7212,4998.9272,355.1419,-8702841.0,-208.67122,1.0,0.4189424,1.0,50,-1.0,243.0,30,269.73462,2419.7213226036156,1865638900.0,,True,1.0,,50.0,1450218,1,4729.1924,,14550,6662451.0,2149.9866,-168995160000.0,898.5544
-219.23671,431.7929697036743,10.0,0.0041363575,1.4916778e-09,10.0,0.23188837,1.6312047,6.201304e+27,12087.93,3119.5322,4998.8984,0.05643554,-1.606736e+20,-227.02605,12087.93,0.4189424,1.0,50,-1.0,312.98,30,1769.4688,3119.5322905817716,430050.28,,True,12087.93,,0.0041363575,1465867,2,3229.4297,,14600,430050.28,1350.0635,-1.606736e+20,811.7785
-221.3001,437.20375418663025,10.0,0.002887598,1.3205182e-12,10.0,125.399826,896.1118,3.71661e+29,17315.43,2938.5024,4999.418,18.469759,-1.2441329e+21,-234.9766,17315.43,0.4189424,1.0,50,-1.0,294.84,30,9.981583,2938.5022600792263,140465400.0,,True,17315.43,,0.002887598,1480609,3,4989.4365,,14650,140465400.0,2928.5205,-1.2441329e+21,1294.4828
-215.44733,441.88400530815125,10.0,0.0060940054,4.391545e-11,10.0,720.51324,5143.408,1.2680516e+28,8204.784,2653.8013,4998.867,110.376785,-2.2975557e+20,-218.42706,8204.784,0.4189424,1.0,50,-1.0,266.42,30,,2653.8011561410754,795655360.0,,True,8204.784,,0.0060940054,1493930,4,4998.867,,14700,795655360.0,2653.8013,-2.2975557e+20,1210.2542
-204.78246,446.6148588657379,10.0,0.004156005,1.065579e-08,10.0,657.3047,4664.8687,1.6756273e+27,12030.784,2907.9897,4999.3926,106.45747,-8.353675e+19,-207.19649,12030.784,0.4189424,1.0,50,-1.0,291.8,30,,2907.9897633688174,619770200.0,,True,12030.784,,0.004156005,1508520,5,4999.3926,,14750,619770200.0,2907.9897,-8.353675e+19,1082.2526
-222.12411,451.48090291023254,10.0,0.0032519666,1.1927989e-10,10.0,35.663788,217.35143,5.7355734e+28,15375.312,2893.0103,4999.6465,8.273864,-4.8878893e+20,-225.60529,15375.312,0.4189424,1.0,50,-1.0,290.32,30,39.93274,2893.010295819359,41606896.0,,True,15375.312,,0.0032519666,1523036,6,4959.714,,14800,41606896.0,2853.0774,-4.8878893e+20,1069.3091
-229.84074,456.8239550590515,10.0,0.0050235316,3.4839896e-12,10.0,18446.754,131762.62,8.650107e+27,9953.157,3122.858,4998.97,2635.35,-1.8976941e+20,-231.35281,9953.157,0.4189424,1.0,50,-1.0,313.2,30,239.78023,3122.8578600291603,13338447000.0,,True,9953.157,,0.0050235316,1538696,7,4759.19,,14850,13338447000.0,2883.0774,-1.8976941e+20,1224.9205
-212.17513,461.9824709892273,10.0,0.0045938976,8.551126e-11,10.0,1.8587401,11.63846,1.6554884e+28,10884.004,2816.9653,4999.331,0.5367344,-2.6256765e+20,-212.24121,10884.004,0.4189424,1.0,50,-1.0,282.72,30,,2816.9652708797234,6344563.0,,True,10884.004,,0.0045938976,1552832,8,4999.331,,14900,6344563.0,2816.9653,-2.6256765e+20,1209.0076
-215.54144,467.3488669395447,10.0,0.0023229423,9.923785e-13,10.0,147.38496,1041.3495,1.2710318e+32,21524.426,3190.277,4999.4985,25.284985,-2.300835e+22,-217.75117,21524.426,0.4189424,1.0,50,-1.0,319.98,30,729.38995,3190.277051875393,115343430.0,,True,21524.426,,0.0023229423,1568831,9,4270.1084,,14950,115343430.0,2460.8872,-2.300835e+22,1067.0425
-237.24216,472.25434136390686,10.0,0.0006559391,7.142936e-18,10.0,1320.2366,9430.558,9.86147e+35,76226.586,3233.4543,4999.4697,188.90456,-2.0266237e+24,-245.2501,76226.586,0.4189424,1.0,50,-1.0,324.32,30,539.4933,3233.4541832065943,409916500.0,,True,76226.586,,0.0006559391,1585047,10,4459.9766,,15000,409916500.0,2693.961,-2.0266237e+24,1044.5496
-246.83168,476.4723336696625,10.0,50.0,0.030604666,10.0,1686.7046,12032.547,39282754000.0,1.0,2732.492,4999.1504,378.66104,-10618383.0,-246.83168,1.0,0.4189424,1.0,50,-1.0,274.24,31,539.6127,2732.4920272782274,1533232800.0,,True,1.0,,50.0,1598759,1,4459.5376,,15050,8577809.0,2192.8792,-405967300000.0,1054.1803
-233.74081,481.86493968963623,10.0,0.0002913524,1.6718916e-12,10.0,70.59839,390.39062,inf,171613.48,3495.1045,4999.496,15.14069,-inf,-235.62666,171613.48,0.4189424,1.0,50,-1.0,350.38,31,,3495.104431206059,142040430.0,,True,171613.48,,0.0002913524,1616278,2,4999.496,,15100,142040430.0,3495.1045,-inf,1349.4565
-241.0012,487.10718870162964,10.0,0.00015460515,1.897587e-15,10.0,1692.419,11935.266,inf,323404.5,3710.2415,4999.283,282.86316,-inf,-243.03638,323404.5,0.4189424,1.0,50,-1.0,371.86,31,249.79166,3710.2413346918206,1696724000.0,,True,323404.5,,0.00015460515,1634871,3,4749.4917,,15150,1696724000.0,3460.4497,-inf,1248.9087
-225.92422,492.6736614704132,10.0,0.0002712088,3.4402602e-13,10.0,4.485393,31.160398,inf,184359.81,3634.2244,4999.4927,1.0641779,-inf,-230.32619,184359.81,0.4189424,1.0,50,-1.0,364.26,31,219.81253,3634.224470398681,8326823.5,,True,184359.81,,0.0002712088,1653084,4,4779.68,,15200,8326823.5,3414.4119,-inf,1339.6788
-235.1554,497.6626374721527,10.0,0.0011913034,8.334424e-10,10.0,67.52227,482.06808,3.668582e+32,41970.836,3259.4795,4999.3535,10.382935,-3.90869e+22,-236.65973,41970.836,0.4189424,1.0,50,-1.0,326.9,31,239.8027,3259.4794371729554,41586084.0,,True,41970.836,,0.0011913034,1669429,5,4759.551,,15250,41586084.0,3019.6765,-3.90869e+22,1405.5776
-232.20508,503.11206221580505,10.0,0.00014790815,6.675038e-18,10.0,45.47901,253.96614,inf,338047.62,3819.757,4999.205,10.496676,-inf,-235.31772,338047.62,0.4189424,1.0,50,-1.0,382.84,31,19.963078,3819.7572024640813,85699990.0,,True,338047.62,,0.00014790815,1688571,6,4979.242,,15300,85699990.0,3799.794,-inf,1114.5787
-227.22987,508.1307213306427,10.0,0.00012343946,2.5588564e-14,10.0,73.84218,492.12387,inf,405056.84,3575.1162,4999.4365,14.131072,-inf,-228.8466,405056.84,0.4189424,1.0,50,-1.0,358.38,31,509.5406,3575.11620813567,214883150.0,,True,405056.84,,0.00012343946,1706490,7,4489.896,,15350,214883150.0,3065.5757,-inf,1235.8796
-220.66203,512.5445036888123,10.0,0.00051113596,1.4738592e-11,10.0,0.18772016,0.9526591,2.3553778e+35,97821.33,3262.2888,4999.3486,0.08896798,-9.9040194e+23,-227.52739,97821.33,0.4189424,1.0,50,-1.0,327.14,31,9.981049,3262.288663606926,794482.94,,True,97821.33,,0.00051113596,1722847,8,4989.3677,,15400,794482.94,3252.3076,-9.9040194e+23,1408.7953
-235.01807,517.4766881465912,10.0,0.00030134086,4.6963673e-11,10.0,8.839903,48.84448,inf,165925.06,3710.5068,4999.3545,1.9517589,-inf,-235.07751,165925.06,0.4189424,1.0,50,-1.0,371.82,31,279.81567,3710.506767398541,11570028.0,,True,165925.06,,0.00030134086,1741438,9,4719.539,,15450,11570028.0,3430.691,-inf,1430.2028
-240.73422,521.9982101917267,10.0,0.00032783794,4.2657943e-11,10.0,7.2026215,51.490177,inf,152514.38,3659.8513,4999.5103,1.1638498,-inf,-247.18082,152514.38,0.4189424,1.0,50,-1.0,366.78,31,19.961836,3659.8511849229726,4834224.0,,True,152514.38,,0.00032783794,1759777,10,4979.5483,,15500,4834224.0,3639.8894,-inf,1385.0022
-246.16785,526.2292037010193,10.0,50.0,0.018008584,10.0,3538.4783,23039.2,1239336900000.0,1.0,3556.4077,4999.3315,776.5086,-16072493.0,-246.16785,1.0,0.4189424,1.0,50,-1.0,356.56,32,199.79703,3556.407673775815,9739402000.0,,True,1.0,,50.0,1777605,1,4799.5347,,15550,14031761.0,3356.6108,-2281554300000.0,1176.3184
-242.52795,529.6033704280853,10.0,0.061533343,1.1636992e-07,10.0,2368.8135,16924.393,1.2140154e+21,812.56757,3153.055,4999.4717,344.0162,-7.1107384e+16,-245.27007,812.56757,0.4189424,1.0,50,-1.0,316.3,32,1609.6365,3153.0549906345905,5303730700.0,,True,812.56757,,0.061533343,1793420,2,3389.8352,,15600,5303730700.0,1543.4186,-7.1107384e+16,906.68835
-250.54073,532.8066387176514,10.0,0.0549927,9.270886e-08,10.0,437.32156,3125.3523,2.122783e+21,909.21155,3041.7598,4998.984,65.14686,-9.400926e+16,-248.40483,909.2116,0.4189424,1.0,50,-1.0,305.18,32,1149.563,3041.759595625046,853072900.0,,True,909.21155,,0.054992698,1808679,3,3849.421,,15650,853072900.0,1892.1965,-9.400926e+16,1018.101
-231.40527,536.5602173805237,10.0,0.043199785,4.2071218e-08,10.0,8.193881,46.496914,1.1214553e+23,1157.4132,3213.6182,4999.5957,2.3534615,-6.8346316e+17,-231.17218,1157.4132,0.4189424,1.0,50,-1.0,322.28,32,479.60297,3213.6178434068174,27562408.0,,True,1157.4132,,0.043199785,1824793,4,4519.9927,,15700,27562408.0,2734.0146,-6.8346316e+17,1171.5962
-216.11917,539.5936784744263,10.0,0.071255066,4.7166083e-08,10.0,126.08217,767.3276,1.08144375e+20,701.7045,3042.9463,4999.246,26.262808,-2.1220978e+16,-213.02255,701.7045,0.4189424,1.0,50,-1.0,305.3,32,499.72156,3042.9462263615396,638220800.0,,True,701.7045,,0.071255066,1840058,5,4499.5244,,15750,638220800.0,2543.2246,-2.1220978e+16,1136.5972
-224.79541,542.5895891189575,10.0,0.0627245,6.275409e-09,10.0,17.105148,114.75482,1.179338e+20,797.13666,3084.9385,4999.3726,4.0548034,-2.2161774e+16,-225.88643,797.1367,0.4189424,1.0,50,-1.0,309.48,32,199.80188,3084.9385191072297,12842528.0,,True,797.13666,,0.0627245,1855532,6,4799.571,,15800,12842528.0,2885.1365,-2.2161774e+16,1208.7529
-229.64398,545.5021460056305,10.0,0.045701053,1.2955444e-06,10.0,4.0279436,26.932533,7.29438e+20,1094.0667,2979.4639,4999.2627,1.0779688,-5.5113815e+16,-234.3949,1094.0667,0.4189424,1.0,50,-1.0,298.94,32,9.981817,2979.4637742281407,20538376.0,,True,1094.0667,,0.045701053,1870479,7,4989.281,,15850,20538376.0,2969.482,-5.5113815e+16,1163.0498
-212.32756,548.6334099769592,10.0,0.04535637,4.7497224e-08,10.0,10.160547,72.52088,5.659547e+21,1102.381,3077.4304,4999.379,1.6670879,-1.5352436e+17,-212.82184,1102.381,0.4189424,1.0,50,-1.0,308.74,32,1319.0565,3077.430579438312,16568239.0,,True,1102.381,,0.04535637,1885916,8,3680.3223,,15900,16568239.0,1758.374,-1.5352436e+17,961.0601
-222.84364,551.9920785427094,10.0,0.082408145,3.8511868e-07,10.0,7.786351,55.483337,6.676611e+17,606.73615,3196.7341,4999.3975,1.6484944,-7275214000000000.0,-222.7694,606.73615,0.4189424,1.0,50,-1.0,320.58,32,249.77362,3196.7340259823713,35565668.0,,True,606.73615,,0.082408145,1901945,9,4749.624,,15950,22571734.0,2946.9602,-1667507200000000.0,1136.9026
-221.009,555.3064999580383,10.0,0.1267939,2.4938083e-07,10.0,179.09277,1279.7096,5.3395374e+18,394.34073,2923.5247,4999.614,26.132908,-4841903500000000.0,-221.53032,394.34073,0.4189424,1.0,50,-1.0,293.38,32,,2923.524852034524,278685380.0,,True,394.34073,,0.1267939,1916614,10,4999.614,,16000,287020500.0,2923.5247,-4716058000000000.0,980.1321
-221.54425,558.4492623806,10.0,50.0,0.16640176,10.0,1662.1891,11409.757,3296380200000000.0,1.0,2958.6655,4999.2646,549.6588,-11996689.0,-221.54425,1.0,0.4189424,1.0,50,-1.0,296.88,33,,2958.665618171181,2800720600.0,,True,1.0,,50.0,1931458,1,4999.2646,,16050,9956018.0,2958.6655,-117164400000000.0,1096.5022
-234.94756,561.9243853092194,10.0,4.142499e-06,6.107007e-15,10.0,1.4961916,10.706811,inf,12070008.0,3636.8718,4999.458,0.2709576,-inf,-244.0915,12070008.0,0.4189424,1.0,50,-1.0,364.56,33,229.7905,3636.8716478127353,1441657.2,,True,12070008.0,,4.142499e-06,1949686,2,4769.6675,,16100,1441657.2,3407.081,-inf,1440.5945
-240.17618,565.6419582366943,10.0,3.5078444e-06,1.6105103e-15,10.0,2.0030015,13.157149,inf,14253768.0,3612.2039,4999.377,0.46554112,-inf,-242.14374,14253768.0,0.4189424,1.0,50,-1.0,362.1,33,259.84433,3612.2039194953754,5872590.0,,True,14253768.0,,3.5078444e-06,1967791,3,4739.5327,,16150,5872590.0,3352.3594,-inf,1486.179
-241.84108,569.2001094818115,10.0,3.3105447e-05,3.3499177e-13,10.0,0.7136849,4.850892,inf,1510325.5,3516.5007,4999.048,0.20510839,-inf,-243.64577,1510325.5,0.4189424,1.0,50,-1.0,352.54,33,9.98073,3516.50042468207,2021401.1,,True,1510325.5,,3.3105447e-05,1985418,4,4989.067,,16200,2021401.1,3506.5193,-inf,1406.1733
-213.09962,572.7579302787781,10.0,3.5294885e-05,2.1041167e-09,10.0,15.724964,108.389366,inf,1416635.9,3318.1514,4999.507,3.4777536,-inf,-215.08519,1416635.9,0.4189424,1.0,50,-1.0,332.72,33,,3318.1511659157472,33406640.0,,True,1416635.9,,3.5294885e-05,2002054,5,4999.507,,16250,33406640.0,3318.1514,-inf,1423.6393
-257.31714,576.559338092804,10.0,3.921492e-05,1.3046203e-13,10.0,6.061777,37.80288,inf,1275024.9,3734.456,4999.336,1.6817018,-inf,-261.80676,1275024.9,0.4189424,1.0,50,-1.0,374.2,33,229.8016,3734.4557439704827,27836974.0,,True,1275024.9,,3.921492e-05,2020764,6,4769.534,,16300,27836974.0,3504.654,-inf,1327.5535
-228.23631,580.0004987716675,10.0,1.6860162e-05,2.8973433e-13,10.0,33.755585,241.25148,inf,2965570.5,3540.547,4999.534,4.9753275,-inf,-228.71164,2965570.5,0.4189424,1.0,50,-1.0,354.86,33,,3540.547176862706,30424654.0,,True,2965570.5,,1.6860162e-05,2038507,7,4999.534,,16350,30424654.0,3540.547,-inf,1475.6675
-241.60812,584.3142764568329,10.0,3.3005326e-06,8.777566e-15,10.0,1.7396992,9.807148,inf,15149070.0,4082.5288,4999.409,0.42721817,-inf,-241.66943,15149071.0,0.4189424,1.0,50,-1.0,409.04,33,499.52054,4082.529105905791,4750628.5,,True,15149070.0,,3.3005324e-06,2058959,8,4499.8887,,16400,4750628.5,3583.0088,-inf,1070.1729
-243.96783,587.8488483428955,10.0,1.5511985e-05,1.562846e-11,10.0,8.3203125,50.45806,inf,3223314.0,3253.294,4999.2295,2.1614344,-inf,-248.01175,3223314.0,0.4189424,1.0,50,-1.0,326.14,33,,3253.294094435462,23223054.0,,True,3223314.0,,1.5511985e-05,2075266,9,4999.2295,,16450,23223054.0,3253.294,-inf,1784.9841
-255.47624,591.6246492862701,10.0,4.7151525e-06,1.11474374e-13,10.0,158.32034,1114.2426,inf,10604111.0,3567.7197,4999.293,27.571484,-inf,-264.7109,10604111.0,0.4189424,1.0,50,-1.0,357.58,33,219.80557,3567.7198454641284,261624620.0,,True,10604111.0,,4.7151525e-06,2093145,10,4779.4873,,16500,261624620.0,3347.9143,-inf,1426.7238
-244.08368,595.5316746234894,10.0,50.0,0.06589277,10.0,12443.063,88186.31,12687559000000.0,1.0,3756.7979,4999.31,2144.857,-17785994.0,-244.08368,1.0,0.4189424,1.0,50,-1.0,376.52,34,289.73892,3756.797894096266,22501986000.0,,True,1.0,,50.0,2111971,1,4709.5713,,16550,15745278.0,3467.059,-7291316000000.0,1277.3987
-233.52171,599.8216922283173,10.0,0.009092658,5.147835e-08,10.0,502.40396,3590.2393,2.4031778e+28,5498.9424,4193.424,4999.491,74.390205,-3.1637267e+20,-234.51439,5498.9424,0.4189424,1.0,50,-1.0,419.88,34,239.78851,4193.423930535945,602871040.0,,True,5498.9424,,0.009092658,2132965,2,4759.7026,,16600,602871040.0,3953.6357,-3.1637267e+20,1387.0347
-237.18228,603.6522624492645,10.0,0.04087325,7.2707205e-09,10.0,22.0843,149.5498,1.07181405e+24,1223.294,3692.5454,4999.2583,4.8839507,-2.1126388e+18,-243.2575,1223.294,0.4189424,1.0,50,-1.0,369.92,34,,3692.545430581423,103265520.0,,True,1223.294,,0.04087325,2151461,3,4999.2583,,16650,103265520.0,3692.5454,-2.1126388e+18,1677.9124
-230.04314,607.7622284889221,10.0,0.020241458,6.534139e-08,10.0,1.6189618,11.516918,4.223918e+25,2470.1777,3678.5635,4999.3584,0.3500072,-1.3262966e+19,-232.3658,2470.1777,0.4189424,1.0,50,-1.0,368.6,34,9.983565,3678.5631030192685,7307150.5,,True,2470.1777,,0.020241458,2169891,4,4989.375,,16700,7307150.5,3668.5796,-1.3262966e+19,1527.1278
-233.72491,611.4109828472137,10.0,0.013491845,1.2631878e-08,10.0,41.35454,295.62357,1.9545076e+26,3705.9424,3918.0112,4999.2017,6.164038,-2.85282e+19,-242.81844,3705.9424,0.4189424,1.0,50,-1.0,392.48,34,229.84015,3918.01092054223,101799304.0,,True,3705.9424,,0.013491845,2189515,5,4769.3613,,16750,101799304.0,3688.1707,-2.85282e+19,1414.5336
-235.61633,615.514969587326,10.0,0.018803665,4.458344e-08,10.0,1048.9325,7495.271,9.913221e+25,2659.0562,4114.5996,4999.3936,153.20038,-2.0318724e+19,-234.73227,2659.0562,0.4189424,1.0,50,-1.0,412.12,34,429.69385,4114.599616565684,1282163200.0,,True,2659.0562,,0.018803665,2210121,6,4569.6997,,16800,1282163200.0,3684.906,-2.0318724e+19,1186.1267
-235.2507,619.2492456436157,10.0,0.022998316,3.2813846e-10,10.0,3.9681408,23.768602,5.2049204e+26,2174.0723,3775.655,4999.495,1.2227387,-4.6560078e+19,-235.60722,2174.0723,0.4189424,1.0,50,-1.0,378.24,34,19.960953,3775.6548366454213,12007485.0,,True,2174.0723,,0.022998316,2229033,7,4979.534,,16850,12007485.0,3755.694,-4.6560078e+19,1593.731
-230.07007,622.9781432151794,10.0,0.034210302,3.46982e-07,10.0,48.57544,347.18353,3.7941992e+24,1461.5481,3511.7546,4999.2637,7.3265896,-3.9749028e+18,-232.33603,1461.5481,0.4189424,1.0,50,-1.0,351.86,34,209.7839,3511.7549278749884,122033480.0,,True,1461.5481,,0.034210302,2246626,8,4789.48,,16900,122033480.0,3301.9712,-3.9749028e+18,1674.1924
-243.82893,627.1702325344086,10.0,0.0042137597,1.1499213e-09,10.0,5.1437426,36.72825,5.5371443e+31,11865.888,3897.0527,4999.6,0.8635154,-1.5186854e+22,-246.28912,11865.888,0.4189424,1.0,50,-1.0,390.4,34,,3897.05274376626,10135460.0,,True,11865.888,,0.0042137597,2266146,9,4999.6,,16950,10135460.0,3897.0527,-1.5186854e+22,1314.4053
-235.4599,631.1083357334137,10.0,0.0135868015,5.6098483e-11,10.0,3.714857,26.519838,7.5374565e+27,3680.042,3901.7065,4999.464,0.6367309,-1.7717956e+20,-239.54094,3680.042,0.4189424,1.0,50,-1.0,390.82,34,,3901.7064496453304,8552440.0,,True,3680.042,,0.0135868015,2285687,10,4999.464,,17000,8552440.0,3901.7065,-1.7717956e+20,1421.4329
-242.94556,634.9151413440704,10.0,50.0,0.07659573,10.0,243.1724,1733.8496,1264968700.0,1.0,3738.3232,4999.3647,46.790245,-18771190.0,-242.94556,1.0,0.4189424,1.0,50,-1.0,374.48,35,209.79703,3738.323114175717,1120726700.0,,True,1.0,,50.0,2304411,1,4789.568,,17050,16730431.0,3528.526,-73701880000.0,1659.9315
-231.9248,638.561413526535,10.0,0.31509462,0.2807276,10.0,60945096.0,356866050.0,9.150025e+28,158.6825,3421.4734,4999.516,16392031.0,-487579450000000.0,-234.42007,158.6825,0.4189424,1.0,50,-1.0,343.0,35,,3421.4731507707556,235925910000000.0,,True,158.6825,,0.31509462,2321561,2,4999.516,,17100,120052680.0,3421.4734,-6.17336e+20,1535.9836
-230.16945,641.9359998703003,10.0,2.0908785,1.020772,10.0,437536640.0,2854655000.0,1.925186e+29,23.913393,2942.5693,4999.424,86641290.0,-13405141000000.0,-230.338,23.913393,0.4189424,1.0,50,-1.0,295.06,35,9.980182,2942.5696436571748,2151557200000000.0,,True,23.913393,,2.0908785,2336314,3,4989.444,,17150,14485820.0,2932.5896,-8.9543e+20,1669.709
-194.62006,644.2783365249634,10.0,4.604041e-28,2.6615835e-35,10.0,1.0430613,7.439343,inf,1.0860025e+29,2267.7625,4479.4146,0.16050072,-inf,-209.27286,1.0860025e+29,0.4189424,1.0,50,-1.0,227.82,35,9.979334,2267.7623931828093,44967.4,,True,1.0860025e+29,,4.604041e-28,2347705,4,4469.435,,17200,44967.4,2257.7832,-inf,849.9761
