InitialReturnStd,ESSRenyiArithmetic,EpisodesSoFar,Inner Iteration,MaxIW,InitialReturnMean,OptimizationReturnMin,VarianceInitializer,StdIW,Iteration,MeanEntropy,TimeElapsed,StdWReturnMean,Bound,EmpiricalD2Harmonic,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinIW,OptimizationReturnMax,TimestepsSoFar,MinTargetPdf,ESSRenyiHarmonic,OptimizationReturnMean,EpRewMean,WReturnMean,LearnableVariance,DivergenceHarmonic,EmpiricalD2Arithmetic,MeanD2-0,ReturnMeanIW,MeanIW,ReturnStepMax,MinBehavPdf,Epsilon,InitialBound,Penalization,EpLenMean,InitialReturnMax
20.391865,50.0,550,1,55.23294,47.974396,,-1.0,13.363809,2,0.4189424,4.044641733169556,,-24939628.0,1.0,9.999999,50,9.981941,0.14185965,89.993004,4348,-8.96604,50.0,37.992455,47.97439300936139,2717.3704,,931803900.0,1.0,1.0,28181.127,8.956963,9.999999,-8.96604,1.0,-3533.458,True,5.8,99.974945
30.452692,0.14186852,600,2,31.07127,54.163754,,-1.0,5.1674204,2,0.4189424,4.3200273513793945,,-559890060000000.0,352.43903,9.999999,50,9.980573,4.5153356e-06,109.983826,4669,-10.078461,0.14186852,44.183178,54.16375277288216,2994.7986,,2.2703206e+23,352.43903,352.43903,2994.7986,1.7821205,9.999999,-8.38033,1.0,-559890060000000.0,True,6.42,119.9644
31.564533,0.7765677,650,3,320.1638,54.764942,,-1.0,45.469418,2,0.4189424,4.574281692504883,,-331624740000.0,64.38589,9.999999,50,9.98127,3.751226e-05,129.98459,4993,-11.6388235,0.7765677,44.783672,54.764943338708505,23160.266,,4.2983e+16,64.38589,64.38589,20364.926,8.952885,9.999999,-9.5488205,1.0,-290183280000.0,True,6.48,139.96585
30.300179,1.6821721,700,4,31.48495,51.169247,,-1.0,4.4934297,2,0.4189424,5.0512049198150635,,-38365540000.0,29.723476,9.999997,50,9.980511,0.002628479,119.999405,5299,-14.162135,1.6821721,41.188736,51.16924649809643,11398.751,,773514750000000.0,29.723476,29.723476,11626.791,1.6030906,9.999997,-11.581098,1.0,-38567700000.0,True,6.12,129.97992
25.807013,0.9968827,750,5,264.27045,47.572006,,-1.0,40.101543,2,0.4189424,5.333928346633911,,-281013520000.0,50.156353,9.999989,50,9.982319,0.00012235755,119.98857,5587,-10.648091,0.9968827,37.58969,47.572009016239036,12659.04,,4.151082e+16,50.156353,50.156353,12666.75,8.767066,9.999989,-9.981272,1.0,-281737270000.0,True,5.76,129.97089
25.392553,1.5257648,800,6,60.687847,47.768448,,-1.0,8.789279,2,0.4189424,5.605074644088745,,-158122950000.0,32.77045,9.999999,50,9.98064,0.00043218763,119.90007,5876,-10.114915,1.5257648,37.787807,47.76844579641819,6507.388,,1.317961e+16,32.77045,32.77045,6514.998,2.6956615,9.999999,-7.2117143,1.0,-158445980000.0,True,5.78,129.8807
36.9279,0.4115737,850,7,7.6372037,55.768185,,-1.0,1.5095742,2,0.4189424,5.93345046043396,,-28602238000000.0,121.484924,9.999998,50,9.98434,1.0639594e-06,199.93001,6205,-21.51435,0.4115737,45.783848,55.76818628284222,2428.0103,,6.320083e+19,121.484924,121.484924,2336.6694,1.0233215,9.999998,-14.723215,1.0,-12739291000000.0,True,6.58,209.91435
32.881752,0.50270766,900,8,47.675064,56.769527,,-1.0,6.9468513,2,0.4189424,6.269050121307373,,-3708166000000.0,99.46138,9.9999895,50,9.982003,3.2426255e-05,119.92068,6539,-9.820015,0.50270766,46.787525,56.769525219297044,5003.5454,,7.2433105e+18,99.46138,99.46138,5577.1294,2.343961,9.9999895,-6.6099353,1.0,-3400191700000.0,True,6.68,129.90268
26.933502,2.559854,950,9,697.7495,49.36844,,-1.0,97.52389,2,0.4189424,6.597325801849365,,-18468452000.0,19.532364,9.999993,50,9.983573,0.00023777566,119.98473,6836,-17.779198,2.559854,39.38486,49.368432988416316,14196.426,,179308830000000.0,19.532364,19.532364,14393.795,15.350528,9.999993,-13.606583,1.0,-18582673000.0,True,5.94,129.9683
30.504803,0.34963235,1000,10,7.2733374,56.364433,,-1.0,1.777247,2,0.4189424,6.912829160690308,,-65942726000000.0,143.00735,9.999993,50,9.986686,4.109494e-05,139.95793,7168,-12.141965,0.34963235,46.37775,56.36443414096866,1814.5374,,1.2903322e+21,143.00735,143.00735,1814.5374,0.9124981,9.999993,-8.045503,1.0,-65942726000000.0,True,6.64,149.94461
23.575638,50.0,1050,1,4395.0454,47.973095,,-1.0,614.3503,3,0.4189424,7.183942556381226,,-611802300000000.0,1.0,9.9999895,50,9.982307,0.18205658,119.990135,7458,-13.828402,50.0,37.990788,47.9730970699675,2857.2285,,1.9674712e+23,1.0,1.0,1519157.0,98.213,9.9999895,-13.828402,1.0,-4236.5234,True,5.8,129.97244
20.548677,0.0016352644,1100,2,77.776245,43.372887,,-1.0,12.326872,3,0.4189424,7.448299169540405,,-7.612032e+19,30576.096,9.999985,50,9.986066,4.8782454e-11,89.96129,7725,-16.259933,0.0016352644,33.38682,43.37288765421549,23474.582,,8.709779e+33,30576.096,30576.096,23474.582,3.8146517,9.999985,-6.8726873,1.0,-7.612032e+19,True,5.34,99.94736
26.741985,2.406529e-05,1150,3,235.46407,49.570698,,-1.0,32.97341,3,0.4189424,7.698763132095337,,-inf,2077681.2,9.999991,50,9.980318,1.5654162e-09,149.92477,8023,-15.576277,2.406529e-05,39.59038,49.57069759635785,9917.992,,inf,2077681.2,2077681.2,9917.992,5.7965593,9.999991,-6.7291703,1.0,-inf,True,5.96,159.90509
20.499058,7.7107026e-05,1200,4,11.024186,45.774296,,-1.0,1.9138961,3,0.4189424,7.972783803939819,,-inf,648449.3,9.999991,50,9.98688,4.1488458e-12,79.99748,8302,-17.363098,7.7107026e-05,35.787415,45.77429466302386,2174.5747,,inf,648449.3,648449.3,2174.5747,0.84156436,9.999991,-5.979694,1.0,-inf,True,5.58,89.98436
19.015795,0.0003380635,1250,5,16.621145,46.774303,,-1.0,2.6242461,3,0.4189424,8.294529676437378,,-inf,147901.22,9.999994,50,19.969986,2.4661145e-10,70.00169,8586,-15.184608,0.0003380635,26.804316,46.77430228721005,2458.345,,inf,147901.22,147901.22,2458.345,0.98601717,9.999994,-7.287375,1.0,-inf,True,5.68,89.97168
27.047802,0.00038425962,1300,6,15.21916,49.972267,,-1.0,3.048854,3,0.4189424,8.564599514007568,,-inf,130120.37,9.999994,50,,6.903473e-10,129.95059,8886,-13.801951,0.0003842596,49.972267,49.97226386268424,8354.105,,inf,130120.36,130120.36,8354.105,1.3205025,9.999994,-8.864716,1.0,-inf,True,6.0,129.95059
19.883259,5.4914282e-05,1350,7,447.79172,46.171562,,-1.0,62.642517,3,0.4189424,8.913559436798096,,-inf,910509.94,9.999988,50,9.9865,4.8313008e-14,99.94995,9167,-20.754059,5.4914282e-05,36.185066,46.17156562749418,57847.4,,inf,910509.94,910509.94,57847.4,9.3100395,9.999988,-9.069789,1.0,-inf,True,5.62,109.936455
17.942934,0.0004026515,1400,8,9.30506,42.36924,,-1.0,1.5737787,3,0.4189424,9.181546211242676,,-inf,124176.87,9.999975,50,9.987007,6.399964e-12,79.98365,9429,-16.781313,0.0004026515,32.382233,42.36923632389068,2530.9805,,inf,124176.87,124176.87,2530.9805,0.773004,9.999975,-10.905989,1.0,-inf,True,5.24,89.97066
22.263165,7.035636e-05,1450,9,27.69047,43.973587,,-1.0,4.130383,3,0.4189424,9.411651849746704,,-inf,710667.8,9.9999895,50,9.982671,9.843605e-10,89.962425,9699,-11.974244,7.035636e-05,33.99092,43.97359057431738,3315.5522,,inf,710667.8,710667.8,3315.5522,1.4114478,9.9999895,-7.9984283,1.0,-inf,True,5.4,99.9451
26.19045,5.5581386e-05,1500,10,21.025578,47.573677,,-1.0,3.5904262,3,0.4189424,9.678899765014648,,-inf,899581.75,9.999993,50,9.979719,1.7283843e-09,110.00347,9987,-15.20303,5.5581386e-05,37.59396,47.57367956291011,7854.2183,,inf,899581.75,899581.75,7854.2183,1.7385566,9.999993,-7.0267067,1.0,-inf,True,5.76,119.98319
19.310581,50.0,1550,1,14713.117,40.974712,,-1.0,2059.1304,4,0.4189424,9.917542934417725,,-10228098.0,1.0,9.999985,50,9.982618,0.4080135,90.00596,10242,-8.343643,50.0,30.992092,40.97471416804018,2051.8257,,142392540.0,1.0,1.0,487204.97,299.40985,9.999985,-8.343643,1.0,-2868.136,True,5.1,99.98858
16.370926,0.27243447,1600,2,12.341764,37.175194,,-1.0,2.216769,4,0.4189424,10.192488670349121,,-2285711000000.0,183.53036,9.999922,50,9.981834,9.351844e-06,69.963554,10478,-8.875335,0.27243447,27.193365,37.17519672185588,2118.5195,,1.9184934e+19,183.53036,183.53036,2112.8481,1.08652,9.999922,-6.1031284,1.0,-2140693900000.0,True,4.72,79.94539
20.75438,0.25418496,1650,3,34.04708,37.37571,,-1.0,7.433254,4,0.4189424,10.47163462638855,,-4.278354e+17,196.70715,9.999948,50,9.982712,9.766848e-11,89.88626,10715,-14.066187,0.25418496,27.392998,37.37570917881837,5039.218,,2.7600846e+29,196.70715,196.70715,7638.7393,3.095456,9.999948,-6.310322,1.0,-3048274000000.0,True,4.74,99.86897
13.563284,0.00025804332,1700,4,63.900562,38.57515,,-1.0,10.606747,4,0.4189424,10.710612535476685,,-inf,193765.9,9.999943,50,9.983115,2.1953435e-08,69.99368,10958,-13.812181,0.00025804332,28.592035,38.57515080456684,10884.556,,inf,193765.9,193765.9,10884.556,3.312038,9.999943,-6.7832565,1.0,-inf,True,4.86,79.9768
13.737122,0.0013290071,1750,5,882.39856,35.375477,,-1.0,123.40076,4,0.4189424,10.957265377044678,,-2.326864e+20,37622.07,9.999995,50,9.989044,1.3584354e-11,60.00335,11185,-19.026054,0.0013290071,25.386433,35.37547607699104,17804.938,,3.3839964e+35,37622.07,37622.07,17804.938,18.715923,9.999995,-6.515003,1.0,-2.326864e+20,True,4.54,69.99239
21.55839,0.00074758724,1800,6,3913.5369,38.976112,,-1.0,632.3692,4,0.4189424,11.206479787826538,,-inf,66881.83,9.999893,50,9.979847,2.2839174e-10,119.99681,11430,-15.1037655,0.00074758724,28.996265,38.9761116114302,683610.25,,inf,66881.83,66881.83,683610.25,126.19737,9.999893,-9.669724,1.0,-inf,True,4.9,129.97665
14.372083,0.00093788083,1850,7,30.937046,38.175785,,-1.0,4.7065063,4,0.4189424,11.451874256134033,,-3.902121e+20,53311.676,9.999963,50,9.982641,5.0611973e-11,59.97603,11671,-15.347432,0.00093788083,28.193142,38.17578246157881,2124.8638,,9.535126e+35,53311.676,53311.676,2124.8638,1.356513,9.999963,-4.737905,1.0,-3.902121e+20,True,4.82,69.95867
18.103615,0.00022128176,1900,8,22613.672,39.575436,,-1.0,3165.6978,4,0.4189424,11.698317527770996,,-inf,225956.27,9.999976,50,9.982519,7.2065795e-08,89.99392,11919,-11.0556345,0.00022128176,29.592915,39.57543458486495,3663907.5,,inf,225956.27,225956.27,3663907.5,453.81512,9.999976,-8.080588,1.0,-inf,True,4.96,99.97644
19.51578,0.00013689157,1950,9,30.684776,36.977608,,-1.0,4.625874,4,0.4189424,11.950557708740234,,-inf,365252.6,9.9999895,50,9.983695,9.303881e-13,109.99322,12154,-16.973736,0.00013689157,26.993914,36.97760937718252,3465.4673,,inf,365252.6,365252.6,3465.4673,1.6376791,9.9999895,-5.7190413,1.0,-inf,True,4.7,119.97691
16.517738,6.545224e-05,2000,10,198.66089,34.976936,,-1.0,28.960392,4,0.4189424,12.195747375488281,,-inf,763915.8,9.999995,50,9.984125,3.7002827e-14,79.98506,12379,-19.25721,6.545224e-05,24.992813,34.97693651918476,13631.964,,inf,763915.8,763915.8,13631.964,5.6123753,9.999995,-5.3379545,1.0,-inf,True,4.5,89.969185
22.047476,50.0,2050,1,762.45264,42.373463,,-1.0,126.71362,5,0.4189424,12.490917444229126,,-52789548.0,1.0,9.999961,50,9.98098,0.1717257,120.00124,12641,-8.145997,50.0,32.39248,42.37346055484903,2281.6013,,1460184800.0,1.0,1.0,75521.55,39.042606,9.999961,-8.145997,1.0,-3661.103,True,5.24,129.98222
17.890629,0.14815421,2100,2,8.468089,44.173267,,-1.0,1.7319722,5,0.4189424,12.789527177810669,,-7881089000000.0,337.48618,9.999983,50,9.989571,1.2290334e-08,69.96158,12912,-11.994262,0.14815421,34.183693,44.17326415742845,1631.8713,,2.2801577e+20,337.48618,337.48618,1631.8713,0.936001,9.999983,-6.8796105,1.0,-7881089000000.0,True,5.42,79.95115
21.25156,0.13071555,2150,3,364.22815,41.972572,,-1.0,50.88859,5,0.4189424,13.056219816207886,,-90093885000000.0,382.50995,9.999992,50,9.979097,1.9703516e-06,89.9099,13172,-11.322347,0.13071555,31.993477,41.97257140978444,47457.504,,1.2229574e+22,382.50995,382.50995,47457.504,8.129855,9.999992,-6.921485,1.0,-90093885000000.0,True,5.2,99.88899
20.903067,0.46961954,2200,4,144.81192,42.17545,,-1.0,20.393047,5,0.4189424,13.309394121170044,,-833063500000.0,106.46916,9.999988,50,9.982698,6.0612983e-05,89.99997,13433,-8.813169,0.46961954,32.19275,42.175449181019495,10647.527,,1.04171436e+18,106.46916,106.46916,10776.045,4.7528834,9.999988,-7.0757017,1.0,-891155050000.0,True,5.22,99.982666
21.063643,0.022998296,2250,5,104.25011,43.972343,,-1.0,14.782739,5,0.4189424,13.579360485076904,,-7.2880175e+16,2174.0742,9.999977,50,9.982242,9.767552e-08,99.930954,13703,-10.597224,0.022998296,33.99011,43.97234831535634,8849.636,,5.458971e+27,2174.0742,2174.0742,8849.636,3.3071597,9.999977,-6.6056423,1.0,-7.2880175e+16,True,5.4,109.91319
16.245243,0.29684666,2300,6,377.9421,38.575245,,-1.0,52.82463,5,0.4189424,13.828997373580933,,-3237995300000.0,168.43713,9.999905,50,9.984655,6.94635e-09,79.99554,13946,-15.168491,0.29684666,28.590591,38.575245790159904,5436.9746,,2.399142e+19,168.43713,168.43713,5436.9746,8.766289,9.999905,-7.999193,1.0,-3237995300000.0,True,4.86,89.980194
22.597757,0.16958997,2350,7,69.96575,41.774483,,-1.0,10.562941,5,0.4189424,14.073520421981812,,-416774800000000.0,294.82877,9.999997,50,,7.682713e-06,139.98251,14205,-11.733186,0.16958997,41.774483,41.77448455422021,4913.3174,,6.785769e+22,294.82877,294.82877,4913.3174,3.1209629,9.999997,-7.118131,1.0,-416774800000000.0,True,5.18,139.98251
20.704948,0.16114022,2400,8,2852.9888,44.77623,,-1.0,399.56076,5,0.4189424,14.364995002746582,,-12699134000000.0,310.28876,9.999957,50,9.984538,5.024197e-07,99.98356,14479,-9.576117,0.16114022,34.79169,44.77622867853009,146153.75,,1.6541417e+20,310.28876,310.28876,146153.75,60.990444,9.999957,-9.049453,1.0,-12699134000000.0,True,5.48,109.968094
15.579661,0.27647933,2450,9,9.689805,38.176506,,-1.0,1.4869274,5,0.4189424,14.645588397979736,,-12645553000000.0,180.84535,9.999995,50,9.989506,1.6195123e-06,69.97818,14720,-9.681307,0.27647933,28.187002,38.1765075130213,1613.5654,,5.865553e+20,180.84535,180.84535,1613.5654,0.855141,9.999995,-7.759886,1.0,-12645553000000.0,True,4.82,79.96768
16.72818,0.09634819,2500,10,29.855938,41.9745,,-1.0,4.4090366,5,0.4189424,14.93527626991272,,-846580060000000.0,518.9511,9.999993,50,9.983765,6.7569e-08,69.991135,14980,-13.063816,0.09634819,31.990732,41.974498099548306,3220.3738,,2.6279223e+24,518.9511,518.9511,3220.3738,1.3825538,9.999993,-7.7770042,1.0,-846580060000000.0,True,5.2,79.9749
17.642561,50.0,2550,1,108.79242,39.178978,,-1.0,21.708252,6,0.4189424,15.191173553466797,,-7880424.5,1.0,9.999991,50,9.982989,0.11298702,69.97472,15226,-7.1120677,50.0,29.19599,39.17898029619018,1846.2523,,226649500.0,1.0,1.0,21694.242,8.944901,9.999991,-7.1120677,1.0,-2368.258,True,4.92,79.9577
24.569262,0.38078982,2600,2,186.28775,51.968422,,-1.0,29.102064,6,0.4189424,15.50502610206604,,-1430985500000.0,131.30603,9.999982,50,9.984929,7.393608e-08,109.917915,15536,-12.815667,0.38078982,41.983498,51.96842389525286,12741.488,,1.4860856e+18,131.30603,131.30603,13032.517,7.360536,9.999982,-9.736686,1.0,-1462725400000.0,True,6.2,119.90285
25.122309,0.5444402,2650,3,20.75621,50.7675,,-1.0,4.0444756,6,0.4189424,15.819851875305176,,-230048580000.0,91.83745,9.9999895,50,9.981005,1.3750687e-05,109.99856,15840,-15.693478,0.5444402,40.78649,50.76749788943133,5059.884,,3.8309047e+16,91.83745,91.83745,4978.032,1.4323381,9.9999895,-11.146557,1.0,-233826290000.0,True,6.08,119.97956
20.91785,0.08733695,2700,4,68.94778,46.772114,,-1.0,9.780155,6,0.4189424,16.171025276184082,,-1445459400000000.0,572.49536,9.999968,50,9.983622,1.0350615e-06,79.98967,16124,-10.744636,0.08733695,36.788498,46.77211823358355,9640.936,,4.7824305e+24,572.49536,572.49536,9640.936,2.5891242,9.999968,-5.5469904,1.0,-1445459400000000.0,True,5.68,89.97329
25.600773,0.43558627,2750,5,534.5807,53.966812,,-1.0,74.781265,6,0.4189424,16.43735146522522,,-730180160000.0,114.78783,9.999986,50,9.985319,1.4221145e-10,119.970856,16444,-19.161888,0.43558627,43.98149,53.96681094868979,89579.82,,2.8039063e+17,114.78782,114.78782,89099.89,11.272092,9.999986,-11.022612,1.0,-735455100000.0,True,6.4,129.95618
32.510387,0.08486195,2800,6,389.513,53.171494,,-1.0,54.423542,6,0.4189424,16.76154136657715,,-3225153000000000.0,589.1922,9.999996,50,,7.18048e-05,129.97316,16760,-9.803157,0.08486195,53.171494,53.17149340213029,9483.729,,5.467354e+24,589.1922,589.1922,9483.729,9.301005,9.999996,-6.2433076,1.0,-3225153000000000.0,True,6.32,129.97316
25.723417,0.64263415,2850,7,157.67108,46.772755,,-1.0,21.996647,6,0.4189424,17.056787967681885,,-1594859500000.0,77.80476,9.999999,50,9.982968,6.6747034e-06,159.98264,17044,-11.303864,0.64263415,36.789783,46.77275346783976,3417.8062,,4.5718494e+17,77.80476,77.80476,3436.231,4.307195,9.999999,-6.7837725,1.0,-1599784700000.0,True,5.68,169.9656
26.756483,0.6772426,2900,8,28.075493,52.771927,,-1.0,4.222111,6,0.4189424,17.26743245124817,,-71552290000.0,73.82879,9.999958,50,9.982145,6.993058e-07,139.9831,17358,-11.549822,0.6772426,42.78978,52.77192469346762,2313.0913,,1518363700000000.0,73.82879,73.82879,2297.8608,1.3965135,9.999958,-9.464962,1.0,-72076460000.0,True,6.28,149.96524
26.022081,0.2514152,2950,9,364.97485,50.570713,,-1.0,50.99279,6,0.4189424,17.54997730255127,,-9274243000000.0,198.87422,9.999979,50,9.989155,3.3344535e-05,119.983215,17661,-10.979803,0.2514152,40.58156,50.57071276834154,28654.887,,4.5211e+19,198.87422,198.87422,28654.887,8.2928,9.999979,-8.914749,1.0,-9274243000000.0,True,6.06,129.97237
29.533579,0.042030808,3000,10,156.85498,57.762,,-1.0,21.912971,6,0.4189424,17.786290168762207,,-2.227934e+16,1189.6036,10.0,50,9.982296,4.186406e-06,129.86609,18000,-11.312602,0.042030808,47.7797,57.76200071038567,16440.135,,1.9465517e+26,1189.6036,1189.6036,16440.135,3.6745713,10.0,-7.0760503,1.0,-2.227934e+16,True,6.78,139.84839
29.142712,50.0,3050,1,596427.94,49.769325,,-1.0,107745.586,7,0.4189424,18.02816605567932,,-1.3485845e+19,1.0,9.999992,50,9.981408,0.105151445,99.990585,18299,-5.9624424,50.0,39.787926,49.76933031797731,3326.2837,,1.8651737e+32,1.0,1.0,73875390.0,26356.732,9.999992,-5.9624424,1.0,-4313.7417,True,5.98,109.97199
51.03836,0.00021166277,3100,2,10.613207,86.75582,,-1.0,2.3155634,7,0.4189424,18.3302218914032,,-inf,236224.83,9.999998,50,9.982368,8.794331e-10,249.97192,18783,-20.329056,0.00021166276,76.77346,86.75583140862474,2873.6426,,inf,236224.81,236224.81,2873.6426,0.9227887,9.999998,-10.80239,1.0,-inf,True,9.68,259.95428
47.089417,8.4557985e-05,3150,3,20.02888,78.15536,,-1.0,3.1125247,7,0.4189424,18.626479148864746,,-inf,591310.2,9.999984,50,19.967548,2.9655446e-08,199.95015,19224,-17.16943,8.4557985e-05,58.187813,78.15536054249053,4521.737,,inf,591310.2,591310.2,4521.737,0.8250129,9.999984,-9.080145,1.0,-inf,True,8.82,219.9177
53.479023,3.2539808e-07,3200,4,151.56105,83.15265,,-1.0,25.60485,7,0.4189424,18.9213445186615,,-inf,153657950.0,9.999986,50,9.9880085,3.3229076e-11,209.94666,19690,-21.565376,3.2539808e-07,73.16464,83.1526503128233,15617.853,,inf,153657950.0,153657950.0,15617.853,6.392488,9.999986,-11.513228,1.0,-inf,True,9.32,219.93466
65.462036,1.1706273e-08,3250,5,13.390831,93.95177,,-1.0,2.0628712,7,0.4189424,19.174843072891235,,-inf,4271214000.0,9.999999,50,9.982874,2.4717298e-16,349.92386,20210,-27.308496,1.1706273e-08,83.968895,93.95177318431185,1124.3994,,inf,4271214000.0,4271214000.0,1124.3994,0.559152,9.999999,-11.251361,1.0,-inf,True,10.4,359.90674
36.171394,1.099728e-06,3300,6,84.041336,67.75778,,-1.0,14.368569,7,0.4189424,19.435043811798096,,-inf,45465788.0,9.999998,50,9.986483,7.959979e-08,189.9613,20599,-18.713787,1.099728e-06,57.771305,67.75778573177394,16020.91,,inf,45465788.0,45465788.0,16020.91,3.412274,9.999998,-11.936504,1.0,-inf,True,7.78,199.94778
43.04671,0.00013631683,3350,7,141.06552,82.35781,,-1.0,21.258669,7,0.4189424,19.765312910079956,,-inf,366792.56,9.999994,50,9.982076,5.9133964e-10,209.8781,21061,-20.369396,0.00013631683,72.37574,82.35781079014714,20027.963,,inf,366792.56,366792.56,20027.963,4.9540005,9.999994,-13.728047,1.0,-inf,True,9.24,219.86017
45.234314,1.610946e-05,3400,8,1652.3789,83.55451,,-1.0,231.18327,7,0.4189424,20.05285120010376,,-inf,3103766.5,9.999998,50,,1.8629995e-09,169.88306,21529,-17.665863,1.610946e-05,83.55451,83.55451039217743,90106.3,,inf,3103766.5,3103766.5,90106.3,35.159332,9.999998,-8.373612,1.0,-inf,True,9.36,169.88306
41.642048,2.5924894e-07,3450,9,509.18042,77.35352,,-1.0,71.41116,7,0.4189424,20.408851623535156,,-inf,192864800.0,10.0,50,19.967495,4.8357935e-09,139.98456,21966,-21.409367,2.5924896e-07,57.386032,77.3535279660753,18315.309,,inf,192864820.0,192864820.0,18315.309,12.059701,10.0,-11.835756,1.0,-inf,True,8.74,159.95206
54.133663,0.00042456147,3500,10,803.5196,77.95727,,-1.0,112.53789,7,0.4189424,20.6915602684021,,-inf,117768.586,9.999999,50,9.984513,1.0949921e-09,249.93987,22406,-23.364704,0.00042456144,67.972755,77.95726616652217,27781.162,,inf,117768.58,117768.58,27781.162,18.21471,9.999999,-15.71011,1.0,-inf,True,8.8,259.92438
