EmpiricalD2Arithmetic,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,ReturnMeanIW,InitialReturnMean,ReturnStepMaxmin,MeanIW,StdWReturnMean,Bound,Penalization,ESSRenyiArithmetic,LearnableVariance,EpThisIter,InitialReturnStd,Iteration,StdIW,MeanD2-0,ReturnStepMax,InitialBound,Inner Iteration,EpRewMean,EpLenMean,MeanEntropy,MinBehavPdf,InitialReturnMin,OptimizationReturnMean,MaxIW,OptimizationReturnMax,MinIW,MinTargetPdf,WReturnMean,ESSRenyiHarmonic,InitialReturnMax,Epsilon,OptimizationReturnMin
371758.84,12250,-1.0,825245,371758.84,inf,571.5553016662598,6061391.5,1503.9901,9.999999,0.54730505,,-inf,True,0.00013449579,,50,911.7916,25,1.7260963,371758.84,9.999999,-inf,5,1503.9902027088588,151.42,0.4189424,-209.70914,399.73755,1104.2527,10.458151,4598.6396,3.3765813e-11,-208.53545,6061391.5,0.00013449579,4998.377,1.0,
1881055.4,12300,-1.0,831993,1881055.2,inf,576.4486103057861,4954921.0,1339.1741,10.0,4.9005117,,-inf,True,2.6580823e-05,,50,753.9081,25,22.459488,1881055.4,10.0,-inf,6,1339.1741227483778,134.96,0.4189424,-134.35138,9.980402,1329.1937,127.37622,3268.9458,2.6816638e-10,-136.49289,4954921.0,2.6580825e-05,3278.9263,1.0,
167997.5,12350,-1.0,838968,167997.5,inf,580.7495539188385,45963732.0,1384.6044,9.999999,62.713642,,-inf,True,0.00029762348,,50,834.834,25,297.32312,167997.5,9.999999,-inf,7,1384.6043198738696,139.5,0.4189424,-185.71999,29.95536,1354.6489,1691.0768,4089.4353,5.8836984e-09,-191.74698,45963732.0,0.00029762348,4119.3906,1.0,
2245571.0,12400,-1.0,847031,2245571.0,inf,586.8546350002289,14897355.0,1602.1567,10.0,7.9622173,,-inf,True,2.2266051e-05,,50,928.8382,25,45.433834,2245571.0,10.0,-inf,8,1602.1566591000405,161.26,0.4189424,-161.27843,9.980651,1592.1759,320.77884,4079.4114,1.1657292e-08,-164.5008,14897355.0,2.2266051e-05,4089.392,1.0,
1668239.4,12450,-1.0,853912,1668239.4,inf,590.6090805530548,1249021.0,1365.8364,10.0,0.76037467,,-inf,True,2.9971718e-05,,50,795.8647,25,2.390388,1668239.4,10.0,-inf,9,1365.8363481840643,137.62,0.4189424,-182.47601,109.86396,1255.9723,13.398239,3759.4275,5.0908286e-09,-190.61942,1249021.0,2.9971718e-05,3869.2915,1.0,
226720.12,12500,-1.0,860516,226720.11,inf,594.7644398212433,93384.56,1310.4628,9.999999,0.16160145,,-inf,True,0.00022053623,,50,463.3237,25,0.62528276,226720.12,9.999999,-inf,10,1310.4627239008296,132.08,0.4189424,-114.164,399.7498,910.7129,4.179721,1879.9272,9.5675e-10,-118.98858,93384.56,0.00022053624,2279.677,1.0,
1.0,12550,-1.0,867363,1.0,244557040000.0,600.3475570678711,224251580.0,1358.9945,10.0,112.34404,,-672009750000.0,True,50.0,,50,870.49695,26,232.1559,1.0,10.0,-3963081.0,1,1358.9945066226833,136.94,0.4189424,-171.29514,19.965527,1339.0289,1216.9222,4058.9348,0.019186426,-171.29514,2604631.0,50.0,4078.9004,1.0,
32194.34,12600,-1.0,876439,32194.34,8.9812835e+33,606.8412098884583,5975888.0,1804.9332,10.0,1.7507304,,-1.9331046e+23,True,0.001553068,,50,1062.3552,26,6.989721,32194.34,10.0,-1.9331046e+23,2,1804.9334677868371,181.52,0.4189424,-189.6584,9.983223,1794.9502,38.233315,4988.2427,1.6120113e-06,-194.5658,5975888.0,0.001553068,4998.226,1.0,
1781208.1,12650,-1.0,886430,1781208.1,inf,614.0765490531921,21920774000.0,1987.6958,10.0,4304.586,,-inf,True,2.8070835e-05,,50,1232.5646,26,30031.713,1781208.1,10.0,-inf,3,1987.6955933729614,199.82,0.4189424,-199.27357,,1987.6958,214525.55,4999.1094,2.0553435e-09,-207.49745,21920774000.0,2.8070835e-05,4999.1094,1.0,
2853.6975,12700,-1.0,895058,2853.6975,2.4077309e+27,619.6929786205292,35474596.0,1714.9225,10.0,9.431049,,-9.926988e+19,True,0.017521128,,50,1095.0525,26,47.712486,2853.6975,10.0,-9.926988e+19,4,1714.922475539175,172.56,0.4189424,-218.40462,,1714.9225,302.73105,4977.71,1.6972539e-06,-225.04787,35474596.0,0.017521128,4977.71,1.0,
24099212.0,12750,-1.0,904917,24099210.0,inf,625.8830046653748,5710091.0,1961.7595,10.0,5.357723,,-inf,True,2.0747566e-06,,50,1404.9985,26,27.826572,24099212.0,10.0,-inf,5,1961.7595337328646,197.18,0.4189424,-206.25853,19.969833,1941.7897,185.68372,4979.351,4.4713916e-15,-207.55864,5710091.0,2.0747568e-06,4999.321,1.0,
88462.94,12800,-1.0,913851,88462.94,inf,631.6924114227295,33584184.0,1776.578,10.0,18.9397,,-inf,True,0.00056520844,,50,1279.1382,26,92.2039,88462.94,10.0,-inf,6,1776.5778314376166,178.68,0.4189424,-219.51453,39.934875,1736.643,500.3163,4959.1245,3.297313e-07,-222.24292,33584184.0,0.00056520844,4999.0596,1.0,
131714.0,12850,-1.0,921603,131714.0,inf,636.543053150177,535235.7,1539.7827,10.0,1.448654,,-inf,True,0.00037961037,,50,971.9957,26,8.797021,131714.0,10.0,-inf,7,1539.782734979462,155.04,0.4189424,-182.40652,319.71188,1220.0708,62.82794,4118.3315,5.3825866e-10,-187.87488,535235.7,0.00037961037,4438.0435,1.0,
397054.72,12900,-1.0,930618,397054.72,inf,642.6519889831543,1371712.4,1792.5364,9.999999,1.3362358,,-inf,True,0.00012592722,,50,1232.6821,26,6.7810464,397054.72,9.999999,-inf,8,1792.5363611081755,180.3,0.4189424,-218.16649,19.968143,1772.5682,48.144115,4978.279,1.2394321e-07,-222.43176,1371712.4,0.00012592722,4998.247,1.0,
37324970.0,12950,-1.0,939715,37324970.0,inf,649.2247920036316,1174478.4,1808.9116,10.0,0.43694752,,-inf,True,1.3395859e-06,,50,1156.8542,26,1.3915704,37324970.0,10.0,-inf,9,1808.9117023329466,181.94,0.4189424,-195.8191,349.7052,1459.2065,8.884117,4647.593,2.268336e-14,-200.37991,1174478.4,1.3395859e-06,4997.298,1.0,
15670.133,13000,-1.0,948386,15670.132,1.7913096e+33,655.8042328357697,20761196.0,1723.7319,10.0,3.1551046,,-8.635481e+22,True,0.0031907833,,50,1133.9921,26,10.33524,15670.133,10.0,-8.635481e+22,10,1723.7317984545818,173.42,0.4189424,-180.49226,349.73703,1373.9946,52.50653,4649.1514,1.8697946e-06,-186.84799,20761196.0,0.0031907836,4998.888,1.0,
1.0,13050,-1.0,956750,1.0,1.3824992e+35,661.2677719593048,278670870000.0,1662.362,9.999999,28919.068,,-7.585675e+23,True,50.0,,50,1067.4645,27,98455.46,1.0,9.999999,-5943094.0,1,1662.3620483547734,167.28,0.4189424,-190.3804,29.944012,1632.418,483411.25,4968.7173,0.0697625,-190.3804,3902927.8,50.0,4998.661,1.0,
84952990.0,13100,-1.0,963972,84952990.0,inf,664.7971765995026,375820.22,1434.0511,10.0,0.22449963,,-inf,True,5.885608e-07,,50,1025.4053,27,0.8026583,84952990.0,10.0,-inf,2,1434.0511266053572,144.44,0.4189424,-193.38707,59.900665,1374.1505,5.2446246,4939.136,5.2094142e-14,-200.91528,375820.22,5.885608e-07,4999.037,1.0,
136253760.0,13150,-1.0,970526,136253760.0,inf,668.1025760173798,46365.05,1300.216,10.0,0.19616216,,-inf,True,3.6696235e-07,,50,862.33185,27,0.5969521,136253760.0,10.0,-inf,3,1300.2159370069248,131.08,0.4189424,-173.8966,29.94651,1270.2694,3.4420552,4059.1956,3.6603817e-11,-178.37578,46365.05,3.6696235e-07,4089.142,1.0,
107057360000000.0,13200,-1.0,977172,107057360000000.0,inf,672.2031502723694,376315.47,1318.6818,10.0,0.4013349,,-inf,True,4.6703933e-13,,50,964.8155,27,0.7548078,107057360000000.0,10.0,-inf,4,1318.6816402583638,132.92,0.4189424,-197.05504,9.980863,1308.7008,3.4962862,4288.144,1.02452865e-19,-218.91748,376315.47,4.6703933e-13,4298.125,1.0,
3.5672822e+16,13250,-1.0,983644,3.5672822e+16,inf,675.9706811904907,3644095.2,1284.0262,10.0,1.9915886,,-inf,True,1.4016272e-15,,50,1026.4855,27,12.753175,3.5672822e+16,10.0,-inf,5,1284.0262911222906,129.44,0.4189424,-187.461,9.982138,1274.0442,91.227745,4988.4624,5.231417e-15,-200.15523,3644095.2,1.4016272e-15,4998.4443,1.0,
57757876.0,13300,-1.0,989773,57757876.0,inf,680.583580493927,191564.89,1215.4934,10.0,0.3616321,,-inf,True,8.656828e-07,,50,1019.73315,27,1.0632178,57757876.0,10.0,-inf,6,1215.4934767981763,122.58,0.4189424,-190.52695,9.980435,1205.513,7.028344,4989.2363,1.3637984e-12,-199.34262,191564.89,8.656828e-07,4999.217,1.0,
3025335000.0,13350,-1.0,996348,3025335000.0,inf,684.4373362064362,5513426.5,1304.4199,10.0,1.0085815,,-inf,True,1.6527094e-08,,50,903.6493,27,4.0708623,3025335000.0,10.0,-inf,7,1304.41992898729,131.5,0.4189424,-149.8023,59.891567,1244.5283,27.602367,4359.065,1.7206839e-13,-155.28029,5513426.5,1.6527094e-08,4418.9565,1.0,
77315860.0,13400,-1.0,1002612,77315860.0,inf,689.0903308391571,7283646.5,1242.2692,10.0,1.5804194,,-inf,True,6.4669786e-07,,50,971.3401,27,9.099481,77315860.0,10.0,-inf,8,1242.2691654247337,125.28,0.4189424,-160.97397,19.967718,1222.3014,64.72521,4618.8115,4.539911e-18,-162.816,7283646.5,6.4669786e-07,4638.7793,1.0,
2324844200000.0,13450,-1.0,1009161,2324844200000.0,inf,692.726401090622,1055008.2,1299.2491,9.999999,0.27795973,,-inf,True,2.1506817e-11,,50,888.3132,27,1.025077,2324844200000.0,9.999999,-inf,9,1299.2491715659964,130.98,0.4189424,-155.99649,9.981819,1289.2673,6.5521374,3587.9673,7.217672e-14,-167.8481,1055008.2,2.1506817e-11,3597.9492,1.0,
146183410.0,13500,-1.0,1016788,146183410.0,inf,696.465548992157,284497.5,1514.7789,10.0,0.19974765,,-inf,True,3.420361e-07,,50,925.7037,27,0.5338272,146183410.0,10.0,-inf,10,1514.7787479890526,152.54,0.4189424,-151.65096,389.64905,1125.1296,3.526478,3748.8696,1.1028257e-11,-157.01517,284497.5,3.420361e-07,4138.5186,1.0,
1.0,13550,-1.0,1023142,1.0,1971664500.0,700.2302520275116,11930140.0,1260.2825,10.0,5.1230407,,-81087650000.0,True,50.0,,50,1012.3334,28,4.433365,1.0,10.0,-4439031.5,1,1260.2824960153553,127.08,0.4189424,-178.42546,29.944607,1230.3378,25.19406,4698.9536,0.07701823,-178.42546,2613130.8,50.0,4728.8984,1.0,
65981.81,13600,-1.0,1031593,65981.81,1.2606497e+35,706.7175920009613,38552336.0,1679.8796,10.0,6.3369417,,-7.242991e+23,True,0.0007577846,,50,1213.7806,28,27.75892,65981.81,10.0,-7.242991e+23,2,1679.8796988621457,169.02,0.4189424,-216.69131,39.930897,1639.9489,192.89795,4958.494,1.6071536e-07,-219.50162,38552336.0,0.0007577846,4998.425,1.0,
771197.5,13650,-1.0,1038589,771197.5,inf,710.8233029842377,2770570.0,1388.8087,10.0,4.2217555,,-inf,True,6.483423e-05,,50,961.8359,28,14.310423,771197.5,10.0,-inf,3,1388.8086678939626,139.92,0.4189424,-176.42514,19.970854,1368.8376,68.0751,4348.71,1.255147e-08,-180.82742,2770570.0,6.483423e-05,4368.6807,1.0,
4013847.0,13700,-1.0,1048637,4013847.0,inf,719.0068213939667,14740546.0,1999.0255,10.0,6.537497,,-inf,True,1.2456878e-05,,50,1154.42,28,15.208552,4013847.0,10.0,-inf,4,1999.025548540224,200.96,0.4189424,-173.98102,359.77344,1639.2521,64.21882,3879.168,2.3356288e-09,-177.42125,14740546.0,1.2456878e-05,4238.9414,1.0,
31169726.0,13750,-1.0,1057902,31169726.0,inf,724.446019411087,9706665.0,1842.6132,10.0,3.6257687,,-inf,True,1.6041206e-06,,50,1342.4978,28,9.09105,31169726.0,10.0,-inf,5,1842.6133212860068,185.3,0.4189424,-237.41795,,1842.6132,43.9241,4998.5293,1.536771e-08,-238.15895,9706665.0,1.6041206e-06,4998.5293,1.0,
1106994.9,13800,-1.0,1066331,1106994.9,inf,730.9674072265625,17763892.0,1675.4767,10.0,14.751057,,-inf,True,4.5167326e-05,,50,1169.7462,28,100.845276,1106994.9,10.0,-inf,6,1675.4767634553125,168.58,0.4189424,-194.06021,9.981679,1665.495,720.6286,4988.8545,8.420838e-10,-195.15195,17763892.0,4.5167326e-05,4998.836,1.0,
79114.16,13850,-1.0,1075184,79114.16,inf,737.2875075340271,7297772.0,1760.2256,10.0,4.026654,,-inf,True,0.0006319981,,50,1072.8973,28,11.209116,79114.16,10.0,-inf,7,1760.2255611666176,177.06,0.4189424,-222.26057,9.98533,1750.2404,50.24141,4989.01,6.30405e-11,-223.43224,7297772.0,0.0006319981,4998.995,1.0,
5022739.5,13900,-1.0,1083137,5022739.5,inf,742.0959272384644,11661468.0,1580.4553,10.0,11.298222,,-inf,True,9.954727e-06,,50,1241.6132,28,40.757366,5022739.5,10.0,-inf,8,1580.4553319947975,159.06,0.4189424,-212.5438,9.979498,1570.4758,276.16498,4988.834,5.4125477e-09,-221.10315,11661468.0,9.954727e-06,4998.8135,1.0,
214869.5,13950,-1.0,1091269,214869.5,inf,748.3888177871704,6806973.0,1615.9133,10.0,3.65557,,-inf,True,0.00023269939,,50,1093.128,28,11.202233,214869.5,10.0,-inf,9,1615.913331317052,162.64,0.4189424,-182.45638,,1615.9133,54.933247,4639.166,1.0197502e-08,-185.04353,6806973.0,0.00023269939,4639.166,1.0,
583683260.0,14000,-1.0,1101305,583683260.0,inf,754.8377938270569,6634540.5,1997.4009,10.0,2.2159595,,-inf,True,8.56629e-08,,50,1394.9233,28,5.7627506,583683260.0,10.0,-inf,10,1997.400996174442,200.72,0.4189424,-224.88503,89.88364,1907.5173,23.786379,4909.2563,2.2242294e-10,-227.09924,6634540.5,8.56629e-08,4999.14,1.0,
1.0,14050,-1.0,1109068,1.0,8.184849e+20,760.3174498081207,2072199700.0,1542.3467,10.0,625.6445,,-5.8378347e+16,True,50.0,,50,1073.9087,29,1752.76,1.0,10.0,-5572676.0,1,1542.3465832924385,155.26,0.4189424,-201.23051,,1542.3467,9237.224,4999.1484,0.0992418,-201.23051,3532113.2,50.0,4999.1484,1.0,
221.90527,14100,-1.0,1116703,221.90527,1.5649203e+20,765.825129032135,1086975.5,1516.3566,10.0,1.4698406,,-2.4407393e+16,True,0.22532137,,50,1234.2998,29,8.40253,221.90527,10.0,-2.4407393e+16,2,1516.3565920079284,152.7,0.4189424,-208.89343,9.983411,1506.3732,60.128803,4878.3457,7.5549484e-05,-211.7247,1086975.5,0.22532137,4888.329,1.0,
666.758,14150,-1.0,1124174,666.758,3.3230152e+23,770.27561378479,6961513.0,1484.0424,10.0,0.5276505,,-1.176334e+18,True,0.07498973,,50,1189.7521,29,1.6974127,666.758,10.0,-1.176334e+18,3,1484.042188522575,149.42,0.4189424,-222.16458,19.960829,1464.0814,11.926827,4979.2915,0.0007281592,-220.92519,6961513.0,0.07498973,4999.2524,1.0,
381.99033,14200,-1.0,1132108,381.99033,2.0846895e+22,775.4009599685669,2333040.8,1576.7446,9.999999,0.39503235,,-2.9456923e+17,True,0.13089336,,50,1299.648,29,1.0377009,381.99033,9.999999,-2.9456923e+17,4,1576.7446461086702,158.68,0.4189424,-220.98042,9.984932,1566.7596,6.4320283,4988.7046,0.00075846084,-221.34517,2333040.8,0.13089336,4998.6895,1.0,
331.13928,14250,-1.0,1139243,331.13928,6.4811343e+22,780.4673488140106,19018278.0,1416.6106,9.999999,4.825658,,-5.193714e+17,True,0.15099387,,50,1092.257,29,32.096737,331.13928,9.999999,-5.193714e+17,5,1416.610619169564,142.7,0.4189424,-195.37503,9.981048,1406.6296,229.40427,4988.627,0.0012454063,-196.12137,19018278.0,0.15099387,4998.608,1.0,
322.97192,14300,-1.0,1147822,322.97192,1.3475599e+22,786.774847984314,17441344.0,1705.7714,10.0,2.6516333,,-2.3687059e+17,True,0.15481222,,50,1311.7987,29,13.37095,322.97192,10.0,-2.3687059e+17,6,1705.771347847203,171.58,0.4189424,-219.21281,19.9672,1685.8042,94.3717,4979.1274,0.0011621378,-220.87852,17441344.0,0.15481222,4999.0947,1.0,
47.63652,14350,-1.0,1155800,47.63652,1362913200000000.0,791.7335488796234,514910.47,1585.3953,10.0,0.263863,,-75326740000000.0,True,1.0496149,,50,1014.7126,29,0.69308895,47.63652,10.0,-13015986000000.0,7,1585.39533022205,159.56,0.4189424,-225.82059,69.93291,1515.4624,4.3613358,4929.0347,0.00028659072,-229.12215,449331.4,1.0496149,4998.968,1.0,
363.42523,14400,-1.0,1164782,363.42523,1.1689988e+22,797.3862252235413,11220086.0,1786.292,10.0,0.7467445,,-2.2064046e+17,True,0.13757987,,50,1281.5801,29,2.8583302,363.42523,10.0,-2.2064046e+17,8,1786.2920883748063,179.64,0.4189424,-194.98264,19.966173,1766.3259,16.77851,4979.3647,3.9079896e-05,-198.53836,11220086.0,0.13757987,4999.331,1.0,
331.01382,14450,-1.0,1174044,331.01382,9.186867e+20,805.1141886711121,10339455.0,1841.9066,10.0,6.4353166,,-6.1845553e+16,True,0.15105109,,50,1307.7936,29,36.431442,331.01382,10.0,-6.1845553e+16,9,1841.9065321289788,185.24,0.4189424,-206.49585,329.68967,1512.2167,258.53198,4669.3345,9.871484e-07,-209.08546,10339455.0,0.15105109,4999.024,1.0,
467.05194,14500,-1.0,1182717,467.05197,4.3362461e+21,810.3502142429352,46302692.0,1724.1655,10.0,20.058922,,-1.3434416e+17,True,0.10705447,,50,1258.089,29,88.89341,467.05194,10.0,-1.3434416e+17,10,1724.1654052029753,173.46,0.4189424,-217.51231,339.79617,1384.3693,523.8152,4658.865,3.456421e-09,-220.25197,46302692.0,0.107054465,4998.6616,1.0,
1.0,14550,-1.0,1192395,1.0,5.8244748e+22,816.8415229320526,370995900.0,1925.9106,10.0,30.383507,,-4.9234798e+17,True,50.0,,50,1438.7236,30,70.72528,1.0,10.0,-7819141.0,1,1925.9106955580014,193.56,0.4189424,-228.86427,19.965244,1905.9454,425.13156,4978.5923,0.1468199,-228.86427,5779057.0,50.0,4998.5576,1.0,
16994.219,14600,-1.0,1198948,16994.219,3.355109e+32,820.8960070610046,6001713.0,1300.3931,10.0,6.0778856,,-3.7367224e+22,True,0.002942177,,50,980.29376,30,29.08227,16994.219,10.0,-3.7367224e+22,2,1300.3930558858135,131.06,0.4189424,-189.96419,19.960835,1280.4323,200.90529,4978.5605,4.5676785e-07,-192.1363,6001713.0,0.002942177,4998.5215,1.0,
10418.285,14650,-1.0,1205785,10418.285,1.7585001e+31,826.3206813335419,26669396.0,1357.0021,10.0,13.563115,,-6.009532e+21,True,0.0047992542,,50,806.68176,30,49.433273,10418.285,10.0,-6.009532e+21,3,1357.0019960727193,136.74,0.4189424,-151.56812,59.90092,1297.1012,326.82626,4129.554,3.1555493e-07,-154.32541,26669396.0,0.0047992542,4189.455,1.0,
5692.2544,14700,-1.0,1212205,5692.2544,2.1984473e+29,831.3763945102692,161603200.0,1273.8358,10.0,7.2299695,,-9.56453e+20,True,0.008783866,,50,881.8411,30,45.150753,5692.2544,10.0,-9.56453e+20,4,1273.835736990337,128.4,0.4189424,-204.13094,,1273.8358,322.4277,4998.338,1.304724e-07,-201.243,161603200.0,0.008783866,4998.338,1.0,
32614.252,14750,-1.0,1220147,32614.252,5.4797114e+34,836.951657295227,11723795.0,1578.1813,9.999999,4.325775,,-4.777187e+23,True,0.0015330721,,50,863.0648,30,19.279615,32614.252,9.999999,-4.777187e+23,5,1578.1813374811445,158.84,0.4189424,-194.11047,29.95248,1548.2289,129.17596,4969.4663,5.3776667e-08,-199.89093,11723795.0,0.0015330721,4999.419,1.0,
41790.824,14800,-1.0,1227567,41790.824,2.2835143e+34,842.9127724170685,1784899.1,1473.7347,10.0,1.2947398,,-3.0827103e+23,True,0.0011964348,,50,968.5367,30,6.366583,41790.824,10.0,-3.0827103e+23,6,1473.734598779192,148.4,0.4189424,-208.75034,9.9802,1463.7543,44.854027,4988.5034,4.124966e-06,-209.2577,1784899.1,0.0011964348,4998.4834,1.0,
28112.78,14850,-1.0,1235623,28112.78,2.5278835e+34,848.155886888504,109129150.0,1600.7175,10.0,19.680828,,-1.9530105e+23,True,0.0017785506,,50,846.9395,30,109.53718,28112.78,10.0,-1.9530105e+23,7,1600.7174267771834,161.12,0.4189424,-154.87975,439.80737,1160.91,768.30005,3438.8894,1.0963145e-06,-156.02475,109129150.0,0.0017785506,3878.6968,1.0,
5371.2544,14900,-1.0,1243409,5371.2544,2.69436e+27,853.2980449199677,5657394.5,1546.8058,10.0,4.0436378,,-6.8787822e+19,True,0.009308812,,50,949.6265,30,15.761902,5371.2544,10.0,-6.8787822e+19,8,1546.805597974481,155.72,0.4189424,-176.23903,29.950497,1516.8551,97.40099,3998.7473,2.8291774e-07,-179.84111,5657394.5,0.009308812,4028.6978,1.0,
5379.4473,14950,-1.0,1251128,5379.4473,1.0105542e+28,859.5523815155029,6721736.0,1533.3606,10.0,5.125824,,-1.930327e+20,True,0.009294636,,50,987.04395,30,20.07239,5379.4473,10.0,-1.930327e+20,9,1533.3607342354826,154.38,0.4189424,-177.12483,19.96011,1513.4006,123.49778,4829.5557,2.9730842e-07,-180.73271,6721736.0,0.009294636,4849.5156,1.0,
885134.06,15000,-1.0,1260341,885134.06,inf,866.232257604599,295572480.0,1832.2864,10.0,62.334976,,-inf,True,5.6488618e-05,,50,1108.0696,30,372.9056,885134.06,10.0,-inf,10,1832.286311233615,184.26,0.4189424,-216.88268,69.88244,1762.4039,2664.8252,4928.856,1.6070258e-06,-217.88574,295572480.0,5.6488618e-05,4998.7383,1.0,
1.0,15050,-1.0,1268367,1.0,2.6606369e+16,871.6060502529144,647614140.0,1594.7477,10.0,179.63797,,-241592210000000.0,True,50.0,,50,913.36755,31,310.619,1.0,10.0,-4858588.5,1,1594.7477119595717,160.52,0.4189424,-170.40375,29.959957,1564.7876,1317.3234,4229.135,0.019395417,-170.40375,3377460.5,50.0,4259.0947,1.0,
854022660.0,15100,-1.0,1278574,854022660.0,inf,877.8905122280121,3075410.0,2030.8477,10.0,0.9181499,,-inf,True,5.8546455e-08,,50,1319.6302,31,2.8595982,854022660.0,10.0,-inf,2,2030.8475737479034,204.14,0.4189424,-217.68259,359.77588,1671.0715,12.892237,4638.5054,2.389383e-10,-224.7855,3075410.0,5.8546455e-08,4998.2812,1.0,
9619.113,15150,-1.0,1287849,9619.113,8.805053e+29,884.3063840866089,1099751.0,1844.6765,10.0,0.39188346,,-1.9141255e+21,True,0.005197984,,50,1283.5842,31,2.1470056,9619.113,10.0,-1.9141255e+21,3,1844.6763996691434,185.5,0.4189424,-216.78621,,1844.6765,15.348036,4998.331,1.75932e-05,-219.70183,1099751.0,0.005197984,4998.331,1.0,
8523873.0,15200,-1.0,1298166,8523873.0,inf,891.361154794693,1868106.5,2053.2864,10.0,0.49209857,,-inf,True,5.865878e-06,,50,1398.2772,31,1.729905,8523873.0,10.0,-inf,4,2053.2863135107,206.34,0.4189424,-224.30371,9.980221,2043.3063,10.459387,4988.9775,5.16273e-05,-225.59163,1868106.5,5.865878e-06,4998.9575,1.0,
212307.2,15250,-1.0,1307829,212307.2,inf,898.4754807949066,33832244.0,1922.0387,10.0,5.78343,,-inf,True,0.00023550779,,50,1066.69,31,30.957453,212307.2,10.0,-inf,5,1922.038863544363,193.26,0.4189424,-187.92148,49.915745,1872.1233,209.51338,4949.2188,0.00019619383,-191.18901,33832244.0,0.00023550779,4999.1343,1.0,
360622340.0,15300,-1.0,1315452,360622340.0,inf,903.4429392814636,52728496.0,1514.2607,10.0,12.510743,,-inf,True,1.386492e-07,,50,1293.1283,31,70.05734,360622340.0,10.0,-inf,6,1514.2607785213631,152.46,0.4189424,-230.13039,9.979924,1504.2806,494.84976,4989.2876,1.1510272e-09,-232.72275,52728496.0,1.386492e-07,4999.2676,1.0,
1175861800.0,15350,-1.0,1326966,1175861800.0,inf,910.6229655742645,211854020.0,2292.9397,10.0,28.338041,,-inf,True,4.2522004e-08,,50,1526.7852,31,197.58014,1175861800.0,10.0,-inf,7,2292.9395461549275,230.28,0.4189424,-215.07166,379.72104,1913.2186,1411.3961,4619.194,1.554359e-07,-220.95535,211854020.0,4.2522004e-08,4998.915,1.0,
46289516.0,15400,-1.0,1335598,46289516.0,inf,917.0975670814514,762746.3,1716.2019,10.0,0.73725134,,-inf,True,1.0801582e-06,,50,1287.3286,31,2.5224202,46289516.0,10.0,-inf,8,1716.2019207693565,172.64,0.4189424,-192.31625,,1716.2019,16.051016,4999.239,4.2740492e-05,-194.39351,762746.3,1.0801582e-06,4999.239,1.0,
1805.7753,15450,-1.0,1343810,1805.7753,1.317716e+26,922.7581675052643,22804312.0,1632.177,10.0,9.931408,,-2.3422272e+19,True,0.02768894,,50,1085.451,31,63.041973,1805.7753,10.0,-2.3422272e+19,9,1632.1771497917132,164.24,0.4189424,-204.69807,29.94663,1602.2305,450.64832,4969.0386,0.00019288705,-208.97478,22804312.0,0.02768894,4998.9854,1.0,
15526.647,15500,-1.0,1351489,15526.648,4.0664837e+32,928.3421907424927,78419320.0,1525.5668,10.0,16.12569,,-4.1144355e+22,True,0.0032202702,,50,1107.5339,31,85.09657,15526.647,10.0,-4.1144355e+22,10,1525.5667708591473,153.58,0.4189424,-207.51254,9.979759,1515.5869,593.4245,4988.906,2.9651586e-05,-212.38255,78419320.0,0.00322027,4998.8857,1.0,
1.0,15550,-1.0,1361208,1.0,1.2043757e+21,934.7448856830597,1418894100.0,1934.106,10.0,195.98167,,-7.081436e+16,True,50.0,,50,1470.4125,32,1279.9524,1.0,10.0,-7943417.5,1,1934.1060859946977,194.38,0.4189424,-211.95097,,1934.106,9154.158,4999.1133,0.0010446007,-211.95097,5902879.5,50.0,4999.1133,1.0,
18391.87,15600,-1.0,1370332,18391.87,8.847345e+32,940.8379120826721,9811977.0,1814.317,10.0,7.0703344,,-5.2721303e+22,True,0.0027185925,,50,1100.4869,32,32.540913,18391.87,10.0,-5.2721303e+22,2,1814.317112473502,182.48,0.4189424,-188.59048,39.93396,1774.3832,222.28857,4619.28,4.456614e-06,-193.3752,9811977.0,0.0027185925,4659.214,1.0,
4445.1934,15650,-1.0,1378527,4445.1934,5.058884e+27,945.2449736595154,126390280.0,1628.7388,10.0,14.740429,,-1.4510515e+20,True,0.011248104,,50,1027.523,32,54.05444,4445.1934,10.0,-1.4510515e+20,3,1628.7386625156016,163.9,0.4189424,-213.28476,9.980997,1618.7577,333.33334,4988.644,2.1078625e-07,-212.88025,126390280.0,0.011248104,4998.625,1.0,
80439.04,15700,-1.0,1387561,80439.04,inf,950.0983560085297,9932648.0,1796.5117,10.0,5.147167,,-inf,True,0.0006215887,,50,1096.502,32,24.181522,80439.04,10.0,-inf,4,1796.5116459042774,180.68,0.4189424,-207.33572,59.900265,1736.6115,168.58264,4939.3076,2.888017e-07,-210.19284,9932648.0,0.0006215887,4999.208,1.0,
41361.12,15750,-1.0,1396602,41361.12,5.1423296e+35,956.3870470523834,3733903.0,1797.8905,10.0,0.9442517,,-1.4631508e+24,True,0.0012088647,,50,1190.9216,32,2.8892596,41361.12,10.0,-1.4631508e+24,5,1797.8903199934243,180.82,0.4189424,-214.27808,19.965858,1777.9247,14.911677,4978.968,9.999969e-07,-215.55112,3733903.0,0.0012088647,4998.9336,1.0,
