WReturnMean,TimestepsSoFar,InitialReturnMin,VarianceInitializer,EpThisIter,MinIW,ReturnStepMax,OptimizationReturnMean,EmpiricalD2Arithmetic,MinBehavPdf,Iteration,EmpiricalD2Harmonic,MeanD2-0,DivergenceHarmonic,ESSRenyiArithmetic,InitialBound,InitialReturnStd,TimeElapsed,EpisodesSoFar,MeanIW,InitialReturnMean,EpRewMean,StdWReturnMean,OptimizationReturnMax,Epsilon,Penalization,EpLenMean,ReturnMeanIW,Bound,ESSRenyiHarmonic,MeanEntropy,StdIW,MinTargetPdf,ReturnStepMaxmin,Inner Iteration,MaxIW,OptimizationReturnMin,InitialReturnMax,LearnableVariance
2317.6135,3456,,-1.0,50,0.26816657,9.999991,41.175236,1.0,-9.90797,2,1.0,1.0,4.974862e+30,50.0,-3304.3257,24.944202,3.958812713623047,550,199363.45,41.175236,41.17523782410643,,109.93045,1.0,True,5.12,1116822300.0,-2.2008019e+18,50.0,0.4189424,1096430.4,-9.90797,9.999991,1,7542105.0,,109.93045,
1330.0062,3690,9.982896,-1.0,50,3.565482e-19,9.999972,26.794147,276078420000000.0,-6.0749197,2,276078420000000.0,276078420000000.0,inf,1.8110796e-13,-inf,15.928467,4.202895402908325,600,1.4362525,36.777042,36.77704266114498,,70.00131,1.0,True,4.68,1330.0062,-inf,1.8110796e-13,0.4189424,5.795246,-23.342133,9.999972,2,38.196198,,79.98421,
3543.974,3947,9.983198,-1.0,50,3.0382356e-18,9.999955,31.390772,11518171000000.0,-7.4769964,2,11518171000000.0,11518171000000.0,inf,4.340967e-12,-inf,19.073858,4.4527904987335205,650,0.7904385,41.37397,41.37397026250412,,89.990906,1.0,True,5.14,3543.974,-inf,4.340967e-12,0.4189424,2.0817416,-23.764048,9.999955,3,10.726961,,99.974106,
729.8899,4186,9.983216,-1.0,50,4.549703e-27,9.999976,27.790133,1.7573828e+16,-7.293727,2,1.7573827e+16,1.7573828e+16,inf,2.8451398e-15,-inf,17.690382,4.688349008560181,700,1.879075,37.77335,37.773348623117165,,89.970924,1.0,True,4.78,729.8899,-inf,2.84514e-15,0.4189424,8.376589,-34.79042,9.999976,4,59.386806,,99.95414,
2100.4734,4422,9.981648,-1.0,50,6.417699e-20,9.999995,27.193022,66645637000000.0,-6.2173405,2,66645637000000.0,66645637000000.0,inf,7.502367e-13,-inf,14.283076,4.986591339111328,750,1.5551505,37.174667,37.17466940890719,,69.97289,1.0,True,4.72,2100.4734,-inf,7.502367e-13,0.4189424,6.4285965,-27.586842,9.999995,5,41.438732,,79.954544,
469.75366,4657,,-1.0,50,2.282331e-26,9.999966,36.97738,3436836900000000.0,-5.602058,2,3436836900000000.0,3436836900000000.0,inf,1.4548262e-14,-inf,13.888414,5.30251407623291,800,0.63377535,36.97738,36.97738000965022,,69.97066,1.0,True,4.7,469.75366,-inf,1.4548262e-14,0.4189424,2.8947093,-32.63764,9.999966,6,17.613573,,69.97066,
2305.2593,4898,9.981839,-1.0,50,2.5292113e-27,9.999917,28.190123,1163851600000000.0,-5.3906393,2,1163851600000000.0,1163851600000000.0,inf,4.2960803e-14,-inf,18.06649,5.61783504486084,850,1.0601672,38.17196,38.17195929910957,,69.97425,1.0,True,4.82,2305.2593,-inf,4.2960803e-14,0.4189424,2.754558,-35.25878,9.999917,7,13.438044,,79.95609,
109160.16,5153,9.987836,-1.0,50,7.8563375e-24,9.99997,30.985727,2.4900076e+17,-7.3821177,2,2.4900076e+17,2.4900076e+17,inf,2.008026e-16,-inf,22.102491,5.875455379486084,900,18.769976,40.97356,40.973562759658655,,109.9158,1.0,True,5.1,109160.16,-inf,2.008026e-16,0.4189424,117.64607,-28.895636,9.99997,8,838.6244,,119.90364,
5393.86,5385,9.9800005,-1.0,50,2.1208843e-26,9.999992,26.39623,8882486300000000.0,-8.082444,2,8882486300000000.0,8882486300000000.0,inf,5.6290544e-15,-inf,17.515493,6.02475905418396,950,1.6918553,36.37623,36.37622944211293,,69.98472,1.0,True,4.64,5393.86,-inf,5.6290544e-15,0.4189424,7.3365436,-33.64981,9.999992,9,50.402805,,79.96472,
8488115.0,5630,9.980796,-1.0,50,1.1409554e-16,9.999879,28.995031,3851649300000.0,-7.315652,2,3851649300000.0,3851649300000.0,inf,1.2981452e-11,-inf,20.509287,6.303485870361328,1000,5310.1465,38.975826,38.975825659262526,,99.92912,1.0,True,4.9,8488115.0,-inf,1.2981452e-11,0.4189424,37164.707,-21.805588,9.999879,10,265463.1,,109.90992,
2115.6558,5889,9.98534,-1.0,50,0.040313162,9.999987,31.788198,1.0,-6.36464,3,1.0,1.0,8276716000.0,50.0,-3290.903,19.251684,6.585754871368408,1050,37.655834,41.773537,41.77353612560238,,109.98871,1.0,True,5.18,69723.96,-106989490.0,50.0,0.4189424,138.8244,-6.36464,9.999987,1,924.69147,,119.974045,
2164.1973,6123,9.980788,-1.0,50,3.3990527e-05,9.999991,26.796677,195.02876,-7.6209555,3,195.02878,195.02876,2.6665676e+20,0.25637245,-13327264000000.0,18.375824,6.88017201423645,1100,1.7523783,36.777466,36.77746641487917,,89.997375,1.0,True,4.68,2164.1973,-13327264000000.0,0.25637242,0.4189424,3.5437577,-9.812525,9.999991,2,16.417267,,99.978165,
1725.2511,6385,9.981212,-1.0,50,1.0470748e-06,9.999999,32.390865,105.75356,-7.7588506,3,105.75356,105.75356,2.795138e+18,0.4727973,-1652629700000.0,23.4501,7.079797029495239,1150,0.96624464,42.372074,42.37207605829315,,99.98479,1.0,True,5.24,1724.8999,-1650717600000.0,0.4727973,0.4189424,1.630846,-12.239811,9.999999,3,9.626493,,109.965996,
2441.2146,6642,9.98783,-1.0,50,1.5557427e-05,9.999907,31.38556,1168.1355,-7.1362414,3,1168.1355,1168.1355,2.6540916e+24,0.042803254,-1076511800000000.0,16.606571,7.461956977844238,1200,1.5063431,41.37339,41.37338871675113,,79.97295,1.0,True,5.14,2441.2146,-1076511800000000.0,0.042803254,0.4189424,3.415369,-10.952186,9.999907,4,18.220566,,89.960785,
1144903.6,6923,9.981636,-1.0,50,5.3731375e-05,9.999982,36.190296,779.92847,-5.8258204,3,779.92847,779.92847,3.1537914e+25,0.064108446,-6588400000000000.0,23.815796,7.814696311950684,1250,234.24681,46.17193,46.17193499573231,,109.88672,1.0,True,5.62,1144903.6,-6588400000000000.0,0.064108446,0.4189424,1634.3885,-8.746969,9.999982,5,11674.964,,119.868355,
1506.4391,7172,,-1.0,50,6.6231332e-06,9.999994,39.77565,1027.796,-8.943574,3,1027.796,1027.796,3.3172282e+25,0.048647784,-4694461000000000.0,19.11781,8.040070056915283,1300,1.9382966,39.77565,39.775649817199266,,99.912964,1.0,True,4.98,1506.4391,-4694461000000000.0,0.048647784,0.4189424,8.679215,-10.765381,9.999994,6,62.152412,,99.912964,
7942.2993,7427,9.980385,-1.0,50,7.461449e-07,9.999998,30.989283,3802.334,-5.361315,3,3802.334,3802.334,6.7150306e+29,0.013149818,-1.7104345e+18,21.829088,8.348629474639893,1350,5.4499035,40.96967,40.969668650523246,,149.90695,1.0,True,5.1,7942.2993,-1.7104345e+18,0.013149818,0.4189424,29.544884,-12.192167,9.999998,7,211.30527,,159.88733,
31857.053,7681,,-1.0,50,3.1204058e-06,9.999998,40.777473,147.82988,-10.044817,3,147.82988,147.82988,4.665896e+18,0.33822662,-2547951000000.0,22.067793,8.491262912750244,1400,35.0525,40.777473,40.7774751426324,,119.94292,1.0,True,5.08,32548.047,-2537295700000.0,0.33822662,0.4189424,230.25844,-16.37923,9.999998,8,1646.4532,,119.94292,
1673.104,7927,9.981172,-1.0,50,1.988354e-08,9.999887,29.193958,274.47156,-11.276083,3,274.47156,274.47156,7.8826596e+20,0.18216825,-22913575000000.0,22.78096,8.862405061721802,1450,4.1493316,39.17513,39.175129799403045,,89.99605,1.0,True,4.92,1673.104,-22913575000000.0,0.18216825,0.4189424,23.559973,-16.916576,9.999887,9,168.82205,,99.97722,
5041.062,8179,9.983303,-1.0,50,2.1409748e-07,9.999977,30.391823,503.60895,-6.482802,3,503.60892,503.60895,5.8131824e+22,0.09928338,-196741980000000.0,19.79143,9.276071071624756,1500,3.344256,40.375126,40.37512901153507,,89.98627,1.0,True,5.04,5041.062,-196741980000000.0,0.09928339,0.4189424,11.724565,-12.612532,9.999977,10,73.45874,,99.969574,
2319.7437,8442,9.985363,-1.0,50,0.11606405,10.0,32.590546,1.0,-5.922679,4,1.0,1.0,4356254000.0,50.0,-3495.1484,22.517452,9.54481816291809,1550,27.938404,42.575912,42.57591045819271,,109.996765,1.0,True,5.26,160520.3,-77739520.0,50.0,0.4189424,90.72105,-5.922679,10.0,1,552.71405,,119.98213,
8859.615,8694,9.986953,-1.0,50,2.2315149e-08,9.999971,30.391521,1051.7877,-10.391029,4,1051.7877,1051.7877,7.3875202e+25,0.04753811,-5680546300000000.0,17.991558,9.789666175842285,1600,3.4768717,40.378475,40.37847203933889,,79.98211,1.0,True,5.04,8859.615,-5680546300000000.0,0.04753811,0.4189424,11.7015085,-15.299558,9.999971,2,61.009354,,89.96906,
4549.67,8930,9.980394,-1.0,50,1.0972129e-08,9.999996,27.196985,266.11023,-9.323163,4,266.11023,266.11023,2.0354687e+20,0.18789206,-7450547000000.0,16.732662,10.037331581115723,1650,3.2821462,37.17738,37.17738066185279,,69.99397,1.0,True,4.72,4549.67,-7450547000000.0,0.18789206,0.4189424,11.338595,-16.792566,9.999996,3,62.259995,,79.974365,
13357.508,9173,19.971724,-1.0,50,2.2893128e-06,9.999999,18.60547,267.3002,-7.2015357,4,267.3002,267.3002,1.8130731e+21,0.1870556,-17030346000000.0,14.420229,10.263277769088745,1700,5.5242476,38.577194,38.57719328127325,,50.017426,1.0,True,4.86,13357.508,-17030346000000.0,0.1870556,0.4189424,22.931383,-12.547179,9.999999,4,157.57036,,69.98915,
20844.596,9397,9.980301,-1.0,50,2.4760704e-05,9.999964,24.799212,199.93835,-8.808575,4,199.93835,199.93835,1.2353768e+21,0.25007707,-14049607000000.0,16.15129,10.49277663230896,1750,11.370462,34.77951,34.77951156856781,,59.988594,1.0,True,4.48,20844.596,-14049607000000.0,0.25007707,0.4189424,45.386955,-8.809115,9.999964,5,265.37183,,69.968895,
2597.85,9654,,-1.0,50,5.1992237e-07,9.999998,41.37743,263.03546,-8.373371,4,263.03546,263.03546,1.5305721e+21,0.19008844,-31920728000000.0,19.692467,10.775565385818481,1800,1.4343917,41.37743,41.37743140036348,,99.96449,1.0,True,5.14,2597.85,-31920728000000.0,0.19008844,0.4189424,3.0751529,-13.711945,9.999998,6,15.953125,,99.96449,
2343.6375,9950,9.982276,-1.0,50,3.4129368e-06,9.999979,39.19432,179.2322,-7.3348866,4,179.2322,179.2322,2.5173143e+18,0.27896774,-2577954500000.0,25.041576,10.982977867126465,1850,0.64315015,49.17659,49.17659434742853,,129.99373,1.0,True,5.92,2347.338,-2538225500000.0,0.27896774,0.4189424,1.4036168,-10.281339,9.999979,7,8.020699,,139.976,
3152.444,10169,9.984599,-1.0,50,1.7113422e-06,9.9999695,23.795036,386.1512,-5.3883686,4,386.1512,386.1512,2.246549e+23,0.12948295,-313268170000000.0,15.85385,11.324822664260864,1900,2.261983,33.779633,33.7796361120259,,79.98628,1.0,True,4.38,3152.444,-313268170000000.0,0.12948295,0.4189424,5.3454237,-11.173456,9.9999695,8,26.049648,,89.97088,
8379.879,10408,,-1.0,50,4.9189924e-07,9.999974,37.773556,977.9635,-7.482877,4,977.9635,977.9635,8.7733476e+24,0.05112665,-1956933800000000.0,19.30552,11.537357568740845,1950,2.7350495,37.773556,37.77355551341702,,89.95381,1.0,True,4.78,8379.879,-1956933800000000.0,0.05112665,0.4189424,6.2821836,-10.624559,9.999974,9,29.378338,,89.95381,
43944.23,10644,,-1.0,50,1.2800455e-06,9.999993,37.177536,169.90674,-9.183639,4,169.90674,169.90674,2.0221273e+20,0.2942791,-4178454500000.0,15.3639145,11.79585075378418,2000,12.797628,37.177536,37.17753630651783,,59.989952,1.0,True,4.72,43944.23,-4178454500000.0,0.2942791,0.4189424,80.02767,-10.368578,9.999993,10,572.64636,,59.989952,
1652.1677,10873,9.980301,-1.0,50,0.016154649,9.99999,25.795578,1.0,-8.50901,5,1.0,1.0,192474430.0,50.0,-2174.4124,19.293884,12.111584424972534,2050,8.537411,35.775883,35.77588216358631,,69.99571,1.0,True,4.58,26170.568,-7271537.5,50.0,0.4189424,22.559542,-8.50901,9.99999,1,129.40413,,79.97601,
2526.828,11113,9.983336,-1.0,50,3.4011598e-09,9.999992,27.995733,83.31106,-9.421647,5,83.31106,83.31106,6.751851e+16,0.6001604,-171918360000.0,17.543114,12.39124608039856,2100,2.1198144,37.97907,37.97906822824417,,79.975044,1.0,True,4.8,2533.1274,-171691600000.0,0.6001604,0.4189424,6.405387,-13.008669,9.999992,2,36.56106,,89.95838,
525.1758,11344,9.983236,-1.0,50,2.2466298e-11,9.999965,26.194267,236.61026,-7.7582474,5,236.61026,236.61026,3.5627273e+20,0.21131797,-7544785000000.0,13.838032,12.747676849365234,2150,0.4591498,36.1775,36.177503825464015,,59.984947,1.0,True,4.62,525.1758,-7544785000000.0,0.21131797,0.4189424,0.8011753,-20.01775,9.999965,3,3.4775627,,69.968185,
2356.7727,11564,9.981917,-1.0,50,1.221023e-07,9.999984,23.998175,172.05559,-7.7550583,5,172.05559,172.05559,1.2167489e+20,0.29060376,-4410931400000.0,14.694769,12.968162775039673,2200,1.1408368,33.98009,33.98009053866972,,60.000305,1.0,True,4.4,2356.7727,-4410931400000.0,0.29060376,0.4189424,3.1884453,-13.687261,9.999984,4,18.391174,,69.98222,
1875.8418,11788,9.983984,-1.0,50,6.467725e-05,9.999999,24.796453,57.529663,-4.157196,5,57.529663,57.529663,6.6630795e+16,0.86911684,-136088180000.0,15.131659,13.234419584274292,2250,1.2087849,34.780437,34.78043769456951,,69.998055,1.0,True,4.48,1885.8826,-134827000000.0,0.86911684,0.4189424,2.6193748,-8.483305,9.999999,5,17.040337,,79.98204,
3796.418,12007,,-1.0,50,3.0357635e-06,9.999995,33.778366,237.8621,-6.8767977,5,237.86212,237.8621,1.504013e+20,0.21020582,-6402097500000.0,15.980269,13.546987533569336,2300,4.150738,33.778366,33.7783655322236,,79.95969,1.0,True,4.38,3796.418,-6402097500000.0,0.21020581,0.4189424,17.082836,-9.886715,9.999995,6,104.40601,,79.95969,
5851.79,12227,9.980398,-1.0,50,1.4217018e-05,9.99994,23.998821,110.94496,-5.7291994,5,110.944954,110.94496,1.12625355e+17,0.4506739,-98735890000.0,14.41949,13.867471933364868,2350,3.2525163,33.979218,33.979219726788244,,49.99891,1.0,True,4.4,5844.8184,-98576950000.0,0.45067394,0.4189424,8.424869,-9.538772,9.99994,7,48.019997,,59.979305,
4027.888,12450,,-1.0,50,5.3791233e-08,9.999997,34.578564,561.71454,-8.89049,5,561.71454,561.71454,6.1101604e+23,0.08901318,-407723560000000.0,16.0187,14.139100551605225,2400,3.161584,34.578564,34.57856355552356,,79.92683,1.0,True,4.46,4027.888,-407723560000000.0,0.08901318,0.4189424,8.449758,-12.704725,9.999997,8,51.209473,,79.92683,
7058.0405,12698,9.98084,-1.0,50,3.087508e-09,9.999988,29.594921,461.96747,-9.232149,5,461.96744,461.96747,1.0437485e+23,0.10823273,-318753580000000.0,19.986341,14.452012062072754,2450,1.3078836,39.57576,39.575760753771846,,99.9454,1.0,True,4.96,7058.0405,-318753580000000.0,0.10823274,0.4189424,5.5267167,-19.0301,9.999988,9,39.547375,,109.92624,
14624.952,12922,,-1.0,50,3.964615e-06,9.99999,34.779037,141.21445,-5.310661,5,141.21445,141.21445,1.9241194e+17,0.3540714,-229720930000.0,16.025053,14.677747249603271,2500,7.0781956,34.779037,34.779036471297935,,79.97801,1.0,True,4.48,14664.652,-229092900000.0,0.3540714,0.4189424,35.95312,-9.851643,9.99999,10,255.4866,,79.97801,
1668.0637,13153,,-1.0,50,0.6442525,9.999972,36.177948,1.0,-6.8656983,6,1.0,1.0,3.6654703e+29,50.0,-2483.331,18.953093,14.969255924224854,2550,65501.18,36.177948,36.17794968560432,,99.9247,1.0,True,4.62,125981390.0,-4.9358836e+17,50.0,0.4189424,308987.4,-6.8656983,9.999972,1,2112908.0,,99.9247,
204.72923,13432,,-1.0,50,1.0425233e-17,9.999997,45.77477,10042266000.0,-7.4716887,6,10042266000.0,10042266000.0,inf,4.9789564e-09,-inf,20.000805,15.242131471633911,2600,0.35513154,45.77477,45.77477081948895,,99.91649,1.0,True,5.58,204.72923,-inf,4.9789564e-09,0.4189424,1.4872205,-22.61951,9.999997,2,10.402086,,99.91649,
24714.834,13710,9.982955,-1.0,50,2.1726362e-20,9.999968,35.590214,32511690000.0,-6.0724125,6,32511690000.0,32511690000.0,inf,1.5379084e-09,-inf,17.901754,15.566279649734497,2650,20.575933,45.57317,45.57316884430854,,80.00657,1.0,True,5.56,24714.834,-inf,1.5379084e-09,0.4189424,125.81554,-26.99763,9.999968,3,895.43695,,89.989525,
10736.061,13969,9.98358,-1.0,50,1.0131014e-14,9.999993,31.788769,2362533400.0,-7.9990788,6,2362533400.0,2362533400.0,inf,2.1163721e-08,-inf,21.410744,15.816143035888672,2700,9.067319,41.77235,41.77234973798846,,120.00574,1.0,True,5.18,10736.061,-inf,2.1163721e-08,0.4189424,35.57185,-21.315603,9.999993,4,228.84685,,129.98932,
209.55858,14246,9.979653,-1.0,50,8.919421e-14,9.999969,35.391537,309386140.0,-6.96112,6,309386140.0,309386140.0,inf,1.6161034e-07,-inf,20.213585,16.112818241119385,2750,0.2111664,45.371185,45.37118880000377,,80.00138,1.0,True,5.54,209.55858,-inf,1.6161034e-07,0.4189424,0.5183982,-18.152603,9.999969,5,3.1664197,,89.98103,
236.84448,14493,9.981052,-1.0,50,5.8773676e-18,9.999995,29.394854,17431100000.0,-8.09216,6,17431100000.0,17431100000.0,inf,2.8684364e-09,-inf,20.234032,16.366103887557983,2800,0.30348885,39.375904,39.37590670132486,,79.95207,1.0,True,4.94,236.84448,-inf,2.8684364e-09,0.4189424,0.64268476,-25.934502,9.999995,6,2.9582956,,89.93312,
35646.96,14748,9.982826,-1.0,50,6.3321176e-22,9.999969,30.991013,460885560000.0,-10.437479,6,460885560000.0,460885560000.0,inf,1.084868e-10,-inf,21.084332,16.546340703964233,2850,88.96421,40.97384,40.973840048584115,,89.94227,1.0,True,5.1,35646.96,-inf,1.084868e-10,0.4189424,619.99976,-34.843098,9.999969,7,4428.959,,99.925095,
201.1765,15007,9.980869,-1.0,50,7.1582354e-19,9.999973,31.793201,2527164200.0,-5.668997,6,2527164200.0,2527164200.0,inf,1.9785023e-08,-inf,21.598923,16.822460412979126,2900,0.5419046,41.774067,41.77407003262696,,90.0022,1.0,True,5.18,201.1765,-inf,1.9785023e-08,0.4189424,1.4165523,-24.406414,9.999973,8,7.3464546,,99.98307,
602.39014,15257,9.983564,-1.0,50,1.205815e-17,9.9999695,29.99271,12822160000.0,-6.4490275,6,12822160000.0,12822160000.0,inf,3.899499e-09,-inf,18.969297,17.107280254364014,2950,0.76417804,39.976276,39.97627599432275,,89.99963,1.0,True,5.0,602.39014,-inf,3.899499e-09,0.4189424,2.3278196,-22.887428,9.9999695,9,13.434852,,99.9832,
289.68213,15509,9.9821,-1.0,50,6.6155145e-19,9.999995,30.393387,7075127000.0,-7.2324443,6,7075127300.0,7075127000.0,inf,7.067011e-09,-inf,16.115692,17.386808395385742,3000,0.59158653,40.375484,40.375487667190626,,69.98375,1.0,True,5.04,289.68213,-inf,7.0670105e-09,0.4189424,2.0578065,-23.810246,9.999995,10,11.251857,,79.96585,
1977.6338,15765,19.970255,-1.0,50,0.15204507,9.999948,21.204397,1.0,-5.821456,7,1.0,1.0,132965695000000.0,50.0,-2963.5154,16.801249,17.630136013031006,3050,26.655945,41.174652,41.17465195305779,,89.9139,1.0,True,5.12,102754.09,-11368371000.0,50.0,0.4189424,59.192467,-5.821456,9.999948,1,266.62244,,109.884155,
4739.6235,16023,,-1.0,50,6.616589e-07,9.999974,41.574818,470.32855,-6.6983547,7,470.32852,470.32855,5.800278e+21,0.10630866,-39752657000000.0,16.88846,17.930018186569214,3100,2.5556605,41.574818,41.57481795951715,,79.95464,1.0,True,5.16,4739.6235,-39752657000000.0,0.10630867,0.4189424,12.553969,-12.986489,9.999974,2,89.67465,,79.95464,
1302.5994,16254,9.983439,-1.0,50,6.618025e-08,9.999992,26.19082,1017.3389,-6.730824,7,1017.3389,1017.3389,4.727665e+25,0.04914783,-4545803000000000.0,19.77882,18.201111555099487,3150,1.170506,36.17426,36.17425717674099,,80.0008,1.0,True,4.62,1302.5994,-4545803000000000.0,0.04914783,0.4189424,2.5704944,-12.118332,9.999992,3,13.725054,,89.98424,
1418.3892,16488,9.980071,-1.0,50,5.091322e-06,9.9999895,26.796272,418.13956,-8.702908,7,418.13956,418.13956,1.0569641e+23,0.1195773,-169820880000000.0,17.015339,18.470078706741333,3200,1.1928134,36.776344,36.77634346494149,,70.00396,1.0,True,4.68,1418.3892,-169820880000000.0,0.1195773,0.4189424,2.548167,-11.907415,9.9999895,4,15.65284,,79.98403,
3327.6475,16723,9.980872,-1.0,50,0.00010921216,9.999986,26.996101,145.53583,-8.830879,7,145.53583,145.53583,1.8475886e+20,0.343558,-7098868000000.0,15.5207615,18.81063461303711,3250,2.4029849,36.976974,36.97697372477977,,69.9963,1.0,True,4.7,3327.6475,-7098868000000.0,0.343558,0.4189424,7.2517767,-11.934256,9.999986,5,50.345303,,79.97717,
1018.1438,16955,,-1.0,50,2.0407067e-07,9.9999895,36.375553,2323.0776,-8.718528,7,2323.0776,2323.0776,1.0959761e+28,0.021523172,-1.03219265e+17,21.965836,19.12013077735901,3300,0.7963415,36.375553,36.37555209719148,,109.88867,1.0,True,4.64,1018.1438,-1.03219265e+17,0.021523172,0.4189424,2.0521193,-14.718494,9.9999895,6,13.498726,,109.88867,
7518.749,17182,,-1.0,50,5.213874e-06,9.999992,35.376415,84.929245,-5.8329096,7,84.929245,84.929245,2.5278378e+16,0.5887253,-63892950000.0,16.752785,19.370017528533936,3350,2.279297,35.376415,35.37641576729282,,69.98207,1.0,True,4.54,7541.438,-63577375000.0,0.5887253,0.4189424,7.560882,-9.062918,9.999992,7,53.182945,,69.98207,
1901.5474,17422,9.9871235,-1.0,50,8.508417e-08,9.99996,27.987862,169.07959,-6.952492,7,169.07959,169.07959,4.819202e+18,0.29571873,-1148300600000.0,17.082453,19.656298398971558,3400,1.7094852,37.974983,37.974983490775855,,69.983505,1.0,True,4.8,1895.3748,-1146312200000.0,0.29571873,0.4189424,7.395034,-12.481486,9.99996,8,52.60795,,79.97063,
5506.8823,17637,9.981971,-1.0,50,3.2605817e-06,9.999991,22.995049,142.50928,-5.9771237,7,142.50928,142.50928,2.4172286e+17,0.35085434,-258055570000.0,17.45965,19.881427526474,3450,1.8961778,32.977024,32.97702208213984,,69.982025,1.0,True,4.3,5482.5073,-256686030000.0,0.35085434,0.4189424,7.1702166,-11.665502,9.999991,9,49.34643,,79.964,
