eRenyi2,MaxVanillaIw,AvgDiscRet,AvgRet,Bound,VanillaAvgRet,ESSClassic,VarNormIw,AvgEpLen,MinNormIw,J,MaxNormIw,VarDiscRet,VarVanillaIw,AvgVanillaIw,BatchSize,AvgNormIw,ESSRenyi,VarRet,MinVanillaIw,VarJ
1.0,1.0,86.5490903070636,86.5490903070636,83.407936,86.5490903070636,100.0,3.5044917e-18,9.66,0.01,86.54909,0.01,1394.9354406504895,,1.0,100,0.009999998,100.0,1394.9354406504895,1.0,37.16162
1.0,1.0,90.24825723948761,90.24825723948761,86.834076,90.24825723948761,100.0,3.5044917e-18,10.03,0.01,90.24825,0.01,1647.9723893317193,,1.0,100,0.009999998,100.0,1647.9723893317193,1.0,40.39174
1.0,1.0000057,96.15025158999788,96.15025158999788,92.12298,96.15025158999788,100.00000762939614,3.9366833e-16,10.62,0.009999939,96.15027,0.010000058,2292.9901753902664,3.9521966e-12,0.9999998,100,0.01,100.0,2292.9901753902664,0.9999938,47.64518
1.0,1.0,89.84855082718117,89.84855082718117,86.29279,89.84855082718117,100.0,3.5044917e-18,9.99,0.01,89.84856,0.01,1787.4840213922043,,1.0,100,0.009999998,100.0,1787.4840213922043,1.0,42.06672
1.0,1.0,88.64847085354279,88.64847085354279,85.03861,88.64847085354279,100.0,3.5044917e-18,9.87,0.01,88.64846,0.01,1842.276537708656,,1.0,100,0.009999998,100.0,1842.276537708656,1.0,42.706596
1.0,1.0000057,89.54860121928232,89.54860121928232,86.229004,89.54860121928232,99.9999809265164,3.35301e-16,9.96,0.009999952,89.54862,0.0100000575,1557.950939289201,3.3485942e-12,1.0,100,0.01,100.0,1557.950939289201,0.99999523,39.27306
1.0,1.0,89.44967215902143,89.44967215902143,85.96127,89.44967215902143,100.0,3.5044917e-18,9.95,0.01,89.44967,0.01,1720.3956742619275,,1.0,100,0.009999998,100.0,1720.3956742619275,1.0,41.269745
1.0000076,1.0000052,97.85062852004505,97.85062852004505,94.42429,97.85062852004505,99.99999618530313,3.1312635e-16,10.79,0.009999942,97.85065,0.010000052,1659.734634474903,3.1080145e-12,1.0000001,100,0.009999999,99.9992370663676,1659.734634474903,0.9999943,40.53562
1.0,1.0000057,85.84732736056044,85.84732736056044,82.92084,85.84732736056044,100.00001144409539,3.4399215e-16,9.59,0.009999917,85.847336,0.010000059,1210.8056554919665,3.4381656e-12,0.99999976,100,0.01,100.0,1210.8056554919665,0.9999914,34.622227
1.0,1.0,92.94863574453551,92.94863574453551,89.44355,92.94863574453551,100.0,3.5044917e-18,10.3,0.01,92.94863,0.01,1736.8958533727316,,1.0,100,0.009999998,100.0,1736.8958533727316,1.0,41.46718
1.0,1.0000167,88.0482232214502,88.0482232214502,84.41468,88.0482232214502,100.00001525879547,1.8173945e-15,9.81,0.009999894,88.04823,0.01000017,1866.5540060731068,1.817396e-11,0.9999997,100,0.01,100.0,1866.5540060731068,0.99998903,42.98707
1.0,1.0,89.4484422110153,89.4484422110153,85.94762,89.4484422110153,100.0,3.5044917e-18,9.95,0.01,89.44844,0.01,1732.6754892664208,,1.0,100,0.009999998,100.0,1732.6754892664208,1.0,41.416767
1.0,1.0,94.2483772677494,94.2483772677494,90.37395,94.2483772677494,100.0,3.5044917e-18,10.43,0.01,94.248375,0.01,2122.2279521726036,,1.0,100,0.009999998,100.0,2122.2279521726036,1.0,45.83673
1.0000076,1.0000124,82.64791390837021,82.64791390837021,79.86212,82.64791390837021,100.00000381469621,1.4715186e-15,9.27,0.009999882,82.64795,0.010000121,1097.1909772057936,1.4729336e-11,1.0000004,100,0.01,99.9992370663676,1097.1909772057936,0.99998856,32.957855
1.0,1.0,90.74900280222522,90.74900280222522,87.05691,90.74900280222522,100.0,3.5044917e-18,10.08,0.01,90.74901,0.01,1927.1906362991708,,1.0,100,0.009999998,100.0,1927.1906362991708,1.0,43.679726
1.0,1.0,83.94847980276803,83.94847980276803,81.29653,83.94847980276803,100.0,3.5044917e-18,9.4,0.01,83.94848,0.01,994.2734716389805,,1.0,100,0.009999998,100.0,994.2734716389805,1.0,31.374046
1.0,1.0000086,92.74772488706633,92.74772488706633,89.36588,92.74772488706633,99.99998474121735,3.8290956e-16,10.28,0.0099999495,92.74775,0.010000083,1616.9213741014942,3.7993224e-12,1.0000004,100,0.010000002,100.0,1616.9213741014942,0.99999523,40.00942
1.0,1.0,80.64507320455137,80.64507320455137,77.60564,80.64507320455137,100.0,3.5044917e-18,9.07,0.01,80.64507,0.01,1306.057951416218,,1.0,100,0.009999998,100.0,1306.057951416218,1.0,35.95827
1.0,1.0,91.44895510906237,91.44895510906237,87.78456,91.44895510906237,100.0,3.5044917e-18,10.15,0.01,91.44896,0.01,1898.3753868324397,,1.0,100,0.009999998,100.0,1898.3753868324397,1.0,43.35195
1.0,1.0,93.64937835646022,93.64937835646022,89.20068,93.64937835646022,100.0,3.5044917e-18,10.37,0.01,93.649376,0.01,2797.9647828321226,,1.0,100,0.009999998,100.0,2797.9647828321226,1.0,52.63065
1.0,1.0000243,90.94984391316343,90.94984391316343,87.96445,90.94984391316343,99.99996948238928,1.4303978e-14,10.1,0.009999412,90.949905,0.010000256,1260.0795664081536,1.430967e-10,0.9999987,100,0.010000002,100.0,1260.0795664081536,0.9999399,35.31979
1.0,1.0,99.24749890577009,99.24749890577009,94.27744,99.24749890577009,100.0,3.5044917e-18,10.93,0.01,99.2475,0.01,3492.202556145041,,1.0,100,0.009999998,100.0,3492.202556145041,1.0,58.79864
1.0,1.0,90.6473565198823,90.6473565198823,87.29692,90.6473565198823,100.0,3.5044917e-18,10.07,0.01,90.647354,0.01,1587.008952907735,,1.0,100,0.009999998,100.0,1587.008952907735,1.0,39.637596
1.0,1.0,87.94910955314806,87.94910955314806,84.89857,87.94910955314806,100.0,3.5044917e-18,9.8,0.01,87.949104,0.01,1315.617121730299,,1.0,100,0.009999998,100.0,1315.617121730299,1.0,36.089622
1.0,1.0,95.55011982532787,95.55011982532787,92.04124,95.55011982532787,100.0,3.5044917e-18,10.56,0.01,95.55012,0.01,1740.662707966477,,1.0,100,0.009999998,100.0,1740.662707966477,1.0,41.51212
1.0,1.0,86.44917163800572,86.44917163800572,83.47843,86.44917163800572,100.0,3.5044917e-18,9.65,0.01,86.44917,0.01,1247.6878219740654,,1.0,100,0.009999998,100.0,1247.6878219740654,1.0,35.145565
1.0,1.0,93.54875193507988,93.54875193507988,88.70511,93.54875193507988,100.0,3.5044917e-18,10.36,0.01,93.54875,0.01,3316.809146240077,,1.0,100,0.009999998,100.0,3316.809146240077,1.0,57.303062
1.0,1.0,88.44810921671922,88.44810921671922,85.084785,88.44810921671922,100.0,3.5044917e-18,9.85,0.01,88.448105,0.01,1599.2397357465393,,1.0,100,0.009999998,100.0,1599.2397357465393,1.0,39.79004
1.0000076,1.0000658,87.54740492652483,87.54740492652483,84.87102,87.54740492652483,100.0000114441216,2.7442256e-14,9.76,0.009999624,87.54749,0.010000683,1012.7434796977809,2.744245e-10,0.9999975,100,0.01,99.9992370663676,1012.7434796977809,0.99995995,31.664114
1.0,1.0,90.7475137028237,90.7475137028237,87.59619,90.7475137028237,100.0,3.5044917e-18,10.08,0.01,90.74751,0.01,1403.9875549393034,,1.0,100,0.009999998,100.0,1403.9875549393034,1.0,37.282
1.0,1.0,87.94881457958583,87.94881457958583,84.877365,87.94881457958583,100.0,3.5044917e-18,9.8,0.01,87.948814,0.01,1333.7140513052534,,1.0,100,0.009999998,100.0,1333.7140513052534,1.0,36.33699
1.0,1.0,87.14848819838373,87.14848819838373,83.8458,87.14848819838373,100.0,3.5044917e-18,9.72,0.01,87.14848,0.01,1542.0912104344775,,1.0,100,0.009999998,100.0,1542.0912104344775,1.0,39.072628
1.0,1.0000057,86.64721288814651,86.64721288814651,83.70385,86.64721288814651,100.00000381469766,6.2384337e-16,9.67,0.0099998815,86.64722,0.0100000575,1224.8008149751497,6.2557906e-12,0.99999994,100,0.01,100.0,1224.8008149751497,0.9999881,34.821735
1.0000076,1.0000229,89.05093474991926,89.05093474991926,85.40286,89.05093474991926,99.99998855590307,5.5381483e-15,9.91,0.009999657,89.05099,0.0100002345,1881.5413234297266,5.53731e-11,0.99999946,100,0.01,99.9992370663676,1881.5413234297266,0.9999652,43.159435
1.0,1.0,96.75108804673191,96.75108804673191,93.20068,96.75108804673191,100.0,3.5044917e-18,10.68,0.01,96.75108,0.01,1782.1004729547342,,1.0,100,0.009999998,100.0,1782.1004729547342,1.0,42.003326
1.0,1.0000153,92.54799349688803,92.54799349688803,88.99199,92.54799349688803,100.0,1.4700029e-15,10.26,0.00999989,92.54801,0.0100001525,1787.7450465206266,1.4698904e-11,1.0,100,0.01,100.0,1787.7450465206266,0.99998903,42.069843
1.0,1.0,87.2467114052794,87.2467114052794,84.0567,87.2467114052794,100.0,3.5044917e-18,9.73,0.01,87.24671,0.01,1438.669645546727,,1.0,100,0.009999998,100.0,1438.669645546727,1.0,37.739674
1.0,1.0000048,92.84831274404196,92.84831274404196,88.300156,92.84831274404196,99.99999618530168,4.799139e-16,10.29,0.009999884,92.84832,0.010000051,2924.479362725174,4.7749907e-12,0.9999997,100,0.010000002,100.0,2924.479362725174,0.9999881,53.8074
1.0,1.0000181,95.74891209718933,95.74891209718933,92.081085,95.74891209718933,99.99997711179589,1.07665265e-14,10.58,0.009999324,95.74901,0.010000192,1902.0309292271238,1.0768957e-10,0.9999989,100,0.010000002,100.0,1902.0309292271238,0.99993134,43.39376
1.0,1.0,90.94828003642893,90.94828003642893,87.56133,90.94828003642893,100.0,3.5044917e-18,10.1,0.01,90.94828,0.01,1621.7854164105204,,1.0,100,0.009999998,100.0,1621.7854164105204,1.0,40.06953
1.0,1.0,87.54695374110645,87.54695374110645,84.74252,87.54695374110645,100.0,3.5044917e-18,9.76,0.01,87.54696,0.01,1111.9046435677808,,1.0,100,0.009999998,100.0,1111.9046435677808,1.0,33.17809
1.0,1.0,91.14850400176476,91.14850400176476,86.55191,91.14850400176476,100.0,3.5044917e-18,10.12,0.01,91.148506,0.01,2987.0975192705514,,1.0,100,0.009999998,100.0,2987.0975192705514,1.0,54.380386
1.0,1.0,90.44905142714816,90.44905142714816,87.24448,90.44905142714816,100.0,3.5044917e-18,10.05,0.01,90.44905,0.01,1451.8339201591646,,1.0,100,0.009999998,100.0,1451.8339201591646,1.0,37.91194
1.0,1.0,81.24703412670621,81.24703412670621,78.33394,81.24703412670621,100.0,3.5044917e-18,9.13,0.01,81.24703,0.01,1199.7330640826362,,1.0,100,0.009999998,100.0,1199.7330640826362,1.0,34.46354
1.0,1.0,92.44961679053462,92.44961679053462,87.496895,92.44961679053462,100.0,3.5044917e-18,10.25,0.01,92.449615,0.01,3467.8879816297917,,1.0,100,0.009999998,100.0,3467.8879816297917,1.0,58.593594
1.0,1.0,86.4478156903205,86.4478156903205,83.46737,86.4478156903205,100.0,3.5044917e-18,9.65,0.01,86.447815,0.01,1255.856039555179,,1.0,100,0.009999998,100.0,1255.856039555179,1.0,35.26042
1.0,1.0,82.14792164538576,82.14792164538576,79.37837,82.14792164538576,100.0,3.5044917e-18,9.22,0.01,82.14793,0.01,1084.419754060541,,1.0,100,0.009999998,100.0,1084.419754060541,1.0,32.76546
1.0,1.0,88.75078088743015,88.75078088743015,86.10332,88.75078088743015,100.0,3.5044917e-18,9.88,0.01,88.75078,0.01,990.9140285847061,,1.0,100,0.009999998,100.0,990.9140285847061,1.0,31.320997
1.0,1.0,93.14913154532604,93.14913154532604,89.58849,93.14913154532604,100.0,3.5044917e-18,10.32,0.01,93.14913,0.01,1792.3921833185643,,1.0,100,0.009999998,100.0,1792.3921833185643,1.0,42.12444
1.0,1.0,94.5483777559665,94.5483777559665,90.29052,94.5483777559665,100.0,3.5044917e-18,10.46,0.01,94.54838,0.01,2563.0604330024903,,1.0,100,0.009999998,100.0,2563.0604330024903,1.0,50.37291
1.0,1.0,92.6484479724111,92.6484479724111,88.83975,92.6484479724111,100.0,3.5044917e-18,10.27,0.01,92.648445,0.01,2050.8228446332682,,1.0,100,0.009999998,100.0,2050.8228446332682,1.0,45.059013
1.0,1.0,83.94729325844256,83.94729325844256,80.47196,83.94729325844256,100.0,3.5044917e-18,9.4,0.01,83.94729,0.01,1707.52812225269,,1.0,100,0.009999998,100.0,1707.52812225269,1.0,41.115116
1.0,1.0,92.44900568940434,92.44900568940434,88.52302,92.44900568940434,100.0,3.5044917e-18,10.25,0.01,92.44901,0.01,2179.0959710374295,,1.0,100,0.009999998,100.0,2179.0959710374295,1.0,46.446796
1.0,1.0,90.34909966818826,90.34909966818826,86.18702,90.34909966818826,100.0,3.5044917e-18,10.04,0.01,90.3491,0.01,2449.0482372676274,,1.0,100,0.009999998,100.0,2449.0482372676274,1.0,49.239796
1.0,1.0,88.34877165220107,88.34877165220107,84.35016,88.34877165220107,100.0,3.5044917e-18,9.84,0.01,88.34877,0.01,2260.4481303600714,,1.0,100,0.009999998,100.0,2260.4481303600714,1.0,47.305855
1.0,1.0000105,86.94638555539058,86.94638555539058,83.55322,86.94638555539058,99.99998474121735,1.5548291e-15,9.7,0.009999844,86.94643,0.010000102,1627.7843927994886,1.5543518e-11,1.0000004,100,0.01,100.0,1627.7843927994886,0.99998474,40.143677
1.0000076,1.0002956,90.2493603851903,90.2493603851903,86.779625,90.2493603851903,100.00000762956785,1.7993747e-12,10.03,0.009993481,90.24979,0.010003183,1702.4454305260535,1.7993278e-08,0.99997735,100,0.01,99.9992370663676,1702.4454305260535,0.9993255,41.054287
1.0,1.0000186,87.04787528205613,87.04787528205613,83.27228,87.04787528205613,99.99999618529732,4.0255834e-15,9.71,0.009999743,87.04795,0.0100002,2015.4223835814798,4.0263515e-11,0.99999857,100,0.01,100.0,2015.4223835814798,0.9999728,44.66869
1.0,1.0,89.74708006155296,89.74708006155296,86.198524,89.74708006155296,100.0,3.5044917e-18,9.98,0.01,89.747086,0.01,1780.2494066602694,,1.0,100,0.009999998,100.0,1780.2494066602694,1.0,41.981506
1.0,1.0,89.34979099901537,89.34979099901537,86.27397,89.34979099901537,100.0,3.5044917e-18,9.94,0.01,89.34979,0.01,1337.5156585740515,,1.0,100,0.009999998,100.0,1337.5156585740515,1.0,36.38874
1.0,1.0000105,85.24780400585806,85.24780400585806,82.20321,85.24780400585806,100.00001907348906,2.7229551e-15,9.53,0.009999662,85.247826,0.010000105,1310.5180185243914,2.7268764e-11,1.0,100,0.01,100.0,1310.5180185243914,0.99996614,36.019634
1.0,1.0,87.64871177343554,87.64871177343554,84.832306,87.64871177343554,100.0,3.5044917e-18,9.77,0.01,87.648705,0.01,1121.412688184887,,1.0,100,0.009999998,100.0,1121.412688184887,1.0,33.31964
1.0,1.0,89.64796474488135,89.64796474488135,85.64431,89.64796474488135,100.0,3.5044917e-18,9.97,0.01,89.647964,0.01,2266.1597315371123,,1.0,100,0.009999998,100.0,2266.1597315371123,1.0,47.365578
1.0,1.0,88.94739190912047,88.94739190912047,85.57738,88.94739190912047,100.0,3.5044917e-18,9.9,0.01,88.94739,0.01,1605.6056882828618,,1.0,100,0.009999998,100.0,1605.6056882828618,1.0,39.869156
1.0,1.0,89.34905553641745,89.34905553641745,85.154724,89.34905553641745,100.0,3.5044917e-18,9.94,0.01,89.34905,0.01,2487.1525687449025,,1.0,100,0.009999998,100.0,2487.1525687449025,1.0,49.621372
1.0000076,1.0010511,92.04874434921099,92.04874434921099,88.19145,92.04874434921099,99.99997329441872,3.501695e-11,10.21,0.0099791,92.05499,0.010011525,2110.3007744109095,3.5009873e-07,0.9998987,100,0.01,99.9992370663676,2110.3007744109095,0.99780893,45.71837
1.0,1.0,85.64735071044923,85.64735071044923,82.49242,85.64735071044923,100.0,3.5044917e-18,9.57,0.01,85.64735,0.01,1407.201150905154,,1.0,100,0.009999998,100.0,1407.201150905154,1.0,37.324642
1.0000076,1.0000105,85.94646285148006,85.94646285148006,82.76516,85.94646285148006,99.99999618530022,1.5137916e-15,9.6,0.009999893,85.94649,0.010000112,1430.8345207269142,1.5132982e-11,0.9999993,100,0.010000002,99.9992370663676,1430.8345207269142,0.99998856,37.636806
1.0,1.0000072,92.24998560260632,92.24998560260632,88.805786,92.24998560260632,99.99999237060707,4.764269e-16,10.23,0.009999918,92.25,0.01000007,1677.091012937966,4.7834597e-12,1.0000001,100,0.01,100.0,1677.091012937966,0.9999919,40.747066
1.0,1.0,90.3479548255096,90.3479548255096,86.45377,90.3479548255096,100.0,3.5044917e-18,10.04,0.01,90.34795,0.01,2143.9221930943095,,1.0,100,0.009999998,100.0,2143.9221930943095,1.0,46.07041
1.0,1.0,87.44717590004238,87.44717590004238,84.344505,87.44717590004238,100.0,3.5044917e-18,9.75,0.01,87.44718,0.01,1360.9711703542894,,1.0,100,0.009999998,100.0,1360.9711703542894,1.0,36.70642
1.0,1.0,80.84548078842674,80.84548078842674,77.66166,80.84548078842674,100.0,3.5044917e-18,9.09,0.01,80.84548,0.01,1433.0930670082375,,1.0,100,0.009999998,100.0,1433.0930670082375,1.0,37.66646
1.0,1.0,89.94675526918093,89.94675526918093,86.575714,89.94675526918093,100.0,3.5044917e-18,10.0,0.01,89.94676,0.01,1606.5946822988835,,1.0,100,0.009999998,100.0,1606.5946822988835,1.0,39.88143
1.0,1.0,90.94884505782102,90.94884505782102,87.60012,90.94884505782102,100.0,3.5044917e-18,10.1,0.01,90.94884,0.01,1585.3820336124027,,1.0,100,0.009999998,100.0,1585.3820336124027,1.0,39.61727
1.0,1.0,90.0489693199639,90.0489693199639,86.52561,90.0489693199639,100.0,3.5044917e-18,10.01,0.01,90.04897,0.01,1755.05695141549,,1.0,100,0.009999998,100.0,1755.05695141549,1.0,41.683407
1.0,1.0000062,86.04815940535126,86.04815940535126,82.63943,86.04815940535126,100.00000762939614,3.3299682e-16,9.61,0.009999959,86.04818,0.010000063,1642.7388662770147,3.3384025e-12,0.9999998,100,0.01,100.0,1642.7388662770147,0.9999957,40.32758
1.0,1.0,93.04758275751584,93.04758275751584,88.70949,93.04758275751584,100.0,3.5044917e-18,10.31,0.01,93.04758,0.01,2660.560846000926,,1.0,100,0.009999998,100.0,2660.560846000926,1.0,51.32207
1.0,1.0,93.14857007797127,93.14857007797127,89.54615,93.14857007797127,100.0,3.5044917e-18,10.32,0.01,93.14857,0.01,1834.7009593262771,,1.0,100,0.009999998,100.0,1834.7009593262771,1.0,42.618706
1.0,1.0,83.447123021741,83.447123021741,80.33757,83.447123021741,100.0,3.5044917e-18,9.35,0.01,83.44712,0.01,1367.010705836834,,1.0,100,0.009999998,100.0,1367.010705836834,1.0,36.787777
1.0,1.0,94.14874364854516,94.14874364854516,89.86109,94.14874364854516,100.0,3.5044917e-18,10.42,0.01,94.148735,0.01,2599.0489489530664,,1.0,100,0.009999998,100.0,2599.0489489530664,1.0,50.725327
1.0,1.0,92.34921341430429,92.34921341430429,88.513885,92.34921341430429,100.0,3.5044917e-18,10.24,0.01,92.34921,0.01,2079.605619464284,,1.0,100,0.009999998,100.0,2079.605619464284,1.0,45.374104
1.0,1.0000076,94.850692853033,94.850692853033,91.76162,94.850692853033,99.99999237060416,4.0107158e-16,10.49,0.009999931,94.850716,0.010000079,1349.0839955741599,3.9801877e-12,0.99999976,100,0.01,100.0,1349.0839955741599,0.99999285,36.545773
1.0,1.0,98.54781511127143,98.54781511127143,94.70703,98.54781511127143,100.0,3.5044917e-18,10.86,0.01,98.54781,0.01,2085.5312943468048,,1.0,100,0.009999998,100.0,2085.5312943468048,1.0,45.438705
1.0,1.0000062,95.04876966091017,95.04876966091017,91.36281,95.04876966091017,99.99999237060707,3.8977836e-16,10.51,0.009999932,95.04878,0.01000006,1920.7953418877719,3.899229e-12,1.0000001,100,0.01,100.0,1920.7953418877719,0.9999933,43.60722
1.0,1.0,89.64811818630997,89.64811818630997,86.314445,89.64811818630997,100.0,3.5044917e-18,9.97,0.01,89.64812,0.01,1571.169641253527,,1.0,100,0.009999998,100.0,1571.169641253527,1.0,39.439297
1.0,1.0,92.34863820962066,92.34863820962066,89.05228,92.34863820962066,100.0,3.5044917e-18,10.24,0.01,92.34863,0.01,1536.1919310453893,,1.0,100,0.009999998,100.0,1536.1919310453893,1.0,38.997818
1.0,1.0,88.54822164580834,88.54822164580834,85.30687,88.54822164580834,100.0,3.5044917e-18,9.86,0.01,88.54821,0.01,1485.3448110831055,,1.0,100,0.009999998,100.0,1485.3448110831055,1.0,38.34699
1.0,1.0000057,87.74828997970297,87.74828997970297,84.666046,87.74828997970297,100.00000381469621,4.5218457e-16,9.78,0.009999911,87.74831,0.010000054,1343.1218820463016,4.5411574e-12,1.0000004,100,0.01,100.0,1343.1218820463016,0.9999914,36.464943
1.0,1.0,86.34742970475762,86.34742970475762,82.68295,86.34742970475762,100.0,3.5044917e-18,9.64,0.01,86.34743,0.01,1898.457177217362,,1.0,100,0.009999998,100.0,1898.457177217362,1.0,43.35288
1.0,1.0,87.04845111573394,87.04845111573394,84.136246,87.04845111573394,100.0,3.5044917e-18,9.71,0.01,87.048454,0.01,1199.0104907253833,,1.0,100,0.009999998,100.0,1199.0104907253833,1.0,34.453163
1.0,1.0,86.54648297150533,86.54648297150533,83.52823,86.54648297150533,100.0,3.5044917e-18,9.66,0.01,86.546486,0.01,1287.9219152766132,,1.0,100,0.009999998,100.0,1287.9219152766132,1.0,35.707737
1.0,1.0,85.94709211579435,85.94709211579435,82.95565,85.94709211579435,100.0,3.5044917e-18,9.6,0.01,85.94709,0.01,1265.1373471698978,,1.0,100,0.009999998,100.0,1265.1373471698978,1.0,35.39048
1.0,1.0,90.24782679207874,90.24782679207874,85.37194,90.24782679207874,100.0,3.5044917e-18,10.03,0.01,90.24783,0.01,3361.1324804530213,,1.0,100,0.009999998,100.0,3361.1324804530213,1.0,57.68467
1.0,1.0,90.94943907750746,90.94943907750746,87.674095,90.94943907750746,100.0,3.5044917e-18,10.1,0.01,90.94944,0.01,1516.6687280683993,,1.0,100,0.009999998,100.0,1516.6687280683993,1.0,38.74922
1.0,1.0,90.04947429644079,90.04947429644079,86.77848,90.04947429644079,100.0,3.5044917e-18,10.01,0.01,90.04947,0.01,1512.6406914799172,,1.0,100,0.009999998,100.0,1512.6406914799172,1.0,38.69773
1.0,1.0,84.74568381213686,84.74568381213686,81.98932,84.74568381213686,100.0,3.5044917e-18,9.48,0.01,84.74568,0.01,1074.1152952940763,,1.0,100,0.009999998,100.0,1074.1152952940763,1.0,32.609417
1.0,1.0,80.54667083380372,80.54667083380372,77.985596,80.54667083380372,100.0,3.5044917e-18,9.06,0.01,80.54667,0.01,927.2997894846308,,1.0,100,0.009999998,100.0,927.2997894846308,1.0,30.298956
1.0000076,1.0000291,95.64690065720815,95.64690065720815,92.035774,95.64690065720815,99.99998474119988,9.852634e-15,10.57,0.009999603,95.64696,0.0100003,1843.6233102390242,9.84706e-11,0.99999917,100,0.01,99.9992370663676,1843.6233102390242,0.99995947,42.722263
1.0,1.0,89.04865247708345,89.04865247708345,85.98388,89.04865247708345,100.0,3.5044917e-18,9.91,0.01,89.04865,0.01,1327.9277323446072,,1.0,100,0.009999998,100.0,1327.9277323446072,1.0,36.25808
1.0,1.0,85.04772545984278,85.04772545984278,81.45807,85.04772545984278,100.0,3.5044917e-18,9.51,0.01,85.04773,0.01,1821.7308929836563,,1.0,100,0.009999998,100.0,1821.7308929836563,1.0,42.467793
1.0,1.0,90.44889628780471,90.44889628780471,86.98498,90.44889628780471,100.0,3.5044917e-18,10.05,0.01,90.4489,0.01,1696.3371070280234,,1.0,100,0.009999998,100.0,1696.3371070280234,1.0,40.980164
1.0,1.0,89.35008313789963,89.35008313789963,86.50101,89.35008313789963,100.0,3.5044917e-18,9.94,0.01,89.35008,0.01,1147.5819204237914,,1.0,100,0.009999998,100.0,1147.5819204237914,1.0,33.706173
1.0,1.0,84.54719628872289,84.54719628872289,81.46768,84.54719628872289,100.0,3.5044917e-18,9.46,0.01,84.5472,0.01,1340.7376203193744,,1.0,100,0.009999998,100.0,1340.7376203193744,1.0,36.432545
1.0,1.0,89.04717992496009,89.04717992496009,85.686554,89.04717992496009,100.0,3.5044917e-18,9.91,0.01,89.04718,0.01,1596.6793355536554,,1.0,100,0.009999998,100.0,1596.6793355536554,1.0,39.75817
1.0,1.0,100.850407222807,100.850407222807,96.307335,100.850407222807,100.0,3.5044917e-18,11.09,0.01,100.8504,0.01,2917.938140078894,,1.0,100,0.009999998,100.0,2917.938140078894,1.0,53.747173
1.0,1.0,82.94785139527878,82.94785139527878,80.39326,82.94785139527878,100.0,3.5044917e-18,9.3,0.01,82.947845,0.01,922.6091134641277,,1.0,100,0.009999998,100.0,922.6091134641277,1.0,30.222227
1.0,1.0,90.64943398071384,90.64943398071384,87.43185,90.64943398071384,100.0,3.5044917e-18,10.07,0.01,90.64944,0.01,1463.657100932768,,1.0,100,0.009999998,100.0,1463.657100932768,1.0,38.066
1.0,1.0,86.64836970173775,86.64836970173775,83.867256,86.64836970173775,100.0,3.5044917e-18,9.67,0.01,86.64837,0.01,1093.4902988574042,,1.0,100,0.009999998,100.0,1093.4902988574042,1.0,32.902206
1.0,1.0000057,83.14842288189804,83.14842288189804,80.42766,83.14842288189804,100.0,5.4088326e-16,9.32,0.0099999225,83.14843,0.010000061,1046.550774993604,5.400125e-12,0.99999964,100,0.01,100.0,1046.550774993604,0.9999919,32.188293
1.0,1.0,87.34834340880208,87.34834340880208,84.23828,87.34834340880208,100.0,3.5044917e-18,9.74,0.01,87.34834,0.01,1367.4614185979408,,1.0,100,0.009999998,100.0,1367.4614185979408,1.0,36.79384
1.0,1.0,87.7485433570015,87.7485433570015,84.50583,87.7485433570015,100.0,3.5044917e-18,9.78,0.01,87.74854,0.01,1486.5975753556615,,1.0,100,0.009999998,100.0,1486.5975753556615,1.0,38.36315
1.0,1.0,97.84959897270396,97.84959897270396,93.92363,97.84959897270396,100.0,3.5044917e-18,10.79,0.01,97.8496,0.01,2179.0665116019613,,1.0,100,0.009999998,100.0,2179.0665116019613,1.0,46.446484
1.0,1.0,92.64937986480503,92.64937986480503,88.44302,92.64937986480503,100.0,3.5044917e-18,10.27,0.01,92.64937,0.01,2501.4209123998594,,1.0,100,0.009999998,100.0,2501.4209123998594,1.0,49.763504
1.0,1.0000186,83.94851146873458,83.94851146873458,81.15215,83.94851146873458,99.99998855591618,1.8165183e-15,9.4,0.0099999085,83.94853,0.0100001795,1105.5262429181494,1.8158315e-11,1.0000006,100,0.010000002,100.0,1105.5262429181494,0.9999914,33.082783
1.0,1.0,85.7470886507501,85.7470886507501,83.35219,85.7470886507501,100.0,3.5044917e-18,9.58,0.01,85.74709,0.01,810.8746028201497,,1.0,100,0.009999998,100.0,810.8746028201497,1.0,28.333124
1.0,1.0,94.84914508908503,94.84914508908503,91.49403,94.84914508908503,100.0,3.5044917e-18,10.49,0.01,94.849144,0.01,1591.442966203472,,1.0,100,0.009999998,100.0,1591.442966203472,1.0,39.69293
1.0,1.0000048,88.44891527586195,88.44891527586195,85.08983,88.44891527586195,100.00000762939322,2.5317325e-16,9.85,0.0099999355,88.44893,0.010000045,1595.226231158387,2.5378577e-12,1.0000002,100,0.01,100.0,1595.226231158387,0.9999938,39.74007
1.0,1.0,83.34783573018038,83.34783573018038,80.30854,83.34783573018038,100.0,3.5044917e-18,9.34,0.01,83.34783,0.01,1305.9322585710909,,1.0,100,0.009999998,100.0,1305.9322585710909,1.0,35.95654
1.0,1.0000105,93.04901125143323,93.04901125143323,89.63437,93.04901125143323,100.00001525879547,7.6234966e-16,10.31,0.009999908,93.04902,0.010000108,1648.422179439143,7.630942e-12,0.9999997,100,0.01,100.0,1648.422179439143,0.99999046,40.39726
