ESSRenyi,AvgVanillaIw,VarRet,eRenyi2,AvgNormIw,VarVanillaIw,MaxNormIw,J,MinVanillaIw,MinNormIw,MaxVanillaIw,VarJ,ESSClassic,AvgEpLen,BatchSize,AvgDiscRet,VarDiscRet,VanillaAvgRet,VarNormIw,AvgRet,Bound
nan,2.816001e-37,3264.825733248062,nan,0.01,,1.0,317.6371,,,2.816001e-35,,inf,8.23,100,-6.963318810448982e-15,3264.825733248062,72.25414295235169,0.010000003,-6.963318810448982e-15,269.58176
0.014146264640140578,6.1371475e-06,722951.614442864,7069.004,0.01,3.7664574e-09,1.0,3624.1904,,,0.00061371474,6.1961226e-05,1.0,68.59,100,7.73070496506989e-14,722951.614442864,675.8006988409584,0.0100000035,7.73070496506989e-14,2909.0913
nan,0.4930088,737438.9715886585,nan,0.010000002,1.3821363,0.11106115,901.3262,5.8008977e-19,1.1766316e-20,5.4754124,313.0639,15.083888881346796,401.87,100,3.228706191293895e-13,737438.9715886585,4010.986591096681,0.00056864537,3.228706191293895e-13,715.3669
41.29222091843822,1.08654,68758.19972227604,2.4217637,0.010000002,1.3501434,0.038535684,79.410225,7.906793e-15,7.277039e-17,4.187056,15.040639,46.89987836384175,491.85,100,-2.0008883439004421e-13,68758.19972227604,4916.66994032653,0.00011436378,-2.0008883439004421e-13,47.20785
79.31154100666356,0.927185,3202.3992927221943,1.2608505,0.009999998,0.23961619,0.017882438,9.366563,0.00019046957,2.054278e-06,1.6580329,1.1230836,78.373458762917,499.08,100,7.366907084360719e-13,3202.3992927221943,4990.393279696151,2.7872977e-05,7.366907084360719e-13,3.9904933
82.93625256747104,1.0786483,676.2368023532161,1.2057453,0.01,0.16009891,0.015373121,2.563079,0.014866741,0.00013782752,1.6582191,0.37611416,88.01057274840281,499.75,100,2.7284841053187846e-14,676.2368023532161,4997.305879812683,1.3760324e-05,2.7284841053187846e-14,0.23180413
38.65917503576222,0.9577648,763145.9074938835,2.586708,0.01,0.9806361,0.033994634,159.03308,4.18032e-05,4.3646622e-07,3.2558866,75.77595,48.58283075670715,483.2,100,-7.685230229981243e-13,763145.9074938835,4831.4627114461155,0.000106903055,-7.685230229981243e-13,53.624985
63.21363476847574,1.0304228,325.4069988375364,1.5819372,0.01,0.5979166,0.025103556,1.7525473,2.5278892e-05,2.4532542e-07,2.5867276,1.0514536,64.2054589100251,499.83,100,1.6370904631912708e-13,325.4069988375364,4997.969236778353,5.631313e-05,1.6370904631912708e-13,-0.14083767
nan,0.79199564,249986.0367565178,nan,0.01,0.50439554,0.035496257,41.888496,0.0029407416,3.713078e-05,2.811288,81.449005,55.67656860239375,495.01,100,3.637978807091713e-13,249986.0367565178,4949.861597914177,8.0412894e-05,3.637978807091713e-13,-14.466602
33.10545580832746,0.8903762,731888.9527471255,3.0206501,0.009999999,1.1283416,0.042262886,136.05446,0.0008625053,9.686976e-06,3.7629867,81.764755,41.51001607963967,485.06,100,5.366018740460276e-13,731888.9527471255,4850.203690023406,0.00014232904,5.366018740460276e-13,24.379013
65.17130544792003,1.0166627,254390.86279409387,1.5344176,0.01,0.56123096,0.02707384,61.417423,0.0004996181,4.914296e-06,2.7524962,32.28137,65.03832141595164,493.23,100,-4.638422979041934e-13,254390.86279409387,4931.305679977939,5.4298504e-05,-4.638422979041934e-13,8.818409
70.07207762434449,0.9431187,254495.08881512846,1.427102,0.01,0.4460629,0.02344958,62.472164,0.009718173,0.000103042956,2.2115736,31.21136,66.82364947355715,493.12,100,-7.003109203651548e-13,254495.08881512846,4930.210455632029,5.0149123e-05,-7.003109203651548e-13,10.569916
52.51921182315356,0.9801361,249966.45524049195,1.9040651,0.01,0.74556834,0.03190279,44.959644,0.00017893847,1.8256492e-06,3.1269078,45.45277,56.55042535490545,494.96,100,-3.54702933691442e-13,249966.45524049195,4949.309464575138,7.7609446e-05,-3.54702933691442e-13,-10.956146
55.79402721271501,0.8756679,494883.63121955306,1.7923065,0.01,0.45685026,0.024858885,94.64706,0.00010975259,1.2533585e-06,2.176813,50.46243,62.89963270616004,490.0,100,-1.8189894035458565e-14,494883.63121955306,4899.628782974491,5.957924e-05,-1.8189894035458565e-14,20.047028
