BatchSize,ESSRenyi,MaxVanillaIw,Delta,AvgDiscRet,eRenyi2,Bound,MinVanillaIw,IterType,J,AvgVanillaIw,AvgEpLen,VarRet,VarDiscRet,AvgRet,VarNormIw,ESSClassic,EpsThisIter,MaxNormIw,VarJ,MinNormIw,VarVanillaIw,AvgNormIw,VanillaAvgRet
100,99.99953508593221,1.0026778,0.5,4999.816922719339,1.0000046,4499.818,0.98370177,1,4999.819,0.9996208,500.0,1.0077759783048377,1.0077759783048377,4999.816922719339,8.699972e-10,99.99914137306754,100,0.010030582,0.98320013,0.009840749,8.693379e-06,0.01,4999.816922719339
100,100.0,1.0004514,0.5,4999.8991739502835,1.0,4499.9,0.9986784,1,4999.9,0.999996,500.0,0.010131086850752796,0.010131086850752796,4999.8991739502835,7.744489e-12,99.99998855586378,100,0.010004554,0.100095555,0.009986823,7.744417e-08,0.01,4999.8991739502835
100,99.99990463265931,1.001656,0.5,4999.911345086132,1.000001,4499.912,0.9954853,1,4999.912,0.9998008,500.0,0.010606985751384078,0.010606985751384078,4999.911345086132,1.7136852e-10,99.99981304285356,100,0.010018556,0.1023303,0.009956837,1.7130085e-06,0.010000002,4999.911345086132
100,99.22763485694122,1.1076535,0.5,4990.092671928323,1.0077838,4493.547,0.45056194,1,4995.489,1.0008506,499.03,9622.276200890214,9622.276200890214,4990.092671928323,8.454799e-07,99.16990824154203,100,0.011067121,44.184017,0.0045017903,0.0084691895,0.01,4990.092671928323
100,95.91104198170687,1.226363,0.5,4951.61080883407,1.0426328,4479.1836,0.21035245,1,4989.7305,0.9973117,495.18,233296.6488289711,233296.6488289711,4951.61080883407,5.0930175e-06,95.19992058000267,100,0.012296687,102.19607,0.0021091946,0.050656717,0.010000002,4951.61080883407
100,99.99998807907247,1.0005298,0.5,4999.890867150749,1.0000001,4499.891,0.99796885,1,4999.891,0.99999,500.0,0.07025110535026799,0.07025110535026799,4999.890867150749,1.7648917e-11,99.99996566739031,100,0.010005398,0.26322678,0.009979788,1.7648586e-07,0.01,4999.890867150749
100,99.99997615814777,1.0018786,0.5,4999.916750123019,1.0000002,4499.917,0.9987405,1,4999.917,1.0000591,500.0,0.007506832441312699,0.007506832441312699,4999.916750123019,3.086984e-11,99.9999809276441,100,0.010018194,0.08617977,0.009986814,3.0873264e-07,0.01,4999.916750123019
100,100.0,1.0,0.5,4999.900095887349,1.0,4499.9,1.0,1,4999.9,1.0,500.0,0.00944514046911354,0.00944514046911354,4999.900095887349,3.5044917e-18,100.0,100,0.01,0.09671535,0.01,,0.009999998,4999.900095887349
100,100.0,1.0006002,0.5,4999.917632807705,1.0,4499.918,0.9995832,1,4999.918,1.0000004,500.0,0.006663993499413007,0.006663993499413007,4999.917632807705,2.709477e-12,99.99998474121735,100,0.010005999,0.08122957,0.009995828,2.7094762e-08,0.01,4999.917632807705
100,99.99995231630692,1.0020221,0.5,4999.915572904751,1.0000005,4499.916,0.9947268,1,4999.916,0.9999659,500.0,0.01148598223568729,0.01148598223568729,4999.915572904751,1.5351098e-10,99.99983596262516,100,0.010020563,0.10640854,0.009947607,1.5350076e-06,0.01,4999.915572904751
100,99.22324522842106,1.1178648,0.5,4989.890050695147,1.0078284,4493.4526,0.4543276,1,4995.406,1.0108184,499.01,10030.986481233022,10030.986481233022,4989.890050695147,9.817918e-07,99.03737427019416,100,0.011059009,45.04123,0.0044946517,0.010031493,0.010000002,4989.890050695147
100,99.99998807907247,1.0006733,0.5,4999.914444160119,1.0000001,4499.915,0.99821013,1,4999.915,0.99996877,500.0,0.01162541334320319,0.01162541334320319,4999.914444160119,2.5120128e-11,99.99993896296708,100,0.010007045,0.10720291,0.009982413,2.5117987e-07,0.010000003,4999.914444160119
100,99.99997615814777,1.0006872,0.5,4999.9170439506515,1.0000002,4499.9175,0.99825984,1,4999.9175,1.0000011,500.0,0.007931074996508154,0.007931074996508154,4999.9170439506515,2.2243424e-11,99.99998474122899,100,0.010006862,0.088553414,0.009982588,2.22433e-07,0.01,4999.9170439506515
100,100.0,1.0001546,0.5,4999.896952572574,1.0,4499.8975,0.99978745,1,4999.8975,0.99999565,500.0,0.011127418918277905,0.011127418918277905,4999.896952572574,5.5141324e-13,99.99998855585942,100,0.01000159,0.1049575,0.009997918,5.514439e-09,0.010000002,4999.896952572574
100,100.0,1.0,0.5,4999.910286748719,1.0,4499.9106,1.0,1,4999.9106,1.0,500.0,0.008657911938204064,0.008657911938204064,4999.910286748719,3.5044917e-18,100.0,100,0.01,0.09259086,0.01,,0.009999998,4999.910286748719
100,100.0,1.0,0.5,4999.921175566351,1.0,4499.9214,1.0,1,4999.9214,1.0,500.0,0.0066462315142635986,0.0066462315142635986,4999.921175566351,3.5044917e-18,100.0,100,0.01,0.0811353,0.01,,0.009999998,4999.921175566351
100,99.9997377402508,1.0031965,0.5,4999.889213649349,1.0000026,4499.889,0.9889031,1,4999.8896,0.99981123,500.0,0.0309915640203043,0.0309915640203043,4999.889213649349,5.94481e-10,99.99940479753788,100,0.010033859,0.17397135,0.009890898,5.9425665e-06,0.01,4999.889213649349
100,100.0,1.0005857,0.5,4999.893199942969,1.0,4499.8936,0.9966606,1,4999.8936,0.99997526,500.0,0.028723874231873746,0.028723874231873746,4999.893199942969,3.332513e-11,99.99997711125454,100,0.010006104,0.16822778,0.009966852,3.3323735e-07,0.01,4999.893199942969
100,100.0,1.0,0.5,4999.8822191908075,1.0,4499.8823,1.0,1,4999.8823,1.0,500.0,0.05524392028746537,0.05524392028746537,4999.8822191908075,3.5044917e-18,100.0,100,0.01,0.2338622,0.01,,0.009999998,4999.8822191908075
100,100.0,1.0,0.5,4999.912359916087,1.0,4499.912,1.0,1,4999.912,1.0,500.0,0.01898804930545474,0.01898804930545474,4999.912359916087,3.5044917e-18,100.0,100,0.01,0.13709906,0.01,,0.009999998,4999.912359916087
100,100.0,1.0,0.5,4999.911863589676,1.0,4499.9116,1.0,1,4999.9116,1.0,500.0,0.011700305224292717,0.011700305224292717,4999.911863589676,3.5044917e-18,100.0,100,0.01,0.10761801,0.01,,0.009999998,4999.911863589676
100,99.99997615814777,1.0009136,0.5,4999.904213482492,1.0000002,4499.905,0.99721557,1,4999.905,0.99999315,500.0,0.009385140694552279,0.009385140694552279,4999.904213482492,4.4842755e-11,99.99996185277632,100,0.010009205,0.09636015,0.009972224,4.4842056e-07,0.01,4999.904213482492
100,100.0,1.0,0.5,4999.906270581658,1.0,4499.9062,1.0,1,4999.9062,1.0,500.0,0.009353444915135456,0.009353444915135456,4999.906270581658,3.5044917e-18,100.0,100,0.01,0.09621609,0.01,,0.009999998,4999.906270581658
100,99.99991655356695,1.0013702,0.5,4999.903855569495,1.0000008,4499.905,0.9957551,1,4999.905,0.9999389,500.0,0.012290883942253694,0.012290883942253694,4999.903855569495,1.2367406e-10,99.99985121788036,100,0.010014314,0.11013611,0.009958159,1.236587e-06,0.01,4999.903855569495
100,98.17874539747338,1.1458657,0.5,4977.718762095236,1.0185504,4489.892,0.23010382,1,4994.5083,0.9915911,497.8,36681.72175881536,36681.72175881536,4977.718762095236,2.8627462e-06,97.24400759157487,100,0.011555828,45.20916,0.0023205515,0.02814804,0.01,4977.718762095236
100,100.0,1.0001323,0.5,4999.899495180535,1.0,4499.9,0.99988556,1,4999.9,0.99999917,500.0,0.009999069532556361,0.009999069532556361,4999.899495180535,2.0492428e-13,99.99998474119988,100,0.010001332,0.099486075,0.009998864,2.0490483e-09,0.01,4999.899495180535
100,99.99997615814777,1.0011351,0.5,4999.902597460072,1.0000002,4499.903,0.9980709,1,4999.903,1.0000443,500.0,0.013876172055585235,0.013876172055585235,4999.902597460072,3.219248e-11,99.99995804020323,100,0.010010907,0.11709326,0.009980267,3.2195788e-07,0.01,4999.902597460072
100,99.99990463265931,1.0039258,0.5,4999.924953659944,1.000001,4499.926,0.9957953,1,4999.926,1.0002288,500.0,0.007426025989896547,0.007426025989896547,4999.924953659944,1.6075548e-10,99.99983600572962,100,0.010036962,0.08567311,0.009955676,1.6082994e-06,0.01,4999.924953659944
100,99.99996423722592,1.0015929,0.5,4999.911095151449,1.0000004,4499.9116,0.99758357,1,4999.9116,1.0000278,500.0,0.007921022604636119,0.007921022604636119,4999.911095151449,5.317685e-11,99.99992752280411,100,0.010015651,0.08852247,0.009975559,5.3179855e-07,0.010000002,4999.911095151449
100,99.99996423722592,1.0011916,0.5,4999.889186596855,1.0000004,4499.8896,0.99166346,1,4999.8896,0.9997747,500.0,0.030460610824816287,0.030460610824816287,4999.889186596855,1.9907226e-10,99.99978251361172,100,0.010014173,0.17268327,0.0099188695,1.9898182e-06,0.01,4999.889186596855
100,100.0,1.0,0.5,4999.896995913669,1.0,4499.8975,1.0,1,4999.8975,1.0,500.0,0.008494336243608942,0.008494336243608942,4999.896995913669,3.5044917e-18,100.0,100,0.01,0.09169891,0.01,,0.009999998,4999.896995913669
100,99.99992847447743,1.0014931,0.5,4999.855882561943,1.0000007,4499.8564,0.9943843,1,4999.8564,0.99974996,500.0,0.18804771457484942,0.18804771457484942,4999.855882561943,1.8234418e-10,99.99981684899223,100,0.010017435,0.42931727,0.0099463295,1.8225375e-06,0.01,4999.855882561943
100,99.98927231489618,1.014717,0.5,4999.1350409299985,1.0001073,4499.164,0.93041193,1,4999.191,0.999878,499.93,63.972384127464814,63.972384127464814,4999.1350409299985,1.8196483e-08,99.98197197905233,100,0.010148408,7.4105196,0.009305255,0.00018192056,0.010000002,4999.1350409299985
100,100.0,1.0010364,0.5,4999.915711667933,1.0,4499.9165,0.99927235,1,4999.9165,1.0000244,500.0,0.007669569079511858,0.007669569079511858,4999.915711667933,1.10820025e-11,99.99998092698205,100,0.0100101195,0.08717764,0.009992479,1.10821105e-07,0.01,4999.915711667933
100,99.99998807907247,1.0031072,0.5,4999.911129519095,1.0000001,4499.9116,0.9973052,1,4999.9116,0.9998982,500.0,0.006385468087421165,0.006385468087421165,4999.911129519095,6.1413506e-11,99.99991988325158,100,0.010032093,0.07949172,0.009974067,6.140043e-07,0.010000002,4999.911129519095
100,100.0,1.0,0.5,4999.922434944764,1.0,4499.9224,1.0,1,4999.9224,1.0,500.0,0.006800430164178435,0.006800430164178435,4999.922434944764,3.5044917e-18,100.0,100,0.01,0.08205956,0.01,,0.009999998,4999.922434944764
100,99.99992847447743,1.0031289,0.5,4999.907495486513,1.0000007,4499.908,0.9962457,1,4999.908,0.9999668,500.0,0.008213364288458161,0.008213364288458161,4999.907495486513,1.13874125e-10,99.9998855553821,100,0.010031622,0.09014299,0.009962788,1.1386655e-06,0.01,4999.907495486513
100,100.0,1.0,0.5,4999.906913108609,1.0,4499.907,1.0,1,4999.907,1.0,500.0,0.009951141471385901,0.009951141471385901,4999.906913108609,3.5044917e-18,100.0,100,0.01,0.09924198,0.01,,0.009999998,4999.906913108609
100,100.0,1.000112,0.5,4999.917059971297,1.0,4499.9175,0.99981093,1,4999.9175,0.99999803,500.0,0.008034901761620175,0.008034901761620175,4999.917059971297,3.5742945e-13,100.00000381470494,100,0.010001141,0.08918096,0.009998129,3.5741443e-09,0.01,4999.917059971297
100,97.6575982535598,1.1450382,0.5,4956.4985744325495,1.0239859,4489.753,0.0936296,1,4995.714,0.97012895,495.67,188398.67416985807,188398.67416985807,4956.4985744325495,4.134977e-06,96.06735634330744,100,0.011802949,42.068436,0.0009651253,0.038916346,0.010000002,4956.4985744325495
100,100.0,1.0001031,0.5,4999.917217295503,1.0,4499.9175,0.9997866,1,4999.9175,0.999999,500.0,0.009270361252081602,0.009270361252081602,4999.917217295503,3.887707e-13,100.00003051761537,100,0.010001041,0.09578204,0.009997876,3.887832e-09,0.01,4999.917217295503
100,99.99998807907247,1.001307,0.5,4999.918037447901,1.0000001,4499.9185,0.9993342,1,4999.9185,0.99997675,500.0,0.006981542746530983,0.006981542746530983,4999.918037447901,1.2323627e-11,99.99996185215058,100,0.010013303,0.0831242,0.009993575,1.232333e-07,0.010000002,4999.918037447901
100,100.0,1.0,0.5,4999.923673641806,1.0,4499.924,1.0,1,4999.924,1.0,500.0,0.004863514674194474,0.004863514674194474,4999.923673641806,3.5044917e-18,100.0,100,0.01,0.06938126,0.01,,0.009999998,4999.923673641806
100,99.99991655356695,1.0016881,0.5,4999.91274750733,1.0000008,4499.913,0.99682975,1,4999.913,1.0000283,500.0,0.007611463497531934,0.007611463497531934,4999.91274750733,8.240653e-11,99.99992370825197,100,0.010016599,0.0867396,0.009968016,8.2411583e-07,0.01,4999.91274750733
100,100.0,1.000122,0.5,4999.918342252803,1.0,4499.919,0.99983025,1,4999.919,0.9999965,500.0,0.0063420320074770485,0.0063420320074770485,4999.918342252803,3.2862322e-13,99.99998474115914,100,0.010001254,0.07921257,0.009998337,3.2859278e-09,0.01,4999.918342252803
100,99.99998807907247,1.0008237,0.5,4999.911275286106,1.0000001,4499.9116,0.99911183,1,4999.9116,1.0000052,500.0,0.008457699954242533,0.008457699954242533,4999.911275286106,1.1905017e-11,99.999984741293,100,0.010008184,0.09148017,0.009991066,1.1905146e-07,0.01,4999.911275286106
100,100.0,1.0,0.5,4999.885936165458,1.0,4499.886,1.0,1,4999.886,1.0,500.0,0.015058800404218484,0.015058800404218484,4999.885936165458,3.5044917e-18,100.0,100,0.01,0.12209214,0.01,,0.009999998,4999.885936165458
100,100.0,1.0005108,0.5,4999.930677757921,1.0,4499.931,0.9995148,1,4999.931,1.0000149,500.0,0.005990264984496569,0.005990264984496569,4999.930677757921,2.6861137e-12,100.0,100,0.010004959,0.07700372,0.0099949995,2.6861857e-08,0.010000002,4999.930677757921
100,100.0,1.0,0.5,4999.912779952759,1.0,4499.9126,1.0,1,4999.9126,1.0,500.0,0.010634624973873024,0.010634624973873024,4999.912779952759,3.5044917e-18,100.0,100,0.01,0.10260036,0.01,,0.009999998,4999.912779952759
100,99.99998807907247,1.0009626,0.5,4999.911099232939,1.0000001,4499.9116,0.9958106,1,4999.9116,0.9998735,500.0,0.0059310436610547305,0.0059310436610547305,4999.911099232939,7.334606e-11,99.99991606609574,100,0.0100108925,0.0766747,0.009959366,7.3327874e-07,0.01,4999.911099232939
100,100.0,1.0002096,0.5,4999.928764634584,1.0,4499.929,0.99984896,1,4999.929,0.99999297,500.0,0.004658797483806859,0.004658797483806859,4999.928764634584,5.450211e-13,99.99996948221465,100,0.010002166,0.06789628,0.00999856,5.450459e-09,0.010000002,4999.928764634584
100,100.0,1.0,0.5,4999.907893931263,1.0,4499.908,1.0,1,4999.908,1.0,500.0,0.007087554353991634,0.007087554353991634,4999.907893931263,3.5044917e-18,100.0,100,0.01,0.08378273,0.01,,0.009999998,4999.907893931263
100,100.0,1.0001986,0.5,4999.909493114117,1.0,4499.91,0.9997223,1,4999.91,1.0000024,500.0,0.007967076777044084,0.007967076777044084,4999.909493114117,7.712446e-13,99.99999237062453,100,0.010001962,0.088815145,0.009997198,7.712472e-09,0.01,4999.909493114117
100,100.0,1.0,0.5,4999.919505406499,1.0,4499.9194,1.0,1,4999.9194,1.0,500.0,0.007175214017220941,0.007175214017220941,4999.919505406499,3.5044917e-18,100.0,100,0.01,0.08429096,0.01,,0.009999998,4999.919505406499
100,100.0,1.0003537,0.5,4999.915902021694,1.0,4499.9165,0.99901044,1,4999.9165,0.9999992,500.0,0.0072700511739806845,0.0072700511739806845,4999.915902021694,3.5605926e-12,99.99996185300915,100,0.010003544,0.08484244,0.009990112,3.560614e-08,0.010000002,4999.915902021694
100,100.0,1.0,0.5,4999.923971606669,1.0,4499.9243,1.0,1,4999.9243,1.0,500.0,0.006683615118867807,0.006683615118867807,4999.923971606669,3.5044917e-18,100.0,100,0.01,0.08135383,0.01,,0.009999998,4999.923971606669
100,100.0,1.0,0.5,4999.905179157728,1.0,4499.9053,1.0,1,4999.9053,1.0,500.0,0.019902745549863456,0.019902745549863456,4999.905179157728,3.5044917e-18,100.0,100,0.01,0.14037529,0.01,,0.009999998,4999.905179157728
100,100.0,1.0,0.5,4999.918068876845,1.0,4499.9185,1.0,1,4999.9185,1.0,500.0,0.010636727751846951,0.010636727751846951,4999.918068876845,3.5044917e-18,100.0,100,0.01,0.10261523,0.01,,0.009999998,4999.918068876845
100,100.0,1.0001869,0.5,4999.907250352186,1.0,4499.9077,0.99919814,1,4999.9077,0.9999956,500.0,0.010901746880057848,0.010901746880057848,4999.907250352186,1.828707e-12,99.99997329700632,100,0.010001914,0.10385093,0.009992026,1.8286972e-08,0.010000002,4999.907250352186
100,99.99997615814777,1.0015777,0.5,4999.9036042379075,1.0000002,4499.9043,0.9979179,1,4999.9043,0.99996614,500.0,0.010234908977061382,0.010234908977061382,4999.9036042379075,4.7341697e-11,99.99997711104498,100,0.010016116,0.10061713,0.009979517,4.733917e-07,0.01,4999.9036042379075
100,99.99996423722592,1.0019686,0.5,4999.909006121634,1.0000004,4499.9097,0.9985973,1,4999.9097,1.0000118,500.0,0.006402465649919932,0.006402465649919932,4999.909006121634,4.43345e-11,99.99996185348937,100,0.010019568,0.07959689,0.009985855,4.4335812e-07,0.01,4999.909006121634
100,99.99998807907247,1.0007732,0.5,4999.910467192981,1.0000001,4499.911,0.99705106,1,4999.911,1.0000085,500.0,0.013319237578736716,0.013319237578736716,4999.910467192981,3.1006184e-11,99.99997711201416,100,0.010007647,0.114678465,0.009970427,3.100702e-07,0.01,4999.910467192981
100,99.99977350286287,1.0012265,0.5,4999.903697857185,1.0000023,4499.904,0.99600023,1,4999.9043,1.0000358,500.0,0.014141933900070217,0.014141933900070217,4999.903697857185,8.324844e-11,99.99991226515324,100,0.010011908,0.11807298,0.0099596465,8.32544e-07,0.01,4999.903697857185
100,99.99998807907247,1.0010033,0.5,4999.907590745,1.0000001,4499.9077,0.9978144,1,4999.9077,0.99994224,500.0,0.0076226844071216404,0.0076226844071216404,4999.907590745,3.4629022e-11,99.99996948066624,100,0.010010611,0.086825475,0.009978721,3.4624767e-07,0.01,4999.907590745
100,99.99998807907247,1.0005796,0.5,4999.926637647678,1.0000001,4499.9272,0.99769014,1,4999.9272,1.000013,500.0,0.019530271375273432,0.019530271375273432,4999.926637647678,2.1032148e-11,99.99993896566797,100,0.010005665,0.13879904,0.009976772,2.103318e-07,0.010000002,4999.926637647678
100,100.0,1.0,0.5,4999.916844398085,1.0,4499.9165,1.0,1,4999.9165,1.0,500.0,0.006557058065459066,0.006557058065459066,4999.916844398085,3.5044917e-18,100.0,100,0.01,0.08058721,0.01,,0.009999998,4999.916844398085
100,100.0,1.0,0.5,4999.916939698993,1.0,4499.917,1.0,1,4999.917,1.0,500.0,0.00915709731100999,0.00915709731100999,4999.916939698993,3.5044917e-18,100.0,100,0.01,0.095232345,0.01,,0.009999998,4999.916939698993
100,99.99984502816375,1.0023566,0.5,4999.909526972509,1.0000015,4499.9097,0.99225897,1,4999.91,0.99984664,500.0,0.01807586683378622,0.01807586683378622,4999.909526972509,3.8234962e-10,99.99961847285749,100,0.010025104,0.13330765,0.009924112,3.8223393e-06,0.01,4999.909526972509
100,100.0,1.0,0.5,4999.923485291023,1.0,4499.924,1.0,1,4999.924,1.0,500.0,0.006911200789118256,0.006911200789118256,4999.923485291023,3.5044917e-18,100.0,100,0.01,0.082689285,0.01,,0.009999998,4999.923485291023
100,99.99998807907247,1.0007094,0.5,4999.923257608596,1.0000001,4499.924,0.99919134,1,4999.924,1.0000217,500.0,0.006979540282400003,0.006979540282400003,4999.923257608596,8.533895e-12,100.0,100,0.010006877,0.08311425,0.009991696,8.534291e-08,0.01,4999.923257608596
100,99.99995231630692,1.0019636,0.5,4999.896209851888,1.0000005,4499.897,0.98967224,1,4999.897,0.99988693,500.0,0.052669156447847504,0.052669156447847504,4999.896209851888,3.267883e-10,99.99968334507548,100,0.010020769,0.22634684,0.009897841,3.2671442e-06,0.01,4999.896209851888
100,99.99998807907247,1.0019276,0.5,4999.921299726247,1.0000001,4499.922,0.99933136,1,4999.922,1.0000604,500.0,0.00684329057887046,0.00684329057887046,4999.921299726247,2.7709227e-11,99.99999237106688,100,0.010018671,0.08232462,0.009992709,2.7712275e-07,0.009999998,4999.921299726247
100,100.0,1.0,0.5,4999.911323965069,1.0,4499.9116,1.0,1,4999.9116,1.0,500.0,0.008670190973151054,0.008670190973151054,4999.911323965069,3.5044917e-18,100.0,100,0.01,0.09265346,0.01,,0.009999998,4999.911323965069
100,96.74767755510459,1.2379613,0.5,4954.826551590534,1.0336165,4484.27,0.15304348,1,4992.6045,0.9426749,495.5,203428.6967104103,203428.6967104103,4954.826551590534,5.0474487e-06,95.24085772954767,100,0.013132432,73.48972,0.0016235022,0.04485344,0.009999999,4954.826551590534
100,99.99998807907247,1.0018547,0.5,4999.928648113641,1.0000001,4499.929,0.99915004,1,4999.929,1.0000386,500.0,0.006518832458217516,0.006518832458217516,4999.928648113641,1.420362e-11,99.99999237090101,100,0.010018159,0.080339044,0.009991114,1.4205112e-07,0.01,4999.928648113641
100,99.98408809213602,1.016275,0.5,4999.110071493462,1.0001591,4499.1597,0.8876186,1,4999.199,0.99857527,499.93,63.89979786506971,63.89979786506971,4999.110071493462,2.8526632e-08,99.97179041668484,100,0.01017725,7.077895,0.00888885,0.00028445394,0.009999998,4999.110071493462
100,99.99996423722592,1.0017265,0.5,4999.929950567551,1.0000004,4499.9307,0.99853444,1,4999.9307,1.0001159,500.0,0.0045234857733034714,0.0045234857733034714,4999.929950567551,4.8458078e-11,99.99995041469667,100,0.010016105,0.06691418,0.009984188,4.846835e-07,0.01,4999.929950567551
100,100.0,1.0,0.5,4999.891943061881,1.0,4499.892,1.0,1,4999.892,1.0,500.0,0.042511402184198126,0.042511402184198126,4999.891943061881,3.5044917e-18,100.0,100,0.01,0.20517296,0.01,,0.009999998,4999.891943061881
100,99.99977350286287,1.001355,0.5,4999.922071165792,1.0000023,4499.922,0.9979103,1,4999.9224,0.9999526,500.0,0.005846182458952885,0.005846182458952885,4999.922071165792,4.136989e-11,99.99994659172927,100,0.010014025,0.07604857,0.009979576,4.1366016e-07,0.01,4999.922071165792
100,99.99996423722592,1.0039169,0.5,4999.928212828899,1.0000004,4499.9287,0.9982895,1,4999.9287,0.9999958,500.0,0.005412532417006883,0.005412532417006883,4999.928212828899,6.476915e-11,99.99994277932547,100,0.01003921,0.07320422,0.009982937,6.476854e-07,0.01,4999.928212828899
100,99.99998807907247,1.0007716,0.5,4999.903949365114,1.0000001,4499.905,0.9987892,1,4999.905,0.999984,500.0,0.00760129883138422,0.00760129883138422,4999.903949365114,1.7216253e-11,99.99999618524201,100,0.010007876,0.08672267,0.009988051,1.721593e-07,0.01,4999.903949365114
