AvgVanillaIw,MinNormIw,AvgRet,VarRet,AvgNormIw,ESSClassic,VanillaAvgRet,VarNormIw,J,MaxNormIw,VarJ,VarVanillaIw,BatchSize,ESSRenyi,eRenyi2,VarDiscRet,MinVanillaIw,AvgDiscRet,Bound,AvgEpLen,MaxVanillaIw
1.9094954,,116.11656713830943,5068.280106981779,0.01,1.0339274793085864,116.11656713830943,0.009668543,503.8789,0.98343295,63.156246,352.53174,100,1.7910973149391662,55.831696,5068.280106981779,,116.11656713830943,459.14032,12.62,187.78607
1.4580247,,345.94564128065974,280845.63453539385,0.01,1.02243711609721,345.94564128065974,0.0097783385,4956.8438,0.98893684,506.44357,207.87129,100,1.48257606640464,67.450165,280845.63453539385,,345.94564128065974,4590.797,35.6,144.18944
0.74540687,,1588.1698920033648,3424745.1179539217,0.01,3.3420988787844097,1588.1698920033648,0.002921345,4891.9424,0.4997843,713.4882,16.231913,100,6.8131277929931295,14.6775465,3424745.1179539217,,1588.1698920033648,4295.659,159.64,37.254265
1.2613012,1.970003e-06,4604.415894451225,1516656.9265661445,0.01,60.66684753282107,4604.415894451225,6.5489585e-05,4987.208,0.02573114,61.43117,1.041861,100,52.281715197114515,1.9127146,1516656.9265661445,0.00024847672,4604.415894451225,4843.963,460.56,3.245472
1.4064387,1.51441e-05,4999.841404212282,0.052812121532448464,0.010000002,15.16145779820306,4999.841404212282,0.0005652194,4999.937,0.21100706,0.1456925,11.180435,100,27.610024622091316,3.621873,0.052812121532448464,0.002129925,4999.841404212282,4999.9004,500.0,29.67685
0.91352767,0.00025369634,4952.6255429446255,222780.59564132334,0.01,76.45798444918562,4952.6255429446255,3.11018e-05,4998.61,0.01885319,12.11072,0.2595547,100,82.37464529572053,1.2139658,222780.59564132334,0.023175864,4952.6255429446255,4954.8726,495.29,1.7222911
2.4781773,,4999.901918711279,0.01049000206285748,0.01,2.0627757886531235,4999.901918711279,0.0047957934,4999.976,0.65705013,0.026449248,294.52713,100,97.54392705154733,1.0251791,0.01049000206285748,,4999.901918711279,4999.9673,500.0,162.82867
0.91369265,3.2278763e-07,4937.337207524626,90216.45383835364,0.01,63.31687374851725,4937.337207524626,5.8520975e-05,4998.6406,0.022042079,6.79663,0.48855314,100,67.76213434283086,1.4757504,90216.45383835364,2.9492867e-05,4937.337207524626,4967.953,493.81,2.0139685
0.9978769,0.00011749772,4957.235871797413,182331.745893845,0.010000002,91.70752501745328,4957.235871797413,9.133621e-06,4999.434,0.013716931,5.0439844,0.09094878,100,91.49828933069621,1.0929166,182331.745893845,0.011724826,4957.235871797413,4961.8906,495.74,1.3687809
1.1483312,0.0007088957,4999.934001070989,0.004167086227055324,0.010000002,34.78735359724752,4999.934001070989,0.00018935434,4999.95,0.09763063,0.08200892,2.4969485,100,33.86003096910734,2.9533346,0.004167086227055324,0.0814047,4999.934001070989,4999.941,500.0,11.211229
0.9622795,0.00024903033,4989.938077089077,9999.93003249604,0.01,77.02381158359302,4989.938077089077,3.0131303e-05,4999.663,0.01722155,2.7586515,0.27901042,100,81.47267997912243,1.2274053,9999.93003249604,0.023963679,4989.938077089077,4990.3457,499.01,1.6571945
1.4055203,,4999.929438003681,0.0036723770176830153,0.010000002,6.233884818551206,4999.929438003681,0.0015193295,4999.9756,0.2750952,0.047809895,30.014162,100,6.988364034253764,14.309501,0.0036723770176830153,,4999.929438003681,4999.9565,500.0,38.665188
0.5544358,,4999.942325695124,0.003508133430073692,0.01,2.2535320559503886,4999.942325695124,0.0043812906,4999.995,0.64747214,0.025927462,13.468044,100,5.293587806961667,18.89078,0.003508133430073692,,4999.942325695124,4999.9736,500.0,35.89817
0.5813895,2.7160356e-20,4999.942045294649,0.002643744253533245,0.01,6.127483032175922,4999.942045294649,0.0015474664,4999.9795,0.31789318,0.030429784,5.230648,100,7.5249394011788,13.289144,0.002643744253533245,1.5790746e-18,4999.942045294649,4999.964,500.0,18.481976
1.0651637,,4999.941522793735,0.0026005513505998126,0.010000002,4.21996934984966,4999.941522793735,0.0022926116,4999.99,0.3621412,0.04090006,26.011366,100,7.113318103727522,14.058137,0.0026005513505998126,,4999.941522793735,4999.974,500.0,38.573967
0.9334742,,4999.939034860549,0.0028191756823622216,0.01,1.5337999250840972,4999.939034860549,0.0064846026,4999.9966,0.8045812,0.030605584,56.50515,100,4.112687551042068,24.315,0.0028191756823622216,,4999.939034860549,4999.9746,500.0,75.10558
0.99391866,4.1889284e-11,4999.953502952361,0.0022558013661080445,0.01,24.628082749466433,4999.953502952361,0.0003091318,4999.9673,0.06776876,0.056090824,3.053834,100,21.978716670125156,4.549856,0.0022558013661080445,4.163454e-09,4999.953502952361,4999.959,500.0,6.7356634
1.0533757,7.749392e-06,4949.9465267164205,249994.60083012373,0.010000002,67.51333972366287,4949.9465267164205,4.8604907e-05,4997.179,0.022196637,27.805683,0.5393203,100,66.12127140065806,1.5123726,249994.60083012373,0.00081630226,4949.9465267164205,4945.4653,495.01,2.33814
1.167116,1.6268785e-08,4999.940757298728,0.003036406713505568,0.010000002,4.307961383142082,4999.940757298728,0.0022437212,4999.9814,0.44116792,0.065864496,30.563059,100,9.237082015995687,10.82593,0.003036406713505568,1.898756e-06,4999.940757298728,4999.9663,500.0,51.489414
3.612417e-17,,4999.935136207353,0.0028971149498343003,0.01,1.0000283724645687,4999.935136207353,0.009999715,4999.9937,0.9999858,0.004882743,1.3049177e-31,100,97.94630087441212,1.0209676,0.0028971149498343003,,4999.935136207353,4999.9893,500.0,3.6123656e-15
2.0710206,3.5690964e-11,4999.94602389213,0.002285506332494686,0.010000002,2.2595013567675264,4999.94602389213,0.00436945,4999.989,0.6570544,0.080497935,187.41124,100,3.445288156683963,29.025148,0.002285506332494686,7.391672e-09,4999.94602389213,4999.9673,500.0,136.07732
0.58543456,,4999.941719854982,0.0033289186724704146,0.01,4.30153527856077,4999.941719854982,0.0022472239,4999.989,0.3822254,0.039824024,7.7019906,100,9.17229152284518,10.902401,0.0033289186724704146,,4999.941719854982,4999.9727,500.0,22.376797
1.000594,1.3177562e-08,4999.943245108355,0.002964902443932347,0.01,32.88113089240729,4999.943245108355,0.0002061877,4999.962,0.0934448,0.056935865,2.0643272,100,99.02134388004978,1.0098833,0.002964902443932347,1.318539e-06,4999.943245108355,4999.9575,500.0,9.350031
0.7180969,,4999.941547331624,0.002923538604800252,0.010000002,1.528637078514578,4999.941547331624,0.0065068454,4999.993,0.80421007,0.050198127,33.553387,100,3.171588114578073,31.529945,0.002923538604800252,,4999.941547331624,4999.968,500.0,57.750076
0.70063835,1.7109922e-22,4999.9457662301775,0.0023611424497137607,0.01,10.106728505930755,4999.9457662301775,0.0008984242,4999.9766,0.20914301,0.06770079,4.4103107,100,94.61187861458458,1.0569497,0.0023611424497137607,1.1987867e-20,4999.9457662301775,4999.972,500.0,14.653361
1.0484884,0.0025143556,4999.936255834426,0.003259547583906016,0.01,74.08663885514139,4999.936255834426,3.5330406e-05,4999.942,0.03732845,0.06045391,0.38839707,100,62.569357036062414,1.5982264,0.003259547583906016,0.26362726,4999.936255834426,4999.936,500.0,3.9138443
0.0009914933,,4999.9365885161105,0.0029318518245643214,0.010000002,1.7652189202333006,4999.9365885161105,0.0056212335,4999.969,0.7332767,0.05199665,5.5260014e-05,100,97.94660965593901,1.0209644,0.0029318518245643214,,4999.9365885161105,4999.965,500.0,0.0727039
4.2384356e-12,,4999.938005901295,0.0031955383431759663,0.01,1.7362117222602025,4999.938005901295,0.005716836,4999.954,0.73923874,0.05820509,1.0269914e-21,100,96.28716380131341,1.03856,0.0031955383431759663,,4999.938005901295,4999.949,500.0,3.133216e-10
1.0798253,0.0008582443,4999.940613211666,0.0028700878518461686,0.01,11.787878220529835,4999.940613211666,0.0007558878,4999.9536,0.25267422,0.0760695,8.813825,100,96.42423958192524,1.0370836,0.0028700878518461686,0.09267539,4999.940613211666,4999.949,500.0,27.2844
3.7474575e-07,,4999.945662666209,0.0028340451820412387,0.01,1.1877380725950681,4999.945662666209,0.008403399,4999.9873,0.91373324,0.08268927,1.1801262e-11,100,98.44664380306982,1.0157787,0.0028340451820412387,,4999.945662666209,4999.983,500.0,3.4241766e-05
