TimeElapsed,EpRewMean,TimestepsSoFar,MinIW,J_sample_variance,Weights,EntropyCoefficient,MeanEntropy,ReturnMeanIW,InitialReturnMax,MeanIWNorm,EpThisIter,InitialReturnStd,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIWNorm,MinIWNorm,StdIW,ESSRenyi,EmpiricalD2,ReturnStepMax,EpLenMean,InitialBound,Bound,ReturnStepMaxmin,ESSClassic,MeanIW,MaxIW,StdIWNorm,Iteration
5.3673365116119385,-108.67197648780628,1745,0.18544653,25.186686,[-0.689  0.919 -0.673  0.288  0.   ],10.0,1.5361378,0.37157068,9.20005,0.009875073,100,3.275067,-4.7708664,100,3.7384034e-06,0.04039952,0.0018544652,0.7686282,36.35755,2.7504601,100.0,17.45,13.882788,15.224354,86.90667,62.27303,0.9875074,4.0399523,0.0076862816,1
13.586300611495972,-108.91273033025267,3505,0.004333848,2658.4211,[-0.676  0.902 -0.653  0.247  0.117],10.0,1.5862604,6.3359103,10.229973,0.026954712,100,3.3128467,-4.670555,200,-7.400513e-06,1.1394886,4.333848e-05,12.966786,1.361105,73.46972,100.0,17.6,15.020371,19.275658,86.99316,4.14221,2.6954713,113.94886,0.12966786,2
23.15912437438965,-109.28879662594318,5225,0.0069827293,284720.16,[-0.735  0.841 -0.594  0.257  0.167],10.0,1.7249745,52.203545,8.019363,0.33728766,100,2.5674627,-3.8791122,300,1.1444092e-05,32.606495,6.982729e-05,324.3274,0.051663052,1935.6193,100.0,17.2,15.595304,57.692715,86.66867,1.069946,33.728764,3260.6494,3.243274,3
33.275792837142944,-110.0029485430614,7101,0.102601185,6.7642317,[-0.67   0.877 -0.506  0.347  0.306],10.0,1.8727212,-0.1781289,11.174103,0.008375393,100,2.6916928,-4.440857,400,5.645752e-06,0.05026573,0.0010260119,0.71629184,28.741266,3.479318,100.0,18.76,16.87728,17.854317,87.61399,57.755898,0.8375392,5.026573,0.0071629183,4
40.13275933265686,-110.62260214751359,9002,0.07599075,22.090553,[-0.668  0.879 -0.496  0.339  0.454],10.0,2.0026252,-0.12597834,7.7605896,0.008721433,100,2.9235382,-4.153969,500,-1.2969971e-06,0.06204371,0.0007599075,0.9023598,30.972702,3.2286496,100.0,19.01,18.468523,19.435455,87.77858,48.29768,0.8721433,6.2043715,0.009023597,5
46.85089635848999,-111.89229117136748,11078,1.0496742e-06,62894.5,[-0.678  0.851 -0.484  0.314  0.584],10.0,1.8759072,26.438133,9.065651,0.05178102,100,3.1736073,-4.671753,600,2.3651123e-06,4.7548313,1.0496742e-08,47.30158,0.16490172,606.4218,100.0,20.76,19.724068,37.755623,88.65262,1.1841766,5.1781025,475.48315,0.4730157,6
57.52808952331543,-109.14056133676762,12826,0.27041304,11.3903055,[-0.665  0.799 -0.732  0.269  0.457],10.0,1.9957733,-0.18617907,12.525093,0.010090922,100,2.749557,-4.123047,700,-1.5258789e-07,0.048152916,0.0027041303,0.7619206,48.426147,2.065,100.0,17.48,18.341568,19.171598,86.8911,63.689865,1.0090923,4.815292,0.0076192054,7
64.30783581733704,-108.9515458564723,14574,0.19841151,14.48997,[-0.669  0.793 -0.722  0.24   0.577],10.0,2.1376944,-0.010756489,12.461105,0.008766446,100,3.4573545,-4.013748,800,2.0599366e-06,0.044617344,0.001984115,0.7343452,31.223005,3.2027667,100.0,17.48,19.542364,20.62283,86.90051,58.76465,0.8766446,4.4617343,0.007343452,8
72.20777678489685,-110.00726334518437,16428,0.17763881,9.1214695,[-0.641  0.817 -0.675  0.206  0.719],10.0,2.293928,-0.060597807,9.794815,0.008220866,100,3.1721766,-4.025589,900,-8.544922e-06,0.031002697,0.0017763881,0.6453583,23.111471,4.3268557,100.0,18.54,21.050442,22.19954,87.54867,61.871094,0.82208663,3.1002698,0.006453583,9
79.63130855560303,-110.78489032449183,18398,0.15287244,71.580826,[-0.638  0.827 -0.654  0.204  0.875],10.0,2.4491572,0.71586835,10.015366,0.009524939,100,3.6618688,-4.808159,1000,5.645752e-06,0.087696426,0.0015287244,1.3120165,17.094336,5.8498907,100.0,19.7,22.60544,24.399984,88.11173,34.513954,0.9524939,8.769643,0.013120163,10
87.30071568489075,-112.38490682804122,20519,0.089441925,23.631964,[-0.647  0.849 -0.685  0.181  1.03 ],10.0,2.5817862,-0.12724198,10.121391,0.009305696,100,3.373254,-4.724579,1100,-5.340576e-06,0.057364803,0.0008944192,0.8965909,33.056885,3.0250883,100.0,21.21,24.154188,25.103823,88.781654,51.859013,0.9305697,5.73648,0.008965909,11
