TimeElapsed,InitialReturnMin,Bound,J_sample_variance,StdIW,ReturnStepMaxmin,ESSClassic,EmpiricalD2,EpisodesSoFar,StdIWNorm,InitialReturnMax,Weights,MinIWNorm,InitialReturnMean,EpLenMean,MeanIWNorm,Iteration,ReturnMeanIW,MaxIWNorm,MeanEntropy,EpRewMean,EntropyCoefficient,MeanIW,MaxIW,ESSRenyi,InitialBound,InitialReturnStd,MinIW,ReturnStepMax,TimestepsSoFar,EpThisIter
5.414801836013794,-4.7708664,15.224354,25.186686,0.7686282,86.90667,62.27303,2.7504601,100,0.0076862816,9.20005,[-0.689  0.919 -0.673  0.288  0.   ],0.0018544652,3.7384034e-06,17.45,0.009875073,1,0.37157068,0.04039952,1.5361378,-108.67197648780628,10.0,0.9875074,4.0399523,36.35755,13.882788,3.275067,0.18544653,100.0,1745,100
14.124476909637451,-4.670555,19.275658,2658.4211,12.966786,86.99316,4.14221,73.46972,200,0.12966786,10.229973,[-0.676  0.902 -0.653  0.247  0.117],4.333848e-05,-7.400513e-06,17.6,0.026954712,2,6.3359103,1.1394886,1.5862604,-108.91273033025267,10.0,2.6954713,113.94886,1.361105,15.020371,3.3128467,0.004333848,100.0,3505,100
24.048373460769653,-3.8791122,57.692715,284720.16,324.3274,86.66867,1.069946,1935.6193,300,3.243274,8.019363,[-0.735  0.841 -0.594  0.257  0.167],6.982729e-05,1.1444092e-05,17.2,0.33728766,3,52.203545,32.606495,1.7249745,-109.28879662594318,10.0,33.728764,3260.6494,0.051663052,15.595304,2.5674627,0.0069827293,100.0,5225,100
33.90896224975586,-4.440857,17.854317,6.7642317,0.71629184,87.61399,57.755898,3.479318,400,0.0071629183,11.174103,[-0.67   0.877 -0.506  0.347  0.306],0.0010260119,5.645752e-06,18.76,0.008375393,4,-0.1781289,0.05026573,1.8727212,-110.0029485430614,10.0,0.8375392,5.026573,28.741266,16.87728,2.6916928,0.102601185,100.0,7101,100
40.80626463890076,-4.153969,19.435455,22.090553,0.9023598,87.77858,48.29768,3.2286496,500,0.009023597,7.7605896,[-0.668  0.879 -0.496  0.339  0.454],0.0007599075,-1.2969971e-06,19.01,0.008721433,5,-0.12597834,0.06204371,2.0026252,-110.62260214751359,10.0,0.8721433,6.2043715,30.972702,18.468523,2.9235382,0.07599075,100.0,9002,100
47.6703622341156,-4.671753,37.755623,62894.5,47.30158,88.65262,1.1841766,606.4218,600,0.4730157,9.065651,[-0.678  0.851 -0.484  0.314  0.584],1.0496742e-08,2.3651123e-06,20.76,0.05178102,6,26.438133,4.7548313,1.8759072,-111.89229117136748,10.0,5.1781025,475.48315,0.16490172,19.724068,3.1736073,1.0496742e-06,100.0,11078,100
57.57602286338806,-4.123047,19.171598,11.3903055,0.7619206,86.8911,63.689865,2.065,700,0.0076192054,12.525093,[-0.665  0.799 -0.732  0.269  0.457],0.0027041303,-1.5258789e-07,17.48,0.010090922,7,-0.18617907,0.048152916,1.9957733,-109.14056133676762,10.0,1.0090923,4.815292,48.426147,18.341568,2.749557,0.27041304,100.0,12826,100
64.33239769935608,-4.013748,20.62283,14.48997,0.7343452,86.90051,58.76465,3.2027667,800,0.007343452,12.461105,[-0.669  0.793 -0.722  0.24   0.577],0.001984115,2.0599366e-06,17.48,0.008766446,8,-0.010756489,0.044617344,2.1376944,-108.9515458564723,10.0,0.8766446,4.4617343,31.223005,19.542364,3.4573545,0.19841151,100.0,14574,100
71.87123346328735,-4.025589,22.19954,9.1214695,0.6453583,87.54867,61.871094,4.3268557,900,0.006453583,9.794815,[-0.641  0.817 -0.675  0.206  0.719],0.0017763881,-8.544922e-06,18.54,0.008220866,9,-0.060597807,0.031002697,2.293928,-110.00726334518437,10.0,0.82208663,3.1002698,23.111471,21.050442,3.1721766,0.17763881,100.0,16428,100
79.52089858055115,-4.808159,24.399984,71.580826,1.3120165,88.11173,34.513954,5.8498907,1000,0.013120163,10.015366,[-0.638  0.827 -0.654  0.204  0.875],0.0015287244,5.645752e-06,19.7,0.009524939,10,0.71586835,0.087696426,2.4491572,-110.78489032449183,10.0,0.9524939,8.769643,17.094336,22.60544,3.6618688,0.15287244,100.0,18398,100
87.98671579360962,-4.724579,25.103823,23.631964,0.8965909,88.781654,51.859013,3.0250883,1100,0.008965909,10.121391,[-0.647  0.849 -0.685  0.181  1.03 ],0.0008944192,-5.340576e-06,21.21,0.009305696,11,-0.12724198,0.057364803,2.5817862,-112.38490682804122,10.0,0.9305697,5.73648,33.056885,24.154188,3.373254,0.089441925,100.0,20519,100
96.24988555908203,-5.531929,44.058712,53119.066,53.04595,88.79283,1.4905456,624.0002,1200,0.5304595,7.9769135,[-0.648  0.856 -0.69   0.197  1.163],6.8684726e-06,-1.4495849e-06,21.15,0.065250814,12,24.958782,5.3165526,2.574204,-111.76793119831765,10.0,6.5250816,531.6553,0.16025636,25.551964,3.533506,0.00068684726,100.0,22634,100
107.09708333015442,-4.807884,25.830275,10.340969,0.69924283,88.38317,64.57908,2.2766006,1300,0.0069924276,15.214806,[-0.632  1.028 -0.607 -0.255  1.155],0.0013021904,3.0517579e-06,20.26,0.009441565,13,-0.29710436,0.044161428,2.6892602,-111.276829419948,10.0,0.9441566,4.416143,43.92514,25.234882,3.4698775,0.13021904,100.0,24660,100
114.47778248786926,-5.8878937,26.485367,16.488062,0.25150618,88.611145,93.97285,1.0472629,1400,0.0025150618,14.726738,[-0.655  0.986 -0.625 -0.3    1.27 ],0.0069823884,-1.0986329e-05,20.52,0.009931013,14,-0.21739884,0.024117466,2.7205124,-110.39734849734225,10.0,0.99310136,2.4117467,95.48701,26.401701,4.065626,0.69823885,100.0,26712,100
121.41723871231079,-4.499016,27.280212,9.7039795,0.6704119,88.28973,64.18647,1.8364896,1500,0.006704119,12.117447,[-0.653  0.992 -0.63  -0.304  1.301],0.0017645633,5.1116945e-06,20.09,0.008975111,15,-0.4346925,0.05765714,2.826228,-111.55104247293019,10.0,0.89751107,5.765714,54.451714,26.801214,3.610462,0.17645633,100.0,28721,100
128.87554001808167,-5.8604507,28.22116,18.226034,0.6151223,89.099266,65.32672,2.0088668,1600,0.0061512236,19.470482,[-0.645  0.984 -0.631 -0.283  1.407],0.0014764827,-9.994506e-06,21.89,0.008443248,16,-0.06907217,0.04516571,2.9210114,-112.1195612416378,10.0,0.8443249,4.516571,49.77931,27.613253,4.232792,0.14764827,100.0,30910,100
136.8856222629547,-6.778534,29.277401,27.716516,0.52253586,89.89981,77.671234,1.4971056,1700,0.0052253585,19.27124,[-0.655  0.944 -0.571 -0.322  1.502],0.0020643114,-1.7547608e-06,23.95,0.009745716,17,0.041730523,0.037068628,3.0021656,-113.4132022501415,10.0,0.9745717,3.706863,66.795555,28.567738,4.9493885,0.20643115,100.0,33305,100
144.6367347240448,-6.6397095,44.014133,16227.711,11.204012,90.052414,4.1907067,63.042355,1800,0.11204012,16.395485,[-0.659  0.946 -0.586 -0.336  1.583],0.00011675729,3.2806397e-06,24.45,0.023432218,18,17.637129,0.95640683,3.07163,-113.80958790555562,10.0,2.3432217,95.640686,1.5862352,29.475143,4.9902077,0.011675729,100.0,35750,100
157.3062629699707,-8.139465,35.864613,2512.4336,5.542127,91.53486,7.594522,12.240997,1900,0.055421278,20.862854,[-0.942  0.515 -0.648 -0.354  1.653],0.00020118259,5.645752e-06,30.15,0.015888313,19,6.46226,0.45427793,3.1835458,-117.90524389659623,10.0,1.5888314,45.427795,8.169269,30.020878,5.7713637,0.020118259,100.0,38765,100
