MeanIW,TimestepsSoFar,InitialReturnMax,InitialReturnStd,MeanIWNorm,Iteration,ReturnStepMaxmin,EpLenMean,MeanEntropy,TimeElapsed,EpRewMean,EpisodesSoFar,EpThisIter,InitialBound,MinIW,ESSClassic,EmpiricalD2,EntropyCoefficient,InitialReturnMean,StdIWNorm,MaxIW,Weights,Bound,ESSRenyi,ReturnMeanIW,MinIWNorm,J_sample_variance,InitialReturnMin,ReturnStepMax,MaxIWNorm,StdIW
9.498465,99215,34.687576,14.204462,0.09498464,24,93.94656,41.37,1.0859283,371.4382529258728,-104.53028723122708,2400,100,8.7721,0.0018665068,1.1868124,2214.4648,10.0,3.7384034e-06,0.8667022,871.54834,[-0.537 -1.277 -0.652 -1.122 -0.426],104.22094,0.045157637,147.7727,1.8665067e-05,2357976.5,-21.324028,100.0,8.715484,86.67021
1.1446632,104043,30.19704,14.520522,0.011446633,25,94.71834,48.28,1.0919154,389.05319356918335,-103.35926490398703,2500,100,9.852718,0.016853472,20.140162,5.4569645,10.0,2.4795531e-06,0.022793472,17.295952,[-0.51  -1.332 -0.648 -1.107 -0.333],12.487781,18.325207,3.9199848,0.00016853472,1161.9935,-26.143303,100.0,0.17295952,2.2793472
0.95821035,108805,48.52069,14.668092,0.009582103,26,94.61205,47.62,1.0810639,406.0706465244293,-104.47702519835767,2600,100,9.301803,0.026461413,43.07371,2.8882282,10.0,5.41687e-06,0.011015676,7.2859917,[-0.477 -1.35  -0.65  -1.082 -0.327],10.634414,34.623302,2.5724382,0.00026461412,652.02203,-26.114426,100.0,0.07285991,1.1015675
1.2253228,113342,62.514725,15.408158,0.012253229,27,94.42963,45.37,1.0794768,422.56793665885925,-103.67885812508213,2700,100,8.72681,0.08592923,45.87307,2.2298956,10.0,-3.3950805e-06,0.013310009,7.59638,[-0.482 -1.348 -0.651 -1.049 -0.338],9.740623,44.84515,2.0575953,0.0008592923,919.78986,-22.64167,100.0,0.0759638,1.3310009
1.1383772,118375,35.944714,14.723323,0.011383773,28,94.89557,50.33,1.0180644,439.5945210456848,-103.28809148345383,2800,100,9.596606,0.006145212,29.341385,4.4233456,10.0,-4.5013426e-06,0.017665604,10.753695,[-0.5   -1.335 -0.635 -1.068 -0.339],14.909279,22.607323,7.248569,6.145212e-05,2204.3333,-24.308838,100.0,0.10753694,1.7665603
1.0960869,123022,32.328075,14.647404,0.010960869,29,94.52461,46.47,1.0091286,455.1501865386963,-103.98561633645373,2900,100,9.103037,0.0040356186,17.189322,10.743725,10.0,-4.234314e-06,0.024057958,18.267277,[-0.536 -1.384 -0.7   -1.092 -0.401],16.130333,9.307759,9.571173,4.0356186e-05,4889.833,-24.00824,100.0,0.18267277,2.405796
2.9162304,127611,36.757843,14.015569,0.02916231,30,94.416245,45.89,0.9580105,469.8275647163391,-105.17442883857902,3000,100,8.866026,0.00025632168,2.8212337,105.034874,10.0,1.7929077e-06,0.17115436,167.00089,[-0.543 -1.323 -0.671 -1.094 -0.41 ],32.89631,0.95206475,35.87348,2.5632169e-06,145825.73,-21.230225,100.0,1.6700088,17.115437
1.0572394,131812,38.927856,14.508223,0.0105723925,31,93.9619,42.01,0.98342913,486.15900230407715,-105.82542801748389,3100,100,8.28251,0.3781786,78.45782,1.2753197,10.0,6.4849854e-07,0.005539878,3.9024813,[-0.454 -1.324 -0.691 -1.114 -0.461],9.32836,78.41171,0.95944303,0.003781786,289.4984,-19.519379,100.0,0.03902481,0.5539878
4.527157,136314,46.506866,14.303732,0.04527156,32,94.3665,45.02,1.0268629,501.07489109039307,-104.30009002790821,3200,100,8.284065,0.0012161168,1.4211051,926.78186,10.0,2.4414062e-06,0.3770547,379.1231,[-0.423 -1.33  -0.693 -1.112 -0.435],68.60052,0.107900254,105.52565,1.2161168e-05,1211957.5,-21.93351,100.0,3.791231,37.705463
2.2424915,140717,37.025856,14.141856,0.022424914,33,94.26877,44.03,1.1069064,517.2583067417145,-104.15816155755785,3300,100,9.034433,0.0007786741,2.2106352,108.28913,10.0,1.14440915e-07,0.14914823,149.50943,[-0.421 -1.291 -0.679 -1.149 -0.392],32.742737,0.9234537,34.516964,7.786741e-06,108130.39,-24.991974,100.0,1.4950943,14.914823
1.5337449,144948,49.21254,16.19632,0.015337447,34,94.09566,42.31,1.1439114,531.1502242088318,-103.75128352968642,3400,100,9.428645,0.011645349,8.027107,9.5913515,10.0,-7.6293946e-07,0.05191628,51.08738,[-0.417 -1.294 -0.693 -1.101 -0.312],15.542365,10.42606,9.183611,0.000116453484,7615.9395,-22.382896,100.0,0.5108738,5.191628
1.3341349,149446,43.859985,15.898779,0.01334135,35,94.375374,44.98,1.1152433,546.2049765586853,-104.00788678257214,3500,100,9.977112,0.0019193288,4.530029,15.25379,10.0,-2.5177003e-06,0.061246697,59.14713,[-0.418 -1.324 -0.682 -1.159 -0.275],15.028046,6.555748,9.585612,1.9193289e-05,9172.889,-24.217766,100.0,0.59147125,6.12467
1.4144082,153772,32.992413,14.169836,0.0141440835,36,94.19742,43.26,1.0390936,559.4839367866516,-103.8801340103238,3600,100,10.052689,0.0008936725,8.060282,14.000925,10.0,2.3269654e-06,0.047769558,44.63672,[-0.389 -1.388 -0.686 -1.152 -0.304],15.346739,7.142385,9.070816,8.936725e-06,8365.749,-19.347397,100.0,0.44636717,4.7769556
1.1394987,158346,50.22865,16.470291,0.011394987,37,94.48839,45.74,1.060028,574.8380153179169,-103.18060760465988,3700,100,8.71665,0.11965597,43.751675,2.454939,10.0,2.4414062e-06,0.01292026,11.325121,[-0.395 -1.376 -0.74  -1.135 -0.38 ],13.451984,40.73421,5.475021,0.0011965596,3097.2249,-24.582169,100.0,0.11325121,1.2920262
1.0889362,162404,30.707047,14.798856,0.010889361,38,93.81407,40.58,1.089814,589.1056053638458,-105.22259977691867,3800,100,9.576707,0.017561328,18.02535,4.6972914,10.0,-4.653931e-06,0.023222039,22.735933,[-0.309 -1.397 -0.719 -1.138 -0.359],12.130493,21.288864,3.4507563,0.00017561327,1628.8201,-19.943336,100.0,0.22735932,2.3222039
1.107651,166643,48.91834,14.591726,0.011076509,39,94.003784,42.39,1.0276855,605.2103846073151,-105.89472794118042,3900,100,9.267537,0.0082091065,29.008848,4.233133,10.0,8.31604e-06,0.017327657,10.735361,[-0.32  -1.347 -0.685 -1.143 -0.329],13.193578,23.623165,6.2716365,8.2091065e-05,1574.1465,-20.863472,100.0,0.107353605,1.7327658
1.1336809,170485,41.35255,15.253204,0.011336809,40,93.53946,38.42,1.0613728,618.4812524318695,-104.89711982753373,4000,100,8.898432,0.053147864,34.137577,3.0610075,10.0,-4.8065185e-06,0.015746837,10.7240305,[-0.338 -1.339 -0.695 -1.17  -0.391],11.93941,32.668983,3.737327,0.0005314786,1164.7837,-19.017723,100.0,0.107240304,1.5746839
0.9869328,174527,36.252598,14.324085,0.009869327,41,93.821266,40.42,1.1153504,632.871584892273,-104.66221493827705,4100,100,9.405311,0.03526805,18.921318,4.401636,10.0,3.3569336e-06,0.020429851,19.417309,[-0.371 -1.269 -0.653 -1.145 -0.358],15.2172165,22.718824,6.598988,0.00035268048,3777.235,-20.41394,100.0,0.19417308,2.0429852
1.1783586,178825,38.191856,13.09943,0.011783586,42,94.116135,42.98,1.0775996,647.6985647678375,-104.95439884416432,4200,100,9.88044,0.02080877,32.609352,4.4543114,10.0,-1.1062622e-06,0.016939716,10.837846,[-0.333 -1.287 -0.613 -1.16  -0.304],12.480308,22.45016,4.3911386,0.00020808769,2034.2192,-20.16053,100.0,0.108378455,1.6939716
8.319016,183426,30.276672,14.374348,0.08319016,43,94.452675,46.01,0.94824016,662.1188411712646,-104.61133622608742,4300,100,9.766781,1.5053314e-07,1.3094386,1544.105,10.0,7.095337e-06,0.7222162,723.1318,[-0.323 -1.307 -0.641 -1.134 -0.341],169.7811,0.064762436,199.95619,1.5053314e-09,4043812.0,-25.751846,100.0,7.2313175,72.22162
0.93750197,187845,35.30735,13.511874,0.00937502,44,94.22827,44.19,0.9676412,679.151909828186,-105.431376158845,4400,100,8.305489,0.09943184,69.60822,1.7681763,10.0,-1.6021728e-06,0.0061946944,3.1633646,[-0.34  -1.244 -0.695 -1.123 -0.471],9.401142,56.555447,1.2897032,0.0009943184,267.70905,-24.587059,100.0,0.031633645,0.6194694
0.9337614,192058,45.989307,16.131145,0.009337613,45,94.08928,42.13,0.96777594,693.5306603908539,-103.44432376215464,4500,100,8.143434,0.3558082,88.93744,1.161412,10.0,-1.2207031e-06,0.0032932267,2.0306299,[-0.323 -1.25  -0.691 -1.146 -0.451],8.573218,86.10209,0.54753035,0.0035580818,264.4009,-23.183235,100.0,0.020306299,0.32932264
1.5451529,196341,55.3925,16.70371,0.01545153,46,94.15666,42.83,1.0581127,705.9148368835449,-103.72004251931521,4600,100,7.831348,0.015867751,6.9230933,30.564114,10.0,5.645752e-06,0.05665553,56.069782,[-0.322 -1.245 -0.694 -1.152 -0.451],22.710346,3.271811,22.337101,0.0001586775,77176.37,-22.412186,100.0,0.5606978,5.6655536
1.0240632,200398,41.251755,16.04305,0.010240631,47,93.88376,40.57,1.0605823,720.165940284729,-103.78285971964766,4700,100,9.206065,0.06475283,46.822918,2.0367146,10.0,-3.890991e-06,0.0109133925,5.96208,[-0.279 -1.181 -0.636 -1.142 -0.361],10.7874775,49.098682,2.144049,0.00064752833,511.69098,-20.654999,100.0,0.059620798,1.0913392
1.028466,204418,39.87968,15.223854,0.010284659,48,93.83667,40.2,1.0623847,733.794216632843,-103.78291868640719,4800,100,9.276501,0.14394706,51.875774,2.1684718,10.0,7.2479247e-07,0.0099058,5.7179747,[-0.283 -1.188 -0.611 -1.149 -0.358],10.254723,46.115425,1.5884011,0.0014394706,723.306,-22.015457,100.0,0.057179745,0.99058
0.916436,208588,48.670074,16.354048,0.00916436,49,94.067566,41.7,1.080559,750.047874212265,-102.84131659812233,4900,100,9.001516,0.029740177,37.983353,2.57293,10.0,5.378723e-06,0.011710075,9.558926,[-0.322 -1.191 -0.596 -1.151 -0.357],11.573784,38.866196,3.3704786,0.00029740177,703.33594,-22.5542,100.0,0.09558926,1.1710075
6.999876,212619,26.779629,14.632694,0.069998756,50,93.80411,40.31,1.0611557,765.5873868465424,-104.72307418890196,5000,100,9.9129305,1.1712447e-05,1.162703,1819.5255,10.0,-4.577637e-06,0.6453813,649.0722,[-0.313 -1.198 -0.562 -1.166 -0.338],136.90393,0.054959383,164.36935,1.1712447e-07,2794213.2,-21.794548,100.0,6.4907217,64.53813
1.0159712,216996,41.23166,16.49911,0.010159712,51,94.367355,43.77,1.0369629,782.3441069126129,-101.38558554746702,5100,100,9.237169,0.00623779,26.63107,4.494147,10.0,8.392334e-07,0.016863324,10.732213,[-0.363 -1.218 -0.563 -1.247 -0.358],13.649339,22.251165,6.1933312,6.23779e-05,1337.3278,-24.336647,100.0,0.10732213,1.6863325
1.0792756,221183,39.90586,15.635782,0.010792756,52,94.097275,41.87,0.98912877,796.6140403747559,-102.63857314723091,5200,100,9.039435,0.11446014,77.84622,1.3122426,10.0,1.8692017e-06,0.0057575493,2.8707876,[-0.324 -1.27  -0.607 -1.288 -0.382],9.78029,76.20542,1.4127828,0.0011446014,361.3237,-23.036995,100.0,0.028707875,0.57575494
1.6433837,225548,47.1562,16.305912,0.016433837,53,94.31174,43.65,1.0455254,811.4346053600311,-102.32122567721068,5300,100,8.319415,0.005380255,3.9968526,22.26716,10.0,9.536743e-07,0.08054205,80.33801,[-0.312 -1.276 -0.595 -1.29  -0.43 ],14.613627,4.490918,11.575744,5.380255e-05,18014.023,-24.844917,100.0,0.80338013,8.054205
4.332653,229731,25.097847,14.049415,0.043326534,54,94.03206,41.83,1.1407385,825.5947210788727,-103.9044568045801,5400,100,9.618656,0.0013198067,1.1545651,1419.8168,10.0,-3.1661987e-06,0.40088794,403.18802,[-0.311 -1.251 -0.6   -1.314 -0.373],78.4491,0.07043162,98.56499,1.3198067e-05,1001532.4,-21.93644,100.0,4.03188,40.088795
1.7278304,233914,33.54033,14.692245,0.017278302,55,94.07988,41.83,1.1898069,841.4571347236633,-102.90425217526374,5500,100,10.289381,0.0115676075,4.441633,17.207714,10.0,7.3242186e-06,0.08014272,79.972694,[-0.376 -1.322 -0.625 -1.314 -0.278],18.903908,5.811347,11.643591,0.00011567607,15380.406,-20.959969,100.0,0.7997269,8.014274
1.0875303,238275,30.094608,14.012916,0.010875303,56,94.28847,43.61,1.2503904,856.4516932964325,-102.73494713366726,5600,100,10.894912,0.06937924,40.77694,3.4399536,10.0,-4.4250487e-06,0.013106279,7.3842325,[-0.418 -1.391 -0.636 -1.331 -0.229],14.52517,29.07016,3.8818262,0.00069379236,930.09753,-23.452026,100.0,0.073842324,1.310628
0.9992648,242359,40.922817,15.32864,0.009992647,57,93.94238,40.84,1.264136,870.5692512989044,-103.27659017564064,5700,100,11.139813,0.022604357,21.120295,6.1837525,10.0,2.8991699e-06,0.019311376,15.8450165,[-0.493 -1.404 -0.654 -1.353 -0.169],14.755418,16.17141,5.5061717,0.00022604357,1863.0641,-22.306732,100.0,0.15845016,1.9311376
0.9913257,246638,39.047447,15.496409,0.009913256,58,94.16594,42.79,1.2679654,885.4622192382812,-103.42470026047202,5800,100,11.339785,0.60522914,95.33909,1.0712962,10.0,7.171631e-06,0.0021918798,1.6929125,[-0.463 -1.279 -0.59  -1.3   -0.155],11.399284,93.344864,0.066811845,0.0060522915,247.04343,-24.78801,100.0,0.016929124,0.21918797
1.9632967,250880,27.942585,14.067412,0.019632963,59,94.13335,42.42,1.1869042,897.1199526786804,-103.22179711869869,5900,100,11.748234,0.00011160146,3.4124649,67.14404,10.0,-1.2207031e-06,0.10445094,101.90175,[-0.465 -1.281 -0.585 -1.294 -0.151],21.863483,1.4893354,17.626629,1.1160146e-06,24895.885,-23.249512,100.0,1.0190175,10.445093
1.5011712,254958,36.256763,13.629743,0.015011712,60,93.96541,40.78,1.2144805,911.4623866081238,-102.6553307333926,6000,100,10.660487,0.00054042315,3.587705,41.35477,10.0,4.4631956e-06,0.07781943,78.26629,[-0.485 -1.243 -0.535 -1.332 -0.232],23.679726,2.4181006,19.30688,5.404231e-06,42396.516,-23.053719,100.0,0.78266287,7.7819433
1.7801993,259232,38.342876,13.772763,0.017801993,61,94.2245,42.74,1.2641537,925.1821477413177,-102.05227024518548,6100,100,10.8667145,0.0028631904,3.3305328,40.48153,10.0,5.1879883e-06,0.095908344,95.51841,[-0.495 -1.177 -0.48  -1.347 -0.204],20.546314,2.4702625,16.036674,2.8631903e-05,17808.844,-22.336319,100.0,0.9551841,9.590835
0.98068124,263441,36.621365,16.098732,0.009806812,62,94.131096,42.09,1.258269,940.3500497341156,-102.46609844279618,6200,100,11.420826,0.28848317,85.88291,1.2235538,10.0,1.1825562e-06,0.003976006,2.1152306,[-0.477 -1.152 -0.524 -1.346 -0.155],11.792055,81.72914,0.5596485,0.0028848317,296.7538,-22.153069,100.0,0.021152304,0.3976006
3.7811825,267253,31.178318,14.338144,0.03781183,63,93.56155,38.12,1.2880864,952.5586626529694,-103.65742748921723,6300,100,11.543408,0.0011310447,1.8981323,304.27597,10.0,-3.5095215e-06,0.27183354,270.99344,[-0.478 -1.159 -0.509 -1.35  -0.161],37.644802,0.328649,42.89258,1.1310447e-05,258182.14,-19.639244,100.0,2.7099342,27.183353
5.523912,271743,50.658085,14.638849,0.055239115,64,94.479385,44.9,1.3066407,967.0689358711243,-101.48779743447545,6400,100,11.192261,0.00015403028,1.3178306,361.63974,10.0,-1.0299683e-06,0.47800916,480.91367,[-0.486 -1.224 -0.477 -1.345 -0.131],26.974258,0.2765183,46.019722,1.5403027e-06,212455.25,-25.627739,100.0,4.8091364,47.80092
21.092218,276523,48.75125,14.07677,0.2109222,65,94.739136,47.8,1.3414389,984.193037033081,-101.83469830474598,6500,100,11.441363,0.00038451352,1.0665954,740.5435,10.0,-1.9073486e-06,2.0313926,2042.261,[-0.496 -1.315 -0.484 -1.341 -0.112],94.32421,0.13503595,125.13197,3.8451353e-06,1609419.2,-27.529587,100.0,20.42261,203.13927
1.089108,281197,39.097855,14.144641,0.010891079,66,94.65297,46.74,1.4068782,1000.4884839057922,-101.5899723987694,6600,100,12.111132,0.107609525,19.707788,2.6741936,10.0,4.653931e-06,0.021983087,20.699211,[-0.491 -1.268 -0.44  -1.392 -0.077],13.456378,37.39445,1.5188147,0.0010760953,732.3979,-25.44754,100.0,0.2069921,2.1983087
0.86881334,285650,40.66849,14.039652,0.008688133,67,94.40527,44.53,1.4136101,1017.002462387085,-102.30168069201926,6700,100,12.713169,0.07858656,73.433525,1.546282,10.0,3.3950805e-06,0.0052257213,2.5219626,[-0.464 -1.28  -0.441 -1.425 -0.012],13.563678,64.67126,1.1132802,0.0007858656,216.45015,-24.26255,100.0,0.025219627,0.52257216
8.083325,290524,40.37954,14.792463,0.08083326,68,94.8643,48.74,1.3900158,1030.1675190925598,-100.78688317806318,6800,100,12.790116,6.501454e-05,1.4603995,415.98398,10.0,4.959106e-07,0.6639871,667.1243,[-0.473 -1.288 -0.415 -1.432 -0.005],53.849773,0.24039388,67.40189,6.5014535e-07,486762.75,-25.41957,100.0,6.671243,66.39871
0.80893004,295269,35.42124,12.368959,0.0080893,69,94.72931,47.45,1.404389,1046.8804972171783,-101.32205095984753,6900,100,12.719457,0.17435381,65.23121,1.8615158,10.0,6.5994263e-06,0.005905791,3.5896206,[-0.531 -1.337 -0.375 -1.408 -0.029],13.837686,53.71966,1.4047229,0.0017435381,233.78345,-23.778343,100.0,0.035896204,0.59057915
2.1854901,300307,39.915054,12.651885,0.021854902,70,95.018265,50.38,1.3076473,1062.736430644989,-100.29981728247347,7000,100,12.713387,4.192621e-05,3.6897025,35.254364,10.0,-1.8692017e-06,0.11165791,109.66284,[-0.519 -1.342 -0.351 -1.393 -0.014],19.438532,2.8365283,14.261964,4.192621e-07,12227.342,-26.505554,100.0,1.0966284,11.1657915
2.0145867,304591,36.046143,13.124825,0.020145867,71,94.34291,42.84,1.3954846,1077.0839507579803,-99.75495708800345,7100,100,11.8749275,0.015012651,6.46037,18.458424,10.0,-7.858276e-06,0.07665758,73.81707,[-0.581 -1.378 -0.36  -1.48  -0.111],20.039421,5.4175806,11.246777,0.0001501265,5591.6772,-23.51278,100.0,0.7381707,7.665758
0.9253795,309052,35.59321,13.266838,0.009253796,72,94.55347,44.61,1.4027982,1091.8970901966095,-99.17996199921409,7200,100,12.768408,0.042688202,13.495788,6.116932,10.0,2.8991699e-06,0.023428224,23.019123,[-0.596 -1.378 -0.333 -1.525 -0.024],17.320393,16.348064,6.226766,0.000426882,4525.7627,-27.179054,100.0,0.23019123,2.3428226
