MaxIW,ReturnMeanIW,Bound,InitialReturnStd,TimeElapsed,EntropyCoefficient,Weights,MinIW,MeanIWNorm,ESSClassic,StdIWNorm,ReturnStepMaxmin,MeanEntropy,TimestepsSoFar,InitialBound,EpThisIter,MinIWNorm,InitialReturnMax,InitialReturnMean,EpRewMean,J_sample_variance,ReturnStepMax,MaxIWNorm,Iteration,InitialReturnMin,EpisodesSoFar,EpLenMean,MeanIW,ESSRenyi,StdIW,EmpiricalD2
167.00089,35.87348,32.89631,14.015569,477.0520393848419,10.0,[-0.543 -1.323 -0.671 -1.094 -0.41 ],0.00025632168,0.02916231,2.8212337,0.17115436,94.416245,0.9580105,127611,8.866026,100,2.5632169e-06,36.757843,1.7929077e-06,-105.17442883857902,145825.73,100.0,1.6700088,30,-21.230225,3000,45.89,2.9162304,0.95206475,17.115437,105.034874
3.9024813,0.95944303,9.32836,14.508223,492.6084780693054,10.0,[-0.454 -1.324 -0.691 -1.114 -0.461],0.3781786,0.0105723925,78.45782,0.005539878,93.9619,0.98342913,131812,8.28251,100,0.003781786,38.927856,6.4849854e-07,-105.82542801748389,289.4984,100.0,0.03902481,31,-19.519379,3100,42.01,1.0572394,78.41171,0.5539878,1.2753197
379.1231,105.52565,68.60052,14.303732,507.9680206775665,10.0,[-0.423 -1.33  -0.693 -1.112 -0.435],0.0012161168,0.04527156,1.4211051,0.3770547,94.3665,1.0268629,136314,8.284065,100,1.2161168e-05,46.506866,2.4414062e-06,-104.30009002790821,1211957.5,100.0,3.791231,32,-21.93351,3200,45.02,4.527157,0.107900254,37.705463,926.78186
149.50943,34.516964,32.742737,14.141856,523.3731935024261,10.0,[-0.421 -1.291 -0.679 -1.149 -0.392],0.0007786741,0.022424914,2.2106352,0.14914823,94.26877,1.1069064,140717,9.034433,100,7.786741e-06,37.025856,1.14440915e-07,-104.15816155755785,108130.39,100.0,1.4950943,33,-24.991974,3300,44.03,2.2424915,0.9234537,14.914823,108.28913
51.08738,9.183611,15.542365,16.19632,538.6139824390411,10.0,[-0.417 -1.294 -0.693 -1.101 -0.312],0.011645349,0.015337447,8.027107,0.05191628,94.09566,1.1439114,144948,9.428645,100,0.000116453484,49.21254,-7.6293946e-07,-103.75128352968642,7615.9395,100.0,0.5108738,34,-22.382896,3400,42.31,1.5337449,10.42606,5.191628,9.5913515
59.14713,9.585612,15.028046,15.898779,553.2547163963318,10.0,[-0.418 -1.324 -0.682 -1.159 -0.275],0.0019193288,0.01334135,4.530029,0.061246697,94.375374,1.1152433,149446,9.977112,100,1.9193289e-05,43.859985,-2.5177003e-06,-104.00788678257214,9172.889,100.0,0.59147125,35,-24.217766,3500,44.98,1.3341349,6.555748,6.12467,15.25379
44.63672,9.070816,15.346739,14.169836,568.3093914985657,10.0,[-0.389 -1.388 -0.686 -1.152 -0.304],0.0008936725,0.0141440835,8.060282,0.047769558,94.19742,1.0390936,153772,10.052689,100,8.936725e-06,32.992413,2.3269654e-06,-103.8801340103238,8365.749,100.0,0.44636717,36,-19.347397,3600,43.26,1.4144082,7.142385,4.7769556,14.000925
11.325121,5.475021,13.451984,16.470291,584.4428968429565,10.0,[-0.395 -1.376 -0.74  -1.135 -0.38 ],0.11965597,0.011394987,43.751675,0.01292026,94.48839,1.060028,158346,8.71665,100,0.0011965596,50.22865,2.4414062e-06,-103.18060760465988,3097.2249,100.0,0.11325121,37,-24.582169,3700,45.74,1.1394987,40.73421,1.2920262,2.454939
22.735933,3.4507563,12.130493,14.798856,598.8051881790161,10.0,[-0.309 -1.397 -0.719 -1.138 -0.359],0.017561328,0.010889361,18.02535,0.023222039,93.81407,1.089814,162404,9.576707,100,0.00017561327,30.707047,-4.653931e-06,-105.22259977691867,1628.8201,100.0,0.22735932,38,-19.943336,3800,40.58,1.0889362,21.288864,2.3222039,4.6972914
10.735361,6.2716365,13.193578,14.591726,615.0079953670502,10.0,[-0.32  -1.347 -0.685 -1.143 -0.329],0.0082091065,0.011076509,29.008848,0.017327657,94.003784,1.0276855,166643,9.267537,100,8.2091065e-05,48.91834,8.31604e-06,-105.89472794118042,1574.1465,100.0,0.107353605,39,-20.863472,3900,42.39,1.107651,23.623165,1.7327658,4.233133
10.7240305,3.737327,11.93941,15.253204,628.0505223274231,10.0,[-0.338 -1.339 -0.695 -1.17  -0.391],0.053147864,0.011336809,34.137577,0.015746837,93.53946,1.0613728,170485,8.898432,100,0.0005314786,41.35255,-4.8065185e-06,-104.89711982753373,1164.7837,100.0,0.107240304,40,-19.017723,4000,38.42,1.1336809,32.668983,1.5746839,3.0610075
19.417309,6.598988,15.2172165,14.324085,642.052018404007,10.0,[-0.371 -1.269 -0.653 -1.145 -0.358],0.03526805,0.009869327,18.921318,0.020429851,93.821266,1.1153504,174527,9.405311,100,0.00035268048,36.252598,3.3569336e-06,-104.66221493827705,3777.235,100.0,0.19417308,41,-20.41394,4100,40.42,0.9869328,22.718824,2.0429852,4.401636
10.837846,4.3911386,12.480308,13.09943,656.5217814445496,10.0,[-0.333 -1.287 -0.613 -1.16  -0.304],0.02080877,0.011783586,32.609352,0.016939716,94.116135,1.0775996,178825,9.88044,100,0.00020808769,38.191856,-1.1062622e-06,-104.95439884416432,2034.2192,100.0,0.108378455,42,-20.16053,4200,42.98,1.1783586,22.45016,1.6939716,4.4543114
723.1318,199.95619,169.7811,14.374348,672.4925472736359,10.0,[-0.323 -1.307 -0.641 -1.134 -0.341],1.5053314e-07,0.08319016,1.3094386,0.7222162,94.452675,0.94824016,183426,9.766781,100,1.5053314e-09,30.276672,7.095337e-06,-104.61133622608742,4043812.0,100.0,7.2313175,43,-25.751846,4300,46.01,8.319016,0.064762436,72.22162,1544.105
3.1633646,1.2897032,9.401142,13.511874,689.5259480476379,10.0,[-0.34  -1.244 -0.695 -1.123 -0.471],0.09943184,0.00937502,69.60822,0.0061946944,94.22827,0.9676412,187845,8.305489,100,0.0009943184,35.30735,-1.6021728e-06,-105.431376158845,267.70905,100.0,0.031633645,44,-24.587059,4400,44.19,0.93750197,56.555447,0.6194694,1.7681763
2.0306299,0.54753035,8.573218,16.131145,704.94424700737,10.0,[-0.323 -1.25  -0.691 -1.146 -0.451],0.3558082,0.009337613,88.93744,0.0032932267,94.08928,0.96777594,192058,8.143434,100,0.0035580818,45.989307,-1.2207031e-06,-103.44432376215464,264.4009,100.0,0.020306299,45,-23.183235,4500,42.13,0.9337614,86.10209,0.32932264,1.161412
56.069782,22.337101,22.710346,16.70371,717.3182010650635,10.0,[-0.322 -1.245 -0.694 -1.152 -0.451],0.015867751,0.01545153,6.9230933,0.05665553,94.15666,1.0581127,196341,7.831348,100,0.0001586775,55.3925,5.645752e-06,-103.72004251931521,77176.37,100.0,0.5606978,46,-22.412186,4600,42.83,1.5451529,3.271811,5.6655536,30.564114
5.96208,2.144049,10.7874775,16.04305,731.775050163269,10.0,[-0.279 -1.181 -0.636 -1.142 -0.361],0.06475283,0.010240631,46.822918,0.0109133925,93.88376,1.0605823,200398,9.206065,100,0.00064752833,41.251755,-3.890991e-06,-103.78285971964766,511.69098,100.0,0.059620798,47,-20.654999,4700,40.57,1.0240632,49.098682,1.0913392,2.0367146
5.7179747,1.5884011,10.254723,15.223854,745.7813758850098,10.0,[-0.283 -1.188 -0.611 -1.149 -0.358],0.14394706,0.010284659,51.875774,0.0099058,93.83667,1.0623847,204418,9.276501,100,0.0014394706,39.87968,7.2479247e-07,-103.78291868640719,723.306,100.0,0.057179745,48,-22.015457,4800,40.2,1.028466,46.115425,0.99058,2.1684718
9.558926,3.3704786,11.573784,16.354048,762.0552604198456,10.0,[-0.322 -1.191 -0.596 -1.151 -0.357],0.029740177,0.00916436,37.983353,0.011710075,94.067566,1.080559,208588,9.001516,100,0.00029740177,48.670074,5.378723e-06,-102.84131659812233,703.33594,100.0,0.09558926,49,-22.5542,4900,41.7,0.916436,38.866196,1.1710075,2.57293
527.2981,133.16933,101.566666,14.632694,776.6234619617462,,[-0.313 -1.198 -0.562 -1.166 -0.338],1.6754026e-05,0.05818447,1.2169921,0.5242087,93.80411,1.0638144,212619,-0.8926589,100,1.6754025e-07,26.779629,-4.577637e-06,-104.72307418890196,1844419.2,100.0,5.2729807,50,-21.794548,5000,40.31,5.8184466,0.07978463,52.42088,1253.3743
5.3069754,3.2376962,1.0365348,15.738863,793.4972507953644,,[-0.356 -1.209 -0.555 -1.241 -0.355],0.16183172,0.0117266355,58.34633,0.009908166,94.52989,1.109339,217172,-1.5326555,100,0.0016183172,45.979637,-1.0299683e-06,-101.76213146738569,895.1298,100.0,0.05306975,51,-26.183426,5100,45.53,1.1726636,48.48247,0.9908167,2.062601
238.7349,31.740726,23.823317,14.579347,807.764976978302,,[-0.339 -1.236 -0.558 -1.276 -0.31 ],8.0446094e-05,0.0342718,2.0419917,0.23737222,94.24944,1.0151368,221469,-1.3360978,100,8.044609e-07,40.083008,2.5177003e-06,-102.06579596139316,110326.41,100.0,2.387349,52,-25.254395,5200,42.97,3.4271798,2.847815,23.73722,35.11464
36.60812,17.275911,7.086522,17.098898,822.8060667514801,,[-0.385 -1.293 -0.57  -1.35  -0.404],0.0075305854,0.013554887,10.175937,0.04027217,94.39795,1.0185847,225828,-1.7884896,100,7.5305856e-05,53.65473,1.6784668e-06,-100.30168461449438,39431.55,100.0,0.36608118,53,-26.68608,5300,43.59,1.3554885,3.0808976,4.0272174,32.458073
11131.619,1197.7667,1133.0719,15.500945,837.9397475719452,,[-0.361 -1.363 -0.591 -1.348 -0.4  ],0.0004086438,1.1219615,1.0158557,11.0750265,94.46158,1.0772898,230351,-1.8673596,100,4.086438e-06,56.02093,5.0354006e-06,-102.63636190178806,145459220.0,100.0,111.31619,54,-24.85347,5400,45.23,112.19615,0.08331434,1107.5028,1200.2736
5.6202765,2.4646115,0.35016704,16.222328,855.5555515289307,,[-0.475 -1.397 -0.662 -1.401 -0.342],0.23367923,0.011094519,59.97403,0.009063539,93.88034,1.1028844,234329,-1.6294549,100,0.0023367922,48.88379,4.7302246e-06,-101.82998550924036,476.42874,100.0,0.05620276,55,-21.051018,5500,39.78,1.1094519,59.387444,0.9063539,1.6838577
20.903587,5.3407884,1.6036651,15.703419,870.3283059597015,,[-0.444 -1.396 -0.674 -1.399 -0.316],0.043336384,0.01274739,23.517391,0.022988362,93.64682,1.122206,238183,-1.9020926,100,0.00043336384,57.06304,8.964538e-06,-103.15590054901982,2411.2522,100.0,0.20903587,56,-19.588837,5600,38.54,1.274739,25.90553,2.2988362,3.8601797
14.356684,3.7309015,2.1579528,15.046183,884.7142298221588,,[-0.404 -1.393 -0.631 -1.428 -0.297],0.069203235,0.011527118,36.30285,0.01526899,93.9172,1.1229382,242204,-1.0965394,100,0.00069203234,32.896194,7.6293946e-07,-102.19001097236267,766.2092,100.0,0.14356683,57,-21.79712,5700,40.21,1.1527117,48.59814,1.5268992,2.0576918
61.70218,12.807394,6.3373156,15.734934,900.6282856464386,,[-0.348 -1.452 -0.658 -1.45  -0.296],0.0001236663,0.014838132,5.1756134,0.06351237,94.28267,1.094384,246549,-1.4424105,100,1.2366629e-06,43.27231,-1.9073487e-07,-102.48406320122699,14611.897,100.0,0.6170218,58,-25.284264,5800,43.45,1.4838132,4.9700246,6.351237,20.120625
17.649967,3.4644408,1.1454523,16.171589,915.208758354187,,[-0.364 -1.533 -0.663 -1.469 -0.324],0.012596782,0.013839814,25.381844,0.023729628,94.15024,1.0714085,250742,-1.1852345,100,0.00012596782,35.556957,-2.5177003e-06,-101.67549230464454,1170.226,100.0,0.17649966,59,-23.811005,5900,41.93,1.3839815,26.12218,2.372963,3.8281643
137.7645,42.124516,30.852955,17.26308,929.7993710041046,,[-0.302 -1.534 -0.68  -1.475 -0.347],0.0002919226,0.022271251,2.565439,0.13725251,94.175446,0.9428606,254955,-2.1474411,100,2.9192258e-06,64.42328,1.5640259e-06,-101.62918705113266,205025.9,100.0,1.3776449,60,-23.122711,6000,42.13,2.2271252,3.6297364,13.725252,27.550209
5.234777,1.7888427,-0.13964844,16.081026,946.0250670909882,,[-0.274 -1.576 -0.691 -1.458 -0.476],0.23274472,0.0105431,70.53562,0.006814165,94.50339,0.9475857,259505,-1.6156926,100,0.0023274473,48.47071,-2.2125244e-06,-102.29793007121405,412.6334,100.0,0.052347768,61,-23.413124,6100,45.5,1.05431,70.19093,0.6814166,1.4246855
202.61023,53.492954,46.587566,15.084687,960.7401280403137,,[-0.22  -1.576 -0.668 -1.462 -0.471],0.026986117,0.030270442,2.2094665,0.20138331,94.27907,1.0342182,263817,-1.364143,100,0.00026986116,40.92439,3.2806397e-06,-101.78315932781092,269954.88,100.0,2.0261023,62,-24.512527,6200,43.12,3.027044,3.9025261,20.13833,25.624428
125.04043,18.941435,10.655702,16.443813,976.2766485214233,,[-0.337 -1.548 -0.693 -1.442 -0.385],0.00048885786,0.022160627,3.0303757,0.1253579,94.23161,1.0170822,268080,-1.5566472,100,4.8885786e-06,46.699585,5.569458e-06,-101.63809414599434,26133.799,100.0,1.2504042,63,-22.482513,6300,42.63,2.216063,3.5295691,12.53579,28.33207
19.33713,7.098681,3.7865193,14.862816,991.1084866523743,,[-0.329 -1.55  -0.752 -1.44  -0.402],0.011952594,0.012507219,22.99894,0.022885228,94.11908,0.9630154,272317,-1.4440529,100,0.00011952594,43.321766,6.1035157e-06,-103.40217236552259,6025.7676,100.0,0.1933713,64,-24.156563,6400,42.37,1.2507219,19.008453,2.2885227,5.260817
11.053463,5.4249015,2.2531211,16.640432,1005.1988933086395,,[-0.398 -1.521 -0.751 -1.449 -0.456],0.050565783,0.010361483,29.046806,0.016194167,94.02994,1.0033875,276412,-1.456828,100,0.0005056578,43.70481,-8.392334e-07,-101.76187777354608,1614.4774,100.0,0.11053463,65,-23.202644,6500,40.95,1.0361482,21.09647,1.6194167,4.7401295
1.6502397,0.15986961,-1.4367492,15.949538,1019.2447466850281,,[-0.422 -1.523 -0.772 -1.477 -0.416],0.606599,0.009962384,95.70736,0.0021098522,93.829506,1.0078124,280411,-1.5626993,100,0.0060659894,46.881023,1.335144e-06,-103.38406421379473,261.2099,100.0,0.016502397,66,-20.098076,6600,39.99,0.99623823,95.79641,0.21098523,1.0438805
642.4611,124.65297,83.27609,17.167429,1033.9869151115417,,[-0.417 -1.523 -0.776 -1.479 -0.411],0.00055182306,0.0741384,1.3298669,0.6386046,94.58647,1.0743657,284979,-1.5172865,100,5.5182304e-06,45.518658,2.3651123e-06,-100.80507143768806,1629420.0,100.0,6.424611,67,-24.726318,6700,45.68,7.4138403,0.13446863,63.860462,743.6679
3.0622659,1.7932973,0.15989828,16.077166,1050.4972381591797,,[-0.48  -1.464 -0.763 -1.488 -0.344],0.15954833,0.010114061,73.19462,0.006120641,93.917435,1.0581049,289038,-1.3256259,100,0.0015954833,39.768684,-2.708435e-06,-103.15065947548541,396.8042,100.0,0.030622657,68,-22.659775,6800,40.59,1.0114061,65.86511,0.6120641,1.5182544
290.19324,66.53036,29.917278,16.907566,1065.44806599617,,[-0.501 -1.464 -0.781 -1.503 -0.361],3.5213812e-05,0.03634718,1.5634732,0.28840566,93.868515,1.0037867,293042,-1.8701808,100,3.521381e-07,56.10534,-2.708435e-06,-102.73229818721707,484919.16,100.0,2.9019322,69,-22.611542,6900,40.04,3.6347187,0.2609116,28.840565,383.27158
22.690434,9.407293,5.094554,16.138613,1080.5310776233673,,[-0.555 -1.446 -0.794 -1.417 -0.415],0.0051368214,0.015100619,17.303766,0.033011653,94.0956,0.8888519,297222,-1.7907119,100,5.1368213e-05,53.721565,6.904602e-06,-102.50210857783557,3496.3105,100.0,0.22690433,70,-24.193237,7000,41.8,1.510062,17.240444,3.3011656,5.8003144
36.864315,7.651741,3.5739202,15.239579,1095.0511186122894,,[-0.559 -1.478 -0.841 -1.432 -0.53 ],0.0114238765,0.009759647,6.6395226,0.036597144,94.08183,0.93324226,301391,-1.2690203,100,0.00011423876,38.07063,8.010864e-07,-102.51924636034033,7724.7437,100.0,0.36864313,71,-24.022987,7100,41.69,0.97596467,9.684594,3.6597142,10.325678
104.666565,41.62154,34.763466,15.147057,1109.2982721328735,,[-0.546 -1.499 -0.834 -1.48  -0.486],0.019567825,0.032503787,5.8396974,0.1305187,94.00369,1.0745932,305500,-1.1424481,100,0.00019567825,34.273415,-9.918213e-07,-102.64906978454519,82744.46,100.0,1.0466657,72,-23.830917,7200,41.09,3.250379,2.775033,13.051871,36.035606
