ReturnMeanIW,EmpiricalD2,MinIWNorm,InitialBound,EpRewMean,ReturnStepMax,EpThisIter,StdIWNorm,EpLenMean,MeanIWNorm,J_sample_variance,Weights,TimestepsSoFar,EntropyCoefficient,Bound,MeanIW,Iteration,MeanEntropy,InitialReturnStd,StdIW,InitialReturnMean,ReturnStepMaxmin,MaxIWNorm,InitialReturnMin,InitialReturnMax,EpisodesSoFar,MinIW,ESSRenyi,ESSClassic,TimeElapsed,MaxIW
1.4916346,1.7259543,0.0011120021,1.6459261,-98.14516583852756,100.0,100,0.007595571,48.99,0.009739353,337.90152,[-0.029 -1.547 -0.309 -1.614 -0.833],309061,4.9986973,2.7477865,0.9739353,68,0.58861023,12.897959,0.7595571,3.1661987e-06,94.993256,0.03707127,-28.730701,38.503326,6800,0.111200206,57.93896,62.18055,1102.4376759529114,3.707127
12.998761,31.288702,9.500967e-06,1.6608475,-97.62606196379416,100.0,100,0.06029475,46.52,0.016133202,12074.616,[-0.053 -1.549 -0.308 -1.623 -0.83 ],313713,4.969428,8.715041,1.61332,69,0.581247,14.011387,6.0294747,2.2888185e-06,94.80284,0.5048238,-27.50653,38.46617,6900,0.00095009676,3.1960418,6.6811543,1116.0120031833649,50.482384
61.327454,117.680466,8.579067e-08,1.2408739,-99.66202442425056,100.0,100,0.31526917,48.03,0.04055057,357960.84,[-0.064 -1.574 -0.33  -1.612 -0.838],318516,4.849557,45.90084,4.055057,70,0.5442481,13.93454,31.526917,3.3187866e-06,94.850006,3.170539,-29.659958,49.960922,7000,8.579067e-06,0.8497587,1.6274395,1132.6309397220612,317.0539
4.9510627,4.6407986,0.00051198114,1.1467912,-99.65393105584936,100.0,100,0.017935915,46.92,0.010597945,1227.4932,[-0.086 -1.596 -0.347 -1.66  -0.875],323208,4.997011,4.266496,1.0597945,71,0.5417622,13.310504,1.7935917,-4.196167e-07,94.75218,0.1352087,-25.888527,47.233463,7100,0.051198114,21.548016,25.878555,1148.4957535266876,13.52087
4.600168,3.3989959,0.00037456315,1.3325396,-98.04792164663762,100.0,100,0.013996279,46.98,0.010836028,1001.75806,[-0.078 -1.61  -0.342 -1.65  -0.877],327906,4.995822,4.861656,1.0836027,72,0.56023496,14.797672,1.3996278,9.918213e-07,94.82597,0.104368605,-26.729439,41.28817,7200,0.037456315,29.420454,37.47645,1165.984780550003,10.436861
2.936033,2.5592506,0.00077801343,1.7363317,-99.00480949455304,100.0,100,0.012300448,46.64,0.010623095,902.80743,[-0.098 -1.59  -0.358 -1.64  -0.859],332570,4.9968853,4.063143,1.0623095,73,0.56647354,13.806017,1.2300448,-3.7384034e-06,94.75452,0.091266155,-25.110596,31.945183,7300,0.07780135,39.07394,42.721806,1181.3077549934387,9.126616
5.4488025,5.394372,0.00043640664,1.4490638,-98.71632609767953,100.0,100,0.016146546,45.28,0.011450452,2251.149,[-0.06  -1.596 -0.356 -1.634 -0.852],337098,4.992753,5.156513,1.1450453,74,0.58495766,15.133501,1.6146547,2.670288e-06,94.63974,0.093808316,-26.302437,41.4992,7400,0.043640666,18.53784,33.462204,1196.7223937511444,9.380832
21.784887,21.634533,8.19786e-05,1.3872249,-99.0259937051503,100.0,100,0.051821884,46.61,0.013142463,57609.246,[-0.051 -1.578 -0.351 -1.641 -0.834],341759,4.9843125,17.663261,1.314246,75,0.607911,15.399088,5.1821876,-2.9754638e-06,94.75087,0.5187948,-28.445107,46.1268,7500,0.00819786,4.62224,6.043047,1212.683012008667,51.87948
7.2797623,7.6897364,2.4314986e-05,1.6227629,-100.33842169199708,100.0,100,0.02243165,47.29,0.012366592,7253.328,[-0.109 -1.543 -0.373 -1.602 -0.811],346488,4.988181,6.344651,1.2366593,76,0.6001612,13.342255,2.243165,2.3269654e-06,94.75647,0.20763506,-24.69046,42.50383,7600,0.0024314986,13.004347,23.308935,1229.7082557678223,20.763506
2.4081783,3.4060946,0.00029400043,1.7607176,-98.39269604343744,100.0,100,0.0141247995,48.09,0.010900836,848.2727,[-0.102 -1.574 -0.399 -1.608 -0.819],351297,4.9954977,3.0926342,1.0900837,77,0.59516025,14.882315,1.41248,4.0817263e-06,94.907974,0.10344745,-28.465424,37.20277,7700,0.029400043,29.359138,37.327675,1244.792757987976,10.344746
4.37248,2.6473606,0.00014126494,1.35654,-100.24538537886856,100.0,100,0.01991352,44.65,0.011489693,3069.0486,[-0.086 -1.556 -0.389 -1.614 -0.824],355762,4.992557,4.6396513,1.1489693,78,0.5812302,13.472424,1.9913522,7.6293944e-08,94.50972,0.14554563,-24.44123,48.57784,7800,0.0141264945,37.77347,24.975914,1259.0936460494995,14.5545635
31.246561,17.874731,9.542139e-05,1.535571,-100.23532204682559,100.0,100,0.079704,42.03,0.017939085,97083.78,[-0.093 -1.565 -0.414 -1.617 -0.838],359965,4.9604616,28.29428,1.7939086,79,0.5730016,14.077115,7.970401,5.645752e-06,94.2303,0.75355786,-24.971626,41.11757,7900,0.009542139,5.5944896,4.821469,1272.4078676700592,75.35579
6.930482,16.915188,5.5925426e-05,1.8346908,-98.5659920297933,100.0,100,0.030264819,42.71,0.009158299,8039.0933,[-0.03  -1.568 -0.383 -1.625 -0.846],364236,4.9957933,5.5363326,0.9158299,80,0.56914866,14.366182,3.026482,4.5776366e-07,94.384415,0.3015965,-27.521858,30.90953,8000,0.0055925427,5.9118466,8.388838,1287.850174665451,30.159649
4.1431427,3.1091504,0.00093692174,1.4930696,-98.51487955120793,100.0,100,0.0105017265,51.36,0.009184396,1291.8698,[-0.022 -1.571 -0.353 -1.646 -0.85 ],369372,4.9959235,4.715523,0.91843957,81,0.59198713,13.7916,1.0501728,1.411438e-06,95.16376,0.07242667,-31.045444,40.580246,8100,0.093692176,32.163128,43.338154,1305.370442390442,7.242667
31.01938,18.700974,3.441518e-06,1.4134829,-98.23645139702325,100.0,100,0.16812293,47.51,0.023915475,85539.09,[-0.04  -1.572 -0.366 -1.631 -0.827],374123,4.9309044,26.915527,2.3915474,82,0.5239876,15.989549,16.812294,2.0599366e-06,94.86459,1.693064,-31.240356,46.393642,8200,0.0003441518,5.3473153,1.9833701,1320.9770877361298,169.3064
20.594633,11.576761,6.912622e-05,1.3321958,-100.05604435543889,100.0,100,0.046739057,45.79,0.014202047,33262.39,[-0.036 -1.63  -0.377 -1.652 -0.895],378702,4.979034,18.81212,1.4202049,83,0.5219871,15.267498,4.673906,2.2506713e-06,94.62979,0.4445146,-28.00113,38.63233,8300,0.006912622,8.637995,8.452562,1336.8055872917175,44.45146
20.510519,37.982338,5.236363e-06,1.1282694,-99.56589779661205,100.0,100,0.11236786,44.85,0.021392846,33690.62,[-0.072 -1.589 -0.356 -1.624 -0.897],383187,4.943359,14.049546,2.139285,84,0.5402267,14.926547,11.236787,4.577637e-06,94.56005,1.0647305,-26.54103,44.45011,8400,0.0005236363,2.6328027,3.4977634,1352.1071462631226,106.47306
6.93168,12.084581,3.56665e-05,1.4191848,-98.94700917891545,100.0,100,0.044981647,48.28,0.014174058,6946.405,[-0.079 -1.597 -0.368 -1.598 -0.879],388015,4.979173,5.175228,1.417406,85,0.54225475,13.394559,4.4981647,2.4795531e-06,94.90112,0.3904565,-28.780159,38.458534,8500,0.0035666502,8.275007,9.032426,1366.696305513382,39.04565
70.36946,429.6585,3.8859238e-05,1.4395881,-98.74760366484402,100.0,100,0.56596565,48.44,0.06423608,504629.38,[-0.056 -1.58  -0.368 -1.607 -0.877],392859,4.7360425,46.839333,6.4236073,86,0.5974655,15.400055,56.59657,-3.8146973e-07,94.9229,5.6919713,-31.503464,38.15055,8600,0.003885924,0.23274298,1.2718004,1382.3946154117584,569.19714
2.2259295,2.39684,0.0006204626,1.8520092,-100.02626760111936,100.0,100,0.009922438,47.68,0.010436774,505.22073,[-0.041 -1.564 -0.384 -1.618 -0.821],397627,4.9978166,3.4636981,1.0436774,87,0.5993494,14.06614,0.9922438,-7.6293944e-08,94.80426,0.059758555,-26.051735,34.059555,8700,0.06204626,41.7216,52.524693,1398.939968585968,5.975856
1.6141052,1.73178,0.0020189076,1.4349906,-99.35215280876727,100.0,100,0.007641566,45.72,0.010077417,270.3228,[-0.043 -1.552 -0.367 -1.624 -0.82 ],402199,4.999613,2.5784197,1.0077416,88,0.60395396,13.892108,0.7641566,-3.4713746e-06,94.653885,0.042407326,-28.367943,46.85258,8800,0.20189077,57.744053,63.492146,1415.1096451282501,4.2407327
3.1709497,2.979053,0.00012687991,1.9430803,-99.44951463226181,100.0,100,0.019664118,46.2,0.012516081,1055.2307,[-0.047 -1.568 -0.363 -1.629 -0.815],406819,4.9874353,4.222732,1.2516083,89,0.58349264,13.06489,1.9664116,-5.41687e-06,94.694824,0.17624977,-27.938438,32.300518,8900,0.012687991,33.567715,28.831902,1430.381988286972,17.624977
48.99595,53.75396,7.983072e-06,1.705292,-98.68589636394314,100.0,100,0.13616288,42.89,0.021328883,246713.4,[-0.063 -1.556 -0.343 -1.625 -0.835],411108,4.943675,42.789276,2.1328883,90,0.5422364,13.683055,13.616287,3.6621093e-06,94.39819,1.3652226,-25.12397,36.36525,9000,0.0007983072,1.8603281,2.394921,1445.0431303977966,136.52226
1.9669462,1.526185,0.0013717221,1.4261963,-99.21142382964358,100.0,100,0.0073245713,48.95,0.01075217,463.2255,[-0.085 -1.558 -0.383 -1.617 -0.877],416003,4.9962406,3.1081696,1.0752171,91,0.54614717,14.454614,0.7324571,2.4414062e-06,94.94641,0.04074069,-28.480927,38.549637,9100,0.1371722,65.52286,68.30332,1461.7028217315674,4.074069
3.290067,2.3639872,0.00069176144,0.63239646,-98.43093368890182,100.0,100,0.011799181,44.46,0.010406361,2728.683,[-0.077 -1.531 -0.373 -1.601 -0.873],420449,4.9979687,2.8056438,1.0406362,92,0.5485876,15.346638,1.179918,-3.2424928e-06,94.57216,0.07935251,-26.85942,62.950085,9200,0.069176145,42.301414,43.752182,1476.755618572235,7.9352517
9.243235,12.835487,7.506045e-06,1.6425629,-97.76082965315922,100.0,100,0.042060617,47.81,0.013390848,11973.798,[-0.103 -1.533 -0.372 -1.616 -0.87 ],425230,4.983074,7.9325,1.3390851,93,0.528094,13.414808,4.2060623,-2.670288e-06,94.910446,0.40001777,-27.896461,33.011177,9300,0.00075060455,7.7909,9.203136,1492.3479981422424,40.001778
3.7068343,3.5620077,0.00021766602,1.3119929,-100.59306551927519,100.0,100,0.01300285,47.89,0.009888018,481.68347,[-0.085 -1.524 -0.372 -1.634 -0.891],430019,4.99944,3.8014424,0.9888017,94,0.5204348,14.1788435,1.300285,1.2207031e-06,94.798996,0.078170784,-26.76558,39.854347,9400,0.021766603,28.074055,36.64006,1508.980375289917,7.8170786
16.188868,22.888771,3.9025617e-05,1.383875,-99.131331935131,100.0,100,0.098417975,45.71,0.020308854,24948.541,[-0.07  -1.514 -0.378 -1.64  -0.899],434590,4.9487205,13.0620365,2.0308855,95,0.5459537,15.421169,9.841797,-1.7547608e-06,94.6626,0.9801043,-27.055206,36.54892,9500,0.0039025617,4.3689547,4.084247,1524.3591372966766,98.01044
3.4850826,2.6518292,0.00026125408,1.5895622,-99.4061588922887,100.0,100,0.0140872495,42.5,0.012438727,1358.5834,[-0.089 -1.496 -0.391 -1.6   -0.873],438840,4.987821,4.3380466,1.2438726,96,0.5432684,14.858088,1.408725,-7.6293944e-08,94.32207,0.08503707,-25.659164,34.206184,9600,0.026125409,37.70982,43.809162,1538.963949918747,8.503707
2.7916174,2.4321833,0.0006816143,1.0347042,-98.74465238399178,100.0,100,0.0111890705,46.83,0.009865395,531.7378,[-0.093 -1.495 -0.409 -1.587 -0.876],443523,4.999327,2.9554217,0.9865396,97,0.5573553,14.83267,1.1189071,3.967285e-06,94.78285,0.0682003,-29.275017,50.449245,9700,0.068161435,41.115322,43.737854,1554.9781312942505,6.82003
5.026472,3.5757022,3.667469e-05,1.3918756,-98.42249848787002,100.0,100,0.015008857,46.53,0.011758886,1369.1093,[-0.123 -1.496 -0.418 -1.598 -0.862],448176,4.9912133,4.991595,1.1758887,98,0.52148074,16.60744,1.5008856,3.6239624e-06,94.7695,0.09892239,-28.476494,41.84714,9800,0.0036674691,27.966536,38.035015,1571.9759285449982,9.892239
7.422348,15.264846,3.503295e-05,1.5937908,-99.59144118561852,100.0,100,0.027599948,42.86,0.010473672,6492.37,[-0.113 -1.505 -0.407 -1.589 -0.897],452462,4.997632,6.0623026,1.0473671,99,0.52027905,14.268501,2.7599947,-9.918213e-07,94.35271,0.263434,-24.631966,30.408363,9900,0.0035032951,6.5509996,12.587891,1585.8686199188232,26.343401
2.2245803,1.9208409,0.0010327101,0.9367304,-99.84443115863041,100.0,100,0.010930398,44.07,0.010677929,397.72012,[-0.134 -1.501 -0.39  -1.606 -0.899],456869,4.9966116,2.5914867,1.0677929,100,0.53517115,15.154359,1.0930399,2.7465821e-06,94.46883,0.06741708,-26.780304,49.940025,10000,0.10327101,52.060535,48.831768,1600.3893113136292,6.741708
8.527487,21.644737,7.347186e-05,1.4991101,-99.55605693072876,100.0,100,0.030880276,43.44,0.010554399,9979.258,[-0.12  -1.502 -0.401 -1.606 -0.884],461213,4.9972286,5.8332505,1.05544,101,0.5563962,14.338846,3.0880277,-8.773804e-07,94.41638,0.28543776,-25.238258,35.302338,10100,0.0073471866,4.620061,10.459787,1614.684164762497,28.543777
32.933254,116.134254,2.4675806e-05,1.7091253,-98.98688903554978,100.0,100,0.104543574,47.5,0.025869915,60825.28,[-0.146 -1.504 -0.381 -1.597 -0.863],465963,4.921277,24.215492,2.5869915,102,0.5778765,13.6913185,10.454357,-3.4713746e-06,94.83214,0.7140915,-28.609749,32.18556,10200,0.0024675806,0.86107236,5.77011,1630.8780574798584,71.40915
4.5805016,7.250502,0.00014309284,1.9148843,-98.87782531837294,100.0,100,0.0223919,46.17,0.010169426,1592.377,[-0.138 -1.513 -0.345 -1.621 -0.841],470580,4.999153,4.8182807,1.0169425,103,0.57245386,14.03678,2.2391903,-7.6293946e-07,94.7168,0.2023544,-25.746094,29.23492,10300,0.014309284,13.792149,17.098995,1646.914798259735,20.235441
33.089638,52.1431,2.8368044e-05,1.2698218,-100.20353205867819,100.0,100,0.070740074,46.26,0.0137555925,114438.75,[-0.157 -1.529 -0.334 -1.623 -0.847],475206,4.9812574,24.608688,1.3755591,104,0.6058951,14.226993,7.0740075,-3.3569336e-06,94.667816,0.707531,-25.653725,47.773327,10400,0.0028368044,1.9177992,3.6434166,1663.638257265091,70.7531
2.761685,3.123192,0.00020361449,1.7446868,-97.84488987663227,100.0,100,0.015381453,51.01,0.012401552,625.3271,[-0.162 -1.521 -0.305 -1.608 -0.813],480307,4.9880066,3.5108953,1.2401553,105,0.60540366,12.610717,1.5381454,-1.2588501e-06,95.1637,0.091663435,-28.225384,38.543613,10500,0.02036145,32.018524,39.39637,1679.9581520557404,9.166344
2.1173382,2.2180834,0.0009478413,1.9773667,-99.50447405321002,100.0,100,0.009772373,50.29,0.009530456,823.84454,[-0.186 -1.539 -0.303 -1.63  -0.814],485336,4.997653,3.5284176,0.95304567,106,0.59514785,12.792592,0.9772374,-4.8446655e-06,95.04277,0.08225015,-28.098492,31.489399,10600,0.09478413,45.08397,48.74692,1696.0384316444397,8.225015
1.6294801,1.6800685,0.0010405853,1.612158,-99.49211479196433,100.0,100,0.009749972,46.95,0.010309201,500.94897,[-0.172 -1.534 -0.292 -1.615 -0.824],490031,4.998454,2.8811119,1.0309201,107,0.60400075,14.116988,0.9749972,-9.918213e-07,94.76178,0.08009508,-25.416145,40.90741,10700,0.10405854,59.52138,52.785732,1712.3988206386566,8.009508
31.125055,19.368483,7.1316885e-05,1.6883528,-98.98128116755923,100.0,100,0.1273281,48.6,0.024039252,51039.445,[-0.152 -1.545 -0.277 -1.622 -0.815],494891,4.930294,28.20604,2.4039254,108,0.59662527,14.25489,12.73281,1.4877319e-06,94.9267,1.2664027,-26.581413,39.94957,10800,0.0071316883,5.1630273,3.4417765,1727.3568015098572,126.640274
0.72169185,1.1997017,0.0024995774,1.6939311,-98.27987917045525,100.0,100,0.0041919565,49.93,0.009586905,153.96388,[-0.198 -1.564 -0.299 -1.618 -0.822],499884,4.997935,2.2881281,0.9586906,109,0.5959475,13.038741,0.41919565,3.1280517e-06,95.06329,0.021465607,-27.689617,38.67595,10900,0.24995774,83.35406,83.949326,1744.9844224452972,2.1465607
1.2039754,1.8273094,0.001091941,1.8432754,-100.35883897710283,100.0,100,0.009309423,46.25,0.010437746,527.8012,[-0.201 -1.577 -0.303 -1.621 -0.823],504509,4.997812,2.6214375,1.0437747,110,0.5910002,13.61781,0.9309424,-6.8664554e-07,94.660164,0.053421725,-26.297813,34.093838,11000,0.1091941,54.72527,55.69525,1759.90682387352,5.3421726
2.031192,2.5097349,0.00076365256,1.6080712,-99.02032492809224,100.0,100,0.017451312,49.38,0.012937985,549.5043,[-0.185 -1.569 -0.307 -1.622 -0.828],509447,4.9853315,2.836626,1.2937983,111,0.5895827,14.941915,1.7451311,3.5476685e-06,94.989456,0.12780124,-27.785873,40.408,11100,0.076365255,39.844845,35.46881,1776.3892936706543,12.780124
5.715767,4.221255,0.00025678903,1.686433,-99.60862233252166,100.0,100,0.023187269,48.05,0.013921792,1006.64233,[-0.191 -1.577 -0.306 -1.612 -0.829],514252,4.9804296,6.147889,1.3921791,112,0.6071615,14.184357,2.318727,1.8310546e-06,94.85396,0.1397433,-30.075645,37.844467,11200,0.025678903,23.689638,26.496967,1790.6990611553192,13.97433
0.63769543,1.1431763,0.0045400793,1.4119929,-99.16946578245461,100.0,100,0.0037436911,48.29,0.010417437,211.15367,[-0.194 -1.558 -0.297 -1.618 -0.812],519081,4.9979134,1.9727298,1.0417438,113,0.6144981,13.162272,0.3743691,5.722046e-07,94.89276,0.026169755,-29.222504,48.71446,11300,0.45400792,87.47557,88.56257,1807.3182125091553,2.6169755
4.9036894,2.8585055,0.00013271993,1.7205205,-98.6693429893277,100.0,100,0.018479833,49.65,0.011847641,1522.737,[-0.198 -1.545 -0.29  -1.613 -0.804],524046,4.9907703,5.5784655,1.1847643,114,0.5932078,13.293568,1.8479834,-2.0980835e-06,95.025406,0.16681586,-30.043674,40.559036,11400,0.013271993,34.983315,29.129513,1823.457882642746,16.681587
8.211877,9.414231,0.00011173661,1.2536691,-98.6673039691289,100.0,100,0.034604784,44.84,0.010387347,6583.169,[-0.194 -1.56  -0.305 -1.635 -0.826],528530,4.9980636,5.9001255,1.0387346,115,0.5886782,14.439135,3.4604783,1.2969971e-06,94.59914,0.32629177,-27.709846,51.37113,11500,0.011173662,10.622216,8.265508,1838.204866886139,32.629177
0.3654163,1.0703014,0.0055991397,1.6292716,-100.43380991625189,100.0,100,0.0031817378,45.54,0.010713336,241.92572,[-0.203 -1.569 -0.322 -1.615 -0.83 ],533084,4.996434,2.0185494,1.0713336,116,0.60296184,13.821683,0.3181738,-7.6293946e-07,94.5892,0.020264165,-24.45253,39.42355,11600,0.559914,93.431625,91.8947,1852.612853050232,2.0264165
26.208239,35.478043,1.3527675e-05,1.7306921,-99.57407912293539,100.0,100,0.111623354,47.09,0.020894771,67260.0,[-0.203 -1.577 -0.327 -1.622 -0.816],537793,4.945822,21.518019,2.089477,117,0.59815806,13.466511,11.162334,-6.5994263e-06,94.770905,1.1064253,-27.408463,38.523308,11700,0.0013527676,2.8186448,3.3853848,1868.3599886894226,110.64253
1.118312,1.724739,0.00069572544,1.7234044,-99.97501564064792,100.0,100,0.0066666678,46.91,0.00989059,294.89975,[-0.244 -1.634 -0.352 -1.645 -0.821],542484,4.999453,2.4174023,0.98905915,118,0.5927726,13.338309,0.66666675,-4.959106e-07,94.73758,0.03864689,-24.32196,38.02156,11800,0.069572546,57.97979,68.76011,1883.424036026001,3.864689
1.4628997,1.9359117,0.00037115283,1.6829925,-99.46013533264261,100.0,100,0.012487979,47.2,0.012057334,261.8904,[-0.249 -1.638 -0.342 -1.644 -0.826],547204,4.9897237,2.6556244,1.2057334,119,0.596204,12.612366,1.2487979,2.3651123e-06,94.78558,0.106699854,-26.162186,38.42618,11900,0.037115283,51.65525,48.246056,1898.0973739624023,10.669986
3.1813295,2.1395404,0.0006735086,1.6105461,-98.92011674770373,100.0,100,0.008929466,45.82,0.0105129015,455.46927,[-0.267 -1.659 -0.345 -1.669 -0.823],551786,4.997436,4.234551,1.0512904,120,0.6118787,12.959477,0.89294654,-8.354187e-06,94.682236,0.0611947,-24.29142,41.113968,12000,0.067350864,46.73901,58.090603,1913.6951944828033,6.11947
9.189088,17.239609,3.9762286e-05,1.8710158,-99.4665597414479,100.0,100,0.049338117,46.99,0.012622846,7790.1685,[-0.233 -1.673 -0.33  -1.683 -0.807],556485,4.986903,7.314464,1.2622848,121,0.6135257,14.293265,4.9338117,1.14440915e-07,94.76648,0.48394385,-28.30983,35.651333,12100,0.0039762286,5.8005958,6.143473,1929.7777807712555,48.394386
0.97105706,1.2638893,0.0033705612,1.8550587,-99.3644953381863,100.0,100,0.0037183182,47.28,0.009005501,193.40617,[-0.227 -1.65  -0.326 -1.696 -0.805],561213,4.99503,2.6700509,0.90055007,122,0.6130496,14.430473,0.37183183,2.0599366e-06,94.79677,0.02226357,-28.230148,36.37715,12200,0.33705613,79.12085,85.43492,1946.0521831512451,2.226357
5.239073,4.524552,0.00071412727,2.1322885,-100.7485418683053,100.0,100,0.03553945,43.11,0.014588185,4054.1711,[-0.226 -1.653 -0.325 -1.688 -0.806],565524,4.9771113,6.6118326,1.4588183,123,0.6745397,13.612397,3.5539448,9.536743e-07,94.32597,0.3302916,-25.799965,27.988811,12300,0.07141273,22.101637,14.419663,1959.2389872074127,33.02916
30.670012,95.03082,2.4670877e-05,2.2029634,-97.50077832617328,100.0,100,0.100789994,51.49,0.02307346,45617.047,[-0.237 -1.625 -0.331 -1.68  -0.744],570673,4.935058,22.903038,2.3073463,124,0.73677564,14.718212,10.078999,-1.1825562e-06,95.21283,0.74587333,-30.955978,35.092014,12400,0.0024670877,1.0522902,4.9797435,1976.20068359375,74.58733
6.4307513,8.292696,0.0001374136,2.5736518,-99.47516611780256,100.0,100,0.022767624,48.65,0.012409816,2413.9082,[-0.231 -1.677 -0.324 -1.701 -0.682],575538,4.9879656,7.1645136,1.2409816,125,0.78807634,11.821063,2.2767622,4.310608e-06,94.91058,0.175363,-28.778366,33.306915,12500,0.013741361,12.0588045,22.904642,1992.9477934837341,17.5363
1.8044833,1.8527286,0.0005921824,2.9011147,-98.49393469525401,100.0,100,0.009791321,49.39,0.01056524,350.99286,[-0.209 -1.723 -0.343 -1.717 -0.631],580477,4.9971747,4.156293,1.056524,126,0.7537071,13.412239,0.9791321,-1.1444092e-06,95.01158,0.05625243,-31.177979,29.948856,12600,0.05921824,53.974445,53.796326,2008.735834121704,5.625243
8.4767275,11.450509,4.4106077e-05,2.661456,-100.33167159688925,100.0,100,0.06618527,47.69,0.019281475,2081.9727,[-0.229 -1.708 -0.346 -1.691 -0.665],585246,4.9538074,8.392396,1.9281474,127,0.73920375,11.5348425,6.618528,6.8664554e-07,94.79234,0.6163216,-25.74894,33.212406,12700,0.0044106077,8.733236,7.8231163,2025.355420589447,61.632164
8.301121,10.792689,4.6411427e-05,2.4027038,-99.96180454483473,100.0,100,0.032528885,46.89,0.011612116,7705.337,[-0.205 -1.691 -0.369 -1.681 -0.68 ],589935,4.9919457,7.928898,1.1612117,128,0.7765726,12.71009,3.2528887,1.2969971e-06,94.73633,0.3168624,-26.549324,38.799477,12800,0.0046411427,9.265532,11.302991,2040.2525641918182,31.686241
11.138681,14.055996,7.703369e-05,2.6539183,-100.62398011097608,100.0,100,0.026196355,46.53,0.011841659,7056.9526,[-0.155 -1.7   -0.343 -1.672 -0.642],594588,4.9908004,10.219342,1.1841658,129,0.7389835,13.055141,2.619635,-4.8065185e-06,94.67488,0.16556597,-24.56018,36.868195,12900,0.0077033695,7.114402,16.966646,2055.1165022850037,16.556597
0.73413837,1.2850298,0.0031768775,2.3631272,-100.25117672547859,100.0,100,0.0052894712,46.59,0.010125479,194.09375,[-0.17  -1.717 -0.34  -1.654 -0.68 ],599247,4.9993725,2.9308887,1.0125479,130,0.7413837,12.896374,0.5289472,-3.2043456e-06,94.69646,0.027124722,-22.944977,39.953613,13000,0.31768775,77.81921,78.56115,2069.472232580185,2.7124722
1.2898405,1.6165688,0.001507552,2.3647122,-100.17984168412498,100.0,100,0.0065237107,48.59,0.009552592,392.95288,[-0.171 -1.723 -0.344 -1.647 -0.678],604106,4.997763,3.1884727,0.9552593,131,0.7213584,11.800668,0.6523711,5.569458e-06,94.876526,0.033858288,-28.324394,40.266342,13100,0.1507552,61.859413,68.19481,2085.0939564704895,3.385829
59.99637,44.619507,0.00010287339,2.1298752,-100.69285630472825,100.0,100,0.22983728,48.8,0.0336011,273647.62,[-0.169 -1.694 -0.348 -1.621 -0.698],608986,4.883376,53.939632,3.3601103,132,0.77993983,12.787094,22.983727,-1.5640259e-06,94.87325,2.2783098,-27.12056,44.307457,13200,0.010287339,2.2411723,2.0925782,2101.248269557953,227.831
1.3016899,1.9538044,0.0007593904,2.8719366,-100.01456989130833,100.0,100,0.007418378,47.46,0.00951134,186.30434,[-0.142 -1.676 -0.317 -1.638 -0.639],613732,4.9975576,3.7671924,0.951134,133,0.78080076,12.1622,0.7418378,1.9073486e-06,94.78531,0.036189638,-26.17865,30.832932,13300,0.075939044,51.182198,62.176556,2118.1675260066986,3.618964
11.633797,11.090403,0.00017204654,2.5670657,-100.16568038201153,100.0,100,0.033517774,46.53,0.013249047,11159.107,[-0.158 -1.668 -0.33  -1.644 -0.638],618385,4.983781,11.140592,1.3249048,134,0.7943958,13.666877,3.3517778,-1.8310546e-06,94.69458,0.29520702,-25.427887,40.10809,13400,0.017204653,9.016806,13.513482,2132.2543048858643,29.520702
1.6111249,3.0565646,0.0004009886,2.753061,-99.67847906608482,100.0,100,0.028364204,46.77,0.01351727,422.085,[-0.163 -1.669 -0.319 -1.678 -0.625],623062,4.982445,3.5744958,1.351727,135,0.8217682,13.163319,2.8364205,2.9754638e-06,94.7375,0.27422985,-28.35746,36.56763,13500,0.04009886,32.71647,18.507729,2148.271668434143,27.422987
0.94390893,1.3061711,0.0022992236,2.8155904,-100.34893035663514,100.0,100,0.005204654,47.27,0.009731145,231.0551,[-0.165 -1.67  -0.344 -1.674 -0.597],627789,4.998656,3.558824,0.97311455,136,0.818808,14.14254,0.52046543,-3.3187866e-06,94.75423,0.036255017,-26.740105,38.797417,13600,0.22992235,76.559654,77.756935,2164.6557092666626,3.6255019
1.1862181,2.1289294,0.00051354803,2.9702463,-100.40199649556838,100.0,100,0.008863859,48.13,0.010007766,335.2583,[-0.159 -1.679 -0.352 -1.689 -0.6  ],632602,4.9999614,3.7677305,1.0007768,137,0.8442494,13.366743,0.8863859,-5.607605e-06,94.82788,0.0566284,-29.425049,33.71363,13700,0.051354803,46.971966,56.039333,2180.3280761241913,5.66284
5.024996,3.6565773,0.0005442015,2.9305506,-100.96095066917634,100.0,100,0.014009938,45.2,0.009785998,768.7303,[-0.156 -1.681 -0.372 -1.69  -0.575],637122,4.99893,6.794279,0.9785998,138,0.8476538,13.240425,1.4009937,-7.43866e-06,94.5327,0.10389612,-26.979553,38.720673,13800,0.05442015,27.347979,32.791534,2195.073041677475,10.389612
18.887426,32.478226,5.6237634e-05,3.2325084,-100.64271405846925,100.0,100,0.07720793,45.05,0.01608079,30616.615,[-0.164 -1.691 -0.356 -1.684 -0.571],641627,4.9696884,17.367332,1.6080787,139,0.8474787,13.095084,7.7207932,5.340576e-07,94.53195,0.77284485,-24.87194,30.172825,13900,0.0056237634,3.078986,4.157653,2209.6628272533417,77.284485
