StdIWNorm,MaxIWNorm,InitialReturnMean,StdIW,ESSClassic,InitialReturnStd,MeanEntropy,ESSRenyi,InitialBound,TimestepsSoFar,Weights,InitialReturnMax,MinIW,EpThisIter,ReturnMeanIW,MeanIWNorm,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,EpLenMean,ReturnStepMax,Bound,J_sample_variance,EmpiricalD2,MeanIW,TimeElapsed,Iteration,MaxIW,MinIWNorm,ReturnStepMaxmin,EpRewMean
0.01836828,0.15283164,3.0899048e-06,1.8368279,30.713663,15.054362,1.0828966,36.58443,9.313076,70864,[-0.555 -0.919 -0.343 -0.579 -0.335],45.65682,0.07454901,100,4.9511003,0.01222955,10.0,1100,-28.708908,112.69,100.0,13.263918,532.65875,2.7334032,1.222955,227.03042364120483,11,15.283164,0.0007454901,96.97141,-114.30141208846615
0.3626938,3.649411,-1.6021728e-06,36.269375,1.297149,16.502928,1.0624695,0.33183467,9.619159,84044,[-0.567 -0.917 -0.328 -0.577 -0.336],36.294167,0.005078162,100,123.25455,0.041578628,10.0,1200,-35.263477,131.8,100.0,112.87753,1484889.0,301.3549,4.1578627,263.1257929801941,12,364.9411,5.078162e-05,97.303246,-111.81694967400284
0.012758556,0.09104509,7.6293946e-07,1.2758555,41.0323,17.25921,1.0670158,31.442585,9.166106,107752,[-0.57  -0.928 -0.311 -0.562 -0.357],31.604195,0.113966614,100,5.575084,0.010642834,10.0,1300,-43.757687,237.08,100.0,13.64404,898.93884,3.1804001,1.0642834,327.80953073501587,13,9.104509,0.0011396661,98.05319,-112.23471794800382
0.0059755477,0.031345017,1.9073486e-08,0.59755474,75.526,14.577748,1.0665487,73.781204,9.293569,136222,[-0.577 -0.927 -0.302 -0.561 -0.352],27.76913,0.17332302,100,1.4525206,0.0104972,10.0,1400,-41.297676,284.7,100.0,10.515385,305.77234,1.3553587,1.04972,402.8291685581207,14,3.1345017,0.0017332302,98.242645,-107.80999349360965
0.014387603,0.1142517,-3.1661987e-06,1.4387604,31.616741,15.5066,1.0601723,30.981316,9.334531,165399,[-0.584 -0.919 -0.299 -0.561 -0.352],24.1187,0.054645106,100,4.989135,0.009783001,10.0,1500,-39.9286,291.77,100.0,13.199674,789.33856,3.227752,0.97830015,480.1882700920105,15,11.425171,0.0005464511,98.25224,-109.08568471137079
7.5866923,76.25388,-2.2888183e-07,758.6692,1.0127006,12.74714,1.0704618,0.0064576124,9.23152,199855,[-0.593 -0.918 -0.292 -0.555 -0.359],22.533602,1.1102795e-05,100,895.61975,0.7673672,10.0,1600,-41.10608,344.56,100.0,735.81476,79939400.0,15485.6,76.736725,568.4082827568054,16,7625.3887,1.11027944e-07,98.38926,-105.21870883775897
0.044119984,0.40591207,-1.3542175e-06,4.411999,10.660298,11.495968,1.0791014,14.060302,9.026294,241615,[-0.611 -0.9   -0.272 -0.553 -0.348],19.56448,0.008395488,100,5.5016484,0.015240451,10.0,1700,-50.34967,417.6,100.0,11.816787,1933.0079,7.1122227,1.5240451,677.2468700408936,17,40.59121,8.395488e-05,98.62039,-79.26294009763147
0.00714709,0.04373187,-6.8664554e-07,0.71470904,63.641167,13.017786,1.0776275,57.081917,9.543065,277587,[-0.603 -0.9   -0.256 -0.561 -0.34 ],24.443005,0.05610397,100,1.4445405,0.009455692,10.0,1800,-37.438465,359.72,100.0,10.569054,182.97122,1.7518682,0.9455693,767.497793674469,18,4.373187,0.0005610397,98.50078,-89.78959708679035
0.0070239734,0.038541853,1.3256073e-06,0.7023974,70.61181,13.933454,1.0884982,70.46654,9.365547,318138,[-0.606 -0.899 -0.249 -0.561 -0.341],24.49721,0.28395954,100,0.8627518,0.010887675,10.0,1900,-42.321884,405.51,100.0,10.067181,212.37502,1.4191133,1.0887675,868.6710567474365,19,3.8541856,0.0028395953,98.59404,-82.31029870883376
0.05209463,0.51354367,-7.6293944e-08,5.2094636,6.95505,11.962819,1.0730937,15.95808,9.723543,358132,[-0.605 -0.899 -0.249 -0.556 -0.33 ],23.880348,0.024280414,100,3.0773764,0.0142428465,10.0,2000,-34.843174,399.94,100.0,10.900904,577.79816,6.266418,1.4242845,968.8798913955688,20,51.35437,0.00024280413,98.60611,-78.76538405337122
0.012534788,0.064498894,-6.7710874e-07,1.2534788,46.22433,11.52669,1.0740699,40.112747,9.554526,398337,[-0.596 -0.9   -0.253 -0.547 -0.346],22.688477,0.026834093,100,2.2265077,0.011621425,10.0,2100,-35.292274,402.05,100.0,11.109756,335.68387,2.492973,1.1621425,1069.867901802063,21,6.4498897,0.00026834093,98.55836,-88.78126735456642
0.013764328,0.10800701,-5.531311e-07,1.376433,35.93471,10.385663,1.0801966,38.459934,9.107316,443331,[-0.593 -0.905 -0.259 -0.542 -0.345],26.276455,0.07322557,100,2.3531582,0.010308623,10.0,2200,-49.00146,449.94,100.0,10.521319,368.70755,2.6001084,1.0308623,1181.0175344944,22,10.800701,0.0007322557,98.61563,-86.47156458708734
0.0060470714,0.038957052,-7.4386594e-07,0.6047071,74.21809,8.525804,1.0869215,73.33968,9.598539,486953,[-0.597 -0.901 -0.257 -0.548 -0.339],15.437498,0.19900903,100,0.66797155,0.010259885,10.0,2300,-36.10276,436.22,100.0,10.131949,107.893616,1.3635182,1.0259886,1288.6503109931946,23,3.8957052,0.0019900904,98.62433,-81.93680221391496
0.027088905,0.24396999,-1.0681152e-06,2.7088907,17.640705,12.112271,1.0815129,26.165556,9.652634,528854,[-0.598 -0.889 -0.252 -0.54  -0.332],23.405523,0.033427097,100,2.8286722,0.012536985,10.0,2400,-36.49739,419.01,100.0,11.265452,357.709,3.8218184,1.2536985,1395.1253855228424,24,24.397,0.00033427097,98.62136,-79.32699178620628
0.004615143,0.028959524,3.8146972e-08,0.4615143,80.25081,9.453742,1.0865368,76.490906,9.62299,573615,[-0.604 -0.89  -0.248 -0.532 -0.337],21.970688,0.19743046,100,1.0187514,0.009303265,10.0,2500,-35.764175,447.61,100.0,10.521037,136.05211,1.3073449,0.93032646,1503.5872659683228,25,2.8959525,0.0019743047,98.60568,-88.24968591080494
0.12679279,1.2761679,-1.8692017e-06,12.679277,1.8890887,11.576066,1.0733825,2.2211907,9.740708,614398,[-0.609 -0.875 -0.25  -0.521 -0.332],20.637877,0.0013498042,100,13.032782,0.017593896,10.0,2600,-33.739727,407.83,100.0,16.220423,17456.977,45.020897,1.7593896,1602.7080302238464,26,127.61679,1.3498042e-05,98.57335,-86.99915776347486
0.018347802,0.15788828,1.4305115e-06,1.8347801,32.062054,10.208113,1.0841318,26.58968,9.552686,658116,[-0.613 -0.874 -0.236 -0.51  -0.346],21.81923,0.029063176,100,3.1173787,0.01260444,10.0,2700,-35.43421,437.18,100.0,11.668119,740.88586,3.7608576,1.2604439,1711.2866606712341,27,15.788828,0.00029063175,98.573586,-93.21147150316511
0.20763768,2.086906,-4.196167e-07,20.763767,1.9834872,9.957431,1.0897315,2.984572,9.696535,702200,[-0.615 -0.86  -0.239 -0.512 -0.335],29.303978,0.001980235,100,8.605991,0.029537337,10.0,2800,-34.343483,440.84,100.0,12.876839,8915.799,33.505642,2.9537332,1820.0454206466675,28,208.6906,1.980235e-05,98.59265,-89.7864843496234
0.8894594,8.938836,-1.8119812e-07,88.94594,1.1906184,11.975264,1.0674202,0.19645995,9.427273,741356,[-0.624 -0.853 -0.243 -0.525 -0.329],30.240278,0.0001794734,100,138.12885,0.09763673,10.0,2900,-44.10124,391.56,100.0,115.63709,1952696.2,509.0096,9.763675,1915.3996577262878,29,893.88367,1.794734e-06,98.59645,-79.00836093156933
0.008993449,0.049431495,1.0204316e-06,0.8993448,53.4077,7.593639,1.0687002,42.10607,9.972062,785447,[-0.627 -0.83  -0.229 -0.493 -0.351],18.567638,0.06338058,100,1.1563729,0.009628777,10.0,3000,-21.064228,440.91,100.0,10.761313,151.77495,2.3749545,0.96287775,2027.215337753296,30,4.9431496,0.00063380576,98.60861,-86.28378734292002
0.9503132,8.805067,1.7166138e-07,95.03132,2.0628421,11.089935,1.0538319,0.04795471,9.588774,828927,[-0.624 -0.828 -0.236 -0.493 -0.35 ],26.58566,2.2494365e-05,100,211.41115,0.13791962,10.0,3100,-32.94686,434.8,100.0,171.79874,2376744.5,2085.301,13.791962,2134.549340724945,31,880.5067,2.2494365e-07,98.60005,-86.94825476665879
0.51460755,5.172773,1.6021728e-06,51.46075,1.2321923,13.483813,1.0317674,0.07150318,9.039347,867562,[-0.628 -0.813 -0.235 -0.509 -0.365],23.765062,2.5170448e-05,100,97.26737,0.057478786,10.0,3200,-44.969254,386.35,100.0,51.527798,942265.9,1398.5392,5.747879,2230.242017030716,32,517.2773,2.5170448e-07,98.59317,-78.59020548283101
0.00894713,0.06950759,-1.1444092e-06,0.894713,51.585598,11.884573,1.0296297,52.656204,8.809965,905406,[-0.633 -0.867 -0.242 -0.559 -0.387],24.01999,0.093931474,100,1.6591854,0.009235503,10.0,3300,-45.2312,378.44,100.0,9.877738,218.38977,1.8991115,0.9235504,2323.3592913150787,33,6.950759,0.0009393147,98.571884,-81.00866705552733
0.01102447,0.056162767,-1.2397766e-06,1.1024472,51.20475,15.079927,1.0292586,43.237347,8.810244,940155,[-0.636 -0.862 -0.242 -0.563 -0.389],26.274343,0.062080827,100,2.4716485,0.011293386,10.0,3400,-44.581554,347.49,100.0,10.504255,447.82843,2.3128154,1.1293385,2409.592275619507,34,5.6162767,0.0006208083,98.53027,-81.61199918521189
0.04120834,0.41343844,-3.2424927e-07,4.120834,8.070381,16.201048,1.0230762,33.511044,8.805277,975314,[-0.639 -0.862 -0.233 -0.565 -0.39 ],28.003847,0.07401694,100,3.6416905,0.012209684,10.0,3500,-44.61928,351.59,100.0,11.303196,1095.0782,2.9840908,1.2209685,2495.3279626369476,35,41.343845,0.00074016943,98.533936,-81.9316528642095
0.0845554,0.75470716,-2.2888185e-06,8.455541,6.248148,13.290607,1.0058295,5.999239,8.8420725,1012808,[-0.646 -0.877 -0.246 -0.566 -0.396],25.411606,0.00092274445,100,9.240921,0.02182866,10.0,3600,-41.660603,374.94,100.0,13.629566,6956.836,16.668781,2.1828659,2589.5470151901245,36,75.47072,9.227444e-06,98.56439,-81.66258808272703
0.016857872,0.102215156,2.0599366e-06,1.6857872,30.347002,14.842607,0.9952402,21.97901,8.499618,1048232,[-0.655 -0.889 -0.247 -0.587 -0.413],26.212467,0.038315292,100,5.495268,0.011127323,10.0,3700,-46.760357,354.24,100.0,12.12297,1191.8053,4.5497956,1.1127323,2677.389815092087,37,10.221516,0.00038315292,98.55292,-79.18835402586029
0.005211901,0.03276552,-6.294251e-07,0.5211901,77.55731,13.046407,0.9886154,73.5942,8.671545,1083804,[-0.658 -0.888 -0.239 -0.58  -0.424],25.372734,0.15765467,100,0.9850615,0.009688804,10.0,3800,-38.42569,355.72,100.0,9.378151,202.47513,1.3588028,0.9688804,2767.964214324951,38,3.276552,0.0015765467,98.50145,-88.67105533060935
0.26071817,2.6140988,-9.155273e-07,26.071817,1.8433695,13.005487,0.9820863,1.0259857,8.422792,1123240,[-0.662 -0.888 -0.245 -0.576 -0.43 ],41.930244,0.0018609498,100,43.125515,0.03572874,10.0,3900,-43.900818,394.36,100.0,38.499275,186205.98,97.46724,3.5728738,2866.147131204605,39,261.40988,1.8609497e-05,98.63089,-72.78205596304116
0.010020979,0.08822935,2.670288e-07,1.002098,49.258465,15.610449,0.9843669,60.707848,8.262508,1159133,[-0.677 -0.905 -0.249 -0.603 -0.437],25.432169,0.16841769,100,1.0899435,0.009873446,10.0,4000,-46.75064,358.93,100.0,8.933548,269.5711,1.6472335,0.98734456,2954.7262148857117,40,8.822935,0.0016841769,98.55682,-79.5351552015894
0.03210637,0.310573,5.912781e-07,3.210637,15.585133,14.161735,1.0084589,15.336767,8.433264,1194258,[-0.678 -0.911 -0.245 -0.603 -0.435],29.261576,0.042695075,100,8.595415,0.013795487,10.0,4100,-42.312172,351.25,100.0,15.078556,8750.26,6.520279,1.3795487,3042.8687155246735,41,31.0573,0.00042695075,98.52736,-83.0077804203392
0.10478689,1.0423394,2.5558472e-06,10.478689,3.2629309,15.048416,1.0003608,2.701714,8.42252,1228637,[-0.659 -0.876 -0.235 -0.585 -0.41 ],24.979647,0.0008791502,100,18.124163,0.019244848,10.0,4200,-49.86213,343.79,100.0,18.015938,32232.506,37.01354,1.9244846,3128.7040758132935,42,104.23395,8.791501e-06,98.493546,-87.0569294799663
0.004416687,0.024603939,-1.9836425e-06,0.4416687,82.903885,15.743105,0.998375,78.18902,8.610117,1259955,[-0.664 -0.872 -0.222 -0.595 -0.419],31.70383,0.27876076,100,0.86248565,0.009726029,10.0,4300,-41.804695,313.18,100.0,9.270328,217.61867,1.278952,0.97260284,3208.068201780319,43,2.460394,0.0027876075,98.40808,-92.68794479466982
0.037847262,0.36190066,1.2969971e-06,3.784726,9.791299,17.86476,0.987631,9.724916,8.547872,1291467,[-0.668 -0.869 -0.221 -0.589 -0.421],34.788918,0.011751598,100,9.725243,0.012468964,10.0,4400,-43.076385,315.12,100.0,14.997131,5959.302,10.282865,1.2468964,3286.399919271469,44,36.190067,0.00011751598,98.447205,-87.09924651610305
0.89155954,8.965537,3.8146973e-07,89.15596,1.1733806,13.417296,0.9847109,0.04862883,8.326841,1327254,[-0.69  -0.865 -0.217 -0.578 -0.431],32.480995,1.6541238e-05,100,167.39572,0.09714778,10.0,4500,-46.484066,357.87,100.0,106.978325,2665969.8,2056.3933,9.714778,3373.9331991672516,45,896.5537,1.6541237e-07,98.563614,-78.08593882391126
0.05774752,0.5616028,-1.1444092e-06,5.7747517,6.8121324,14.639746,0.9950793,4.8970776,8.483679,1360205,[-0.725 -0.883 -0.215 -0.604 -0.434],29.702826,0.0066635357,100,17.09248,0.015613318,10.0,4600,-40.90288,329.51,100.0,20.882088,27809.27,20.420341,1.5613317,3457.338398218155,46,56.16028,6.663536e-05,98.526794,-77.9621676622895
1.1556674,10.712686,-2.670288e-07,115.56673,1.8126687,15.704501,1.0132152,0.043495297,8.449403,1396586,[-0.726 -0.914 -0.226 -0.611 -0.424],23.47315,0.000133504,100,267.14426,0.15702341,10.0,4700,-45.04168,363.81,100.0,205.2864,5455259.0,2299.099,15.70234,3546.365725040436,47,1071.2686,1.33504e-06,98.55139,-81.60298127083269
0.2429631,2.408207,-4.7683716e-07,24.296309,2.315014,15.150452,1.0820295,0.16199327,8.597156,1433172,[-0.7   -0.898 -0.238 -0.604 -0.406],32.99394,0.0006924184,100,89.71176,0.037402723,10.0,4800,-46.04987,365.86,100.0,62.393986,640175.9,617.30963,3.7402723,3638.3624126911163,48,240.8207,6.924184e-06,98.59128,-74.76756076956363
3.871945,38.922424,-7.6293944e-08,387.1945,1.052936,16.06512,0.98209447,0.008572006,9.345135,1464875,[-0.718 -0.872 -0.236 -0.591 -0.337],31.124512,9.587819e-09,100,1217.495,0.39941898,10.0,4900,-44.254784,317.03,100.0,1067.9858,146751520.0,11665.881,39.9419,3717.58109498024,49,3892.2427,9.5878194e-11,98.47453,-83.29334198038154
0.0974984,0.9800941,3.8146973e-07,9.74984,3.760802,17.624218,0.9872742,7.2618666,-1.455855,1490657,[-0.747 -0.866 -0.244 -0.599 -0.437],30.99151,0.02355668,100,8.50601,0.019273547,,5000,-43.67565,257.82,100.0,3.1035194,5766.632,13.770564,1.9273549,3783.2193973064423,50,98.00941,0.0002355668,98.30858,-89.13120662391724
0.015493748,0.11235727,-1.5258789e-07,1.5493747,25.092953,15.034188,0.98841226,31.786028,-1.2755352,1526539,[-0.753 -0.878 -0.246 -0.59  -0.432],30.517082,0.03782608,100,2.0761619,0.008967493,,5100,-38.266056,358.82,100.0,-0.1862638,541.97626,3.1460364,0.89674926,3874.0919835567474,51,11.235727,0.0003782608,98.54416,-81.78130219198474
0.062160924,0.6260682,1.8119812e-06,6.216092,4.8115497,11.61483,1.0235863,14.960884,-1.2034464,1561115,[-0.753 -0.873 -0.24  -0.579 -0.43 ],35.5438,0.015776003,100,12.56574,0.01397551,,5200,-36.10344,345.76,100.0,9.454391,16754.656,6.684097,1.3975513,3959.958992958069,52,62.60682,0.00015776002,98.47752,-90.32696436671996
0.008239688,0.05483442,1.0204316e-06,0.82396877,63.726738,13.135798,1.0216117,59.78594,-1.5475811,1595234,[-0.766 -0.841 -0.244 -0.558 -0.395],24.369457,0.03661638,100,0.830137,0.0109214,,5300,-46.427467,341.19,100.0,-1.1713567,294.11566,1.6726341,1.09214,4044.8876020908356,53,5.4834423,0.00036616382,98.5271,-80.67368871497648
0.011829801,0.08380245,7.6293946e-07,1.1829803,49.011402,14.186006,1.0342178,55.36617,-1.3212485,1629207,[-0.767 -0.841 -0.243 -0.565 -0.397],21.989376,0.11218266,100,1.5847471,0.011598169,,5400,-39.637486,339.73,100.0,-0.1909244,330.7216,1.8061571,1.159817,4125.167830944061,54,8.380245,0.0011218266,98.51044,-83.15869447880806
0.0031959412,0.021313898,9.727478e-07,0.31959412,90.833984,14.805651,1.024934,89.35964,-1.2321441,1663243,[-0.761 -0.853 -0.248 -0.574 -0.385],32.694363,0.4366527,100,0.51342607,0.010060799,,5500,-36.964355,340.36,100.0,-0.7900144,225.21297,1.1190734,1.0060799,4210.50604724884,55,2.1313899,0.004366527,98.54619,-77.22998476610866
0.37028575,3.7178826,-2.3460389e-06,37.028576,1.7297735,16.117989,0.9764317,0.42603216,-1.3329163,1694431,[-0.767 -0.861 -0.251 -0.578 -0.394],25.441835,0.00015116895,100,64.22351,0.049127046,,5600,-39.987415,311.88,100.0,43.802326,417773.7,234.72406,4.9127045,4290.528291225433,56,371.78827,1.5116894e-06,98.41475,-91.26512670354792
0.004023095,0.03007616,-3.8146973e-07,0.40230954,85.4698,16.79621,0.9760838,86.40117,-1.7152739,1729290,[-0.766 -0.863 -0.236 -0.593 -0.443],31.71675,0.26472822,100,0.32569343,0.009757328,,5700,-51.458214,348.59,100.0,-1.519635,282.65176,1.1573918,0.97573286,4377.150753498077,57,3.007616,0.002647282,98.582275,-72.80776586701917
0.0136599485,0.090572506,-1.7929077e-06,1.3659949,36.900005,15.35832,0.9896227,33.92371,-1.4963167,1764573,[-0.765 -0.865 -0.236 -0.591 -0.443],22.966986,0.05016368,100,3.0468636,0.010445943,,5800,-44.889442,352.83,100.0,0.4778211,695.0785,2.9477909,1.0445943,4464.558755636215,58,9.057251,0.00050163676,98.545235,-80.22749082338078
0.011042088,0.05037995,8.201599e-07,1.1042088,52.80241,15.636864,0.98388654,54.19743,-1.5304816,1796431,[-0.769 -0.874 -0.246 -0.59  -0.429],25.943626,0.104045816,100,1.5961916,0.011679338,,5900,-45.914463,318.58,100.0,-0.48273373,484.95026,1.845106,1.1679337,4544.068151950836,59,5.0379953,0.0010404581,98.4944,-80.53788804144219
0.01719221,0.1292276,3.3187866e-06,1.7192211,27.493229,15.62347,0.98257643,18.348742,-1.3773811,1829437,[-0.763 -0.877 -0.252 -0.592 -0.435],27.28682,0.01370554,100,4.9225926,0.010586571,,6000,-41.321526,330.06,100.0,1.7070673,1683.4397,5.449965,1.058657,4626.0790457725525,60,12.922759,0.0001370554,98.47543,-86.56905797452505
0.018374898,0.14355116,1.335144e-07,1.8374898,26.456932,15.015752,0.9791361,29.15588,-1.2969633,1861956,[-0.769 -0.886 -0.245 -0.589 -0.436],35.34813,0.004615927,100,2.9109855,0.011021073,,6100,-38.908897,325.19,100.0,0.509032,495.24057,3.4298398,1.1021072,4707.399277925491,61,14.355116,4.615927e-05,98.458954,-87.97063494242191
0.5122964,5.150277,3.1280517e-06,51.229645,1.3063971,12.146856,0.9511318,0.16229515,-1.3204801,1900241,[-0.774 -0.878 -0.236 -0.582 -0.44 ],24.195625,4.1606723e-05,100,79.69906,0.05894058,,6200,-39.614494,382.85,100.0,46.921238,673415.7,616.1614,5.8940578,4801.374423265457,62,515.0277,4.1606722e-07,98.58771,-78.92206032553514
0.009846895,0.06985249,3.0517577e-07,0.98468953,52.449844,15.53331,0.9487204,52.811153,-1.3417765,1931691,[-0.775 -0.897 -0.255 -0.605 -0.468],29.304077,0.16772725,100,1.7515354,0.010341782,,6300,-40.2533,314.5,100.0,-0.09482896,413.24957,1.8935394,1.0341783,4880.585074901581,63,6.9852495,0.0016772724,98.44856,-86.71406622121626
0.019657144,0.14160381,8.010864e-07,1.9657145,22.11209,13.591903,0.94676733,20.881096,-1.2425588,1968578,[-0.783 -0.911 -0.253 -0.611 -0.47 ],28.707638,0.024615638,100,4.197901,0.010473704,,6400,-37.276787,368.87,100.0,1.4787042,1371.9867,4.7890205,1.0473704,4971.578436613083,64,14.160382,0.00024615639,98.57126,-79.07410627913261
0.011342129,0.076654606,3.2043456e-06,1.1342127,43.17748,15.002797,0.9422455,44.27895,-1.2322866,1999107,[-0.774 -0.917 -0.256 -0.624 -0.472],27.499294,0.020010205,100,2.607519,0.009886961,,6500,-36.968697,305.29,100.0,0.755633,642.01624,2.2584095,0.9886962,5046.9751896858215,65,7.6654606,0.00020010205,98.40976,-90.09686264662474
0.0867051,0.850302,-3.080368e-06,8.670509,4.771609,15.107516,0.9340492,5.869286,-1.4477587,2034021,[-0.792 -0.905 -0.254 -0.614 -0.477],31.37439,0.0006037035,100,17.236431,0.019408584,,6600,-43.432663,349.14,100.0,11.260542,38329.906,17.037848,1.9408584,5135.318325519562,66,85.0302,6.037035e-06,98.55087,-78.40469483568684
0.44437528,4.468811,-1.14440915e-07,44.437527,1.4912235,11.991349,0.928581,1.0438552,-1.4538028,2070405,[-0.826 -0.877 -0.251 -0.597 -0.485],22.992266,0.00092191325,100,28.258358,0.054674357,,6700,-43.61408,363.84,100.0,14.028999,62583.465,95.79873,5.4674363,5222.6890461444855,67,446.8811,9.219132e-06,98.5587,-80.2817371549842
0.03606856,0.34817496,3.6621093e-06,3.6068563,10.830322,15.500879,0.9340813,9.193707,-1.4340619,2105229,[-0.816 -0.887 -0.265 -0.593 -0.49 ],42.281532,0.0032317464,100,10.234573,0.012570163,,6800,-43.021965,348.24,100.0,5.504982,5091.936,10.877005,1.2570163,5304.603000402451,68,34.817497,3.2317465e-05,98.50267,-86.59550281215732
0.40991884,4.1184497,1.6593933e-06,40.991886,1.4985962,14.908563,0.92954826,0.14841078,-1.2012017,2138263,[-0.819 -0.884 -0.255 -0.601 -0.485],25.527794,5.613831e-05,100,86.11801,0.05056139,,6900,-36.036102,330.34,100.0,54.937454,725512.56,673.8055,5.056139,5383.074156284332,69,411.845,5.613831e-07,98.49686,-83.10375052314919
0.011799984,0.070908114,6.294251e-07,1.1799985,46.705963,14.892934,0.9212152,44.80201,-1.4146441,2166451,[-0.825 -0.886 -0.238 -0.612 -0.489],29.485935,0.058197323,100,1.7696016,0.011046592,,7000,-42.439342,281.88,100.0,-0.3438809,424.5136,2.2320428,1.1046593,5452.418342828751,70,7.0908117,0.00058197323,98.37337,-88.3180835341907
0.0075314664,0.049337346,-1.7166137e-06,0.7531467,66.478905,13.993078,0.92122376,64.55493,-1.4018949,2199771,[-0.826 -0.888 -0.229 -0.614 -0.498],24.684395,0.10862798,100,0.91019505,0.010606262,,7100,-42.056793,333.2,100.0,-0.83462316,317.5828,1.5490683,1.0606261,5529.490500688553,71,4.933735,0.0010862797,98.50867,-81.85626920193278
0.011554387,0.06707232,-1.9073487e-07,1.1554388,45.721195,15.349656,0.9072371,37.59839,-1.3365235,2230881,[-0.825 -0.886 -0.233 -0.617 -0.498],29.95377,0.03797476,100,3.1520743,0.010604508,,7200,-40.095695,311.1,100.0,0.9723985,871.33075,2.6596885,1.0604509,5591.070371627808,72,6.7072315,0.0003797476,98.428085,-88.96175787468232
