InitialReturnMean,StdIW,ReturnStepMax,InitialReturnMax,ESSRenyi,EpRewMean,Iteration,EpThisIter,InitialReturnStd,MeanEntropy,MaxIW,ESSClassic,TimestepsSoFar,EpLenMean,J_sample_variance,MinIW,EmpiricalD2,ReturnStepMaxmin,MaxIWNorm,ReturnMeanIW,MeanIWNorm,StdIWNorm,EpisodesSoFar,Weights,MinIWNorm,EntropyCoefficient,InitialBound,Bound,MeanIW,TimeElapsed,InitialReturnMin
1.9454956e-06,1.0360214,100.0,34.558235,54.046734,-95.10170645082,18,100,12.146892,1.1406229,6.365287,55.212063,505842,454.55,326.4892,0.039267257,1.8502506,98.58156,0.063652866,1.9929345,0.011502844,0.010360214,1800,[-0.573 -0.564 -0.29  -0.212 -0.262],0.00039267255,5.0,4.3386,5.731084,1.1502843,1316.9412744045258,-43.337196
7.6293946e-07,67.539665,100.0,26.984074,0.16353886,-91.43465832457412,19,100,12.497948,1.1718681,679.15845,1.2659689,549440,435.98,1060336.8,0.0009989281,611.47546,98.58055,6.7915845,101.761475,0.07647808,0.67539674,1900,[-0.582 -0.552 -0.288 -0.21  -0.278],9.98928e-06,5.0,4.32574,73.561035,7.647808,1425.901305437088,-41.32127
-6.67572e-07,1.0847424,100.0,26.615671,49.856052,-91.89687695770999,20,100,15.922389,1.1456392,7.0150547,49.50501,586587,371.47,552.3263,0.06931856,2.0057745,98.50522,0.07015055,3.643929,0.010740565,0.010847425,2000,[-0.597 -0.507 -0.302 -0.205 -0.247],0.0006931856,5.0,4.0412683,6.797275,1.0740565,1519.008156299591,-54.542137
-1.8119812e-06,15.6526,100.0,29.548624,1.8381995,-90.32202064996602,21,100,13.853794,1.1666133,157.63702,1.8959097,623909,373.22,21074.252,0.0013187423,54.40106,98.51599,1.5763702,14.256951,0.021759644,0.15652598,2100,[-0.607 -0.52  -0.306 -0.209 -0.273],1.3187422e-05,5.0,4.4215007,10.452229,2.175964,1611.0240099430084,-39.200806
-2.2888183e-07,1.7906057,100.0,19.962685,36.669434,-87.99415487314569,22,100,13.364091,1.1562155,11.637207,32.8589,662129,382.2,463.4903,0.007193932,2.727067,98.539536,0.11637207,2.0592523,0.012526575,0.017906055,2200,[-0.61  -0.531 -0.296 -0.226 -0.252],7.1939314e-05,5.0,4.4642124,5.5798273,1.2526573,1705.9944632053375,-41.065628
-7.6293944e-08,4.125063,100.0,24.289684,10.089741,-87.42499522396369,23,100,15.544659,1.1675853,36.698933,12.551724,696126,339.97,4743.1025,0.004325862,9.911057,98.48569,0.3669893,6.9905806,0.015628122,0.041250635,2300,[-0.613 -0.532 -0.301 -0.236 -0.263],4.325862e-05,5.0,4.389554,8.447735,1.5628119,1791.1520965099335,-41.74572
-1.2969971e-06,23.274973,100.0,31.564878,0.87748516,-92.05618478244438,24,100,17.199612,1.1756787,228.25824,2.320909,726434,303.08,96986.34,0.00093305623,113.96204,98.39253,2.2825823,40.29027,0.035877105,0.23274972,2400,[-0.614 -0.519 -0.297 -0.246 -0.251],9.3305625e-06,5.0,4.319042,29.954136,3.5877109,1867.6387181282043,-45.56648
-1.9454956e-06,1.0616766,100.0,32.54463,46.95688,-84.57176084913311,25,100,14.158666,1.1947911,7.6890616,48.78249,761711,352.77,341.14355,0.121123195,2.1296134,98.52052,0.07689062,2.3971615,0.0103613185,0.010616767,2500,[-0.623 -0.548 -0.287 -0.247 -0.243],0.0012112319,5.0,4.6012893,6.5074162,1.0361319,1957.4332067966461,-38.313072
-2.822876e-06,4.1452217,100.0,32.627377,13.442833,-87.72332357830986,26,100,14.655907,1.1888367,28.087143,14.150016,799261,375.5,2091.0918,0.027760457,7.438908,98.53276,0.28087142,4.2859554,0.016828913,0.041452218,2600,[-0.622 -0.572 -0.291 -0.256 -0.224],0.00027760456,5.0,4.580577,6.4297957,1.6828914,2051.4280014038086,-41.801266
1.7356873e-06,1.7926424,100.0,23.799858,22.732393,-93.74307249209221,27,100,13.052454,1.2071384,14.6580715,26.656965,834946,356.85,1152.0317,0.020373983,4.3990088,98.47461,0.14658071,3.4183593,0.010807358,0.017926425,2700,[-0.614 -0.578 -0.304 -0.253 -0.23 ],0.00020373982,5.0,4.8061185,7.067092,1.0807359,2143.5622143745422,-34.14199
3.4713746e-06,1.9897163,100.0,23.085253,17.347702,-94.13303507301197,28,100,13.943439,1.2041017,16.041355,16.662216,873698,387.52,813.077,0.009575512,5.7644525,98.514175,0.16041355,3.3857925,0.008896855,0.019897163,2800,[-0.609 -0.582 -0.307 -0.244 -0.212],9.5755124e-05,5.0,4.737834,6.290228,0.8896855,2240.5938818454742,-38.93586
2.307892e-06,0.869479,100.0,24.370403,45.098972,-87.55569064307333,29,100,11.887222,1.2129961,4.106059,57.07786,914926,412.28,182.54689,0.081515074,2.2173455,98.57526,0.04106059,2.014769,0.010026569,0.00869479,2900,[-0.625 -0.577 -0.301 -0.233 -0.215],0.00081515074,5.0,4.842614,6.3257732,1.0026568,2343.2225387096405,-35.33689
-3.8146972e-08,5.9014096,100.0,18.875233,7.3959627,-87.01842134720292,30,100,9.761993,1.2445325,41.237114,10.988611,960616,456.9,3188.0796,0.009792031,13.52089,98.619095,0.41237113,7.98828,0.020735018,0.05901409,3000,[-0.629 -0.59  -0.297 -0.233 -0.206],9.79203e-05,5.0,5.1242623,10.75185,2.0735016,2455.525899887085,-28.22154
-1.14440915e-07,1.037525,100.0,29.303082,55.097336,-86.70981455984821,31,100,13.970849,1.2255793,6.32437,49.959305,1001566,409.5,550.7689,0.03024457,1.8149698,98.57651,0.063243695,1.9230572,0.010366809,0.01037525,3100,[-0.62  -0.581 -0.303 -0.238 -0.174],0.0003024457,5.0,4.928459,6.307392,1.0366808,2554.3373329639435,-38.826096
-2.0980835e-06,7.873864,100.0,18.7803,4.4081783,-89.48769094550852,32,100,10.973065,1.2208014,74.83507,5.375516,1042163,405.97,6778.6094,0.0024172459,22.685108,98.55914,0.7483507,11.330533,0.018767064,0.078738645,3200,[-0.632 -0.57  -0.302 -0.233 -0.193],2.4172457e-05,5.0,5.066809,12.380711,1.8767062,2655.4839146137238,-31.832548
-2.708435e-06,0.74728304,100.0,30.697533,51.504444,-80.51984046553325,33,100,14.34668,1.2055334,5.5476465,53.058525,1080672,385.09,265.34402,0.0620147,1.94158,98.58182,0.055476464,1.6704146,0.007944824,0.0074728304,3300,[-0.641 -0.552 -0.297 -0.244 -0.198],0.000620147,5.0,4.601103,5.6039305,0.7944824,2749.9475367069244,-45.08703
3.6239624e-07,1.9218433,100.0,27.826288,20.767586,-84.53060219130819,34,100,12.617971,1.2001889,13.719135,34.118404,1121698,410.26,1895.8468,0.011095978,4.815196,98.58792,0.13719136,6.0109086,0.01383026,0.019218434,3400,[-0.642 -0.55  -0.291 -0.238 -0.213],0.00011095978,5.0,4.774319,9.261561,1.383026,2849.7890248298645,-37.60044
2.3841858e-06,0.63357484,100.0,26.990618,60.59276,-83.49594815500438,35,100,14.756161,1.1983675,4.4007535,66.442055,1159076,373.78,328.41022,0.13073859,1.6503623,98.55324,0.044007532,1.2225361,0.008915006,0.006335748,3500,[-0.645 -0.538 -0.302 -0.24  -0.219],0.0013073859,5.0,4.4017134,5.159896,0.8915007,2942.3698284626007,-47.976997
1.1444092e-06,0.6349236,100.0,24.889872,58.88088,-84.92047162286254,36,100,12.443352,1.2074124,3.7159257,68.933426,1194455,353.79,222.73366,0.18295324,1.6983442,98.51994,0.037159257,1.2687665,0.009457789,0.006349235,3600,[-0.653 -0.544 -0.306 -0.248 -0.221],0.0018295323,5.0,4.778528,5.724635,0.94577897,3028.1799023151398,-36.399323
2.670288e-07,2.6414356,100.0,42.475433,10.58602,-84.98048768278875,37,100,15.738871,1.1912787,21.487522,15.980537,1231408,369.53,3209.927,0.0037563315,9.446421,98.540054,0.21487522,6.6560473,0.01151982,0.026414355,3700,[-0.655 -0.544 -0.305 -0.241 -0.212],3.7563314e-05,5.0,4.621214,8.260828,1.1519821,3120.84482216835,-40.231686
-8.773804e-07,1.3299996,100.0,26.479763,53.52165,-82.34810234192565,38,100,13.837895,1.1928778,12.7568445,36.411514,1266407,349.99,244.14217,0.05697665,1.8684028,98.52942,0.12756844,1.6153134,0.010064252,0.013299995,3800,[-0.665 -0.536 -0.298 -0.25  -0.228],0.0005697665,5.0,4.6458006,5.7882605,1.0064254,3207.218547821045,-39.317757
-1.9073487e-07,115.247604,100.0,24.569746,0.046627786,-82.77813018316974,39,100,14.226267,1.1894464,1158.792,1.1049565,1302876,364.69,7903773.5,3.9555795e-05,2144.644,98.546036,11.587919,278.46545,0.12181961,1.152476,3900,[-0.669 -0.536 -0.29  -0.25  -0.226],3.9555795e-07,5.0,4.5174117,217.40277,12.18196,3293.944542169571,-43.4093
2.8038025e-06,2.832252,100.0,33.33758,12.938335,-78.77942511703347,40,100,16.879013,1.2071307,23.847355,15.113377,1337312,344.36,4042.5645,0.008377006,7.7289696,98.542465,0.23847355,6.2545395,0.011950692,0.02832252,4000,[-0.683 -0.515 -0.276 -0.265 -0.23 ],8.3770065e-05,5.0,4.6221704,8.606378,1.1950691,3380.1757373809814,-39.751934
5.722046e-07,202.9585,100.0,31.832268,0.013739448,-87.03895142117769,41,100,17.726086,1.1724917,2040.2374,1.0463927,1365477,281.65,13669566.0,9.221255e-07,7278.313,98.38194,20.402374,369.3486,0.20870782,2.0295851,4100,[-0.683 -0.522 -0.284 -0.28  -0.212],9.221255e-09,5.0,4.759133,266.30722,20.870783,3449.908900976181,-38.29562
1.0681152e-06,0.9583371,100.0,28.246304,50.04343,-86.819119880413,42,100,15.174168,1.1798215,6.441223,54.968678,1396642,311.65,469.06073,0.13905208,1.9982643,98.44284,0.06441223,1.6237686,0.010588113,0.00958337,4200,[-0.705 -0.575 -0.284 -0.321 -0.246],0.0013905207,5.0,4.447545,5.5227537,1.0588113,3528.7514238357544,-42.447426
1.4495849e-06,1.5038288,100.0,29.860525,25.644405,-91.44460557235554,43,100,15.568854,1.1722283,10.021636,34.920315,1428639,319.97,946.4613,0.020020748,3.899486,98.42842,0.10021636,4.8686037,0.011015765,0.015038287,4300,[-0.708 -0.568 -0.282 -0.308 -0.239],0.00020020748,5.0,4.477166,7.9218187,1.1015767,3608.6959817409515,-42.65828
1.0108947e-06,1.7194062,100.0,28.110008,48.28057,-90.30966082433174,44,100,14.786225,1.1479474,14.718399,33.723698,1462152,335.13,474.9296,0.05618703,2.0712266,98.461044,0.14718398,2.9633803,0.012264983,0.017194062,4400,[-0.711 -0.559 -0.269 -0.303 -0.247],0.0005618703,5.0,4.7589498,7.116868,1.2264982,3692.1291081905365,-33.06579
1.1062622e-06,1.1811839,100.0,30.063541,34.1973,-82.16758130839499,45,100,14.019418,1.1473547,7.884193,45.109623,1498568,364.16,386.12808,0.046775453,2.9242074,98.54873,0.078841925,2.0168273,0.010707893,0.0118118385,4500,[-0.708 -0.566 -0.275 -0.307 -0.271],0.00046775452,5.0,4.2747793,5.248476,1.0707893,3780.617491722107,-43.948753
-6.8664554e-07,39.337532,100.0,28.463728,0.48099315,-82.07718699463346,46,100,16.38744,1.0982623,375.70758,2.1456194,1530483,319.15,659189.8,3.2060138e-06,207.90317,98.48566,3.7570758,94.37808,0.058249645,0.39337528,4600,[-0.706 -0.562 -0.283 -0.311 -0.272],3.206014e-08,5.0,4.3004165,79.15879,5.8249645,3857.621811389923,-43.09069
-1.7356873e-06,3.5924845,100.0,33.120033,7.097598,-81.5720710966392,47,100,15.532933,1.095694,24.34464,13.483499,1563377,328.94,5640.3613,0.0025730934,14.089273,98.50403,0.2434464,7.2960544,0.014182299,0.03592484,4700,[-0.694 -0.586 -0.269 -0.339 -0.321],2.5730933e-05,5.0,4.1061015,7.575051,1.4182299,3940.6861102581024,-41.556244
2.7275084e-06,5.531771,100.0,36.919353,4.830827,-87.42730749063239,48,100,16.297993,1.0928851,54.449554,5.643007,1591803,284.26,14750.401,0.0011105707,20.700388,98.38487,0.5444955,11.506167,0.013527962,0.055317704,4800,[-0.679 -0.588 -0.279 -0.347 -0.323],1.1105707e-05,5.0,3.8174467,9.41331,1.3527963,4011.065532207489,-49.83078
-3.8146972e-08,2.1709874,100.0,29.335604,16.897676,-86.54691088890083,49,100,15.540669,1.0706589,12.971379,23.351467,1624629,328.26,2281.018,0.00776575,5.9179735,98.47269,0.12971379,5.616931,0.011982914,0.021709872,4900,[-0.683 -0.611 -0.284 -0.34  -0.326],7.7657496e-05,5.0,4.1165776,7.691332,1.1982914,4090.106714248657,-40.435432
1.6880035e-06,1.9835788,100.0,19.649715,33.63189,-85.93221099098844,50,100,12.797325,1.0633548,14.824716,26.99346,1660168,355.39,418.8615,0.04265871,2.9733686,98.5164,0.14824715,3.2367394,0.012061403,0.019835789,5000,[-0.675 -0.617 -0.294 -0.344 -0.348],0.00042658707,5.0,4.0205355,6.2553735,1.2061404,4176.278891086578,-39.98282
1.3446808e-06,2.7514458,100.0,31.241179,17.206764,-75.02600076294802,51,100,15.192493,1.0694784,19.980347,18.511984,1698329,381.61,2318.7297,0.014929741,5.811668,98.6068,0.19980346,5.450747,0.013114164,0.027514456,5100,[-0.672 -0.618 -0.288 -0.337 -0.356],0.0001492974,5.0,3.6748815,6.8399587,1.3114163,4270.730786085129,-49.25683
3.0517577e-07,0.7932168,100.0,26.747004,50.061386,-72.05942425989731,52,100,14.958525,1.0601718,4.1715617,57.238384,1735389,370.6,243.1439,0.1303088,1.9975475,98.611115,0.041715614,2.6717305,0.009177162,0.007932168,5200,[-0.666 -0.604 -0.279 -0.342 -0.349],0.001303088,5.0,3.9166768,5.950493,0.9177164,4361.814702749252,-42.921474
-9.727478e-07,0.81288725,100.0,24.94963,56.27126,-70.80174157165942,53,100,13.657723,1.0477008,4.742102,60.864727,1771276,358.87,272.54346,0.15241818,1.7771062,98.60542,0.04742102,2.0533442,0.0101374565,0.008128872,5300,[-0.671 -0.614 -0.275 -0.347 -0.359],0.0015241818,5.0,3.767702,5.248026,1.0137457,4452.374472141266,-45.994682
-1.8692017e-06,93.62758,100.0,30.276064,0.04906984,-77.97483967653908,54,100,15.408351,1.0380497,941.31305,1.0749004,1805753,344.77,3395071.8,7.69443e-06,2037.9116,98.54767,9.41313,181.98215,0.0975966,0.9362757,5400,[-0.673 -0.616 -0.269 -0.347 -0.371],7.6944296e-08,5.0,3.768279,120.80178,9.75966,4537.851758003235,-44.10668
-1.3732911e-06,0.5673228,100.0,32.261715,77.67364,-76.97593094190746,55,100,14.4166565,1.026241,3.2083259,78.02363,1843418,376.65,436.1391,0.13584524,1.2874382,98.59126,0.032083258,1.0304132,0.010689696,0.005673228,5500,[-0.665 -0.643 -0.289 -0.346 -0.381],0.0013584524,5.0,3.7522027,4.529936,1.0689695,4629.725646018982,-43.141335
-3.8146972e-08,9.191852,100.0,25.379812,2.089946,-77.02496242395235,56,100,12.55698,1.0239551,91.72544,2.8430734,1883240,398.22,36513.61,0.0021445972,47.848125,98.61316,0.9172544,19.061691,0.015723895,0.09191851,5600,[-0.668 -0.645 -0.294 -0.348 -0.393],2.1445972e-05,5.0,3.4943094,12.858681,1.5723897,4727.426295995712,-49.10685
1.3732911e-06,0.5146135,100.0,19.100254,69.66449,-75.14664443632184,57,100,12.542815,1.0191699,2.7678087,76.54938,1922240,390.0,156.42664,0.26988468,1.4354516,98.61464,0.027678085,0.8562987,0.009297685,0.005146135,5700,[-0.676 -0.646 -0.283 -0.358 -0.395],0.0026988466,5.0,3.603551,4.1355524,0.9297685,4822.399994850159,-45.486786
-1.8310546e-06,0.3715858,100.0,27.832775,84.89545,-80.2942852178214,58,100,11.148166,1.0288012,2.4105678,88.51768,1961305,390.65,144.71486,0.3721571,1.1779195,98.58891,0.024105677,0.58674276,0.010317144,0.0037158576,5800,[-0.676 -0.649 -0.277 -0.361 -0.4  ],0.0037215708,5.0,3.6872838,4.2020063,1.0317144,4915.015292882919,-42.256912
-2.3269654e-06,0.7582394,100.0,35.016212,51.12339,-74.43500697744764,59,100,11.839633,1.0255369,4.07131,65.471054,2001167,398.62,229.58679,0.14497061,1.9560518,98.62654,0.040713098,1.2403632,0.010440934,0.007582394,5900,[-0.671 -0.658 -0.276 -0.365 -0.39 ],0.001449706,5.0,3.9022248,4.6313095,1.0440936,5011.681549072266,-37.253357
1.5258789e-07,3.4354043,100.0,20.351862,29.504564,-76.51915661338597,60,100,9.418877,1.0209986,32.563854,12.130044,2041100,399.33,1704.688,0.017928917,3.389306,98.61676,0.32563853,5.2667394,0.012764058,0.034354042,6000,[-0.672 -0.657 -0.278 -0.372 -0.393],0.00017928917,5.0,4.1757455,8.619205,1.2764059,5108.987290143967,-28.558178
-3.8146973e-07,1.4976548,100.0,27.310131,34.24789,-75.22978265716158,61,100,13.542035,1.0203828,8.662202,31.947767,2077762,366.62,393.7567,0.03569655,2.919888,98.5896,0.086622015,2.959072,0.0102615,0.014976548,6100,[-0.672 -0.621 -0.273 -0.353 -0.398],0.0003569655,5.0,3.7204175,5.6950693,1.0261499,5199.182010889053,-41.537243
-3.824234e-06,1.8114796,100.0,21.384487,28.290195,-78.9937078600153,62,100,11.927708,1.0193821,12.930578,28.6523,2115444,376.82,441.34186,0.056823898,3.5347936,98.580734,0.12930578,2.29844,0.011479505,0.018114796,6200,[-0.669 -0.623 -0.282 -0.35  -0.399],0.00056823896,5.0,3.8116379,4.9695034,1.1479505,5286.218636274338,-38.708164
1.9073487e-07,0.78783584,100.0,25.30279,60.127605,-79.08793884486346,63,100,14.083164,1.0156571,4.162088,63.065254,2151717,362.73,325.21368,0.04599504,1.6631296,98.563934,0.041620877,1.147767,0.01029469,0.007878358,6300,[-0.669 -0.63  -0.278 -0.343 -0.4  ],0.00045995042,5.0,3.815886,4.5740123,1.029469,5371.30171585083,-38.430737
1.3828278e-06,0.93067414,100.0,25.020952,58.370457,-73.73982915007159,64,100,13.811245,1.0000001,5.973091,57.029926,2189796,380.79,394.0512,0.10274691,1.7131954,98.6127,0.05973091,1.5343654,0.010721755,0.009306741,6400,[-0.672 -0.645 -0.285 -0.354 -0.403],0.001027469,5.0,3.6175632,4.622439,1.0721756,5458.3495926856995,-43.82169
9.155273e-07,0.9040892,100.0,21.475382,57.778934,-72.9917637482772,65,100,13.154436,0.9973987,5.385013,58.62696,2226681,368.85,262.54367,0.09971659,1.7307346,98.60422,0.05385013,1.2368464,0.010762206,0.009040892,6500,[-0.67  -0.628 -0.283 -0.349 -0.419],0.0009971659,5.0,3.8134327,4.6628213,1.0762208,5541.973832130432,-35.597054
2.002716e-07,1.3005787,100.0,32.308952,29.518024,-72.1830533920471,66,100,13.029982,1.0048505,7.9094706,35.577354,2266717,400.36,520.68634,0.07152599,3.3877606,98.639404,0.0790947,2.433313,0.0096650515,0.0130057875,6600,[-0.672 -0.628 -0.277 -0.351 -0.422],0.00071525987,5.0,3.7270885,5.1386003,0.9665051,5618.162526369095,-37.79715
2.1362305e-06,1.2240567,100.0,27.48378,42.42448,-78.28210419803902,67,100,15.108087,0.99548304,6.8324637,46.88447,2304141,374.24,620.5759,0.009581377,2.3571296,98.58165,0.06832463,2.1198463,0.011500198,0.012240566,6700,[-0.67  -0.626 -0.269 -0.358 -0.414],9.581377e-05,5.0,3.4039035,4.609545,1.1500199,5689.534290075302,-48.610527
-1.2588501e-06,3.7173288,100.0,47.37263,5.5152483,-75.98507283116248,68,100,14.305854,0.9749643,36.042168,7.3834515,2340183,360.42,29773.088,0.0074655213,18.13155,98.578354,0.36042166,15.114841,0.010495823,0.03717329,6800,[-0.675 -0.621 -0.271 -0.363 -0.423],7.465521e-05,5.0,3.398326,13.265725,1.0495821,5754.845707416534,-40.85502
1.5449524e-06,0.47150028,100.0,28.3869,85.60487,-73.84458691383159,69,100,13.537066,0.96468765,3.984868,82.08312,2376491,363.08,208.56465,0.29405317,1.1681578,98.59323,0.039848678,0.7365167,0.010092008,0.0047150026,6900,[-0.689 -0.587 -0.262 -0.347 -0.444],0.0029405316,5.0,3.3484123,3.9101896,1.0092009,5819.868328094482,-45.792324
-1.5258789e-06,1.1314793,100.0,24.025963,45.48923,-76.23896439270398,70,100,14.900789,0.9610707,7.4431148,45.069496,2411657,351.66,228.1931,0.08397119,2.1983225,98.56641,0.07443114,3.350263,0.010248992,0.011314792,7000,[-0.685 -0.583 -0.26  -0.342 -0.454],0.00083971187,5.0,3.0788991,5.569036,1.0248992,5881.7641615867615,-52.33613
-1.5640259e-06,1.1391404,100.0,26.816017,51.151207,-79.96184074166482,71,100,15.517011,0.9615511,5.718527,47.76933,2447752,360.95,266.5805,0.07134621,1.9549881,98.55693,0.057185266,1.1056578,0.0108940415,0.011391403,7100,[-0.687 -0.586 -0.257 -0.337 -0.458],0.00071346207,5.0,3.462891,4.036372,1.0894041,5955.644744157791,-40.273827
