MaxIW,EntropyCoefficient,ReturnStepMax,MaxIWNorm,TimeElapsed,Bound,ESSClassic,MeanIWNorm,EpLenMean,InitialReturnMax,EpThisIter,EmpiricalD2,StdIW,J_sample_variance,MinIWNorm,StdIWNorm,ESSRenyi,ReturnStepMaxmin,MeanIW,Iteration,MeanEntropy,TimestepsSoFar,Weights,EpisodesSoFar,ReturnMeanIW,InitialReturnMean,InitialBound,InitialReturnStd,InitialReturnMin,MinIW,EpRewMean
399.19098,5.0,100.0,3.9919097,10.224165916442871,127.49515,1.3324729,0.04615506,35.4,33.927227,100,170.21625,39.71707,1834745.5,1.0471101e-07,0.39717066,0.587488,92.924065,4.6155057,1,1.2450926,3540,[-0.563 -1.093 -0.809 -1.04   0.   ],100,136.02429,-1.2207031e-06,5.963817,12.600159,-16.716774,1.0471102e-05,-107.5568281044892
2438.727,5.0,100.0,24.38727,25.85018563270569,620.76636,1.046153,0.24944958,35.7,44.83843,100,2611.6912,242.60602,46626540.0,2.600373e-08,2.4260602,0.03828937,93.0862,24.944962,2,1.1578186,7110,[-0.437 -1.026 -0.704 -0.963 -0.174],200,691.3591,-2.8991699e-06,4.7308455,15.817595,-16.782555,2.6003731e-06,-105.56140733710494
168.46051,5.0,100.0,1.6846051,43.4896354675293,28.549019,1.8519741,0.023013113,42.96,39.972168,100,139.20946,16.753235,168626.58,1.1689232e-06,0.16753235,0.718342,94.07802,2.3013113,3,1.0888671,11406,[-0.546 -1.072 -0.694 -0.922 -0.261],300,38.825344,7.705688e-06,4.4566946,15.039547,-21.446274,0.00011689232,-105.72423150521607
11.106519,5.0,100.0,0.11106519,59.17510724067688,6.160155,35.544304,0.012692609,39.48,33.08612,100,3.0177753,1.7092146,544.739,0.00097364676,0.017092146,33.136993,93.65013,1.2692609,4,1.1225936,15354,[-0.531 -1.077 -0.624 -0.98  -0.33 ],400,2.4630654,2.2888183e-07,4.341465,13.474403,-20.508446,0.09736468,-105.60660769917045
89.964005,5.0,100.0,0.89964,74.33449506759644,16.447304,3.0265954,0.015813058,42.59,40.566288,100,39.41802,8.950866,45061.645,2.6564472e-05,0.08950865,2.5369108,94.10451,1.5813059,5,1.101067,19613,[-0.501 -1.102 -0.637 -1.019 -0.296],500,19.43165,3.2806397e-06,4.260762,15.172957,-21.308754,0.0026564472,-104.24945774733689
64.634315,5.0,100.0,0.6463431,90.11011934280396,24.456705,7.899004,0.022592204,45.87,35.52301,100,46.46429,7.714444,42569.9,5.7842775e-05,0.07714443,2.1521904,94.38165,2.2592204,6,1.1933513,24200,[-0.536 -1.157 -0.617 -1.038 -0.318],600,26.561337,-2.2888183e-07,4.321234,13.511589,-24.448036,0.005784278,-105.92185065857478
213.94559,5.0,100.0,2.1394558,107.0868239402771,67.008255,1.3654823,0.025023274,45.21,47.23196,100,338.28748,21.267454,801631.44,1.1155853e-05,0.21267454,0.29560658,94.450836,2.5023272,7,1.2602282,28721,[-0.487 -1.141 -0.569 -1.07  -0.226],700,89.66439,-7.5149537e-06,4.39235,16.108814,-25.998055,0.0011155853,-102.8339292986146
262.32993,5.0,100.0,2.6232991,124.10914421081543,56.214058,1.928981,0.036715433,44.09,42.79474,100,83.05169,26.179123,459657.5,3.6407127e-06,0.2617912,1.2040694,94.2439,3.6715438,8,1.1678402,33130,[-0.46  -1.148 -0.507 -1.037 -0.159],800,63.374855,8.010864e-07,4.87465,14.284399,-23.945396,0.00036407128,-104.84828624710299
10.483503,5.0,100.0,0.10483503,140.02226734161377,5.3087997,35.775944,0.009785498,44.5,53.789284,100,2.1884174,1.3111013,428.36664,0.0006105702,0.013111012,45.69512,94.280304,0.9785497,9,1.12928,37580,[-0.374 -1.207 -0.564 -1.039 -0.251],900,2.3148034,-1.0299683e-06,4.0462236,14.553983,-24.194672,0.06105702,-105.01328632407527
123.51986,5.0,100.0,1.2351986,155.22247672080994,17.634861,2.5251355,0.01971541,44.86,34.06318,100,24.077883,12.249258,34815.895,1.61015e-05,0.12249258,4.153189,94.28604,1.9715408,10,1.1185361,42066,[-0.41  -1.172 -0.577 -1.034 -0.29 ],1000,17.613693,-1.14440915e-07,4.5109606,14.2843075,-21.59945,0.00161015,-105.73400501786254
239.38123,5.0,100.0,2.3938122,172.53171133995056,44.07347,1.925057,0.033377152,49.01,37.105442,100,193.75601,23.823551,283290.1,1.0915578e-05,0.23823549,0.51611304,94.84593,3.3377151,11,1.1199815,46967,[-0.359 -1.268 -0.582 -1.057 -0.3  ],1100,55.69003,-2.784729e-06,4.3558297,15.419447,-27.72081,0.0010915578,-101.79536860695737
6.5843196,5.0,100.0,0.065843195,187.66738390922546,5.3669186,69.04919,0.011551397,41.89,35.400974,100,1.3397341,0.77337694,350.32733,0.0028857896,0.007733769,74.64168,94.05031,1.1551397,12,1.153774,51156,[-0.369 -1.259 -0.568 -1.116 -0.299],1200,0.9638991,2.4032593e-06,4.419878,14.683639,-22.698708,0.28857896,-103.67127692442034
4735.529,5.0,100.0,47.355286,204.82882595062256,789.23346,1.0576099,0.48707062,42.9,43.86651,100,463.59656,471.10785,64754916.0,3.932286e-09,4.7110777,0.2157048,94.13227,48.70706,13,0.99218553,55446,[-0.412 -1.254 -0.575 -1.119 -0.265],1300,815.7559,1.0681152e-06,4.3066545,14.478017,-19.422394,3.9322862e-07,-104.41279504061545
66.55512,5.0,100.0,0.6655512,221.65784120559692,11.231538,5.2248826,0.015500806,43.88,30.646793,100,16.882776,6.601813,12206.165,1.750542e-05,0.066018134,5.9231963,94.30269,1.5500808,14,1.0301276,59834,[-0.281 -1.265 -0.501 -1.087 -0.427],1400,10.278352,8.010864e-07,3.9393687,13.442276,-24.688622,0.001750542,-103.05890686340312
94.76297,5.0,100.0,0.9476297,237.42789149284363,25.752064,5.0461893,0.023400342,46.25,40.34021,100,76.90458,10.150714,130439.29,3.1563668e-05,0.10150715,1.3003126,94.578384,2.3400342,15,1.0396738,64459,[-0.217 -1.267 -0.451 -1.122 -0.389],1500,32.345844,3.1280517e-06,3.8059673,14.810578,-22.807083,0.0031563668,-102.24979224564375
7.8211126,5.0,100.0,0.07821112,254.96961283683777,5.190589,41.1737,0.011093605,52.18,36.90943,100,2.8158233,1.3260156,465.64145,0.00021082356,0.013260157,35.51359,95.097534,1.1093607,16,1.0325891,69677,[-0.291 -1.287 -0.431 -1.135 -0.379],1600,2.0921626,-4.5013426e-06,3.96805,14.078687,-29.695488,0.021082357,-101.81538208405826
30.612375,5.0,100.0,0.30612373,271.69752407073975,5.325783,13.258066,0.013722761,45.72,42.046158,100,6.2083683,3.5100713,2771.6582,0.00016000541,0.03510071,16.107292,94.47203,1.372276,17,1.0326767,74249,[-0.303 -1.313 -0.475 -1.149 -0.386],1700,3.6545563,-3.5095215e-06,3.761403,13.157585,-22.938538,0.01600054,-103.50945937231214
228.52048,5.0,100.0,2.2852046,288.0417537689209,23.45609,1.8727645,0.031679384,44.09,34.593544,100,122.9442,22.931366,66905.15,3.2007076e-06,0.22931364,0.81337714,94.265785,3.1679385,18,1.0522367,78658,[-0.296 -1.327 -0.504 -1.124 -0.386],1800,30.980705,4.615784e-06,4.01027,12.620747,-21.27536,0.00032007077,-104.36578762402704
52.491158,5.0,100.0,0.5249116,304.17906641960144,12.911201,5.6615577,0.014207818,43.36,30.649693,100,25.223068,5.799677,9360.437,0.00014445471,0.057996772,3.9646246,94.18541,1.4207819,19,1.1606181,82994,[-0.294 -1.296 -0.491 -1.162 -0.367],1900,12.239132,-1.411438e-06,4.2395253,12.834546,-21.932022,0.014445472,-104.38039452622432
2.2072997,5.0,100.0,0.022072997,319.2663495540619,5.1752567,90.17082,0.009992244,43.68,38.675713,100,1.1043967,0.3299048,177.64441,0.0052815834,0.0032990477,90.54717,94.20008,0.9992245,20,1.1502532,87362,[-0.249 -1.261 -0.466 -1.117 -0.258],2000,0.7788045,-3.1661987e-06,4.5138965,12.599548,-21.856277,0.52815837,-104.83051878746433
176.84082,5.0,100.0,1.7684082,335.8949749469757,27.436562,1.7389101,0.023425682,47.49,45.118256,100,84.61432,17.609396,139851.02,1.0036639e-06,0.17609397,1.181833,94.657715,2.3425682,21,1.0995803,92111,[-0.216 -1.288 -0.461 -1.134 -0.269],2100,35.772827,9.155273e-07,4.247325,14.599697,-24.55249,0.00010036639,-103.10754667298559
19.435968,5.0,100.0,0.19435968,352.87922525405884,9.957025,18.567154,0.011188055,49.36,43.68579,100,6.663295,2.343051,3589.0842,0.0003401013,0.023430511,15.00759,94.902405,1.1188055,22,1.1085341,97047,[-0.165 -1.228 -0.44  -1.152 -0.319],2200,8.173278,-1.3732911e-06,4.041707,16.103844,-28.368347,0.03401013,-101.12861696689373
9.305074,5.0,100.0,0.09305073,369.3441016674042,6.17516,38.691273,0.011036029,48.09,51.6469,100,3.0676925,1.3892088,1220.4446,6.459792e-05,0.013892088,32.59779,94.79912,1.103603,23,1.096714,101856,[-0.156 -1.24  -0.397 -1.176 -0.31 ],2300,3.706879,-2.861023e-06,3.821104,14.536834,-25.703743,0.006459792,-101.01020699978103
580.7245,5.0,100.0,5.807245,385.0241596698761,60.360107,1.726557,0.07760109,44.88,26.692005,100,550.9893,58.545742,325599.16,2.456109e-10,0.58545744,0.18149172,94.3979,7.760107,24,1.0400465,106344,[-0.151 -1.218 -0.363 -1.19  -0.322],2400,76.04473,-1.8692017e-06,4.593835,12.585238,-25.203476,2.456109e-08,-103.27097222955632
292.80035,5.0,100.0,2.9280035,401.7598557472229,22.724838,1.4398401,0.035187114,42.73,29.33768,100,157.71745,29.112345,85612.82,2.2587875e-07,0.29112345,0.63404524,94.19565,3.5187113,25,1.0038666,110617,[-0.163 -1.176 -0.369 -1.228 -0.379],2500,29.986807,-1.2207031e-06,4.222308,13.853288,-25.119202,2.2587876e-05,-102.64499522545228
107.92099,5.0,100.0,1.0792099,418.9248230457306,18.447994,3.8918834,0.021962339,51.02,56.308945,100,46.035732,10.913871,62219.297,2.0446216e-05,0.109138705,2.1722257,95.0963,2.1962342,26,1.008271,115719,[-0.215 -1.204 -0.364 -1.195 -0.415],2600,26.141777,-8.392334e-07,3.1423678,16.260416,-29.244396,0.0020446216,-99.58341830110767
108.77821,5.0,100.0,1.0877821,435.18663334846497,21.726355,3.7383235,0.022290267,49.02,40.717274,100,47.374023,11.311068,51990.934,0.0002964361,0.11311068,2.1108615,94.87367,2.229027,27,1.0996116,120621,[-0.254 -1.231 -0.341 -1.191 -0.411],2700,25.570032,,3.6841125,13.331001,-26.859444,0.02964361,-101.1363979544611
12.230589,5.0,100.0,0.122305885,451.05282616615295,6.185203,30.098309,0.011019302,49.95,46.78231,100,3.9909644,1.6792942,618.7313,0.00038518998,0.01679294,25.0566,94.98485,1.1019301,28,1.0530708,125616,[-0.283 -1.222 -0.312 -1.203 -0.319],2800,4.0351453,-3.0517577e-07,3.9386477,13.602901,-25.476562,0.038519,-100.27839751201091
970.0892,5.0,100.0,9.7008915,467.79664063453674,136.06758,1.3552449,0.113540955,50.82,34.952965,100,392.26126,96.86808,2673015.0,1.4400472e-05,0.9686807,0.25493214,95.09247,11.354095,29,1.0678356,130698,[-0.251 -1.248 -0.287 -1.202 -0.366],2900,153.80388,2.9373168e-06,4.100258,14.325698,-28.28696,0.0014400472,-99.2903895570829
55.342266,5.0,100.0,0.55342263,486.4334604740143,12.932987,5.710752,0.013594266,51.06,35.950394,100,12.531681,5.523828,14304.548,6.1415994e-06,0.05523828,7.9797754,95.0609,1.3594266,30,1.0390551,135804,[-0.112 -1.325 -0.251 -1.228 -0.351],3000,11.979872,1.6784668e-06,4.1408334,12.241411,-25.64973,0.00061416,-100.56543680783584
54.99662,5.0,100.0,0.5499662,506.36747646331787,12.099684,6.526983,0.0148489,63.14,32.063335,100,14.484669,5.6192856,11560.036,3.5186255e-05,0.056192864,6.9038515,95.87996,1.4848899,31,1.0521249,142118,[-0.122 -1.323 -0.208 -1.232 -0.38 ],3100,11.367695,4.9591063e-06,4.005373,13.727941,-35.697212,0.0035186254,-98.49967712050004
9.424861,5.0,100.0,0.09424861,525.1871657371521,7.7313633,44.46373,0.009653554,62.04,52.179108,100,2.012368,1.0788788,1846.6125,0.00024253978,0.010788787,49.6927,95.81285,0.96535546,32,1.0321878,148322,[-0.146 -1.345 -0.183 -1.244 -0.367],3200,5.037765,1.1444092e-06,3.5213218,15.324261,-29.09565,0.02425398,-98.86535581066906
197.02553,5.0,100.0,1.9702553,544.2145872116089,66.06895,2.0849671,0.028552406,60.44,40.285606,100,115.514084,19.566711,630887.56,1.8371224e-05,0.1956671,0.8656953,95.69178,2.8552408,33,1.0400685,154366,[-0.111 -1.357 -0.16  -1.265 -0.387],3300,75.301254,-4.5776366e-07,3.8180852,14.167315,-29.35139,0.0018371225,-99.97443136666321
4.175636,5.0,100.0,0.041756358,562.6323330402374,4.3927894,73.04066,0.01067607,58.29,46.93817,100,1.3458221,0.6486102,451.89713,0.0020530743,0.006486101,74.30402,95.59953,1.0676072,34,1.048004,160195,[-0.133 -1.321 -0.124 -1.265 -0.379],3400,0.9678616,-2.8991699e-06,3.635734,13.788172,-33.073723,0.20530742,-99.10672259199195
183.46024,5.0,100.0,1.8346024,578.5607373714447,46.474293,2.04448,0.026318735,62.81,40.381645,100,79.99934,18.21747,309300.88,1.1413188e-05,0.18217468,1.2500104,95.895966,2.6318734,35,1.0351857,166476,[-0.142 -1.319 -0.112 -1.269 -0.371],3500,53.337795,-1.9073486e-06,3.8939633,15.542754,-35.998802,0.0011413188,-97.48239286053463
5.313567,5.0,100.0,0.05313567,597.4322457313538,5.244156,59.813416,0.010349971,56.74,53.40361,100,1.8335866,0.84836024,507.37662,0.00077321514,0.008483603,54.53792,95.59082,1.0349971,36,1.0283198,172150,[-0.156 -1.29  -0.093 -1.289 -0.384],3600,2.5130177,-6.1035155e-07,3.3958073,14.716939,-28.85862,0.077321514,-96.71850811356202
226.82138,5.0,100.0,2.2682137,617.116063117981,34.25771,1.6752439,0.029403854,61.62,43.93433,100,180.092,22.526653,267634.1,3.081033e-06,0.22526653,0.55527174,95.87459,2.9403853,37,0.971192,178312,[-0.149 -1.291 -0.098 -1.269 -0.391],3700,49.054802,4.5776366e-07,3.6771216,15.197928,-28.35925,0.0003081033,-96.29408252193012
4.748933,5.0,100.0,0.047489326,633.3398990631104,5.159786,56.43377,0.010990936,50.01,33.73305,100,1.7912594,0.9656955,354.4132,0.0002514936,0.0096569555,55.826645,95.0466,1.0990937,38,0.9394558,183313,[-0.202 -1.297 -0.105 -1.312 -0.448],3800,1.9674281,8.773804e-07,3.7315257,11.886423,-22.990456,0.02514936,-98.85469514988264
88.72141,5.0,100.0,0.8872141,650.5646963119507,26.681993,3.3128664,0.016417887,55.59,50.598354,100,17.22831,8.869511,73690.195,1.4614948e-05,0.0886951,5.8044,95.52283,1.6417888,39,0.88978606,188872,[-0.175 -1.285 -0.098 -1.289 -0.479],3900,29.23368,-1.1444092e-06,3.010666,14.729108,-26.41541,0.0014614948,-96.64801493034011
107.897575,5.0,100.0,1.0789757,671.0897123813629,17.582281,3.5626915,0.020707844,62.63,36.199596,100,33.08792,10.773784,50610.86,3.8133097e-05,0.10773783,3.022251,95.90723,2.070784,40,0.90691197,195135,[-0.19  -1.239 -0.074 -1.237 -0.529],4000,19.988644,3.4332277e-07,3.2422771,13.702323,-26.000313,0.0038133098,-96.85026939190155
34.714725,5.0,100.0,0.34714726,690.4746987819672,10.551552,12.00959,0.014940157,60.51,45.49568,100,6.5511146,4.0439777,11450.073,0.000115604445,0.04043978,15.264578,95.81993,1.4940158,41,0.9122739,201186,[-0.201 -1.237 -0.046 -1.254 -0.512],4100,9.871744,-2.3651123e-06,3.0180345,14.631059,-30.192894,0.011560445,-96.21315283932135
8.524063,5.0,100.0,0.08524063,710.6362144947052,6.4095697,37.23121,0.01065711,63.49,62.12147,100,2.2734854,1.3837503,1737.5206,0.0004409442,0.013837503,43.98533,95.949936,1.0657109,42,0.93696916,207535,[-0.175 -1.233 -0.032 -1.229 -0.507],4200,4.846966,-3.2043456e-06,2.4906502,17.008945,-28.599201,0.04409442,-96.82409652486311
15.318374,5.0,100.0,0.15318373,729.7481486797333,8.4865465,31.414173,0.010739947,67.3,49.39443,100,1.9919586,1.5869254,6027.5103,0.0006107681,0.015869252,50.201847,96.154495,1.0739948,43,0.91210884,214265,[-0.205 -1.251 -0.033 -1.238 -0.482],4300,6.249792,-3.8146973e-07,3.0383642,15.536768,-24.68124,0.06107681,-95.75098496981752
4.0357337,5.0,100.0,0.040357336,750.4634509086609,4.6705914,72.91518,0.009920956,67.57,50.67356,100,1.525744,0.604655,735.6833,0.0016210253,0.00604655,65.541794,96.144714,0.99209565,44,0.911619,221022,[-0.202 -1.228 -0.031 -1.234 -0.507],4400,2.198913,3.4713746e-06,2.871429,15.661467,-26.598175,0.16210254,-96.4656668513274
14249.457,5.0,100.0,142.49457,770.1258280277252,2827.8228,1.0158478,1.436201,63.14,33.927048,100,338710.03,1417.6981,1207912200.0,5.3947696e-07,14.176981,0.00029523778,95.932144,143.6201,45,0.93373245,227336,[-0.223 -1.229 -0.035 -1.245 -0.507],4500,3481.3252,6.4849854e-07,3.4271936,15.2837715,-33.36232,5.3947697e-05,-96.8520068459753
4.2952213,5.0,100.0,0.042952213,794.599259853363,4.3661494,67.60019,0.010088353,63.3,45.613262,100,1.6104746,0.69842136,415.16504,0.0016646311,0.006984213,62.0935,95.97897,1.0088353,46,0.922198,233666,[-0.182 -1.213 -0.071 -1.2   -0.485],4600,1.6846684,6.027222e-06,3.1482263,15.9630375,-35.85508,0.1664631,-95.61555674433322
13.386451,5.0,100.0,0.1338645,815.06600689888,5.7951527,30.703669,0.009939433,63.96,47.58779,100,2.3718853,1.4932123,1462.9064,1.8576393e-05,0.014932124,42.160553,96.01843,0.99394333,47,0.88626665,240062,[-0.18  -1.214 -0.058 -1.195 -0.497],4700,3.8068063,-2.0980835e-07,3.0247297,17.45834,-32.803967,0.0018576393,-95.35076056600629
21.64532,5.0,100.0,0.21645321,836.0951819419861,8.271616,20.369888,0.012211505,67.87,41.537926,100,4.3347564,2.4144242,7114.233,0.00034702648,0.024144243,23.069347,96.1485,1.2211505,48,0.89452237,246849,[-0.191 -1.214 -0.043 -1.199 -0.533],4800,6.6817474,2.708435e-06,3.0467381,14.734634,-25.867825,0.034702647,-96.7656196439888
118.23195,5.0,100.0,1.1823194,855.7128674983978,13.591257,3.0484302,0.020790074,61.69,43.499866,100,31.124104,11.724525,20982.748,0.00042508956,0.11724523,3.212944,95.84596,2.0790071,49,0.8938645,253018,[-0.187 -1.207 -0.046 -1.171 -0.524],4900,17.211311,3.890991e-06,3.0226202,13.865923,-28.938171,0.042508956,-97.28627711518239
10.4439125,5.0,100.0,0.104439124,880.9726603031158,6.0346394,32.415283,0.010535412,79.76,39.461838,100,3.220983,1.5212511,859.33105,0.00025570026,0.015212511,31.046423,96.566864,1.0535413,50,0.8809979,260994,[-0.194 -1.218 -0.046 -1.15  -0.525],5000,3.9904015,4.4250487e-06,3.1539326,14.96563,-20.973549,0.025570028,-97.03357928666975
7.4925137,5.0,100.0,0.07492513,903.3871040344238,5.964637,47.460297,0.011473259,74.44,38.98789,100,2.1388535,1.2071617,1339.4342,0.00021054318,0.012071615,46.75402,96.412766,1.1473259,51,0.8932098,268438,[-0.161 -1.223 -0.026 -1.166 -0.538],5100,3.3992238,1.9836425e-06,3.1053948,15.545721,-20.737103,0.021054318,-96.29697544848243
35.82554,5.0,100.0,0.3582554,924.9146542549133,23.869251,14.408308,0.020109033,70.92,44.202244,100,10.039826,4.901179,21122.219,3.204866e-05,0.049011786,9.960332,96.29271,2.0109036,52,0.89225864,275530,[-0.136 -1.229 -0.036 -1.168 -0.526],5200,24.076551,7.6293946e-07,2.9926414,16.394926,-25.13554,0.0032048663,-96.00036052358253
45.95053,5.0,100.0,0.4595053,948.0122745037079,6.195577,6.997703,0.012553653,74.15,44.858063,100,8.409521,4.5765605,4253.311,0.00017347728,0.045765605,11.891284,96.413376,1.2553653,53,0.91273797,282945,[-0.107 -1.174 -0.021 -1.121 -0.527],5300,5.9680433,-1.1062622e-06,2.9660232,17.891184,-34.96539,0.017347729,-95.89919084636152
298.48337,5.0,100.0,2.9848337,970.3976247310638,123.10271,1.502244,0.036624648,74.77,46.355476,100,111.232605,29.656258,1915657.2,7.366097e-06,0.2965626,0.899017,96.44057,3.6624646,54,0.89404243,290422,[-0.123 -1.18  -0.004 -1.131 -0.506],5400,134.92905,4.8065185e-06,3.0185122,16.417526,-27.567665,0.00073660974,-95.68438469579405
35.502148,5.0,100.0,0.35502148,995.2358982563019,15.137707,9.067721,0.011438337,75.06,48.582462,100,12.763741,3.6222034,30300.795,1.8471105e-06,0.036222033,7.834694,96.43634,1.1438336,55,0.86553794,297928,[-0.082 -1.152 -0.012 -1.128 -0.525],5500,16.595602,1.9073487e-07,2.8507967,18.911432,-32.377586,0.00018471105,-96.21437406343712
10.122939,5.0,100.0,0.10122939,1016.2886743545532,6.14495,48.553806,0.011570084,69.66,62.974518,100,2.162355,1.1909716,2378.7666,0.00034606582,0.011909717,46.245876,96.256516,1.1570084,56,0.83804345,304894,[-0.097 -1.158 -0.03  -1.151 -0.553],5600,5.041523,4.310608e-06,2.2285435,17.2404,-32.913998,0.034606583,-95.55571561246296
66.34707,5.0,100.0,0.6634707,1036.6849160194397,20.74466,5.8393598,0.016457994,68.66,62.77085,100,11.405362,6.6088967,71213.52,4.6661626e-05,0.06608897,8.767806,96.171585,1.6457994,57,0.82616943,311760,[-0.092 -1.166 -0.024 -1.143 -0.581],5700,23.680101,-1.5258789e-07,2.097855,17.077868,-25.017952,0.0046661627,-97.09921434904058
6.7433634,5.0,100.0,0.06743363,1060.4659416675568,5.0804205,56.14913,0.009864923,79.1,50.99388,100,1.734515,0.87178844,1311.0165,0.0014021312,0.008717884,57.653004,96.57248,0.98649216,58,0.84307474,319670,[-0.085 -1.189 -0.035 -1.138 -0.593],5800,3.1036954,-2.4032593e-06,2.4310484,17.774263,-21.962025,0.14021312,-96.00872233229379
