VarNormIw,AvgVanillaIw,VarJ,ESSClassic,ESSRenyi,Bound,AvgEpLen,MaxVanillaIw,VarDiscRet,AvgDiscRet,VarVanillaIw,MaxNormIw,eRenyi2,MinNormIw,MinVanillaIw,AvgNormIw,AvgRet,BatchSize,VarRet,J
0.00010682563,0.9815606,134.21927,48.600922639297735,50.82820705285387,-737.1135,200.0,2.6842065,4230828.776786032,-1608.5544895009277,1.0292236,0.027346315,1.9674115,1.6023511e-12,1.5728047e-10,0.01,-1608.5544895009277,100,4230828.776786032,-57.14821
2.9919065e-06,0.9951464,71.58428,97.12319290584436,97.19583460062279,-508.87106,200.0,1.1437368,102019.63694099958,-43.622184467513286,0.029629344,0.011493151,1.0288507,0.0022146062,0.22038575,0.010000002,-43.622184467513286,100,102019.63694099958,-18.47881
4.981056e-09,1.0005364,9.013529,99.9950742358792,99.99377766228442,-480.5745,200.0,1.0061773,82.63850908553466,-11.19486307693737,4.9863946e-05,0.010056377,1.0000622,0.009750246,0.97554773,0.009999999,-11.19486307693737,100,82.63850908553466,-11.166074
5.218689e-06,0.9973768,71.03204,95.08731886004362,95.33999861796572,-515.86957,200.0,1.1972556,162493.5721957576,-67.9837609206575,0.05191346,0.012004045,1.0488777,0.0016636204,0.16592564,0.009999999,-67.9837609206575,100,162493.5721957576,-20.937792
2.9332148e-09,1.0005124,8.664916,99.99709856521874,99.99688873434548,-481.70023,200.0,1.0041461,76.18763132493011,-9.565517517566885,2.9362187e-05,0.010036319,1.0000311,0.0097564915,0.9761491,0.01,-9.565517517566885,100,76.18763132493011,-9.551862
2.443898e-06,0.9877722,56.671665,97.63771075022619,98.05335876208308,-490.38553,200.0,1.1155524,44230.461613481224,-30.665605021283742,0.023844965,0.01129362,1.0198529,0.0026545576,0.26220983,0.01,-30.665605021283742,100,44230.461613481224,-14.996982
6.0225704e-09,0.99959356,9.020524,99.9940354708046,99.9953391340254,-458.5552,200.0,1.0062119,83.31440215669775,-9.657084919243335,6.017685e-05,0.01006621,1.0000466,0.0096379155,0.9633998,0.01,-9.657084919243335,100,83.31440215669775,-9.636607
1.6653878e-09,1.0005411,8.462591,99.99833389961368,99.99812844918173,-484.32013,200.0,1.0120714,72.47793263383954,-9.28381928355038,1.6671891e-05,0.010115241,1.0000187,0.0098987855,0.99041414,0.01,-9.28381928355038,100,72.47793263383954,-9.27518
1.4794839e-10,0.9999901,9.176339,99.99986648440516,99.99977350286287,-484.06625,200.0,1.0012381,85.09388730047624,-9.91942201632603,1.4794502e-06,0.01001248,1.0000023,0.009952973,0.9952874,0.01,-9.91942201632603,100,85.09388730047624,-9.918203
3.1766072e-09,0.9995766,9.931726,99.99686688071691,99.99668609157402,-494.3536,200.0,1.0042049,100.06111799567486,-10.95805346649094,3.1739222e-05,0.010046301,1.0000331,0.0097676935,0.9763558,0.009999999,-10.95805346649094,100,100.06111799567486,-10.941245
1.2149955e-09,1.0004439,8.536765,99.99878366267177,99.99840262103662,-490.6415,200.0,1.0066339,73.77730475446151,-9.800295720833539,1.2160721e-05,0.010061872,1.000016,0.00991462,0.9919021,0.01,-9.800295720833539,100,73.77730475446151,-9.792753
7.568933e-09,0.9998243,9.405493,99.99251466893381,99.99402797126608,-475.3403,200.0,1.0059316,91.31340547236513,-10.067254700224884,7.566274e-05,0.010061084,1.0000597,0.009451663,0.94500023,0.01,-10.067254700224884,100,91.31340547236513,-10.039096
4.5193476e-09,1.0001415,8.895579,99.99555665463252,99.99536297366657,-487.7448,200.0,1.0108945,80.31794125614668,-9.833328036563149,4.520632e-05,0.010107514,1.0000464,0.009801401,0.9802788,0.009999999,-9.833328036563149,100,80.31794125614668,-9.810907
2.1206437e-10,0.99999803,8.762717,99.99979400625729,99.99971389852362,-476.77145,200.0,1.0017372,77.6075460205378,-9.426294025884575,2.1206465e-06,0.010017392,1.0000029,0.009954187,0.99541676,0.01,-9.426294025884575,100,77.6075460205378,-9.424807
1.6737282e-09,1.0008118,8.816722,99.99835721941703,99.99774699518895,-490.3251,200.0,1.0036876,78.92680204213075,-9.524258189360054,1.6764441e-05,0.010028735,1.0000225,0.009821438,0.9829412,0.01,-9.524258189360054,100,78.92680204213075,-9.512086
2.1541526e-10,0.9999287,8.3326,99.99978636207189,99.99972581938579,-494.39722,200.0,1.0011885,70.15675037382245,-10.616984379893578,2.1538358e-06,0.010012599,1.0000027,0.009932667,0.99319595,0.01,-10.616984379893578,100,70.15675037382245,-10.615732
3.6465624e-09,1.0006644,8.749322,99.99638616592324,99.99516033707894,-457.04352,200.0,1.0052211,77.80112906892943,-8.769789983658157,3.6514088e-05,0.010045538,1.0000484,0.009694926,0.97013676,0.01,-8.769789983658157,100,77.80112906892943,-8.748571
3.174535e-10,0.9999896,8.164484,99.99969863647021,99.99963045256806,-482.42627,200.0,1.0065554,67.4031108502521,-9.56731522975853,3.1744635e-06,0.010065659,1.0000037,0.009978758,0.9978655,0.009999999,-9.56731522975853,100,67.4031108502521,-9.565722
4.163235e-09,0.9999123,9.329434,99.99587607828937,99.99555369120516,-483.3037,200.0,1.004916,88.44654293634977,-10.010536127347411,4.1624997e-05,0.010050041,1.0000445,0.009619199,0.96183556,0.01,-10.010536127347411,100,88.44654293634977,-9.989788
8.075877e-11,0.99995005,8.330778,99.99992370228556,99.99991655356695,-490.26962,200.0,1.0034922,70.10130400677963,-9.29206739739402,8.0750607e-07,0.010035424,1.0000008,0.009993695,0.9993195,0.01,-9.29206739739402,100,70.10130400677963,-9.291528
4.2668938e-10,0.99995065,8.799407,99.99954984502175,99.99927282862156,-484.51175,200.0,1.0022103,78.24979845804918,-10.709476912491994,4.2664915e-06,0.010022597,1.0000073,0.009940401,0.99399096,0.010000002,-10.709476912491994,100,78.24979845804918,-10.705947
2.84737e-06,0.9746999,42.52162,97.25840025784284,97.95519913719728,-498.44568,200.0,1.1190122,83641.87229281817,-38.42575587880781,0.027051155,0.011480582,1.0208749,0.0014337922,0.13975172,0.009999999,-38.42575587880781,100,83641.87229281817,-13.569582
1.4130854e-09,1.0004189,8.578791,99.99858535496739,99.99886752457442,-492.09628,200.0,1.0135299,74.49031771434832,-9.141807358359362,1.414269e-05,0.010131055,1.0000113,0.00994663,0.99507976,0.010000002,-9.141807358359362,100,74.49031771434832,-9.136528
1.000615e-08,1.0005169,7.9269824,99.99012576967893,99.99197785841243,-465.529,200.0,1.0077047,64.73125474942726,-8.518690601594335,0.000100165,0.010071841,1.0000802,0.009347028,0.93518597,0.009999999,-8.518690601594335,100,64.73125474942726,-8.480505
3.3828056e-09,1.000196,8.782697,99.99665143597643,99.99736554410633,-493.85226,200.0,1.0200713,78.09781388157401,-9.48139927999753,3.3841283e-05,0.010198714,1.0000263,0.009948433,0.9950382,0.01,-9.48139927999753,100,78.09781388157401,-9.468551
1.0980952e-09,0.99977213,8.632613,99.99892020334174,99.99905825548146,-491.37677,200.0,1.0022482,75.3679410167537,-9.422437186921593,1.09759485e-05,0.010024766,1.0000094,0.009837672,0.98354304,0.01,-9.422437186921593,100,75.3679410167537,-9.417735
4.8221174e-09,1.0008613,9.077567,99.99522065746251,99.9954464125002,-492.5638,200.0,1.012172,83.56822839425519,-10.111411734467064,4.830424e-05,0.010113009,1.0000455,0.009797188,0.9805626,0.010000002,-10.111411734467064,100,83.56822839425519,-10.088544
6.241249e-09,0.999481,8.660861,99.99382490110304,99.99567289003622,-479.58472,200.0,1.0052547,76.18441776119946,-9.907062431804407,6.234777e-05,0.010057767,1.0000433,0.009560852,0.95558906,0.01,-9.907062431804407,100,76.18441776119946,-9.886275
2.4349576e-09,0.9992913,8.934337,99.99759126245159,99.99765163214546,-490.00497,200.0,1.022288,80.77872750920335,-10.49140725101717,2.4315044e-05,0.01023013,1.0000235,0.009935019,0.9927978,0.01,-10.49140725101717,100,80.77872750920335,-10.479054
5.7974145e-09,1.0000567,10.165867,99.9942670815117,99.99545833234494,-493.10834,200.0,1.0146595,104.86541103176991,-11.209613152202532,5.798075e-05,0.01014602,1.0000454,0.009799043,0.97995985,0.01,-11.209613152202532,100,104.86541103176991,-11.187016
2.3382069e-10,1.0000584,7.5556536,99.99975205960983,99.99974966111864,-468.1843,200.0,1.0026572,57.68327001731808,-8.1527625068058,2.3384807e-06,0.0100259865,1.0000025,0.00995952,0.9960101,0.01,-8.1527625068058,100,57.68327001731808,-8.151583
2.6839688e-09,0.9997484,8.915555,99.99735961740105,99.997043697019,-483.37592,200.0,1.01018,80.49025307600562,-9.987202999442912,2.682616e-05,0.010104342,1.0000296,0.009862581,0.98600996,0.01,-9.987202999442912,100,80.49025307600562,-9.973181
1.4042353e-09,0.9999201,9.366624,99.99861516865478,99.9987006356276,-485.69562,200.0,1.0182202,88.73206696108441,-11.566609388771562,1.4040176e-05,0.010183015,1.000013,0.009967595,0.9966799,0.01,-11.566609388771562,100,88.73206696108441,-11.559072
2.2453359e-10,0.9997545,9.564095,99.9998015873243,99.9997377402508,-493.8269,200.0,1.0072238,92.45703174239114,-10.11622565084275,2.244224e-06,0.010074712,1.0000026,0.009983339,0.99808884,0.01,-10.11622565084275,100,92.45703174239114,-10.114782
4.3704325e-09,0.99891776,8.647609,99.99568486162633,99.99555369120516,-493.92224,200.0,1.015534,75.87861315598296,-10.361454420926437,4.360978e-05,0.010166342,1.0000445,0.0097979065,0.97873026,0.01,-10.361454420926437,100,75.87861315598296,-10.340495
4.489439e-09,1.0001751,8.87088,99.99555299032565,99.9953391340254,-484.93423,200.0,1.0081502,79.97248809356492,-9.275606857596761,4.4910128e-05,0.010079737,1.0000466,0.009767683,0.9769394,0.01,-9.275606857596761,100,79.97248809356492,-9.255414
1.6565201e-09,1.000265,9.016569,99.99836776204964,99.99786619924907,-493.09085,200.0,1.0038118,82.38004573981058,-9.912243028580468,1.6573984e-05,0.010035459,1.0000213,0.009854366,0.98569775,0.01,-9.912243028580468,100,82.38004573981058,-9.901548
2.9034175e-09,0.999582,8.408818,99.997134025914,99.99650728981067,-492.71103,200.0,1.0065786,71.83953280343019,-8.687985481064652,2.9009887e-05,0.010069995,1.0000349,0.009845323,0.9841207,0.01,-8.687985481064652,100,71.83953280343019,-8.6722975
1.200517e-09,1.0002574,8.64363,99.9988063176269,99.9989390485793,-491.23175,200.0,1.0023171,75.5530154226504,-10.104608576989943,1.20113555e-05,0.010020592,1.0000106,0.009791772,0.9794292,0.01,-10.104608576989943,100,75.5530154226504,-10.099168
3.8448387e-09,0.99949616,8.674729,99.99621783661986,99.99649536971584,-483.7486,200.0,1.0051703,76.36171849472275,-9.292616284490835,3.8409664e-05,0.01005677,1.000035,0.009791112,0.97861785,0.009999999,-9.292616284490835,100,76.36171849472275,-9.276227
4.1689e-09,0.9999196,8.797663,99.99587610818072,99.99576824930567,-489.34958,200.0,1.0135485,78.49627516517653,-9.679402906157032,4.168227e-05,0.0101363,1.0000423,0.009852905,0.98521125,0.01,-9.679402906157032,100,78.49627516517653,-9.658732
8.795327e-09,1.0006946,8.923453,99.99130909435074,99.99464778937609,-486.85065,200.0,1.0053663,80.97377874075869,-9.484859058989457,8.80755e-05,0.010046684,1.0000535,0.009313294,0.9319763,0.009999999,-9.484859058989457,100,80.97377874075869,-9.45891
2.2642959e-09,1.0000167,9.019972,99.99775703304611,99.99787811967072,-491.2302,200.0,1.0034394,82.42548666068221,-9.57154207472732,2.2643726e-05,0.010034228,1.0000212,0.009792845,0.9793008,0.01,-9.57154207472732,100,82.42548666068221,-9.560502
9.0957425e-10,1.0004343,8.823286,99.99909631531435,99.9993920363195,-470.13486,200.0,1.0112733,78.68495616129285,-9.630292183042473,9.103637e-06,0.010108343,1.0000061,0.0099745,0.99788314,0.01,-9.630292183042473,100,78.68495616129285,-9.627812
1.0747586e-08,1.0005736,8.886246,99.98934869744456,99.99202553450077,-465.84732,200.0,1.0063705,80.76205146820932,-9.23891004392358,0.00010759926,0.0100579355,1.0000798,0.009269209,0.92745256,0.01,-9.23891004392358,100,80.76205146820932,-9.204024
7.599201e-10,0.9995193,8.852183,99.99925959690738,99.99864103256729,-477.40723,200.0,1.0102549,79.25449809670803,-9.383745220686427,7.591886e-06,0.010107407,1.0000136,0.009973882,0.99690866,0.01,-9.383745220686427,100,79.25449809670803,-9.37708
5.3711706e-09,1.0001204,8.792799,99.99470604777305,99.99493386186465,-489.4503,200.0,1.0251031,78.33578146928585,-9.786364539108513,5.372463e-05,0.010249797,1.0000507,0.009870415,0.9871603,0.01,-9.786364539108513,100,78.33578146928585,-9.762877
2.0759927e-09,1.0009241,9.214831,99.99795343018968,99.99741322533251,-494.98114,200.0,1.005242,85.97237269439549,-10.532975037142526,2.0798285e-05,0.01004314,1.0000259,0.0098115085,0.9820575,0.01,-10.532975037142526,100,85.97237269439549,-10.520782
2.626177e-09,1.0001891,8.295944,99.99739510514142,99.99723442096881,-487.67535,200.0,1.0039736,69.83648737375776,-8.923739956768944,2.6271728e-05,0.0100378385,1.0000277,0.009771106,0.9772953,0.01,-8.923739956768944,100,69.83648737375776,-8.910057
5.4005502e-09,0.9997532,8.619634,99.99467739607054,99.99640000905958,-493.47418,200.0,1.0047306,75.50983725425961,-8.973247608928311,5.397891e-05,0.010049786,1.000036,0.009705919,0.9703523,0.01,-8.973247608928311,100,75.50983725425961,-8.953994
8.5543106e-10,1.0002074,8.473327,99.99916475979708,99.99898673130606,-489.51447,200.0,1.0022879,72.5876571365751,-10.035782379115512,8.557858e-06,0.0100208,1.0000101,0.009824973,0.98270106,0.009999998,-10.035782379115512,100,72.5876571365751,-10.0301485
1.7939944e-09,1.000272,8.237542,99.99820760389727,99.99786619924907,-479.158,200.0,1.0034513,68.73412708657594,-9.986671754549786,1.7949691e-05,0.010031785,1.0000213,0.00978138,0.9784041,0.010000002,-9.986671754549786,100,68.73412708657594,-9.976057
1.9713413e-09,1.0000807,8.328273,99.99804324696927,99.9978423584143,-492.93863,200.0,1.0033394,70.21257662076677,-9.180332710628853,1.971654e-05,0.010032584,1.0000216,0.009776783,0.9777573,0.01,-9.180332710628853,100,70.21257662076677,-9.169975
8.842946e-09,0.9993036,8.452217,99.99123211053474,99.99449283412822,-459.9611,200.0,1.006817,72.7149284096572,-9.20515981960821,8.830631e-05,0.010075186,1.0000551,0.009666864,0.96601313,0.01,-9.20515981960821,100,72.7149284096572,-9.181284
3.3827892e-09,1.0005561,8.43783,99.99662976706415,99.99697217572539,-489.88058,200.0,1.0046799,72.19616667577485,-10.05638497005654,3.38655e-05,0.010041215,1.0000303,0.009605444,0.9610786,0.010000002,-10.05638497005654,100,72.19616667577485,-10.041721
2.7212061e-09,0.9999478,8.67889,99.99728766387484,99.99759203033565,-480.92438,200.0,1.0035068,76.39062929832592,-9.875808049163641,2.7209198e-05,0.010035591,1.0000241,0.009692787,0.96922815,0.010000002,-9.875808049163641,100,76.39062929832592,-9.864876
8.477089e-10,1.000428,9.264717,99.99914206584158,99.99873639749788,-493.13303,200.0,1.0028727,86.9720081545159,-10.318621395637749,8.484326e-06,0.010024437,1.0000126,0.009899608,0.9903845,0.010000002,-10.318621395637749,100,86.9720081545159,-10.309933
8.904613e-09,0.9981565,9.264011,99.9912029289627,99.9932889674081,-494.16162,200.0,1.0058993,87.21112607349792,-11.855875095896504,8.871809e-05,0.010077571,1.0000671,0.009660145,0.9642337,0.009999999,-11.855875095896504,100,87.21112607349792,-11.824692
2.9435492e-09,0.99919295,9.120726,99.99705274025881,99.99729402235234,-492.9893,200.0,1.005163,84.2853972865475,-10.396948395165802,2.9388004e-05,0.010059748,1.0000271,0.009774107,0.9766218,0.01,-10.396948395165802,100,84.2853972865475,-10.383432
