SamplesThisIter,ESSClassic,AvgEpLen,VarJ,VarVanillaIw,AvgVanillaIw,AvgDiscRet,delta,AvgRet,J,VanillaAvgRet,VarNormIw,ESSRenyi,renyi2,MinNormIw,IterType,AvgNormIw,VarRet,VarDiscRet,EpsThisIter,MaxVanillaIw,BatchSize,MinVanillaIw,MaxNormIw,Bound
50000,2.0000001087,152.43902439,27837.5,7.52734e+29,5.04971e+12,1403.45799838,0.8,1403.45799838,524553.0,1403.45799838,8.46869e-06,nan,nan,,1,1.69377e-05,444264.752961,444264.752961,328,1.49067e+17,100,,0.5,2986.37
50000,1.96234447026,159.23566879,32822.6,9.72533e+23,6.78905e+09,1466.90099914,0.8,1466.90099914,559941.0,1466.90099914,6.60514e-06,nan,nan,,1,1.76929e-05,475639.845038,475639.845038,314,1.64217e+14,100,,0.427963,3143.26
50000,1.45924488323,147.058823529,42895.5,1.82953e+08,171.893,1357.63871161,0.8,1357.63871161,474416.0,1357.63871161,1.65318e-06,nan,nan,,1,1.63399e-05,361004.152185,361004.152185,340,1.67989e+06,100,,0.159687,2821.01
50000,1.91947256397,152.905198777,30401.5,inf,1.01025e+15,1409.56498748,0.8,1409.56498748,518262.0,1409.56498748,6.09373e-06,nan,nan,,1,1.69895e-05,417870.355622,417870.355622,327,2.467e+19,100,,0.414877,2909.68
50000,2.0000001267,148.367952522,27592.0,2.35898e+26,8.81921e+10,1370.66211202,0.8,1370.66211202,503965.0,1370.66211202,8.2425e-06,nan,nan,,1,1.64853e-05,431502.189111,431502.189111,337,2.67486e+15,100,,0.499999,2877.51
50000,1.94997812383,155.763239875,37153.8,2.96499e+10,1539.69,1437.33397504,0.8,1437.33397504,517587.0,1437.33397504,3.7463e-06,nan,nan,,1,1.7307e-05,576659.52851,576659.52851,321,2.88987e+07,100,,0.324838,3200.19
50000,1.00139587589,148.367952522,51549.2,7.82941e+08,192.003,1371.53780894,0.8,1371.53780894,487252.0,1371.53780894,5.77178e-06,nan,nan,,1,1.64853e-05,445375.078636,445375.078636,337,6.53404e+06,100,,0.561012,2872.66
50000,1.88831187728,152.905198777,27841.2,5.31788e+08,250.31,1412.04316738,0.8,1412.04316738,498269.0,1412.04316738,2.44986e-06,nan,nan,,1,1.69895e-05,519466.849334,519466.849334,327,3.83888e+06,100,,0.260559,2960.45
50000,1.22475373904,151.975683891,45155.0,5.89967e+10,2731.2,1403.01183206,0.8,1403.01183206,523399.0,1403.01183206,2.25519e-06,nan,nan,,1,1.68862e-05,574543.88872,574543.88872,329,3.27065e+07,100,,0.202215,3219.95
50000,2.0000001117,165.01650165,32644.2,inf,1.26013e+18,1523.61844438,0.8,1523.61844438,549446.0,1523.61844438,9.16741e-06,nan,nan,,1,1.83352e-05,504426.556336,504426.556336,303,3.43639e+22,100,,0.5,2892.49
50000,1.97250559205,162.337662338,37775.4,4.12819e+12,14207.8,1499.29212939,0.8,1499.29212939,539090.0,1499.29212939,6.6536e-06,nan,nan,,1,1.80375e-05,676506.46064,676506.46064,308,3.35951e+08,100,,0.426506,3431.45
50000,0.958407993237,161.812297735,51413.0,1.41328e+07,24.8861,1494.23887086,0.8,1494.23887086,451845.0,1494.23887086,7.37655e-06,nan,nan,,1,1.79791e-05,443374.405121,443374.405121,309,866263.0,100,,0.625839,2589.49
50000,1.97848455906,156.25,24144.4,2.46534e+09,394.618,1444.27152387,0.8,1444.27152387,459169.0,1444.27152387,4.77177e-06,nan,nan,,1,1.73611e-05,467288.453688,467288.453688,320,8.3469e+06,100,,0.36722,2806.92
50000,2.00000011968,165.01650165,33870.6,1.00019e+18,6.05786e+06,1522.69385653,0.8,1522.69385653,571424.0,1522.69385653,9.16245e-06,nan,nan,,1,1.83352e-05,599072.520106,599072.520106,303,1.65153e+11,100,,0.499865,3320.09
50000,2.01746269926,167.224080268,28664.3,1.1539e+12,8540.48,1542.03451148,0.8,1542.03451148,574313.0,1542.03451148,5.46157e-06,nan,nan,,1,1.85805e-05,610013.804644,610013.804644,299,1.75311e+08,100,,0.381402,3583.34
50000,1.96569147783,177.93594306,34570.7,1.43638e+07,50.1938,1641.96297954,0.8,1641.96297954,519924.0,1641.96297954,2.22849e-06,nan,nan,,1,1.97707e-05,559441.576949,559441.576949,281,590461.0,100,,0.232574,3067.58
50000,2.0000001375,171.821305842,28085.6,7.18747e+21,5.23912e+08,1583.67168173,0.8,1583.67168173,577105.0,1583.67168173,9.54396e-06,nan,nan,,1,1.90913e-05,523048.253399,523048.253399,291,1.37202e+13,100,,0.499961,3478.27
50000,1.99959286366,168.918918919,34502.8,5.76002e+10,1561.65,1558.39506938,0.8,1558.39506938,514708.0,1558.39506938,8.32009e-06,nan,nan,,1,1.87688e-05,549661.936425,549661.936425,296,3.91667e+07,100,,0.470727,3084.32
50000,3.13425089391,190.114068441,27821.9,1.1148e+07,42.4221,1750.84279875,0.8,1750.84279875,515555.0,1750.84279875,2.76412e-06,nan,nan,,1,2.11238e-05,597404.064636,597404.064636,263,659732.0,100,,0.328509,2985.82
50000,1.99999980408,169.491525424,31396.3,1.11826e+26,6.49163e+10,1560.65144454,0.8,1560.65144454,555257.0,1560.65144454,9.41128e-06,nan,nan,,1,1.88324e-05,465438.791793,465438.791793,295,1.72309e+15,100,,0.499874,3490.59
50000,1.83254191732,167.785234899,29097.1,8.03917e+11,9682.39,1546.69713256,0.8,1546.69713256,534800.0,1546.69713256,2.98036e-06,nan,nan,,1,1.86428e-05,608879.851098,608879.851098,298,1.15452e+08,100,,0.222294,3166.15
50000,1.99999430949,167.224080268,29180.7,6.66777e+19,4.99212e+07,1542.68168175,0.8,1542.68168175,561395.0,1542.68168175,9.23685e-06,nan,nan,,1,1.85805e-05,521715.036065,521715.036065,299,1.33952e+12,100,,0.498565,3263.87
50000,0.679394287596,167.224080268,53846.6,209126.0,14.9548,1542.41287181,0.8,1542.41287181,519454.0,1542.41287181,3.22818e-07,nan,nan,,1,1.85805e-05,508110.000294,508110.000294,299,74800.8,100,,0.0929354,3115.02
50000,2.68635438519,166.112956811,33244.0,7.15661e+07,113.753,1531.60945929,0.8,1531.60945929,500768.0,1531.60945929,1.88411e-06,nan,nan,,1,1.8457e-05,579479.882894,579479.882894,301,1.46253e+06,100,,0.237304,3036.98
50000,1.0,178.571428571,32115.2,1.40443e+18,5.27881e+06,1644.39950296,0.8,1644.39950296,512898.0,1644.39950296,1.98411e-05,nan,nan,,1,1.98413e-05,580357.454745,580357.454745,280,2.66051e+11,100,,0.999996,3098.62
50000,2.35576968141,170.068027211,44546.6,234802.0,11.7305,1566.35126708,0.8,1566.35126708,482332.0,1566.35126708,6.09302e-07,nan,nan,,1,1.88964e-05,519163.014809,519163.014809,294,86009.5,100,,0.138552,2902.36
50000,2.22233379259,170.648464164,20918.3,340879.0,20.8349,1570.20318158,0.8,1570.20318158,456768.0,1570.20318158,2.82317e-07,nan,nan,,1,1.89609e-05,435186.479739,435186.479739,293,60794.3,100,,0.0553263,2721.55
50000,1.99355934951,179.211469534,34207.6,1.78342e+15,287598.0,1650.09778677,0.8,1650.09778677,589174.0,1650.09778677,8.54925e-06,nan,nan,,1,1.99124e-05,689029.721713,689029.721713,279,6.68122e+09,100,,0.462586,3385.32
50000,1.68201906479,181.818181818,39341.6,379699.0,13.5962,1675.0118613,0.8,1675.0118613,526983.0,1675.0118613,8.38293e-07,nan,nan,,1,2.0202e-05,600778.840894,600778.840894,275,80736.2,100,,0.119963,3005.71
50000,1.94507598199,183.823529412,29123.0,1.382e+06,35.3706,1691.23684012,0.8,1691.23684012,513862.0,1691.23684012,4.60828e-07,nan,nan,,1,2.04248e-05,554428.382987,554428.382987,272,118867.0,100,,0.0686397,2976.54
50000,0.997365536177,173.611111111,37857.0,1.59167e+07,60.3894,1600.21817782,0.8,1600.21817782,522350.0,1600.21817782,1.62406e-06,nan,nan,,1,1.92901e-05,520439.83948,520439.83948,288,805406.0,100,,0.25727,3005.66
50000,1.0,179.211469534,33743.8,1.98542e+17,1.99303e+06,1650.02733161,0.8,1650.02733161,562618.0,1650.02733161,1.98185e-05,nan,nan,,1,1.99124e-05,554414.511665,554414.511665,279,9.98538e+10,100,,0.99764,3167.94
50000,3.01987217458,166.112956811,31836.7,5.30019e+08,228.874,1528.84252539,0.8,1528.84252539,507581.0,1528.84252539,3.44685e-06,nan,nan,,1,1.8457e-05,609349.585077,609349.585077,301,3.6661e+06,100,,0.295644,2975.21
50000,1.99999784983,187.265917603,28524.2,9.0688e+14,195193.0,1723.92952953,0.8,1723.92952953,607033.0,1723.92952953,1.03051e-05,nan,nan,,1,2.08073e-05,772395.642366,772395.642366,267,4.66826e+09,100,,0.49763,3666.79
50000,1.98739935232,164.473684211,32604.4,9.19714e+07,75.6211,1513.84535927,0.8,1513.84535927,465648.0,1513.84535927,5.37124e-06,nan,nan,,1,1.82749e-05,469392.11341,469392.11341,304,1.58111e+06,100,,0.382096,2753.97
50000,1.02302092552,174.216027875,40309.2,792408.0,22.7451,1602.85923896,0.8,1602.85923896,529783.0,1602.85923896,5.73939e-07,nan,nan,,1,1.93573e-05,656159.053578,656159.053578,287,100421.0,100,,0.0854641,3210.63
50000,3.37404748363,183.823529412,31648.7,9970.46,6.51403,1691.49653565,0.8,1691.49653565,506618.0,1691.49653565,9.8024e-08,nan,nan,,1,2.04248e-05,681649.928685,681649.928685,272,8452.92,100,,0.0265042,3116.63
50000,1.90467966508,183.823529412,39025.2,2.37722e+06,26.4391,1693.70056492,0.8,1693.70056492,543010.0,1693.70056492,1.4187e-06,nan,nan,,1,2.04248e-05,749979.40513,749979.40513,272,228285.0,100,,0.176355,3344.56
50000,1.99999981207,185.185185185,33664.8,1.0977e+14,67420.4,1704.90327493,0.8,1704.90327493,572824.0,1704.90327493,1.02242e-05,nan,nan,,1,2.05761e-05,755802.666332,755802.666332,270,1.63324e+09,100,,0.49845,3390.24
50000,1.05037995332,186.567164179,26026.7,690386.0,21.912,1718.72250224,0.8,1718.72250224,508260.0,1718.72250224,6.17892e-07,nan,nan,,1,2.07297e-05,661997.304516,661997.304516,268,82114.1,100,,0.0776833,3050.31
50000,1.60322895734,179.211469534,33968.9,2.85924e+26,1.43073e+11,1646.71324546,0.8,1646.71324546,570167.0,1646.71324546,5.53835e-06,nan,nan,,1,1.99124e-05,605732.319657,605732.319657,279,2.39907e+15,100,,0.333893,3283.9
50000,1.56007364941,195.3125,32470.1,1.19738e+06,38.6132,1798.29877001,0.8,1798.29877001,554945.0,1798.29877001,3.78212e-07,nan,nan,,1,2.17014e-05,650673.493512,650673.493512,256,86945.1,100,,0.0488648,3423.28
50000,2.06057463333,182.481751825,37224.2,14714.5,7.1255,1681.43058917,0.8,1681.43058917,521716.0,1681.43058917,1.19143e-07,nan,nan,,1,2.02758e-05,678573.949537,678573.949537,274,15178.8,100,,0.0431916,3275.56
50000,1.99653301372,181.818181818,29656.2,1.95977e+24,9.388e+09,1675.34926231,0.8,1675.34926231,579623.0,1675.34926231,9.07505e-06,nan,nan,,1,2.0202e-05,605266.308602,605266.308602,275,2.20047e+14,100,,0.47352,3251.63
50000,2.23841154716,195.3125,31571.9,333959.0,12.8788,1797.71204359,0.8,1797.71204359,527486.0,1797.71204359,9.48237e-07,nan,nan,,1,2.17014e-05,649284.483061,649284.483061,256,81674.2,100,,0.137625,3197.59
50000,1.94603208792,190.839694656,39791.1,1.64193e+09,386.297,1757.64595683,0.8,1757.64595683,577652.0,1757.64595683,4.94725e-06,nan,nan,,1,2.12044e-05,834487.246597,834487.246597,262,6.13769e+06,100,,0.336907,3470.2
50000,1.99999985383,193.05019305,33918.1,3.45534e+15,385038.0,1779.88187,0.8,1779.88187,563340.0,1779.88187,1.07236e-05,nan,nan,,1,2.145e-05,858896.935194,858896.935194,259,8.97473e+09,100,,0.499972,3387.03
50000,1.94060228039,193.798449612,29771.7,17821.5,8.52148,1778.64819517,0.8,1778.64819517,537421.0,1778.64819517,1.13796e-07,nan,nan,,1,2.15332e-05,775587.743466,775587.743466,258,12715.5,100,,0.0321311,3296.93
50000,0.620512596426,190.114068441,40527.3,21068.3,7.01993,1747.35145385,0.8,1747.35145385,528365.0,1747.35145385,1.90769e-07,nan,nan,,1,2.11238e-05,644117.863854,644117.863854,263,19528.7,100,,0.058764,3268.24
50000,1.07016758792,186.567164179,34021.8,5.11075e+06,50.9334,1715.96765198,0.8,1715.96765198,547918.0,1715.96765198,8.46575e-07,nan,nan,,1,2.07297e-05,692882.658585,692882.658585,268,255057.0,100,,0.103807,3185.36
50000,3.912745242,197.628458498,28905.3,5.42241e+10,3073.75,1814.97442726,0.8,1814.97442726,596298.0,1814.97442726,2.76738e-06,nan,nan,,1,2.19587e-05,737978.987498,737978.987498,253,2.50427e+07,100,,0.178904,3670.81
50000,3.65413371602,195.3125,31079.3,95251.8,8.70593,1797.05156635,0.8,1797.05156635,512454.0,1797.05156635,5.91858e-07,nan,nan,,1,2.17014e-05,624409.66676,624409.66676,256,34301.6,100,,0.0855041,3051.69
50000,0.644172134994,190.839694656,36724.2,1460.03,3.71567,1749.17552457,0.8,1749.17552457,474331.0,1749.17552457,4.75487e-08,nan,nan,4.29974e-41,1,2.12044e-05,535726.860577,535726.860577,262,3571.55,100,7.5346e-36,0.020382,2748.64
50000,0.695009880878,183.15018315,42092.8,10833.9,6.94923,1683.02937346,0.8,1683.02937346,510032.0,1683.02937346,9.29053e-08,nan,nan,,1,2.035e-05,643841.746467,643841.746467,273,9140.41,100,,0.0267666,2927.77
50000,2.03150913387,184.501845018,30858.7,1.80458e+07,57.1832,1695.36370014,0.8,1695.36370014,518974.0,1695.36370014,2.31929e-06,nan,nan,,1,2.05002e-05,641285.097444,641285.097444,271,619303.0,100,,0.22202,3140.07
50000,1.0,193.798449612,34009.7,4.00577e+14,92967.4,1781.92035301,0.8,1781.92035301,569181.0,1781.92035301,2.14902e-05,nan,nan,,1,2.15332e-05,717472.505735,717472.505735,258,4.31309e+09,100,,0.999001,3492.23
50000,1.02239934352,196.850393701,33385.5,227524.0,9.54818,1808.29328274,0.8,1808.29328274,522016.0,1808.29328274,1.19392e-06,nan,nan,,1,2.18723e-05,606258.856181,606258.856181,254,96780.6,100,,0.221698,3075.68
50000,1.69834471806,196.078431373,32975.2,1.08252e+11,3647.21,1800.74065919,0.8,1800.74065919,591205.0,1800.74065919,3.86268e-06,nan,nan,,1,2.17865e-05,699331.882381,699331.882381,255,4.52039e+07,100,,0.270024,3619.3
50000,0.942487548418,187.969924812,33237.0,1.46976e+06,26.8978,1726.94383114,0.8,1726.94383114,520943.0,1726.94383114,8.86145e-07,nan,nan,,1,2.08855e-05,599308.373696,599308.373696,266,126633.0,100,,0.0983276,3012.15
50000,1.99546387232,196.850393701,30389.3,1.1126e+14,75039.6,1810.45335757,0.8,1810.45335757,575550.0,1810.45335757,9.45247e-06,nan,nan,,1,2.18723e-05,719005.151237,719005.151237,254,1.59302e+09,100,,0.464327,3435.8
50000,1.247150744,185.185185185,34327.4,1.79682e+16,1.23043e+06,1705.79777002,0.8,1705.79777002,580749.0,1705.79777002,5.02481e-06,nan,nan,,1,2.05761e-05,627517.685453,627517.685453,270,1.65011e+10,100,,0.275944,3316.6
50000,1.56721719067,190.114068441,35951.9,448916.0,19.5108,1749.61056427,0.8,1749.61056427,526939.0,1749.61056427,5.26211e-07,nan,nan,,1,2.11238e-05,585960.522211,585960.522211,263,76129.3,100,,0.0824232,3157.01
50000,2.24224495269,189.393939394,22367.2,3.35575e+06,20.1713,1740.99649856,0.8,1740.99649856,492186.0,1740.99649856,3.65231e-06,nan,nan,,1,2.10438e-05,657103.98384,657103.98384,264,280773.0,100,,0.292917,2902.65
50000,1.36686425523,199.203187251,33871.2,45479.2,8.75359,1834.27131281,0.8,1834.27131281,561461.0,1834.27131281,2.90769e-07,nan,nan,,1,2.21337e-05,824115.101901,824115.101901,251,25080.3,100,,0.0634161,3460.8
50000,1.11994997269,196.078431373,29303.6,2.04936e+07,70.8583,1806.44678744,0.8,1806.44678744,557811.0,1806.44678744,1.93736e-06,nan,nan,,1,2.17865e-05,726593.728067,726593.728067,255,511223.0,100,,0.157184,3275.88
50000,4.92024923896,194.552529183,27868.5,32396.1,9.64596,1792.04804574,0.8,1792.04804574,523791.0,1792.04804574,1.62701e-07,nan,nan,,1,2.16169e-05,694366.177979,694366.177979,257,13318.9,100,,0.0298482,3243.37
50000,0.994978615839,203.25203252,27348.5,5.01823e+07,157.442,1870.08493049,0.8,1870.08493049,583351.0,1870.08493049,1.0325e-06,nan,nan,,1,2.25836e-05,793587.848533,793587.848533,246,722934.0,100,,0.103698,3586.09
50000,2.73331289508,193.05019305,27394.7,1.72115e+08,310.02,1778.06417651,0.8,1778.06417651,571692.0,1778.06417651,8.2394e-07,nan,nan,,1,2.145e-05,800486.382714,800486.382714,259,1.03541e+06,100,,0.0716394,3617.59
50000,1.0,190.114068441,27446.3,5.32508e+16,1.06126e+06,1750.87443411,0.8,1750.87443411,565256.0,1750.87443411,2.10974e-05,nan,nan,,1,2.11238e-05,669898.183162,669898.183162,263,5.02085e+10,100,,0.999376,3370.83
50000,1.37576132459,183.15018315,37192.0,1.11315e+06,21.7561,1684.06239436,0.8,1684.06239436,506578.0,1684.06239436,9.73915e-07,nan,nan,,1,2.035e-05,558298.95875,558298.95875,273,126176.0,100,,0.118021,3009.59
50000,1.99999977988,199.203187251,27659.6,2.01279e+23,2.98555e+09,1831.67226677,0.8,1831.67226677,607397.0,1831.67226677,1.10626e-05,nan,nan,,1,2.21337e-05,737405.406963,737405.406963,251,6.74314e+13,100,,0.49991,3708.19
50000,1.22067830134,194.552529183,33832.2,7.7297e+09,1280.32,1788.18253432,0.8,1788.18253432,563412.0,1788.18253432,2.20349e-06,nan,nan,,1,2.16169e-05,715915.037069,715915.037069,257,1.04288e+07,100,,0.176079,3253.33
50000,5.9357077197,194.552529183,24118.5,247245.0,16.116,1788.952025,0.8,1788.952025,534199.0,1788.952025,4.44838e-07,nan,nan,,1,2.16169e-05,726474.996345,726474.996345,257,47288.5,100,,0.0634298,3267.47
50000,1.31247105796,196.850393701,33420.7,15005.8,6.19898,1811.04989411,0.8,1811.04989411,514999.0,1811.04989411,1.86813e-07,nan,nan,,1,2.18723e-05,626387.552184,626387.552184,254,13178.0,100,,0.0464968,2994.81
50000,1.01050591448,196.850393701,41244.9,2253.91,4.54802,1808.94062485,0.8,1808.94062485,527295.0,1808.94062485,5.2129e-08,nan,nan,,1,2.18723e-05,737203.919578,737203.919578,254,3961.02,100,,0.0190493,3131.88
50000,1.00000020758,193.05019305,38001.6,8.15595e+12,13256.9,1774.12065931,0.8,1774.12065931,534216.0,1774.12065931,2.13525e-05,nan,nan,,1,2.145e-05,632424.445351,632424.445351,259,6.16628e+08,100,,0.997725,3242.52
50000,1.0,196.850393701,30904.0,9.00012e+25,4.43681e+10,1809.28524129,0.8,1809.28524129,575820.0,1809.28524129,2.18723e-05,nan,nan,,1,2.18723e-05,709201.132569,709201.132569,254,2.02851e+15,100,,1.0,3420.94
50000,1.90642470854,208.333333333,21174.3,5.7637e+06,33.4344,1918.59204245,0.8,1918.59204245,519596.0,1918.59204245,2.76279e-06,nan,nan,,1,2.31481e-05,603615.42752,603615.42752,240,341790.0,100,,0.236637,3036.59
50000,1.36263431569,204.918032787,31407.6,3271.07,6.28686,1880.60274583,0.8,1880.60274583,526022.0,1880.60274583,4.29039e-08,nan,nan,1.1904e-41,1,2.27687e-05,712035.324146,712035.324146,244,3774.44,100,3.28695e-36,0.0136696,3099.54
50000,2.00000138423,196.850393701,32262.6,5.26629e+12,15211.3,1810.64378351,0.8,1810.64378351,548720.0,1810.64378351,1.08882e-05,nan,nan,,1,2.18723e-05,684702.678894,684702.678894,254,3.46973e+08,100,,0.498909,3175.61
50000,2.00000011605,189.393939394,28988.8,inf,2.86589e+19,1740.17871874,0.8,1740.17871874,570097.0,1740.17871874,1.05217e-05,nan,nan,,1,2.10438e-05,625862.07108,625862.07108,264,6.80935e+23,100,,0.5,3163.72
50000,2.00084058852,192.307692308,22128.3,3.69823e+06,16.5629,1767.72656905,0.8,1767.72656905,476426.0,1767.72656905,6.15505e-06,nan,nan,7.66677e-40,1,2.13675e-05,660088.324368,660088.324368,260,293748.0,100,5.94284e-34,0.37896,2819.72
50000,1.88658898077,189.393939394,28074.7,9.55484e+11,9826.27,1741.820495,0.8,1741.820495,570481.0,1741.820495,4.38221e-06,nan,nan,,1,2.10438e-05,630865.417732,630865.417732,264,1.46317e+08,100,,0.313349,3392.22
50000,1.81314986424,197.628458498,32695.8,4.4074e+08,264.84,1817.96480899,0.8,1817.96480899,594584.0,1817.96480899,3.02991e-06,nan,nan,,1,2.19587e-05,754451.508343,754451.508343,253,3.01377e+06,100,,0.249881,3599.52
50000,1.99992798416,197.628458498,31594.7,6.30815e+08,186.453,1818.68891064,0.8,1818.68891064,562995.0,1818.68891064,8.74937e-06,nan,nan,,1,2.19587e-05,760070.26746,760070.26746,253,3.78897e+06,100,,0.44623,3425.32
50000,1.98268130679,192.307692308,30599.9,1.77903e+11,3519.87,1771.03183644,0.8,1771.03183644,569259.0,1771.03183644,6.556e-06,nan,nan,,1,2.13675e-05,665575.003097,665575.003097,260,6.42178e+07,100,,0.389837,3477.08
50000,0.999517325389,196.850393701,38826.7,4.70955e+06,15.86,1813.60677311,0.8,1813.60677311,542439.0,1813.60677311,8.95696e-06,nan,nan,,1,2.18723e-05,806920.692689,806920.692689,254,463783.0,100,,0.639596,3395.24
50000,1.84993470112,187.265917603,31493.4,2.78484e+06,31.2688,1725.29923894,0.8,1725.29923894,538297.0,1725.29923894,1.23313e-06,nan,nan,,1,2.08073e-05,719783.040085,719783.040085,267,243851.0,100,,0.162267,3264.9
50000,1.99999981885,196.850393701,33256.0,7.1032e+14,176500.0,1812.44528678,0.8,1812.44528678,577239.0,1812.44528678,1.09081e-05,nan,nan,,1,2.18723e-05,727496.418491,727496.418491,254,4.02967e+09,100,,0.499365,3289.0
50000,0.925883909767,187.265917603,27496.2,6.21229e+13,90249.7,1727.16868713,0.8,1727.16868713,568023.0,1727.16868713,3.30212e-06,nan,nan,,1,2.08073e-05,582361.342096,582361.342096,267,8.31361e+08,100,,0.191673,3188.94
50000,2.00266131605,198.412698413,36611.2,4.51171e+07,52.6456,1826.58246419,0.8,1826.58246419,549641.0,1826.58246419,7.91171e-06,nan,nan,,1,2.20459e-05,811476.72367,811476.72367,252,1.01138e+06,100,,0.423526,3422.63
50000,1.97923623527,193.798449612,30515.2,5.81744e+08,236.038,1785.84467835,0.8,1785.84467835,542166.0,1785.84467835,4.84156e-06,nan,nan,,1,2.15332e-05,627992.569795,627992.569795,258,3.65138e+06,100,,0.333107,2951.83
50000,2.00001461048,180.505415162,33241.2,1.18397e+09,275.617,1665.51584198,0.8,1665.51584198,500047.0,1665.51584198,6.26936e-06,nan,nan,,1,2.00562e-05,660763.472194,660763.472194,277,5.31554e+06,100,,0.386803,3145.05
50000,1.0,196.078431373,30528.9,1.1285e+17,1.56809e+06,1808.97647016,0.8,1808.97647016,586040.0,1808.97647016,2.17839e-05,nan,nan,,1,2.17865e-05,796751.136811,796751.136811,255,7.19708e+10,100,,0.99994,3564.61
50000,1.94599360663,197.628458498,25859.4,3.20611e+10,1725.9,1824.30111384,0.8,1824.30111384,578475.0,1824.30111384,5.18991e-06,nan,nan,,1,2.19587e-05,732438.329327,732438.329327,253,2.66385e+07,100,,0.338923,3570.02
50000,1.99632908612,183.823529412,29970.4,1.45042e+10,859.189,1694.20688142,0.8,1694.20688142,546311.0,1694.20688142,8.19663e-06,nan,nan,,1,2.04248e-05,638103.876213,638103.876213,272,1.88261e+07,100,,0.447539,3298.37
50000,1.04823353275,199.203187251,38903.0,13180.1,6.75976,1834.46292071,0.8,1834.46292071,547485.0,1834.46292071,1.41307e-07,nan,nan,,1,2.21337e-05,666791.052841,666791.052841,251,7794.92,100,,0.0255231,3373.14
50000,1.99999994998,188.679245283,30804.3,1.30839e+12,9609.86,1736.54277584,0.8,1736.54277584,552855.0,1736.54277584,6.2268e-06,nan,nan,,1,2.09644e-05,686144.420122,686144.420122,265,1.73027e+08,100,,0.377466,3189.92
50000,1.99471858416,198.412698413,27172.8,1.03464e+12,7383.16,1829.32503208,0.8,1829.32503208,597940.0,1829.32503208,9.22479e-06,nan,nan,,1,2.20459e-05,864535.295475,864535.295475,252,1.52981e+08,100,,0.456796,3724.79
50000,1.0,193.05019305,26890.5,4.35742e+14,96746.2,1781.24759889,0.8,1781.24759889,537778.0,1781.24759889,2.14199e-05,nan,nan,,1,2.145e-05,665528.221289,665528.221289,259,4.50714e+09,100,,0.999297,3287.39
50000,1.16418063455,190.114068441,34930.0,3.43705e+11,5569.21,1749.0984026,0.8,1749.0984026,566054.0,1749.0984026,4.94473e-06,nan,nan,,1,2.11238e-05,756037.204223,756037.204223,263,6.88147e+07,100,,0.261011,3498.16
50000,0.973350071291,195.3125,27407.7,8.85552e+07,236.74,1797.63117403,0.8,1797.63117403,570800.0,1797.63117403,7.44128e-07,nan,nan,,1,2.17014e-05,747853.58036,747853.58036,256,960894.0,100,,0.088083,3457.01
50000,1.99999997074,196.078431373,28526.6,1.57762e+18,8.29155e+06,1804.04122588,0.8,1804.04122588,567989.0,1804.04122588,1.08919e-05,nan,nan,,1,2.17865e-05,784941.550456,784941.550456,255,1.90282e+11,100,,0.499975,3460.76
50000,2.00000013251,197.628458498,27580.9,2.21515e+26,9.86337e+10,1817.89350471,0.8,1817.89350471,564208.0,1817.89350471,1.09791e-05,nan,nan,,1,2.19587e-05,626842.99388,626842.99388,253,2.24589e+15,100,,0.5,3252.43
50000,1.13883788654,193.798449612,29330.5,4.09145e+09,670.782,1783.74533478,0.8,1783.74533478,546249.0,1783.74533478,4.21628e-06,nan,nan,,1,2.15332e-05,699225.655754,699225.655754,258,7.35455e+06,100,,0.236092,3388.06
50000,0.77876501781,204.081632653,37062.7,8014.22,5.22932,1879.57258897,0.8,1879.57258897,518915.0,1879.57258897,1.50693e-07,nan,nan,,1,2.26757e-05,606352.675277,606352.675277,245,14327.6,100,,0.0621286,3015.61
50000,1.99999872278,193.05019305,25534.8,4.08495e+15,422590.0,1774.40452461,0.8,1774.40452461,571392.0,1774.40452461,1.05246e-05,nan,nan,,1,2.145e-05,703381.839045,703381.839045,259,9.75805e+09,100,,0.495304,3465.95
50000,1.9080827351,202.429149798,25530.2,1.7252e+07,88.9907,1863.20083136,0.8,1863.20083136,580291.0,1863.20083136,1.10208e-06,nan,nan,,1,2.24921e-05,810706.072135,810706.072135,247,533306.0,100,,0.134792,3584.31
50000,0.983542200398,214.592274678,28615.8,2.73151e+06,43.7224,1975.16767625,0.8,1975.16767625,593135.0,1975.16767625,8.12341e-07,nan,nan,,1,2.38436e-05,806494.189548,806494.189548,233,149018.0,100,,0.0812653,3594.02
50000,1.97244371742,200.803212851,30525.0,9.24064e+07,100.445,1846.68141691,0.8,1846.68141691,576361.0,1846.68141691,4.5593e-06,nan,nan,,1,2.23115e-05,806865.989105,806865.989105,249,1.42799e+06,100,,0.317192,3407.83
50000,1.00000064972,200.0,34178.2,4.85152e+11,3292.03,1842.93672602,0.8,1842.93672602,525798.0,1842.93672602,2.21067e-05,nan,nan,8.58787e-40,1,2.22222e-05,573290.627779,573290.627779,250,1.47756e+08,100,1.27222e-31,0.997398,3241.42
50000,3.28645898489,207.468879668,29677.1,1.55338e+07,66.2043,1911.84360309,0.8,1911.84360309,611048.0,1911.84360309,1.88333e-06,nan,nan,,1,2.30521e-05,1083980.50305,1083980.50305,241,423864.0,100,,0.147588,3844.05
