VarJ,VanillaAvgRet,eRenyi2,VarDiscRet,ESSRenyi,ESSClassic,MaxVanillaIw,BatchSize,MinNormIw,J,VarRet,AvgEpLen,AvgRet,AvgNormIw,VarNormIw,AvgDiscRet,VarVanillaIw,MinVanillaIw,AvgVanillaIw,MaxNormIw,Bound
0.007208429,-3.507899189098245,1.0000019,84.39343032013174,99.99980926550052,1.0000883761094566,266622.06,100,7.4050474e-11,15.09545,84.39343032013174,500.0,-3.507899189098245,0.01,0.009999109,-3.507899189098245,710872700.0,1.9744362e-05,2666.3384,0.99995583,12.837366
0.011810375,-1.5325692395803603,1.0000017,96.16283577419138,99.99983310727316,1.0001478589534996,187897.16,100,6.9644277e-15,23.162874,96.16283577419138,500.0,-1.5325692395803603,0.01,0.009998508,-1.5325692395803603,353052900.0,1.3086929e-09,1879.1105,0.9999261,20.661467
17.21919,2.531135741799953,6.446198,122.58573181861122,15.51302026525268,1.1234622129198424,948.0889,100,9.699586e-07,36.912197,122.58573181861122,500.0,2.531135741799953,0.01,0.008889955,2.531135741799953,8978.349,0.000974769,10.049594,0.9434102,28.639069
23.388622,6.775761515196397,5.8759336,178.97584920741392,17.01857202700117,1.1109241155704275,764.4082,100,1.3025847e-06,56.86603,178.97584920741392,500.0,6.775761515196397,0.010000002,0.0089914305,6.775761515196397,5837.091,0.0010495177,8.057194,0.9487276,44.76745
32.603188,11.101430658237337,5.5581284,237.58504630810404,17.99166798212803,1.1192265592076747,881.26953,100,1.4950437e-07,72.78495,237.58504630810404,500.0,11.101430658237337,0.01,0.008923981,11.101430658237337,7757.6567,0.00013939265,9.32365,0.94519794,57.666904
21.082952,18.823129252076278,4.2543783,287.3169952251575,23.505196883506287,1.170521758842636,1208.8416,100,1.1046775e-05,55.890728,287.3169952251575,500.0,18.823129252076278,0.01,0.008528482,18.823129252076278,14592.859,0.014450067,13.080801,0.9241342,45.788635
0.051839963,22.628895744421484,1.0000006,263.3379617565005,99.99994039539075,1.0004386049652205,157619.23,100,1.3887324e-09,48.10748,263.3379617565005,500.0,22.628895744421484,0.010000002,0.009995573,22.628895744421484,248437170.0,0.00021893892,1576.538,0.9997808,43.15378
8.691352,19.075124513150573,1.0000027,271.87780840209035,99.99972581938579,1.4496599580064637,1207080.9,100,8.564792e-14,51.49,271.87780840209035,500.0,19.075124513150573,0.01,0.006866839,19.075124513150573,15322375000.0,1.2793858e-07,14937.733,0.80807495,46.63054
25.575901,28.29831750799613,4.875814,408.34538389819534,20.509396133501113,1.2830349606707534,475.3009,100,4.989629e-06,62.854626,408.34538389819534,500.0,28.29831750799613,0.010000002,0.007771738,28.29831750799613,2254.171,0.002687216,5.385603,0.8825398,50.224926
0.029665565,27.58491821014235,1.000005,449.7171309773656,99.99949932349067,1.0002824194978406,86369.2,100,8.2428443e-13,63.263363,449.7171309773656,500.0,27.58491821014235,0.010000002,0.009997149,27.58491821014235,74596160.0,7.120284e-08,863.81396,0.9998588,56.809452
0.062157914,35.909234902710246,1.0000005,427.0188935493083,99.99995231630692,1.0006654419986458,156078.25,100,7.527304e-09,62.703552,427.0188935493083,500.0,35.909234902710246,0.010000003,0.009993283,35.909234902710246,243602560.0,0.0011752392,1561.3018,0.99966747,56.22759
22.556309,39.41542789420835,3.3840034,369.99001732491,29.550797725641225,1.1729570041193182,797.60266,100,1.3899585e-05,73.231544,369.99001732491,500.0,39.41542789420835,0.01,0.008510566,39.41542789420835,6351.828,0.012008036,8.6391325,0.9232439,60.303764
0.029263837,41.525272481004485,1.0000205,401.4887576638111,99.99794964226025,1.0002033823213217,372470.2,100,1.8165883e-09,75.21445,401.4887576638111,500.0,41.525272481004485,0.01,0.009997948,41.525272481004485,1387337600.0,0.0006766938,3725.0806,0.9998983,68.4286
30.334541,44.57446045045997,4.517483,358.57902152364613,22.13621939720593,1.284875432824532,501.16727,100,1.1467244e-05,80.78724,358.57902152364613,500.0,44.57446045045997,0.01,0.007760461,44.57446045045997,2506.0156,0.0065163923,5.6826143,0.8819308,65.728226
24.732786,45.37801168339572,3.2453365,453.828975738509,30.81344538407785,1.2952407899749374,712.7304,100,1.780613e-05,78.63309,453.828975738509,500.0,45.37801168339572,0.01,0.007697548,45.37801168339572,5068.193,0.014448406,8.114288,0.8783647,64.57488
22.924135,55.56322633605207,2.8317564,298.92469217557255,35.31377262761312,1.2887951111690417,754.31903,100,3.0800154e-05,78.05367,298.92469217557255,500.0,55.56322633605207,0.010000002,0.007736552,55.56322633605207,5675.719,0.026380902,8.565185,0.8806804,65.11291
27.530924,54.6160309732095,4.121376,321.53434228450095,24.263740820478453,1.400774056378707,310.86136,100,5.3547483e-06,85.62492,321.53434228450095,500.0,54.6160309732095,0.01,0.0071100085,54.6160309732095,964.8585,0.0019725855,3.6838062,0.84385914,69.81515
0.028087942,62.01333541453112,1.0000265,272.3425814649269,99.9973536238069,1.0001952242935082,233877.03,100,8.3837624e-11,87.465485,272.3425814649269,500.0,62.01333541453112,0.01,0.009998029,62.01333541453112,546983600.0,1.9609608e-05,2338.9985,0.9999024,79.616325
25.017046,57.80466431826231,3.7285323,263.21011785490856,26.820204726792007,1.3043604171317094,423.13928,100,1.384671e-05,83.90928,263.21011785490856,500.0,57.80466431826231,0.010000002,0.0076430235,57.80466431826231,1785.8136,0.0066931737,4.8337646,0.8753825,69.814316
20.97996,66.45853372425971,2.6154554,189.38898707933106,38.234259479134714,1.3362286706720543,559.6329,100,9.383914e-05,85.99268,189.38898707933106,500.0,66.45853372425971,0.01,0.0074583315,66.45853372425971,3122.6667,0.060719185,6.470561,0.8648908,73.11109
17.958755,69.89496666431738,2.4917414,198.50139258813553,40.13257525197536,1.290961951996687,523.38226,100,9.0371595e-06,88.22049,198.50139258813553,500.0,69.89496666431738,0.010000003,0.007723395,69.89496666431738,2732.2195,0.005375088,5.947763,0.8799649,75.803825
0.1335833,73.3821816003987,1.0000007,165.94644696441839,99.99992847447743,1.0009403425814205,51505.97,100,3.1290088e-14,97.85907,165.94644696441839,500.0,73.3821816003987,0.01,0.009990511,73.3821816003987,26528396.0,1.6123839e-09,515.3018,0.99953014,89.62206
