MaxVanillaIw,BatchSize,VarDiscRet,EpsThisIter,AvgDiscRet,eRenyi2,VarVanillaIw,VarJ,Bound,MinNormIw,AvgVanillaIw,AvgNormIw,ESSClassic,ESSRenyi,AvgEpLen,AvgRet,MinVanillaIw,VarRet,J,Delta,VarNormIw,VanillaAvgRet,MaxNormIw,IterType
1.0,200,1627.63489407,100,-404.208764521,1.0,,40.1417,-507.608,0.01,1.0,0.01,100.0,200.0,500.0,-404.208764521,1.0,1627.63489407,-404.209,0.2,3.50449e-18,-404.208764521,0.01,2
1.7805,200,1654.89719054,100,-408.811511525,1.04858,0.0533399,39.8611,-479.014,0.00221928,1.00494,0.005,190.014233766,190.733866302,500.0,-408.811511525,0.446048,1654.89719054,-403.002,0.2,1.32043e-06,-408.811511525,0.00885876,1
1.0,200,1401.5367439,100,-402.021616981,1.0,,37.2494,-504.569,0.01,1.0,0.01,100.0,200.0,500.0,-402.021616981,1.0,1401.5367439,-402.022,0.2,3.50449e-18,-402.021616981,0.01,2
1.47029,200,1490.27279092,100,-408.632058651,1.03349,0.0332032,37.1412,-476.652,0.00230699,1.01526,0.005,193.788826164,193.518923939,500.0,-408.632058651,0.46844,1490.27279092,-402.936,0.2,8.05314e-07,-408.632058651,0.00724094,1
1.0,200,2261.97284179,100,-402.706117663,1.0,,47.3218,-518.552,0.01,1.0,0.01,100.0,200.0,500.0,-402.706117663,1.0,2261.97284179,-402.706,0.2,3.50449e-18,-402.706117663,0.01,2
1.67981,200,1690.20060128,100,-404.940988709,1.04136,0.0473931,45.7234,-484.312,0.00247733,0.977603,0.005,190.59570361,192.056691539,500.0,-404.940988709,0.48437,1690.20060128,-400.72,0.2,1.23974e-06,-404.940988709,0.00859149,1
1.0,200,1973.98021219,100,-408.050181504,1.0,,44.2068,-517.226,0.01,1.0,0.01,100.0,200.0,500.0,-408.050181504,1.0,1973.98021219,-408.05,0.2,3.50449e-18,-408.050181504,0.01,2
1.51515,200,1384.61880464,100,-408.935494318,1.03722,0.044911,40.0826,-484.323,0.00199447,0.990024,0.005,191.279297512,192.823123122,500.0,-408.935494318,0.394915,1384.61880464,-405.701,0.2,1.14552e-06,-408.935494318,0.00765207,1
1.0,200,1747.21456034,100,-401.54610974,1.0,,41.5902,-499.605,0.01,1.0,0.01,100.0,200.0,500.0,-401.54610974,1.0,1747.21456034,-401.546,0.2,3.50449e-18,-401.54610974,0.01,2
2.76246,200,2220.0751655,100,-404.006652271,1.07805,0.102216,46.7284,-473.046,0.00216247,0.999559,0.005,181.521941146,185.519943994,500.0,-404.006652271,0.432304,2220.0751655,-397.247,0.2,2.55766e-06,-404.006652271,0.0138184,1
1.0,200,1536.8039601,100,-400.710793859,1.0,,39.0056,-501.438,0.01,1.0,0.01,100.0,200.0,500.0,-400.710793859,1.0,1536.8039601,-400.711,0.2,3.50449e-18,-400.710793859,0.01,2
1.59274,200,1689.45701121,100,-400.214500691,1.05646,0.0691128,38.7847,-474.034,0.00126802,0.997227,0.005,187.06438582,189.3117264,500.0,-400.214500691,0.252901,1689.45701121,-395.916,0.2,1.73744e-06,-400.214500691,0.00798583,1
1.0,200,1754.89227309,100,-393.559344384,1.0,,41.6814,-496.761,0.01,1.0,0.01,100.0,200.0,500.0,-393.559344384,1.0,1754.89227309,-393.559,0.2,3.50449e-18,-393.559344384,0.01,2
1.64161,200,1239.75015742,100,-392.872456308,1.04262,0.0481125,40.577,-464.57,0.00192655,0.997384,0.005,190.81723239,191.824342981,500.0,-392.872456308,0.384301,1239.75015742,-390.057,0.2,1.20913e-06,-392.872456308,0.00822958,1
1.0,200,1993.12548674,100,-397.599816003,1.0,,44.4207,-499.334,0.01,1.0,0.01,100.0,200.0,500.0,-397.599816003,1.0,1993.12548674,-397.6,0.2,3.50449e-18,-397.599816003,0.01,2
1.74203,200,1722.77707006,100,-394.370837318,1.06845,0.0729043,41.9402,-465.428,0.00155505,1.01074,0.005,186.740165899,187.186508196,500.0,-394.370837318,0.314348,1722.77707006,-391.069,0.2,1.7841e-06,-394.370837318,0.00861762,1
1.0,200,1629.18685058,100,-394.950576804,1.0,,40.1609,-494.275,0.01,1.0,0.01,100.0,200.0,500.0,-394.950576804,1.0,1629.18685058,-394.951,0.2,3.50449e-18,-394.950576804,0.01,2
1.34826,200,1530.73075477,100,-397.015506236,1.04541,0.0491293,38.8564,-464.878,0.00111185,1.00922,0.005,190.840689852,191.312470808,500.0,-397.015506236,0.224421,1530.73075477,-392.714,0.2,1.2059e-06,-397.015506236,0.00667971,1
1.0,200,1938.69237889,100,-390.272672374,1.0,,43.8099,-517.158,0.01,1.0,0.01,100.0,200.0,500.0,-390.272672374,1.0,1938.69237889,-390.273,0.2,3.50449e-18,-390.272672374,0.01,2
1.3214,200,1703.51858766,100,-388.658538452,1.01925,0.0173705,42.245,-478.364,0.00302539,1.0232,0.005,196.751889844,196.223256782,500.0,-388.658538452,0.619117,1703.51858766,-387.784,0.2,4.14792e-07,-388.658538452,0.00645717,1
1.0,200,1646.22794704,100,-393.165661224,1.0,,40.3704,-495.614,0.01,1.0,0.01,100.0,200.0,500.0,-393.165661224,1.0,1646.22794704,-393.166,0.2,3.50449e-18,-393.165661224,0.01,2
1.61982,200,1389.18048168,100,-387.645924201,1.05559,0.0667721,40.7783,-460.908,0.00192557,0.992316,0.005,187.358673113,189.468073285,500.0,-387.645924201,0.382156,1389.18048168,-386.479,0.2,1.69525e-06,-387.645924201,0.00816181,1
1.0,200,1451.39716469,100,-388.292901093,1.0,,37.9062,-495.122,0.01,1.0,0.01,100.0,200.0,500.0,-388.292901093,1.0,1451.39716469,-388.293,0.2,3.50449e-18,-388.292901093,0.01,2
1.33938,200,1209.64111326,100,-389.003425527,1.03313,0.0357572,34.3428,-462.852,0.00190765,0.99081,0.005,193.005167232,193.587096052,500.0,-389.003425527,0.378023,1209.64111326,-386.071,0.2,9.1059e-07,-389.003425527,0.00675904,1
1.0,200,1429.61581396,100,-376.702759187,1.0,,37.6207,-473.308,0.01,1.0,0.01,100.0,200.0,500.0,-376.702759187,1.0,1429.61581396,-376.703,0.2,3.50449e-18,-376.702759187,0.01,2
1.55026,200,1863.78500971,100,-386.093044142,1.03857,0.0466146,40.6421,-450.796,0.00251822,0.999838,0.005,191.132133316,192.572957145,500.0,-386.093044142,0.503562,1863.78500971,-378.637,0.2,1.16574e-06,-386.093044142,0.00775254,1
1.0,200,1524.79558464,100,-391.859267005,1.0,,38.8529,-501.111,0.01,1.0,0.01,100.0,200.0,500.0,-391.859267005,1.0,1524.79558464,-391.859,0.2,3.50449e-18,-391.859267005,0.01,2
1.24771,200,1321.85216012,100,-383.001639305,1.01624,0.0159439,36.7458,-464.052,0.00326771,0.989982,0.005,196.81430592,196.803835191,500.0,-383.001639305,0.646994,1321.85216012,-386.175,0.2,4.06705e-07,-383.001639305,0.00630169,1
1.0,200,1674.05088314,100,-390.512026775,1.0,,40.7101,-494.198,0.01,1.0,0.01,100.0,200.0,500.0,-390.512026775,1.0,1674.05088314,-390.512,0.2,3.50449e-18,-390.512026775,0.01,2
1.39859,200,1418.09122978,100,-379.360236301,1.0202,0.0198195,39.8726,-457.574,0.00332603,0.9872,0.005,196.033249218,196.040905733,500.0,-379.360236301,0.656692,1418.09122978,-383.52,0.2,5.08421e-07,-379.360236301,0.00708364,1
1.0,200,1162.92069702,100,-384.435286086,1.0,,33.9307,-482.895,0.01,1.0,0.01,100.0,200.0,500.0,-384.435286086,1.0,1162.92069702,-384.435,0.2,3.50449e-18,-384.435286086,0.01,2
1.49876,200,1701.12979876,100,-393.215038389,1.06258,0.0743673,34.3938,-457.218,0.00141982,0.990639,0.005,185.977224602,188.221525256,500.0,-393.215038389,0.281306,1701.12979876,-384.499,0.2,1.89448e-06,-393.215038389,0.0075646,1
1.0,200,1543.80614739,100,-380.262946378,1.0,,39.0943,-479.462,0.01,1.0,0.01,100.0,200.0,500.0,-380.262946378,1.0,1543.80614739,-380.263,0.2,3.50449e-18,-380.262946378,0.01,2
1.99435,200,1383.62817753,100,-380.177432981,1.03756,0.0432406,38.2679,-449.076,0.00264586,0.995649,0.005,191.68082013,192.760160824,500.0,-380.177432981,0.52687,1383.62817753,-377.626,0.2,1.09048e-06,-380.177432981,0.0100153,1
1.0,200,1338.73432394,100,-383.568202851,1.0,,36.4053,-480.72,0.01,1.0,0.01,100.0,200.0,500.0,-383.568202851,1.0,1338.73432394,-383.568,0.2,3.50449e-18,-383.568202851,0.01,2
1.41243,200,1495.58965532,100,-384.580692795,1.02396,0.0222992,38.069,-458.78,0.00288335,1.01621,0.005,195.793349478,195.319971603,500.0,-384.580692795,0.586015,1495.58965532,-382.316,0.2,5.39841e-07,-384.580692795,0.00694954,1
1.0,200,1197.41942331,100,-382.83257928,1.0,,34.4303,-474.778,0.01,1.0,0.01,100.0,200.0,500.0,-382.83257928,1.0,1197.41942331,-382.833,0.2,3.50449e-18,-382.83257928,0.01,2
1.39324,200,1473.17284311,100,-377.260291602,1.03206,0.0339774,36.4472,-447.804,0.00302768,0.977237,0.005,193.161939276,193.786752535,500.0,-377.260291602,0.591753,1473.17284311,-377.966,0.2,8.89469e-07,-377.260291602,0.00712846,1
1.0,200,1465.43603131,100,-383.708910598,1.0,,38.0891,-478.793,0.01,1.0,0.01,100.0,200.0,500.0,-383.708910598,1.0,1465.43603131,-383.709,0.2,3.50449e-18,-383.708910598,0.01,2
1.50005,200,1860.21248825,100,-386.4197835,1.03179,0.0329598,40.2144,-462.396,0.00230821,0.995325,0.005,193.591480978,193.83766602,500.0,-386.4197835,0.459484,1860.21248825,-382.705,0.2,8.31755e-07,-386.4197835,0.00753548,1
1.0,200,1007.40210224,100,-378.571117833,1.0,,31.5805,-468.953,0.01,1.0,0.01,100.0,200.0,500.0,-378.571117833,1.0,1007.40210224,-378.571,0.2,3.50449e-18,-378.571117833,0.01,2
1.58862,200,1708.15356126,100,-383.023591555,1.01965,0.0228729,35.266,-454.769,0.00291488,1.00341,0.005,195.578959268,196.146221226,500.0,-383.023591555,0.584962,1708.15356126,-379.251,0.2,5.67945e-07,-383.023591555,0.00791612,1
1.0,200,1275.17914661,100,-369.800709397,1.0,,35.5307,-469.469,0.01,1.0,0.01,100.0,200.0,500.0,-369.800709397,1.0,1275.17914661,-369.801,0.2,3.50449e-18,-369.800709397,0.01,2
36.1946,200,1443.12845596,100,-377.936995563,1.44995,6.48184,186.503,-441.336,0.000866401,1.2184,0.005,37.4214878934,137.935758791,500.0,-377.936995563,0.211124,1443.12845596,-356.473,0.2,0.000109159,-377.936995563,0.148533,1
1.0,200,1411.96411742,100,-372.314886081,1.0,,37.3878,-469.169,0.01,1.0,0.01,100.0,200.0,500.0,-372.314886081,1.0,1411.96411742,-372.315,0.2,3.50449e-18,-372.314886081,0.01,2
1.56813,200,1110.23992428,100,-370.933265903,1.02546,0.0235069,34.3837,-439.199,0.00325034,1.00364,0.005,195.461314874,195.034014554,500.0,-370.933265903,0.652433,1110.23992428,-369.847,0.2,5.83419e-07,-370.933265903,0.00781222,1
1.0,200,1354.87475199,100,-377.339544584,1.0,,36.6241,-471.368,0.01,1.0,0.01,100.0,200.0,500.0,-377.339544584,1.0,1354.87475199,-377.34,0.2,3.50449e-18,-377.339544584,0.01,2
1.6612,200,1630.24766227,100,-381.665864606,1.02183,0.0215794,38.305,-449.382,0.0030256,1.00293,0.005,195.81993461,195.72741776,500.0,-381.665864606,0.606896,1630.24766227,-378.016,0.2,5.36333e-07,-381.665864606,0.00828171,1
1.0,200,1951.92469892,100,-377.585963206,1.0,,43.9591,-483.236,0.01,1.0,0.01,100.0,200.0,500.0,-377.585963206,1.0,1951.92469892,-377.586,0.2,3.50449e-18,-377.585963206,0.01,2
1.40971,200,1162.82724998,100,-370.212906587,1.04186,0.046216,37.5049,-447.215,0.00201696,0.980363,0.005,190.867798528,191.96501126,500.0,-370.212906587,0.395471,1162.82724998,-370.962,0.2,1.20215e-06,-370.212906587,0.00718974,1
1.0,200,1222.3856197,100,-375.262921736,1.0,,34.7874,-471.397,0.01,1.0,0.01,100.0,200.0,500.0,-375.262921736,1.0,1222.3856197,-375.263,0.2,3.50449e-18,-375.262921736,0.01,2
1.45637,200,1735.36041882,100,-374.250732371,1.04633,0.0533617,35.354,-450.241,0.00149543,1.01132,0.005,190.129693593,191.143571161,500.0,-374.250732371,0.30247,1735.36041882,-371.14,0.2,1.30436e-06,-374.250732371,0.00720036,1
1.0,200,1831.00123172,100,-378.414416437,1.0,,42.5757,-489.607,0.01,1.0,0.01,100.0,200.0,500.0,-378.414416437,1.0,1831.00123172,-378.414,0.2,3.50449e-18,-378.414416437,0.01,2
1.39293,200,1387.88717119,100,-370.546651917,1.0213,0.0217664,39.3582,-452.351,0.00261293,0.983863,0.005,195.623122021,195.828213583,500.0,-370.546651917,0.514153,1387.88717119,-372.893,0.2,5.62158e-07,-370.546651917,0.00707888,1
1.0,200,1540.56336537,100,-376.226095697,1.0,,39.0533,-470.512,0.01,1.0,0.01,100.0,200.0,500.0,-376.226095697,1.0,1540.56336537,-376.226,0.2,3.50449e-18,-376.226095697,0.01,2
1.67142,200,1584.80783582,100,-378.561955866,1.04064,0.0419283,39.2797,-446.072,0.0025873,0.982676,0.005,191.71732626,192.190061002,500.0,-378.561955866,0.508496,1584.80783582,-374.616,0.2,1.08549e-06,-378.561955866,0.00850442,1
1.0,200,1254.21771924,100,-372.397477512,1.0,,35.2374,-472.248,0.01,1.0,0.01,100.0,200.0,500.0,-372.397477512,1.0,1254.21771924,-372.397,0.2,3.50449e-18,-372.397477512,0.01,2
1.49115,200,1692.63746719,100,-368.848124729,1.03206,0.0372751,36.4092,-445.419,0.00271963,0.995865,0.005,192.790214303,193.78646155,500.0,-368.848124729,0.541678,1692.63746719,-368.173,0.2,9.39632e-07,-368.848124729,0.00748669,1
1.0,200,1447.71962545,100,-368.01890426,1.0,,37.8582,-460.092,0.01,1.0,0.01,100.0,200.0,500.0,-368.01890426,1.0,1447.71962545,-368.019,0.2,3.50449e-18,-368.01890426,0.01,2
1.28688,200,1268.0560677,100,-368.625391995,1.02587,0.0245084,36.7392,-433.014,0.00196328,1.00845,0.005,195.31659761,194.956641095,500.0,-368.625391995,0.395977,1268.0560677,-366.676,0.2,6.0248e-07,-368.625391995,0.00638047,1
1.0,200,1199.62383144,100,-372.960973511,1.0,,34.462,-464.989,0.01,1.0,0.01,100.0,200.0,500.0,-372.960973511,1.0,1199.62383144,-372.961,0.2,3.50449e-18,-372.960973511,0.01,2
1.39443,200,1681.9906483,100,-370.100382944,1.03377,0.0349575,38.0609,-441.706,0.00204352,1.00296,0.005,193.315667377,193.466036003,500.0,-370.100382944,0.409913,1681.9906483,-369.231,0.2,8.6879e-07,-370.100382944,0.00695157,1
1.0,200,1627.96501003,100,-367.748442531,1.0,,40.1458,-472.23,0.01,1.0,0.01,100.0,200.0,500.0,-367.748442531,1.0,1627.96501003,-367.748,0.2,3.50449e-18,-367.748442531,0.01,2
1.49762,200,1097.1763007,100,-365.159471961,1.01236,0.0132251,36.0276,-439.895,0.00401075,1.00836,0.005,197.444740527,197.559069425,500.0,-365.159471961,0.808851,1097.1763007,-365.56,0.2,3.2517e-07,-365.159471961,0.00742606,1
1.0,200,1020.47193838,100,-362.344866073,1.0,,31.7847,-462.199,0.01,1.0,0.01,100.0,200.0,500.0,-362.344866073,1.0,1020.47193838,-362.345,0.2,3.50449e-18,-362.344866073,0.01,2
1.33931,200,1263.25390516,100,-364.438652173,1.01277,0.0114111,32.5045,-436.427,0.00335904,0.998008,0.005,197.745872818,197.477448465,500.0,-364.438652173,0.67047,1263.25390516,-362.463,0.2,2.86417e-07,-364.438652173,0.00670992,1
1.0,200,1041.57921488,100,-370.484118927,1.0,,32.1117,-464.308,0.01,1.0,0.01,100.0,200.0,500.0,-370.484118927,1.0,1041.57921488,-370.484,0.2,3.50449e-18,-370.484118927,0.01,2
1.29683,200,1373.16716474,100,-364.759114524,1.01756,0.0185866,34.0837,-435.399,0.00338144,0.990943,0.005,196.30291467,196.549019939,500.0,-364.759114524,0.670162,1373.16716474,-366.39,0.2,4.73198e-07,-364.759114524,0.00654339,1
1.0,200,1036.47917423,100,-363.322109519,1.0,,32.033,-453.866,0.01,1.0,0.01,100.0,200.0,500.0,-363.322109519,1.0,1036.47917423,-363.322,0.2,3.50449e-18,-363.322109519,0.01,2
1.52405,200,1334.44272137,100,-362.466757315,1.04661,0.0452319,34.2537,-430.119,0.00200501,0.992468,0.005,191.261028962,191.093714673,500.0,-362.466757315,0.397982,1334.44272137,-359.914,0.2,1.14802e-06,-362.466757315,0.0076781,1
1.0,200,1426.00531642,100,-365.22202828,1.0,,37.5732,-460.501,0.01,1.0,0.01,100.0,200.0,500.0,-365.22202828,1.0,1426.00531642,-365.222,0.2,3.50449e-18,-365.22202828,0.01,2
1.23129,200,1268.49287174,100,-357.990446353,1.0161,0.0180553,36.5979,-429.8,0.00245228,0.996284,0.005,196.444488505,196.831357458,500.0,-357.990446353,0.488634,1268.49287174,-360.579,0.2,4.54756e-07,-357.990446353,0.00617939,1
1.0,200,1096.87706678,100,-364.518227593,1.0,,32.9531,-458.894,0.01,1.0,0.01,100.0,200.0,500.0,-364.518227593,1.0,1096.87706678,-364.518,0.2,3.50449e-18,-364.518227593,0.01,2
1.42479,200,1209.15024753,100,-355.451842613,1.02139,0.0216335,32.968,-425.976,0.002333,0.993663,0.005,195.732883011,195.811254713,500.0,-355.451842613,0.463642,1209.15024753,-358.532,0.2,5.47758e-07,-355.451842613,0.0071694,1
1.0,200,1162.11995936,100,-363.76563115,1.0,,33.919,-457.5,0.01,1.0,0.01,100.0,200.0,500.0,-363.76563115,1.0,1162.11995936,-363.766,0.2,3.50449e-18,-363.76563115,0.01,2
1.3406,200,1404.31966992,100,-366.600308473,1.02848,0.0307014,35.4882,-430.966,0.00176241,0.999028,0.005,194.060315281,194.460976113,500.0,-366.600308473,0.35214,1404.31966992,-363.28,0.2,7.69028e-07,-366.600308473,0.0067095,1
1.0,200,1423.41795555,100,-363.852319336,1.0,,37.5391,-461.757,0.01,1.0,0.01,100.0,200.0,500.0,-363.852319336,1.0,1423.41795555,-363.852,0.2,3.50449e-18,-363.852319336,0.01,2
1.34902,200,1292.62012024,100,-367.046889209,1.03668,0.0380603,36.0215,-433.493,0.00210045,1.00215,0.005,192.732492181,192.924476393,500.0,-367.046889209,0.420993,1292.62012024,-363.006,0.2,9.4743e-07,-367.046889209,0.00673065,1
1.0,200,1391.56009813,100,-360.547600271,1.0,,37.1166,-450.955,0.01,1.0,0.01,100.0,200.0,500.0,-360.547600271,1.0,1391.56009813,-360.548,0.2,3.50449e-18,-360.547600271,0.01,2
1.46294,200,1065.86223998,100,-359.390776428,1.02879,0.0323833,34.5669,-424.464,0.0024881,1.00616,0.005,193.830770908,194.402390967,500.0,-359.390776428,0.500689,1065.86223998,-358.058,0.2,7.99691e-07,-359.390776428,0.00726986,1
1.0,200,970.000543325,100,-355.074566948,1.0,,30.9887,-443.781,0.01,1.0,0.01,100.0,200.0,500.0,-355.074566948,1.0,970.000543325,-355.075,0.2,3.50449e-18,-355.074566948,0.01,2
1.3037,200,1361.28293808,100,-361.590368051,1.01311,0.0157988,33.7669,-428.992,0.00269786,1.00341,0.005,196.925383418,197.411642748,500.0,-361.590368051,0.541413,1361.28293808,-357.362,0.2,3.92289e-07,-361.590368051,0.00649631,1
1.0,200,1151.44502766,100,-358.187800682,1.0,,33.7629,-457.589,0.01,1.0,0.01,100.0,200.0,500.0,-358.187800682,1.0,1151.44502766,-358.188,0.2,3.50449e-18,-358.187800682,0.01,2
1.36922,200,903.52989214,100,-359.35192149,1.02147,0.0194471,32.2335,-428.343,0.00320636,0.986467,0.005,196.100639823,195.796560924,500.0,-359.35192149,0.632595,903.52989214,-357.306,0.2,4.99608e-07,-359.35192149,0.00694003,1
1.0,200,946.369368108,100,-354.178145991,1.0,,30.6089,-452.628,0.01,1.0,0.01,100.0,200.0,500.0,-354.178145991,1.0,946.369368108,-354.178,0.2,3.50449e-18,-354.178145991,0.01,2
1.53138,200,1024.78389896,100,-357.413389056,1.02816,0.0271394,30.8298,-424.491,0.0026398,1.01141,0.005,194.856199524,194.521603829,500.0,-357.413389056,0.533986,1024.78389896,-353.904,0.2,6.63257e-07,-357.413389056,0.00757048,1
1.0,200,1191.72913402,100,-355.650051433,1.0,,34.3484,-453.762,0.01,1.0,0.01,100.0,200.0,500.0,-355.650051433,1.0,1191.72913402,-355.65,0.2,3.50449e-18,-355.650051433,0.01,2
1.66953,200,1495.65398569,100,-361.005091091,1.03244,0.0370116,35.1598,-426.534,0.0023145,0.980733,0.005,192.624879126,193.715353057,500.0,-361.005091091,0.45398,1495.65398569,-356.042,0.2,9.62004e-07,-361.005091091,0.00851164,1
1.0,200,1302.10825695,100,-354.89670305,1.0,,35.9039,-458.347,0.01,1.0,0.01,100.0,200.0,500.0,-354.89670305,1.0,1302.10825695,-354.897,0.2,3.50449e-18,-354.89670305,0.01,2
1.73504,200,1246.09133283,100,-360.816101366,1.05148,0.0625508,33.7685,-429.287,0.00156598,0.956455,0.005,187.259927491,190.207495487,500.0,-360.816101366,0.299557,1246.09133283,-354.277,0.2,1.7094e-06,-360.816101366,0.00907018,1
1.0,200,1098.9579501,100,-356.043179202,1.0,,32.9844,-455.028,0.01,1.0,0.01,100.0,200.0,500.0,-356.043179202,1.0,1098.9579501,-356.043,0.2,3.50449e-18,-356.043179202,0.01,2
1.37553,200,1219.66247463,100,-364.598162412,1.01185,0.0124252,33.2766,-429.881,0.00364098,0.992794,0.005,197.522353532,197.658407738,500.0,-364.598162412,0.722948,1219.66247463,-359.475,0.2,3.15156e-07,-364.598162412,0.00692757,1
1.0,200,1273.67794088,100,-356.412726987,1.0,,35.5097,-455.017,0.01,1.0,0.01,100.0,200.0,500.0,-356.412726987,1.0,1273.67794088,-356.413,0.2,3.50449e-18,-356.412726987,0.01,2
1.24252,200,1121.45955555,100,-354.014991473,1.01654,0.0175595,34.6645,-424.38,0.00316609,0.991264,0.005,196.505915925,196.74625267,500.0,-354.014991473,0.627685,1121.45955555,-354.082,0.2,4.4676e-07,-354.014991473,0.00626735,1
1.0,200,1053.34053685,100,-361.379504677,1.0,,32.2925,-449.918,0.01,1.0,0.01,100.0,200.0,500.0,-361.379504677,1.0,1053.34053685,-361.379,0.2,3.50449e-18,-361.379504677,0.01,2
1.43084,200,1150.22890044,100,-359.912766012,1.04324,0.0457196,31.9292,-422.629,0.00190509,0.998167,0.005,191.267184381,191.710931473,500.0,-359.912766012,0.38032,1150.22890044,-357.919,0.2,1.14719e-06,-359.912766012,0.00716735,1
1.0,200,978.34431309,100,-359.958821889,1.0,,31.1217,-445.827,0.01,1.0,0.01,100.0,200.0,500.0,-359.958821889,1.0,978.34431309,-359.959,0.2,3.50449e-18,-359.958821889,0.01,2
1.34472,200,1550.29541084,100,-355.248038517,1.03001,0.028003,34.7063,-426.165,0.00281861,0.99048,0.005,194.476606896,194.172762577,500.0,-355.248038517,0.558355,1550.29541084,-355.622,0.2,7.13597e-07,-355.248038517,0.00678824,1
1.0,200,953.948148213,100,-353.964188924,1.0,,30.7312,-443.603,0.01,1.0,0.01,100.0,200.0,500.0,-353.964188924,1.0,953.948148213,-353.964,0.2,3.50449e-18,-353.964188924,0.01,2
1.3157,200,1181.51464297,100,-355.428039409,1.02651,0.0265396,31.8969,-421.489,0.00202364,0.984931,0.005,194.700022589,194.834790308,500.0,-355.428039409,0.398628,1181.51464297,-352.917,0.2,6.83949e-07,-355.428039409,0.00667915,1
1.0,200,1161.1658201,100,-352.820121459,1.0,,33.9051,-443.378,0.01,1.0,0.01,100.0,200.0,500.0,-352.820121459,1.0,1161.1658201,-352.82,0.2,3.50449e-18,-352.820121459,0.01,2
1.4312,200,733.000887722,100,-348.816403253,1.02513,0.0253832,30.5158,-414.092,0.00261292,1.00244,0.005,195.096490923,195.097495744,500.0,-348.816403253,0.523857,733.000887722,-349.258,0.2,6.31498e-07,-348.816403253,0.0071386,1
1.0,200,1531.3120858,100,-351.602698656,1.0,,38.9358,-453.32,0.01,1.0,0.01,100.0,200.0,500.0,-351.602698656,1.0,1531.3120858,-351.603,0.2,3.50449e-18,-351.602698656,0.01,2
1.4148,200,1165.39131073,100,-352.051590275,1.01863,0.0162722,36.2061,-423.097,0.0031009,1.00179,0.005,196.824623607,196.342714915,500.0,-352.051590275,0.621291,1165.39131073,-350.505,0.2,4.05351e-07,-352.051590275,0.00706134,1
1.0,200,908.717807036,100,-349.157847743,1.0,,29.9938,-434.558,0.01,1.0,0.01,100.0,200.0,500.0,-349.157847743,1.0,908.717807036,-349.158,0.2,3.50449e-18,-349.157847743,0.01,2
1.66755,200,793.747881105,100,-350.259487128,1.02469,0.0296884,29.4767,-409.385,0.00236366,0.996267,0.005,194.219601678,195.181543139,500.0,-350.259487128,0.470967,793.747881105,-348.257,0.2,7.47783e-07,-350.259487128,0.00836898,1
1.0,200,1311.03500595,100,-353.48277186,1.0,,36.0267,-455.832,0.01,1.0,0.01,100.0,200.0,500.0,-353.48277186,1.0,1311.03500595,-353.483,0.2,3.50449e-18,-353.48277186,0.01,2
1.33566,200,1075.39456783,100,-348.512385312,1.01754,0.0188853,33.1083,-422.695,0.00272315,1.00718,0.005,196.362627095,196.552358791,500.0,-348.512385312,0.548542,1075.39456783,-349.691,0.2,4.65422e-07,-348.512385312,0.00663066,1
1.0,200,1065.79956926,100,-350.582470248,1.0,,32.4829,-447.014,0.01,1.0,0.01,100.0,200.0,500.0,-350.582470248,1.0,1065.79956926,-350.582,0.2,3.50449e-18,-350.582470248,0.01,2
1.35828,200,1499.34263479,100,-352.416021595,1.01239,0.0125785,33.1671,-435.784,0.00296623,1.00592,0.005,197.556521055,197.55199759,500.0,-352.416021595,0.596759,1499.34263479,-350.397,0.2,3.10771e-07,-352.416021595,0.00675144,1
1.0,200,1140.7107267,100,-350.738775901,1.0,,33.6051,-440.282,0.01,1.0,0.01,100.0,200.0,500.0,-350.738775901,1.0,1140.7107267,-350.739,0.2,3.50449e-18,-350.738775901,0.01,2
1.41818,200,1320.94798453,100,-353.622777637,1.01546,0.0188993,33.7486,-431.475,0.00264051,1.0019,0.005,196.322218234,196.954609338,500.0,-353.622777637,0.529107,1320.94798453,-350.934,0.2,4.70691e-07,-353.622777637,0.00707745,1
1.0,200,1135.35856872,100,-354.343796018,1.0,,33.5262,-446.579,0.01,1.0,0.01,100.0,200.0,500.0,-354.343796018,1.0,1135.35856872,-354.344,0.2,3.50449e-18,-354.343796018,0.01,2
1.32797,200,982.342052145,100,-351.185601809,1.01976,0.0245,32.8998,-417.36,0.00201723,1.01033,0.005,195.334988694,196.125492982,500.0,-351.185601809,0.407612,982.342052145,-351.498,0.2,6.00043e-07,-351.185601809,0.00657198,1
1.0,200,869.431554503,100,-351.273205056,1.0,,29.3383,-443.066,0.01,1.0,0.01,100.0,200.0,500.0,-351.273205056,1.0,869.431554503,-351.273,0.2,3.50449e-18,-351.273205056,0.01,2
2.05217,200,938.128739657,100,-350.231330164,1.02218,0.0319024,29.8402,-414.956,0.00344787,1.00611,0.005,193.919025148,195.660513961,500.0,-350.231330164,0.69379,938.128739657,-349.332,0.2,7.87897e-07,-350.231330164,0.0101985,1
1.0,200,2082.58102766,100,-350.150224337,1.0,,45.4066,-466.203,0.01,1.0,0.01,100.0,200.0,500.0,-350.150224337,1.0,2082.58102766,-350.15,0.2,3.50449e-18,-350.150224337,0.01,2
1.2188,200,940.445866379,100,-351.324223092,1.00872,0.00754991,37.8847,-432.44,0.00302382,0.989159,0.005,198.476233941,198.270341918,500.0,-351.324223092,0.598208,940.445866379,-350.021,0.2,1.92908e-07,-351.324223092,0.00616078,1
