BatchSize,IterType,VarJ,MinNormIw,ESSClassic,AvgNormIw,AvgEpLen,ESSRenyi,VarRet,VanillaAvgRet,Bound,MaxVanillaIw,VarDiscRet,J,VarNormIw,AvgRet,EpsThisIter,MinVanillaIw,AvgDiscRet,VarVanillaIw,AvgVanillaIw,eRenyi2,MaxNormIw
100,1,43.07923,0.0019674876,88.06792336903818,0.009999999,500.0,88.94260023739633,1729.959818848995,-572.1707994973564,-628.0653,2.7313066,1729.959818848995,-564.99585,1.3685595e-05,-572.1707994973564,100,0.19704388,-572.1707994973564,0.13726678,1.0014999,1.1243206,0.02727216
100,1,71.8453,0.004840635,94.15544786603589,0.01,500.0,94.84605367029206,8811.48071354076,-587.2909242652919,-693.716,1.9165949,8811.48071354076,-580.86273,6.270043e-06,-587.2909242652919,100,0.49572724,-587.2909242652919,0.06575843,1.0240954,1.0543401,0.018715002
100,1,60.391365,0.0060652443,96.76754330626832,0.01,500.0,96.56158393722156,4559.820001178259,-589.0628262590038,-674.2056,1.3838613,4559.820001178259,-586.01025,3.3741617e-06,-589.0628262590038,100,0.5963032,-589.0628262590038,0.032613967,0.98314786,1.0356085,0.01407582
100,1,101.87172,0.0002567679,82.59772454766193,0.01,500.0,85.27081840126364,58298.32896042579,-616.1551052503921,-764.8918,1.7812338,58298.32896042579,-585.73425,2.1281505e-05,-616.1551052503921,100,0.02483577,-616.1551052503921,0.1991022,0.9672459,1.1727341,0.018415522
100,1,70.170456,0.0013482622,59.84113406612725,0.01,500.0,83.51815746093733,2876.9046080756257,-585.0129322930026,-657.9642,8.022066,2876.9046080756257,-571.97614,6.778698e-05,-585.0129322930026,100,0.14198878,-585.0129322930026,0.7518057,1.0531244,1.1973444,0.07617397
100,1,60.912655,0.002410566,89.56319578088589,0.010000002,500.0,91.81659115441691,5937.578266195712,-587.0688775413914,-683.05536,2.1303725,5937.578266195712,-577.9992,1.1770701e-05,-587.0688775413914,100,0.24894539,-587.0688775413914,0.1255372,1.0327258,1.0891278,0.020628637
100,1,42.566025,0.0030443196,91.44762314504571,0.010000002,500.0,91.90819488208818,1887.8113368996712,-573.1009588810764,-628.41425,2.0392563,1887.8113368996712,-568.3599,9.446662e-06,-573.1009588810764,100,0.29666308,-573.1009588810764,0.08970669,0.97448075,1.0880423,0.020926595
100,1,38.00763,0.0045946897,95.90191011700689,0.01,500.0,94.86882575992756,1348.3810971553369,-569.1625629239418,-624.86676,1.6677321,1348.3810971553369,-566.3038,4.3163636e-06,-569.1625629239418,100,0.45446992,-569.1625629239418,0.042229507,0.98911995,1.054087,0.016860766
100,1,39.840073,0.0030296573,94.59582253030659,0.01,500.0,94.05253868510447,1577.1412515222014,-574.3442908952462,-628.74365,1.5229888,1577.1412515222014,-571.0431,5.770627e-06,-574.3442908952462,100,0.29097337,-574.3442908952462,0.05322828,0.9604168,1.0632355,0.015857581
100,1,52.68375,0.0056112404,95.46168598373993,0.01,500.0,95.53907672753405,2727.836663601886,-571.4101983031347,-641.3709,1.5687264,2727.836663601886,-568.3193,4.8020884e-06,-571.4101983031347,100,0.5516786,-571.4101983031347,0.046417814,0.98316693,1.0466921,0.01595585
100,1,48.596783,0.0044355527,91.43895728528075,0.01,500.0,92.43301929173539,1917.2157202068586,-571.5558556755701,-628.83856,2.942188,1917.2157202068586,-566.98755,9.457165e-06,-571.5558556755701,100,0.44772798,-571.5558556755701,0.09635938,1.0094074,1.0818645,0.029147675
100,1,48.49825,0.0013561592,84.26544094627138,0.01,500.0,85.86609197467155,1793.7997649998872,-569.9602856652522,-623.19354,2.0626512,1793.7997649998872,-562.3066,1.8861216e-05,-569.9602856652522,100,0.12710643,-569.9602856652522,0.16568501,0.93725294,1.1646041,0.022007411
100,1,37.732224,0.0035022325,95.05487013323282,0.010000002,500.0,95.41132974054048,1405.2896330704407,-562.6172478147541,-615.3245,1.6041168,1405.2896330704407,-559.89996,5.254934e-06,-562.6172478147541,100,0.3552564,-562.6172478147541,0.05407059,1.0143713,1.0480936,0.015813902
100,1,122.01713,0.0021728722,30.090362117099488,0.01,500.0,69.22328080540747,1465.6849917482184,-565.9104065919157,-618.1218,16.864199,1465.6849917482184,-550.3848,0.00023467909,-565.9104065919157,100,0.2361852,-565.9104065919157,2.7727547,1.0869724,1.4446007,0.15514837
100,1,41.314945,0.0021540308,93.23022161487421,0.01,500.0,92.7345819756628,1764.4184356623382,-559.0481186094704,-619.7575,1.7891032,1764.4184356623382,-554.3391,7.3346955e-06,-559.0481186094704,100,0.21826158,-559.0481186094704,0.07530659,1.0132705,1.0783464,0.017656717
100,1,48.258907,0.002982474,91.3252229805139,0.009999999,500.0,91.54579942948445,2286.9574529076667,-558.5103770867058,-616.4173,1.9751405,2286.9574529076667,-553.6995,9.5947225e-06,-558.5103770867058,100,0.30324414,-558.5103770867058,0.09918908,1.0167537,1.0923494,0.01942595
100,1,53.105804,0.005036798,96.02932566296691,0.01,500.0,96.3990973524691,2611.4514528500154,-559.9141112599875,-626.664,1.5767776,2611.4514528500154,-557.4953,4.176615e-06,-559.9141112599875,100,0.5011501,-559.9141112599875,0.041347668,0.9949776,1.0373541,0.015847368
100,1,51.813686,0.0035009885,93.66130941250537,0.01,500.0,94.31897539327926,3096.307522103308,-561.1503525613294,-635.77844,1.5780736,3096.307522103308,-556.38135,6.836038e-06,-561.1503525613294,100,0.34690273,-561.1503525613294,0.067117915,0.99087083,1.060232,0.015926128
100,1,48.045616,0.0011428896,82.42097938072648,0.01,500.0,84.40251366033348,1865.9259990554492,-561.5726614993831,-613.2759,1.8682587,1865.9259990554492,-553.95795,2.1543787e-05,-561.5726614993831,100,0.1132345,-561.5726614993831,0.21148081,0.9907737,1.1847988,0.018856563
100,1,43.279343,0.0018679962,86.17857559291721,0.010000002,500.0,89.54277465773026,2079.0207669621254,-561.2762319256507,-618.0503,1.9599471,2079.0207669621254,-554.608,1.6200092e-05,-561.2762319256507,100,0.18047535,-561.2762319256507,0.15121722,0.9661441,1.1167847,0.02028628
100,1,39.123558,0.0062827836,96.37961797758786,0.01,500.0,95.66044599533592,1654.443584545734,-553.1823867208252,-608.1716,1.6243042,1654.443584545734,-550.74567,3.7943178e-06,-553.1823867208252,100,0.6518637,-553.1823867208252,0.04084539,1.0375396,1.0453641,0.015655346
100,1,44.023808,0.003752523,97.55429138041535,0.01,500.0,97.82273887314926,2260.272882839193,-558.6868494490401,-627.5976,1.2138616,2260.272882839193,-557.2443,2.5323527e-06,-558.6868494490401,100,0.37321448,-558.6868494490401,0.025049234,0.9945695,1.0222572,0.012204895
100,1,48.664135,0.0037406115,91.12631863394877,0.01,500.0,91.91753048601761,2085.2445553716434,-542.7871535431249,-601.2512,2.0321703,2085.2445553716434,-537.9045,9.83617e-06,-542.7871535431249,100,0.3516468,-542.7871535431249,0.08692689,0.94007844,1.0879318,0.021617029
100,1,69.078735,0.0012293189,45.03615980557255,0.01,500.0,76.6129869693385,2082.208783831922,-556.2070232092162,-608.7355,11.573705,2082.208783831922,-543.9881,0.00012327652,-556.2070232092162,100,0.13132396,-556.2070232092162,1.4068221,1.068266,1.3052617,0.10834103
100,1,48.38692,0.00086479663,79.00531937460403,0.01,500.0,85.22523260240484,2064.543206993866,-557.4030570166816,-609.6995,2.1255355,2064.543206993866,-549.3388,2.6842194e-05,-557.4030570166816,100,0.08233398,-557.4030570166816,0.24330348,0.9520618,1.1733614,0.022325605
100,1,52.468937,0.0016383353,88.00371974861145,0.01,500.0,89.12455390486633,3547.6376355392613,-553.7891468159444,-631.53827,2.3884697,3547.6376355392613,-544.54224,1.3769256e-05,-553.7891468159444,100,0.16816133,-553.7891468159444,0.14506319,1.0264158,1.1220253,0.02327
100,1,51.53655,0.0026053607,89.27378798017106,0.01,500.0,90.1523828090534,4333.267888800551,-554.2193461265642,-636.98694,1.98017,4333.267888800551,-544.73376,1.2136318e-05,-554.2193461265642,100,0.2610658,-554.2193461265642,0.12185722,1.0020332,1.109233,0.01976152
100,1,54.1344,0.0037716397,94.36250666096825,0.009999999,500.0,95.4806375477141,3476.179408946648,-548.9052791395251,-628.72205,1.7289505,3476.179408946648,-545.0659,6.0346565e-06,-548.9052791395251,100,0.37241712,-548.9052791395251,0.05883713,0.9874144,1.0473328,0.017509878
100,1,42.650616,0.0019064789,89.2075886638811,0.01,500.0,90.22300072340954,2006.7795970753282,-541.8266118548617,-599.1644,1.8228132,2006.7795970753282,-535.44946,1.2220286e-05,-541.8266118548617,100,0.18034628,-541.8266118548617,0.10935327,0.9459653,1.1083648,0.019269345
100,1,49.054993,0.0040415404,90.43325488531003,0.01,500.0,91.74667852535231,2979.363213344168,-552.9207641869133,-615.4047,2.2956364,2979.363213344168,-547.09625,1.0685649e-05,-552.9207641869133,100,0.40652606,-552.9207641869133,0.10811447,1.005869,1.0899577,0.022822417
100,1,49.14287,0.0010298459,75.269320050857,0.009999999,500.0,79.97797237546726,2079.447908714712,-543.5783703790005,-593.7468,2.3865564,2079.447908714712,-532.80334,3.3188164e-05,-543.5783703790005,100,0.10002031,-543.5783703790005,0.31305104,0.97121626,1.2503443,0.024572862
100,1,43.57539,0.003520911,95.1880983216996,0.01,500.0,95.27889147387283,1825.7226512059606,-543.2836317262371,-597.454,1.9598787,1825.7226512059606,-540.59357,5.106203e-06,-543.2836317262371,100,0.36167127,-543.2836317262371,0.053878557,1.0272093,1.0495504,0.019079642
100,1,55.6801,0.006899908,98.2783599461989,0.01,500.0,98.12975069503536,3338.982744224743,-549.2332878859356,-626.61145,1.3792446,3338.982744224743,-547.7285,1.7694899e-06,-549.2332878859356,100,0.69765985,-549.2332878859356,0.018090429,1.0111146,1.019059,0.013640832
100,1,47.799583,0.0028414442,88.65125354299838,0.01,500.0,90.93739271211523,3564.3628884533073,-546.9981214873527,-621.2297,2.265858,3564.3628884533073,-538.3115,1.293086e-05,-546.9981214873527,100,0.29982114,-546.9981214873527,0.14397056,1.0551716,1.0996577,0.021473832
100,1,56.57374,0.004174042,96.75085089307466,0.01,500.0,96.78067221926871,3746.4327307250223,-540.4962143193413,-620.66345,1.5373307,3746.4327307250223,-537.87054,3.3922e-06,-540.4962143193413,100,0.40336373,-540.4962143193413,0.031678274,0.9663625,1.0332642,0.015908428
100,1,46.17861,0.0019260173,88.47919187561983,0.01,500.0,90.31705145890011,2062.976546425855,-537.8197529130138,-592.6244,1.9322711,2062.976546425855,-531.94946,1.3152436e-05,-537.8197529130138,100,0.18605435,-537.8197529130138,0.12273417,0.96600556,1.1072106,0.020002691
100,1,43.252453,0.0026789973,83.76960035655452,0.009999999,500.0,84.46686572201803,1511.0734550017985,-541.106585745983,-592.2794,2.5866568,1511.0734550017985,-533.0611,1.9570754e-05,-541.106585745983,100,0.25836012,-541.106585745983,0.18201786,0.9643911,1.1838962,0.026821658
100,1,43.916622,0.003110495,95.2050030310638,0.01,500.0,94.65752943925798,1958.0578628443554,-550.9198862582899,-606.7978,1.7653158,1958.0578628443554,-547.71716,5.087364e-06,-550.9198862582899,100,0.32276398,-550.9198862582899,0.05477772,1.0376611,1.05644,0.017012449
100,1,59.123737,0.0047164606,95.94180311542655,0.010000002,500.0,95.08469950062614,6092.057654395562,-551.4497152742316,-646.68866,1.3478062,6092.057654395562,-546.20105,4.272574e-06,-551.4497152742316,100,0.47718126,-551.4497152742316,0.04373448,1.0117359,1.0516939,0.013321719
100,1,50.82791,0.0024020264,87.15805969487582,0.01,500.0,88.52032247849068,2458.763123744178,-536.3184799991927,-595.62134,1.8183486,2458.763123744178,-529.1646,1.4882913e-05,-536.3184799991927,100,0.23200643,-536.3184799991927,0.1388457,0.9658779,1.1296841,0.018825864
100,1,56.96005,0.00038663438,69.90396052251693,0.01,500.0,74.600569495114,2356.629236833811,-541.0798462278117,-589.7,3.852752,2356.629236833811,-525.26953,4.348827e-05,-541.0798462278117,100,0.038793683,-541.0798462278117,0.4378177,1.0033687,1.3404723,0.03839817
100,1,52.467766,0.0024068798,89.15559481518142,0.01,500.0,89.3171999064303,2507.2327545924004,-533.3283055838217,-587.23706,2.3602366,2507.2327545924004,-526.49023,1.2286316e-05,-533.3283055838217,100,0.2460848,-533.3283055838217,0.12843476,1.0224224,1.1196052,0.023084749
100,1,56.317238,0.0038936096,82.5125553108355,0.01,500.0,90.7462712400713,4865.543580906359,-534.3013485704854,-622.965,4.175948,4865.543580906359,-525.4947,2.140775e-05,-534.3013485704854,100,0.40563586,-534.3013485704854,0.23234804,1.0417991,1.1019737,0.040084008
100,1,49.28569,0.0023658883,89.80151594408083,0.009999999,500.0,88.34839858543276,2243.2371649756183,-533.4126306815713,-586.3185,1.9913133,2243.2371649756183,-525.83923,1.1471413e-05,-533.4126306815713,100,0.24109353,-533.4126306815713,0.11912406,1.0190402,1.1318824,0.019541068
100,1,65.60805,0.0062826206,97.19165852930122,0.01,500.0,97.03917771157299,5210.870891765115,-543.3894944272689,-634.23334,1.6077001,5210.870891765115,-540.6877,2.9186945e-06,-543.3894944272689,100,0.6335041,-543.3894944272689,0.029676033,1.0083437,1.0305116,0.015943969
100,1,54.828922,0.003792356,93.01521735983792,0.01,500.0,92.5613560734408,2599.3682043708664,-536.5912416686737,-591.81866,1.8285233,2599.3682043708664,-531.5452,7.5851344e-06,-536.5912416686737,100,0.37443048,-536.5912416686737,0.07394137,0.9873295,1.0803645,0.01851989
100,1,50.700405,0.0011549067,88.71108550760687,0.01,500.0,89.44997583703456,2174.114936776804,-533.9816122308957,-586.491,1.7026801,2174.114936776804,-528.1607,1.2854038e-05,-533.9816122308957,100,0.10928106,-533.9816122308957,0.11508948,0.94623286,1.1179433,0.017994303
100,1,74.79792,0.004885924,96.52898421508938,0.01,500.0,97.01341088909331,6369.271066739819,-539.1280908574274,-638.0262,1.498646,6369.271066739819,-535.9491,3.6321449e-06,-539.1280908574274,100,0.48330283,-539.1280908574274,0.035539266,0.9891739,1.0307853,0.015150481
100,1,39.29224,,2.3170254912875756,0.01,500.0,82.31841631160346,1831.6739485131745,-531.0598479085274,-545.6865,2.091171,1831.6739485131745,-482.60898,0.004258462,-531.0598479085274,100,,-531.0598479085274,0.053248473,0.03536122,1.214795,0.59137416
200,,nan,nan,nan,nan,500.0,9.37076757870692e-30,1831.6739485131745,-531.0598479085274,nan,inf,3157.378560076975,nan,nan,-531.0598479085274,100,0.47820097,-562.4482173224455,nan,inf,2.134297e+31,nan
200,1,44.966408,0.0017380487,186.1386086092981,0.005,500.0,185.2687765118834,2028.4721575404292,-532.4602971736562,-571.07654,1.9853833,2028.4721575404292,-528.7499,1.8710565e-06,-532.4602971736562,100,0.35687947,-532.4602971736562,0.07888711,1.026667,1.0795127,0.009669071
200,2,43.111153,0.01,100.0,0.009999998,500.0,200.0,1877.344764012402,-529.2145568147439,-582.2009,1.0,1877.344764012402,-529.2146,3.5044917e-18,-529.2145568147439,100,1.0,-529.2145568147439,,1.0,1.0,0.01
200,1,54.03872,0.0034662564,193.61522095863404,0.005,500.0,194.69164858197908,3604.035768642299,-532.4451147615933,-584.2671,2.384019,3604.035768642299,-529.4215,8.285593e-07,-532.4451147615933,100,0.6878858,-532.4451147615933,0.032631345,0.99226046,1.0272654,0.01201307
200,2,43.36072,0.01,100.0,0.009999998,500.0,200.0,1899.143311662197,-533.4733204436565,-588.39746,1.0,1899.143311662197,-533.4733,3.5044917e-18,-533.4733204436565,100,1.0,-533.4733204436565,,1.0,1.0,0.01
200,1,50.956818,0.0021945122,189.2473300205413,0.005,500.0,189.02550758052718,2717.3949030662375,-532.7276512422303,-571.2835,1.6977268,2717.3949030662375,-531.2352,1.4275926e-06,-532.7276512422303,100,0.44543195,-532.7276512422303,0.058815394,1.0148768,1.0580583,0.0083642015
200,2,71.646904,0.01,100.0,0.009999998,500.0,200.0,5185.130231343174,-545.1553505153927,-638.2169,1.0,5185.130231343174,-545.15533,3.5044917e-18,-545.1553505153927,100,1.0,-545.1553505153927,,1.0,1.0,0.01
200,1,54.99643,0.0017604914,192.20978134508633,0.005,500.0,193.33574716614723,2574.0727321752884,-526.9866890400306,-600.5236,1.4906917,2574.0727321752884,-533.5946,1.0183386e-06,-526.9866890400306,100,0.34703493,-526.9866890400306,0.03957043,0.9856195,1.0344698,0.0075622066
200,2,42.99796,0.01,100.0,0.009999998,500.0,200.0,1867.499292366087,-530.0134011679803,-589.2504,1.0,1867.499292366087,-530.0134,3.5044917e-18,-530.0134011679803,100,1.0,-530.0134011679803,,1.0,1.0,0.01
200,1,44.06098,0.001661263,190.66236199179798,0.005,500.0,191.39765490980514,1970.8440345528843,-534.7857785683462,-573.47394,1.5478247,1970.8440345528843,-530.65607,1.2305234e-06,-534.7857785683462,100,0.33318,-534.7857785683462,0.049496096,1.0027912,1.0449449,0.0077175824
200,2,47.458588,0.01,100.0,0.009999998,500.0,200.0,2275.0681401209076,-541.7096583091193,-601.90045,1.0,2275.0681401209076,-541.70966,3.5044917e-18,-541.7096583091193,100,1.0,-541.7096583091193,,1.0,1.0,0.01
200,1,47.69436,0.0028994933,189.12213951823043,0.005,500.0,191.183518659041,2438.39272945078,-539.2730320092011,-582.746,2.7750425,2438.39272945078,-538.6416,1.4451651e-06,-539.2730320092011,100,0.57891893,-539.2730320092011,0.05761145,0.99831057,1.0461153,0.013898694
200,2,46.142044,0.01,100.0,0.009999998,500.0,200.0,2150.594488515132,-527.8696281256911,-582.35126,1.0,2150.594488515132,-527.8696,3.5044917e-18,-527.8696281256911,100,1.0,-527.8696281256911,,1.0,1.0,0.01
200,1,56.437817,0.0012037375,184.65747366597628,0.005,500.0,186.55004501628025,4208.421916886726,-534.6509964483489,-577.7568,2.4787533,4208.421916886726,-527.7699,2.0875984e-06,-534.6509964483489,100,0.2442897,-534.6509964483489,0.08597927,1.0147134,1.0720984,0.012214057
200,2,49.76443,0.01,100.0,0.009999998,500.0,200.0,2501.5138479461866,-528.607331829478,-591.8105,1.0,2501.5138479461866,-528.6073,3.5044917e-18,-528.607331829478,100,1.0,-528.607331829478,,1.0,1.0,0.01
200,1,63.43674,0.0017477995,181.76641765563747,0.005,500.0,187.13007374795285,6121.264590353729,-547.0056639607451,-594.74884,3.5451465,6121.264590353729,-534.36273,2.5204354e-06,-547.0056639607451,100,0.35203105,-547.0056639607451,0.102247864,1.0070693,1.0687753,0.017601304
200,2,55.98234,0.01,100.0,0.009999998,500.0,200.0,3165.679278631398,-532.9417199494319,-600.83246,1.0,3165.679278631398,-532.9418,3.5044917e-18,-532.9417199494319,100,1.0,-532.9417199494319,,1.0,1.0,0.01
200,1,51.838966,0.0026995179,191.52085827537832,0.0049999994,500.0,192.54069072524027,3050.023955587166,-534.8849180639478,-580.8222,1.8443208,3050.023955587166,-531.89514,1.1123811e-06,-534.8849180639478,100,0.5437089,-534.8849180639478,0.045124676,1.0070481,1.0387415,0.009157063
200,2,46.406097,0.01,100.0,0.009999998,500.0,200.0,2175.2792367676943,-540.3151323477397,-596.9728,1.0,2175.2792367676943,-540.3152,3.5044917e-18,-540.3151323477397,100,1.0,-540.3151323477397,,1.0,1.0,0.01
