VarNormIw,ESSRenyi,AvgNormIw,MaxNormIw,AvgVanillaIw,BatchSize,VarRet,eRenyi2,AvgDiscRet,Delta,EpsThisIter,MaxVanillaIw,VanillaAvgRet,J,MinVanillaIw,VarJ,VarDiscRet,VarVanillaIw,MinNormIw,ESSClassic,AvgRet,AvgEpLen,Bound,IterType
3.77789e-05,78.5040834044,0.01,0.0341436,0.991543,100,100917.386746,1.27382,633.041004682,0.1,100,3.38549,633.041004682,746.752,0.0467749,528.328,100917.386746,0.371426,0.000471738,72.7795792694,633.041004682,68.58,157.164,1
9.63518e-05,67.0781797575,0.01,0.0728258,1.05096,100,202704.686961,1.4908,739.424126545,0.1,100,7.65368,739.424126545,991.874,0.0408543,1124.17,202704.686961,1.06422,0.000388734,51.1801514112,739.424126545,80.15,55.6438,1
0.000209648,52.3440157804,0.01,0.104447,1.06152,100,197657.576866,1.91044,854.96091447,0.1,100,11.0872,854.96091447,1261.11,0.00988728,1295.52,197657.576866,2.36236,9.31429e-05,32.5148451684,854.96091447,92.38,322.869,1
0.00330181,25.6709005077,0.01,0.575987,1.85735,100,289621.658791,3.89546,925.428662611,0.1,100,106.981,925.428662611,3074.3,0.00146906,8432.33,289621.658791,113.904,7.90944e-06,2.96842117207,925.428662611,100.2,396.724,1
2.85175e-05,81.4023952384,0.01,0.0308539,1.02115,100,445370.277967,1.22847,1164.26464766,0.1,100,3.15065,1164.26464766,1409.4,0.191754,1266.7,445370.277967,0.297367,0.00187783,77.9834302053,1164.26464766,126.42,-142.447,1
0.00262255,24.3280910503,0.01,0.500512,1.50429,100,428837.261491,4.11047,1219.66687375,0.1,100,75.2913,1219.66687375,3248.76,0.000276412,7132.78,428837.261491,59.3449,1.8375e-06,3.70875627447,1219.66687375,132.34,416.983,1
0.00405792,35.2017115822,0.01,0.63924,2.35642,100,906750.081764,2.84077,1775.9819631,0.1,100,150.632,1775.9819631,3760.14,0.0196945,5579.38,906750.081764,225.324,8.35783e-05,2.42875086317,1775.9819631,192.37,1401.98,1
0.000501762,41.2810854111,0.01,0.140246,1.30993,100,1572786.99617,2.42242,2040.39714421,0.1,100,18.3712,2040.39714421,3457.31,0.00170818,2986.38,1572786.99617,8.60986,1.30402e-05,16.7575810653,2040.39714421,221.61,1275.5,1
0.000120538,59.2436403864,0.01,0.0722567,1.14024,100,2013599.94309,1.68794,2850.52078559,0.1,100,8.23898,2850.52078559,3744.57,0.0471191,1424.36,2013599.94309,1.56716,0.000413239,45.5928347547,2850.52078559,308.1,1923.58,1
0.000102898,62.7441875703,0.01,0.0579182,0.934523,100,1846678.76426,1.59377,2940.99639891,0.1,100,5.41259,2940.99639891,3781.72,0.020723,1359.07,1846678.76426,0.898642,0.000221749,49.5370908447,2940.99639891,317.68,2009.55,1
2.99756e-05,81.1604522984,0.01,0.0307919,1.08696,100,1261307.99474,1.23213,3711.68002026,0.1,100,3.34697,3711.68002026,4070.1,0.026957,863.551,1261307.99474,0.35416,0.000248003,77.1153494929,3711.68002026,401.98,2512.55,1
2.98806e-05,82.2975157429,0.01,0.0255021,1.04753,100,1188517.95252,1.2151,3931.19282315,0.1,100,2.67142,3931.19282315,4269.03,0.223423,680.057,1188517.95252,0.327885,0.00213286,77.1713249765,3931.19282315,424.35,2722.11,1
1.65251e-05,89.7276266506,0.01,0.0198259,0.995637,100,816042.568828,1.11448,4194.89469963,0.1,100,1.97394,4194.89469963,4434.13,0.136571,463.623,816042.568828,0.163812,0.0013717,85.9402907981,4194.89469963,452.53,2952.09,1
1.77831e-05,87.0284781816,0.01,0.0190875,1.02022,100,873002.359761,1.14905,4151.20777769,0.1,100,1.94734,4151.20777769,4388.46,0.0900355,561.15,873002.359761,0.185095,0.000882512,85.0301840938,4151.20777769,447.3,2884.15,1
1.20117e-05,90.0472380967,0.01,0.0197899,1.04329,100,669758.041315,1.11053,4226.94666402,0.1,100,2.06465,4226.94666402,4402.83,0.264241,501.398,669758.041315,0.130741,0.00253278,89.3722229713,4226.94666402,456.12,2923.4,1
8.98063e-06,93.8169619241,0.01,0.0159028,0.984802,100,443849.473951,1.06591,4412.56638692,0.1,100,1.56611,4412.56638692,4529.62,0.242427,352.915,443849.473951,0.0870973,0.00246169,91.83507442,4412.56638692,475.93,3080.1,1
2.66477e-06,97.8737112274,0.01,0.0129478,0.973774,100,170888.330927,1.02172,4552.6049645,0.1,100,1.26083,4552.6049645,4588.53,0.485694,247.899,170888.330927,0.0252683,0.00498775,97.4296754059,4552.6049645,490.5,3169.47,1
1.54069e-06,98.5370285252,0.01,0.0126743,1.00919,100,179774.208086,1.01485,4531.69063548,0.1,100,1.27907,4531.69063548,4554.88,0.60541,327.628,179774.208086,0.0156913,0.00599898,98.4976116272,4531.69063548,488.16,3140.69,1
5.83608e-07,99.4260305221,0.01,0.0123819,0.999758,100,68514.3196566,1.00577,4596.64698719,0.1,100,1.23789,4596.64698719,4605.09,0.792141,218.673,68514.3196566,0.00583325,0.00792333,99.4255495746,4596.64698719,494.97,3198.12,1
3.31628e-06,97.4852193578,0.01,0.014342,0.992816,100,212461.458422,1.0258,4523.31602247,0.1,100,1.42389,4523.31602247,4570.51,0.311614,296.19,212461.458422,0.0326881,0.00313869,96.8212632815,4523.31602247,486.58,3148.9,1
8.72063e-07,99.2823029931,0.01,0.0116613,1.01081,100,72475.6776066,1.00723,4605.70326777,0.1,100,1.17874,4605.70326777,4617.79,0.580199,191.531,72475.6776066,0.00891018,0.00573995,99.1440278716,4605.70326777,495.23,3208.91,1
1.78973e-06,98.4587417584,0.01,0.0116974,1.01856,100,122027.770806,1.01565,4579.97580378,0.1,100,1.19145,4579.97580378,4606.11,0.493964,205.582,122027.770806,0.0185678,0.00484962,98.2590266695,4579.97580378,493.02,3191.24,1
1.27613e-06,98.8302983627,0.01,0.0121318,1.00586,100,138586.443532,1.01184,4592.84260326,0.1,100,1.22029,4592.84260326,4612.39,0.620661,241.819,138586.443532,0.0129114,0.00617044,98.7523474442,4592.84260326,493.76,3201.4,1
1.48977e-06,98.612112776,0.01,0.012059,1.00833,100,118437.162013,1.01407,4581.92994055,0.1,100,1.21594,4581.92994055,4606.58,0.423306,214.891,118437.162013,0.0151469,0.0041981,98.5465438305,4581.92994055,493.32,3192.99,1
3.79329e-06,97.5319734725,0.01,0.0133156,0.970965,100,173928.871488,1.0253,4537.251825,0.1,100,1.2929,4537.251825,4577.94,0.325472,272.533,173928.871488,0.0357621,0.00335204,96.380550366,4537.251825,488.4,3156.53,1
9.66395e-07,99.2193371427,0.01,0.0115762,1.00993,100,58293.9196075,1.00787,4610.90391588,0.1,100,1.16911,4610.90391588,4623.92,0.609375,160.517,58293.9196075,0.00985679,0.00603384,99.052329385,4610.90391588,495.86,3214.6,1
6.62622e-07,99.5449601362,0.01,0.0111099,1.00101,100,37863.3903192,1.00457,4626.9286916,0.1,100,1.11212,4626.9286916,4634.04,0.702531,143.676,37863.3903192,0.00663965,0.0070182,99.348310443,4626.9286916,497.51,3226.96,1
3.40427e-06,97.3331286562,0.01,0.012967,1.01148,100,188835.126355,1.0274,4546.32972285,0.1,100,1.31159,4546.32972285,4596.99,0.421069,224.742,188835.126355,0.0348291,0.00416289,96.7396860276,4546.32972285,488.91,3174.0,1
2.37938e-06,98.6313945854,0.01,0.012146,0.983039,100,90447.317612,1.01388,4592.45830379,0.1,100,1.194,4592.45830379,4615.35,0.499158,182.206,90447.317612,0.0229936,0.0050777,97.6986671524,4592.45830379,493.92,3202.27,1
1.49056e-06,99.0705311451,0.01,0.0117191,0.978803,100,70125.5395971,1.00938,4609.12660692,0.1,100,1.14707,4609.12660692,4624.64,0.563699,167.626,70125.5395971,0.0142804,0.00575906,98.5457994482,4609.12660692,495.59,3214.19,1
3.83393e-07,99.6693612356,0.01,0.0108591,0.996745,100,20700.1702929,1.00332,4640.96595832,0.1,100,1.08237,4640.96595832,4646.42,0.623796,91.4663,20700.1702929,0.00380901,0.00625833,99.6218849565,4640.96595832,498.51,3240.21,1
1.75957e-08,99.9894630092,0.01,0.0101856,1.00034,100,436.535896769,1.00011,4655.43938787,0.1,100,1.0189,4655.43938787,4655.6,0.924209,20.4257,436.535896769,0.000176076,0.00923898,99.9825673458,4655.43938787,500.0,3251.73,1
2.7985e-07,99.7968161317,0.01,0.0105859,1.0002,100,7867.7733687,1.00204,4641.85212723,0.1,100,1.05881,4641.85212723,4645.09,0.635861,60.7292,7867.7733687,0.00279962,0.00635733,99.7237052624,4641.85212723,499.07,3239.77,1
1.80569e-06,98.6719074574,0.01,0.0126052,0.986146,100,80667.8822769,1.01346,4598.87791303,0.1,100,1.24306,4598.87791303,4621.97,0.421835,160.377,80667.8822769,0.0175601,0.00427761,98.2437433597,4598.87791303,494.68,3208.56,1
1.60016e-06,98.9746810487,0.01,0.0117791,0.983046,100,72104.9329942,1.01036,4619.15387939,0.1,100,1.15794,4619.15387939,4638.6,0.417049,124.519,72104.9329942,0.0154636,0.00424242,98.4405335461,4619.15387939,496.19,3227.4,1
5.46634e-07,99.6584675758,0.01,0.0113898,1.00625,100,18172.1695728,1.00343,4636.89020473,0.1,100,1.1461,4636.89020473,4642.53,0.665159,94.4009,18172.1695728,0.00553485,0.00661029,99.4617319398,4636.89020473,498.17,3236.36,1
5.55653e-07,99.6673007303,0.01,0.0110652,0.99261,100,16860.4949668,1.00334,4640.06779318,0.1,100,1.09834,4640.06779318,4645.64,0.586591,79.6322,16860.4949668,0.00547472,0.00590958,99.4529304332,4640.06779318,498.77,3239.34,1
1.20535e-06,99.0531591629,0.01,0.0116543,0.995501,100,84135.2216127,1.00956,4613.75762032,0.1,100,1.16018,4613.75762032,4629.54,0.557355,180.741,84135.2216127,0.0119453,0.00559874,98.8207320278,4613.75762032,495.69,3219.19,1
8.40149e-07,99.1920126183,0.01,0.0112823,1.00183,100,76980.5535643,1.00815,4622.74129528,0.1,100,1.13029,4622.74129528,4638.96,0.416653,120.097,76980.5535643,0.0084322,0.00415893,99.1750925191,4622.74129528,496.89,3229.47,1
1.8629e-08,99.9898563185,0.01,0.0103156,0.998029,100,411.642586114,1.0001,4654.30380702,0.1,100,1.02953,4654.30380702,4654.43,0.943125,19.9273,411.642586114,0.000185556,0.00944987,99.9815602926,4654.30380702,500.0,3250.72,1
2.18625e-08,99.9905952716,0.01,0.0104371,0.999163,100,483.558356628,1.00009,4654.03365912,0.1,100,1.04284,4654.03365912,4654.18,0.959734,21.5467,483.558356628,0.000218259,0.00960537,99.9783598861,4654.03365912,500.0,3250.6,1
1.92903e-08,99.9803224191,0.01,0.010262,1.00002,100,1007.98060822,1.0002,4655.55801288,0.1,100,1.02622,4655.55801288,4655.82,0.935509,30.1229,1007.98060822,0.000192912,0.00935487,99.9809182566,4655.55801288,499.77,3252.18,1
5.28606e-09,99.9961139282,0.01,0.0102386,0.999748,100,265.456393123,1.00004,4657.96523868,0.1,100,1.0236,4657.96523868,4658.03,0.974878,16.1396,265.456393123,5.2834e-05,0.00975124,99.9947727516,4657.96523868,500.0,3254.02,1
8.81984e-07,99.4033976956,0.01,0.0112504,1.00229,100,34060.5770721,1.006,4636.26239902,0.1,100,1.12762,4636.26239902,4648.29,0.394475,75.8882,34060.5770721,0.00886026,0.00393574,99.134390706,4636.26239902,498.14,3240.49,1
5.4682e-09,99.9949815408,0.01,0.0101755,0.999442,100,391.104849923,1.00005,4655.95434395,0.1,100,1.01698,4655.95434395,4656.04,0.976695,19.5505,391.104849923,5.4621e-05,0.0097724,99.9945841436,4655.95434395,500.0,3252.14,1
1.30675e-08,99.9912150472,0.01,0.0102166,0.998174,100,394.63710283,1.00009,4658.78448419,0.1,100,1.01979,4658.78448419,4658.92,0.958513,19.4353,394.63710283,0.000130199,0.00960266,99.9870610667,4658.78448419,500.0,3254.94,1
3.84844e-07,99.660989483,0.01,0.0108163,0.998312,100,25697.9657024,1.0034,4638.4751117,0.1,100,1.07981,4638.4751117,4644.01,0.67397,109.374,25697.9657024,0.00383546,0.00675109,99.6204707779,4638.4751117,498.33,3237.64,1
2.76625e-07,99.7442840846,0.01,0.0111131,1.00394,100,18428.436241,1.00256,4643.7526064,0.1,100,1.11569,4643.7526064,4647.65,0.763919,105.175,18428.436241,0.00278809,0.00760921,99.7269271864,4643.7526064,498.15,3241.91,1
2.45174e-07,99.8027883744,0.01,0.0107138,1.00274,100,16520.6623923,1.00198,4642.43745906,0.1,100,1.07431,4642.43745906,4645.52,0.777298,100.392,16520.6623923,0.00246519,0.00775174,99.7578571876,4642.43745906,498.68,3240.19,1
1.2827e-08,99.9902615495,0.01,0.0102041,0.998968,100,435.037254126,1.0001,4656.7653882,0.1,100,1.01936,4656.7653882,4656.9,0.960686,20.5782,435.037254126,0.000128005,0.00961678,99.9872927881,4656.7653882,500.0,3253.14,1
6.51424e-07,99.4770953038,0.01,0.0113581,0.991679,100,44968.7561466,1.00526,4635.08719497,0.1,100,1.12636,4635.08719497,4644.67,0.55511,119.71,44968.7561466,0.00640627,0.00559768,99.3592302846,4635.08719497,497.74,3237.05,1
4.0385e-08,99.9768549142,0.01,0.010242,0.997941,100,596.982542976,1.00023,4654.70599094,0.1,100,1.0221,4654.70599094,4655.03,0.910513,23.3448,596.982542976,0.000402189,0.00912392,99.9600317522,4654.70599094,500.0,3251.17,1
1.79478e-08,99.9895702751,0.01,0.0102404,0.998593,100,318.034819281,1.0001,4658.89144745,0.1,100,1.02259,4658.89144745,4659.02,0.956058,17.4593,318.034819281,0.000178973,0.00957405,99.9822161137,4658.89144745,500.0,3255.3,1
8.47944e-07,99.4497465448,0.01,0.0111286,1.00103,100,24252.1238931,1.00553,4629.96545143,0.1,100,1.114,4629.96545143,4640.18,0.433653,86.2322,24252.1238931,0.00849684,0.00433209,99.1675458726,4629.96545143,497.48,3232.52,1
4.16689e-09,99.9970794577,0.01,0.0101539,1.00065,100,264.248280508,1.00003,4657.76913687,0.1,100,1.01604,4657.76913687,4657.82,0.977119,16.1291,264.248280508,4.17228e-05,0.00976489,99.9958562282,4657.76913687,500.0,3253.9,1
2.90101e-07,99.7675945086,0.01,0.0108156,0.996982,100,12834.1728959,1.00233,4638.26026894,0.1,100,1.0783,4638.26026894,4641.79,0.779217,93.1834,12834.1728959,0.00288353,0.00781576,99.7136176194,4638.26026894,498.12,3236.24,1
1.47978e-08,99.9904164916,0.01,0.0102275,1.00083,100,314.01192782,1.0001,4657.60387412,0.1,100,1.02359,4657.60387412,4657.73,0.952929,17.4661,314.01192782,0.000148223,0.00952143,99.9853157098,4657.60387412,500.0,3253.74,1
3.12701e-09,99.9981284492,0.01,0.0101321,0.99937,100,198.97183929,1.00002,4662.35931094,0.1,100,1.01257,4662.35931094,4662.4,0.980879,13.9968,198.97183929,3.12307e-05,0.00981497,99.9969005863,4662.35931094,500.0,3258.46,1
1.70701e-06,98.8495141724,0.01,0.0119148,0.97751,100,84434.1766578,1.01164,4616.4613712,0.1,100,1.16469,4616.4613712,4640.15,0.372332,128.17,84434.1766578,0.0163109,0.00380898,98.3381406965,4616.4613712,495.59,3228.19,1
1.30739e-06,99.0503287505,0.01,0.0113515,0.998181,100,67544.5799111,1.00959,4621.81245949,0.1,100,1.13308,4621.81245949,4641.95,0.338143,105.935,67544.5799111,0.0130264,0.00338759,98.7222227723,4621.81245949,496.28,3231.37,1
1.7209e-06,98.6892040095,0.01,0.0122193,1.00848,100,129590.905959,1.01328,4609.14053704,0.1,100,1.2323,4609.14053704,4634.97,0.428516,172.764,129590.905959,0.0175022,0.00424911,98.3248244767,4609.14053704,494.68,3221.84,1
6.12183e-09,99.9946358697,0.01,0.0103078,1.00005,100,239.643833157,1.00005,4657.6279988,0.1,100,1.03084,4657.6279988,4657.7,0.972719,15.3281,239.643833157,6.12248e-05,0.00972668,99.9939275991,4657.6279988,500.0,3253.89,1
5.63472e-07,99.6468542421,0.01,0.0109008,0.996246,100,19376.491628,1.00354,4644.43100013,0.1,100,1.08598,4644.43100013,4650.54,0.574917,81.4782,19376.491628,0.00559249,0.00577084,99.4452576182,4644.43100013,498.55,3244.08,1
1.6164e-07,99.9047829223,0.01,0.01071,0.993005,100,8129.13833762,1.00095,4649.98740906,0.1,100,1.06351,4649.98740906,4651.43,0.834481,76.07,8129.13833762,0.00159387,0.0084036,99.8402518133,4649.98740906,499.07,3246.91,1
4.33708e-08,99.9534227932,0.01,0.010403,0.999038,100,6333.57163363,1.00047,4647.64827829,0.1,100,1.03929,4647.64827829,4648.36,0.906656,72.4374,6333.57163363,0.000432875,0.00907529,99.9570762601,4647.64827829,499.21,3244.06,1
2.98707e-07,99.8006629815,0.01,0.0107936,1.00021,100,11265.7869852,1.002,4644.13921623,0.1,100,1.07959,4644.13921623,4647.06,0.8005,87.1824,11265.7869852,0.00298831,0.00800334,99.7051371001,4644.13921623,498.64,3241.72,1
9.3711e-09,99.9950768987,0.01,0.0101429,0.997997,100,239.884776786,1.00005,4658.39328174,0.1,100,1.01226,4658.39328174,4658.46,0.969239,15.291,239.884776786,9.33359e-05,0.00971185,99.9906893935,4658.39328174,500.0,3254.76,1
1.36979e-08,99.9931459357,0.01,0.0102586,0.999153,100,290.91919708,1.00007,4657.37052771,0.1,100,1.02499,4657.37052771,4657.47,0.940597,16.7237,290.91919708,0.000136748,0.00941394,99.9864668152,4657.37052771,500.0,3253.73,1
4.87286e-09,99.9964000091,0.01,0.0101768,1.0011,100,315.851402653,1.00004,4659.77950559,0.1,100,1.0188,4659.77950559,4659.84,0.978814,17.6031,315.851402653,4.88358e-05,0.00977739,99.9951608342,4659.77950559,500.0,3255.82,1
7.60586e-07,99.6060337313,0.01,0.0109746,0.98441,100,26527.5390105,1.00396,4642.97982622,0.1,100,1.08035,4642.97982622,4649.74,0.581226,96.8902,26527.5390105,0.00737055,0.00590431,99.2526491535,4642.97982622,498.27,3242.98,1
2.39152e-07,99.8280744325,0.01,0.010692,0.999419,100,7172.70887123,1.00172,4650.94613392,0.1,100,1.06858,4650.94613392,4653.84,0.650587,56.7272,7172.70887123,0.00238875,0.00650965,99.7637897467,4650.94613392,499.12,3248.87,1
2.94969e-07,99.8090938436,0.01,0.0108691,0.995629,100,9178.98384333,1.00191,4642.85041418,0.1,100,1.08216,4642.85041418,4645.78,0.75345,76.0155,9178.98384333,0.00292396,0.00756758,99.708823109,4642.85041418,498.71,3240.44,1
4.04761e-09,99.9968052931,0.01,0.01028,0.999885,100,205.707437079,1.00003,4658.26450666,0.1,100,1.02788,4658.26450666,4658.31,0.986871,14.2491,205.707437079,4.04668e-05,0.00986984,99.996001859,4658.26450666,500.0,3254.3,1
1.05436e-08,99.9928241157,0.01,0.0103436,0.999158,100,468.417017608,1.00007,4659.1730574,0.1,100,1.03349,4659.1730574,4659.29,0.967591,21.2447,468.417017608,0.000105259,0.00968406,99.9895359225,4659.1730574,500.0,3255.27,1
3.33242e-07,99.8066356846,0.01,0.0105806,0.996265,100,7209.5587217,1.00194,4654.21635158,0.1,100,1.0541,4654.21635158,4657.59,0.602351,52.3343,7209.5587217,0.00330757,0.00604609,99.6711745711,4654.21635158,499.21,3252.54,1
6.29115e-09,99.9943736381,0.01,0.0101529,1.0001,100,280.985640651,1.00006,4661.29937227,0.1,100,1.01539,4661.29937227,4661.37,0.974086,16.4898,280.985640651,6.29241e-05,0.00973988,99.9937600715,4661.29937227,500.0,3257.52,1
2.60063e-07,99.8730128342,0.01,0.0106527,0.996746,100,4097.80021581,1.00127,4650.777794,0.1,100,1.0618,4650.777794,4652.85,0.722748,49.0268,4097.80021581,0.00258373,0.00725108,99.7431886551,4650.777794,499.12,3248.0,1
9.01807e-09,99.9928479542,0.01,0.010201,1.00034,100,302.39657357,1.00007,4657.77220927,0.1,100,1.02044,4657.77220927,4657.88,0.95506,17.1473,302.39657357,9.02413e-05,0.00954739,99.9910657644,4657.77220927,500.0,3253.84,1
4.78388e-07,99.6430429122,0.01,0.0110056,0.993764,100,32340.6472584,1.00358,4634.62368433,0.1,100,1.09369,4634.62368433,4640.35,0.67972,126.567,32340.6472584,0.0047244,0.00683986,99.5286225404,4634.62368433,497.9,3234.08,1
7.22433e-09,99.995219936,0.01,0.0101237,0.999502,100,209.937842322,1.00005,4662.57554928,0.1,100,1.01187,4662.57554928,4662.65,0.947874,14.1653,209.937842322,7.21714e-05,0.00948347,99.9928862418,4662.57554928,500.0,3258.81,1
1.15126e-08,99.9919421014,0.01,0.0101866,1.00021,100,306.215986083,1.00008,4660.06744606,0.1,100,1.01887,4660.06744606,4660.17,0.95326,17.2245,306.215986083,0.000115175,0.00953057,99.9886470359,4660.06744606,500.0,3256.34,1
5.25032e-09,99.9973297832,0.01,0.0101755,0.999398,100,203.952631105,1.00003,4662.30266939,0.1,100,1.01694,4662.30266939,4662.35,0.972654,14.1552,203.952631105,5.244e-05,0.00973239,99.9948129073,4662.30266939,500.0,3258.67,1
2.64633e-07,99.7940499077,0.01,0.0109833,1.00216,100,12455.7005359,1.00206,4645.38787037,0.1,100,1.1007,4645.38787037,4648.45,0.756746,89.8782,12455.7005359,0.00265776,0.00755118,99.7387218493,4645.38787037,498.57,3243.05,1
7.31922e-09,99.9939087764,0.01,0.010141,1.0005,100,293.763162602,1.00006,4657.93088154,0.1,100,1.01461,4657.93088154,4658.01,0.959705,16.9615,293.763162602,7.32655e-05,0.00959225,99.9927751563,4657.93088154,500.0,3254.16,1
7.70127e-09,99.9946716287,0.01,0.010146,1.00029,100,215.478313428,1.00005,4660.75804823,0.1,100,1.01489,4660.75804823,4660.83,0.97228,14.5195,215.478313428,7.70579e-05,0.00971995,99.9923847227,4660.75804823,500.0,3257.02,1
4.5785e-09,99.997043697,0.01,0.0102046,1.00093,100,164.485237897,1.00003,4662.53389715,0.1,100,1.02141,4662.53389715,4662.57,0.980768,12.695,164.485237897,4.58702e-05,0.00979856,99.9954725052,4662.53389715,500.0,3258.74,1
2.70361e-08,99.9842668495,0.01,0.0103303,0.998934,100,615.498455027,1.00016,4654.30227112,0.1,100,1.03193,4654.30227112,4654.55,0.925203,24.1761,615.498455027,0.000269785,0.0092619,99.9732472699,4654.30227112,500.0,3250.45,1
1.34657e-08,99.9934677577,0.01,0.0102468,0.99883,100,248.225811832,1.00007,4660.65107717,0.1,100,1.02348,4660.65107717,4660.74,0.929503,15.5368,248.225811832,0.000134342,0.00930592,99.9866648097,4660.65107717,500.0,3256.76,1
1.99157e-09,99.9981522902,0.01,0.0101147,0.999999,100,274.991801305,1.00002,4659.368892,0.1,100,1.01147,4659.368892,4659.41,0.982361,16.4341,274.991801305,1.99157e-05,0.00982362,99.9980583457,4659.368892,500.0,3255.4,1
7.37194e-08,99.9536133508,0.01,0.0103658,0.998096,100,2170.65227955,1.00046,4655.72531035,0.1,100,1.03461,4655.72531035,4656.44,0.854718,40.3912,2170.65227955,0.00073439,0.00856349,99.9270707703,4655.72531035,499.67,3252.28,1
1.21585e-09,99.999117859,0.01,0.0100488,0.999488,100,241.268286458,1.00001,4659.67967691,0.1,100,1.00437,4659.67967691,4659.7,0.984407,15.369,241.268286458,1.2146e-05,0.00984911,99.9987786828,4659.67967691,500.0,3256.12,1
2.98397e-08,99.9804415817,0.01,0.010296,1.00185,100,563.536585131,1.0002,4660.06459195,0.1,100,1.0315,4660.06459195,4660.32,0.913633,22.2751,563.536585131,0.000299502,0.00911948,99.9704591173,4660.06459195,500.0,3256.35,1
7.92096e-09,99.9940398908,0.01,0.0102178,0.999919,100,230.687651278,1.00006,4660.90675484,0.1,100,1.02169,4660.90675484,4660.97,0.960638,15.0369,230.687651278,7.91968e-05,0.00960716,99.992164438,4660.90675484,500.0,3257.22,1
5.46031e-09,99.9952914548,0.01,0.0101475,1.00003,100,382.010732405,1.00005,4659.79446309,0.1,100,1.01478,4659.79446309,4659.86,0.981136,19.3237,382.010732405,5.4606e-05,0.00981109,99.9945987542,4659.79446309,500.0,3255.84,1
6.40238e-09,99.9954702522,0.01,0.0101726,0.999775,100,208.416537379,1.00005,4663.54117952,0.1,100,1.01703,4663.54117952,4663.61,0.949578,14.0914,208.416537379,6.3995e-05,0.00949792,99.9936550337,4663.54117952,500.0,3259.76,1
