BatchSize,VarVanillaIw,VarDiscRet,Delta,MaxVanillaIw,AvgRet,AvgVanillaIw,IterType,VarJ,eRenyi2,Bound,ESSClassic,MinVanillaIw,VarNormIw,J,AvgNormIw,AvgDiscRet,ESSRenyi,VarRet,MaxNormIw,MinNormIw,VanillaAvgRet,EpsThisIter,AvgEpLen
200,0.640956,4923.8953577,0.7,2.3653,-78.5630196963,0.935965,1,60.9802,1.66953,-97.3874,115.740725423,7.96024e-11,1.82915e-05,-72.437,0.005,-78.5630196963,119.79432799,4923.8953577,0.0126356,4.25243e-13,-78.5630196963,100,109.8
200,,2574.71164048,0.7,1.0,-72.3638186567,1.0,2,50.4873,1.0,-99.6714,100.0,1.0,3.50449e-18,-72.3638,0.01,-72.3638186567,200.0,2574.71164048,0.01,0.01,-72.3638186567,100,103.16
200,0.389439,3757.3197155,0.7,2.04588,-76.0665094797,0.992191,1,20.2662,1.36393,-89.0721,143.511640038,0.0098347,9.88983e-06,-66.5209,0.005,-76.0665094797,146.634682532,3757.3197155,0.0103099,4.95605e-05,-76.0665094797,100,106.7
200,,3738.22325602,0.7,1.0,-77.0766007291,1.0,2,60.8345,1.0,-104.384,100.0,1.0,3.50449e-18,-77.0766,0.01,-77.0766007291,200.0,3738.22325602,0.01,0.01,-77.0766007291,100,108.23
200,0.0698133,2577.88682351,0.7,1.9009,-72.1574309458,1.00549,1,46.7945,1.08146,-92.814,187.141903715,0.290507,1.72633e-06,-72.7334,0.005,-72.1574309458,184.93560847,2577.88682351,0.00945261,0.00144461,-72.1574309458,100,102.38
200,,2568.78065677,0.7,1.0,-71.7791642013,1.0,2,50.4291,1.0,-99.0875,100.0,1.0,3.50449e-18,-71.7792,0.01,-71.7791642013,200.0,2568.78065677,0.01,0.01,-71.7791642013,100,102.07
200,0.0594613,8274.21957474,0.7,2.42964,-89.9610933834,0.956495,1,65.1187,1.09167,-98.9495,187.851838851,0.568552,1.62484e-06,-78.7739,0.005,-89.9610933834,183.205041224,8274.21957474,0.0127007,0.00297206,-89.9610933834,100,123.01
200,,7181.79877508,0.7,1.0,-86.8298581351,1.0,2,84.3207,1.0,-114.138,100.0,1.0,3.50449e-18,-86.8298,0.01,-86.8298581351,200.0,7181.79877508,0.01,0.01,-86.8298581351,100,119.24
200,0.295358,7164.32382314,0.7,4.43913,-86.5312877569,1.02039,1,74.4768,1.21297,-104.125,155.975242818,0.323126,7.09183e-06,-82.8582,0.005,-86.5312877569,164.88400235,7164.32382314,0.0217522,0.00158335,-86.5312877569,100,119.27
200,,3784.80981413,0.7,1.0,-75.5079325339,1.0,2,61.2124,1.0,-102.816,100.0,1.0,3.50449e-18,-75.5079,0.01,-75.5079325339,200.0,3784.80981413,0.01,0.01,-75.5079325339,100,106.47
200,0.0855966,4926.94600939,0.7,2.42702,-81.4490791136,0.98728,1,54.1354,1.11974,-96.2257,183.92881547,0.350307,2.19541e-06,-75.7925,0.005,-81.4490791136,178.613385196,4926.94600939,0.0122915,0.0017741,-81.4490791136,100,113.36
200,,6004.00748795,0.7,1.0,-85.4833270207,1.0,2,77.0971,1.0,-112.792,100.0,1.0,3.50449e-18,-85.4833,0.01,-85.4833270207,200.0,6004.00748795,0.01,0.01,-85.4833270207,100,117.83
200,1.14059,8292.61545375,0.7,3.59,-89.6171453813,0.901492,1,33.777,2.29132,-101.051,83.4564027292,2.33115e-14,3.5087e-05,-71.8209,0.005,-89.6171453813,87.2859552427,8292.61545375,0.0199114,1.29294e-16,-89.6171453813,100,122.82
200,,4861.32851549,0.7,1.0,-81.9375273277,1.0,2,69.3737,1.0,-109.246,100.0,1.0,3.50449e-18,-81.9375,0.01,-81.9375273277,200.0,4861.32851549,0.01,0.01,-81.9375273277,100,114.46
200,0.390319,4907.94167923,0.7,2.19177,-80.4099422893,1.00968,1,50.0652,1.37314,-97.468,144.826879486,0.000120155,9.57184e-06,-74.8403,0.005,-80.4099422893,145.651068912,4907.94167923,0.0108538,5.95015e-07,-80.4099422893,100,112.29
200,,10368.5469853,0.7,1.0,-96.3609629385,1.0,2,101.316,1.0,-123.669,100.0,1.0,3.50449e-18,-96.361,0.01,-96.3609629385,200.0,10368.5469853,0.01,0.01,-96.3609629385,100,129.98
200,0.259741,4900.26285468,0.7,3.27429,-80.3997423573,0.981811,1,81.9795,1.23063,-106.167,157.715374882,0.155137,6.73637e-06,-84.7462,0.005,-80.3997423573,162.518631475,4900.26285468,0.0166748,0.000790058,-80.3997423573,100,112.79
200,,4881.27796992,0.7,1.0,-80.3529433706,1.0,2,69.5159,1.0,-107.661,100.0,1.0,3.50449e-18,-80.3529,0.01,-80.3529433706,200.0,4881.27796992,0.01,0.01,-80.3529433706,100,112.32
200,0.0565411,6105.30699449,0.7,1.28824,-82.3436776112,1.00496,1,72.2581,1.0554,-100.421,189.447013236,0.177678,1.3996e-06,-80.5837,0.005,-82.3436776112,189.502250402,6105.30699449,0.00640941,0.000884002,-82.3436776112,100,113.79
200,,3746.85347115,0.7,1.0,-77.4751697093,1.0,2,60.9047,1.0,-104.783,100.0,1.0,3.50449e-18,-77.4752,0.01,-77.4751697093,200.0,3746.85347115,0.01,0.01,-77.4751697093,100,109.12
200,0.208061,9266.83322197,0.7,4.15781,-93.9188292108,0.995928,1,75.9038,1.15511,-103.42,165.464660291,0.0929585,5.24415e-06,-82.6666,0.005,-93.9188292108,173.143718789,9266.83322197,0.0208741,0.000466693,-93.9188292108,100,128.12
200,,6101.96690317,0.7,1.0,-82.1862082103,1.0,2,77.7235,1.0,-109.494,100.0,1.0,3.50449e-18,-82.1862,0.01,-82.1862082103,200.0,6101.96690317,0.01,0.01,-82.1862082103,100,113.73
200,0.241658,4914.07540078,0.7,2.06752,-80.2818176162,0.954556,1,58.0472,1.26749,-96.4074,158.241776097,0.00781172,6.63038e-06,-74.6677,0.005,-80.2818176162,157.791619179,4914.07540078,0.0108298,4.09181e-05,-80.2818176162,100,112.15
200,,2550.73083117,0.7,1.0,-72.8347016095,1.0,2,50.2516,1.0,-100.141,100.0,1.0,3.50449e-18,-72.8347,0.01,-72.8347016095,200.0,2550.73083117,0.01,0.01,-72.8347016095,100,103.13
200,0.0928787,8121.01598327,0.7,2.41683,-93.8293206017,0.971498,1,65.7054,1.10215,-101.113,182.163300716,0.161078,2.46021e-06,-80.8424,0.005,-93.8293206017,181.463254029,8121.01598327,0.0124387,0.000829021,-93.8293206017,100,128.55
200,,10296.3984148,0.7,1.0,-98.411039601,1.0,2,100.963,1.0,-125.719,100.0,1.0,3.50449e-18,-98.411,0.01,-98.411039601,200.0,10296.3984148,0.01,0.01,-98.411039601,100,133.32
200,0.960105,6079.02971526,0.7,4.78795,-81.6527260207,0.982926,1,62.9418,1.84881,-102.938,100.564078128,0.00638775,2.48437e-05,-76.6824,0.005,-81.6527260207,108.17751381,6079.02971526,0.0243556,3.24935e-05,-81.6527260207,100,113.49
200,,157.533284342,0.7,1.0,-65.2413989455,1.0,2,12.4883,1.0,-71.8778,100.0,1.0,3.50449e-18,-65.2414,0.01,-65.2413989455,200.0,157.533284342,0.01,0.01,-65.2413989455,100,94.15
200,0.0868016,2580.58603579,0.7,1.54681,-72.302230109,0.981745,1,20.799,1.08009,-86.826,183.551976825,0.102407,2.25149e-06,-66.7579,0.005,-72.302230109,185.170359615,2580.58603579,0.00787787,0.000521557,-72.302230109,100,102.92
200,,7134.11737011,0.7,1.0,-87.5440804784,1.0,2,84.0403,1.0,-114.852,100.0,1.0,3.50449e-18,-87.5441,0.01,-87.5440804784,200.0,7134.11737011,0.01,0.01,-87.5440804784,100,120.06
200,0.225521,3774.22479537,0.7,2.57148,-77.9579040024,0.971676,1,60.9218,1.22721,-99.4392,161.594496708,0.110095,5.97151e-06,-78.0478,0.005,-77.9579040024,162.970716743,3774.22479537,0.0132322,0.000566522,-77.9579040024,100,109.63
200,,8303.39756232,0.7,1.0,-88.2613633496,1.0,2,90.6662,1.0,-115.57,100.0,1.0,3.50449e-18,-88.2614,0.01,-88.2613633496,200.0,8303.39756232,0.01,0.01,-88.2613633496,100,121.09
200,0.274921,5998.90516631,0.7,2.28638,-85.2238042647,0.971027,1,80.0932,1.27016,-103.569,155.025212841,0.000376165,7.28927e-06,-81.8059,0.005,-85.2238042647,157.459891276,5998.90516631,0.011773,1.93694e-06,-85.2238042647,100,117.75
200,,8248.11966711,0.7,1.0,-90.0534258509,1.0,2,90.3639,1.0,-117.362,100.0,1.0,3.50449e-18,-90.0534,0.01,-90.0534258509,200.0,8248.11966711,0.01,0.01,-90.0534258509,100,123.19
200,0.318744,4941.9593225,0.7,4.86769,-79.7019914806,1.03074,1,65.0109,1.29565,-100.289,154.021838164,0.0364544,7.50043e-06,-78.3091,0.005,-79.7019914806,154.362319407,4941.9593225,0.0236127,0.000176837,-79.7019914806,100,110.71
200,,1380.03746211,0.7,1.0,-67.2213156572,1.0,2,36.9626,1.0,-94.5295,100.0,1.0,3.50449e-18,-67.2213,0.01,-67.2213156572,200.0,1380.03746211,0.01,0.01,-67.2213156572,100,96.45
200,0.410223,8286.42464475,0.7,4.84035,-89.2435860422,1.0431,1,49.485,1.27558,-93.692,145.440059434,0.0662704,9.42555e-06,-71.8833,0.005,-89.2435860422,156.791971218,8286.42464475,0.0232017,0.00031766,-89.2435860422,100,121.52
200,,4936.92342337,0.7,1.0,-78.968685993,1.0,2,69.911,1.0,-106.277,100.0,1.0,3.50449e-18,-78.9687,0.01,-78.968685993,200.0,4936.92342337,0.01,0.01,-78.968685993,100,109.4
200,0.0277261,132.910279922,0.7,2.12063,-65.1930498314,1.00122,1,47.1399,1.02386,-91.1218,194.643415986,0.84722,6.91459e-07,-71.5829,0.005,-65.1930498314,195.339460962,132.910279922,0.0105902,0.00423092,-65.1930498314,100,94.4
200,,1382.35439965,0.7,1.0,-68.7427212098,1.0,2,36.9937,1.0,-96.049,100.0,1.0,3.50449e-18,-68.7427,0.01,-68.7427212098,200.0,1382.35439965,0.01,0.01,-68.7427212098,100,98.72
200,0.024196,10184.4589099,0.7,1.77518,-99.2945498541,1.01172,1,74.6539,1.02792,-102.981,195.404024578,0.729099,5.90965e-07,-83.4031,0.005,-99.2945498541,194.568143028,10184.4589099,0.00877309,0.00360326,-99.2945498541,100,134.56
200,,4915.33858985,0.7,1.0,-78.8429474992,1.0,2,69.758,1.0,-106.151,100.0,1.0,3.50449e-18,-78.8429,0.01,-78.8429474992,200.0,4915.33858985,0.01,0.01,-78.8429474992,100,109.86
200,0.455453,9305.0811666,0.7,2.39504,-93.2036597154,1.01498,1,69.8023,1.4477,-101.405,138.898386525,0.00203027,1.10528e-05,-78.1709,0.005,-93.2036597154,138.150496877,9305.0811666,0.0117985,1.00016e-05,-93.2036597154,100,126.57
200,,7241.50347204,0.7,1.0,-84.8662430669,1.0,2,84.6705,1.0,-112.175,100.0,1.0,3.50449e-18,-84.8662,0.01,-84.8662430669,200.0,7241.50347204,0.01,0.01,-84.8662430669,100,116.58
200,0.688392,6074.6305103,0.7,2.82591,-83.2475765297,0.991887,1,56.055,1.69333,-99.2138,117.910562789,0.00016704,1.74925e-05,-74.0861,0.005,-83.2475765297,118.110589991,6074.6305103,0.0142451,8.42034e-07,-83.2475765297,100,114.91
200,,1389.301409,0.7,1.0,-68.0843988205,1.0,2,37.0865,1.0,-95.3909,100.0,1.0,3.50449e-18,-68.0844,0.01,-68.0843988205,200.0,1389.301409,0.01,0.01,-68.0843988205,100,98.06
200,0.0790156,7211.94928545,0.7,1.46145,-86.2936290729,1.02594,1,59.0932,1.0947,-95.1457,186.099239612,0.146332,1.87676e-06,-74.9422,0.005,-86.2936290729,182.698400046,7211.94928545,0.00712248,0.00071316,-86.2936290729,100,118.83
200,,4926.91477302,0.7,1.0,-80.3913684234,1.0,2,69.8401,1.0,-107.699,100.0,1.0,3.50449e-18,-80.3914,0.01,-80.3913684234,200.0,4926.91477302,0.01,0.01,-80.3913684234,100,112.5
200,0.314609,4987.22598285,0.7,2.44543,-77.4544698605,1.01335,1,55.8211,1.3095,-96.0963,153.275023917,0.000981944,7.65938e-06,-73.9995,0.005,-77.4544698605,152.730121603,4987.22598285,0.0120661,4.84504e-06,-77.4544698605,100,108.19
200,,8315.63211433,0.7,1.0,-88.304002257,1.0,2,90.733,1.0,-115.612,100.0,1.0,3.50449e-18,-88.304,0.01,-88.304002257,200.0,8315.63211433,0.01,0.01,-88.304002257,100,120.81
200,1.3063,9286.84797368,0.7,8.20237,-94.0813721316,1.13306,1,58.8154,1.99453,-101.352,99.3827459619,4.89379e-06,2.54377e-05,-74.0811,0.005,-94.0813721316,100.274054182,9286.84797368,0.0361956,2.15955e-08,-94.0813721316,100,128.59
200,,8314.10077114,0.7,1.0,-88.4299054582,1.0,2,90.7246,1.0,-115.738,100.0,1.0,3.50449e-18,-88.4299,0.01,-88.4299054582,200.0,8314.10077114,0.01,0.01,-88.4299054582,100,121.13
200,0.208665,4935.20080241,0.7,2.60433,-78.8884412429,1.00839,1,69.8931,1.21346,-101.003,166.087623303,0.220378,5.13023e-06,-79.7313,0.005,-78.8884412429,164.817768535,4935.20080241,0.0129133,0.00109273,-78.8884412429,100,109.79
200,,7192.53165448,0.7,1.0,-85.5985073501,1.0,2,84.3837,1.0,-112.907,100.0,1.0,3.50449e-18,-85.5985,0.01,-85.5985073501,200.0,7192.53165448,0.01,0.01,-85.5985073501,100,117.81
200,0.0600382,3786.41982689,0.7,1.49717,-74.9734770799,1.01489,1,71.4228,1.06367,-98.8246,189.036359463,0.256601,1.45722e-06,-78.9094,0.005,-74.9734770799,188.028487793,3786.41982689,0.00737596,0.00126417,-74.9734770799,100,105.42
200,,10355.3838875,0.7,1.0,-97.330942142,1.0,2,101.251,1.0,-124.641,100.0,1.0,3.50449e-18,-97.3309,0.01,-97.330942142,200.0,10355.3838875,0.01,0.01,-97.330942142,100,131.34
200,1.27045,7245.31546221,0.7,3.91515,-84.3578722601,1.09563,1,57.2165,2.27363,-102.297,97.4153489278,4.20388e-10,2.64589e-05,-73.1786,0.005,-84.3578722601,87.9652392611,7245.31546221,0.0178671,1.91848e-12,-84.3578722601,100,115.92
200,,4886.58153639,0.7,1.0,-80.6005373815,1.0,2,69.5537,1.0,-107.908,100.0,1.0,3.50449e-18,-80.6005,0.01,-80.6005373815,200.0,4886.58153639,0.01,0.01,-80.6005373815,100,112.89
200,0.653349,4931.43355677,0.7,2.59708,-79.9234736042,1.07577,1,27.8036,1.6267,-93.3911,128.062902427,3.84054e-06,1.41139e-05,-68.7628,0.005,-79.9234736042,122.947990599,4931.43355677,0.0120708,1.78502e-08,-79.9234736042,100,111.51
200,,2609.84322746,0.7,1.0,-70.5263603292,1.0,2,50.8306,1.0,-97.8347,100.0,1.0,3.50449e-18,-70.5264,0.01,-70.5263603292,200.0,2609.84322746,0.01,0.01,-70.5263603292,100,99.88
200,69.8468,3760.70558668,0.7,118.734,-76.734353074,1.58996,1,88.1052,1.49667,-88.1015,7.01965763296,0.6709,0.000690739,-64.4781,0.005,-76.734353074,133.630374398,3760.70558668,0.373387,0.0021098,-76.734353074,100,107.63
200,,6063.61584431,0.7,1.0,-82.5601637939,1.0,2,77.4789,1.0,-109.868,100.0,1.0,3.50449e-18,-82.5602,0.01,-82.5601637939,200.0,6063.61584431,0.01,0.01,-82.5601637939,100,114.83
200,0.621226,6065.2041846,0.7,2.42567,-82.8925625025,0.857987,1,41.0812,1.70272,-94.8967,108.714911305,5.47687e-06,2.10973e-05,-69.6996,0.005,-82.8925625025,117.459055261,6065.2041846,0.0141358,3.1917e-08,-82.8925625025,100,114.68
200,,6111.51566368,0.7,1.0,-82.4756275257,1.0,2,77.7843,1.0,-109.783,100.0,1.0,3.50449e-18,-82.4756,0.01,-82.4756275257,200.0,6111.51566368,0.01,0.01,-82.4756275257,100,113.56
200,0.352937,8180.13017282,0.7,2.31048,-91.4824557893,0.9568,1,67.3676,1.42066,-101.109,144.550470373,0.00633163,9.63818e-06,-78.0934,0.005,-91.4824557893,140.779281369,8180.13017282,0.012074,3.30875e-05,-91.4824557893,100,125.17
200,,2575.87480046,0.7,1.0,-71.214330928,1.0,2,50.4987,1.0,-98.5146,100.0,1.0,3.50449e-18,-71.2143,0.01,-71.214330928,200.0,2575.87480046,0.01,0.01,-71.214330928,100,101.41
200,0.25759,3795.78055409,0.7,1.84217,-75.9090190029,0.99768,1,35.6993,1.25548,-90.3526,159.046359714,0.0240894,6.46972e-06,-68.7164,0.005,-75.9090190029,159.301025307,3795.78055409,0.00923226,0.000120727,-75.9090190029,100,106.82
200,,7217.74049677,0.7,1.0,-85.4051269446,1.0,2,84.5314,1.0,-112.713,100.0,1.0,3.50449e-18,-85.4051,0.01,-85.4051269446,200.0,7217.74049677,0.01,0.01,-85.4051269446,100,117.47
200,0.215468,2600.60697076,0.7,2.03854,-72.813256125,1.02872,1,65.6586,1.19315,-97.2204,166.307981667,0.00392692,5.09015e-06,-76.1279,0.005,-72.813256125,167.624147877,2600.60697076,0.00990814,1.90865e-05,-72.813256125,100,104.09
200,,8270.48047982,0.7,1.0,-90.239791667,1.0,2,90.4863,1.0,-117.547,100.0,1.0,3.50449e-18,-90.2398,0.01,-90.239791667,200.0,8270.48047982,0.01,0.01,-90.239791667,100,123.51
200,0.666865,7103.9085519,0.7,2.93694,-89.937722882,1.10286,1,54.7948,1.62348,-101.618,129.405464534,0.000454067,1.37068e-05,-77.0129,0.005,-89.937722882,123.192384126,7103.9085519,0.0133151,2.05859e-06,-89.937722882,100,123.78
200,,3761.71338588,0.7,1.0,-76.9890934598,1.0,2,61.0254,1.0,-104.297,100.0,1.0,3.50449e-18,-76.9891,0.01,-76.9890934598,200.0,3761.71338588,0.01,0.01,-76.9890934598,100,108.84
200,0.0804967,6067.22121559,0.7,3.22826,-82.0705990213,0.994044,1,60.5305,1.07847,-97.7932,185.004138611,0.778776,2.03661e-06,-77.7401,0.005,-82.0705990213,185.447494507,6067.22121559,0.016238,0.00391721,-82.0705990213,100,113.52
200,,8283.43146065,0.7,1.0,-89.3657519338,1.0,2,90.5572,1.0,-116.674,100.0,1.0,3.50449e-18,-89.3658,0.01,-89.3657519338,200.0,8283.43146065,0.01,0.01,-89.3657519338,100,122.27
200,0.305906,7109.36294244,0.7,3.5079,-87.8133417936,1.04089,1,78.8835,1.24614,-104.753,156.136251596,0.024285,7.0586e-06,-83.1975,0.005,-87.8133417936,160.495349024,7109.36294244,0.0168505,0.000116655,-87.8133417936,100,120.57
200,,6105.21570845,0.7,1.0,-81.4844926076,1.0,2,77.7442,1.0,-108.793,100.0,1.0,3.50449e-18,-81.4845,0.01,-81.4844926076,200.0,6105.21570845,0.01,0.01,-81.4844926076,100,112.76
200,0.301503,4952.15790593,0.7,2.14993,-80.077708815,0.974902,1,58.2964,1.29807,-96.0568,152.017184548,0.00150989,7.93068e-06,-74.0564,0.005,-80.077708815,154.074646584,4952.15790593,0.0110264,7.74382e-06,-80.077708815,100,111.59
200,,6114.07331546,0.7,1.0,-80.7750646974,1.0,2,77.8006,1.0,-108.083,100.0,1.0,3.50449e-18,-80.7751,0.01,-80.7750646974,200.0,6114.07331546,0.01,0.01,-80.7750646974,100,112.05
200,0.772094,6069.3410331,0.7,2.74714,-82.6630906968,0.955538,1,51.7831,1.71514,-97.5763,108.613619553,1.65653e-05,2.11404e-05,-72.2873,0.005,-82.6630906968,116.608468598,6069.3410331,0.0143748,8.66807e-08,-82.6630906968,100,114.39
200,,6034.16543969,0.7,1.0,-83.0844466133,1.0,2,77.2905,1.0,-110.393,100.0,1.0,3.50449e-18,-83.0844,0.01,-83.0844466133,200.0,6034.16543969,0.01,0.01,-83.0844466133,100,115.1
200,0.442218,8174.75815594,0.7,2.78604,-92.0261538912,1.03605,1,76.8075,1.4513,-104.745,141.85215527,1.66535e-06,1.02994e-05,-81.4818,0.005,-92.0261538912,137.807718283,8174.75815594,0.0134455,8.03702e-09,-92.0261538912,100,125.72
200,,4906.80050175,0.7,1.0,-81.1230725762,1.0,2,69.6974,1.0,-108.432,100.0,1.0,3.50449e-18,-81.1231,0.01,-81.1230725762,200.0,4906.80050175,0.01,0.01,-81.1230725762,100,113.3
200,0.254449,4909.89394179,0.7,3.12668,-79.7244692717,0.996237,1,51.8376,1.2467,-95.0683,159.350817619,0.0181146,6.40936e-06,-73.5076,0.005,-79.7244692717,160.424018065,4909.89394179,0.0156925,9.09149e-05,-79.7244692717,100,111.65
200,,4948.82676876,0.7,1.0,-79.79677679,1.0,2,69.9953,1.0,-107.105,100.0,1.0,3.50449e-18,-79.7968,0.01,-79.79677679,200.0,4948.82676876,0.01,0.01,-79.79677679,100,111.82
200,0.143884,6024.1719475,0.7,2.10308,-84.1215419009,0.929988,1,68.3331,1.14764,-99.5094,171.595518401,0.0363949,4.15909e-06,-78.823,0.005,-84.1215419009,174.269954676,6024.1719475,0.011307,0.000195674,-84.1215419009,100,116.99
200,,1361.67321103,0.7,1.0,-68.5948808549,1.0,2,36.7159,1.0,-95.9001,100.0,1.0,3.50449e-18,-68.5949,0.01,-68.5948808549,200.0,1361.67321103,0.01,0.01,-68.5948808549,100,98.58
200,0.331066,8192.05307616,0.7,2.12362,-90.883813919,1.03686,1,49.2392,1.37159,-95.8286,153.092106084,0.000183832,7.69857e-06,-73.2144,0.005,-90.883813919,145.816611181,8192.05307616,0.0102406,8.8648e-07,-90.883813919,100,124.62
200,,7158.39415234,0.7,1.0,-87.2195441778,1.0,2,84.1832,1.0,-114.528,100.0,1.0,3.50449e-18,-87.2195,0.01,-87.2195441778,200.0,7158.39415234,0.01,0.01,-87.2195441778,100,120.17
200,0.36526,3778.66299065,0.7,3.2425,-75.7377224605,1.03856,1,60.7878,1.31264,-98.0862,149.594376671,7.38859e-05,8.46604e-06,-75.9629,0.005,-75.7377224605,152.364304474,3778.66299065,0.0156106,3.55714e-07,-75.7377224605,100,107.03
200,,1391.01019848,0.7,1.0,-69.9203626783,1.0,2,37.1093,1.0,-97.2208,100.0,1.0,3.50449e-18,-69.9204,0.01,-69.9203626783,200.0,1391.01019848,0.01,0.01,-69.9203626783,100,100.43
200,0.531031,7142.37101211,0.7,2.30383,-87.3057082301,0.950965,1,33.3346,1.51524,-94.4977,126.241070236,0.000644992,1.46802e-05,-70.7287,0.005,-87.3057082301,131.992233352,7142.37101211,0.0121131,3.39125e-06,-87.3057082301,100,120.4
200,,9360.5358014,0.7,1.0,-92.4619265601,1.0,2,96.2649,1.0,-119.77,100.0,1.0,3.50449e-18,-92.4619,0.01,-92.4619265601,200.0,9360.5358014,0.01,0.01,-92.4619265601,100,125.32
200,1.29578,9250.2032425,0.7,4.50227,-95.3239923421,0.95942,1,66.796,2.3075,-106.008,83.3099561122,0.000101257,3.51928e-05,-76.675,0.005,-95.3239923421,86.6737146811,9250.2032425,0.0234635,5.27701e-07,-95.3239923421,100,129.85
200,,3792.08958637,0.7,1.0,-74.5787777679,1.0,2,61.2713,1.0,-101.887,100.0,1.0,3.50449e-18,-74.5788,0.01,-74.5787777679,200.0,3792.08958637,0.01,0.01,-74.5787777679,100,105.11
200,0.130758,3772.31307429,0.7,2.21426,-74.2451830934,1.01198,1,51.534,1.12576,-92.3749,177.455533747,0.294614,3.19204e-06,-71.8867,0.005,-74.2451830934,177.658443782,3772.31307429,0.0109403,0.00145564,-74.2451830934,100,105.14
200,,6022.56431029,0.7,1.0,-84.6249106401,1.0,2,77.2162,1.0,-111.933,100.0,1.0,3.50449e-18,-84.6249,0.01,-84.6249106401,200.0,6022.56431029,0.01,0.01,-84.6249106401,100,117.47
200,0.411349,10311.3926275,0.7,4.87993,-97.9629758707,1.05013,1,82.3806,1.33825,-107.781,145.862985146,0.0207259,9.32537e-06,-85.4427,0.005,-97.9629758707,149.44862301,10311.3926275,0.0232349,9.86827e-05,-97.9629758707,100,132.87
200,,4961.12797391,0.7,1.0,-78.3708403459,1.0,2,70.0822,1.0,-105.679,100.0,1.0,3.50449e-18,-78.3708,0.01,-78.3708403459,200.0,4961.12797391,0.01,0.01,-78.3708403459,100,109.29
200,0.323007,4911.09441075,0.7,2.3381,-80.7447125743,1.01663,1,60.9694,1.31132,-97.6244,152.559353637,0.000113407,7.81319e-06,-75.5121,0.005,-80.7447125743,152.518259774,4911.09441075,0.0114993,5.57761e-07,-80.7447125743,100,112.9
200,,7209.21865778,0.7,1.0,-85.5363077006,1.0,2,84.4815,1.0,-112.845,100.0,1.0,3.50449e-18,-85.5363,0.01,-85.5363077006,200.0,7209.21865778,0.01,0.01,-85.5363077006,100,117.49
200,0.549564,3795.29887459,0.7,2.75607,-73.1605056953,1.03711,1,27.8948,1.54779,-91.5963,132.592415919,0.00115127,1.27734e-05,-67.5728,0.005,-73.1605056953,129.216859791,3795.29887459,0.0132872,5.55036e-06,-73.1605056953,100,103.29
200,,7207.68097472,0.7,1.0,-85.7786047845,1.0,2,84.4725,1.0,-113.087,100.0,1.0,3.50449e-18,-85.7786,0.01,-85.7786047845,200.0,7207.68097472,0.01,0.01,-85.7786047845,100,118.35
200,0.14131,3750.2615107,0.7,2.49466,-75.7145262562,1.04402,1,66.9474,1.15199,-99.0263,177.148239355,0.0871252,3.24115e-06,-78.3008,0.005,-75.7145262562,173.61199889,3750.2615107,0.0119474,0.00041726,-75.7145262562,100,106.77
200,,4942.87499915,0.7,1.0,-80.0390460972,1.0,2,69.9532,1.0,-107.347,100.0,1.0,3.50449e-18,-80.039,0.01,-80.0390460972,200.0,4942.87499915,0.01,0.01,-80.0390460972,100,111.37
200,0.0398436,10397.5876765,0.7,1.43631,-96.9208599345,0.951041,1,86.2189,1.06151,-107.316,191.60185698,0.441921,1.10128e-06,-87.4212,0.005,-96.9208599345,188.411383553,10397.5876765,0.00755124,0.00232335,-96.9208599345,100,130.94
200,,6060.43893121,0.7,1.0,-83.7046205407,1.0,2,77.4586,1.0,-111.013,100.0,1.0,3.50449e-18,-83.7046,0.01,-83.7046205407,200.0,6060.43893121,0.01,0.01,-83.7046205407,100,115.98
200,0.949449,8232.9626977,0.7,3.33068,-91.0818252863,0.918169,1,27.0246,2.01945,-95.2162,94.3131308024,6.97963e-07,2.81557e-05,-67.7755,0.005,-91.0818252863,99.0370560405,8232.9626977,0.0181376,3.80084e-09,-91.0818252863,100,124.71
200,,6082.70059392,0.7,1.0,-81.7018765734,1.0,2,77.6007,1.0,-109.01,100.0,1.0,3.50449e-18,-81.7019,0.01,-81.7018765734,200.0,6082.70059392,0.01,0.01,-81.7018765734,100,113.14
200,0.65163,7284.22182531,0.7,3.8201,-85.4218122596,1.00237,1,45.6236,1.63099,-94.7265,121.557424111,0.000155418,1.62139e-05,-70.0636,0.005,-85.4218122596,122.625085918,7284.22182531,0.0190554,7.75256e-07,-85.4218122596,100,117.37
200,,4945.77224893,0.7,1.0,-79.1829696053,1.0,2,69.9737,1.0,-106.49,100.0,1.0,3.50449e-18,-79.183,0.01,-79.1829696053,200.0,4945.77224893,0.01,0.01,-79.1829696053,100,109.99
200,0.863297,4951.90169603,0.7,2.62166,-79.0102955651,0.959424,1,28.2685,1.80918,-92.9753,103.456906132,2.25116e-06,2.34465e-05,-67.0022,0.005,-79.0102955651,110.547172798,4951.90169603,0.0136627,1.17318e-08,-79.0102955651,100,110.52
200,,6041.83192368,0.7,1.0,-85.49248448,1.0,2,77.3396,1.0,-112.8,100.0,1.0,3.50449e-18,-85.4925,0.01,-85.49248448,200.0,6041.83192368,0.01,0.01,-85.49248448,100,118.75
200,0.432796,7178.09349036,0.7,2.36198,-86.0827013169,1.0601,1,63.1042,1.42164,-100.758,144.593303427,0.00124248,9.62789e-06,-77.7345,0.005,-86.0827013169,140.683071794,7178.09349036,0.0111404,5.8602e-06,-86.0827013169,100,118.13
