VarVanillaIw,ESSClassic,AvgVanillaIw,VanillaAvgRet,Bound,J,AvgRet,AvgNormIw,BatchSize,VarRet,IterType,MinVanillaIw,MaxNormIw,MaxVanillaIw,MinNormIw,AvgDiscRet,AvgEpLen,VarJ,VarDiscRet,VarNormIw,eRenyi2,ESSRenyi,EpsThisIter
,100.0,1.0,-6.327983965493867,-19.847685,-6.3279834,-6.327983965493867,0.009999998,400,270.1371821916549,2,1.0,0.01,1.0,0.01,-6.327983965493867,23.3,16.353464,270.1371821916549,3.5044917e-18,1.0,400.0,100
,200.00000010221265,1.0,-5.838227133518829,-15.642978,-6.083105,-5.838227133518829,0.0049999994,400,95.20754766084131,2,1.0,0.005,1.0,0.005,-5.838227133518829,23.68,13.450115,95.20754766084131,2.179301e-19,1.0,400.0,100
,299.999969473632,1.0,-5.215161517016561,-13.599394,-5.793791,-5.215161517016561,0.0033333336,400,71.68933122697052,2,1.0,0.0033333334,1.0,0.0033333334,-5.215161517016561,23.1,12.017846,71.68933122697052,5.4391416e-20,1.0,400.0,100
0.94257694,281.891913492588,1.4980154,-4.482453660293752,-13.430979,-5.32349,-4.482453660293752,0.0025,500,33.905979732134305,,1.9455614e-05,0.010861381,6.5082064,3.2468982e-08,-3.8358170815192394,20.63,9.417524,31.011933732865845,2.625211e-06,1.4384621,347.5934379712092,100
57025450.0,1.005705206707226,338.67813,-3.8171888794233206,17.098923,23.076227,-3.8171888794233206,0.0019999999,500,18.228254198684432,1,0.12989052,0.99715954,168858.06,7.67044e-07,-3.8171888794233206,22.32,1.7913623,18.228254198684432,0.001988632,1.7405185,287.2707265977454,100
,100.0,1.0,-5.49557206776299,-10.743356,-5.495572,-5.49557206776299,0.009999998,500,79.99686565822623,2,1.0,0.01,1.0,0.01,-5.49557206776299,21.21,8.899263,79.99686565822623,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-6.959303573976916,-9.938181,-6.227438,-6.959303573976916,0.0049999994,500,120.332605985301,2,1.0,0.005,1.0,0.005,-6.959303573976916,23.1,9.984924,120.332605985301,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.873922599735535,-11.260819,-6.1095996,-5.873922599735535,0.0033333336,500,152.32812236214474,2,1.0,0.0033333334,1.0,0.0033333334,-5.873922599735535,24.31,10.805641,152.32812236214474,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-6.388665488367259,-12.902058,-6.179366,-6.388665488367259,0.0024999997,500,280.66527891173365,2,1.0,0.0025,1.0,0.0025,-6.388665488367259,23.09,12.531985,280.66527891173365,5.434597e-20,1.0,500.0,100
1864812.2,1.0325114656802694,62.057476,-6.834007845329033,-0.7239733,7.1586237,-6.834007845329033,0.002,500,158.48856265166708,1,0.05316624,0.9841298,30536.305,1.7134515e-06,-6.834007845329033,26.04,4.3305445,158.48856265166708,0.0019368986,1.7185498,290.94297188844166,100
,100.0,1.0,-4.874672735185031,-7.746112,-4.8746724,-4.874672735185031,0.009999998,500,40.1448058680646,2,1.0,0.01,1.0,0.01,-4.874672735185031,24.7,6.304233,40.1448058680646,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-5.119421789823865,-11.023275,-4.997047,-5.119421789823865,0.0049999994,500,158.463699563606,2,1.0,0.005,1.0,0.005,-5.119421789823865,23.61,9.915956,158.463699563606,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.32866632215949,-10.027981,-5.107587,-5.32866632215949,0.0033333336,500,105.52154296982256,2,1.0,0.0033333334,1.0,0.0033333334,-5.32866632215949,21.82,10.019847,105.52154296982256,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.888153270524909,-9.313915,-5.0527287,-4.888153270524909,0.0024999997,500,46.33046193451455,2,1.0,0.0025,1.0,0.0025,-4.888153270524909,20.18,9.315247,46.33046193451455,5.434597e-20,1.0,500.0,100
428740.56,1.0707252186528096,30.30275,-4.114734044531513,3.5748272,8.644334,-4.114734044531513,0.0020000003,500,24.99340168815448,1,0.07509757,0.9664064,14642.386,4.9564856e-06,-4.114734044531513,21.54,9.364446,24.99340168815448,0.0018676282,1.7692137,282.6114259994448,100
,100.0,1.0,-6.523472613518578,-11.582576,-6.5234723,-6.523472613518578,0.009999998,500,83.77909791395624,2,1.0,0.01,1.0,0.01,-6.523472613518578,25.12,9.107212,83.77909791395624,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-6.549374463699775,-19.559626,-6.5364237,-6.549374463699775,0.0049999994,500,493.4044785183706,2,1.0,0.005,1.0,0.005,-6.549374463699775,22.83,16.902842,493.4044785183706,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-8.717100259973211,-17.896715,-7.2633157,-8.717100259973211,0.0033333336,500,480.726268909591,2,1.0,0.0033333334,1.0,0.0033333334,-8.717100259973211,27.85,18.712753,480.726268909591,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.698934505862938,-15.831016,-6.622221,-4.698934505862938,0.0024999997,500,106.94730806515635,2,1.0,0.0025,1.0,0.0025,-4.698934505862938,23.26,17.03901,106.94730806515635,5.434597e-20,1.0,500.0,100
1327222.0,1.0402787973785392,52.55078,-6.256415168195227,-2.1246338,9.19188,-6.256415168195227,0.002,500,367.5453360524119,1,0.07032858,0.98044854,25761.668,2.676595e-06,-6.256415168195227,25.45,6.0172234,367.5453360524119,0.0019224064,1.8876863,264.8745252622977,100
,100.0,1.0,-4.847484444391642,-9.735501,-4.847484,-4.847484444391642,0.009999998,500,81.06732274933137,2,1.0,0.01,1.0,0.01,-4.847484444391642,24.77,8.958608,81.06732274933137,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-5.127782665983554,-13.455683,-4.987633,-5.127782665983554,0.0049999994,500,231.58958749736638,2,1.0,0.005,1.0,0.005,-5.127782665983554,22.74,12.441255,231.58958749736638,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.89184752960256,-12.203173,-5.2890387,-5.89184752960256,0.0033333336,500,108.23046177212217,2,1.0,0.0033333334,1.0,0.0033333334,-5.89184752960256,26.67,11.793541,108.23046177212217,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-6.978524778063763,-11.699224,-5.7114096,-6.978524778063763,0.0024999997,500,250.96776549491653,2,1.0,0.0025,1.0,0.0025,-6.978524778063763,25.53,12.921511,250.96776549491653,5.434597e-20,1.0,500.0,100
5184140.0,1.019017253600285,102.79035,-6.105832031989001,9.966864,16.990538,-6.105832031989001,0.0019999999,500,139.52612370380388,1,0.12866354,0.9906248,50913.336,2.5034167e-06,-6.105832031989001,24.48,4.412068,139.52612370380388,0.0019626007,1.7198949,290.7154408476465,100
,100.0,1.0,-5.347645271950093,-12.4239645,-5.347645,-5.347645271950093,0.009999998,500,115.27616282665458,2,1.0,0.01,1.0,0.01,-5.347645271950093,24.35,10.682855,115.27616282665458,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-5.366704902480478,-14.687724,-5.357175,-5.366704902480478,0.0049999994,500,384.6749804202805,2,1.0,0.005,1.0,0.005,-5.366704902480478,26.49,15.731368,384.6749804202805,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.04025851055266,-12.869898,-5.251537,-5.04025851055266,0.0033333336,500,56.26250346446591,2,1.0,0.0033333334,1.0,0.0033333334,-5.04025851055266,21.03,13.548905,56.26250346446591,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.852849921899163,-11.749559,-5.1518645,-4.852849921899163,0.0024999997,500,56.69496177252213,2,1.0,0.0025,1.0,0.0025,-4.852849921899163,22.26,12.318338,56.69496177252213,5.434597e-20,1.0,500.0,100
19982938.0,1.0109202724217132,201.00546,-5.531495273388001,61.4538,70.88722,-5.531495273388001,0.002,500,203.97815429550593,1,0.0171048,0.99458385,99958.4,1.701924e-07,-5.531495273388001,28.38,7.8186255,203.97815429550593,0.0019783524,2.5554316,195.6616640186926,100
,100.0,1.0,-4.918729261834199,-10.395823,-4.9187293,-4.918729261834199,0.009999998,500,111.128306366735,2,1.0,0.01,1.0,0.01,-4.918729261834199,24.68,10.4889,111.128306366735,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-4.474559140140579,-8.569534,-4.696644,-4.474559140140579,0.0049999994,500,79.04168724850726,2,1.0,0.005,1.0,0.005,-4.474559140140579,26.66,9.704816,79.04168724850726,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.184855566623103,-8.021583,-4.859381,-5.184855566623103,0.0033333336,500,74.28997569550975,2,1.0,0.0033333334,1.0,0.0033333334,-5.184855566623103,25.36,9.346531,74.28997569550975,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-5.930660525820522,-9.745758,-5.1272016,-5.930660525820522,0.0024999997,500,164.58358670186695,2,1.0,0.0025,1.0,0.0025,-5.930660525820522,25.44,10.318326,164.58358670186695,5.434597e-20,1.0,500.0,100
396280.2,1.074129492776361,29.179424,-4.939317851852267,0.4312811,5.2775073,-4.939317851852267,0.0019999996,500,68.9784823632805,1,0.19571704,0.96487457,14077.242,1.3414729e-05,-4.939317851852267,23.02,7.3422155,68.9784823632805,0.0018616962,1.3762739,363.2997840974231,100
,100.0,1.0,-3.025437003813885,-4.5639043,-3.0254369,-3.025437003813885,0.009999998,500,20.65509040767766,2,1.0,0.01,1.0,0.01,-3.025437003813885,21.28,4.522006,20.65509040767766,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-4.9766393654829395,-8.648787,-4.001038,-4.9766393654829395,0.0049999994,500,118.45479773812302,2,1.0,0.005,1.0,0.005,-4.9766393654829395,23.91,8.355309,118.45479773812302,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-6.291150410230905,-8.55928,-4.7644095,-6.291150410230905,0.0033333336,500,111.84381457976562,2,1.0,0.0033333334,1.0,0.0033333334,-6.291150410230905,26.91,9.1986265,111.84381457976562,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-3.8596877905491866,-7.824683,-4.5382285,-3.8596877905491866,0.0024999997,500,31.860234959142886,2,1.0,0.0025,1.0,0.0025,-3.8596877905491866,22.27,8.455763,31.860234959142886,5.434597e-20,1.0,500.0,100
3190478.8,1.024499530193133,80.85548,-4.825176424097633,13.6346245,17.504385,-4.825176424097633,0.0019999996,500,83.67243068750996,1,0.048451886,0.98797065,39941.418,1.1984812e-06,-4.825176424097633,23.7,5.6465116,83.67243068750996,0.0019520773,1.7330976,288.5007823486086,100
,100.0,1.0,-5.389900619560544,-13.750573,-5.3899,-5.389900619560544,0.009999998,500,201.10220601621842,2,1.0,0.01,1.0,0.01,-5.389900619560544,27.38,14.109967,201.10220601621842,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-4.084676092978137,-10.649178,-4.7372885,-4.084676092978137,0.0049999994,500,47.163470730993545,2,1.0,0.005,1.0,0.005,-4.084676092978137,26.58,11.104837,47.163470730993545,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-4.723576414035616,-9.559753,-4.7327175,-4.723576414035616,0.0033333336,500,88.41633522725103,2,1.0,0.0033333334,1.0,0.0033333334,-4.723576414035616,24.5,10.554101,88.41633522725103,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-5.88703519354773,-9.201633,-5.0212975,-5.88703519354773,0.0024999997,500,139.66019346114385,2,1.0,0.0025,1.0,0.0025,-5.88703519354773,27.23,10.879224,139.66019346114385,5.434597e-20,1.0,500.0,100
388029.56,1.068628402305878,28.799877,-4.157253993771333,7.0484576,12.0735035,-4.157253993771333,0.0019999999,500,99.16043143123845,1,0.08225595,0.9673546,13929.847,5.7122434e-06,-4.157253993771333,23.67,10.986863,99.16043143123845,0.001871301,1.8062074,276.823134981559,100
,100.0,1.0,-4.296184848325182,-11.018501,-4.2961845,-4.296184848325182,0.009999998,500,107.74226906048648,2,1.0,0.01,1.0,0.01,-4.296184848325182,30.35,10.327867,107.74226906048648,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-3.951922671851152,-8.877449,-4.1240535,-3.951922671851152,0.0049999994,500,37.17130276647416,2,1.0,0.005,1.0,0.005,-3.951922671851152,25.04,8.471236,37.17130276647416,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-4.359221637212622,-8.083574,-4.2024426,-4.359221637212622,0.0033333336,500,71.77637011301579,2,1.0,0.0033333334,1.0,0.0033333334,-4.359221637212622,24.54,8.458116,71.77637011301579,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.901838830911303,-7.7384505,-4.377292,-4.901838830911303,0.0024999997,500,118.22197256840558,2,1.0,0.0025,1.0,0.0025,-4.901838830911303,29.21,9.110787,118.22197256840558,5.434597e-20,1.0,500.0,100
2651216.5,1.0256426345741767,73.747406,-4.640545919799794,2.3058321,6.2195516,-4.640545919799794,0.002,500,79.98736519971534,1,0.04147253,0.9874199,36409.83,1.1247184e-06,-4.640545919799794,30.85,2.4794314,79.98736519971534,0.001949897,1.6947727,295.0248101117665,100
,100.0,1.0,-5.2886132686656415,-12.185778,-5.2886133,-5.2886132686656415,0.009999998,500,136.04603954126318,2,1.0,0.01,1.0,0.01,-5.2886132686656415,29.69,11.605412,136.04603954126318,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-6.3635093802356115,-12.092599,-5.8260612,-6.3635093802356115,0.0049999994,500,179.94216957564578,2,1.0,0.005,1.0,0.005,-6.3635093802356115,28.48,12.518107,179.94216957564578,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.57331951097898,-10.85842,-5.741814,-5.57331951097898,0.0033333336,500,103.66332361133358,2,1.0,0.0033333334,1.0,0.0033333334,-5.57331951097898,27.98,11.776747,103.66332361133358,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.882159160434495,-9.958012,-5.526901,-4.882159160434495,0.0024999997,500,75.71514755983664,2,1.0,0.0025,1.0,0.0025,-4.882159160434495,28.54,11.085887,75.71514755983664,5.434597e-20,1.0,500.0,100
129577.57,1.124588969772934,17.073832,-4.308362918724527,-1.6375928,7.0798736,-4.308362918724527,0.002,500,369.1715049512355,1,0.13791345,0.942976,8050.107,1.615495e-05,-4.308362918724527,23.61,13.242142,369.1715049512355,0.001777984,1.5284659,327.12539467267254,100
,100.0,1.0,-4.800786865459743,-9.705349,-4.800787,-4.800786865459743,0.009999998,500,106.20112229495668,2,1.0,0.01,1.0,0.01,-4.800786865459743,29.17,10.253737,106.20112229495668,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-4.02586408865486,-8.745353,-4.4133253,-4.02586408865486,0.0049999994,500,92.74667658236662,2,1.0,0.005,1.0,0.005,-4.02586408865486,26.39,9.931228,92.74667658236662,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-2.94258088272888,-7.4601626,-3.9230773,-2.94258088272888,0.0033333336,500,59.874699431604284,2,1.0,0.0033333334,1.0,0.0033333334,-2.94258088272888,25.83,9.273198,59.874699431604284,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-3.756670941426934,-6.9446816,-3.8814757,-3.756670941426934,0.0024999997,500,72.36534373435505,2,1.0,0.0025,1.0,0.0025,-3.756670941426934,26.4,9.077982,72.36534373435505,5.434597e-20,1.0,500.0,100
3996764.0,1.022025560380582,90.38779,-3.6175850783832835,35.559017,39.30262,-3.6175850783832835,0.0020000003,500,61.83376774741554,1,0.06739787,0.9891656,44704.246,1.4913047e-06,-3.6175850783832835,26.86,10.270577,61.83376774741554,0.0019568119,1.8669707,267.81352871108595,100
,100.0,1.0,-8.780771972214858,-20.270039,-8.780771,-8.780771972214858,0.009999998,500,409.4565978266337,2,1.0,0.01,1.0,0.01,-8.780771972214858,33.35,20.133606,409.4565978266337,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-4.74617648364241,-14.887615,-6.763475,-4.74617648364241,0.0049999994,500,127.20004371440348,2,1.0,0.005,1.0,0.005,-4.74617648364241,31.04,16.422989,127.20004371440348,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-3.841228315622013,-12.422724,-5.7893925,-3.841228315622013,0.0033333336,500,355.53420796075125,2,1.0,0.0033333334,1.0,0.0033333334,-3.841228315622013,34.67,17.29259,355.53420796075125,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-3.3227202755890732,-10.917358,-5.1727242,-3.3227202755890732,0.0024999997,500,60.8902664939625,2,1.0,0.0025,1.0,0.0025,-3.3227202755890732,27.73,15.507624,60.8902664939625,5.434597e-20,1.0,500.0,100
47676090.0,1.0057952136656056,309.68668,-3.4890825394371787,105.97809,114.1289,-3.4890825394371787,0.002,500,177.24006736888887,1,0.016632527,0.99711496,154396.61,1.0741519e-07,-3.4890825394371787,32.28,7.6024,177.24006736888887,0.0019884536,2.5164418,198.69324838683576,100
,100.0,1.0,-5.063425710173224,-16.928823,-5.0634255,-5.063425710173224,0.009999998,500,289.05349146931917,2,1.0,0.01,1.0,0.01,-5.063425710173224,30.88,16.916351,289.05349146931917,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-3.654078251249996,-12.748855,-4.3587513,-3.654078251249996,0.0049999994,500,105.12665087537668,2,1.0,0.005,1.0,0.005,-3.654078251249996,32.98,13.986269,105.12665087537668,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-5.9262557421065445,-11.731743,-4.8812532,-5.9262557421065445,0.0033333336,500,207.08424027430223,2,1.0,0.0033333334,1.0,0.0033333334,-5.9262557421065445,28.93,14.117163,207.08424027430223,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.145454086688455,-10.630003,-4.697304,-4.145454086688455,0.0024999997,500,139.11226268123872,2,1.0,0.0025,1.0,0.0025,-4.145454086688455,29.85,13.564753,139.11226268123872,5.434597e-20,1.0,500.0,100
8502536.0,1.0141785683984077,131.32657,-1.7916103343878387,64.56129,72.70453,-1.7916103343878387,0.0019999999,500,113.86146867046365,1,0.013306992,0.9929852,65202.664,2.02655e-07,-1.7916103343878387,28.59,11.857148,113.86146867046365,0.0019719838,2.355049,212.30981704310204,100
,100.0,1.0,-2.618850607613501,-5.3508043,-2.6188502,-2.618850607613501,0.009999998,500,55.481518128372116,2,1.0,0.01,1.0,0.01,-2.618850607613501,28.91,7.411255,55.481518128372116,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-8.186257644182218,-14.728137,-5.4025536,-8.186257644182218,0.0049999994,500,621.6063158914558,2,1.0,0.005,1.0,0.005,-8.186257644182218,34.33,18.51776,621.6063158914558,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-1.5087313539555745,-11.71892,-4.1046133,-1.5087313539555745,0.0033333336,500,46.02544532305041,2,1.0,0.0033333334,1.0,0.0033333334,-1.5087313539555745,27.75,15.721409,46.02544532305041,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.272496305361746,-10.7407675,-4.146584,-4.272496305361746,0.0024999997,500,74.70929270600932,2,1.0,0.0025,1.0,0.0025,-4.272496305361746,28.63,14.278229,74.70929270600932,5.434597e-20,1.0,500.0,100
1402016.9,1.0338190051780847,53.842922,-3.818215024081523,22.99086,30.9714,-3.818215024081523,0.002,500,77.56793715499134,1,0.06960842,0.98350716,26477.45,2.585611e-06,-3.818215024081523,24.71,12.62425,77.56793715499134,0.0019344434,1.8308485,273.09742568661704,100
,100.0,1.0,-3.1450922820571674,-8.156961,-3.1450922,-3.1450922820571674,0.009999998,500,83.22937596917401,2,1.0,0.01,1.0,0.01,-3.1450922820571674,31.43,9.077283,83.22937596917401,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-3.7904824318761774,-7.0117145,-3.4677875,-3.7904824318761774,0.0049999994,500,84.135486524018,2,1.0,0.005,1.0,0.005,-3.7904824318761774,27.18,9.107675,84.135486524018,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-3.779874640421493,-6.4654207,-3.5718164,-3.779874640421493,0.0033333336,500,70.71209194338184,2,1.0,0.0033333334,1.0,0.0033333334,-3.779874640421493,27.77,8.868849,70.71209194338184,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.4203512950245,-6.333353,-3.7839503,-4.4203512950245,0.0024999997,500,140.2079215441776,2,1.0,0.0025,1.0,0.0025,-4.4203512950245,30.73,9.686527,140.2079215441776,5.434597e-20,1.0,500.0,100
1080767.8,1.0404565088246223,47.42537,-3.1357845177039967,9.310965,12.38011,-3.1357845177039967,0.0020000003,500,57.56810245857877,1,0.07458542,0.980365,23247.086,3.1453808e-06,-3.1357845177039967,31.84,6.364388,57.56810245857877,0.0019220777,1.8116244,275.99539830441614,100
,100.0,1.0,-1.7909169409281187,-4.426969,-1.7909167,-1.7909169409281187,0.009999998,500,49.01208898493189,2,1.0,0.01,1.0,0.01,-1.7909169409281187,25.28,6.9657707,49.01208898493189,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-3.077269017938177,-6.332279,-2.4340928,-3.077269017938177,0.0049999994,500,92.52574845792381,2,1.0,0.005,1.0,0.005,-3.077269017938177,29.02,8.394933,92.52574845792381,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-4.6255712245039255,-7.530566,-3.164586,-4.6255712245039255,0.0033333336,500,228.31632834860733,2,1.0,0.0033333334,1.0,0.0033333334,-4.6255712245039255,35.43,11.108326,228.31632834860733,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-3.0455999105674856,-6.915889,-3.134839,-3.0455999105674856,0.0024999997,500,228.13685975471176,2,1.0,0.0025,1.0,0.0025,-3.0455999105674856,36.17,12.207076,228.13685975471176,5.434597e-20,1.0,500.0,100
33934844.0,1.0069901659030767,261.4289,-2.9330120406070717,78.56857,84.08167,-2.9330120406070717,0.0019999999,500,56.231855454970855,1,0.0038759436,0.99652314,130259.97,2.9651991e-08,-2.9330120406070717,27.19,6.6038437,56.231855454970855,0.0019860892,2.6575227,188.1451488894499,100
,100.0,1.0,-4.910358110358391,-16.708597,-4.910358,-4.910358110358391,0.009999998,500,358.3612790714745,2,1.0,0.01,1.0,0.01,-4.910358110358391,34.21,18.835543,358.3612790714745,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-7.8891029457992605,-14.742344,-6.39973,-7.8891029457992605,0.0049999994,500,264.74323429592255,2,1.0,0.005,1.0,0.005,-7.8891029457992605,38.71,17.625406,264.74323429592255,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-3.8777950352357657,-12.3708,-5.559085,-3.8777950352357657,0.0033333336,500,134.93336872146477,2,1.0,0.0033333334,1.0,0.0033333334,-3.8777950352357657,30.87,15.907378,134.93336872146477,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-4.565097164386818,-11.209708,-5.310589,-4.565097164386818,0.0024999997,500,130.3938356076601,2,1.0,0.0025,1.0,0.0025,-4.565097164386818,32.31,14.907759,130.3938356076601,5.434597e-20,1.0,500.0,100
38265670.0,1.0072942450956137,277.65213,-3.1119903262778994,65.494705,73.206566,-3.1119903262778994,0.0020000008,500,106.79091635222433,1,0.036747664,0.9963727,138322.5,2.6470292e-07,-3.1119903262778994,33.85,6.2499065,106.79091635222433,0.0019854885,2.1362581,234.05411269229103,100
,100.0,1.0,-7.065653922276231,-14.819193,-7.0656543,-7.065653922276231,0.009999998,500,268.87328544397263,2,1.0,0.01,1.0,0.01,-7.065653922276231,37.86,16.315163,268.87328544397263,3.5044917e-18,1.0,500.0,100
,200.00000010221265,1.0,-5.545066239481354,-14.040907,-6.30536,-5.545066239481354,0.0049999994,500,292.3002331198519,2,1.0,0.005,1.0,0.005,-5.545066239481354,34.59,16.684093,292.3002331198519,2.179301e-19,1.0,500.0,100
,299.999969473632,1.0,-4.155831678700456,-11.904898,-5.588851,-4.155831678700456,0.0033333336,500,221.1517301897022,2,1.0,0.0033333334,1.0,0.0033333334,-4.155831678700456,33.16,16.11147,221.1517301897022,5.4391416e-20,1.0,500.0,100
,400.0,1.0,-5.1850378442413465,-13.37048,-5.4878974,-5.1850378442413465,0.0024999997,500,568.4959884619473,2,1.0,0.0025,1.0,0.0025,-5.1850378442413465,37.37,18.314419,568.4959884619473,5.434597e-20,1.0,500.0,100
10475643.0,1.013409954824545,145.71483,-6.083096783015605,94.744316,105.52137,-6.083096783015605,0.002,500,133.22745281298248,1,0.04572627,0.9933616,72373.76,6.2761313e-07,-6.083096783015605,33.11,16.25716,133.22745281298248,0.001973482,2.3365378,213.99182665571445,100
,100.0,1.0,-5.3565898324956684,-15.309086,-5.35659,-5.3565898324956684,0.009999998,500,240.62088918470909,2,1.0,0.01,1.0,0.01,-5.3565898324956684,39.76,15.434205,240.62088918470909,3.5044917e-18,1.0,500.0,100
