AvgNormIw,VanillaAvgRet,MinVanillaIw,VarVanillaIw,eRenyi2,AvgRet,VarDiscRet,Bound,VarNormIw,ESSRenyi,AvgEpLen,MinNormIw,VarRet,ESSClassic,J,AvgVanillaIw,MaxVanillaIw,MaxNormIw,BatchSize,VarJ,AvgDiscRet
0.009999998,-7.780083532745745,1.0,,nan,6.039613253960852e-16,45.25051112374084,-0.6547297,3.5044917e-18,nan,200.0,0.01,45.25051112374084,100.0,-1.4901161e-08,1.0,1.0,0.01,100,6.6931314,6.039613253960852e-16
0.009999998,-8.196232935491153,1.0,,nan,-1.5276668818842154e-15,58.010616307422794,-0.6896795,3.5044917e-18,nan,200.0,0.01,58.010616307422794,100.0,8.940697e-08,1.0,1.0,0.01,100,7.5782914,-1.5276668818842154e-15
0.009999998,-9.216599488236307,1.0,,nan,-4.796163466380677e-16,57.72219999586063,-0.775387,3.5044917e-18,nan,200.0,0.01,57.72219999586063,100.0,-5.9604645e-08,1.0,1.0,0.01,100,7.5594296,-4.796163466380677e-16
0.009999998,-8.799100935990953,1.0,,nan,-1.5276668818842154e-15,56.85539178625246,-0.7372621,3.5044917e-18,nan,200.0,0.01,56.85539178625246,100.0,-2.9802322e-08,1.0,1.0,0.01,100,7.502455,-1.5276668818842154e-15
0.009999998,-7.144537350240982,1.0,,nan,4.3520742565306136e-16,43.83020508836874,-0.60064405,3.5044917e-18,nan,200.0,0.01,43.83020508836874,100.0,,1.0,1.0,0.01,100,6.587253,4.3520742565306136e-16
0.009999998,-8.840046193280823,1.0,,nan,-1.0125233984581427e-15,61.180168140296324,-0.7439895,3.5044917e-18,nan,200.0,0.01,61.180168140296324,100.0,,1.0,1.0,0.01,100,7.782568,-1.0125233984581427e-15
0.009999998,-8.661137194422011,1.0,,nan,-1.8829382497642656e-15,58.07917495252673,-0.7286418,3.5044917e-18,nan,200.0,0.01,58.07917495252673,100.0,3.7252903e-08,1.0,1.0,0.01,100,7.5827684,-1.8829382497642656e-15
0.009999998,-9.01588530084998,1.0,,nan,-3.730349362740526e-16,55.50143885545556,-0.75879496,3.5044917e-18,nan,200.0,0.01,55.50143885545556,100.0,2.7939677e-08,1.0,1.0,0.01,100,7.4125857,-3.730349362740526e-16
0.009999998,-7.8608735820516165,1.0,,nan,-1.1723955140041654e-15,56.59908650657329,-0.66156614,3.5044917e-18,nan,200.0,0.01,56.59908650657329,100.0,7.4505806e-08,1.0,1.0,0.01,100,7.485526,-1.1723955140041654e-15
0.009999998,-7.65081117074877,1.0,,nan,1.0480505352461477e-15,53.52500432551961,-0.6438977,3.5044917e-18,nan,200.0,0.01,53.52500432551961,100.0,7.4505806e-08,1.0,1.0,0.01,100,7.279406,1.0480505352461477e-15
0.009999998,-8.731994889643575,1.0,,nan,2.2026824808563106e-15,49.711314030850126,-0.7345814,3.5044917e-18,nan,200.0,0.01,49.711314030850126,100.0,5.029142e-08,1.0,1.0,0.01,100,7.015283,2.2026824808563106e-15
0.009999998,-7.012964712726586,1.0,,nan,3.730349362740526e-16,42.473881798771494,-0.5894679,3.5044917e-18,nan,200.0,0.01,42.473881798771494,100.0,,1.0,1.0,0.01,100,6.484531,3.730349362740526e-16
0.009999998,-8.147136466522294,1.0,,nan,-8.881784197001253e-18,51.30751133441537,-0.68530685,3.5044917e-18,nan,200.0,0.01,51.30751133441537,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.1270213,-8.881784197001253e-18
0.009999998,-7.102272785451039,1.0,,nan,5.684341886080802e-16,45.94031079590767,-0.5977013,3.5044917e-18,nan,200.0,0.01,45.94031079590767,100.0,7.4505806e-08,1.0,1.0,0.01,100,6.743953,5.684341886080802e-16
0.009999998,-8.946216247314249,1.0,,nan,-8.526512829121202e-16,49.120408351761704,-0.75291055,3.5044917e-18,nan,200.0,0.01,49.120408351761704,100.0,-2.9802322e-08,1.0,1.0,0.01,100,6.973464,-8.526512829121202e-16
0.009999998,-7.121892398724544,1.0,,nan,1.5099033134902129e-15,52.713066017751025,-0.59938693,3.5044917e-18,nan,200.0,0.01,52.713066017751025,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.2239833,1.5099033134902129e-15
0.009999998,-7.692378470835388,1.0,,nan,-3.907985046680551e-16,45.820160937059136,-0.64659625,3.5044917e-18,nan,200.0,0.01,45.820160937059136,100.0,1.0430813e-07,1.0,1.0,0.01,100,6.735129,-3.907985046680551e-16
0.009999998,-8.35822081242682,1.0,,nan,1.8207657603852566e-15,63.096933834742,-0.70232195,3.5044917e-18,nan,200.0,0.01,63.096933834742,100.0,1.0430813e-07,1.0,1.0,0.01,100,7.903541,1.8207657603852566e-15
0.009999998,-8.345658240626829,1.0,,nan,-1.9895196601282807e-15,60.339255114676455,-0.7018281,3.5044917e-18,nan,200.0,0.01,60.339255114676455,100.0,,1.0,1.0,0.01,100,7.728898,-1.9895196601282807e-15
0.009999998,-8.085714859364899,1.0,,nan,1.1457501614131616e-15,51.353205497372144,-0.6805099,3.5044917e-18,nan,200.0,0.01,51.353205497372144,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.1301947,1.1457501614131616e-15
0.009999998,-7.772024822634617,1.0,,nan,-1.127986593019159e-15,51.22837986530328,-0.65410584,3.5044917e-18,nan,200.0,0.01,51.22837986530328,100.0,-1.4901161e-08,1.0,1.0,0.01,100,7.1215234,-1.127986593019159e-15
0.009999998,-7.796227994759114,1.0,,nan,-3.552713678800501e-16,47.27123974410853,-0.6560388,3.5044917e-18,nan,200.0,0.01,47.27123974410853,100.0,1.4901161e-08,1.0,1.0,0.01,100,6.840945,-3.552713678800501e-16
0.009999998,-7.121373274801163,1.0,,nan,1.1679546219056646e-15,51.96578102324006,-0.59867644,3.5044917e-18,nan,200.0,0.01,51.96578102324006,100.0,3.7252903e-09,1.0,1.0,0.01,100,7.172595,1.1679546219056646e-15
0.009999998,-7.482875325879632,1.0,,nan,-4.707345624410664e-16,51.773914517119174,-0.62887263,3.5044917e-18,nan,200.0,0.01,51.773914517119174,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.1593413,-4.707345624410664e-16
0.009999998,-9.191184547837253,1.0,,nan,3.1974423109204507e-16,45.891213751338725,-0.7704654,3.5044917e-18,nan,200.0,0.01,45.891213751338725,100.0,9.685755e-08,1.0,1.0,0.01,100,6.7403483,3.1974423109204507e-16
0.009999998,-8.831450627406044,1.0,,nan,-1.2967404927621828e-15,51.425358637440254,-0.74322355,3.5044917e-18,nan,200.0,0.01,51.425358637440254,100.0,,1.0,1.0,0.01,100,7.135202,-1.2967404927621828e-15
0.009999998,-7.5054932983338905,1.0,,nan,3.108624468950438e-16,48.19141632903513,-0.63158315,3.5044917e-18,nan,200.0,0.01,48.19141632903513,100.0,-2.2351742e-08,1.0,1.0,0.01,100,6.9072065,3.108624468950438e-16
0.009999998,-8.205959773578194,1.0,,nan,4.085620730620576e-16,59.71398772894366,-0.6906281,3.5044917e-18,nan,200.0,0.01,59.71398772894366,100.0,-9.685755e-08,1.0,1.0,0.01,100,7.6887484,4.085620730620576e-16
0.009999998,-7.072888600021855,1.0,,nan,2.3092638912203257e-16,50.05829798423684,-0.59500235,3.5044917e-18,nan,200.0,0.01,50.05829798423684,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.039724,2.3092638912203257e-16
0.009999998,-7.843724318303355,1.0,,nan,7.727152251391089e-16,51.62270250167135,-0.6600637,3.5044917e-18,nan,200.0,0.01,51.62270250167135,100.0,-6.7055225e-08,1.0,1.0,0.01,100,7.1488795,7.727152251391089e-16
0.009999998,-8.112514960895565,1.0,,nan,-4.973799150320702e-16,50.98900889382926,-0.68235147,3.5044917e-18,nan,200.0,0.01,50.98900889382926,100.0,-7.4505806e-08,1.0,1.0,0.01,100,7.1048656,-4.973799150320702e-16
0.009999998,-8.399882377379367,1.0,,nan,-2.415845301584341e-15,60.190473084180944,-0.70694536,3.5044917e-18,nan,200.0,0.01,60.190473084180944,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.7193637,-2.415845301584341e-15
0.009999998,-7.957083035645367,1.0,,nan,-2.9309887850104134e-16,50.0527126554682,-0.6696487,3.5044917e-18,nan,200.0,0.01,50.0527126554682,100.0,1.4901161e-08,1.0,1.0,0.01,100,7.0393314,-2.9309887850104134e-16
0.009999998,-7.931634172493399,1.0,,nan,-1.900701818158268e-15,58.034855031539,-0.66741353,3.5044917e-18,nan,200.0,0.01,58.034855031539,100.0,7.4505806e-08,1.0,1.0,0.01,100,7.579875,-1.900701818158268e-15
0.009999998,-8.958500004293548,1.0,,nan,1.5365486660812166e-15,55.94936111019508,-0.753966,3.5044917e-18,nan,200.0,0.01,55.94936111019508,100.0,-1.3038516e-08,1.0,1.0,0.01,100,7.442437,1.5365486660812166e-15
0.009999998,-7.84106335434274,1.0,,nan,1.1191048088221578e-15,47.82878274773997,-0.65985787,3.5044917e-18,nan,200.0,0.01,47.82878274773997,100.0,-2.2351742e-08,1.0,1.0,0.01,100,6.8811693,1.1191048088221578e-15
0.009999998,-8.326131493206407,1.0,,nan,-1.0658141036401502e-16,52.78476591273492,-0.69997233,3.5044917e-18,nan,200.0,0.01,52.78476591273492,100.0,-2.2351742e-08,1.0,1.0,0.01,100,7.2288947,-1.0658141036401502e-16
0.009999998,-8.825462270990185,1.0,,nan,-2.4513724383723455e-15,50.665613341101825,-0.74121034,3.5044917e-18,nan,200.0,0.01,50.665613341101825,100.0,,1.0,1.0,0.01,100,7.0822988,-2.4513724383723455e-15
0.009999998,-9.201293489656605,1.0,,nan,-1.4210854715202004e-16,50.39583970961996,-0.77424556,3.5044917e-18,nan,200.0,0.01,50.39583970961996,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.0634184,-1.4210854715202004e-16
0.009999998,-6.847559148399276,1.0,,nan,1.7763568394002505e-17,43.66482684867615,-0.57537067,3.5044917e-18,nan,200.0,0.01,43.66482684867615,100.0,-2.9802322e-08,1.0,1.0,0.01,100,6.5748134,1.7763568394002505e-17
0.009999998,-7.5852004008368565,1.0,,nan,2.6645352591003756e-16,46.13437541708328,-0.6380962,3.5044917e-18,nan,200.0,0.01,46.13437541708328,100.0,5.9604645e-08,1.0,1.0,0.01,100,6.758182,2.6645352591003756e-16
0.009999998,-8.607793289268129,1.0,,nan,-8.79296635503124e-16,52.95541464210835,-0.724043,3.5044917e-18,nan,200.0,0.01,52.95541464210835,100.0,7.450581e-09,1.0,1.0,0.01,100,7.24057,-8.79296635503124e-16
0.009999998,-7.659519611308383,1.0,,nan,7.283063041541026e-16,45.862308174182544,-0.64464134,3.5044917e-18,nan,200.0,0.01,45.862308174182544,100.0,1.4901161e-08,1.0,1.0,0.01,100,6.738226,7.283063041541026e-16
0.009999998,-8.781571716455616,1.0,,nan,5.151434834260726e-16,55.699380626343796,-0.7390155,3.5044917e-18,nan,200.0,0.01,55.699380626343796,100.0,1.4901161e-08,1.0,1.0,0.01,100,7.4257917,5.151434834260726e-16
0.009999998,-7.920463307045106,1.0,,nan,8.881784197001253e-17,52.1365703291325,-0.6666023,3.5044917e-18,nan,200.0,0.01,52.1365703291325,100.0,-4.4703484e-08,1.0,1.0,0.01,100,7.1843724,8.881784197001253e-17
0.009999998,-8.835778278260754,1.0,,nan,1.1990408665951691e-15,53.76851627764846,-0.7436359,3.5044917e-18,nan,200.0,0.01,53.76851627764846,100.0,8.195639e-08,1.0,1.0,0.01,100,7.295946,1.1990408665951691e-15
0.009999998,-7.220839855833389,1.0,,nan,1.6608936448392343e-15,52.11269527309927,-0.60767937,3.5044917e-18,nan,200.0,0.01,52.11269527309927,100.0,2.2351742e-08,1.0,1.0,0.01,100,7.182727,1.6608936448392343e-15
0.009999998,-7.550835609017111,1.0,,nan,-8.881784197001253e-18,45.460471733217716,-0.6354686,3.5044917e-18,nan,200.0,0.01,45.460471733217716,100.0,2.9802322e-08,1.0,1.0,0.01,100,6.708641,-8.881784197001253e-18
0.009999998,-7.795462495247698,1.0,,nan,-1.794120407794253e-15,51.77875817490496,-0.6559851,3.5044917e-18,nan,200.0,0.01,51.77875817490496,100.0,-4.4703484e-08,1.0,1.0,0.01,100,7.1596766,-1.794120407794253e-15
0.009999998,-7.042146776144253,1.0,,nan,-4.973799150320702e-16,49.731549637393094,-0.59210503,3.5044917e-18,nan,200.0,0.01,49.731549637393094,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.0167108,-4.973799150320702e-16
0.009999998,-7.120407457740769,1.0,,nan,3.552713678800501e-17,45.88070308834226,-0.59839934,3.5044917e-18,nan,200.0,0.01,45.88070308834226,100.0,-2.9802322e-08,1.0,1.0,0.01,100,6.739577,3.552713678800501e-17
0.009999998,-7.677359128127623,1.0,,nan,7.993605777301127e-16,47.1324569617885,-0.64581364,3.5044917e-18,nan,200.0,0.01,47.1324569617885,100.0,-9.685755e-08,1.0,1.0,0.01,100,6.8308954,7.993605777301127e-16
0.009999998,-8.85148595895301,1.0,,nan,-9.769962616701378e-16,65.03045368426497,-0.74483806,3.5044917e-18,nan,200.0,0.01,65.03045368426497,100.0,2.2351742e-08,1.0,1.0,0.01,100,8.023724,-9.769962616701378e-16
0.009999998,-8.035561766828682,1.0,,nan,-5.595524044110789e-16,41.71409680749111,-0.67628884,3.5044917e-18,nan,200.0,0.01,41.71409680749111,100.0,-7.4505806e-08,1.0,1.0,0.01,100,6.4262705,-5.595524044110789e-16
0.009999998,-8.31938944078883,1.0,,nan,1.1191048088221578e-15,54.76183072785029,-0.6998289,3.5044917e-18,nan,200.0,0.01,54.76183072785029,100.0,1.0430813e-07,1.0,1.0,0.01,100,7.36303,1.1191048088221578e-15
0.009999998,-8.924587198046586,1.0,,nan,-3.552713678800501e-17,51.59571250918441,-0.7511035,3.5044917e-18,nan,200.0,0.01,51.59571250918441,100.0,-3.7252903e-09,1.0,1.0,0.01,100,7.1470103,-3.552713678800501e-17
0.009999998,-8.155869596660313,1.0,,nan,-7.105427357601002e-17,52.82431446923916,-0.68641007,3.5044917e-18,nan,200.0,0.01,52.82431446923916,100.0,4.4703484e-08,1.0,1.0,0.01,100,7.2316017,-7.105427357601002e-17
0.009999998,-7.2959156516741235,1.0,,nan,-3.019806626980426e-16,51.73743025565135,-0.61401004,3.5044917e-18,nan,200.0,0.01,51.73743025565135,100.0,7.4505806e-08,1.0,1.0,0.01,100,7.156819,-3.019806626980426e-16
0.009999998,-8.018370289587114,1.0,,nan,-9.85878045867139e-16,54.54611067761518,-0.6748131,3.5044917e-18,nan,200.0,0.01,54.54611067761518,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.348513,-9.85878045867139e-16
0.009999998,-8.163015399591732,1.0,,nan,1.7763568394002505e-15,52.72854104514794,-0.6854204,3.5044917e-18,nan,200.0,0.01,52.72854104514794,100.0,8.940697e-08,1.0,1.0,0.01,100,7.2250433,1.7763568394002505e-15
0.009999998,-7.642848259565503,1.0,,nan,-5.506706202140776e-16,48.98725217132318,-0.643183,3.5044917e-18,nan,200.0,0.01,48.98725217132318,100.0,2.6077032e-08,1.0,1.0,0.01,100,6.964006,-5.506706202140776e-16
0.009999998,-7.645501309048631,1.0,,nan,-6.128431095930864e-16,53.664376748574036,-0.6434591,3.5044917e-18,nan,200.0,0.01,53.664376748574036,100.0,-2.9802322e-08,1.0,1.0,0.01,100,7.2888775,-6.128431095930864e-16
0.009999998,-7.577769401875907,1.0,,nan,2.6201263381153696e-15,42.43932128174756,-0.6373377,3.5044917e-18,nan,200.0,0.01,42.43932128174756,100.0,-5.9604645e-08,1.0,1.0,0.01,100,6.481892,2.6201263381153696e-15
0.009999998,-10.18705103345535,1.0,,nan,6.394884621840901e-16,52.73070613406906,-0.857336,3.5044917e-18,nan,200.0,0.01,52.73070613406906,100.0,9.685755e-08,1.0,1.0,0.01,100,7.225192,6.394884621840901e-16
0.009999998,-8.34611339648748,1.0,,nan,-3.375077994860476e-16,60.730170024117115,-0.7021573,3.5044917e-18,nan,200.0,0.01,60.730170024117115,100.0,,1.0,1.0,0.01,100,7.7538934,-3.375077994860476e-16
0.009999998,-8.321618082424846,1.0,,nan,5.595524044110789e-16,61.30294561901903,-0.7003231,3.5044917e-18,nan,200.0,0.01,61.30294561901903,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.7903733,5.595524044110789e-16
0.009999998,-7.801031933239488,1.0,,nan,9.414691248821328e-16,52.15928254720579,-0.6564762,3.5044917e-18,nan,200.0,0.01,52.15928254720579,100.0,1.3411045e-07,1.0,1.0,0.01,100,7.185937,9.414691248821328e-16
0.009999998,-8.499067281681198,1.0,,nan,8.881784197001252e-16,52.694169079199135,-0.7152994,3.5044917e-18,nan,200.0,0.01,52.694169079199135,100.0,-1.1920929e-07,1.0,1.0,0.01,100,7.222688,8.881784197001252e-16
0.009999998,-7.845097954409489,1.0,,nan,1.8918200339612667e-15,46.53435196453685,-0.65906054,3.5044917e-18,nan,200.0,0.01,46.53435196453685,100.0,-5.7742e-08,1.0,1.0,0.01,100,6.7874155,1.8918200339612667e-15
0.009999998,-7.750127448619144,1.0,,nan,-2.3092638912203257e-16,52.56772555519722,-0.6522657,3.5044917e-18,nan,200.0,0.01,52.56772555519722,100.0,-2.9802322e-08,1.0,1.0,0.01,100,7.2140174,-2.3092638912203257e-16
0.009999998,-8.769058764597725,1.0,,nan,-9.769962616701378e-16,53.664370352730415,-0.73800206,3.5044917e-18,nan,200.0,0.01,53.664370352730415,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.2888765,-9.769962616701378e-16
0.009999998,-8.054550815528035,1.0,,nan,6.483702463810914e-16,54.91469933674027,-0.67786896,3.5044917e-18,nan,200.0,0.01,54.91469933674027,100.0,1.1920929e-07,1.0,1.0,0.01,100,7.3733,6.483702463810914e-16
0.009999998,-9.041002235917286,1.0,,nan,-2.753353101070388e-16,55.507088538083515,-0.76038456,3.5044917e-18,nan,200.0,0.01,55.507088538083515,100.0,7.450581e-09,1.0,1.0,0.01,100,7.412963,-2.753353101070388e-16
0.009999998,-8.763001358697249,1.0,,nan,-1.5276668818842154e-15,52.13776909303764,-0.737226,3.5044917e-18,nan,200.0,0.01,52.13776909303764,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.184455,-1.5276668818842154e-15
0.009999998,-8.023663154741788,1.0,,nan,-6.306066779870889e-16,56.22345043750987,-0.67265433,3.5044917e-18,nan,200.0,0.01,56.22345043750987,100.0,-2.9802322e-08,1.0,1.0,0.01,100,7.4606442,-6.306066779870889e-16
0.009999998,-8.443272720295303,1.0,,nan,7.283063041541026e-16,54.654167835815294,-0.70957845,3.5044917e-18,nan,200.0,0.01,54.654167835815294,100.0,7.450581e-09,1.0,1.0,0.01,100,7.3557887,7.283063041541026e-16
0.009999998,-6.00350015694651,1.0,,nan,4.39648317751562e-16,38.53924707708096,-0.5050711,3.5044917e-18,nan,200.0,0.01,38.53924707708096,100.0,7.8231096e-08,1.0,1.0,0.01,100,6.1768804,4.39648317751562e-16
0.009999998,-8.056045610603116,1.0,,nan,-1.580957587066223e-15,51.25816423080645,-0.67786574,3.5044917e-18,nan,200.0,0.01,51.25816423080645,100.0,-2.9802322e-08,1.0,1.0,0.01,100,7.1235933,-1.580957587066223e-15
0.009999998,-7.008830089676004,1.0,,nan,1.1546319456101628e-16,52.57034422197855,-0.58947664,3.5044917e-18,nan,200.0,0.01,52.57034422197855,100.0,1.1175871e-08,1.0,1.0,0.01,100,7.214197,1.1546319456101628e-16
0.009999998,-8.861726918186328,1.0,,nan,4.440892098500626e-16,54.46758009245465,-0.74551,3.5044917e-18,nan,200.0,0.01,54.46758009245465,100.0,-5.9604645e-08,1.0,1.0,0.01,100,7.343221,4.440892098500626e-16
0.009999998,-9.971595664481626,1.0,,nan,-9.237055564881303e-16,53.27711034774144,-0.8382114,3.5044917e-18,nan,200.0,0.01,53.27711034774144,100.0,9.313226e-09,1.0,1.0,0.01,100,7.2625294,-9.237055564881303e-16
0.009999998,-8.541632215058229,1.0,,nan,-6.750155989720952e-16,51.76951135344228,-0.7188622,3.5044917e-18,nan,200.0,0.01,51.76951135344228,100.0,-9.685755e-08,1.0,1.0,0.01,100,7.159037,-6.750155989720952e-16
0.009999998,-7.74352825387567,1.0,,nan,3.907985046680551e-16,53.85830802430935,-0.65151244,3.5044917e-18,nan,200.0,0.01,53.85830802430935,100.0,5.9604645e-08,1.0,1.0,0.01,100,7.3020353,3.907985046680551e-16
0.009999998,-7.723727212651528,1.0,,nan,-1.4210854715202004e-16,54.210816702390574,-0.65001166,3.5044917e-18,nan,200.0,0.01,54.210816702390574,100.0,1.4901161e-08,1.0,1.0,0.01,100,7.325893,-1.4210854715202004e-16
0.009999998,-7.8757155973279644,1.0,,nan,-1.1368683772161603e-15,44.558211865518516,-0.66218376,3.5044917e-18,nan,200.0,0.01,44.558211865518516,100.0,-3.7252903e-08,1.0,1.0,0.01,100,6.6417336,-1.1368683772161603e-15
0.009999998,-8.337903770320464,1.0,,nan,-9.769962616701378e-17,53.07703124317047,-0.70156753,3.5044917e-18,nan,200.0,0.01,53.07703124317047,100.0,1.4901161e-08,1.0,1.0,0.01,100,7.24888,-9.769962616701378e-17
0.009999998,-8.38844700082517,1.0,,nan,-6.572520305780927e-16,53.225591456332765,-0.7053186,3.5044917e-18,nan,200.0,0.01,53.225591456332765,100.0,1.4901161e-08,1.0,1.0,0.01,100,7.2590175,-6.572520305780927e-16
0.009999998,-8.84185307661155,1.0,,nan,6.394884621840901e-16,53.335782888468366,-0.7440394,3.5044917e-18,nan,200.0,0.01,53.335782888468366,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.2665277,6.394884621840901e-16
0.009999998,-6.698362535692688,1.0,,nan,-2.007283228522283e-15,38.533356359792215,-0.56361103,3.5044917e-18,nan,200.0,0.01,38.533356359792215,100.0,-3.7252903e-08,1.0,1.0,0.01,100,6.1764083,-2.007283228522283e-15
0.009999998,-8.018004730124524,1.0,,nan,-8.437694987151189e-16,58.106977717689915,-0.6747892,3.5044917e-18,nan,200.0,0.01,58.106977717689915,100.0,2.9802322e-08,1.0,1.0,0.01,100,7.5845833,-8.437694987151189e-16
