AvgVanillaIw,J,AvgRet,VarJ,BatchSize,VarDiscRet,Bound,AvgDiscRet,AvgNormIw,VarVanillaIw,MaxNormIw,VarNormIw,MinVanillaIw,VarRet,eRenyi2,MaxVanillaIw,ESSClassic,AvgEpLen,MinNormIw,ESSRenyi
0.9999904,4999.8823,4999.882057007117,0.17193021,100,0.02990117916986442,4579.072,4999.882057007117,0.009999999,8.081632e-08,0.010003863,8.081933e-12,0.99887097,0.02990117916986442,1.0,1.0003767,100.00000381473404,500.0,0.009988805,100.0
0.99997985,4999.911,4999.910187344259,0.090006895,100,0.008182281464614583,4579.1006,4999.910187344259,0.010000002,5.4248512e-09,0.010002137,5.4250875e-13,0.9998293,0.008182281464614583,1.0,1.0001936,99.99997711135933,500.0,0.009998495,100.0
1.0000051,4999.6714,4999.667029032069,1.9495044,100,3.9919472466412285,4578.8584,4999.667029032069,0.01,1.6661526e-05,0.010049864,1.6661396e-09,0.9803207,3.9919472466412285,1.0000124,1.0049915,99.99835207957261,499.99,0.009803156,99.99876023875895
1.0008337,4992.809,4969.799974617617,71.125755,100,90606.64186892647,4565.7466,4969.799974617617,0.01,0.04028134,0.012340066,4.0214254e-06,0.23581809,90606.64186892647,1.0299336,1.2350354,96.17121539713915,497.0,0.0023562163,97.0936405381246
0.99998426,4999.902,4999.901517556476,0.10352537,100,0.01084348199496396,4579.0913,4999.901517556476,0.009999999,8.857229e-07,0.010026599,8.857483e-11,0.99677414,0.01084348199496396,1.0000006,1.0026442,99.99992751965222,500.0,0.009967898,99.99994039539075
0.999981,4999.9043,4999.903415156948,0.09251194,100,0.00864146679017619,4579.0938,4999.903415156948,0.01,1.00251405e-07,0.010013102,1.0025379e-11,0.9991678,0.00864146679017619,1.0000001,1.0012912,99.99997711138552,500.0,0.0099918675,99.99998807907247
1.0000305,4999.897,4999.896799853166,0.16405943,100,0.02721790649735292,4579.0864,4999.896799853166,0.01,3.6615347e-08,0.010005551,3.661377e-12,0.99934787,0.02721790649735292,1.0,1.0005857,100.0,500.0,0.009993174,100.0
0.9822461,4994.769,4918.142987485992,36.54958,100,339111.68434060836,4564.6743,4918.142987485992,0.01,0.057748027,0.012598959,5.985446e-06,0.046972893,339111.68434060836,1.0446126,1.2375278,94.40589982842101,491.85,0.00047821918,95.72926421393232
1.0,4999.8965,4999.895660785888,0.120248295,100,0.014626760912532743,4579.086,4999.895660785888,0.01,1.5691805e-07,0.01000509,1.5691498e-11,0.99793166,0.014626760912532743,1.0,1.000509,100.0,500.0,0.009979317,100.0
0.9999953,4999.903,4999.902272715199,0.11943503,100,0.01444217197137627,4579.0923,4999.902272715199,0.010000003,1.7743677e-07,0.010006206,1.7743697e-11,0.9977147,0.01444217197137627,1.0,1.0006158,99.99995040871941,500.0,0.0099771945,100.0
0.9999891,4999.9033,4999.902772121638,0.09662753,100,0.009437723143984198,4579.093,4999.902772121638,0.01,2.5770677e-07,0.010012052,2.5771e-11,0.99860954,0.009437723143984198,1.0000002,1.0011942,99.9999542231491,500.0,0.009986204,99.99997615814777
1.0,4999.911,4999.911321596679,0.09661233,100,0.009426637766533946,4579.1006,4999.911321596679,0.009999998,,0.01,3.5044917e-18,1.0,0.009426637766533946,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9214,4999.9215872495115,0.074949615,100,0.005674112994210287,4579.111,4999.9215872495115,0.009999998,,0.01,3.5044917e-18,1.0,0.005674112994210287,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.921,4999.920607785676,0.085765,100,0.007427101285367993,4579.1104,4999.920607785676,0.009999998,,0.01,3.5044917e-18,1.0,0.007427101285367993,1.0,1.0,100.0,500.0,0.01,100.0
1.0000014,4999.9023,4999.901937307605,0.10345596,100,0.010819257161602107,4579.092,4999.901937307605,0.010000002,7.734666e-09,0.01000179,7.733909e-13,0.9997473,0.010819257161602107,1.0,1.0001804,99.9999885559249,500.0,0.009997459,100.0
1.0,4999.8975,4999.897781630421,0.11712233,100,0.01385786054735966,4579.087,4999.897781630421,0.009999998,,0.01,3.5044917e-18,1.0,0.01385786054735966,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.897,4999.8967382148285,0.11443472,100,0.013232691164017056,4579.0864,4999.8967382148285,0.009999998,,0.01,3.5044917e-18,1.0,0.013232691164017056,1.0,1.0,100.0,500.0,0.01,100.0
0.9711563,4991.313,4966.500898278649,86.28228,100,111633.63561574132,4563.569,4966.500898278649,0.01,0.044960074,0.012783001,4.767039e-06,0.2501259,111633.63561574132,1.0332252,1.2414292,95.4933167310025,496.67,0.0025755474,96.78432355280253
1.0000119,4999.9077,4999.907190534231,0.09684038,100,0.009477708673638265,4579.097,4999.907190534231,0.01,5.6221745e-07,0.01002528,5.622103e-11,0.99826205,0.009477708673638265,1.0000005,1.00254,99.9999351509548,500.0,0.009982501,99.99995231630692
1.0000926,4999.908,4999.907723275237,0.108503625,100,0.011923803486702876,4579.0977,4999.907723275237,0.01,3.4848566e-07,0.010014534,3.4842476e-11,0.9977543,0.011923803486702876,1.0000002,1.0015461,99.99996567091304,500.0,0.009976619,99.99997615814777
0.98225,4996.9756,4991.9116685606705,29.40931,100,6402.00321897481,4574.5444,4991.9116685606705,0.01,0.013376124,0.011211591,1.3863929e-06,0.36053047,6402.00321897481,1.0077175,1.1012585,98.64606326655229,499.21,0.0036704552,99.23416133278333
1.0000077,4999.9087,4999.907880079385,0.08745346,100,0.007725193049952307,4579.098,4999.907880079385,0.01,6.6534493e-09,0.010001477,6.6537287e-13,0.9996443,0.007725193049952307,1.0,1.0001554,100.00001144400372,500.0,0.009996365,100.0
1.0165436,4996.6606,4956.998368554409,32.583553,100,184086.0542243435,4570.6436,4956.998368554409,0.010000002,0.022662515,0.011421826,2.1930882e-06,0.07686539,184086.0542243435,1.0248988,1.1610783,97.87496185294937,495.72,0.0007561446,97.57061201929776
0.99976873,4999.879,4999.878199099491,0.20339203,100,0.042550465666579905,4579.0684,4999.878199099491,0.01,3.2956389e-06,0.010022805,3.2971792e-10,0.9882008,0.042550465666579905,1.0000006,1.0020487,99.99966041427989,500.0,0.009884293,99.99994039539075
0.9999974,4999.9004,4999.899848721087,0.16206,100,0.026543845822223806,4579.09,4999.899848721087,0.01,6.9991883e-09,0.010001313,7.000074e-13,0.99957377,0.026543845822223806,1.0,1.0001287,99.99999618529294,500.0,0.009995763,100.0
0.99989164,4999.9033,4999.9028815574575,0.09085529,100,0.008344661186826705,4579.093,4999.9028815574575,0.01,3.8871718e-07,0.010010321,3.8880718e-11,0.9978494,0.008344661186826705,1.0000001,1.0009236,99.99994277336579,500.0,0.009979575,99.99998807907247
1.0000044,4999.8896,4999.889419390688,0.19616991,100,0.039223229746353304,4579.079,4999.889419390688,0.01,1.1021887e-06,0.010011984,1.102179e-10,0.99464333,0.039223229746353304,1.0000002,1.0012028,99.99989318903476,500.0,0.009946389,99.99997615814777
1.0001097,4999.911,4999.910009314717,0.079882845,100,0.006450778323660719,4579.0996,4999.910009314717,0.01,2.259005e-06,0.010071311,2.2585173e-10,0.9960073,0.006450778323660719,1.000003,1.0072416,99.99975970086878,500.0,0.009958981,99.9997019776643
1.0036286,4996.796,4992.994700871666,31.009392,100,4761.090200058212,4574.6206,4992.994700871666,0.01,0.008489192,0.010930298,8.4279174e-07,0.4507873,4761.090200058212,1.0064965,1.096996,99.17254073159691,499.32,0.004491575,99.35453840737502
1.0,4999.909,4999.909145761569,0.096708976,100,0.009444755250864257,4579.0986,4999.909145761569,0.009999998,,0.01,3.5044917e-18,1.0,0.009444755250864257,1.0,1.0,100.0,500.0,0.01,100.0
1.0000293,4999.9033,4999.9027628632975,0.10050328,100,0.010192409568016179,4579.093,4999.9027628632975,0.01,3.8630245e-07,0.010020546,3.862819e-11,0.99845344,0.010192409568016179,1.0000004,1.002084,99.99996185415873,500.0,0.009984241,99.99996423722592
1.0000527,4999.9077,4999.907231091129,0.084142014,100,0.007153269416853332,4579.097,4999.907231091129,0.01,2.0695823e-07,0.010009501,2.0693851e-11,0.99877816,0.007153269416853332,1.0000002,1.0010028,99.99998092752043,500.0,0.009987256,99.99997615814777
1.0,4999.8965,4999.896536459745,0.110232286,100,0.01227617445670519,4579.086,4999.896536459745,0.009999998,,0.01,3.5044917e-18,1.0,0.01227617445670519,1.0,1.0,100.0,500.0,0.01,100.0
0.99997604,4999.9194,4999.919232750393,0.08388772,100,0.00710681588438789,4579.109,4999.919232750393,0.01,2.8061509e-08,0.010002644,2.8061498e-12,0.9994547,0.00710681588438789,1.0,1.0002404,99.999977111272,500.0,0.009994786,100.0
0.99997926,4999.9053,4999.904811735806,0.090237804,100,0.008227002882848094,4579.0947,4999.904811735806,0.010000002,7.012987e-08,0.010008078,7.0132173e-12,0.99940896,0.008227002882848094,1.0,1.000787,99.99996948179555,500.0,0.009994297,100.0
0.9999559,4999.894,4999.893447583867,0.1096952,100,0.012168782283574748,4579.0835,4999.893447583867,0.01,2.2500238e-07,0.010011845,2.250257e-11,0.998501,0.012168782283574748,1.0000001,1.0011404,99.9999732959469,500.0,0.009985451,99.99998807907247
1.0,4999.899,4999.898417283416,0.10193117,100,0.010499178836164986,4579.0884,4999.898417283416,0.009999998,,0.01,3.5044917e-18,1.0,0.010499178836164986,1.0,1.0,100.0,500.0,0.01,100.0
1.000084,4999.9233,4999.922760209096,0.07016046,100,0.0049760032149214345,4579.113,4999.922760209096,0.01,1.5133497e-07,0.010016024,1.513099e-11,0.9991159,0.0049760032149214345,1.0000001,1.0016866,99.99999618562325,500.0,0.00999032,99.99998807907247
1.0,4999.918,4999.917878953007,0.09641648,100,0.009393542336946581,4579.1074,4999.917878953007,0.009999998,,0.01,3.5044917e-18,1.0,0.009393542336946581,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.909,4999.908959399525,0.09724209,100,0.00955614165110267,4579.0986,4999.908959399525,0.009999998,,0.01,3.5044917e-18,1.0,0.00955614165110267,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9067,4999.906650377655,0.0886857,100,0.007949131760021355,4579.096,4999.906650377655,0.009999998,,0.01,3.5044917e-18,1.0,0.007949131760021355,1.0,1.0,100.0,500.0,0.01,100.0
0.99999917,4999.906,4999.904886253706,0.121040106,100,0.014814851522332358,4579.095,4999.904886253706,0.01,4.383768e-08,0.01000308,4.383866e-12,0.999042,0.014814851522332358,1.0,1.0003071,99.99998474119988,500.0,0.009990429,100.0
1.0,4999.88,4999.879303032849,0.3762506,100,0.1429729431371687,4579.0693,4999.879303032849,0.009999998,,0.01,3.5044917e-18,1.0,0.1429729431371687,1.0,1.0,100.0,500.0,0.01,100.0
0.99998903,4999.9116,4999.910840237716,0.09448645,100,0.009015324143098842,4579.101,4999.910840237716,0.010000002,1.2800666e-07,0.010006826,1.2800867e-11,0.99867624,0.009015324143098842,1.0000001,1.0006716,99.99995803788228,500.0,0.009986872,99.99998807907247
1.0000064,4999.901,4999.900618558954,0.09686985,100,0.009483148735167455,4579.0903,4999.900618558954,0.01,4.950983e-07,0.010018846,4.9509057e-11,0.9983563,0.009483148735167455,1.0000004,1.001891,99.99994659460194,500.0,0.009983499,99.99996423722592
0.9932975,4998.2397,4995.802261988805,16.823406,100,1694.7354040952491,4576.5684,4995.802261988805,0.01,0.00726024,0.010712901,7.3585517e-07,0.40552852,1694.7354040952491,1.0040959,1.0641098,99.27678276215204,499.6,0.004082649,99.5920796080526
1.0,4999.9204,4999.920302872597,0.084215425,100,0.007165660796140617,4579.11,4999.920302872597,0.009999998,,0.01,3.5044917e-18,1.0,0.007165660796140617,1.0,1.0,100.0,500.0,0.01,100.0
1.0000095,4999.9204,4999.919723090424,0.07907274,100,0.006318386730606776,4579.11,4999.919723090424,0.01,7.594818e-07,0.010031866,7.5947366e-11,0.99691767,0.006318386730606776,1.0000002,1.0031961,99.99992370682592,500.0,0.009969082,99.99997615814777
1.0,4999.899,4999.899061405424,0.104619436,100,0.011053398265569619,4579.0884,4999.899061405424,0.009999998,,0.01,3.5044917e-18,1.0,0.011053398265569619,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.902,4999.901702355182,0.120276354,100,0.014616645593946662,4579.0913,4999.901702355182,0.009999998,,0.01,3.5044917e-18,1.0,0.014616645593946662,1.0,1.0,100.0,500.0,0.01,100.0
1.000001,4999.9224,4999.922003580311,0.08325667,100,0.007009257018976134,4579.112,4999.922003580311,0.01,2.1060127e-07,0.010008013,2.1060036e-11,0.99874675,0.007009257018976134,1.0000002,1.0008023,99.99998855592054,500.0,0.009987458,99.99997615814777
1.0000157,4999.9253,4999.924418136459,0.087664515,100,0.007763563596756933,4579.1147,4999.924418136459,0.009999998,2.8567142e-08,0.010003305,2.856729e-12,0.9994775,0.007763563596756933,1.0,1.0003463,100.00001144391204,500.0,0.009994618,100.0
1.0,4999.9214,4999.92112454385,0.07556713,100,0.0057688226332197655,4579.111,4999.92112454385,0.009999998,,0.01,3.5044917e-18,1.0,0.0057688226332197655,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9014,4999.901290156291,0.09030451,100,0.008233217623081742,4579.091,4999.901290156291,0.009999998,,0.01,3.5044917e-18,1.0,0.008233217623081742,1.0,1.0,100.0,500.0,0.01,100.0
0.9998877,4999.907,4999.906658144526,0.092439845,100,0.008645761899771764,4579.0967,4999.906658144526,0.010000002,5.933218e-07,0.010011067,5.934593e-11,0.9964796,0.008645761899771764,1.0000002,1.0009942,99.99993132777237,500.0,0.009965915,99.99997615814777
1.0001352,4999.9263,4999.926143135879,0.085761994,100,0.007439703654799321,4579.1157,4999.926143135879,0.010000002,7.5462e-07,0.010026933,7.544257e-11,0.99794793,0.007439703654799321,1.0000004,1.0028288,99.99991608805728,500.0,0.00997813,99.99996423722592
1.0,4999.9136,4999.913361919698,0.084082834,100,0.007137579539525593,4579.103,4999.913361919698,0.009999998,,0.01,3.5044917e-18,1.0,0.007137579539525593,1.0,1.0,100.0,500.0,0.01,100.0
1.0000272,4999.9165,4999.915921394414,0.08344154,100,0.007037232942371402,4579.106,4999.915921394414,0.01,2.2815874e-08,0.010004583,2.2813917e-12,0.9997111,0.007037232942371402,1.0,1.0004855,99.9999923708137,500.0,0.009996839,100.0
0.9999411,4999.9062,4999.905503627554,0.09390249,100,0.00891487196072473,4579.095,4999.905503627554,0.01,6.243032e-07,0.010012356,6.243878e-11,0.9975721,0.00891487196072473,1.0000024,1.0011766,99.99993133144008,500.0,0.009976309,99.99976158198933
0.9999923,4999.9043,4999.903992702627,0.09058716,100,0.0082911796539998,4579.0938,4999.903992702627,0.010000002,4.4398014e-08,0.010005295,4.440115e-12,0.9993345,0.0082911796539998,1.0,1.0005218,99.9999656674689,500.0,0.009993422,100.0
0.99997324,4999.916,4999.915352185156,0.08670458,100,0.007603015475576503,4579.1055,4999.915352185156,0.010000002,5.456949e-07,0.01001681,5.4572503e-11,0.99772614,0.007603015475576503,1.0000002,1.0016541,99.99992751885037,500.0,0.009977529,99.99997615814777
1.0,4999.901,4999.900643123473,0.09185798,100,0.008518907195717233,4579.0903,4999.900643123473,0.009999998,,0.01,3.5044917e-18,1.0,0.008518907195717233,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.895,4999.895142862364,0.13562849,100,0.018576404339866345,4579.0845,4999.895142862364,0.009999998,,0.01,3.5044917e-18,1.0,0.018576404339866345,1.0,1.0,100.0,500.0,0.01,100.0
1.0000181,4999.923,4999.922534573372,0.088367656,100,0.007890121498338482,4579.1123,4999.922534573372,0.010000002,2.3344322e-08,0.010001994,2.3343304e-12,0.9993651,0.007890121498338482,1.0,1.0002174,99.99999237074385,500.0,0.00999347,100.0
0.9997499,4999.888,4999.887485354732,0.10207875,100,0.010541650021061411,4579.077,4999.887485354732,0.01,2.1717242e-06,0.010021043,2.172804e-10,0.9953517,0.010541650021061411,1.0000017,1.0018537,99.99978250821768,500.0,0.009956007,99.99983310727316
1.0001092,4999.9175,4999.91669884443,0.083214894,100,0.007003409931927084,4579.107,4999.91669884443,0.010000002,4.774022e-07,0.010025263,4.772964e-11,0.99885815,0.007003409931927084,1.0000002,1.0026357,99.99991990015057,500.0,0.009987491,99.99997615814777
1.0000968,4999.906,4999.905146222272,0.09407868,100,0.008947893555883305,4579.095,4999.905146222272,0.01,6.585135e-07,0.010032741,6.583876e-11,0.9983115,0.008947893555883305,1.0000002,1.0033712,99.99993134212659,500.0,0.009982149,99.99997615814777
1.0,4999.928,4999.928138059086,0.08440529,100,0.007194042705047693,4579.1177,4999.928138059086,0.009999998,,0.01,3.5044917e-18,1.0,0.007194042705047693,1.0,1.0,100.0,500.0,0.01,100.0
0.99998015,4999.889,4999.888616834467,0.08949837,100,0.008086723444724555,4579.0786,4999.888616834467,0.009999998,1.8475014e-08,0.01000368,1.8475794e-12,0.9997263,0.008086723444724555,1.0,1.0003482,100.00001907386742,500.0,0.009997461,100.0
1.0,4999.915,4999.914786009103,0.10040574,100,0.010182577005550229,4579.1045,4999.914786009103,0.009999998,,0.01,3.5044917e-18,1.0,0.010182577005550229,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9067,4999.906626846871,0.08979791,100,0.008141083444391331,4579.096,4999.906626846871,0.009999998,,0.01,3.5044917e-18,1.0,0.008141083444391331,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9014,4999.901219237717,0.099036,100,0.009907973349976888,4579.091,4999.901219237717,0.009999998,,0.01,3.5044917e-18,1.0,0.009907973349976888,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9097,4999.909381478331,0.08446431,100,0.007204605247953538,4579.099,4999.909381478331,0.009999998,,0.01,3.5044917e-18,1.0,0.007204605247953538,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.901,4999.900877590942,0.08915118,100,0.0080282548366749,4579.0903,4999.900877590942,0.009999998,,0.01,3.5044917e-18,1.0,0.0080282548366749,1.0,1.0,100.0,500.0,0.01,100.0
0.99995565,4999.905,4999.904266246979,0.091035336,100,0.008376960044238917,4579.0938,4999.904266246979,0.010000002,9.1014067e-07,0.010015027,9.102254e-11,0.9955571,0.008376960044238917,1.0000025,1.0014583,99.99990844327007,500.0,0.0099560125,99.99974966111864
1.0000155,4999.926,4999.925100621242,0.07728151,100,0.006037271122909603,4579.115,4999.925100621242,0.010000003,2.466004e-07,0.010009137,2.4659188e-11,0.99830157,0.006037271122909603,1.0000001,1.0009292,99.99995040972203,500.0,0.009982861,99.99998807907247
1.0,4999.9062,4999.905988667855,0.096235886,100,0.009354929974216141,4579.0957,4999.905988667855,0.009999998,,0.01,3.5044917e-18,1.0,0.009354929974216141,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.902,4999.901838621098,0.09410585,100,0.008946604252009495,4579.0913,4999.901838621098,0.009999998,,0.01,3.5044917e-18,1.0,0.008946604252009495,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.911,4999.911124357262,0.101031914,100,0.010313728127435067,4579.1006,4999.911124357262,0.009999998,,0.01,3.5044917e-18,1.0,0.010313728127435067,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.8965,4999.896474507185,0.112883,100,0.012868051377121933,4579.086,4999.896474507185,0.009999998,,0.01,3.5044917e-18,1.0,0.012868051377121933,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.921,4999.921362500815,0.08504529,100,0.00730677988643041,4579.1104,4999.921362500815,0.009999998,,0.01,3.5044917e-18,1.0,0.00730677988643041,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.9053,4999.90553135046,0.08625571,100,0.007518229409836669,4579.0947,4999.90553135046,0.009999998,,0.01,3.5044917e-18,1.0,0.007518229409836669,1.0,1.0,100.0,500.0,0.01,100.0
1.0,4999.913,4999.913230192874,0.08687457,100,0.007621789045776829,4579.1025,4999.913230192874,0.009999998,,0.01,3.5044917e-18,1.0,0.007621789045776829,1.0,1.0,100.0,500.0,0.01,100.0
0.9998907,4999.887,4999.887000044816,0.115926795,100,0.01366964760992159,4579.076,4999.887000044816,0.01,4.2462234e-06,0.010025277,4.2471612e-10,0.99144614,0.01366964760992159,1.0000023,1.002418,99.99957270856,500.0,0.009915546,99.99977350286287
0.99995476,4999.9155,4999.915250663242,0.08886549,100,0.007989580270027146,4579.105,4999.915250663242,0.01,9.583393e-07,0.010018766,9.584205e-11,0.9973228,0.007989580270027146,1.0000006,1.0018313,99.99991607291592,500.0,0.00997368,99.99994039539075
1.0,4999.918,4999.917597775429,0.06655732,100,0.004472768152566962,4579.1074,4999.917597775429,0.009999998,,0.01,3.5044917e-18,1.0,0.004472768152566962,1.0,1.0,100.0,500.0,0.01,100.0
1.00001,4999.903,4999.90263554925,0.08859586,100,0.007928828985281867,4579.0923,4999.90263554925,0.01,4.0146322e-08,0.010003276,4.014382e-12,0.99912965,0.007928828985281867,1.0,1.0003377,99.99999237068273,500.0,0.009991196,100.0
1.0000062,4999.9214,4999.9205551954,0.07509519,100,0.005696791423700659,4579.111,4999.9205551954,0.01,3.7264233e-08,0.01000653,3.726411e-12,0.9992402,0.005696791423700659,1.0,1.0006592,99.99999618532642,500.0,0.009992341,100.0
1.0,4999.91,4999.909750674604,0.099963635,100,0.010092005131137963,4579.0996,4999.909750674604,0.009999998,,0.01,3.5044917e-18,1.0,0.010092005131137963,1.0,1.0,100.0,500.0,0.01,100.0
0.9999542,4999.9023,4999.901697065551,0.10059559,100,0.010267585139729541,4579.092,4999.901697065551,0.01,2.0181485e-06,0.010016206,2.0183119e-10,0.98919266,0.010267585139729541,1.0000002,1.0015748,99.99979018237586,500.0,0.00989238,99.99997615814777
1.0001674,4999.911,4999.910871968064,0.09019452,100,0.008230340071889579,4579.1006,4999.910871968064,0.01,8.079737e-07,0.010020397,8.0770765e-11,0.99772525,0.008230340071889579,1.0000007,1.0022073,99.9999313469711,500.0,0.009975583,99.99992847447743
1.0000736,4999.919,4999.918318845608,0.079172626,100,0.006333000388589995,4579.1084,4999.918318845608,0.01,4.3673376e-07,0.010022187,4.366648e-11,0.99836195,0.006333000388589995,1.0000004,1.0022924,99.9999656702583,500.0,0.009982885,99.99996423722592
1.0,4999.908,4999.908028346168,0.10274982,100,0.010665092629425365,4579.0977,4999.908028346168,0.009999998,,0.01,3.5044917e-18,1.0,0.010665092629425365,1.0,1.0,100.0,500.0,0.01,100.0
