Bound,EpsThisIter,AvgEpLen,Delta,VarRet,MaxVanillaIw,IterType,VarDiscRet,ESSRenyi,VanillaAvgRet,MinVanillaIw,AvgVanillaIw,eRenyi2,BatchSize,VarNormIw,VarJ,MinNormIw,VarVanillaIw,AvgDiscRet,ESSClassic,AvgRet,J,AvgNormIw,MaxNormIw
79.8433,100,500.0,0.7,42.5224782577,1.0,2,42.5224782577,500.0,85.9702877129,1.0,1.0,1.0,500,3.50449e-18,6.48824,0.01,,85.9702877129,100.0,85.9702877129,85.9703,0.01,0.01
80.242,100,500.0,0.7,45.2528914014,1.0,2,45.2528914014,500.0,83.178567616,1.0,1.0,1.0,500,2.1793e-19,6.73775,0.005,,83.178567616,200.000000102,83.178567616,84.5744,0.005,0.005
80.4659,100,500.0,0.7,67.3129173556,1.0,2,67.3129173556,500.0,82.9900247785,1.0,1.0,1.0,500,5.43914e-20,7.28258,0.00333333,,82.9900247785,299.999969474,82.9900247785,84.0463,0.00333333,0.00333333
82.2908,100,500.0,0.7,19.4081302944,1.0,2,19.4081302944,500.0,89.6309919353,1.0,1.0,1.0,500,5.4346e-20,7.10129,0.0025,,89.6309919353,400.0,89.6309919353,85.4425,0.0025,0.0025
89.9171,100,500.0,0.7,31.6023240145,306.715,1,31.6023240145,228.451663154,86.437859774,0.0390782,6.82134,2.18865,500,0.000158131,4.19191,1.14576e-05,1839.49,86.437859774,12.3597884762,86.437859774,94.0874,0.002,0.0899281
80.9284,100,500.0,0.7,46.9570836471,1.0,2,46.9570836471,500.0,87.3867735477,1.0,1.0,1.0,500,3.50449e-18,6.81817,0.01,,87.3867735477,100.0,87.3867735477,87.3868,0.01,0.01
81.5089,100,500.0,0.7,124.875011601,1.0,2,124.875011601,500.0,84.7645100776,1.0,1.0,1.0,500,2.1793e-19,9.31536,0.005,,84.7645100776,200.000000102,84.7645100776,86.0756,0.005,0.005
79.8615,100,500.0,0.7,151.887104664,1.0,2,151.887104664,500.0,78.6195024807,1.0,1.0,1.0,500,5.43914e-20,10.9694,0.00333333,,78.6195024807,299.999969474,78.6195024807,83.5903,0.00333333,0.00333333
80.6399,100,500.0,0.7,60.4390417938,1.0,2,60.4390417938,500.0,84.7056101128,1.0,1.0,1.0,500,5.4346e-20,10.2683,0.0025,,84.7056101128,400.0,84.7056101128,83.8691,0.0025,0.0025
93.0639,100,500.0,0.7,20.0890366486,274.391,1,20.0890366486,203.632592642,83.0634295408,0.0578627,5.99524,2.4554,500,0.000163953,6.98529,1.93029e-05,1473.23,83.0634295408,11.9314056733,83.0634295408,97.5897,0.002,0.0915362
85.8526,100,500.0,0.7,15.3091133742,1.0,2,15.3091133742,500.0,92.1768525356,1.0,1.0,1.0,500,3.50449e-18,3.89307,0.01,,92.1768525356,100.0,92.1768525356,92.1768,0.01,0.01
85.8275,100,500.0,0.7,79.8442944212,1.0,2,79.8442944212,500.0,88.4577612044,1.0,1.0,1.0,500,2.1793e-19,7.11047,0.005,,88.4577612044,200.000000102,88.4577612044,90.3173,0.005,0.005
85.747,100,500.0,0.7,59.563897502,1.0,2,59.563897502,500.0,87.6042502304,1.0,1.0,1.0,500,5.43914e-20,7.41604,0.00333333,,87.6042502304,299.999969474,87.6042502304,89.4129,0.00333333,0.00333333
86.016,100,500.0,0.7,59.7929397665,1.0,2,59.7929397665,500.0,88.5243622677,1.0,1.0,1.0,500,5.4346e-20,7.49634,0.0025,,88.5243622677,400.0,88.5243622677,89.1908,0.0025,0.0025
91.1623,100,500.0,0.7,26.8485852085,191.487,1,26.8485852085,223.752372195,90.5485917619,0.0627075,4.70271,2.23461,500,0.000129194,4.95337,2.66687e-05,714.298,90.5485917619,15.0448539669,90.5485917619,95.4072,0.002,0.0814369
82.3853,100,500.0,0.7,41.6973663727,1.0,2,41.6973663727,500.0,88.6898263318,1.0,1.0,1.0,500,3.50449e-18,6.42498,0.01,,88.6898263318,100.0,88.6898263318,88.6898,0.01,0.01
81.5661,100,500.0,0.7,72.6449739546,1.0,2,72.6449739546,500.0,83.3583532764,1.0,1.0,1.0,500,2.1793e-19,7.98158,0.005,,83.3583532764,200.000000102,83.3583532764,86.0241,0.005,0.005
81.7697,100,500.0,0.7,106.276144089,1.0,2,106.276144089,500.0,84.180851951,1.0,1.0,1.0,500,5.43914e-20,8.84853,0.00333333,,84.180851951,299.999969474,84.180851951,85.4097,0.00333333,0.00333333
82.6572,100,500.0,0.7,12.5560657108,1.0,2,12.5560657108,500.0,87.0087125664,1.0,1.0,1.0,500,5.4346e-20,7.89363,0.0025,,87.0087125664,400.0,87.0087125664,85.8094,0.0025,0.0025
86.2814,100,500.0,0.7,6.14342343678,5.29232,1,6.14342343678,336.280343513,89.8311061677,0.0109725,1.19553,1.48685,500,3.07929e-06,4.32882,1.83558e-05,1.10031,89.8311061677,282.759608318,89.8311061677,89.7194,0.002,0.00885348
83.3404,100,500.0,0.7,30.2093361666,1.0,2,30.2093361666,500.0,89.8711785244,1.0,1.0,1.0,500,3.50449e-18,5.46875,0.01,,89.8711785244,100.0,89.8711785244,89.8712,0.01,0.01
83.0779,100,500.0,0.7,79.3345956085,1.0,2,79.3345956085,500.0,85.5205652641,1.0,1.0,1.0,500,2.1793e-19,7.67829,0.005,,85.5205652641,200.000000102,85.5205652641,87.6959,0.005,0.005
84.7964,100,500.0,0.7,12.682724853,1.0,2,12.682724853,500.0,90.3089853583,1.0,1.0,1.0,500,5.43914e-20,6.70872,0.00333333,,90.3089853583,299.999969474,90.3089853583,88.5669,0.00333333,0.00333333
85.4463,100,500.0,0.7,15.9970043354,1.0,2,15.9970043354,500.0,89.1461001086,1.0,1.0,1.0,500,5.4346e-20,6.14632,0.0025,,89.1461001086,400.0,89.1461001086,88.7117,0.0025,0.0025
86.0548,100,500.0,0.7,18.6975676655,1.0,1,18.6975676655,500.0,90.030603951,1.0,1.0,1.0,500,5.43187e-20,5.84827,0.002,,90.030603951,500.000006643,90.030603951,88.9755,0.002,0.002
83.8146,100,500.0,0.7,17.2565471564,1.0,2,17.2565471564,500.0,90.1820855605,1.0,1.0,1.0,500,3.50449e-18,4.13328,0.01,,90.1820855605,100.0,90.1820855605,90.1821,0.01,0.01
86.1379,100,500.0,0.7,17.365031916,1.0,2,17.365031916,500.0,91.0987138875,1.0,1.0,1.0,500,2.1793e-19,4.16506,0.005,,91.0987138875,200.000000102,91.0987138875,90.6404,0.005,0.005
86.5445,100,500.0,0.7,15.968561879,1.0,2,15.968561879,500.0,89.3815730775,1.0,1.0,1.0,500,5.43914e-20,4.14571,0.00333333,,89.3815730775,299.999969474,89.3815730775,90.2208,0.00333333,0.00333333
87.3446,100,500.0,0.7,13.2725222079,1.0,2,13.2725222079,500.0,91.6687120967,1.0,1.0,1.0,500,5.4346e-20,4.07041,0.0025,,91.6687120967,400.0,91.6687120967,90.5828,0.0025,0.0025
87.0749,100,500.0,0.7,35.154095368,1.0,1,35.154095368,500.0,87.5249906058,0.999998,1.0,1.0,500,1.25596e-18,4.65952,0.002,2.66603e-13,87.5249906058,500.000128713,87.5249906058,89.9712,0.002,0.002
82.571,100,500.0,0.7,31.3453754391,1.0,2,31.3453754391,500.0,88.8845795094,1.0,1.0,1.0,500,3.50449e-18,5.57063,0.01,,88.8845795094,100.0,88.8845795094,88.8846,0.01,0.01
84.5229,100,500.0,0.7,16.1394866966,1.0,2,16.1394866966,500.0,89.0900348771,1.0,1.0,1.0,500,2.1793e-19,4.84928,0.005,,89.0900348771,200.000000102,89.0900348771,88.9873,0.005,0.005
85.0359,100,500.0,0.7,67.3977835102,1.0,2,67.3977835102,500.0,88.0685319355,1.0,1.0,1.0,500,5.43914e-20,6.173,0.00333333,,88.0685319355,299.999969474,88.0685319355,88.6811,0.00333333,0.00333333
85.1459,100,500.0,0.7,60.5344609383,1.0,2,60.5344609383,500.0,87.1687067007,1.0,1.0,1.0,500,5.4346e-20,6.63254,0.0025,,87.1687067007,400.0,87.1687067007,88.303,0.0025,0.0025
85.353,100,500.0,0.7,16.4108419147,1.0,1,16.4108419147,500.0,87.6717729554,1.0,1.0,1.0,500,5.43187e-20,6.20528,0.002,,87.6717729554,500.000006643,87.6717729554,88.1767,0.002,0.002
79.1906,100,500.0,0.7,82.0580256689,1.0,2,82.0580256689,500.0,85.5097775019,1.0,1.0,1.0,500,3.50449e-18,9.01318,0.01,,85.5097775019,100.0,85.5097775019,85.5098,0.01,0.01
83.8259,100,500.0,0.7,16.8935837636,1.0,2,16.8935837636,500.0,91.2415087944,1.0,1.0,1.0,500,2.1793e-19,7.56269,0.005,,91.2415087944,200.000000102,91.2415087944,88.3756,0.005,0.005
83.8557,100,500.0,0.7,90.5302710262,1.0,2,90.5302710262,500.0,85.9604438277,1.0,1.0,1.0,500,5.43914e-20,8.32471,0.00333333,,85.9604438277,299.999969474,85.9604438277,87.5706,0.00333333,0.00333333
84.7595,100,500.0,0.7,84.273507885,1.0,2,84.273507885,500.0,89.2432775246,1.0,1.0,1.0,500,5.4346e-20,8.56492,0.0025,,89.2432775246,400.0,89.2432775246,87.9888,0.0025,0.0025
85.3363,100,500.0,0.7,31.2294624075,1.0,1,31.2294624075,499.996185332,89.1679584071,0.999996,1.0,1.00001,500,3.91399e-18,8.06796,0.00199999,9.64515e-13,89.1679584071,500.000091942,89.1679584071,88.2246,0.002,0.002
86.479,100,500.0,0.7,11.6616452522,1.0,2,11.6616452522,500.0,92.9140559049,1.0,1.0,1.0,500,3.50449e-18,3.3978,0.01,,92.9140559049,100.0,92.9140559049,92.914,0.01,0.01
84.9386,100,500.0,0.7,9.82432499867,1.0,2,9.82432499867,500.0,86.063658613,1.0,1.0,1.0,500,2.1793e-19,4.72943,0.005,,86.063658613,200.000000102,86.063658613,89.4889,0.005,0.005
84.8655,100,500.0,0.7,34.0952806449,1.0,2,34.0952806449,500.0,86.7646041325,1.0,1.0,1.0,500,5.43914e-20,5.27374,0.00333333,,86.7646041325,299.999969474,86.7646041325,88.5808,0.00333333,0.00333333
85.519,100,500.0,0.7,33.7284511963,1.0,2,33.7284511963,500.0,89.2035730005,1.0,1.0,1.0,500,5.4346e-20,5.41108,0.0025,,89.2035730005,400.0,89.2035730005,88.7365,0.0025,0.0025
85.9152,100,500.0,0.7,24.1899763661,1.0,1,24.1899763661,500.0,89.0191669465,1.0,1.0,1.0,500,5.43187e-20,5.31284,0.002,,89.0191669465,500.000006643,89.0191669465,88.793,0.002,0.002
84.6007,100,500.0,0.7,9.17109134699,1.0,2,9.17109134699,500.0,90.9602841913,1.0,1.0,1.0,500,3.50449e-18,3.0132,0.01,,90.9602841913,100.0,90.9602841913,90.9603,0.01,0.01
84.4429,100,500.0,0.7,18.1457092519,1.0,2,18.1457092519,500.0,86.9193108978,1.0,1.0,1.0,500,2.1793e-19,4.19573,0.005,,86.9193108978,200.000000102,86.9193108978,88.9398,0.005,0.005
84.5788,100,500.0,0.7,17.4106834265,1.0,2,17.4106834265,500.0,86.8716504529,1.0,1.0,1.0,500,5.43914e-20,4.29327,0.00333333,,86.8716504529,299.999969474,86.8716504529,88.2504,0.00333333,0.00333333
85.706,100,500.0,0.7,27.1209674866,1.0,2,27.1209674866,500.0,90.7917249319,1.0,1.0,1.0,500,5.4346e-20,4.66342,0.0025,,90.7917249319,400.0,90.7917249319,88.8857,0.0025,0.0025
86.2623,100,500.0,0.7,23.6639793209,1.0,1,23.6639793209,500.0,89.9890246684,1.0,1.0,1.0,500,5.43187e-20,4.71998,0.002,,89.9890246684,500.000006643,89.9890246684,89.1064,0.002,0.002
83.9006,100,500.0,0.7,34.3881707621,1.0,2,34.3881707621,500.0,90.148653553,1.0,1.0,1.0,500,3.50449e-18,5.83475,0.01,,90.148653553,100.0,90.148653553,90.1487,0.01,0.01
83.9787,100,500.0,0.7,99.1001127145,1.0,2,99.1001127145,500.0,86.6797845403,1.0,1.0,1.0,500,2.1793e-19,8.31174,0.005,,86.6797845403,200.000000102,86.6797845403,88.4142,0.005,0.005
84.2815,100,500.0,0.7,49.6606825538,1.0,2,49.6606825538,500.0,86.8806027507,1.0,1.0,1.0,500,5.43914e-20,7.93519,0.00333333,,86.8806027507,299.999969474,86.8806027507,87.903,0.00333333,0.00333333
84.4498,100,500.0,0.7,33.2685902353,1.0,2,33.2685902353,500.0,86.6911113599,1.0,1.0,1.0,500,5.4346e-20,7.46558,0.0025,,86.6911113599,400.0,86.6911113599,87.6,0.0025,0.0025
85.3063,100,500.0,0.7,3.52121142789,1.0,1,3.52121142789,500.0,90.2193523053,1.0,1.0,1.0,500,5.43187e-20,6.81049,0.002,,90.2193523053,500.000006643,90.2193523053,88.1239,0.002,0.002
83.2092,100,500.0,0.7,28.5625642675,1.0,2,28.5625642675,500.0,89.3897275699,1.0,1.0,1.0,500,3.50449e-18,5.31761,0.01,,89.3897275699,100.0,89.3897275699,89.3897,0.01,0.01
86.1107,100,500.0,0.7,10.2165826669,1.0,2,10.2165826669,500.0,91.6644068272,1.0,1.0,1.0,500,2.1793e-19,4.5265,0.005,,91.6644068272,200.000000102,91.6644068272,90.5271,0.005,0.005
86.761,100,500.0,0.7,16.0783917684,1.0,2,16.0783917684,500.0,90.0466843606,1.0,1.0,1.0,500,5.43914e-20,4.36081,0.00333333,,90.0466843606,299.999969474,90.0466843606,90.3669,0.00333333,0.00333333
87.0562,100,500.0,0.7,64.9740381516,1.0,2,64.9740381516,500.0,90.083242745,1.0,1.0,1.0,500,5.4346e-20,5.50987,0.0025,,90.083242745,400.0,90.083242745,90.296,0.0025,0.0025
86.7406,100,500.0,0.7,16.8259574758,1.0,1,16.8259574758,500.0,87.0078885353,1.0,1.0,1.0,500,5.43187e-20,5.41741,0.002,,87.0078885353,500.000006643,87.0078885353,89.6384,0.002,0.002
81.8188,100,500.0,0.7,22.4932656698,1.0,2,22.4932656698,500.0,87.9351930438,1.0,1.0,1.0,500,3.50449e-18,4.71893,0.01,,87.9351930438,100.0,87.9351930438,87.9352,0.01,0.01
81.9473,100,500.0,0.7,104.965187581,1.0,2,104.965187581,500.0,84.6092467559,1.0,1.0,1.0,500,2.1793e-19,8.11526,0.005,,84.6092467559,200.000000102,84.6092467559,86.2722,0.005,0.005
83.5314,100,500.0,0.7,53.5245303322,1.0,2,53.5245303322,500.0,89.1226962491,1.0,1.0,1.0,500,5.43914e-20,7.96076,0.00333333,,89.1226962491,299.999969474,89.1226962491,87.2224,0.00333333,0.00333333
84.1809,100,500.0,0.7,62.226807778,1.0,2,62.226807778,500.0,87.8424031339,1.0,1.0,1.0,500,5.4346e-20,7.93747,0.0025,,87.8424031339,400.0,87.8424031339,87.3774,0.0025,0.0025
83.8404,100,500.0,0.7,78.5627515599,1.0,1,78.5627515599,500.0,83.9876214945,1.0,1.0,1.0,500,5.43187e-20,8.23387,0.002,,83.9876214945,500.000006643,83.9876214945,86.6994,0.002,0.002
83.9471,100,500.0,0.7,29.3792882172,1.0,2,29.3792882172,500.0,90.1719730871,1.0,1.0,1.0,500,3.50449e-18,5.3931,0.01,,90.1719730871,100.0,90.1719730871,90.172,0.01,0.01
83.3349,100,500.0,0.7,55.6912387324,1.0,2,55.6912387324,500.0,85.3011267655,1.0,1.0,1.0,500,2.1793e-19,6.93118,0.005,,85.3011267655,200.000000102,85.3011267655,87.7365,0.005,0.005
84.1588,100,500.0,0.7,18.3066033294,1.0,2,18.3066033294,500.0,87.8474074533,1.0,1.0,1.0,500,5.43914e-20,6.1702,0.00333333,,87.8474074533,299.999969474,87.8474074533,87.7735,0.00333333,0.00333333
85.2566,100,500.0,0.7,22.1100960645,1.0,2,22.1100960645,500.0,90.2334001179,1.0,1.0,1.0,500,5.4346e-20,5.92962,0.0025,,90.2334001179,400.0,90.2334001179,88.3885,0.0025,0.0025
84.5677,100,500.0,0.7,74.1867568939,1.0,1,74.1867568939,500.0,83.2905127171,0.999995,1.0,1.0,500,9.34435e-18,6.85386,0.00199999,2.34435e-12,83.2905127171,499.999836044,83.2905127171,87.3689,0.002,0.00200001
82.176,100,500.0,0.7,48.7124847669,1.0,2,48.7124847669,500.0,88.6988099911,1.0,1.0,1.0,500,3.50449e-18,6.94445,0.01,,88.6988099911,100.0,88.6988099911,88.6988,0.01,0.01
84.1813,100,500.0,0.7,12.9352141385,1.0,2,12.9352141385,500.0,88.8884026725,1.0,1.0,1.0,500,2.1793e-19,5.52491,0.005,,88.8884026725,200.000000102,88.8884026725,88.7936,0.005,0.005
85.8682,100,500.0,0.7,17.4986328815,1.0,2,17.4986328815,500.0,91.315181126,1.0,1.0,1.0,500,5.43914e-20,5.24759,0.00333333,,91.315181126,299.999969474,91.315181126,89.6341,0.00333333,0.00333333
85.7255,100,500.0,0.7,62.9103907198,1.0,2,62.9103907198,500.0,87.0452337155,1.0,1.0,1.0,500,5.4346e-20,6.12209,0.0025,,87.0452337155,400.0,87.0452337155,88.9869,0.0025,0.0025
85.9998,100,500.0,0.7,25.4333940211,1.0,1,25.4333940211,500.0,88.6367240063,1.0,1.0,1.0,500,5.43187e-20,5.91941,0.002,,88.6367240063,500.000006643,88.6367240063,88.9169,0.002,0.002
82.5611,100,500.0,0.7,50.9335706697,1.0,2,50.9335706697,500.0,88.738783608,1.0,1.0,1.0,500,3.50449e-18,7.101,0.01,,88.738783608,100.0,88.738783608,88.7388,0.01,0.01
85.159,100,500.0,0.7,15.0542547574,1.0,2,15.0542547574,500.0,90.3821773079,1.0,1.0,1.0,500,2.1793e-19,5.77401,0.005,,90.3821773079,200.000000102,90.3821773079,89.5605,0.005,0.005
86.3602,100,500.0,0.7,27.9306809043,1.0,2,27.9306809043,500.0,91.0612201063,1.0,1.0,1.0,500,5.43914e-20,5.65188,0.00333333,,91.0612201063,299.999969474,91.0612201063,90.0607,0.00333333,0.00333333
86.2793,100,500.0,0.7,5.53842938311,1.0,2,5.53842938311,500.0,87.753922638,1.0,1.0,1.0,500,5.4346e-20,5.13092,0.0025,,87.753922638,400.0,87.753922638,89.484,0.0025,0.0025
86.5078,100,500.0,0.7,26.0818843858,1.0,1,26.0818843858,500.0,88.9352422329,1.0,1.0,1.0,500,5.43187e-20,5.12576,0.002,,88.9352422329,500.000006643,88.9352422329,89.3743,0.002,0.002
81.58,100,500.0,0.7,61.24628329,1.0,2,61.24628329,500.0,87.8351574415,1.0,1.0,1.0,500,3.50449e-18,7.78677,0.01,,87.8351574415,100.0,87.8351574415,87.8352,0.01,0.01
82.3701,100,500.0,0.7,46.1333441215,1.0,2,46.1333441215,500.0,85.8425680678,1.0,1.0,1.0,500,2.1793e-19,7.35836,0.005,,85.8425680678,200.000000102,85.8425680678,86.8389,0.005,0.005
84.5416,100,500.0,0.7,14.726649326,1.0,2,14.726649326,500.0,91.0311333511,1.0,1.0,1.0,500,5.43914e-20,6.69794,0.00333333,,91.0311333511,299.999969474,91.0311333511,88.2363,0.00333333,0.00333333
85.2875,100,500.0,0.7,15.2939359523,1.0,2,15.2939359523,500.0,89.2399364728,1.0,1.0,1.0,500,5.4346e-20,6.13359,0.0025,,89.2399364728,400.0,89.2399364728,88.4872,0.0025,0.0025
85.5814,100,500.0,0.7,82.83180062,1.0,1,82.83180062,500.0,88.2677324074,1.0,1.0,1.0,500,5.43187e-20,6.81947,0.002,,88.2677324074,500.000006643,88.2677324074,88.4433,0.002,0.002
83.4286,100,500.0,0.7,68.501923375,1.0,2,68.501923375,500.0,89.7668837138,1.0,1.0,1.0,500,3.50449e-18,8.2351,0.01,,89.7668837138,100.0,89.7668837138,89.7669,0.01,0.01
84.214,100,500.0,0.7,56.5328774444,1.0,2,56.5328774444,500.0,87.6247655177,1.0,1.0,1.0,500,2.1793e-19,7.93974,0.005,,87.6247655177,200.000000102,87.6247655177,88.6958,0.005,0.005
84.3499,100,500.0,0.7,18.477729982,1.0,2,18.477729982,500.0,86.6360478544,1.0,1.0,1.0,500,5.43914e-20,7.00477,0.00333333,,86.6360478544,299.999969474,86.6360478544,88.0092,0.00333333,0.00333333
85.5569,100,500.0,0.7,8.92966335973,1.0,2,8.92966335973,500.0,90.8764820449,1.0,1.0,1.0,500,5.4346e-20,6.36801,0.0025,,90.8764820449,400.0,90.8764820449,88.726,0.0025,0.0025
86.5188,100,500.0,0.7,15.4365508987,1.0,1,15.4365508987,500.0,91.8627016878,1.0,1.0,1.0,500,5.43187e-20,6.08867,0.002,,91.8627016878,500.000006643,91.8627016878,89.3534,0.002,0.002
83.1036,100,500.0,0.7,36.5105163322,1.0,2,36.5105163322,500.0,89.529290149,1.0,1.0,1.0,500,3.50449e-18,6.01211,0.01,,89.529290149,100.0,89.529290149,89.5293,0.01,0.01
85.24,100,500.0,0.7,30.2294715571,1.0,2,30.2294715571,500.0,90.0379839848,1.0,1.0,1.0,500,2.1793e-19,5.75335,0.005,,90.0379839848,200.000000102,90.0379839848,89.7836,0.005,0.005
86.2555,100,500.0,0.7,25.1036598382,1.0,2,25.1036598382,500.0,90.3926515676,1.0,1.0,1.0,500,5.43914e-20,5.5167,0.00333333,,90.3926515676,299.999969474,90.3926515676,89.9866,0.00333333,0.00333333
86.3469,100,500.0,0.7,15.4887945867,1.0,2,15.4887945867,500.0,88.3528558498,1.0,1.0,1.0,500,5.4346e-20,5.21147,0.0025,,88.3528558498,400.0,88.3528558498,89.5782,0.0025,0.0025
86.5373,100,500.0,0.7,18.1825804796,1.0,1,18.1825804796,500.0,88.8240865127,1.0,1.0,1.0,500,5.43187e-20,5.04169,0.002,,88.8240865127,500.000006643,88.8240865127,89.4274,0.002,0.002
84.9683,100,500.0,0.7,28.3982491246,1.0,2,28.3982491246,500.0,91.437386906,1.0,1.0,1.0,500,3.50449e-18,5.30229,0.01,,91.437386906,100.0,91.437386906,91.4374,0.01,0.01
86.3266,100,500.0,0.7,13.1801617128,1.0,2,13.1801617128,500.0,90.3645178379,1.0,1.0,1.0,500,2.1793e-19,4.56827,0.005,,90.3645178379,200.000000102,90.3645178379,90.901,0.005,0.005
87.4903,100,500.0,0.7,5.75974460581,1.0,2,5.75974460581,500.0,91.8737383088,1.0,1.0,1.0,500,5.43914e-20,4.00296,0.00333333,,91.8737383088,299.999969474,91.8737383088,91.2252,0.00333333,0.00333333
87.9073,100,500.0,0.7,28.5340886073,1.0,2,28.5340886073,500.0,90.8915889694,1.0,1.0,1.0,500,5.4346e-20,4.37045,0.0025,,90.8915889694,400.0,90.8915889694,91.1418,0.0025,0.0025
87.9013,100,500.0,0.7,112.481484833,1.0,1,112.481484833,500.0,89.4045676366,1.0,1.0,1.0,500,5.43187e-20,6.16724,0.002,,89.4045676366,500.000006643,89.4045676366,90.7943,0.002,0.002
82.7739,100,500.0,0.7,32.0577380208,1.0,2,32.0577380208,500.0,89.0965741339,1.0,1.0,1.0,500,3.50449e-18,5.63357,0.01,,89.0965741339,100.0,89.0965741339,89.0966,0.01,0.01
85.4443,100,500.0,0.7,36.4839113377,1.0,2,36.4839113377,500.0,90.8445801541,1.0,1.0,1.0,500,2.1793e-19,5.88999,0.005,,90.8445801541,200.000000102,90.8445801541,89.9706,0.005,0.005
85.986,100,500.0,0.7,20.9000937964,1.0,2,20.9000937964,500.0,89.1039451041,1.0,1.0,1.0,500,5.43914e-20,5.49472,0.00333333,,89.1039451041,299.999969474,89.1039451041,89.6817,0.00333333,0.00333333
85.7663,100,500.0,0.7,81.8868747596,1.0,2,81.8868747596,500.0,86.8221305945,1.0,1.0,1.0,500,5.4346e-20,6.66665,0.0025,,86.8221305945,400.0,86.8221305945,88.9668,0.0025,0.0025
85.3474,100,500.0,0.7,75.6502893902,1.0,1,75.6502893902,500.0,85.1831940591,1.0,1.0,1.0,500,5.43187e-20,7.26805,0.002,,85.1831940591,500.000006643,85.1831940591,88.2101,0.002,0.002
83.647,100,500.0,0.7,9.67194757858,1.0,2,9.67194757858,500.0,89.812236759,1.0,1.0,1.0,500,3.50449e-18,3.09439,0.01,,89.812236759,100.0,89.812236759,89.8122,0.01,0.01
83.6293,100,500.0,0.7,129.84150076,1.0,2,129.84150076,500.0,86.4653148594,1.0,1.0,1.0,500,2.1793e-19,8.47701,0.005,,86.4653148594,200.000000102,86.4653148594,88.1388,0.005,0.005
84.9037,100,500.0,0.7,5.98767647145,1.0,2,5.98767647145,500.0,89.479450088,1.0,1.0,1.0,500,5.43914e-20,7.09096,0.00333333,,89.479450088,299.999969474,89.479450088,88.5857,0.00333333,0.00333333
83.7968,100,500.0,0.7,149.377416955,1.0,2,149.377416955,500.0,82.1851488205,1.0,1.0,1.0,500,5.4346e-20,9.07543,0.0025,,82.1851488205,400.0,82.1851488205,86.9855,0.0025,0.0025
84.3169,100,500.0,0.7,35.6538559917,1.0,1,35.6538559917,500.0,88.3665255499,1.0,1.0,1.0,500,5.43187e-20,8.55894,0.002,,88.3665255499,500.000006643,88.3665255499,87.2617,0.002,0.002
84.9529,100,500.0,0.7,11.5249144152,1.0,2,11.5249144152,500.0,91.3344102198,1.0,1.0,1.0,500,3.50449e-18,3.37782,0.01,,91.3344102198,100.0,91.3344102198,91.3344,0.01,0.01
85.6223,100,500.0,0.7,57.9978065705,1.0,2,57.9978065705,500.0,88.9351129274,1.0,1.0,1.0,500,2.1793e-19,5.98773,0.005,,88.9351129274,200.000000102,88.9351129274,90.1348,0.005,0.005
85.6899,100,500.0,0.7,37.7113956847,1.0,2,37.7113956847,500.0,87.8532828787,1.0,1.0,1.0,500,5.43914e-20,6.124,0.00333333,,87.8532828787,299.999969474,87.8532828787,89.3743,0.00333333,0.00333333
86.5187,100,500.0,0.7,27.2031414452,1.0,2,27.2031414452,500.0,90.8821517596,1.0,1.0,1.0,500,5.4346e-20,5.94026,0.0025,,90.8821517596,400.0,90.8821517596,89.7512,0.0025,0.0025
86.9184,100,500.0,0.7,11.0361524835,1.0,1,11.0361524835,500.0,90.0432006646,1.0,1.0,1.0,500,5.43187e-20,5.51617,0.002,,90.0432006646,500.000006643,90.0432006646,89.8096,0.002,0.002
85.4706,100,500.0,0.7,18.4100945101,1.0,2,18.4100945101,500.0,91.7577640835,1.0,1.0,1.0,500,3.50449e-18,4.26919,0.01,,91.7577640835,100.0,91.7577640835,91.7578,0.01,0.01
85.0287,100,500.0,0.7,51.0479875044,1.0,2,51.0479875044,500.0,87.1909201796,1.0,1.0,1.0,500,2.1793e-19,6.29252,0.005,,87.1909201796,200.000000102,87.1909201796,89.4743,0.005,0.005
84.5512,100,500.0,0.7,39.7540699271,1.0,2,39.7540699271,500.0,85.5946431997,1.0,1.0,1.0,500,5.43914e-20,6.54683,0.00333333,,85.5946431997,299.999969474,85.5946431997,88.1811,0.00333333,0.00333333
85.2319,100,500.0,0.7,37.9205122283,1.0,2,37.9205122283,500.0,88.9965609518,1.0,1.0,1.0,500,5.4346e-20,6.45412,0.0025,,88.9965609518,400.0,88.9965609518,88.385,0.0025,0.0025
85.8376,100,500.0,0.7,21.509841425,1.0,1,21.509841425,500.0,89.749019181,1.0,1.0,1.0,500,5.43187e-20,6.15477,0.002,,89.749019181,500.000006643,89.749019181,88.6578,0.002,0.002
82.656,100,500.0,0.7,24.8145049642,1.0,2,24.8145049642,500.0,88.7726004802,1.0,1.0,1.0,500,3.50449e-18,4.95645,0.01,,88.7726004802,100.0,88.7726004802,88.7726,0.01,0.01
84.6365,100,500.0,0.7,14.0934282326,1.0,2,14.0934282326,500.0,89.4760008289,1.0,1.0,1.0,500,2.1793e-19,4.40263,0.005,,89.4760008289,200.000000102,89.4760008289,89.1243,0.005,0.005
84.1321,100,500.0,0.7,23.4375060735,1.0,2,23.4375060735,500.0,85.140395623,1.0,1.0,1.0,500,5.43914e-20,4.91767,0.00333333,,85.140395623,299.999969474,85.140395623,87.7963,0.00333333,0.00333333
