MinNormIw,VarVanillaIw,VanillaAvgRet,VarRet,AvgVanillaIw,VarDiscRet,Bound,AvgNormIw,AvgEpLen,IterType,EpsThisIter,ESSClassic,MaxNormIw,VarJ,AvgDiscRet,VarNormIw,AvgRet,MinVanillaIw,BatchSize,J,eRenyi2,MaxVanillaIw,ESSRenyi
0.0025,,-31.320744583585153,73448.63493447976,1.0,73448.63493447976,-12.901691,0.0024999997,500.0,2,100,400.0,0.0025,275.61026,-31.320744583585153,5.434597e-20,-31.320744583585153,1.0,500,26.838589,1.0,1.0,500.0
4.898783e-07,7529311.5,84.38205731066608,90059.60236961946,123.63246,90059.60236961946,882.1174,0.0019999999,500.0,1,100,1.0150016275909528,0.9925825,134.85803,84.38205731066608,0.0019703817,84.38205731066608,0.03028243,500,938.3102,2.4992507,61357.707,200.05996594171094
0.01,,92.63628053627728,73753.61000950992,1.0,73753.61000950992,26.18489,0.009999998,500.0,2,100,100.0,0.01,270.21487,92.63628053627728,3.5044917e-18,92.63628053627728,1.0,500,92.63628,1.0,1.0,500.0
0.005,,69.97528030682332,79117.4572253796,1.0,79117.4572253796,11.366333,0.0049999994,500.0,2,100,200.00000010221265,0.005,275.3172,69.97528030682332,2.179301e-19,69.97528030682332,1.0,500,81.30577,1.0,1.0,500.0
0.0033333334,,34.0680286976102,97902.65623926128,1.0,97902.65623926128,8.454559,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,288.6811,34.0680286976102,5.4391416e-20,34.0680286976102,1.0,500,65.55987,1.0,1.0,500.0
0.0025,,17.745383479512306,76678.2184237538,1.0,76678.2184237538,4.1515884,0.0024999997,500.0,2,100,400.0,0.0025,286.19766,17.745383479512306,5.434597e-20,17.745383479512306,1.0,500,53.60624,1.0,1.0,500.0
7.442817e-07,9370412.0,32.98118399987206,60396.5600352794,137.94505,60396.5600352794,505.52173,0.002,500.0,1,100,1.0153371638664683,0.9924184,73.7312,32.98118399987206,0.0019697286,32.98118399987206,0.051334985,500,568.9233,2.0544503,68449.6,243.37410666301187
0.01,,73.90077070590563,82900.08682784412,1.0,82900.08682784412,0.27886963,0.009999998,500.0,2,100,100.0,0.01,286.48053,73.90077070590563,3.5044917e-18,73.90077070590563,1.0,500,73.900764,1.0,1.0,500.0
0.005,,35.29697371618888,71991.32521022085,1.0,71991.32521022085,2.5403252,0.0049999994,500.0,2,100,200.00000010221265,0.005,277.56766,35.29697371618888,2.179301e-19,35.29697371618888,1.0,500,54.598866,1.0,1.0,500.0
0.0033333334,,91.41697537790718,93961.2618985566,1.0,93961.2618985566,19.797272,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,287.52567,91.41697537790718,5.4391416e-20,91.41697537790718,1.0,500,66.871574,1.0,1.0,500.0
0.0025,,115.90210668057873,99956.77702085173,1.0,99956.77702085173,28.95021,0.0024999997,500.0,2,100,400.0,0.0025,295.2851,115.90210668057873,5.434597e-20,115.90210668057873,1.0,500,79.1292,1.0,1.0,500.0
1.4820397e-07,47620996.0,65.99029913485211,72878.22786089133,309.6764,72878.22786089133,1118.3374,0.0020000003,500.0,1,100,1.0068897304306443,0.99657285,78.966286,65.99029913485211,0.0019862875,65.99029913485211,0.022947636,500,1188.9006,2.4718556,154307.55,202.27718472943988
0.01,,106.15956216053485,62410.12264522079,1.0,62410.12264522079,36.221222,0.009999998,500.0,2,100,100.0,0.01,248.56793,106.15956216053485,3.5044917e-18,106.15956216053485,1.0,500,106.15955,1.0,1.0,500.0
0.005,,74.76806413247533,82451.13577679697,1.0,82451.13577679697,41.009937,0.0049999994,500.0,2,100,200.00000010221265,0.005,268.23996,74.76806413247533,2.179301e-19,74.76806413247533,1.0,500,90.463806,1.0,1.0,500.0
0.0033333334,,67.34354621650809,87980.82576677196,1.0,87980.82576677196,42.378155,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,277.70654,67.34354621650809,5.4391416e-20,67.34354621650809,1.0,500,82.757065,1.0,1.0,500.0
0.0025,,70.48265005598033,75281.80612454825,1.0,75281.80612454825,44.719288,0.0024999997,500.0,2,100,400.0,0.0025,276.58847,70.48265005598033,5.434597e-20,70.48265005598033,1.0,500,79.68845,1.0,1.0,500.0
3.5077275e-07,7803020.0,61.00145289811559,83302.68280499602,125.86676,83302.68280499602,777.1059,0.002,500.0,1,100,1.0151172420170431,0.9925259,111.80807,61.00145289811559,0.001970156,61.00145289811559,0.022075314,500,825.9669,2.3447654,62463.008,213.24094714417652
0.01,,33.72418513664816,109844.23064748527,1.0,109844.23064748527,-59.2892,0.009999998,500.0,2,100,100.0,0.01,329.76627,33.72418513664816,3.5044917e-18,33.72418513664816,1.0,500,33.724182,1.0,1.0,500.0
0.005,,35.595430777974165,69018.41369066852,1.0,69018.41369066852,-31.110588,0.0049999994,500.0,2,100,200.00000010221265,0.005,297.55316,35.595430777974165,2.179301e-19,35.595430777974165,1.0,500,34.659805,1.0,1.0,500.0
0.0033333334,,68.78020374653656,86655.62623672555,1.0,86655.62623672555,-7.668026,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,296.44617,68.78020374653656,5.4391416e-20,68.78020374653656,1.0,500,46.033276,1.0,1.0,500.0
0.0025,,62.86574799006973,83732.42515399508,1.0,83732.42515399508,3.734703,0.0024999997,500.0,2,100,400.0,0.0025,294.4268,62.86574799006973,5.434597e-20,62.86574799006973,1.0,500,50.241394,1.0,1.0,500.0
1.6965525e-07,21534854.0,125.0394147631877,53525.72464812074,208.57796,53525.72464812074,817.84357,0.0019999999,500.0,1,100,1.0100806827284858,0.9949974,79.70445,125.0394147631877,0.00198,125.0394147631877,0.017693173,500,884.63416,2.5781572,103767.26,193.93697274028247
0.01,,132.33683056744638,85195.73682649965,1.0,85195.73682649965,26.161995,0.009999998,500.0,2,100,100.0,0.01,290.42,132.33683056744638,3.5044917e-18,132.33683056744638,1.0,500,132.33684,1.0,1.0,500.0
0.005,,128.2596580100508,72902.50410503792,1.0,72902.50410503792,55.2213,0.0049999994,500.0,2,100,200.00000010221265,0.005,279.75488,128.2596580100508,2.179301e-19,128.2596580100508,1.0,500,130.29825,1.0,1.0,500.0
0.0033333334,,65.59035296142119,77568.94288888216,1.0,77568.94288888216,47.428886,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,280.54126,65.59035296142119,5.4391416e-20,65.59035296142119,1.0,500,108.72896,1.0,1.0,500.0
0.0025,,82.03431000182394,79387.95018830668,1.0,79387.95018830668,48.96787,0.0024999997,500.0,2,100,400.0,0.0025,280.73062,82.03431000182394,5.434597e-20,82.03431000182394,1.0,500,102.05529,1.0,1.0,500.0
4.4401256e-07,4693006.5,134.9843278385463,85805.76228526329,97.785736,85805.76228526329,1033.2821,0.0019999996,500.0,1,100,1.0187171213743471,0.99077064,186.74364,134.9843278385463,0.0019631805,134.9843278385463,0.021709047,500,1106.8173,2.3983757,48441.617,208.47442277795247
0.01,,130.24621293745903,106759.06201418933,1.0,106759.06201418933,22.708359,0.009999998,500.0,2,100,100.0,0.01,325.10223,130.24621293745903,3.5044917e-18,130.24621293745903,1.0,500,130.24622,1.0,1.0,500.0
0.005,,62.593444782984236,80577.78344316718,1.0,80577.78344316718,20.379082,0.0049999994,500.0,2,100,200.00000010221265,0.005,306.39185,62.593444782984236,2.179301e-19,62.593444782984236,1.0,500,96.41983,1.0,1.0,500.0
0.0033333334,,119.65054486125817,74417.88669543037,1.0,74417.88669543037,42.076393,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,295.4011,119.65054486125817,5.4391416e-20,119.65054486125817,1.0,500,104.1634,1.0,1.0,500.0
0.0025,,76.34605394478018,80175.79011679407,1.0,80175.79011679407,43.440132,0.0024999997,500.0,2,100,400.0,0.0025,292.29257,76.34605394478018,5.434597e-20,76.34605394478018,1.0,500,97.20906,1.0,1.0,500.0
6.2494706e-07,26560950.0,88.62143825030397,58846.992701830386,231.47334,58846.992701830386,911.7661,0.002,500.0,1,100,1.0086044426998388,0.99572533,77.24911,88.62143825030397,0.0019829038,88.62143825030397,0.07232929,500,984.168,2.2664573,115241.94,220.60861051790246
0.01,,93.6111841930858,61146.1729495586,1.0,61146.1729495586,41.1423,0.009999998,500.0,2,100,100.0,0.01,246.03802,93.6111841930858,3.5044917e-18,93.6111841930858,1.0,500,93.61118,1.0,1.0,500.0
0.005,,96.91444726659056,134138.51841724812,1.0,134138.51841724812,26.663681,0.0049999994,500.0,2,100,200.00000010221265,0.005,310.91583,96.91444726659056,2.179301e-19,96.91444726659056,1.0,500,95.26281,1.0,1.0,500.0
0.0033333334,,85.66851311088884,77052.4540579531,1.0,77052.4540579531,36.05377,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,299.8225,85.66851311088884,5.4391416e-20,85.66851311088884,1.0,500,92.06472,1.0,1.0,500.0
0.0025,,96.9453418073622,82211.5124662431,1.0,82211.5124662431,44.777966,0.0024999997,500.0,2,100,400.0,0.0025,296.26334,96.9453418073622,5.434597e-20,96.9453418073622,1.0,500,93.284874,1.0,1.0,500.0
4.6724188e-07,15797941.0,65.23169719881018,97500.25732377775,178.72157,97500.25732377775,1084.0836,0.0019999999,500.0,1,100,1.0109134965408524,0.9945874,123.61905,65.23169719881018,0.0019783655,65.23169719881018,0.041753102,500,1147.1542,2.1132736,88877.12,236.59974511807243
0.01,,130.16841952316165,69571.59844996281,1.0,69571.59844996281,62.915733,0.009999998,500.0,2,100,100.0,0.01,262.44214,130.16841952316165,3.5044917e-18,130.16841952316165,1.0,500,130.16841,1.0,1.0,500.0
0.005,,142.86005611115021,89789.11456236277,1.0,89789.11456236277,83.99586,0.0049999994,500.0,2,100,200.00000010221265,0.005,280.93384,142.86005611115021,2.179301e-19,142.86005611115021,1.0,500,136.51424,1.0,1.0,500.0
0.0033333334,,142.98983771374793,88838.34074296217,1.0,88838.34074296217,86.700455,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,286.25488,142.98983771374793,5.4391416e-20,142.98983771374793,1.0,500,138.67278,1.0,1.0,500.0
0.0025,,95.52854735513587,70552.53382147619,1.0,70552.53382147619,82.877365,0.0024999997,500.0,2,100,400.0,0.0025,281.54422,95.52854735513587,5.434597e-20,95.52854735513587,1.0,500,127.88672,1.0,1.0,500.0
1.2260885e-07,57785924.0,121.30172380247555,62796.55891327909,340.9641,62796.55891327909,818.6077,0.002,500.0,1,100,1.0059123380649677,0.9970569,42.68065,121.30172380247555,0.0019882214,121.30172380247555,0.02090261,500,880.5792,2.369674,169980.31,210.99949059943157
0.01,,116.64290116848197,73719.49678480478,1.0,73719.49678480478,38.428314,0.009999998,500.0,2,100,100.0,0.01,270.15234,116.64290116848197,3.5044917e-18,116.64290116848197,1.0,500,116.64291,1.0,1.0,500.0
0.005,,133.49461921719856,98143.71555997753,1.0,98143.71555997753,60.951775,0.0049999994,500.0,2,100,200.00000010221265,0.005,291.79324,133.49461921719856,2.179301e-19,133.49461921719856,1.0,500,125.068756,1.0,1.0,500.0
0.0033333334,,100.49692275680952,90275.87151498681,1.0,90275.87151498681,64.526855,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,294.42722,100.49692275680952,5.4391416e-20,100.49692275680952,1.0,500,116.87815,1.0,1.0,500.0
0.0025,,124.11645501685207,70240.31866785108,1.0,70240.31866785108,73.35016,0.0024999997,500.0,2,100,400.0,0.0025,287.07117,124.11645501685207,5.434597e-20,124.11645501685207,1.0,500,118.68771,1.0,1.0,500.0
1.2028023e-07,47147030.0,145.1591130781449,96902.90749282848,308.0067,96902.90749282848,1010.07324,0.0020000006,500.0,1,100,1.0060759145418658,0.99697584,58.734062,145.1591130781449,0.0019878976,145.1591130781449,0.01852356,500,1074.7572,2.544408,153537.62,196.50935844297908
0.01,,85.34930327324024,54291.53581462958,1.0,54291.53581462958,26.654602,0.009999998,500.0,2,100,100.0,0.01,231.83748,85.34930327324024,3.5044917e-18,85.34930327324024,1.0,500,85.349304,1.0,1.0,500.0
0.005,,140.59927406727962,61362.746061807884,1.0,61362.746061807884,59.321377,0.0049999994,500.0,2,100,200.00000010221265,0.005,240.85681,140.59927406727962,2.179301e-19,140.59927406727962,1.0,500,112.97428,1.0,1.0,500.0
0.0033333334,,134.48282737412524,87789.339942781,1.0,87789.339942781,76.33638,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,260.2844,134.48282737412524,5.4391416e-20,134.48282737412524,1.0,500,120.14379,1.0,1.0,500.0
0.0025,,138.49897799005748,75446.5462412983,1.0,75446.5462412983,86.79426,0.0024999997,500.0,2,100,400.0,0.0025,263.71796,138.49897799005748,5.434597e-20,138.49897799005748,1.0,500,124.73259,1.0,1.0,500.0
9.9454596e-08,18906524.0,134.49733632338467,65157.183113676634,195.45546,65157.183113676634,761.26227,0.0019999999,500.0,1,100,1.0102873864169895,0.99489564,66.44702,134.49733632338467,0.0019795944,134.49733632338467,0.009719471,500,816.45776,2.6458247,97228.89,188.97699666939795
0.01,,114.92866522446637,62063.6185451599,1.0,62063.6185451599,30.85749,0.009999998,500.0,2,100,100.0,0.01,247.87697,114.92866522446637,3.5044917e-18,114.92866522446637,1.0,500,114.92866,1.0,1.0,500.0
0.005,,153.00669888567455,76876.76508777897,1.0,76876.76508777897,74.520386,0.0049999994,500.0,2,100,200.00000010221265,0.005,262.941,153.00669888567455,2.179301e-19,153.00669888567455,1.0,500,133.96768,1.0,1.0,500.0
0.0033333334,,164.08568008518185,76876.61718338743,1.0,76876.61718338743,90.272064,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,267.6992,164.08568008518185,5.4391416e-20,164.08568008518185,1.0,500,144.00702,1.0,1.0,500.0
0.0025,,130.2818926581202,70769.65898014966,1.0,70769.65898014966,94.03991,0.0024999997,500.0,2,100,400.0,0.0025,267.01675,130.2818926581202,5.434597e-20,130.2818926581202,1.0,500,140.57574,1.0,1.0,500.0
1.2691193e-07,64.372314,149.46352946771202,72435.62408867251,1.9825064,72435.62408867251,334.81042,0.002,500.0,1,100,28.825779368957047,0.124047846,2045.7522,149.46352946771202,6.551336e-05,149.46352946771202,0.00012580185,500,489.05704,13.73303,122.96282,36.40857031389864
0.01,,164.8432767175476,83879.50515052261,1.0,83879.50515052261,85.13379,0.009999998,500.0,2,100,100.0,0.01,288.16785,164.8432767175476,3.5044917e-18,164.8432767175476,1.0,500,164.84328,1.0,1.0,500.0
0.005,,190.88832281861607,77916.87793471011,1.0,77916.87793471011,121.50268,0.0049999994,500.0,2,100,200.00000010221265,0.005,283.29984,190.88832281861607,2.179301e-19,190.88832281861607,1.0,500,177.8658,1.0,1.0,500.0
0.0033333334,,139.0647884988437,72239.26241504775,1.0,72239.26241504775,118.911835,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,278.7102,139.0647884988437,5.4391416e-20,139.0647884988437,1.0,500,164.93213,1.0,1.0,500.0
0.0025,,164.12682231572944,91492.29168614661,1.0,91492.29168614661,124.876045,0.0024999997,500.0,2,100,400.0,0.0025,284.43628,164.12682231572944,5.434597e-20,164.12682231572944,1.0,500,164.73079,1.0,1.0,500.0
1.4893169e-06,16.407097,194.42916340971354,71699.19170073539,1.6026467,71699.19170073539,358.35178,0.002,500.0,1,100,67.79574310313095,0.05808224,755.42316,194.42916340971354,2.5551482e-05,194.42916340971354,0.0011934245,500,456.0858,7.5169444,46.542656,66.51638921795781
0.01,,191.06903318385355,84032.80552739199,1.0,84032.80552739199,92.622604,0.009999998,500.0,2,100,100.0,0.01,288.43106,191.06903318385355,3.5044917e-18,191.06903318385355,1.0,500,191.06903,1.0,1.0,500.0
0.005,,133.44127118288336,71810.3031958349,1.0,71810.3031958349,92.64302,0.0049999994,500.0,2,100,200.00000010221265,0.005,279.23572,133.44127118288336,2.179301e-19,133.44127118288336,1.0,500,162.25516,1.0,1.0,500.0
0.0033333334,,171.44134645887695,94856.31777875703,1.0,94856.31777875703,108.479164,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,288.6227,171.44134645887695,5.4391416e-20,171.44134645887695,1.0,500,165.31723,1.0,1.0,500.0
0.0025,,181.00546984397573,82710.16285577405,1.0,82710.16285577405,120.016075,0.0024999997,500.0,2,100,400.0,0.0025,288.08713,181.00546984397573,5.434597e-20,181.00546984397573,1.0,500,169.23929,1.0,1.0,500.0
2.6873151e-06,5.6489563,218.49955584086402,104708.40862732651,1.2851217,104708.40862732651,316.57935,0.0019999999,500.0,1,100,113.28669040277994,0.040676244,580.9983,218.49955584086402,1.3681687e-05,218.49955584086402,0.0017267634,500,404.9024,4.0245605,26.136963,124.23716975420359
0.01,,170.12292592996607,97213.95871538584,1.0,97213.95871538584,81.46756,0.009999998,500.0,2,100,100.0,0.01,310.22867,170.12292592996607,3.5044917e-18,170.12292592996607,1.0,500,170.12292,1.0,1.0,500.0
0.005,,221.16953322450388,105009.15619052637,1.0,105009.15619052637,120.17666,0.0049999994,500.0,2,100,200.00000010221265,0.005,317.41437,221.16953322450388,2.179301e-19,221.16953322450388,1.0,500,195.64624,1.0,1.0,500.0
0.0033333334,,174.7045448331952,89080.01861802391,1.0,89080.01861802391,127.04501,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,310.9048,174.7045448331952,5.4391416e-20,174.7045448331952,1.0,500,188.66566,1.0,1.0,500.0
0.0025,,172.22245134201776,82288.90617848402,1.0,82288.90617848402,131.1898,0.0024999997,500.0,2,100,400.0,0.0025,304.81723,172.22245134201776,5.434597e-20,172.22245134201776,1.0,500,184.55486,1.0,1.0,500.0
0.002,,259.5547335594969,90058.52520566048,1.0,90058.52520566048,151.82368,0.0020000003,500.0,1,100,500.00000664260017,0.002,305.06134,259.5547335594969,5.431875e-20,259.5547335594969,1.0,500,199.55484,1.0,1.0,500.0
0.01,,196.36380423497982,72010.66164141442,1.0,72010.66164141442,128.74655,0.009999998,500.0,2,100,100.0,0.01,267.0029,196.36380423497982,3.5044917e-18,196.36380423497982,1.0,500,196.36378,1.0,1.0,500.0
0.005,,172.57864195504314,90879.73804711325,1.0,90879.73804711325,107.98837,0.0049999994,500.0,2,100,200.00000010221265,0.005,284.20447,172.57864195504314,2.179301e-19,172.57864195504314,1.0,500,184.4712,1.0,1.0,500.0
0.0033333334,,183.8083570712795,86783.07546624876,1.0,86783.07546624876,118.29401,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,287.20486,183.8083570712795,5.4391416e-20,183.8083570712795,1.0,500,184.25026,1.0,1.0,500.0
0.0025,,137.74127272185007,70074.42656924792,1.0,70074.42656924792,115.50319,0.0024999997,500.0,2,100,400.0,0.0025,282.1595,137.74127272185007,5.434597e-20,137.74127272185007,1.0,500,172.62299,1.0,1.0,500.0
0.002,,176.32473644027442,95256.29860834379,1.0,95256.29860834379,122.27388,0.0020000003,500.0,1,100,500.00000664260017,0.002,287.32236,176.32473644027442,5.431875e-20,176.32473644027442,1.0,500,173.36337,1.0,1.0,500.0
0.01,,180.32102796600492,77170.51860455712,1.0,77170.51860455712,104.8691,0.009999998,500.0,2,100,100.0,0.01,276.40335,180.32102796600492,3.5044917e-18,180.32102796600492,1.0,500,180.32104,1.0,1.0,500.0
0.005,,217.7609538576836,92169.29594265367,1.0,92169.29594265367,121.37171,0.0049999994,500.0,2,100,200.00000010221265,0.005,290.12695,217.7609538576836,2.179301e-19,217.7609538576836,1.0,500,199.04099,1.0,1.0,500.0
0.0033333334,,173.84309201120828,89095.1641116531,1.0,89095.1641116531,127.225,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,292.67435,173.84309201120828,5.4391416e-20,173.84309201120828,1.0,500,190.6417,1.0,1.0,500.0
0.0025,,173.19878550009537,91033.33558021183,1.0,91033.33558021183,131.36047,0.0024999997,500.0,2,100,400.0,0.0025,294.6718,173.19878550009537,5.434597e-20,173.19878550009537,1.0,500,186.28094,1.0,1.0,500.0
0.002,,189.36116831645387,70380.54021121214,1.0,70380.54021121214,137.77466,0.0020000003,500.0,1,100,500.00000664260017,0.002,288.79416,189.36116831645387,5.431875e-20,189.36116831645387,1.0,500,186.89702,1.0,1.0,500.0
0.01,,231.7091783359891,89090.8097859064,1.0,89090.8097859064,158.68231,0.009999998,500.0,2,100,100.0,0.01,296.98468,231.7091783359891,3.5044917e-18,231.7091783359891,1.0,500,231.70918,1.0,1.0,500.0
0.005,,173.86841506141602,87205.59561938954,1.0,87205.59561938954,143.41107,0.0049999994,500.0,2,100,200.00000010221265,0.005,296.82166,173.86841506141602,2.179301e-19,173.86841506141602,1.0,500,202.78879,1.0,1.0,500.0
0.0033333334,,200.1201762557033,98550.672933131,1.0,98550.672933131,153.41757,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,302.09055,200.1201762557033,5.4391416e-20,200.1201762557033,1.0,500,201.89928,1.0,1.0,500.0
0.0025,,205.4945564257141,90011.85232653924,1.0,90011.85232653924,160.8117,0.0024999997,500.0,2,100,400.0,0.0025,301.2049,205.4945564257141,5.434597e-20,205.4945564257141,1.0,500,202.7981,1.0,1.0,500.0
0.002,,196.78396384112395,100720.19080666978,1.0,100720.19080666978,159.89899,0.0020000003,500.0,1,100,500.00000664260017,0.002,304.184,196.78396384112395,5.431875e-20,196.78396384112395,1.0,500,201.59526,1.0,1.0,500.0
0.01,,155.80349862768702,78738.51205500102,1.0,78738.51205500102,46.69866,0.009999998,500.0,2,100,100.0,0.01,279.1973,155.80349862768702,3.5044917e-18,155.80349862768702,1.0,500,155.8035,1.0,1.0,500.0
0.005,,195.1559928802267,89438.26578572528,1.0,89438.26578572528,98.330986,0.0049999994,500.0,2,100,200.00000010221265,0.005,289.19656,195.1559928802267,2.179301e-19,195.1559928802267,1.0,500,175.47975,1.0,1.0,500.0
0.0033333334,,183.25967036006506,74858.51460207865,1.0,74858.51460207865,115.08136,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,283.67798,183.25967036006506,5.4391416e-20,183.25967036006506,1.0,500,178.07306,1.0,1.0,500.0
0.0025,,189.68863841942814,89885.48222021207,1.0,89885.48222021207,126.424545,0.0024999997,500.0,2,100,400.0,0.0025,287.44888,189.68863841942814,5.434597e-20,189.68863841942814,1.0,500,180.97696,1.0,1.0,500.0
0.002,,146.36890295562998,108222.84618386984,1.0,108222.84618386984,125.26219,0.0020000003,500.0,1,100,500.00000664260017,0.002,296.17773,146.36890295562998,5.431875e-20,146.36890295562998,1.0,500,174.05536,1.0,1.0,500.0
0.01,,163.0882562181415,81691.67420420298,1.0,81691.67420420298,90.97057,0.009999998,500.0,2,100,100.0,0.01,284.3849,163.0882562181415,3.5044917e-18,163.0882562181415,1.0,500,163.08824,1.0,1.0,500.0
0.005,,157.91807022328913,95730.84487256726,1.0,95730.84487256726,100.101685,0.0049999994,500.0,2,100,200.00000010221265,0.005,296.36264,157.91807022328913,2.179301e-19,157.91807022328913,1.0,500,160.50316,1.0,1.0,500.0
0.0033333334,,175.3529048963694,123187.83394459168,1.0,123187.83394459168,99.38916,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,315.04742,175.3529048963694,5.4391416e-20,175.3529048963694,1.0,500,165.45308,1.0,1.0,500.0
0.0025,,161.42726668264817,86123.68690390074,1.0,86123.68690390074,107.23359,0.0024999997,500.0,2,100,400.0,0.0025,309.4508,161.42726668264817,5.434597e-20,161.42726668264817,1.0,500,164.44662,1.0,1.0,500.0
0.002,,182.0922002316055,83943.6662568656,1.0,83943.6662568656,116.80286,0.0020000003,500.0,1,100,500.00000664260017,0.002,305.4153,182.0922002316055,5.431875e-20,182.0922002316055,1.0,500,167.97575,1.0,1.0,500.0
0.01,,204.13076572394675,94634.65978051574,1.0,94634.65978051574,102.796,0.009999998,500.0,2,100,100.0,0.01,306.08545,204.13076572394675,3.5044917e-18,204.13076572394675,1.0,500,204.13077,1.0,1.0,500.0
0.005,,154.7394076226149,76990.53917620354,1.0,76990.53917620354,107.78059,0.0049999994,500.0,2,100,200.00000010221265,0.005,292.51385,154.7394076226149,2.179301e-19,154.7394076226149,1.0,500,179.43509,1.0,1.0,500.0
0.0033333334,,153.34049872114704,84895.68390077,1.0,84895.68390077,112.23124,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,291.90717,153.34049872114704,5.4391416e-20,153.34049872114704,1.0,500,170.7369,1.0,1.0,500.0
0.0025,,219.02240730274767,80107.45122782217,1.0,80107.45122782217,132.14087,0.0024999997,500.0,2,100,400.0,0.0025,290.12256,219.02240730274767,5.434597e-20,219.02240730274767,1.0,500,182.80826,1.0,1.0,500.0
0.002,,176.09642704094497,77701.84435755937,1.0,77701.84435755937,136.14764,0.0020000003,500.0,1,100,500.00000664260017,0.002,287.6266,176.09642704094497,5.431875e-20,176.09642704094497,1.0,500,181.46593,1.0,1.0,500.0
0.01,,173.30740082170135,82651.16857765696,1.0,82651.16857765696,108.088326,0.009999998,500.0,2,100,100.0,0.01,286.0501,173.30740082170135,3.5044917e-18,173.30740082170135,1.0,500,173.30739,1.0,1.0,500.0
0.005,,229.08298893158536,78596.51499127514,1.0,78596.51499127514,140.42596,0.0049999994,500.0,2,100,200.00000010221265,0.005,283.89316,229.08298893158536,2.179301e-19,229.08298893158536,1.0,500,201.19519,1.0,1.0,500.0
0.0033333334,,216.81818855249472,94215.68471264762,1.0,94215.68471264762,152.44414,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,291.33423,216.81818855249472,5.4391416e-20,216.81818855249472,1.0,500,206.40286,1.0,1.0,500.0
0.0025,,263.4547416480265,88054.98271203662,1.0,88054.98271203662,173.93619,0.0024999997,500.0,2,100,400.0,0.0025,293.36093,263.4547416480265,5.434597e-20,263.4547416480265,1.0,500,220.66582,1.0,1.0,500.0
0.002,,187.05478670175907,86218.96261579005,1.0,86218.96261579005,167.98346,0.0020000003,500.0,1,100,500.00000664260017,0.002,293.42908,187.05478670175907,5.431875e-20,187.05478670175907,1.0,500,213.94362,1.0,1.0,500.0
0.01,,216.2846129886504,86127.58320160468,1.0,86127.58320160468,135.5112,0.009999998,500.0,2,100,100.0,0.01,292.00397,216.2846129886504,3.5044917e-18,216.2846129886504,1.0,500,216.2846,1.0,1.0,500.0
0.005,,171.12946019776845,106267.22235258354,1.0,106267.22235258354,123.14595,0.0049999994,500.0,2,100,200.00000010221265,0.005,309.4272,171.12946019776845,2.179301e-19,171.12946019776845,1.0,500,193.70703,1.0,1.0,500.0
0.0033333334,,176.41124836460693,83117.31095954707,1.0,83117.31095954707,130.32889,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,302.20074,176.41124836460693,5.4391416e-20,176.41124836460693,1.0,500,187.94177,1.0,1.0,500.0
0.0025,,194.4564186737802,106997.14071398949,1.0,106997.14071398949,133.22078,0.0024999997,500.0,2,100,400.0,0.0025,308.1943,194.4564186737802,5.434597e-20,194.4564186737802,1.0,500,189.57043,1.0,1.0,500.0
0.002,,165.90558703114752,96919.58162921261,1.0,96919.58162921261,134.43683,0.0020000003,500.0,1,100,500.00000664260017,0.002,308.653,165.90558703114752,5.431875e-20,165.90558703114752,1.0,500,184.8375,1.0,1.0,500.0
0.01,,154.97222866067034,92864.82028230406,1.0,92864.82028230406,77.480194,0.009999998,500.0,2,100,100.0,0.01,303.20978,154.97222866067034,3.5044917e-18,154.97222866067034,1.0,500,154.97223,1.0,1.0,500.0
0.005,,167.94695044422397,67780.34861206303,1.0,67780.34861206303,106.66445,0.0049999994,500.0,2,100,200.00000010221265,0.005,282.06638,167.94695044422397,2.179301e-19,167.94695044422397,1.0,500,161.4596,1.0,1.0,500.0
0.0033333334,,166.73100673771106,79905.22760594395,1.0,79905.22760594395,110.454445,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,281.80823,166.73100673771106,5.4391416e-20,166.73100673771106,1.0,500,163.21674,1.0,1.0,500.0
