VarJ,AvgVanillaIw,MaxVanillaIw,BatchSize,J,MinVanillaIw,AvgRet,ESSClassic,MaxNormIw,Bound,ESSRenyi,VarVanillaIw,VarDiscRet,VarRet,VarNormIw,AvgDiscRet,eRenyi2,AvgEpLen,AvgNormIw,MinNormIw
59.101498,0.87551695,2.9050145,100,-24.06668,1.523082e-12,-1439.2221432774563,41.7514263948444,0.03318056,-273.78894,47.217429961667044,1.0802093,3680974.578020517,3680974.578020517,0.00014092197,-1439.2221432774563,2.117862,200.0,0.01,1.7396373e-14
11.385128,1.3225029,48.786613,100,-2.681146,,-11.136039129604795,3.0919006749810642,0.36889607,-7.2290564,2.834131048937909,55.37232,90.41205469515768,90.41205469515768,0.003165915,-11.136039129604795,35.284184,200.0,0.01,
5.7649083,2.3177543,90.41397,100,-0.881349,,-9.037744163129302,3.1185897596001286,0.390093,-4.6212263,1.4429465737009468,168.57056,61.666576268167546,61.666576268167546,0.003137957,-9.037744163129302,69.302635,200.0,0.009999999,
1.9930612,1.1106182e-38,9.079687e-37,100,-0.19509456,,-8.748425235939084,inf,0.81753445,-5.723309,nan,,63.635870693919564,63.635870693919564,0.0067571807,-8.748425235939084,nan,200.0,0.01,
7.4204206,0.6955732,19.447641,100,-2.1587229,,-9.24210396954649,5.213415022821885,0.2795916,-5.0905943,6.762171138694814,8.885362,63.356174972207576,63.356174972207576,0.0018364936,-9.24210396954649,14.78815,200.0,0.01,
,1.023371e-39,1.023371e-37,100,-1.1213747,,-9.624853885947383,inf,1.0,-8.274746,nan,,72.34332036709243,72.34332036709243,0.010000002,-9.624853885947383,nan,200.0,0.01,
5.027389,0.00050549937,0.040705893,100,-0.76355934,2.3619808e-08,-8.402517512860383,1.5130802877871363,0.80526096,-5.472255,nan,1.6800519e-05,47.42856461085441,47.42856461085441,0.006574783,-8.402517512860383,nan,200.0,0.01,4.672569e-07
14.675605,0.5084427,22.187372,100,-3.88798,,-8.427811827963781,3.7000193504233088,0.436379,-7.3961625,5.938405668651127,6.7962766,64.37915148348131,64.37915148348131,0.002628978,-8.427811827963781,16.839537,200.0,0.01,
5.62863,0.14806072,8.297331,100,-1.5918279,,-8.71655210291896,2.6352171220620892,0.56040055,-5.3065453,4.274408466375949,0.81814414,51.40968416936626,51.40968416936626,0.0037320731,-8.71655210291896,23.39505,200.0,0.01,
6.2898397,0.0016150544,0.115651146,100,-0.88294244,1.1582e-07,-8.452295801216069,1.832946151427786,0.71608204,-5.421235,nan,0.00014110917,53.371795727083985,53.371795727083985,0.0054097953,-8.452295801216069,nan,200.0,0.010000002,7.1712753e-07
6.621886,0.3772467,16.891384,100,-1.5563867,,-7.613790672640781,3.173264189032978,0.44775432,-4.703866,3.9324160985984213,4.3863635,44.44355974832728,44.44355974832728,0.0030821513,-7.613790672640781,25.429659,200.0,0.01,
13.476428,0.9608133,4.6870556,100,-7.15052,1.4993445e-25,-8.66638340575543,31.263144579553543,0.04878217,-8.244366,30.143705485289622,2.0502172,52.88365702665531,52.88365702665531,0.00022208634,-8.66638340575543,3.3174422,200.0,0.009999998,1.5604952e-27
,1.2617953e-26,1.2617952e-24,100,-2.3149073,,-8.185833780146757,inf,1.0,-8.216286,0.11541562975871976,,49.23613385970932,49.23613385970932,0.0100000035,-8.185833780146757,866.4338,200.0,0.01,
2.3395352,0.7768966,27.042458,100,-0.58960533,,-6.798938896137044,4.406572546423821,0.3480831,-3.4480743,3.990428840493208,13.225687,50.90317277385703,50.90317277385703,0.0021912497,-6.798938896137044,25.059963,200.0,0.01,
15.870248,2.8912432,48.187386,100,-1.9849964,,-8.471832941236716,6.000000522195035,0.16666666,-4.54981,2.9343907157625777,132.28502,55.800718297523375,55.800718297523375,0.0015824914,-8.471832941236716,34.078625,200.0,0.009999999,
7.324584,1.0,1.0,100,-8.503504,1.0,-8.503503611369212,100.0,0.01,-9.122626,100.0,,54.19144120563764,54.19144120563764,3.5044917e-18,-8.503503611369212,1.0,200.0,0.009999998,0.01
7.0417843,1.0,1.0,100,-7.792059,1.0,-7.792059047561631,100.0,0.01,-8.387278,100.0,,50.087602555115474,50.087602555115474,3.5044917e-18,-7.792059047561631,1.0,200.0,0.009999998,0.01
7.140746,1.0,1.0,100,-7.813047,1.0,-7.813047420251251,100.0,0.01,-8.416631,100.0,,51.50531296670474,51.50531296670474,3.5044917e-18,-7.813047420251251,1.0,200.0,0.009999998,0.01
8.0135145,6751.55,6819.7466,100,-8.22281,,-8.228905647708299,99.00001638765313,0.010101009,-8.8967905,0.0207369851623226,465089.56,63.577974337255796,63.577974337255796,1.0203037e-06,-8.228905647708299,4822.302,200.0,0.009999998,
7.052732,1.0,1.0,100,-8.923673,1.0,-8.923672446884146,100.0,0.01,-9.519817,100.0,,50.243468149767665,50.243468149767665,3.5044917e-18,-8.923672446884146,1.0,200.0,0.009999998,0.01
6.6036873,1.0,1.0,100,-7.720821,1.0,-7.720821332139618,100.0,0.01,-8.279009,100.0,,44.04917835743499,44.04917835743499,3.5044917e-18,-7.720821332139618,1.0,200.0,0.009999998,0.01
6.8134403,1.0,1.0,100,-8.410823,1.0,-8.410822577867023,100.0,0.01,-8.98674,100.0,,46.891887113914926,46.891887113914926,3.5044917e-18,-8.410822577867023,1.0,200.0,0.009999998,0.01
7.759067,1.0,1.0,100,-8.952675,1.0,-8.95267500553148,100.0,0.01,-9.608523,100.0,,60.81123124103183,60.81123124103183,3.5044917e-18,-8.95267500553148,1.0,200.0,0.009999998,0.01
6.6667104,1.0,1.0,100,-7.9347086,1.0,-7.934708309022085,100.0,0.01,-8.498223,100.0,,44.893971639640675,44.893971639640675,3.5044917e-18,-7.934708309022085,1.0,200.0,0.009999998,0.01
7.3609834,1.0,1.0,100,-7.883886,1.0,-7.883885949945992,100.0,0.01,-8.506085,100.0,,54.73139850419045,54.73139850419045,3.5044917e-18,-7.883885949945992,1.0,200.0,0.009999998,0.01
7.5922465,1.0,1.0,100,-8.71349,1.0,-8.71348975728491,100.0,0.01,-9.355237,100.0,,58.224449667943595,58.224449667943595,3.5044917e-18,-8.71348975728491,1.0,200.0,0.009999998,0.01
6.8231163,1.0,1.0,100,-8.333347,1.0,-8.333347930416695,100.0,0.01,-8.910083,100.0,,47.02516980565548,47.02516980565548,3.5044917e-18,-8.333347930416695,1.0,200.0,0.009999998,0.01
7.4965487,1.0,1.0,100,-8.809233,1.0,-8.809233825718424,100.0,0.01,-9.442891,100.0,,56.765903829410874,56.765903829410874,3.5044917e-18,-8.809233825718424,1.0,200.0,0.009999998,0.01
7.3105783,1.0,1.0,100,-8.633356,1.0,-8.633356224623,100.0,0.01,-9.251295,100.0,,53.98440107148929,53.98440107148929,3.5044917e-18,-8.633356224623,1.0,200.0,0.009999998,0.01
7.3835063,1.0,1.0,100,-8.114078,1.0,-8.114077969519577,100.0,0.01,-8.738181,100.0,,55.06683743223221,55.06683743223221,3.5044917e-18,-8.114077969519577,1.0,200.0,0.009999998,0.01
7.4098024,1.0,1.0,100,-9.314703,1.0,-9.314702716635693,100.0,0.01,-9.941029,100.0,,55.459768020702185,55.459768020702185,3.5044917e-18,-9.314702716635693,1.0,200.0,0.009999998,0.01
7.3135767,1.0,1.0,100,-8.403073,1.0,-8.403073393251715,100.0,0.01,-9.021266,100.0,,54.02868775759478,54.02868775759478,3.5044917e-18,-8.403073393251715,1.0,200.0,0.009999998,0.01
7.221842,1.0,1.0,100,-7.7980423,1.0,-7.798042548966571,100.0,0.01,-8.408481,100.0,,52.68182134567985,52.68182134567985,3.5044917e-18,-7.798042548966571,1.0,200.0,0.009999998,0.01
6.9053736,1.0,1.0,100,-8.964013,1.0,-8.964013754131862,100.0,0.01,-9.547702,100.0,,48.16583902130487,48.16583902130487,3.5044917e-18,-8.964013754131862,1.0,200.0,0.009999998,0.01
7.0761557,1.0,1.0,100,-8.490207,1.0,-8.49020733374664,100.0,0.01,-9.088331,100.0,,50.57776017482885,50.57776017482885,3.5044917e-18,-8.49020733374664,1.0,200.0,0.009999998,0.01
6.917743,1.0,1.0,100,-7.133027,1.0,-7.133027293762512,100.0,0.01,-7.717761,100.0,,48.33855857201585,48.33855857201585,3.5044917e-18,-7.133027293762512,1.0,200.0,0.009999998,0.01
6.6264033,1.0,1.0,100,-7.6314,1.0,-7.631400171872462,100.0,0.01,-8.191508,100.0,,44.35274618627571,44.35274618627571,3.5044917e-18,-7.631400171872462,1.0,200.0,0.009999998,0.01
7.4488745,1.0,1.0,100,-8.004977,1.0,-8.004977624115512,100.0,0.01,-8.634606,100.0,,56.046189952780196,56.046189952780196,3.5044917e-18,-8.004977624115512,1.0,200.0,0.009999998,0.01
7.2177167,1.0,1.0,100,-8.030149,1.0,-8.03014928455038,100.0,0.01,-8.64024,100.0,,52.62165066754041,52.62165066754041,3.5044917e-18,-8.03014928455038,1.0,200.0,0.009999998,0.01
7.4217196,1.0,1.0,100,-7.1984835,1.0,-7.198483921070717,100.0,0.01,-7.825817,100.0,,55.638304573848,55.638304573848,3.5044917e-18,-7.198483921070717,1.0,200.0,0.009999998,0.01
6.786467,1.0,1.0,100,-8.238017,1.0,-8.238016905739103,100.0,0.01,-8.811655,100.0,,46.52134764246301,46.52134764246301,3.5044917e-18,-8.238016905739103,1.0,200.0,0.009999998,0.01
7.3690224,1.0,1.0,100,-8.4423485,1.0,-8.442348614912017,100.0,0.01,-9.0652275,100.0,,54.851005342040324,54.851005342040324,3.5044917e-18,-8.442348614912017,1.0,200.0,0.009999998,0.01
6.4760222,1.0,1.0,100,-7.2127724,1.0,-7.21277243848849,100.0,0.01,-7.760169,100.0,,42.3624884942597,42.3624884942597,3.5044917e-18,-7.21277243848849,1.0,200.0,0.009999998,0.01
6.821808,1.0,1.0,100,-7.583103,1.0,-7.583103739736177,100.0,0.01,-8.159728,100.0,,47.007132598705624,47.007132598705624,3.5044917e-18,-7.583103739736177,1.0,200.0,0.009999998,0.01
6.727573,1.0,1.0,100,-7.803569,1.0,-7.803569045768799,100.0,0.01,-8.372229,100.0,,45.717409752058565,45.717409752058565,3.5044917e-18,-7.803569045768799,1.0,200.0,0.009999998,0.01
7.2752004,1.0,1.0,100,-7.843403,1.0,-7.843402942098943,100.0,0.01,-8.458351,100.0,,53.463176787969566,53.463176787969566,3.5044917e-18,-7.843402942098943,1.0,200.0,0.009999998,0.01
6.339642,1.0,1.0,100,-6.8565216,1.0,-6.85652173603763,100.0,0.01,-7.3923907,100.0,,40.5970313726062,40.5970313726062,3.5044917e-18,-6.85652173603763,1.0,200.0,0.009999998,0.01
6.5887537,1.0,1.0,100,-8.0025215,1.0,-8.002521051963948,100.0,0.01,-8.559447,100.0,,43.850183305756175,43.850183305756175,3.5044917e-18,-8.002521051963948,1.0,200.0,0.009999998,0.01
7.418086,1.0,1.0,100,-8.807182,1.0,-8.80718212304449,100.0,0.01,-9.434209,100.0,,55.58384870591895,55.58384870591895,3.5044917e-18,-8.80718212304449,1.0,200.0,0.009999998,0.01
6.7945447,1.0,1.0,100,-8.056652,1.0,-8.056652265958537,100.0,0.01,-8.630973,100.0,,46.632163577439606,46.632163577439606,3.5044917e-18,-8.056652265958537,1.0,200.0,0.009999998,0.01
7.210504,1.0,1.0,100,-8.349603,1.0,-8.349602648024016,100.0,0.01,-8.959083,100.0,,52.516531121230045,52.516531121230045,3.5044917e-18,-8.349602648024016,1.0,200.0,0.009999998,0.01
6.6775966,1.0,1.0,100,-7.125035,1.0,-7.1250344230177065,100.0,0.01,-7.68947,100.0,,45.040701427688695,45.040701427688695,3.5044917e-18,-7.1250344230177065,1.0,200.0,0.009999998,0.01
7.1537633,1.0,1.0,100,-7.410227,1.0,-7.410227178636892,100.0,0.01,-8.014911,100.0,,51.69325891650031,51.69325891650031,3.5044917e-18,-7.410227178636892,1.0,200.0,0.009999998,0.01
7.5089197,1.0,1.0,100,-8.3962345,1.0,-8.396235082447356,100.0,0.01,-9.030939,100.0,,56.95341518692711,56.95341518692711,3.5044917e-18,-8.396235082447356,1.0,200.0,0.009999998,0.01
6.921621,1.0,1.0,100,-8.1668825,1.0,-8.166883619572536,100.0,0.01,-8.751945,100.0,,48.39276464932716,48.39276464932716,3.5044917e-18,-8.166883619572536,1.0,200.0,0.009999998,0.01
7.582511,1.0,1.0,100,-8.216957,1.0,-8.216956779053923,100.0,0.01,-8.857882,100.0,,58.075218613637944,58.075218613637944,3.5044917e-18,-8.216956779053923,1.0,200.0,0.009999998,0.01
7.0636253,1.0,1.0,100,-7.9377527,1.0,-7.9377528080105995,100.0,0.01,-8.534818,100.0,,50.3987945501026,50.3987945501026,3.5044917e-18,-7.9377528080105995,1.0,200.0,0.009999998,0.01
7.1794076,1.0,1.0,100,-8.576214,1.0,-8.57621475141579,100.0,0.01,-9.183065,100.0,,52.06454656892935,52.06454656892935,3.5044917e-18,-8.57621475141579,1.0,200.0,0.009999998,0.01
7.214475,1.0,1.0,100,-7.377705,1.0,-7.377705202638646,100.0,0.01,-7.9875207,100.0,,52.574390948614145,52.574390948614145,3.5044917e-18,-7.377705202638646,1.0,200.0,0.009999998,0.01
6.63894,1.0,1.0,100,-7.027143,1.0,-7.02714313765713,100.0,0.01,-7.5883107,100.0,,44.52073234089396,44.52073234089396,3.5044917e-18,-7.02714313765713,1.0,200.0,0.009999998,0.01
7.377215,1.0,1.0,100,-8.877498,1.0,-8.877498635872357,100.0,0.01,-9.501069,100.0,,54.97303336533626,54.97303336533626,3.5044917e-18,-8.877498635872357,1.0,200.0,0.009999998,0.01
7.4753876,1.0,1.0,100,-6.891115,1.0,-6.891115712566095,100.0,0.01,-7.522985,100.0,,56.445882387164666,56.445882387164666,3.5044917e-18,-6.891115712566095,1.0,200.0,0.009999998,0.01
7.90508,1.0,1.0,100,-9.467123,1.0,-9.467122726149253,100.0,0.01,-10.135313,100.0,,63.121502939538324,63.121502939538324,3.5044917e-18,-9.467122726149253,1.0,200.0,0.009999998,0.01
6.9611964,1.0,1.0,100,-8.707748,1.0,-8.707747723022225,100.0,0.01,-9.296155,100.0,,48.947731985656944,48.947731985656944,3.5044917e-18,-8.707747723022225,1.0,200.0,0.009999998,0.01
7.4382625,1.0,1.0,100,-8.058979,1.0,-8.058979187621766,100.0,0.01,-8.687711,100.0,,55.88661337245538,55.88661337245538,3.5044917e-18,-8.058979187621766,1.0,200.0,0.009999998,0.01
7.2083473,1.0,1.0,100,-7.77714,1.0,-7.77713999636352,100.0,0.01,-8.386438,100.0,,52.485121168927655,52.485121168927655,3.5044917e-18,-7.77713999636352,1.0,200.0,0.009999998,0.01
6.883039,1.0,1.0,100,-6.432703,1.0,-6.432703155800507,100.0,0.01,-7.0145035,100.0,,47.85477153130694,47.85477153130694,3.5044917e-18,-6.432703155800507,1.0,200.0,0.009999998,0.01
7.5160923,1.0,1.0,100,-8.059316,1.0,-8.059316205780917,100.0,0.01,-8.694626,100.0,,57.062270282352955,57.062270282352955,3.5044917e-18,-8.059316205780917,1.0,200.0,0.009999998,0.01
7.460273,1.0,1.0,100,-9.703387,1.0,-9.703388187448352,100.0,0.01,-10.33398,100.0,,56.2178472007195,56.2178472007195,3.5044917e-18,-9.703388187448352,1.0,200.0,0.009999998,0.01
7.3170447,1.0,1.0,100,-8.521303,1.0,-8.52130354902763,100.0,0.01,-9.139789,100.0,,54.07994485070695,54.07994485070695,3.5044917e-18,-8.52130354902763,1.0,200.0,0.009999998,0.01
6.661874,1.0,1.0,100,-7.5084553,1.0,-7.50845537853482,100.0,0.01,-8.071562,100.0,,44.82885084384195,44.82885084384195,3.5044917e-18,-7.50845537853482,1.0,200.0,0.009999998,0.01
7.240854,1.0,1.0,100,-8.26286,1.0,-8.262860714701095,100.0,0.01,-8.874906,100.0,,52.95955638687845,52.95955638687845,3.5044917e-18,-8.262860714701095,1.0,200.0,0.009999998,0.01
7.2092648,1.0,1.0,100,-8.004813,1.0,-8.004813183210947,100.0,0.01,-8.614188,100.0,,52.4984857843202,52.4984857843202,3.5044917e-18,-8.004813183210947,1.0,200.0,0.009999998,0.01
7.55002,1.0,1.0,100,-9.269129,1.0,-9.26912902508514,100.0,0.01,-9.907307,100.0,,57.57859118657212,57.57859118657212,3.5044917e-18,-9.26912902508514,1.0,200.0,0.009999998,0.01
6.3562875,1.0,1.0,100,-7.3988986,1.0,-7.398898962450119,100.0,0.01,-7.9361744,100.0,,40.810496751572984,40.810496751572984,3.5044917e-18,-7.398898962450119,1.0,200.0,0.009999998,0.01
7.0793867,1.0,1.0,100,-8.415131,1.0,-8.415131009602861,100.0,0.01,-9.013528,100.0,,50.62395147787297,50.62395147787297,3.5044917e-18,-8.415131009602861,1.0,200.0,0.009999998,0.01
7.11103,1.0,1.0,100,-8.33104,1.0,-8.331040934727223,100.0,0.01,-8.932113,100.0,,51.07752425489505,51.07752425489505,3.5044917e-18,-8.331040934727223,1.0,200.0,0.009999998,0.01
7.060091,1.0,1.0,100,-7.5762167,1.0,-7.576216963115387,100.0,0.01,-8.172983,100.0,,50.34837488514535,50.34837488514535,3.5044917e-18,-7.576216963115387,1.0,200.0,0.009999998,0.01
6.176312,1.0,1.0,100,-7.2444687,1.0,-7.244468799263802,100.0,0.01,-7.766532,100.0,,38.532153181167615,38.532153181167615,3.5044917e-18,-7.244468799263802,1.0,200.0,0.009999998,0.01
7.1066623,1.0,1.0,100,-8.147637,1.0,-8.147637293660013,100.0,0.01,-8.74834,100.0,,51.01479800487256,51.01479800487256,3.5044917e-18,-8.147637293660013,1.0,200.0,0.009999998,0.01
7.2424517,1.0,1.0,100,-7.1341896,1.0,-7.134189801666554,100.0,0.01,-7.7463703,100.0,,52.98293486034195,52.98293486034195,3.5044917e-18,-7.134189801666554,1.0,200.0,0.009999998,0.01
7.2268944,1.0,1.0,100,-8.451757,1.0,-8.451757873567356,100.0,0.01,-9.062623,100.0,,52.75556524292862,52.75556524292862,3.5044917e-18,-8.451757873567356,1.0,200.0,0.009999998,0.01
6.942124,1.0,1.0,100,-8.163608,1.0,-8.163608008592261,100.0,0.01,-8.750402,100.0,,48.67988758712259,48.67988758712259,3.5044917e-18,-8.163608008592261,1.0,200.0,0.009999998,0.01
7.2842507,1.0,1.0,100,-8.138306,1.0,-8.138306621849663,100.0,0.01,-8.75402,100.0,,53.59627132137447,53.59627132137447,3.5044917e-18,-8.138306621849663,1.0,200.0,0.009999998,0.01
7.2080073,1.0,1.0,100,-7.225667,1.0,-7.225667095383053,100.0,0.01,-7.834936,100.0,,52.48018178164132,52.48018178164132,3.5044917e-18,-7.225667095383053,1.0,200.0,0.009999998,0.01
7.1564026,1.0,1.0,100,-8.126703,1.0,-8.126703456943794,100.0,0.01,-8.73161,100.0,,51.73141299565635,51.73141299565635,3.5044917e-18,-8.126703456943794,1.0,200.0,0.009999998,0.01
7.2567706,1.0,1.0,100,-7.385939,1.0,-7.385938775444768,100.0,0.01,-7.99933,100.0,,53.192638480008256,53.192638480008256,3.5044917e-18,-7.385938775444768,1.0,200.0,0.009999998,0.01
7.8224897,1.0,1.0,100,-9.591294,1.0,-9.591294336861543,100.0,0.01,-10.252503,100.0,,61.80943650804316,61.80943650804316,3.5044917e-18,-9.591294336861543,1.0,200.0,0.009999998,0.01
6.5597887,1.0,1.0,100,-6.9848537,1.0,-6.984853822420547,100.0,0.01,-7.539331,100.0,,43.465486249084314,43.465486249084314,3.5044917e-18,-6.984853822420547,1.0,200.0,0.009999998,0.01
6.7052355,1.0,1.0,100,-7.3101463,1.0,-7.310146579798558,100.0,0.01,-7.876918,100.0,,45.41432943984568,45.41432943984568,3.5044917e-18,-7.310146579798558,1.0,200.0,0.009999998,0.01
7.2969275,1.0,1.0,100,-7.9061375,1.0,-7.90613716142224,100.0,0.01,-8.5229225,100.0,,53.78297995467594,53.78297995467594,3.5044917e-18,-7.90613716142224,1.0,200.0,0.009999998,0.01
7.54065,1.0,1.0,100,-9.046369,1.0,-9.046369124396069,100.0,0.01,-9.683755,100.0,,57.435759779976344,57.435759779976344,3.5044917e-18,-9.046369124396069,1.0,200.0,0.009999998,0.01
7.1042943,1.0,1.0,100,-8.676168,1.0,-8.676168632848878,100.0,0.01,-9.276671,100.0,,50.980810025387434,50.980810025387434,3.5044917e-18,-8.676168632848878,1.0,200.0,0.009999998,0.01
6.801458,1.0,1.0,100,-8.213266,1.0,-8.213265910058157,100.0,0.01,-8.788171,100.0,,46.727101380653444,46.727101380653444,3.5044917e-18,-8.213265910058157,1.0,200.0,0.009999998,0.01
7.4401584,1.0,1.0,100,-9.35437,1.0,-9.354370488134782,100.0,0.01,-9.983262,100.0,,55.91510427813163,55.91510427813163,3.5044917e-18,-9.354370488134782,1.0,200.0,0.009999998,0.01
6.884292,1.0,1.0,100,-7.466745,1.0,-7.466744701660159,100.0,0.01,-8.048652,100.0,,47.87220280182147,47.87220280182147,3.5044917e-18,-7.466744701660159,1.0,200.0,0.009999998,0.01
6.470051,1.0,1.0,100,-6.158903,1.0,-6.158903667112204,100.0,0.01,-6.7057953,100.0,,42.284403967481914,42.284403967481914,3.5044917e-18,-6.158903667112204,1.0,200.0,0.009999998,0.01
6.7090845,1.0,1.0,100,-7.023976,1.0,-7.023975563226032,100.0,0.01,-7.5910726,100.0,,45.466478804099445,45.466478804099445,3.5044917e-18,-7.023975563226032,1.0,200.0,0.009999998,0.01
6.75631,1.0,1.0,100,-8.393037,1.0,-8.393036935704565,100.0,0.01,-8.964126,100.0,,46.108813993277096,46.108813993277096,3.5044917e-18,-8.393036935704565,1.0,200.0,0.009999998,0.01
7.124021,1.0,1.0,100,-8.29614,1.0,-8.296139751969623,100.0,0.01,-8.89831,100.0,,51.26432227359434,51.26432227359434,3.5044917e-18,-8.296139751969623,1.0,200.0,0.009999998,0.01
