VarVanillaIw,AvgNormIw,MaxVanillaIw,MinNormIw,IterType,ESSRenyi,VarDiscRet,AvgVanillaIw,MinVanillaIw,VarJ,Bound,AvgRet,MaxNormIw,VarRet,AvgDiscRet,BatchSize,J,AvgEpLen,VanillaAvgRet,VarNormIw,ESSClassic,EpsThisIter,eRenyi2
,0.0033333336,1.0,0.0033333334,2,500.0,449.6756587526249,1.0,1.0,21.170185,18.672855,22.312664890089522,0.0033333334,449.6756587526249,22.312664890089522,500,22.312666,500.0,22.312664890089522,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,463.5539074921993,1.0,1.0,21.503372,19.371716,22.523885694912845,0.0025,463.5539074921993,22.523885694912845,500,22.523884,500.0,22.523885694912845,5.434597e-20,400.0,100,1.0
43618.734,0.002,4670.5845,2.9475775e-10,1,29.183006295836403,469.1076028889573,10.114102,1.4906051e-06,49.62449,59.71832,23.244305128671297,0.9235786,469.1076028889573,23.244305128671297,500,71.38841,500.0,23.244305128671297,0.0017056048,1.1721998827301943,100,17.133259
,0.009999998,1.0,0.01,2,500.0,406.5222105382448,1.0,1.0,20.061329,30.49899,36.998158912017395,0.01,406.5222105382448,36.998158912017395,500,36.998158,500.0,36.998158912017395,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,450.23431025527213,1.0,1.0,21.165613,30.800743,35.83440242730629,0.005,450.23431025527213,35.83440242730629,500,35.8344,500.0,35.83440242730629,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,449.3975270409792,1.0,1.0,21.163637,33.979553,38.089511944021254,0.0033333334,449.3975270409792,38.089511944021254,500,38.089516,500.0,38.089511944021254,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,469.47453630893637,1.0,1.0,21.640259,32.71056,36.26989677394737,0.0025,469.47453630893637,36.26989677394737,500,36.269894,500.0,36.26989677394737,5.434597e-20,400.0,100,1.0
3662.6072,0.002,1353.6448,3.0011208e-08,1,63.80455571060497,479.5819158211794,3.4173725,5.1279738e-05,46.437256,51.15298,36.53680529773718,0.79221374,479.5819158211794,36.53680529773718,500,60.458218,500.0,36.53680529773718,0.0012544856,1.5923862441965326,100,7.836431
,0.009999998,1.0,0.01,2,500.0,357.163618260225,1.0,1.0,18.80404,42.731068,49.17064123181796,0.01,357.163618260225,49.17064123181796,500,49.17064,500.0,49.17064123181796,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,293.1356749229057,1.0,1.0,17.078348,43.6425,48.3260541226442,0.005,293.1356749229057,48.3260541226442,500,48.326054,500.0,48.3260541226442,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,311.92540588696687,1.0,1.0,17.63195,42.647003,47.23062494572175,0.0033333334,311.92540588696687,47.23062494572175,500,47.23063,500.0,47.23062494572175,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,291.05427756095236,1.0,1.0,17.038975,43.809822,47.77935861474994,0.0025,291.05427756095236,47.77935861474994,500,47.779358,500.0,47.77935861474994,5.434597e-20,400.0,100,1.0
22699.217,0.002,3369.538,7.446723e-08,1,76.5704587388164,280.32016158432776,7.4841385,0.00027866155,43.848183,65.27404,47.56777390096394,0.9004478,280.32016158432776,47.56777390096394,500,74.346794,500.0,47.56777390096394,0.0016210156,1.2332177008606553,100,6.5299335
,0.009999998,1.0,0.01,2,500.0,132.31016941101606,1.0,1.0,11.444959,49.490044,56.46645501639555,0.01,132.31016941101606,56.46645501639555,500,56.466454,500.0,56.46645501639555,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,215.93879375991887,1.0,1.0,14.658072,50.7076,56.02736643694031,0.005,215.93879375991887,56.02736643694031,500,56.027367,500.0,56.02736643694031,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,204.80217264724564,1.0,1.0,14.28704,52.21368,56.557250103890496,0.0033333334,204.80217264724564,56.557250103890496,500,56.55725,500.0,56.557250103890496,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,206.8040180479235,1.0,1.0,14.362695,52.693256,56.74198969326835,0.0025,206.8040180479235,56.74198969326835,500,56.74199,500.0,56.74198969326835,5.434597e-20,400.0,100,1.0
10483.112,0.0019999996,2290.0208,5.3034745e-07,1,91.08468480989568,203.188927207896,5.4930954,0.0014566246,50.406128,71.54297,56.987704536443815,0.83378154,203.188927207896,56.987704536443815,500,80.02747,500.0,56.987704536443815,0.0013896835,1.4379134377355416,100,5.489397
,0.009999998,1.0,0.01,2,500.0,188.64072738616747,1.0,1.0,13.665809,57.16071,64.87588289968423,0.01,188.64072738616747,64.87588289968423,500,64.875885,500.0,64.87588289968423,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,168.02821912570536,1.0,1.0,12.930123,58.938484,64.3939431353589,0.005,168.02821912570536,64.3939431353589,500,64.393936,500.0,64.3939431353589,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,167.98103581499316,1.0,1.0,12.939131,59.10413,63.82519727392913,0.0033333334,167.98103581499316,63.82519727392913,500,63.825203,500.0,63.82519727392913,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,197.09003148486565,1.0,1.0,14.021317,59.23324,63.32181113922567,0.0025,197.09003148486565,63.32181113922567,500,63.321808,500.0,63.32181113922567,5.434597e-20,400.0,100,1.0
3876.0793,0.0019999999,1391.5924,1.8636894e-09,1,46.1774167622663,192.89538859771986,3.618685,3.3720526e-06,87.12808,80.09921,63.461077799794694,0.769115,192.89538859771986,63.461077799794694,500,92.13256,500.0,63.461077799794694,0.0011839984,1.6868669113299999,100,10.827804
,0.009999998,1.0,0.01,2,500.0,152.33968266666403,1.0,1.0,12.280727,62.837925,70.78723546624646,0.01,152.33968266666403,70.78723546624646,500,70.78724,500.0,70.78723546624646,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,161.0388715682186,1.0,1.0,12.658344,65.275536,71.0719656763344,0.005,161.0388715682186,71.0719656763344,500,71.07196,500.0,71.0719656763344,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,158.80891430978585,1.0,1.0,12.580921,66.802536,71.53530125142795,0.0033333334,158.80891430978585,71.53530125142795,500,71.5353,500.0,71.53530125142795,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,167.75898247554773,1.0,1.0,12.93598,67.578575,71.67727511100856,0.0025,167.75898247554773,71.67727511100856,500,71.67727,500.0,71.67727511100856,5.434597e-20,400.0,100,1.0
18944.924,0.0019999999,3078.4917,7.5036574e-08,1,100.62830311136284,186.8577102175965,7.1125674,0.00026685133,39.55705,83.088234,71.6080321520424,0.8656485,186.8577102175965,71.6080321520424,500,91.28863,500.0,71.6080321520424,0.0014979595,1.3342554561660673,100,4.968781
,0.009999998,1.0,0.01,2,500.0,146.81953008954736,1.0,1.0,12.056174,69.01021,77.13818205559514,0.01,146.81953008954736,77.13818205559514,500,77.138176,500.0,77.13818205559514,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,174.19417746524843,1.0,1.0,13.165227,72.19812,77.94546310205482,0.005,174.19417746524843,77.94546310205482,500,77.94546,500.0,77.94546310205482,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,198.08839535679746,1.0,1.0,14.050911,72.40227,77.09495729931795,0.0033333334,198.08839535679746,77.09495729931795,500,77.094955,500.0,77.09495729931795,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,196.51037434464055,1.0,1.0,14.000682,73.30295,77.36692747466395,0.0025,196.51037434464055,77.36692747466395,500,77.36693,500.0,77.36692747466395,5.434597e-20,400.0,100,1.0
5211.766,0.002,1614.5564,5.091528e-08,1,56.658553670592184,181.98637185481488,4.100792,0.00010439649,52.01895,84.99075,77.4548234817404,0.78743637,181.98637185481488,77.4548234817404,500,96.06045,500.0,77.4548234817404,0.0012396798,1.6113434340535617,100,8.824793
,0.009999998,1.0,0.01,2,500.0,71.59537490779346,1.0,1.0,8.418992,76.3687,84.64893354123576,0.01,71.59537490779346,84.64893354123576,500,84.64893,500.0,84.64893354123576,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,66.38091438237478,1.0,1.0,8.127054,78.32255,84.23576400866739,0.005,66.38091438237478,84.23576400866739,500,84.23576,500.0,84.23576400866739,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,63.2185937696034,1.0,1.0,7.93775,79.24208,84.07020351095687,0.0033333334,63.2185937696034,84.07020351095687,500,84.0702,500.0,84.07020351095687,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,72.16216022353868,1.0,1.0,8.484206,79.627365,83.80864370744483,0.0025,72.16216022353868,83.80864370744483,500,83.80864,500.0,83.80864370744483,5.434597e-20,400.0,100,1.0
1526.5399,0.002,873.5404,5.380432e-06,1,128.8580495819913,76.2389694697471,2.8476012,0.007660662,34.501053,84.221176,83.7392707485303,0.61352724,76.2389694697471,83.7392707485303,500,91.58804,500.0,83.7392707485303,0.0007530259,2.6471846363728617,100,3.8802388
,0.009999998,1.0,0.01,2,500.0,34.30754323300433,1.0,1.0,5.8279037,79.670425,87.94708434502428,0.01,34.30754323300433,87.94708434502428,500,87.94708,500.0,87.94708434502428,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,37.73552581617205,1.0,1.0,6.127548,81.77175,87.62422713128849,0.005,37.73552581617205,87.62422713128849,500,87.62423,500.0,87.62422713128849,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,38.9716485189952,1.0,1.0,6.232314,82.76378,87.54230367537075,0.0033333334,38.9716485189952,87.54230367537075,500,87.542305,500.0,87.54230367537075,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,44.12266506040132,1.0,1.0,6.634181,83.06897,87.23981047677458,0.0025,44.12266506040132,87.23981047677458,500,87.239815,500.0,87.23981047677458,5.434597e-20,400.0,100,1.0
2.8462105,0.002,21.45158,2.4460858e-06,1,217.65510590483422,46.489640062877974,1.052118,0.0012867854,9.923346,85.357834,87.23533857691714,0.0407779,46.489640062877974,87.23533857691714,500,91.01201,500.0,87.23533857691714,1.0284854e-05,140.21031862593455,100,2.2972124
,0.009999998,1.0,0.01,2,500.0,25.795482694468387,1.0,1.0,5.053467,81.08195,89.51423162186197,0.01,25.795482694468387,89.51423162186197,500,89.51424,500.0,89.51423162186197,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,21.613097926289413,1.0,1.0,4.637352,84.0541,90.01663067205624,0.005,21.613097926289413,90.01663067205624,500,90.01663,500.0,90.01663067205624,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,20.993066495541115,1.0,1.0,4.5741763,85.17497,90.04335709655226,0.0033333334,20.993066495541115,90.04335709655226,500,90.04336,500.0,90.04335709655226,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,24.320684637309764,1.0,1.0,4.925432,85.72019,89.93633600281709,0.0025,24.320684637309764,89.93633600281709,500,89.93634,500.0,89.93633600281709,5.434597e-20,400.0,100,1.0
2489.1914,0.002,1116.132,7.373791e-06,1,159.46628821324626,26.164341193700793,3.285893,0.012114745,27.63143,88.716354,89.7684367567956,0.6793477,26.164341193700793,89.7684367567956,500,95.393814,500.0,89.7684367567956,0.0009221709,2.163737115717267,100,3.135459
,0.009999998,1.0,0.01,2,500.0,19.564800506222245,1.0,1.0,4.4010396,82.97343,91.33319972151828,0.01,19.564800506222245,91.33319972151828,500,91.333206,500.0,91.33319972151828,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,18.00959233320792,1.0,1.0,4.233148,84.96461,90.87710213468068,0.005,18.00959233320792,90.87710213468068,500,90.8771,500.0,90.87710213468068,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,19.792282065800123,1.0,1.0,4.4414306,85.91455,90.74208001042886,0.0033333334,19.792282065800123,90.74208001042886,500,90.74208,500.0,90.74208001042886,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,18.736841787384627,1.0,1.0,4.323193,86.58615,90.76691693497561,0.0025,18.736841787384627,90.76691693497561,500,90.766914,500.0,90.76691693497561,5.434597e-20,400.0,100,1.0
421.1144,0.002,458.65454,9.818906e-06,1,148.15848884490535,19.421079784475417,1.8626643,0.009144663,38.300133,89.01522,90.68817848983862,0.4924715,19.421079784475417,90.68817848983862,500,95.884674,500.0,90.68817848983862,0.00048550178,4.09390759341003,100,3.3747644
,0.009999998,1.0,0.01,2,500.0,15.94571798527683,1.0,1.0,3.9731927,83.49938,91.88299404576988,0.01,15.94571798527683,91.88299404576988,500,91.88299,500.0,91.88299404576988,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,15.342335911508933,1.0,1.0,3.907125,85.89926,91.90557984843365,0.005,15.342335911508933,91.90557984843365,500,91.90557,500.0,91.90557984843365,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,14.596166606850893,1.0,1.0,3.8141205,87.07183,91.975962900927,0.0033333334,14.596166606850893,91.975962900927,500,91.97596,500.0,91.975962900927,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,14.367132903666368,1.0,1.0,3.7856593,87.69605,91.9431542081907,0.0025,14.367132903666368,91.9431542081907,500,91.94315,500.0,91.9431542081907,5.434597e-20,400.0,100,1.0
0.2648028,0.0019999999,3.2567317,0.0001756073,1,409.3723665766321,13.953062497958236,1.0607485,0.093137585,3.750173,88.66101,92.03913148130296,0.0061404416,13.953062497958236,92.03913148130296,500,92.859215,500.0,92.03913148130296,9.413645e-07,404.9008504305058,100,1.2213819
,0.009999998,1.0,0.01,2,500.0,15.24993215073864,1.0,1.0,3.8855414,83.83553,92.15710010268434,0.01,15.24993215073864,92.15710010268434,500,92.1571,500.0,92.15710010268434,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,13.344547557847697,1.0,1.0,3.643875,86.03855,91.92278451250633,0.005,13.344547557847697,91.92278451250633,500,91.92278,500.0,91.92278451250633,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,13.84401873677012,1.0,1.0,3.7145488,87.310875,92.16583730339173,0.0033333334,13.84401873677012,92.16583730339173,500,92.16585,500.0,92.16583730339173,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,13.788443583371023,1.0,1.0,3.7086346,88.02715,92.23167897817262,0.0025,13.788443583371023,92.23167897817262,500,92.23168,500.0,92.23167897817262,5.434597e-20,400.0,100,1.0
0.26853192,0.0019999999,4.716964,0.00018778448,1,416.51070163262546,13.961549956190908,1.0144832,0.0952521,3.8297145,88.7968,92.15594233271273,0.009299245,13.961549956190908,92.15594233271273,500,92.91715,500.0,92.15594233271273,1.0436771e-06,396.7002733271821,100,1.2004493
,0.009999998,1.0,0.01,2,500.0,12.770215602375647,1.0,1.0,3.5556312,84.4362,92.84374358003068,0.01,12.770215602375647,92.84374358003068,500,92.843735,500.0,92.84374358003068,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,11.723063150162178,1.0,1.0,3.4153256,86.63948,92.58450713738993,0.005,11.723063150162178,92.58450713738993,500,92.5845,500.0,92.58450713738993,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,10.9807365564359,1.0,1.0,3.308192,87.66325,92.51734064801737,0.0033333334,10.9807365564359,92.51734064801737,500,92.51734,500.0,92.51734064801737,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,11.428006684250338,1.0,1.0,3.3763053,88.3882,92.6295159338167,0.0025,11.428006684250338,92.6295159338167,500,92.62952,500.0,92.6295159338167,5.434597e-20,400.0,100,1.0
0.33211544,0.002,9.789228,0.00021914818,1,431.97642078168883,10.783085145281316,1.0213765,0.11191639,3.9523346,88.9801,92.568727313729,0.019168697,10.783085145281316,92.568727313729,500,93.061424,500.0,92.568727313729,1.2734366e-06,379.4425212569264,100,1.1574706
,0.009999998,1.0,0.01,2,500.0,7.703720641244496,1.0,1.0,2.7616448,85.240616,93.61376776931571,0.01,7.703720641244496,93.61376776931571,500,93.61376,500.0,93.61376776931571,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,10.608900874924037,1.0,1.0,3.2489777,87.21375,93.13770629000155,0.005,10.608900874924037,93.13770629000155,500,93.1377,500.0,93.13770629000155,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,10.096342453331665,1.0,1.0,3.1721737,88.40104,93.25123402042927,0.0033333334,10.096342453331665,93.25123402042927,500,93.251236,500.0,93.25123402042927,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,10.828127114412718,1.0,1.0,3.286496,88.89142,93.09180506229274,0.0025,10.828127114412718,93.09180506229274,500,93.09181,500.0,93.09180506229274,5.434597e-20,400.0,100,1.0
0.15495062,0.0019999999,3.1725492,0.00041738557,1,439.9431912344998,11.226682327522257,1.0212998,0.2131379,3.331254,89.48273,92.98881453105906,0.0062127677,11.226682327522257,92.98881453105906,500,93.4879,500.0,92.98881453105906,5.942194e-07,435.44234423376065,100,1.1365104
,0.009999998,1.0,0.01,2,500.0,10.44041229234834,1.0,1.0,3.214966,84.30793,92.6758711606818,0.01,10.44041229234834,92.6758711606818,500,92.67587,500.0,92.6758711606818,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,9.797344617432701,1.0,1.0,3.122236,87.15736,93.07439129156377,0.005,9.797344617432701,93.07439129156377,500,93.07439,500.0,93.07439129156377,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,9.803244160662395,1.0,1.0,3.1257906,88.24707,93.10962751361842,0.0033333334,9.803244160662395,93.10962751361842,500,93.10964,500.0,93.10962751361842,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,10.407214616607398,1.0,1.0,3.2219863,88.973,93.23890943661554,0.0025,10.407214616607398,93.23890943661554,500,93.23891,500.0,93.23890943661554,5.434597e-20,400.0,100,1.0
0.18734671,0.002,2.9157581,0.00041653222,1,428.64300989006216,10.579155826181768,1.0049775,0.20930274,3.4618468,89.60691,93.19209793599438,0.005802634,10.579155826181768,93.19209793599438,500,93.72782,500.0,93.19209793599438,7.4198215e-07,421.896624269051,100,1.1664718
,0.009999998,1.0,0.01,2,500.0,9.580192898477017,1.0,1.0,3.0796738,85.33734,93.94082631022604,0.01,9.580192898477017,93.94082631022604,500,93.94082,500.0,93.94082631022604,3.5044917e-18,100.0,100,1.0
,0.0049999994,1.0,0.005,2,500.0,9.711123399932244,1.0,1.0,3.108467,87.64155,93.72512595157131,0.005,9.711123399932244,93.72512595157131,500,93.72513,500.0,93.72512595157131,2.179301e-19,200.00000010221265,100,1.0
,0.0033333336,1.0,0.0033333334,2,500.0,10.335566826800612,1.0,1.0,3.2095351,88.609665,93.57688958140774,0.0033333334,10.335566826800612,93.57688958140774,500,93.57689,500.0,93.57688958140774,5.4391416e-20,299.999969473632,100,1.0
,0.0024999997,1.0,0.0025,2,500.0,9.534581214229133,1.0,1.0,3.0839493,89.276566,93.57831236926546,0.0025,9.534581214229133,93.57831236926546,500,93.57831,500.0,93.57831236926546,5.434597e-20,400.0,100,1.0
0.1088685,0.0019999999,3.1075017,0.0005516599,1,459.03401902543874,9.474994898946365,1.001565,0.2762616,3.1774895,89.96004,93.66525192604972,0.0062052924,9.474994898946365,93.66525192604972,500,93.99123,500.0,93.66525192604972,4.3411424e-07,451.1367777085195,100,1.0892439
,0.009999998,1.0,0.01,2,500.0,9.0313603058632,1.0,1.0,2.9901586,84.386734,92.6753413414604,0.01,9.0313603058632,92.6753413414604,500,92.67534,500.0,92.6753413414604,3.5044917e-18,100.0,100,1.0
