MinNormIw,VarJ,MaxVanillaIw,ESSRenyi,Bound,MaxNormIw,SamplesThisIter,AvgRet,AvgNormIw,EpsThisIter,VarDiscRet,VanillaAvgRet,VarVanillaIw,delta,VarNormIw,AvgDiscRet,ESSClassic,renyi2,MinVanillaIw,BatchSize,VarRet,IterType,AvgVanillaIw,J,AvgEpLen
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
nan,nan,nan,nan,nan,nan,50000,nan,nan,100,nan,nan,nan,0.6,nan,nan,nan,nan,nan,100,nan,1,nan,nan,500.0
