IterType,EpsThisIter,AvgDiscRet,VarVanillaIw,J,AvgRet,VarDiscRet,VarRet,MaxNormIw,BatchSize,ESSRenyi,VarJ,MaxVanillaIw,eRenyi2,MinVanillaIw,VarNormIw,VanillaAvgRet,Bound,MinNormIw,AvgNormIw,AvgEpLen,Delta,ESSClassic,AvgVanillaIw
1,100,83.5950246694,1823.66,93.7802,83.5950246694,85.9675893588,85.9675893588,0.0894215,500,227.750933038,5.64885,305.424,2.19538,0.0658542,0.000156323,83.5950246694,85.9969,1.92807e-05,0.002,500.0,0.4,12.4991962659,6.83111
2,100,83.444638505,,83.4446,83.444638505,75.974497175,75.974497175,0.01,500,500.0,8.67264,1.0,1.0,1.0,3.50449e-18,83.444638505,71.2562,0.01,0.01,500.0,0.4,100.0,1.0
2,100,83.1081345895,,83.2764,83.1081345895,132.136473241,132.136473241,0.005,500,500.0,10.151,1.0,1.0,1.0,2.1793e-19,83.1081345895,74.6578,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,74.6386881962,,80.3972,74.6386881962,158.645383106,158.645383106,0.00333333,500,500.0,11.7315,1.0,1.0,1.0,5.43914e-20,74.6386881962,73.3601,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,74.8746492924,,79.0165,74.8746492924,222.889114192,222.889114192,0.0025,500,500.0,12.8103,1.0,1.0,1.0,5.4346e-20,74.8746492924,72.9223,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,80.0843264191,1469.3,97.9103,80.0843264191,14.0695750849,14.0695750849,0.0902878,500,216.78196695,10.4279,274.102,2.30646,0.0732719,0.000159421,80.0843264191,89.6321,2.41354e-05,0.002,500.0,0.4,12.262258798,6.07173
2,100,88.7084677933,,88.7085,88.7084677933,65.2255820817,65.2255820817,0.01,500,500.0,8.03575,1.0,1.0,1.0,3.50449e-18,88.7084677933,77.0308,0.01,0.01,500.0,0.4,100.0,1.0
2,100,82.7360447052,,85.7222,82.7360447052,355.713144564,355.713144564,0.005,500,500.0,14.7405,1.0,1.0,1.0,2.1793e-19,82.7360447052,77.4649,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,84.0113362412,,85.1519,84.0113362412,120.389566267,120.389566267,0.00333333,500,500.0,13.6101,1.0,1.0,1.0,5.43914e-20,84.0113362412,78.323,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.7729522353,,85.3072,85.7729522353,87.9226717245,87.9226717245,0.0025,500,500.0,12.6791,1.0,1.0,1.0,5.4346e-20,85.7729522353,79.3402,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,87.6793843805,421.085,94.1997,87.6793843805,74.083142157,74.083142157,0.0644057,500,249.491060849,8.40458,134.818,2.00408,0.0683455,9.61002e-05,87.6793843805,86.6129,3.26503e-05,0.002,500.0,0.4,20.0184150898,4.18652
2,100,87.9147753102,,87.9148,87.9147753102,48.9472512312,48.9472512312,0.01,500,500.0,6.96116,1.0,1.0,1.0,3.50449e-18,87.9147753102,76.2163,0.01,0.01,500.0,0.4,100.0,1.0
2,100,80.7493700555,,84.3321,80.7493700555,112.882614989,112.882614989,0.005,500,500.0,9.64062,1.0,1.0,1.0,2.1793e-19,80.7493700555,76.06,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,81.1068288734,,83.257,81.1068288734,114.759239684,114.759239684,0.00333333,500,500.0,10.1066,1.0,1.0,1.0,5.43914e-20,81.1068288734,76.5029,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,84.4576888197,,83.5572,84.4576888197,27.6840537179,27.6840537179,0.0025,500,500.0,9.15038,1.0,1.0,1.0,5.4346e-20,84.4576888197,77.7079,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,85.0042788222,1054.74,93.4057,85.0042788222,46.3759617827,46.3759617827,0.0856085,500,255.846576379,8.22286,232.508,1.9543,0.105184,0.00014299,85.0042788222,86.092,3.87283e-05,0.002,500.0,0.4,13.6329517055,5.4319
2,100,87.603138372,,87.6031,87.603138372,39.1826063201,39.1826063201,0.01,500,500.0,6.22822,1.0,1.0,1.0,3.50449e-18,87.603138372,75.5191,0.01,0.01,500.0,0.4,100.0,1.0
2,100,84.0217247793,,85.8124,84.0217247793,98.4908287584,98.4908287584,0.005,500,500.0,8.44719,1.0,1.0,1.0,2.1793e-19,84.0217247793,77.2677,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.2446381801,,87.2898,90.2446381801,14.7969707335,14.7969707335,0.00333333,500,500.0,7.5378,1.0,1.0,1.0,5.43914e-20,90.2446381801,80.3131,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.9441365419,,87.7034,88.9441365419,11.0533922877,11.0533922877,0.0025,500,500.0,6.7722,1.0,1.0,1.0,5.4346e-20,88.9441365419,81.6614,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,86.6333215683,1.48361e+06,94.6885,86.6333215683,44.8277054634,44.8277054634,0.0831087,500,499.999880791,0.076991,7951.02,1.0,0.00622606,0.000162094,86.6333215683,89.2843,6.50785e-08,0.002,500.0,0.4,12.0649356994,191.34
2,100,88.0388386269,,88.0388,88.0388386269,22.3595042687,22.3595042687,0.01,500,500.0,4.70488,1.0,1.0,1.0,3.50449e-18,88.0388386269,76.6764,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.9100451428,,88.9744,89.9100451428,28.8076482778,28.8076482778,0.005,500,500.0,5.1189,1.0,1.0,1.0,2.1793e-19,89.9100451428,80.5863,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,86.3845516013,,88.1112,86.3845516013,93.7863945075,93.7863945075,0.00333333,500,500.0,7.06462,1.0,1.0,1.0,5.43914e-20,86.3845516013,81.2623,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.1336540901,,88.6168,90.1336540901,33.8825672419,33.8825672419,0.0025,500,500.0,6.82528,1.0,1.0,1.0,5.4346e-20,90.1336540901,82.6556,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,83.7554131547,196.227,95.3088,83.7554131547,72.5028120204,72.5028120204,0.0733482,500,227.646629028,8.22338,100.586,2.19639,0.0356624,0.000104343,83.7554131547,87.4069,2.60054e-05,0.002,500.0,0.4,18.495615553,2.7427
2,100,89.4683636936,,89.4684,89.4683636936,55.4116152472,55.4116152472,0.01,500,500.0,7.40659,1.0,1.0,1.0,3.50449e-18,89.4683636936,77.7111,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.9246642575,,88.6965,87.9246642575,16.2247556384,16.2247556384,0.005,500,500.0,6.00464,1.0,1.0,1.0,2.1793e-19,87.9246642575,80.258,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.7583054894,,88.3838,87.7583054894,71.5270017454,71.5270017454,0.00333333,500,500.0,6.91641,1.0,1.0,1.0,5.43914e-20,87.7583054894,81.4938,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.3017592009,,88.3633,88.3017592009,36.2460098227,36.2460098227,0.0025,500,500.0,6.69699,1.0,1.0,1.0,5.4346e-20,88.3017592009,82.3964,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,84.6579420611,0.930512,92.1898,84.6579420611,79.5156679075,79.5156679075,0.00917712,500,341.093945785,4.73021,4.22544,1.46587,0.00229825,4.38925e-06,84.6579420611,85.7282,4.99151e-06,0.002,500.0,0.4,238.649997273,0.920864
2,100,85.0836254084,,85.0836,85.0836254084,92.7408619705,92.7408619705,0.01,500,500.0,9.58193,1.0,1.0,1.0,3.50449e-18,85.0836254084,73.4073,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.7194533481,,88.4015,91.7194533481,21.6608519119,21.6608519119,0.005,500,500.0,8.2242,1.0,1.0,1.0,2.1793e-19,91.7194533481,79.7929,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.047540338,,87.9502,87.047540338,60.5785175209,60.5785175209,0.00333333,500,500.0,8.09258,1.0,1.0,1.0,5.43914e-20,87.047540338,80.9213,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.5755751002,,88.6066,90.5755751002,35.1066688079,35.1066688079,0.0025,500,500.0,7.68757,1.0,1.0,1.0,5.4346e-20,90.5755751002,82.5193,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.3316552281,,88.7516,89.3316552281,26.840062585,26.840062585,0.002,500,500.0,7.25792,1.0,1.0,1.0,5.43187e-20,89.3316552281,83.307,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,92.4019188789,,92.4019,92.4019188789,10.5224744656,10.5224744656,0.01,500,500.0,3.22758,1.0,1.0,1.0,3.50449e-18,92.4019188789,80.1926,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.356198098,,89.8791,87.356198098,36.5695235306,36.5695235306,0.005,500,500.0,5.44751,1.0,1.0,1.0,2.1793e-19,87.356198098,81.2457,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.9720794124,,89.2434,87.9720794124,44.6784295372,44.6784295372,0.00333333,500,500.0,5.94437,1.0,1.0,1.0,5.43914e-20,87.9720794124,82.1943,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.4587351427,,89.5472,90.4587351427,28.0723257602,28.0723257602,0.0025,500,500.0,5.80746,1.0,1.0,1.0,5.4346e-20,90.4587351427,83.4426,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.7281360741,,89.5834,89.7281360741,15.971839664,15.971839664,0.002,500,500.0,5.4908,1.0,1.0,1.0,5.43187e-20,89.7281360741,84.1232,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,91.1373124319,,91.1373,91.1373124319,8.90719408501,8.90719408501,0.01,500,500.0,2.96953,1.0,1.0,1.0,3.50449e-18,91.1373124319,79.3677,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.7117128566,,89.4245,87.7117128566,22.6460332947,22.6460332947,0.005,500,500.0,4.30726,1.0,1.0,1.0,2.1793e-19,87.7117128566,81.1022,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,88.4595867641,,89.1029,88.4595867641,22.9199851973,22.9199851973,0.00333333,500,500.0,4.48763,1.0,1.0,1.0,5.43914e-20,88.4595867641,82.3077,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.9109472768,,89.8049,91.9109472768,13.8873279712,13.8873279712,0.0025,500,500.0,4.47434,1.0,1.0,1.0,5.4346e-20,91.9109472768,83.9201,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.8464810334,,90.0132,90.8464810334,22.0179525062,22.0179525062,0.002,500,500.0,4.53309,1.0,1.0,1.0,5.43187e-20,90.8464810334,84.6508,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,91.8330680809,,91.8331,91.8330680809,14.137439437,14.137439437,0.01,500,500.0,3.74113,1.0,1.0,1.0,3.50449e-18,91.8330680809,80.0533,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.9574703279,,89.8953,87.9574703279,48.2601817598,48.2601817598,0.005,500,500.0,5.88574,1.0,1.0,1.0,2.1793e-19,87.9574703279,81.5411,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,86.7598799605,,88.8501,86.7598799605,31.0410988179,31.0410988179,0.00333333,500,500.0,5.9601,1.0,1.0,1.0,5.43914e-20,86.7598799605,82.029,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.6289120856,,88.0448,85.6289120856,43.7134797782,43.7134797782,0.0025,500,500.0,6.27748,1.0,1.0,1.0,5.4346e-20,85.6289120856,82.1375,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.454275919,,88.1267,88.454275919,45.8310151749,45.8310151749,0.002,500,500.0,6.37391,1.0,1.0,1.0,5.43187e-20,88.454275919,82.8233,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.9525192872,,90.9525,90.9525192872,14.4388669261,14.4388669261,0.01,500,500.0,3.7808,1.0,1.0,1.0,3.50449e-18,90.9525192872,79.3128,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.3782753257,,91.1654,91.3782753257,8.5379187525,8.5379187525,0.005,500,500.0,3.37917,1.0,1.0,1.0,2.1793e-19,91.3782753257,82.9348,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.6231969285,,90.6513,89.6231969285,16.7935863634,16.7935863634,0.00333333,500,500.0,3.69905,1.0,1.0,1.0,5.43914e-20,89.6231969285,83.8236,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.7133160547,,90.9168,91.7133160547,22.6567089049,22.6567089049,0.0025,500,500.0,4.01014,1.0,1.0,1.0,5.4346e-20,91.7133160547,84.9439,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,87.1164716629,,90.1568,87.1164716629,13.5873081534,13.5873081534,0.002,500,500.0,4.22683,1.0,1.0,1.0,5.43187e-20,87.1164716629,84.8145,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.5987257705,,87.5987,87.5987257705,16.9467703094,16.9467703094,0.01,500,500.0,4.09601,1.0,1.0,1.0,3.50449e-18,87.5987257705,76.0036,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.0412193828,,86.82,86.0412193828,77.2163735921,77.2163735921,0.005,500,500.0,6.87148,1.0,1.0,1.0,2.1793e-19,86.0412193828,78.621,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.7789756015,,87.8063,89.7789756015,27.4588891692,27.4588891692,0.00333333,500,500.0,6.51807,1.0,1.0,1.0,5.43914e-20,89.7789756015,81.0505,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.9812908044,,88.1001,88.9812908044,56.7999097919,56.7999097919,0.0025,500,500.0,6.79565,1.0,1.0,1.0,5.4346e-20,88.9812908044,82.1325,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,82.8822287043,,87.0565,82.8822287043,230.218037935,230.218037935,0.002,500,500.0,9.32116,1.0,1.0,1.0,5.43187e-20,82.8822287043,81.7049,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,91.0951036405,,91.0951,91.0951036405,43.6854902834,43.6854902834,0.01,500,500.0,6.57637,1.0,1.0,1.0,3.50449e-18,91.0951036405,79.0104,0.01,0.01,500.0,0.4,100.0,1.0
2,100,85.4147165879,,88.2549,85.4147165879,116.506838703,116.506838703,0.005,500,500.0,9.34676,1.0,1.0,1.0,2.1793e-19,85.4147165879,79.7097,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.332293402,,87.9474,87.332293402,59.2727054961,59.2727054961,0.00333333,500,500.0,8.83122,1.0,1.0,1.0,5.43914e-20,87.332293402,80.9703,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.371941664,,88.5535,90.371941664,14.2837218963,14.2837218963,0.0025,500,500.0,7.94546,1.0,1.0,1.0,5.4346e-20,90.371941664,82.5112,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,86.2313609628,,88.0891,86.2313609628,39.0752330931,39.0752330931,0.002,500,500.0,7.68791,1.0,1.0,1.0,5.43187e-20,86.2313609628,82.6846,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.5765943643,,90.5766,90.5765943643,33.3834760079,33.3834760079,0.01,500,500.0,5.74888,1.0,1.0,1.0,3.50449e-18,90.5765943643,78.3002,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.8833922806,,90.23,89.8833922806,5.22080815188,5.22080815188,0.005,500,500.0,4.38512,1.0,1.0,1.0,2.1793e-19,89.8833922806,81.5492,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9789706681,,90.4797,90.9789706681,7.51002213053,7.51002213053,0.00333333,500,500.0,3.92715,1.0,1.0,1.0,5.43914e-20,90.9789706681,83.3919,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.3388671478,,90.1945,89.3388671478,23.4226512109,23.4226512109,0.0025,500,500.0,4.19618,1.0,1.0,1.0,5.4346e-20,89.3388671478,84.0563,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.6477690462,,90.0851,89.6477690462,19.4945887613,19.4945887613,0.002,500,500.0,4.24195,1.0,1.0,1.0,5.43187e-20,89.6477690462,84.5949,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.7349499481,,90.7349,90.7349499481,26.7459459973,26.7459459973,0.01,500,500.0,5.14572,1.0,1.0,1.0,3.50449e-18,90.7349499481,79.0753,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.6860057962,,90.2105,89.6860057962,28.5069862029,28.5069862029,0.005,500,500.0,5.25597,1.0,1.0,1.0,2.1793e-19,89.6860057962,81.907,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.7072232715,,90.3761,90.7072232715,23.0983369741,23.0983369741,0.00333333,500,500.0,5.10824,1.0,1.0,1.0,5.43914e-20,90.7072232715,83.5226,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.2799960009,,89.8521,88.2799960009,10.0990032115,10.0990032115,0.0025,500,500.0,4.78475,1.0,1.0,1.0,5.4346e-20,88.2799960009,83.9168,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.8501831964,,90.0517,90.8501831964,11.7165175237,11.7165175237,0.002,500,500.0,4.56009,1.0,1.0,1.0,5.43187e-20,90.8501831964,84.743,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.3471488107,,87.3471,87.3471488107,82.3262544762,82.3262544762,0.01,500,500.0,9.0279,1.0,1.0,1.0,3.50449e-18,87.3471488107,75.798,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.2815496972,,87.8143,88.2815496972,29.7131990748,29.7131990748,0.005,500,500.0,7.46176,1.0,1.0,1.0,2.1793e-19,88.2815496972,79.4902,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.6672525404,,89.0987,91.6672525404,8.57419445706,8.57419445706,0.00333333,500,500.0,6.57624,1.0,1.0,1.0,5.43914e-20,91.6672525404,82.302,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.0402917676,,89.5841,91.0402917676,5.12760183717,5.12760183717,0.0025,500,500.0,5.8661,1.0,1.0,1.0,5.4346e-20,91.0402917676,83.698,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.0721104525,3.89675e-12,89.4817,89.0721104525,45.103077694,45.103077694,0.00200001,500,500.0,6.04161,1.00001,1.0,0.999994,1.56053e-17,89.0721104525,84.217,0.00199999,0.002,500.0,0.4,500.000275047,1.0
2,100,89.5685707189,,89.5686,89.5685707189,64.4459467917,64.4459467917,0.01,500,500.0,7.98759,1.0,1.0,1.0,3.50449e-18,89.5685707189,77.7625,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.0433537406,,89.3059,89.0433537406,42.7373580437,42.7373580437,0.005,500,500.0,7.28867,1.0,1.0,1.0,2.1793e-19,89.0433537406,80.909,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,85.7582730693,,88.1234,85.7582730693,21.8992659325,21.8992659325,0.00333333,500,500.0,6.74093,1.0,1.0,1.0,5.43914e-20,85.7582730693,81.2673,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.005154504,,88.3438,89.005154504,36.3552701033,36.3552701033,0.0025,500,500.0,6.57448,1.0,1.0,1.0,5.4346e-20,89.005154504,82.4063,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.5186586939,2.12066e-13,88.7788,90.5186586939,31.8556345497,31.8556345497,0.002,500,500.0,6.45316,1.0,1.0,0.999999,9.32436e-19,90.5186586939,83.4681,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.3063760168,,90.3064,90.3063760168,37.8003847279,37.8003847279,0.01,500,500.0,6.11738,1.0,1.0,1.0,3.50449e-18,90.3063760168,78.0037,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.5632023275,,90.4348,90.5632023275,30.0711862164,30.0711862164,0.005,500,500.0,5.79766,1.0,1.0,1.0,2.1793e-19,90.5632023275,81.7355,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,92.90052366,,91.2567,92.90052366,14.2827771423,14.2827771423,0.00333333,500,500.0,5.33601,1.0,1.0,1.0,5.43914e-20,92.90052366,84.1538,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.7452186722,,90.8788,89.7452186722,7.08977697657,7.08977697657,0.0025,500,500.0,4.85158,1.0,1.0,1.0,5.4346e-20,89.7452186722,84.7275,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.500415063,,90.6032,89.500415063,16.5952507465,16.5952507465,0.002,500,500.0,4.73499,1.0,1.0,1.0,5.43187e-20,89.500415063,85.1012,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,92.4418304275,,92.4418,92.4418304275,25.5040685218,25.5040685218,0.01,500,500.0,5.02484,1.0,1.0,1.0,3.50449e-18,92.4418304275,80.4225,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.8792326738,,92.1605,91.8792326738,15.3523708338,15.3523708338,0.005,500,500.0,4.50589,1.0,1.0,1.0,2.1793e-19,91.8792326738,83.6616,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,93.0044774322,,92.4418,93.0044774322,4.26925351777,4.26925351777,0.00333333,500,500.0,3.88619,1.0,1.0,1.0,5.43914e-20,93.0044774322,85.5025,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.0686379482,,91.8485,90.0686379482,78.8516315417,78.8516315417,0.0025,500,500.0,5.64789,1.0,1.0,1.0,5.4346e-20,90.0686379482,85.8389,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.2112310518,,91.3211,89.2112310518,124.970106716,124.970106716,0.002,500,500.0,7.1677,1.0,1.0,1.0,5.43187e-20,89.2112310518,85.8655,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.9160386144,,87.916,87.9160386144,50.1236490154,50.1236490154,0.01,500,500.0,7.04432,1.0,1.0,1.0,3.50449e-18,87.9160386144,76.1595,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.330521099,,89.6233,91.330521099,49.6359586046,49.6359586046,0.005,500,500.0,7.23157,1.0,1.0,1.0,2.1793e-19,91.330521099,81.0315,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.9964835195,,89.7477,89.9964835195,15.0326764167,15.0326764167,0.00333333,500,500.0,6.31312,1.0,1.0,1.0,5.43914e-20,89.9964835195,82.7325,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.3830964448,,89.4065,88.3830964448,58.1426116255,58.1426116255,0.0025,500,500.0,6.68065,1.0,1.0,1.0,5.4346e-20,88.3830964448,83.3312,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,82.9912327407,9.17298e-14,88.1235,82.9912327407,31.4740750322,31.4740750322,0.002,500,500.0,6.96575,1.0,1.0,0.999999,4.25533e-19,82.9912327407,82.6896,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,89.532640788,,89.5326,89.532640788,32.8590431591,32.8590431591,0.01,500,500.0,5.70355,1.0,1.0,1.0,3.50449e-18,89.532640788,78.0866,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.2204199308,,89.3765,89.2204199308,79.9701395206,79.9701395206,0.005,500,500.0,7.47495,1.0,1.0,1.0,2.1793e-19,89.2204199308,80.7866,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.8286148259,,89.8606,90.8286148259,3.14006157915,3.14006157915,0.00333333,500,500.0,6.22532,1.0,1.0,1.0,5.43914e-20,90.8286148259,82.847,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,83.2973064032,,88.2197,83.2973064032,166.370067859,166.370067859,0.0025,500,500.0,8.84982,1.0,1.0,1.0,5.4346e-20,83.2973064032,82.1458,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.3999238966,,88.6558,90.3999238966,14.9082157597,14.9082157597,0.002,500,500.0,8.14665,1.0,1.0,1.0,5.43187e-20,90.3999238966,83.1648,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,93.0497295964,,93.0497,93.0497295964,14.1593929593,14.1593929593,0.01,500,500.0,3.74404,1.0,1.0,1.0,3.50449e-18,93.0497295964,80.8938,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.6259608842,,90.8378,88.6259608842,38.101702648,38.101702648,0.005,500,500.0,5.54632,1.0,1.0,1.0,2.1793e-19,88.6259608842,82.2423,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.8148234236,,89.8302,87.8148234236,61.119698306,61.119698306,0.00333333,500,500.0,6.53514,1.0,1.0,1.0,5.43914e-20,87.8148234236,82.8119,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.8532083237,,90.3359,91.8532083237,24.6936829715,24.6936829715,0.0025,500,500.0,6.2378,1.0,1.0,1.0,5.4346e-20,91.8532083237,84.2579,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.6476349041,,90.3983,90.6476349041,11.108160265,11.108160265,0.002,500,500.0,5.77435,1.0,1.0,1.0,5.43187e-20,90.6476349041,84.962,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,93.6281704784,,93.6282,93.6281704784,7.36303897637,7.36303897637,0.01,500,500.0,2.69989,1.0,1.0,1.0,3.50449e-18,93.6281704784,81.6966,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.8102446957,,90.2192,86.8102446957,32.911555518,32.911555518,0.005,500,500.0,5.61756,1.0,1.0,1.0,2.1793e-19,86.8102446957,81.7823,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.8186282103,,89.419,87.8186282103,27.7925912776,27.7925912776,0.00333333,500,500.0,5.61161,1.0,1.0,1.0,5.43914e-20,87.8186282103,82.5303,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.1149201069,,89.093,88.1149201069,36.8506932797,36.8506932797,0.0025,500,500.0,5.74952,1.0,1.0,1.0,5.4346e-20,88.1149201069,83.1272,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.5111281545,,89.5766,91.5111281545,18.4275225352,18.4275225352,0.002,500,500.0,5.57045,1.0,1.0,1.0,5.43187e-20,91.5111281545,84.2407,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.4166497079,,90.4167,90.4166497079,14.4227218896,14.4227218896,0.01,500,500.0,3.77869,1.0,1.0,1.0,3.50449e-18,90.4166497079,78.6774,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.5244834424,,88.9706,87.5244834424,31.8595557179,31.8595557179,0.005,500,500.0,5.00009,1.0,1.0,1.0,2.1793e-19,87.5244834424,80.6499,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,85.3219640868,,87.7544,85.3219640868,78.8778974778,78.8778974778,0.00333333,500,500.0,6.75687,1.0,1.0,1.0,5.43914e-20,85.3219640868,80.9606,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.053883983,,88.8293,92.053883983,8.60588215114,8.60588215114,0.0025,500,500.0,6.3117,1.0,1.0,1.0,5.4346e-20,92.053883983,82.9457,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.2094192436,,88.7053,88.2094192436,36.1264867561,36.1264867561,0.002,500,500.0,6.25176,1.0,1.0,1.0,5.43187e-20,88.2094192436,83.4429,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.4227808758,,87.4228,87.4227808758,142.170803942,142.170803942,0.01,500,500.0,11.8638,1.0,1.0,1.0,3.50449e-18,87.4227808758,75.6186,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.8310981262,,89.1269,90.8310981262,50.8526657558,50.8526657558,0.005,500,500.0,9.92224,1.0,1.0,1.0,2.1793e-19,90.8310981262,80.435,0.005,0.005,500.0,0.4,200.000000102,1.0
