eRenyi2,Delta,MaxVanillaIw,ESSClassic,MinVanillaIw,AvgDiscRet,AvgVanillaIw,VarNormIw,AvgEpLen,J,AvgRet,ESSRenyi,MaxNormIw,BatchSize,IterType,VanillaAvgRet,AvgNormIw,VarRet,VarVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,VarDiscRet
1.04867,0.2,1.41962,95.3425038235,0.380158,-80.6049653099,1.00133,4.93434e-06,111.55,-75.8857,-80.6049653099,95.3585639323,0.0141773,100,1,-80.6049653099,0.01,6131.30652609,0.0494748,-161.319,100,0.00379653,61.8385,6131.30652609
1.00307,0.2,1.13828,99.788729202,0.943455,-70.1607443453,0.995488,2.1387e-07,99.31,-69.8891,-70.1607443453,99.6941768821,0.0114344,100,1,-70.1607443453,0.01,2593.89679193,0.00211944,-153.443,100,0.00947731,48.4855,2593.89679193
1.00811,0.2,1.39851,98.8399460416,0.875808,-69.5912788178,1.01586,1.18554e-06,98.91,-68.9123,-69.5912788178,99.1952616765,0.0137668,100,1,-69.5912788178,0.01,2580.40627477,0.0122344,-152.677,100,0.00862138,47.5077,2580.40627477
1.00695,0.2,1.50798,99.2493635393,0.799538,-72.8297034727,1.0058,7.6398e-07,101.99,-72.2233,-72.8297034727,99.3096420211,0.0149928,100,1,-72.8297034727,0.01,3798.37272842,0.00772873,-155.941,100,0.00794925,57.9478,3798.37272842
1.00893,0.2,1.32373,99.262796535,0.861141,-75.5031466696,0.994053,7.5016e-07,106.24,-74.6979,-75.5031466696,99.1153286555,0.0133165,100,1,-75.5031466696,0.01,3777.51775025,0.00741265,-158.497,100,0.00866293,57.233,3777.51775025
1.01944,0.2,1.5628,97.5953700692,0.683847,-80.0281738366,1.01124,2.48877e-06,111.22,-78.331,-80.0281738366,98.0927327768,0.0154544,100,1,-80.0281738366,0.01,6140.95459394,0.0254502,-162.566,100,0.00676248,72.7845,6140.95459394
1.01197,0.2,1.50043,98.4222972209,0.702584,-75.6314729357,1.01267,1.61916e-06,105.83,-74.6419,-75.6314729357,98.817119473,0.0148165,100,1,-75.6314729357,0.01,4968.80374629,0.0166046,-158.568,100,0.00693791,65.3905,4968.80374629
1.05832,0.2,1.3035,94.0606099596,0.271354,-72.9371021423,0.976573,6.37822e-06,102.61,-66.8799,-72.9371021423,94.4897797809,0.0133477,100,1,-72.9371021423,0.01,3798.89271898,0.0608287,-152.706,100,0.00277863,29.5426,3798.89271898
1.02937,0.2,1.65749,97.1371995344,0.338105,-83.7670231096,1.00526,2.97692e-06,114.84,-80.6248,-83.7670231096,97.1464544577,0.0164882,100,1,-83.7670231096,0.01,7272.05681728,0.0300829,-165.27,100,0.00336338,75.5803,7272.05681728
1.00579,0.2,1.30079,99.4063313737,0.929595,-69.9436458051,1.00026,6.03247e-07,99.22,-69.4393,-69.9436458051,99.4238622257,0.0130045,100,1,-69.9436458051,0.01,2582.24622335,0.00603563,-153.109,100,0.00929352,47.7879,2582.24622335
1.00845,0.2,1.14245,99.0751265992,0.655197,-74.9902091078,0.993165,9.42955e-07,105.89,-74.287,-74.9902091078,99.162335229,0.0115031,100,1,-74.9902091078,0.01,3791.21932088,0.00930108,-158.065,100,0.00659707,57.3021,3791.21932088
1.01209,0.2,1.15069,98.6269546272,0.539069,-87.1364421646,1.00745,1.40623e-06,118.96,-85.8124,-87.1364421646,98.8052242361,0.0114218,100,1,-87.1364421646,0.01,8392.78067966,0.0142726,-169.744,100,0.00535082,88.7371,8392.78067966
1.03755,0.2,1.29597,96.7716596179,0.52027,-77.0981450039,1.02493,3.36973e-06,107.61,-74.1832,-77.0981450039,96.3809995208,0.0126445,100,1,-77.0981450039,0.01,4976.4520452,0.0353987,-159.163,100,0.00507613,55.8616,4976.4520452
1.00987,0.2,1.64879,98.6945852452,0.92495,-73.9156447786,1.01935,1.33603e-06,104.24,-73.0373,-73.9156447786,99.0230738439,0.016175,100,1,-73.9156447786,0.01,3792.41381616,0.0138822,-156.874,100,0.00907395,57.5632,3792.41381616
1.01369,0.2,1.51827,98.586843483,0.678587,-78.2622427882,1.0093,1.44789e-06,109.08,-77.0815,-78.2622427882,98.649140975,0.0150428,100,1,-78.2622427882,0.01,4937.86281635,0.0147495,-161.079,100,0.00672334,64.6619,4937.86281635
1.03961,0.2,1.38986,96.6215630998,0.326701,-81.0593347678,1.0104,3.53187e-06,112.48,-78.3138,-81.0593347678,96.190113295,0.0137556,100,1,-81.0593347678,0.01,6096.22607989,0.0360572,-163.378,100,0.00323338,68.2933,6096.22607989
1.15191,0.2,1.65378,87.8579512187,0.0167508,-104.723496683,0.994853,1.39597e-05,138.87,-93.8975,-104.723496683,86.8126202409,0.0166234,100,1,-104.723496683,0.01,13548.4143346,0.138163,-183.439,100,0.000168374,98.8268,13548.4143346
1.02172,0.2,1.47242,97.8228249352,0.746,-78.1766070338,1.01013,2.2481e-06,109.41,-76.3403,-78.1766070338,97.8743278774,0.0145765,100,1,-78.1766070338,0.01,4964.12140755,0.022939,-160.67,100,0.00738516,62.9287,4964.12140755
1.05232,0.2,1.43494,94.7420625995,0.354039,-72.8492672567,0.994497,5.60584e-06,102.19,-68.6145,-72.8492672567,95.0279880641,0.0144288,100,1,-72.8492672567,0.01,3806.48204154,0.0554431,-154.192,100,0.00355998,38.548,3806.48204154
1.04254,0.2,1.92992,97.2176916332,0.570687,-84.6146535973,1.0356,2.89086e-06,116.81,-81.067,-84.6146535973,95.9193439446,0.0186358,100,1,-84.6146535973,0.01,7240.20443096,0.0310035,-166.252,100,0.0055107,72.7929,7240.20443096
1.00745,0.2,1.1995,99.150310505,0.600482,-64.2313693625,0.988689,8.65645e-07,93.16,-64.0911,-64.2313693625,99.260957051,0.0121322,100,1,-64.2313693625,0.01,149.849302814,0.00846173,-85.4105,100,0.00607352,12.2256,149.849302814
1.03483,0.2,1.30536,96.0110633101,0.418303,-70.5341636325,0.992185,4.19663e-06,99.95,-67.327,-70.5341636325,96.6338648348,0.0131564,100,1,-70.5341636325,0.01,2584.24671448,0.041313,-152.196,100,0.00421598,30.5146,2584.24671448
1.03606,0.2,1.42413,96.9160672789,0.562566,-85.828064232,0.992714,3.21418e-06,118.36,-82.8866,-85.828064232,96.5190979593,0.0143458,100,1,-85.828064232,0.01,7170.18591689,0.0316751,-167.806,100,0.00566695,74.9717,7170.18591689
1.02324,0.2,1.75755,97.1186359542,0.591635,-78.5809115425,1.02522,2.9968e-06,109.74,-76.603,-78.5809115425,97.7283760476,0.0171432,100,1,-78.5809115425,0.01,4934.25121488,0.0314985,-160.995,100,0.00577082,61.2619,4934.25121488
1.02529,0.2,1.19328,97.002073706,0.536054,-74.3161380646,0.966162,3.12181e-06,104.54,-72.0782,-74.3161380646,97.5330621022,0.0123507,100,1,-74.3161380646,0.01,3775.87611173,0.0291411,-156.555,100,0.00554828,51.0875,3775.87611173
1.00885,0.2,1.26172,99.3505187633,0.778682,-64.3474139573,1.01191,6.60372e-07,93.36,-64.1816,-64.3474139573,99.1223322924,0.0124687,100,1,-64.3474139573,0.01,97.6543691552,0.00676194,-82.496,100,0.00769518,9.78011,97.6543691552
1.02421,0.2,1.56636,97.3000117153,0.419659,-77.1229808743,1.00084,2.80295e-06,107.92,-75.0692,-77.1229808743,97.6361610307,0.0156504,100,1,-77.1229808743,0.01,4958.08306111,0.0280768,-159.501,100,0.00419305,60.9808,4958.08306111
1.00706,0.2,1.80259,98.778734776,0.926689,-74.1422274451,1.01097,1.24884e-06,103.56,-73.5315,-74.1422274451,99.29939106,0.0178303,100,1,-74.1422274451,0.01,3790.82326953,0.0127638,-157.253,100,0.00916635,57.6717,3790.82326953
1.01633,0.2,1.20643,98.6370037544,0.641535,-73.854477066,0.98494,1.39578e-06,103.98,-72.5404,-73.854477066,98.3929610733,0.0122488,100,1,-73.854477066,0.01,3802.80277145,0.0135406,-156.647,100,0.00651344,55.1933,3802.80277145
1.00621,0.2,1.25154,99.4058893548,0.766099,-67.8104040301,0.998626,6.03703e-07,97.33,-67.3007,-67.8104040301,99.3831535254,0.0125326,100,1,-67.8104040301,0.01,1355.20885713,0.00602045,-150.98,100,0.00767154,32.223,1355.20885713
1.01223,0.2,1.24258,99.0855586163,0.716183,-78.4668912753,1.01362,9.32205e-07,110.0,-77.4599,-78.4668912753,98.7915750131,0.0122589,100,1,-78.4668912753,0.01,4971.66014294,0.00957767,-161.396,100,0.00706561,66.643,4971.66014294
1.00642,0.2,1.34112,99.3821136111,0.896179,-73.8574350804,1.00052,6.27983e-07,103.81,-73.3001,-73.8574350804,99.3617406612,0.0134042,100,1,-73.8574350804,0.01,3786.3050035,0.00628634,-156.995,100,0.00895715,57.7677,3786.3050035
1.01693,0.2,1.1463,98.209580371,0.602331,-74.3051931417,1.00775,1.8415e-06,104.72,-72.761,-74.3051931417,98.3349447779,0.0113748,100,1,-74.3051931417,0.01,3793.34443445,0.0187016,-156.892,100,0.00597697,55.8526,3793.34443445
1.01303,0.2,1.3651,98.9079564722,0.679408,-62.6805308485,1.00568,1.11524e-06,90.77,-62.3986,-62.6805308485,98.7138475558,0.0135739,100,1,-62.6805308485,0.01,124.054615754,0.0112795,-83.7438,100,0.00675569,11.0124,124.054615754
1.01253,0.2,1.47187,98.8714275966,0.732544,-95.1255167387,1.00541,1.15299e-06,90.77,-96.6148,-62.6805308485,197.525715275,0.0146395,200,,-62.6805308485,0.01,124.054615754,0.011655,-180.564,100,0.00728602,106.67,10459.8836295
1.00147,0.2,1.32673,199.587742293,0.963271,-70.2147386566,1.0013,5.18988e-08,99.64,-66.3555,-70.2147386566,199.706770385,0.00662503,200,1,-70.2147386566,0.005,2588.46950796,0.00208135,-125.391,100,0.0048101,36.0762,2588.46950796
1.0,0.2,1.0,100.0,1.0,-71.5699995966,1.0,3.50449e-18,101.78,-71.57,-71.5699995966,200.0,0.01,200,2,-71.5699995966,0.01,2571.93140092,,-154.999,100,0.01,50.46,2571.93140092
1.07222,0.2,2.20427,187.230812264,0.152537,-89.3699356198,1.02098,1.71358e-06,122.1,-75.7024,-89.3699356198,186.528371137,0.0107948,200,1,-89.3699356198,0.005,8283.91160831,0.0714501,-136.788,100,0.00074701,56.4143,8283.91160831
1.0,0.2,1.0,100.0,1.0,-83.6801084822,1.0,3.50449e-18,115.4,-83.6801,-83.6801084822,200.0,0.01,200,2,-83.6801084822,0.01,7272.24945594,,-167.109,100,0.01,84.85,7272.24945594
1.01274,0.2,1.62549,198.031141792,0.779217,-88.1344568419,0.999942,2.49797e-07,120.25,-85.1328,-88.1344568419,197.483492149,0.00812793,200,1,-88.1344568419,0.005,8342.55604143,0.00999073,-144.505,100,0.00389631,85.7219,8342.55604143
1.0,0.2,1.0,100.0,1.0,-68.8598612463,1.0,3.50449e-18,97.46,-68.8599,-68.8598612463,200.0,0.01,200,2,-68.8598612463,0.01,2595.32723387,,-152.288,100,0.01,50.689,2595.32723387
1.01373,0.2,1.1849,197.147533123,0.418746,-78.4141526194,0.993695,3.63539e-07,109.38,-72.7102,-78.4141526194,197.291855186,0.00596207,200,1,-78.4141526194,0.005,4924.96749924,0.0143588,-132.106,100,0.00210701,57.4426,4924.96749924
1.0,0.2,1.0,100.0,1.0,-73.0319779012,1.0,3.50449e-18,102.63,-73.032,-73.0319779012,200.0,0.01,200,2,-73.0319779012,0.01,3803.06994089,,-156.457,100,0.01,61.3599,3803.06994089
1.03192,0.2,1.19631,194.014621513,0.401596,-80.7591124575,0.989217,7.75128e-07,112.01,-75.2614,-80.7591124575,193.813213462,0.00604674,200,1,-80.7591124575,0.005,6109.77164954,0.03034,-135.188,100,0.00202987,64.9843,6109.77164954
1.0,0.2,1.0,100.0,1.0,-69.4509714885,1.0,3.50449e-18,98.84,-69.451,-69.4509714885,200.0,0.01,200,2,-69.4509714885,0.01,2606.10490235,,-152.878,100,0.01,50.7941,2606.10490235
1.01077,0.2,1.20248,197.942379436,0.591439,-72.3925401361,1.00258,2.61179e-07,102.89,-70.3352,-72.3925401361,197.869752029,0.00599694,200,1,-72.3925401361,0.005,2605.33847234,0.0105011,-129.643,100,0.0029496,46.706,2605.33847234
1.0,0.2,1.0,100.0,1.0,-68.6725183229,1.0,3.50449e-18,98.69,-68.6725,-68.6725183229,200.0,0.01,200,2,-68.6725183229,0.01,1380.52300149,,-152.1,100,0.01,36.9691,1380.52300149
1.00475,0.2,1.59356,198.792595099,0.800722,-64.8129541105,0.996154,1.52609e-07,93.91,-66.4464,-64.8129541105,199.054512139,0.00799855,200,1,-64.8129541105,0.005,130.507947921,0.0060575,-125.579,100,0.00401907,26.5479,130.507947921
1.0,0.2,1.0,100.0,1.0,-66.6598478739,1.0,3.50449e-18,95.33,-66.6599,-66.6598478739,200.0,0.01,200,2,-66.6598478739,0.01,1358.29273789,,-150.088,100,0.01,36.6703,1358.29273789
1.0227,0.2,1.62289,195.306752825,0.545361,-84.5746517299,1.01002,6.03772e-07,115.98,-74.2273,-84.5746517299,195.56128116,0.00803396,200,1,-84.5746517299,0.005,7230.15626044,0.0246371,-133.885,100,0.00269977,59.4262,7230.15626044
1.0,0.2,1.0,100.0,1.0,-75.0723616624,1.0,3.50449e-18,105.9,-75.0724,-75.0723616624,200.0,0.01,200,2,-75.0723616624,0.01,3761.29924101,,-158.5,100,0.01,61.022,3761.29924101
1.02064,0.2,1.48842,195.708452368,0.615802,-73.6989090747,1.00458,5.50954e-07,103.17,-73.112,-73.6989090747,195.955292821,0.00740816,200,1,-73.6989090747,0.005,3803.29654657,0.0222405,-132.71,100,0.00306497,54.5483,3803.29654657
1.0,0.2,1.0,100.0,1.0,-74.4447693707,1.0,3.50449e-18,105.06,-74.4448,-74.4447693707,200.0,0.01,200,2,-74.4447693707,0.01,3799.5664635,,-157.872,100,0.01,61.3316,3799.5664635
1.02004,0.2,1.72978,195.651178728,0.791498,-85.7298453929,0.999654,5.58472e-07,118.27,-78.8475,-85.7298453929,196.070460578,0.00865191,200,1,-85.7298453929,0.005,7171.71189544,0.0223235,-138.429,100,0.00395886,68.9068,7171.71189544
1.0,0.2,1.0,100.0,1.0,-83.8341388699,1.0,3.50449e-18,115.01,-83.8341,-83.8341388699,200.0,0.01,200,2,-83.8341388699,0.01,7272.45750918,,-167.262,100,0.01,84.8512,7272.45750918
1.02581,0.2,1.40069,195.176536089,0.443167,-80.3435486093,0.998162,6.2094e-07,111.07,-80.6637,-80.3435486093,194.967697161,0.00701634,200,1,-80.3435486093,0.005,6133.18689868,0.0247464,-140.419,100,0.00221991,77.1317,6133.18689868
1.0,0.2,1.0,100.0,1.0,-87.8042208153,1.0,3.50449e-18,119.82,-87.8042,-87.8042208153,200.0,0.01,200,2,-87.8042208153,0.01,8364.35526353,,-171.233,100,0.01,90.9984,8364.35526353
1.04311,0.2,1.5877,192.292456066,0.390085,-70.1956750692,0.989561,1.0071e-06,99.88,-76.6461,-70.1956750692,191.733958016,0.00802225,200,1,-70.1956750692,0.005,2571.95661164,0.0394473,-136.897,100,0.001971,66.3604,2571.95661164
1.0,0.2,1.0,100.0,1.0,-80.1559632811,1.0,3.50449e-18,110.73,-80.156,-80.1559632811,200.0,0.01,200,2,-80.1559632811,0.01,6165.19870232,,-163.583,100,0.01,78.1252,6165.19870232
1.03578,0.2,1.30924,193.466353623,0.441125,-73.425910684,1.01901,8.4854e-07,103.39,-74.4591,-73.425910684,193.091427965,0.0064241,200,1,-73.425910684,0.005,3790.65082296,0.0352441,-134.497,100,0.00216448,62.505,3790.65082296
1.0,0.2,1.0,100.0,1.0,-66.8480236688,1.0,3.50449e-18,96.21,-66.848,-66.8480236688,200.0,0.01,200,2,-66.8480236688,0.01,1350.43646142,,-150.274,100,0.01,36.5641,1350.43646142
1.01644,0.2,1.50074,196.152448788,0.657502,-73.6985738917,0.99052,4.92842e-07,103.82,-69.294,-73.6985738917,196.765473868,0.00757551,200,1,-73.6985738917,0.005,3811.30660081,0.0193417,-128.769,100,0.00331897,45.2676,3811.30660081
1.0,0.2,1.0,100.0,1.0,-80.0036959814,1.0,3.50449e-18,110.26,-80.0037,-80.0036959814,200.0,0.01,200,2,-80.0036959814,0.01,6146.14412077,,-163.432,100,0.01,78.0044,6146.14412077
1.00808,0.2,1.30894,198.962888487,0.857297,-77.2428350399,1.00474,1.30966e-07,107.46,-78.1141,-77.2428350399,198.397162663,0.00651378,200,1,-77.2428350399,0.005,4987.33509635,0.00528848,-137.345,100,0.00426624,71.8316,4987.33509635
1.0,0.2,1.0,100.0,1.0,-78.793030238,1.0,3.50449e-18,109.09,-78.793,-78.793030238,200.0,0.01,200,2,-78.793030238,0.01,6166.11364024,,-162.222,100,0.01,78.131,6166.11364024
1.01367,0.2,1.98593,196.425647778,0.899093,-73.1819642349,1.00403,4.57211e-07,103.18,-75.1819,-73.1819642349,197.302458411,0.0098898,200,1,-73.1819642349,0.005,3790.21487625,0.0184361,-134.577,100,0.00447743,67.1709,3790.21487625
1.0,0.2,1.0,100.0,1.0,-69.584202673,1.0,3.50449e-18,98.31,-69.5842,-69.584202673,200.0,0.01,200,2,-69.584202673,0.01,2585.88301237,,-153.012,100,0.01,50.5967,2585.88301237
1.02255,0.2,1.41039,196.948181237,0.565238,-81.5248277391,1.00621,3.89335e-07,112.83,-74.3081,-81.5248277391,195.589277831,0.00700843,200,1,-81.5248277391,0.005,6070.47475269,0.0157673,-133.962,100,0.00280876,60.4574,6070.47475269
1.0,0.2,1.0,100.0,1.0,-81.1077613847,1.0,3.50449e-18,112.48,-81.1078,-81.1077613847,200.0,0.01,200,2,-81.1077613847,0.01,6084.23808263,,-164.536,100,0.01,77.6105,6084.23808263
1.00705,0.2,1.2595,198.590634835,0.740217,-63.3908731046,0.993099,1.78309e-07,92.07,-71.8372,-63.3908731046,198.599087737,0.00634124,200,1,-63.3908731046,0.005,139.90954688,0.00703426,-131.037,100,0.0037268,54.045,139.90954688
1.0,0.2,1.0,100.0,1.0,-77.0016049124,1.0,3.50449e-18,107.14,-77.0016,-77.0016049124,200.0,0.01,200,2,-77.0016049124,0.01,4968.99516209,,-160.429,100,0.01,70.1378,4968.99516209
1.01338,0.2,2.11379,195.924482877,0.782476,-69.0405481365,1.01682,5.22649e-07,98.87,-72.2155,-69.0405481365,197.359484785,0.0103942,200,1,-69.0405481365,0.005,1387.71822325,0.021615,-131.601,100,0.00384768,52.6847,1387.71822325
1.0,0.2,1.0,100.0,1.0,-77.2694911043,1.0,3.50449e-18,107.51,-77.2695,-77.2694911043,200.0,0.01,200,2,-77.2694911043,0.01,4952.88351074,,-160.698,100,0.01,70.024,4952.88351074
1.02199,0.2,1.2702,195.851527567,0.420861,-72.1499730878,1.0046,5.32209e-07,100.93,-73.4056,-72.1499730878,195.697555346,0.00632188,200,1,-72.1499730878,0.005,3830.82684804,0.0214849,-133.043,100,0.00209466,62.2564,3830.82684804
1.0,0.2,1.0,100.0,1.0,-79.5829097319,1.0,3.50449e-18,109.98,-79.5829,-79.5829097319,200.0,0.01,200,2,-79.5829097319,0.01,6152.2246217,,-163.012,100,0.01,78.0429,6152.2246217
1.03651,0.2,1.3489,192.101295439,0.252337,-66.4630049811,1.00991,1.0331e-06,94.72,-70.8225,-66.4630049811,192.955584444,0.0066783,200,1,-66.4630049811,0.005,1364.15265645,0.0421471,-130.883,100,0.00124931,51.8486,1364.15265645
1.0,0.2,1.0,100.0,1.0,-76.0313835931,1.0,3.50449e-18,105.89,-76.0314,-76.0313835931,200.0,0.01,200,2,-76.0313835931,0.01,4989.35983526,,-159.458,100,0.01,70.2813,4989.35983526
1.06513,0.2,1.3198,186.911615376,0.195311,-78.1439678435,0.994104,1.75941e-06,108.72,-73.4937,-78.1439678435,187.770591768,0.00663812,200,1,-78.1439678435,0.005,4962.09053333,0.0695489,-134.377,100,0.000982349,55.1877,4962.09053333
1.0,0.2,1.0,100.0,1.0,-70.2856732142,1.0,3.50449e-18,99.73,-70.2857,-70.2856732142,200.0,0.01,200,2,-70.2856732142,0.01,2588.05889648,,-153.708,100,0.01,50.618,2588.05889648
1.01526,0.2,1.26186,197.077873711,0.506311,-75.1847299324,0.998057,3.72546e-07,105.6,-71.5807,-75.1847299324,196.993345146,0.00632158,200,1,-75.1847299324,0.005,3750.62036393,0.014844,-131.02,100,0.00253648,51.2558,3750.62036393
1.0,0.2,1.0,100.0,1.0,-97.1830018197,1.0,3.50449e-18,130.61,-97.183,-97.1830018197,200.0,0.01,200,2,-97.1830018197,0.01,11569.3336495,,-180.612,100,0.01,107.022,11569.3336495
1.09318,0.2,2.7777,178.696183264,0.185138,-72.090712132,0.980401,2.99543e-06,101.37,-78.4932,-72.090712132,182.952337479,0.0141661,200,1,-72.090712132,0.005,3804.55311889,0.115166,-140.173,100,0.000944198,74.6858,3804.55311889
1.0,0.2,1.0,100.0,1.0,-74.6290500362,1.0,3.50449e-18,104.91,-74.629,-74.6290500362,200.0,0.01,200,2,-74.6290500362,0.01,3795.58083659,,-158.058,100,0.01,61.2995,3795.58083659
1.05261,0.2,1.4641,189.612018133,0.314641,-80.1637047853,0.984043,1.37651e-06,110.53,-74.5465,-80.1637047853,190.004619532,0.00743923,200,1,-80.1637047853,0.005,6154.07541327,0.0533173,-135.071,100,0.00159871,59.0542,6154.07541327
1.0,0.2,1.0,100.0,1.0,-80.9465869671,1.0,3.50449e-18,111.94,-80.9466,-80.9465869671,200.0,0.01,200,2,-80.9465869671,0.01,6112.64056058,,-164.374,100,0.01,77.7915,6112.64056058
1.02058,0.2,1.96324,195.643621834,0.874876,-84.623801312,1.00873,5.59469e-07,116.9,-81.505,-84.623801312,195.966050431,0.0097312,200,1,-84.623801312,0.005,7251.80334278,0.0227714,-141.102,100,0.0043365,77.1689,7251.80334278
1.0,0.2,1.0,100.0,1.0,-70.4452427855,1.0,3.50449e-18,100.06,-70.4452,-70.4452427855,200.0,0.01,200,2,-70.4452427855,0.01,2591.581706,,-153.874,100,0.01,50.6524,2591.581706
1.05453,0.2,1.28014,188.117972173,0.115489,-88.2761416931,0.978637,1.58701e-06,120.81,-76.0973,-88.2761416931,189.658590671,0.00654043,200,1,-88.2761416931,0.005,8330.97416915,0.0607971,-136.683,100,0.000590053,64.8726,8330.97416915
1.0,0.2,1.0,100.0,1.0,-79.9660416128,1.0,3.50449e-18,110.8,-79.966,-79.9660416128,200.0,0.01,200,2,-79.9660416128,0.01,6158.99519277,,-163.394,100,0.01,78.0859,6158.99519277
1.03032,0.2,1.37299,194.254857477,0.235883,-74.6337147725,1.01455,7.43095e-07,105.12,-75.6516,-74.6337147725,194.114440774,0.00676649,200,1,-74.6337147725,0.005,3762.00608003,0.030595,-135.532,100,0.0011625,63.3584,3762.00608003
1.0,0.2,1.0,100.0,1.0,-77.2688261504,1.0,3.50449e-18,107.73,-77.2688,-77.2688261504,200.0,0.01,200,2,-77.2688261504,0.01,4988.17666883,,-160.696,100,0.01,70.273,4988.17666883
1.0161,0.2,1.13514,197.409876964,0.607703,-76.9723710096,0.996137,3.29664e-07,108.07,-76.2579,-76.9723710096,196.830110478,0.00569773,200,1,-76.9723710096,0.005,3741.78288639,0.0130849,-135.723,100,0.0030503,61.7684,3741.78288639
1.0,0.2,1.0,100.0,1.0,-70.6956893277,1.0,3.50449e-18,100.55,-70.6957,-70.6956893277,200.0,0.01,200,2,-70.6956893277,0.01,2576.93078729,,-154.123,100,0.01,50.509,2576.93078729
1.0322,0.2,1.4718,193.379991312,0.353979,-76.1696314572,1.00708,8.60135e-07,106.43,-71.4402,-76.1696314572,193.760477852,0.00730725,200,1,-76.1696314572,0.005,4989.15487093,0.0348942,-131.375,100,0.00175746,51.6316,4989.15487093
1.0,0.2,1.0,100.0,1.0,-74.0746013837,1.0,3.50449e-18,104.41,-74.0746,-74.0746013837,200.0,0.01,200,2,-74.0746013837,0.01,3784.03063678,,-157.503,100,0.01,61.2061,3784.03063678
1.01075,0.2,1.47375,198.246858768,0.914199,-77.8151371752,0.994339,2.22189e-07,108.9,-75.2663,-77.8151371752,197.872949204,0.00741069,200,1,-77.8151371752,0.005,4953.22787478,0.00878722,-134.575,100,0.00459702,62.7181,4953.22787478
1.0,0.2,1.0,100.0,1.0,-84.4617015131,1.0,3.50449e-18,116.02,-84.4617,-84.4617015131,200.0,0.01,200,2,-84.4617015131,0.01,7245.41157378,,-167.889,100,0.01,84.6933,7245.41157378
1.06868,0.2,1.51273,187.434884013,0.397687,-79.9877438749,0.992835,1.68434e-06,110.58,-78.047,-79.9877438749,187.146251066,0.00761824,200,1,-79.9877438749,0.005,6128.5053263,0.0664116,-139.031,100,0.00200278,67.9735,6128.5053263
1.0,0.2,1.0,100.0,1.0,-87.4309286416,1.0,3.50449e-18,119.68,-87.4309,-87.4309286416,200.0,0.01,200,2,-87.4309286416,0.01,8349.14806022,,-170.859,100,0.01,90.9157,8349.14806022
1.07193,0.2,1.51306,184.561436509,0.123716,-93.3853784271,0.961999,2.10176e-06,126.06,-86.6183,-93.3853784271,186.579110437,0.00786413,200,1,-93.3853784271,0.005,10571.3449043,0.0778023,-147.696,100,0.000643017,89.3699,10571.3449043
1.0,0.2,1.0,100.0,1.0,-67.9654933479,1.0,3.50449e-18,97.53,-67.9655,-67.9654933479,200.0,0.01,200,2,-67.9654933479,0.01,1382.71777789,,-151.394,100,0.01,36.9985,1382.71777789
1.0275,0.2,1.80647,194.163145892,0.641702,-71.2447308521,1.02206,7.55321e-07,99.51,-67.9367,-71.2447308521,194.647195623,0.00883738,200,1,-71.2447308521,0.005,3851.21199055,0.0315607,-127.735,100,0.00313925,42.3831,3851.21199055
1.0,0.2,1.0,100.0,1.0,-76.5236362483,1.0,3.50449e-18,106.81,-76.5236,-76.5236362483,200.0,0.01,200,2,-76.5236362483,0.01,4968.91629029,,-159.952,100,0.01,70.1372,4968.91629029
1.02244,0.2,1.69115,195.467300924,0.671501,-73.837232638,1.00931,5.82647e-07,103.51,-73.8663,-73.837232638,195.611352518,0.00837775,200,1,-73.837232638,0.005,3797.9094779,0.0237418,-133.517,100,0.00332654,59.9075,3797.9094779
1.0,0.2,1.0,100.0,1.0,-73.9886400093,1.0,3.50449e-18,104.24,-73.9886,-73.9886400093,200.0,0.01,200,2,-73.9886400093,0.01,3792.12181117,,-157.411,100,0.01,61.2715,3792.12181117
1.00837,0.2,1.57373,198.076393143,0.903498,-76.7891800542,1.00867,2.44006e-07,107.03,-74.8869,-76.7891800542,198.339066181,0.00780102,200,1,-76.7891800542,0.005,4959.2421692,0.00993024,-134.125,100,0.00447865,63.1183,4959.2421692
1.0,0.2,1.0,100.0,1.0,-80.583595791,1.0,3.50449e-18,111.49,-80.5836,-80.583595791,200.0,0.01,200,2,-80.583595791,0.01,6096.81430824,,-164.012,100,0.01,77.6907,6096.81430824
1.02146,0.2,1.20734,195.394449819,0.56094,-85.3462953497,1.00704,5.92226e-07,117.39,-81.7082,-85.3462953497,195.798960226,0.00599446,200,1,-85.3462953497,0.005,7214.69475534,0.024024,-141.331,100,0.00278508,77.7139,7214.69475534
1.0,0.2,1.0,100.0,1.0,-70.5886670636,1.0,3.50449e-18,99.85,-70.5887,-70.5886670636,200.0,0.01,200,2,-70.5886670636,0.01,2596.67903417,,-154.017,100,0.01,50.7022,2596.67903417
1.02859,0.2,1.41125,193.182298991,0.217419,-85.1229657499,0.995177,8.86726e-07,117.01,-75.7816,-85.1229657499,194.440467295,0.00709042,200,1,-85.1229657499,0.005,7231.19912989,0.0351277,-135.612,100,0.00109236,62.8345,7231.19912989
1.0,0.2,1.0,100.0,1.0,-67.6247991531,1.0,3.50449e-18,96.67,-67.6248,-67.6247991531,200.0,0.01,200,2,-67.6247991531,0.01,1368.72521346,,-151.033,100,0.01,36.8108,1368.72521346
