MaxNormIw,AvgNormIw,ESSRenyi,AvgDiscRet,BatchSize,MaxVanillaIw,J,VarVanillaIw,VarJ,AvgVanillaIw,ESSClassic,Bound,VarRet,VarDiscRet,AvgEpLen,MinVanillaIw,VanillaAvgRet,AvgRet,VarNormIw,eRenyi2,MinNormIw
0.01,0.009999998,100.0,-3.092281986027956e-13,100,1.0,-5.2154064e-08,,6.6885195,1.0,100.0,-0.5653585,45.188171374046,45.188171374046,200.0,1.0,-5749.993927588847,-3.092281986027956e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.0913936421275138e-13,100,1.0,1.0803342e-07,,7.316983,1.0,100.0,-0.6184803,54.079037477409834,54.079037477409834,200.0,1.0,-5748.959603967066,1.0913936421275138e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.77351466845721e-12,100,1.0,-1.1175871e-08,,5.9172254,1.0,100.0,-0.5001635,35.36722753418185,35.36722753418185,200.0,1.0,-5749.702072995824,-1.77351466845721e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.6461854102090002e-12,100,1.0,-2.6077032e-08,,4.5266333,1.0,100.0,-0.3826214,20.697383646350172,20.697383646350172,200.0,1.0,-5750.292226358095,1.6461854102090002e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-2.2737367544323206e-13,100,1.0,-2.0489097e-08,,4.6821785,1.0,100.0,-0.39576918,22.1442381482072,22.1442381482072,200.0,1.0,-5750.221887770412,-2.2737367544323206e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.8189894035458565e-14,100,1.0,6.7055225e-08,,6.946549,1.0,100.0,-0.5871688,48.74195936643713,48.74195936643713,200.0,1.0,-5749.5350195227475,-1.8189894035458565e-14,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,2.091837814077735e-13,100,1.0,8.940697e-08,,7.8361416,1.0,100.0,-0.6623632,62.02537217748306,62.02537217748306,200.0,1.0,-5748.825854293949,2.091837814077735e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-8.640199666842818e-13,100,1.0,-1.4901161e-08,,6.237658,1.0,100.0,-0.5272487,39.301396248358955,39.301396248358955,200.0,1.0,-5749.488107417751,-8.640199666842818e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-2.091837814077735e-13,100,1.0,8.009374e-08,,6.084117,1.0,100.0,-0.5142703,37.390384322877225,37.390384322877225,200.0,1.0,-5749.7215464167,-2.091837814077735e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-4.092726157978177e-13,100,1.0,4.4703484e-08,,4.776456,1.0,100.0,-0.40373802,23.044982876379752,23.044982876379752,200.0,1.0,-5751.0408887376225,-4.092726157978177e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,3.2741809263825415e-13,100,1.0,1.4901161e-08,,5.6730537,1.0,100.0,-0.4795245,32.50862657790725,32.50862657790725,200.0,1.0,-5749.632109195064,3.2741809263825415e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-5.456968210637569e-13,100,1.0,-2.2351742e-08,,6.3618665,1.0,100.0,-0.53774756,40.882171189222916,40.882171189222916,200.0,1.0,-5749.259067549953,-5.456968210637569e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,2.1464074961841105e-12,100,1.0,7.8231096e-08,,5.7461157,1.0,100.0,-0.4857001,33.35135660221251,33.35135660221251,200.0,1.0,-5750.197449315604,2.1464074961841105e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,6.639311322942376e-13,100,1.0,2.2351742e-08,,6.6364255,1.0,100.0,-0.56095517,44.48701226953094,44.48701226953094,200.0,1.0,-5749.7853689546,6.639311322942376e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.482476363889873e-12,100,1.0,5.9604645e-08,,6.398902,1.0,100.0,-0.54087806,41.359542958971225,41.359542958971225,200.0,1.0,-5749.341098237095,1.482476363889873e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.2641976354643702e-12,100,1.0,-1.4901161e-07,,4.652549,1.0,100.0,-0.39326474,21.864860261113574,21.864860261113574,200.0,1.0,-5749.967580405226,1.2641976354643702e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.6007106751203537e-12,100,1.0,7.450581e-09,,5.715577,1.0,100.0,-0.4831189,32.99780213640588,32.99780213640588,200.0,1.0,-5750.204240999807,1.6007106751203537e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,6.45741238258779e-13,100,1.0,4.4703484e-08,,5.917436,1.0,100.0,-0.5001813,35.36974497674081,35.36974497674081,200.0,1.0,-5749.839074680841,6.45741238258779e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-9.913492249324919e-13,100,1.0,2.9802322e-08,,4.4691386,1.0,100.0,-0.3777615,20.174946617225224,20.174946617225224,200.0,1.0,-5750.7648724454,-9.913492249324919e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-8.731149137020111e-13,100,1.0,3.7252903e-09,,5.6134095,1.0,100.0,-0.47448298,31.82865402314983,31.82865402314983,200.0,1.0,-5751.114552323624,-8.731149137020111e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.8189894035458565e-14,100,1.0,-7.4505806e-08,,6.3616934,1.0,100.0,-0.537733,40.879944236988294,40.879944236988294,200.0,1.0,-5749.992267933517,1.8189894035458565e-14,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-2.0918378140777348e-12,100,1.0,-2.2351742e-08,,6.0438924,1.0,100.0,-0.5108703,36.89760931688704,36.89760931688704,200.0,1.0,-5749.818056547458,-2.0918378140777348e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,6.548361852765083e-13,100,1.0,5.2154064e-08,,5.247647,1.0,100.0,-0.4435662,27.815955921382006,27.815955921382006,200.0,1.0,-5749.614153412889,6.548361852765083e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-8.549250196665525e-13,100,1.0,,,5.1835876,1.0,100.0,-0.43815154,27.14098768054372,27.14098768054372,200.0,1.0,-5749.225558512104,-8.549250196665525e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-4.18367562815547e-13,100,1.0,4.4703484e-08,,5.730651,1.0,100.0,-0.484393,33.17208009202185,33.17208009202185,200.0,1.0,-5749.091666913647,-4.18367562815547e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-2.9103830456733704e-13,100,1.0,-2.2351742e-08,,8.457449,1.0,100.0,-0.7148802,72.25096485067365,72.25096485067365,200.0,1.0,-5749.133312776608,-2.9103830456733704e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,5.184119800105691e-13,100,1.0,2.9802322e-08,,5.9669085,1.0,100.0,-0.50436294,35.96363315595295,35.96363315595295,200.0,1.0,-5749.749748830483,5.184119800105691e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-7.821654435247183e-13,100,1.0,3.7252903e-08,,5.619849,1.0,100.0,-0.47502732,31.90172533189594,31.90172533189594,200.0,1.0,-5749.580637873336,-7.821654435247183e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.0913936421275138e-13,100,1.0,2.9802322e-08,,6.2755637,1.0,100.0,-0.5304526,39.78050074486726,39.78050074486726,200.0,1.0,-5750.7111574811415,-1.0913936421275138e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.6370904631912708e-13,100,1.0,-1.4901161e-08,,4.317721,1.0,100.0,-0.3649627,18.83102389175932,18.83102389175932,200.0,1.0,-5751.142879883958,1.6370904631912708e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-6.366462912410498e-14,100,1.0,2.2351742e-08,,6.77523,1.0,100.0,-0.5726878,46.36741649883105,46.36741649883105,200.0,1.0,-5749.33008672013,-6.366462912410498e-14,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.218722900375724e-12,100,1.0,3.7252903e-09,,4.480986,1.0,100.0,-0.37876296,20.282056835075235,20.282056835075235,200.0,1.0,-5750.4656195291445,1.218722900375724e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.0004441719502211e-13,100,1.0,-3.9115548e-08,,4.150136,1.0,100.0,-0.35079738,17.397607357790676,17.397607357790676,200.0,1.0,-5750.5586292506305,1.0004441719502211e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-6.002665031701327e-13,100,1.0,-6.7055225e-08,,7.037014,1.0,100.0,-0.5948157,50.01977013803915,50.01977013803915,200.0,1.0,-5750.286980460335,-6.002665031701327e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-3.3651303965598344e-13,100,1.0,-7.4505806e-08,,6.3070273,1.0,100.0,-0.5331123,40.1803972214811,40.1803972214811,200.0,1.0,-5749.897717352238,-3.3651303965598344e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-2.9103830456733704e-13,100,1.0,-4.4703484e-08,,4.2341943,1.0,100.0,-0.35790253,18.10949690826321,18.10949690826321,200.0,1.0,-5750.860350958666,-2.9103830456733704e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.064108801074326e-12,100,1.0,-6.7055225e-08,,7.072602,1.0,100.0,-0.59782374,50.52696738385095,50.52696738385095,200.0,1.0,-5749.103013566205,-1.064108801074326e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-3.0013325158506633e-13,100,1.0,4.4703484e-08,,5.383999,1.0,100.0,-0.4550916,29.280248956598538,29.280248956598538,200.0,1.0,-5749.881164645839,-3.0013325158506633e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,8.185452315956354e-14,100,1.0,,,7.608002,1.0,100.0,-0.64307934,58.466356778164425,58.466356778164425,200.0,1.0,-5748.483477645657,8.185452315956354e-14,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-7.366907084360719e-13,100,1.0,-2.6077032e-08,,5.6581993,1.0,100.0,-0.478269,32.33860950150405,32.33860950150405,200.0,1.0,-5750.414022687333,-7.366907084360719e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,6.184563972055912e-13,100,1.0,-4.4703484e-08,,4.0681624,1.0,100.0,-0.34386843,16.717117771243156,16.717117771243156,200.0,1.0,-5749.812876590015,6.184563972055912e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.5916157281026244e-12,100,1.0,-3.5390258e-08,,5.727907,1.0,100.0,-0.48416114,33.1403247289872,33.1403247289872,200.0,1.0,-5749.790011456185,-1.5916157281026244e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,6.730260793119669e-13,100,1.0,2.2351742e-08,,4.494577,1.0,100.0,-0.37991178,20.405276837878425,20.405276837878425,200.0,1.0,-5750.159757671235,6.730260793119669e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.1095835361629724e-12,100,1.0,7.450581e-09,,5.0971603,1.0,100.0,-0.43084615,26.243479205210466,26.243479205210466,200.0,1.0,-5750.456971203106,-1.1095835361629724e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.2641976354643702e-12,100,1.0,,,4.610048,1.0,100.0,-0.38967216,21.467215315049263,21.467215315049263,200.0,1.0,-5750.34906556299,-1.2641976354643702e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-7.09405867382884e-13,100,1.0,-7.4505806e-08,,6.0937204,1.0,100.0,-0.5150821,37.5085123299861,37.5085123299861,200.0,1.0,-5749.309898771395,-7.09405867382884e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,2.4556356947869064e-13,100,1.0,2.9802322e-08,,6.0813107,1.0,100.0,-0.5140331,37.3558945675851,37.3558945675851,200.0,1.0,-5750.374659586584,2.4556356947869064e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,8.276401786133647e-13,100,1.0,-1.4901161e-08,,4.590825,1.0,100.0,-0.38804728,21.288561918290508,21.288561918290508,200.0,1.0,-5750.496797910991,8.276401786133647e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,7.73070496506989e-13,100,1.0,5.401671e-08,,6.354903,1.0,100.0,-0.53715897,40.79272696364254,40.79272696364254,200.0,1.0,-5750.22729180039,7.73070496506989e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-3.1832314562052486e-13,100,1.0,-8.940697e-08,,8.977077,1.0,100.0,-0.7588029,81.40193273857417,81.40193273857417,200.0,1.0,-5748.721155086269,-3.1832314562052486e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-8.640199666842818e-13,100,1.0,3.7252903e-08,,6.1118245,1.0,100.0,-0.5166123,37.73171698370435,37.73171698370435,200.0,1.0,-5749.898940971037,-8.640199666842818e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,1.3369572116062045e-12,100,1.0,1.1175871e-08,,4.2760305,1.0,100.0,-0.36143875,18.4691281319408,18.4691281319408,200.0,1.0,-5750.213825119001,1.3369572116062045e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.9099388737231492e-13,100,1.0,-5.9604645e-08,,5.9437513,1.0,100.0,-0.50240576,35.685030557467414,35.685030557467414,200.0,1.0,-5749.953590683351,-1.9099388737231492e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-6.45741238258779e-13,100,1.0,-4.4703484e-08,,4.976878,1.0,100.0,-0.42067915,25.01951301998547,25.01951301998547,200.0,1.0,-5751.0683853183555,-6.45741238258779e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,3.2741809263825415e-13,100,1.0,-5.9604645e-08,,6.5544996,1.0,100.0,-0.55403036,43.39542427266388,43.39542427266388,200.0,1.0,-5750.239409858474,3.2741809263825415e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-4.729372449219227e-13,100,1.0,-5.9604645e-08,,6.9539394,1.0,100.0,-0.58779365,48.845737895896,48.845737895896,200.0,1.0,-5749.327700743994,-4.729372449219227e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-7.639755494892597e-13,100,1.0,4.4703484e-08,,5.927837,1.0,100.0,-0.5010604,35.49419263113791,35.49419263113791,200.0,1.0,-5749.741134486426,-7.639755494892597e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.0004441719502211e-13,100,1.0,-4.4703484e-08,,6.223199,1.0,100.0,-0.5260265,39.11940095915112,39.11940095915112,200.0,1.0,-5750.642171652558,-1.0004441719502211e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.3460521586239338e-12,100,1.0,,,5.7580447,1.0,100.0,-0.48670852,33.489977664509965,33.489977664509965,200.0,1.0,-5750.307073677122,-1.3460521586239338e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,3.8198777474462985e-13,100,1.0,-3.3527613e-08,,5.646247,1.0,100.0,-0.47725868,32.20212847022574,32.20212847022574,200.0,1.0,-5749.949803554826,3.8198777474462985e-13,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-1.4006218407303095e-12,100,1.0,-1.4901161e-08,,5.6532035,1.0,100.0,-0.47784668,32.28153014087383,32.28153014087383,200.0,1.0,-5749.812651095233,-1.4006218407303095e-12,3.5044917e-18,1.0,0.01
0.01,0.009999998,100.0,-9.094947017729283e-14,100,1.0,-7.8231096e-08,,7.5107193,1.0,100.0,-0.63485634,56.98070867094964,56.98070867094964,200.0,1.0,-5748.756601483616,-9.094947017729283e-14,3.5044917e-18,1.0,0.01
