BatchSize,VanillaAvgRet,AvgDiscRet,eRenyi2,VarDiscRet,VarVanillaIw,J,MaxNormIw,MaxVanillaIw,AvgVanillaIw,MinVanillaIw,ESSRenyi,AvgRet,VarRet,AvgEpLen,AvgNormIw,VarNormIw,VarJ,MinNormIw,ESSClassic,Bound
100,4699.823939532027,-3.9108272176235914e-13,nan,1421114.5415436768,0.14090148,246.37804,0.0682872,1.5889422,0.23268521,0.0181325,nan,-3.9108272176235914e-13,1421114.5415436768,470.09,0.01,0.00026024238,241.94298,0.00077927177,27.96108617162498,56.773346
100,4849.8642606163585,6.730260793119669e-13,1.7519025,731786.3557867858,0.44280693,144.49939,0.026964126,2.3387218,0.86734563,8.782882e-06,57.080803425525396,6.730260793119669e-13,731786.3557867858,485.06,0.01,5.8861322e-05,38.77034,1.0126161e-07,63.182083753571135,53.98728
100,4799.814829149513,7.912603905424476e-13,2.2725482,966600.8318234594,0.9992258,189.95865,0.03684249,3.5808482,0.97193426,9.5513155e-05,44.003467146354325,7.912603905424476e-13,966600.8318234594,480.07,0.010000002,0.000105776664,63.914394,9.827121e-07,48.847468311576165,71.65067
100,4649.8542199056865,1.0095391189679504e-12,nan,1640815.1563945329,0.32129747,294.01282,0.06698045,2.7011018,0.40326717,5.3650495e-10,nan,1.0095391189679504e-12,1640815.1563945329,465.1,0.01,0.00019757023,387.57953,1.3303958e-11,33.83012525410541,108.792114
100,4700.295840089343,-2.4556356947869064e-13,nan,1419386.1566089476,0.7779827,260.24133,0.057374936,3.440959,0.5997321,0.0018560862,nan,-2.4556356947869064e-13,1419386.1566089476,470.11,0.01,0.00021629946,238.77252,3.0948588e-05,31.833297535605475,82.65033
100,4799.900654618254,-3.637978807091713e-14,nan,966635.8133422525,0.34380388,178.52779,0.040248312,2.215372,0.55042607,8.9485875e-06,nan,-3.637978807091713e-14,966635.8133422525,480.07,0.01,0.00011347829,153.93335,1.6257565e-07,47.093513839652346,58.0346
100,4949.593694417588,-1.9099388737231492e-13,1.750434,249959.00710211787,0.48285136,46.329803,0.02544638,2.0262966,0.7963006,2.7928052e-05,57.12868788905797,-1.9099388737231492e-13,249959.00710211787,495.01,0.01,7.614816e-05,37.69913,3.5072247e-07,57.01687271439888,-9.355968
100,4899.903308510259,-7.003109203651548e-13,3.8975601,492915.98297993804,0.86542696,92.581955,0.038358476,3.2458916,0.84619933,1.7503916e-07,25.657076973971392,-7.003109203651548e-13,492915.98297993804,490.04,0.01,0.00012086068,58.150513,2.0685333e-09,45.5265515801261,5.0703506
100,4750.150245713428,5.275069270282983e-13,nan,1194535.3983799748,0.8138806,220.0218,0.06655637,4.175116,0.62730527,6.4546737e-09,nan,5.275069270282983e-13,1194535.3983799748,475.1,0.01,0.00020682492,195.81142,1.0289526e-10,32.81306535370691,59.554123
100,4799.933308657585,-3.637978807091713e-14,2.555353,966648.9927442604,1.1904423,186.92838,0.04097614,3.7627184,0.9182706,0.00011698522,39.13353767011102,-3.637978807091713e-14,966648.9927442604,480.07,0.01,0.000141178,77.27052,1.2739733e-06,41.70729530524451,58.890045
100,4949.74519141822,5.456968210637569e-14,1.5134692,248967.31720445456,0.51311857,47.805084,0.021188099,2.2178555,1.0467458,1.2358641e-05,66.07336226655849,5.456968210637569e-14,248967.31720445456,495.02,0.01,4.683119e-05,21.207922,1.18067256e-07,68.3233310799891,-2.9638596
100,4849.838738949778,8.822098607197404e-13,2.6153333,732785.3349417947,0.7723555,142.31161,0.033868264,3.0593984,0.90332305,5.3379987e-05,38.23604405778457,8.822098607197404e-13,732785.3349417947,485.05,0.01,9.46523e-05,45.85864,5.9092906e-07,51.62468915647727,42.110825
100,4799.765178882565,9.094947017729283e-14,2.1699808,967587.7252476284,1.1925693,194.14708,0.027995,3.4725564,1.2404202,2.4711008e-10,46.083357807162486,9.094947017729283e-14,967587.7252476284,480.06,0.01,7.750791e-05,33.582546,1.9921482e-12,56.58257611907726,84.166664
100,4599.995250726405,-2.091837814077735e-13,nan,1854553.7656589558,0.44385985,368.16736,0.06782814,2.5632534,0.37790412,1.6525972e-11,nan,-2.091837814077735e-13,1854553.7656589558,460.12,0.01,0.00031080114,196.4914,4.3730593e-13,24.528250949213824,136.9087
100,4949.594594607444,1.8189894035458565e-14,1.4887817,248952.14171860673,0.43189383,47.07774,0.02219796,2.241467,1.0097625,5.3644027e-07,67.16901519648876,1.8189894035458565e-14,248952.14171860673,495.02,0.01,4.235829e-05,28.3938,5.312539e-09,70.45492652424765,-2.915783
100,4799.708608884608,7.275957614183426e-13,2.9731472,967565.0856290208,2.1309063,192.46785,0.04515821,5.297349,1.1730645,8.532707e-13,33.634393060686754,7.275957614183426e-13,967565.0856290208,480.06,0.01,0.00015485333,48.351723,7.273861e-15,39.478132103542045,60.801926
100,4799.512087903979,-1.0004441719502211e-13,1.8508189,969499.8470098637,0.7604846,192.7204,0.027057469,2.6321144,0.97278666,3.350153e-10,54.030138490823724,-1.0004441719502211e-13,969499.8470098637,480.04,0.01,8.036282e-05,53.825813,3.4438724e-12,55.691940547544085,81.75458
100,4899.497556311874,5.638867150992155e-13,2.0364373,494847.9997999098,0.83601904,95.63952,0.029646691,2.871637,0.96861976,4.092324e-11,49.105367164799084,5.638867150992155e-13,494847.9997999098,490.02,0.009999999,8.910653e-05,32.236153,4.2249025e-13,53.13060611128248,14.473343
100,4699.824474908741,-1.0004441719502211e-13,nan,1421114.7914314324,0.8453691,271.8873,0.059366163,4.163783,0.70137316,6.0859793e-07,nan,-1.0004441719502211e-13,1421114.7914314324,470.09,0.01,0.00017184942,219.79478,8.677235e-09,37.01908544120645,107.10396
100,4799.6071010180995,-6.002665031701327e-13,1.6308465,968531.2572509286,0.5629765,194.01277,0.026023505,2.7649264,1.0624727,0.0011999982,61.317849335098956,-6.002665031701327e-13,968531.2572509286,480.05,0.01,4.987176e-05,42.241306,1.1294391e-05,66.94647918173885,92.85379
100,4849.7041496378015,5.456968210637569e-14,2.3386164,732744.6834260179,0.7717834,137.22655,0.041460287,3.567871,0.8605515,9.214662e-05,42.76032667582029,5.456968210637569e-14,732744.6834260179,485.05,0.010000002,0.000104217754,95.42579,1.0707857e-06,49.21851020957576,34.608536
100,4799.7048500258015,5.638867150992155e-13,0.07465494,967563.5704531892,0.32927847,161.3565,0.046661355,2.3575375,0.5052441,0.0008719992,1339.4961445171346,5.638867150992155e-13,967563.5704531892,480.06,0.01,0.0001289914,257.2093,1.7258968e-05,43.91714104311117,36.522118
100,4699.820665139862,-6.730260793119669e-13,3.8476617,1421112.3357362759,1.4095848,288.53058,0.053355347,4.8411937,0.90734935,8.7755624e-29,25.989810675411597,-6.730260793119669e-13,1421112.3357362759,470.09,0.01,0.00017121513,83.531525,9.671647e-31,37.10533923111003,123.93904
100,4899.605888502291,5.184119800105691e-13,1.6087142,493862.9525492075,0.5844636,96.659744,0.025520328,2.4617212,0.9646119,3.2239364e-05,62.16144457232017,5.184119800105691e-13,493862.9525492075,490.03,0.009999999,6.281339e-05,23.719938,3.3422108e-07,61.657885625175275,21.389992
100,4699.716173168921,6.09361450187862e-13,2.3364677,1422056.2268791737,1.3814214,286.1832,0.03925057,4.2622437,1.0859061,0.00011572754,42.79964930096932,6.09361450187862e-13,1422056.2268791737,470.08,0.01,0.00011714982,71.912415,1.0657233e-06,46.300945557501805,138.7908
100,4549.830183403342,1.7280399333685637e-13,3.4278576,2065006.0203576502,2.0159173,423.87137,0.05999809,5.996721,0.99948525,4.2120195e-08,29.172740112886288,1.7280399333685637e-13,2065006.0203576502,455.12,0.01,0.00020179943,139.83267,4.2141887e-10,33.35763767305778,214.61697
100,4649.92650475459,3.637978807091713e-13,2.1421006,1639858.9267055474,1.1420586,340.7413,0.03092016,3.108035,1.0051808,1.1492919e-09,46.68314890522372,3.637978807091713e-13,1639858.9267055474,465.11,0.01,0.00011303163,56.810764,1.1433683e-11,47.19178390121251,183.96455
100,4949.500277845772,-3.2741809263825415e-13,1.3949431,249949.532760036,0.3643467,48.08353,0.019635554,2.113081,1.0761504,0.0036100198,71.6875109119404,-3.2741809263825415e-13,249949.532760036,495.01,0.01,3.146074e-05,19.118717,3.354568e-05,76.25081973563223,-0.06859207
100,4699.810364735814,2.4556356947869064e-13,0.23715273,1421106.452825311,0.58914834,269.40454,0.06399808,3.096169,0.48379093,7.914434e-06,421.66919990826295,2.4556356947869064e-13,1421106.452825311,470.09,0.010000002,0.00025171507,164.77711,1.6359202e-07,28.637056550210183,82.05156
100,4749.714587881976,-2.8194335754960775e-13,2.731428,1197336.3905416452,1.3115582,239.32997,0.03832767,4.03372,1.0524303,2.1573386e-07,36.61088755415186,-2.8194335754960775e-13,1197336.3905416452,475.07,0.01,0.00011841343,59.836826,2.0498638e-09,46.03430684552301,103.69278
100,4699.720551484045,-8.185452315956354e-14,3.73934,1422059.142623191,2.723268,285.64987,0.05091256,5.9282603,1.1644005,4.481648e-18,26.74268673366221,-8.185452315956354e-14,1422059.142623191,470.08,0.009999999,0.00020085643,82.20201,3.8488892e-20,33.46184294642546,112.27127
100,4799.700606730911,-9.094947017729283e-14,1.9719496,967562.0527345899,0.86484814,187.98727,0.03792169,3.4467146,0.9089032,0.00020778974,50.711235799102305,-9.094947017729283e-14,967562.0527345899,480.06,0.01,0.00010468987,63.14322,2.286159e-06,49.10554971349764,69.93193
100,4749.913487300137,-7.09405867382884e-13,3.0123665,1195422.8556119064,1.4440185,241.24773,0.037113633,3.965272,1.0684139,3.1851927e-10,33.19649149439155,-7.09405867382884e-13,1195422.8556119064,475.09,0.01,0.00012650093,58.52337,2.9812348e-12,44.39789512409255,103.24391
100,4799.710267515714,-4.3655745685100554e-13,3.3533256,967565.8448348169,1.1184226,183.70042,0.065046415,5.068614,0.77923036,6.150646e-11,29.821142283108685,-4.3655745685100554e-13,967565.8448348169,480.06,0.01,0.00018419346,97.47026,7.893232e-13,35.416841315026254,44.69017
100,4849.698113834119,6.09361450187862e-13,1.7502037,732742.63636671,0.70355123,144.04128,0.025236616,2.7463126,1.0882254,1.6254146e-05,57.136205552285816,6.09361450187862e-13,732742.63636671,485.05,0.01,5.940979e-05,39.166462,1.4936377e-07,62.966072626566564,53.31482
100,4849.703946732801,-7.275957614183426e-13,1.7994466,732744.7554029189,0.70989734,145.97186,0.026705788,2.8671432,1.0736036,1.3725104e-10,55.57264158668134,-7.275957614183426e-13,732744.7554029189,485.05,0.01,6.158962e-05,31.867079,1.2784144e-12,62.121943682075894,54.630928
100,4649.925757270195,3.637978807091713e-13,4.101604,1639858.655317561,2.7558038,331.77795,0.056681573,5.694656,1.004675,3.2236946e-23,24.3807057848071,3.637978807091713e-13,1639858.655317561,465.11,0.010000002,0.00027302167,139.23828,3.208694e-25,27.005751654196988,124.53175
100,4799.905269159824,-1.4551915228366852e-13,2.2480528,965630.1947689409,0.8639556,185.17834,0.04265342,3.5736065,0.83782417,4.7841045e-06,44.48294026832277,-1.4551915228366852e-13,965630.1947689409,480.08,0.01,0.00012307949,109.82899,5.7101534e-08,45.07576202358142,62.081932
100,4749.809210811801,-3.8198777474462985e-13,39571430.0,1196377.530086902,0.7466497,228.80753,0.041532416,3.0543466,0.73541266,1.3402057e-05,2.52707559332197e-06,-3.8198777474462985e-13,1196377.530086902,475.08,0.01,0.00013805578,160.61641,1.822386e-07,42.25199440084158,87.28615
100,4799.708918522427,8.185452315956354e-14,14.264075,967565.1625004414,0.9540443,185.50574,0.0484915,3.99637,0.8241383,2.0442363e-07,7.010619198397643,8.185452315956354e-14,967565.1625004414,480.06,0.01,0.00014046508,84.922646,2.4804532e-09,41.83042504372488,57.595436
100,4749.707546264489,1.3642420526593923e-13,3.3659022,1197333.0387804422,2.3981464,243.06573,0.037679967,4.6482215,1.2336055,1.06594294e-19,29.709716590271572,1.3642420526593923e-13,1197333.0387804422,475.07,0.01,0.00015758799,54.822292,8.640874e-22,39.06065011218567,95.81778
100,4699.8165772415905,1.0004441719502211e-13,0.00022245353,1421110.1357318307,0.0002325337,285.89148,0.0651734,0.06391076,0.009806264,4.5629995e-27,449532.09407538094,1.0004441719502211e-13,1421110.1357318307,470.09,0.01,0.00024181246,90.19492,4.6531477e-27,29.46425275796286,101.186874
100,4799.906899797177,-4.5474735088646414e-14,3.124894,965630.7380625939,0.5851174,187.66257,0.04057989,2.7375097,0.6745976,2.0457186e-05,32.00108646266753,-4.5474735088646414e-14,965630.7380625939,480.08,0.01,0.0001285741,72.08154,3.032502e-07,43.996979516333795,63.066124
100,4799.704143447052,2.0008883439004421e-13,inf,967563.27135531,0.56397337,189.28363,0.03564964,2.4873424,0.6977188,2.0103823e-06,,2.0008883439004421e-13,967563.27135531,480.06,0.010000002,0.00011585045,77.05899,2.8813647e-08,46.5783656763228,68.06786
100,4899.698125648532,-2.3646862246096135e-13,inf,492874.3764176963,0.9843456,89.8043,0.036947105,3.151305,0.85292333,1.0391527e-09,,-2.3646862246096135e-13,492874.3764176963,490.04,0.010000002,0.00013530928,100.15982,1.21834235e-11,42.743047843683165,-0.507988
100,4849.702232806553,1.7280399333685637e-13,nan,732744.1322671785,0.732223,145.35829,0.026443774,2.8979788,1.0959021,0.001135948,nan,1.7280399333685637e-13,732744.1322671785,485.05,0.01,6.0967697e-05,27.11519,1.0365415e-05,62.3604604659491,54.19226
100,4849.702972829542,-9.094947017729283e-15,nan,732744.4700222097,0.65829074,141.04485,0.03722462,3.6206534,0.97265023,0.00039313606,nan,-9.094947017729283e-15,732744.4700222097,485.05,0.01,6.9583206e-05,53.814648,4.041906e-06,59.2110586948361,47.48568
100,4799.603346824503,6.366462912410498e-14,nan,968529.7357265414,1.9068589,177.45303,0.05119675,5.3267097,1.0404391,1.1119853e-09,nan,6.366462912410498e-14,968529.7357265414,480.05,0.010000002,0.00017615105,203.26617,1.0687654e-11,36.44453588484033,40.348495
100,4849.803050851853,-3.637978807091713e-13,nan,731767.4603644464,0.6893585,145.56126,0.026173128,2.5734544,0.9832429,8.146799e-05,nan,-3.637978807091713e-13,731767.4603644464,485.06,0.01,7.130558e-05,26.456694,8.2856417e-07,58.61921952554851,51.593674
100,4649.720920877472,2.6375346351414917e-13,nan,1641727.6623642098,0.094527766,303.01712,0.081882045,1.4375205,0.17555992,0.00065148884,nan,2.6375346351414917e-13,1641727.6623642098,465.09,0.01,0.0003066964,262.49707,3.71092e-05,24.775204201555148,86.51932
100,4849.703027074572,8.276401786133647e-13,nan,732744.3728100612,0.8611443,142.78868,0.040474143,3.9816933,0.9837622,2.4978453e-05,nan,8.276401786133647e-13,732744.3728100612,485.05,0.01,8.8980676e-05,65.9558,2.5390744e-07,53.16578521419724,44.053574
100,4749.909530006061,-9.185896487906575e-13,nan,1195420.822942196,1.7417709,243.71996,0.02969908,3.7206347,1.2527778,3.818978e-19,nan,-9.185896487906575e-13,1195420.822942196,475.09,0.01,0.00011097955,42.843407,3.0484081e-21,47.648592094260614,110.50687
100,4899.6011303072555,-2.0008883439004421e-13,nan,493861.98715374235,0.5803768,94.03916,0.033139735,2.6317863,0.79414827,0.00024304737,nan,-2.0008883439004421e-13,493861.98715374235,490.03,0.01,9.2025235e-05,45.002052,3.0604785e-06,52.32726006443693,12.333839
100,4999.49053642643,-4.092726157978177e-13,nan,0.003498625386931038,0.090903156,0.49376893,0.99979746,3.0150206,0.030156314,,nan,-4.092726157978177e-13,0.003498625386931038,500.0,0.01,0.00999591,0.0013913608,,1.0004052312433784,0.44403276
100,4749.713824867046,-2.7284841053187846e-13,nan,1197336.3817048594,3.8220046,249.73537,0.022732425,4.0001965,1.7596875,1.3964353e-16,nan,-2.7284841053187846e-13,1197336.3817048594,475.07,0.01,0.00012342984,0.18538886,7.9357004e-19,45.005405496367445,112.55647
100,4649.7278819711155,5.729816621169448e-13,nan,1641732.7876285785,1.4409506,337.36667,0.048442118,3.9471185,0.81481135,1.1127964e-08,nan,5.729816621169448e-13,1641732.7876285785,465.09,0.01,0.00021703764,98.458275,1.3657106e-10,31.759416146524096,146.14967
100,4799.7002379720125,5.729816621169448e-13,nan,967561.7193503411,3.8009653,199.71046,0.023595119,3.976885,1.6854694,2.5410406e-33,nan,5.729816621169448e-13,967561.7193503411,480.06,0.01,0.00013379876,0.42922506,1.507616e-35,43.01800804837609,73.57834
100,4549.935212909492,1.0004441719502211e-13,nan,2064094.7330560775,1080.8096,443.37534,0.10046996,111.06869,11.054914,0.15077497,nan,1.0004441719502211e-13,2064094.7330560775,455.13,0.009999999,0.0008843791,28.132673,0.00013638727,10.25078290202177,65.97885
100,4749.6131891026425,1.1823431123048067e-13,nan,1198292.4637474457,1.4545324,238.92772,0.047244757,4.9379983,1.045195,7.8669193e-10,nan,1.1823431123048067e-13,1198292.4637474457,475.06,0.01,0.0001331462,69.38031,7.526748e-12,43.13789777178632,98.75499
100,4899.597386904367,-4.18367562815547e-13,nan,493861.24766756996,0.71200454,95.26248,0.028490607,2.8257709,0.9918254,2.5724671e-09,nan,-4.18367562815547e-13,493861.24766756996,490.03,0.01,7.237895e-05,40.866653,2.5936694e-11,58.25634139487143,17.826569
100,4949.612795013474,-3.2741809263825415e-13,nan,248953.8488615638,0.24014188,47.952393,0.017734833,1.7760484,1.0014464,0.039271057,nan,-3.2741809263825415e-13,248953.8488615638,495.02,0.010000002,2.3944867e-05,19.681232,0.00039214338,80.8372002593155,1.2794304
100,4949.601887271881,-1.8189894035458565e-14,nan,248952.75937167977,0.5926088,42.26154,0.041212868,3.751007,0.91015434,6.8304e-05,nan,-1.8189894035458565e-14,248952.75937167977,495.02,0.01,7.1538205e-05,76.783844,7.504661e-07,58.54018500541878,-12.584209
100,4899.491839787198,-2.7284841053187846e-14,nan,494846.84524214297,0.45643234,93.70508,0.03012106,2.3182037,0.7696288,6.824273e-05,nan,-2.7284841053187846e-14,494846.84524214297,490.02,0.010000002,7.70573e-05,55.246944,8.866966e-07,56.725770189607296,15.153183
100,4749.712939538338,2.7284841053187846e-14,nan,1197336.0408173485,0.51538604,191.91989,0.05902807,3.7210605,0.6303883,0.0059269737,nan,2.7284841053187846e-14,1197336.0408173485,475.07,0.01,0.00012969295,356.63556,9.4020994e-05,43.78360130985441,52.84018
100,4949.489355399402,6.730260793119669e-13,nan,249948.42321896725,0.30104446,48.61086,0.017731093,1.7885575,1.0087124,0.0007291919,nan,6.730260793119669e-13,249948.42321896725,495.01,0.01,2.9586654e-05,13.944061,7.2289367e-06,77.34502787405572,0.8006668
100,4699.910779591799,2.8194335754960775e-13,nan,1420160.2891827913,0.03114239,265.78644,0.046728075,0.7072139,0.15134667,0.00978392,nan,2.8194335754960775e-13,1420160.2891827913,470.1,0.009999999,0.00013595843,154.84831,0.00064645754,42.62595402809148,112.27417
100,4949.588585521307,-5.911715561524034e-13,nan,248951.30831519613,0.5710852,47.504486,0.024749702,2.337373,0.94440454,4.6694603e-07,nan,-5.911715561524034e-13,248951.30831519613,495.02,0.010000002,6.403019e-05,24.090836,4.9443436e-09,61.20329220593853,-6.13459
100,4849.607192863533,-2.4556356947869064e-13,nan,733722.2989712621,1.7595348,147.47697,0.031418227,3.785907,1.2050034,3.6970626e-12,nan,-2.4556356947869064e-13,733722.2989712621,485.04,0.009999999,0.000121177305,20.680782,3.068093e-14,45.46167911743452,40.631844
100,4699.713543519162,5.456968210637569e-14,nan,1422054.6540379596,2.9493356,225.5927,0.06358986,7.571016,1.190601,7.2931454e-07,nan,5.456968210637569e-14,1422054.6540379596,470.08,0.01,0.00020806146,589.2541,6.1255996e-09,32.68178330290585,50.15747
100,4949.605231278315,-4.82032191939652e-13,nan,248953.10295188785,0.10269934,45.595512,0.039805066,1.4031508,0.35250556,0.0019489636,nan,-4.82032191939652e-13,248953.10295188785,495.02,0.01,8.264862e-05,43.246174,5.5288874e-05,54.99880383533179,-10.988495
100,4699.712378759046,-6.366462912410498e-14,nan,1422054.094045747,0.6356278,254.18259,0.06870587,3.7332773,0.54337096,3.138739e-05,nan,-6.366462912410498e-14,1422054.094045747,470.08,0.01,0.00021528323,287.80225,5.77642e-07,31.93557790196395,76.709656
100,4799.5015110166305,-5.820766091346741e-13,nan,969495.5713357442,0.16944489,140.19548,0.043371204,1.7212598,0.39686695,0.0025980445,nan,-5.820766091346741e-13,969495.5713357442,480.04,0.010000002,0.00010758177,403.24527,6.5463864e-05,48.42475464693873,21.194466
100,4799.600843786507,-4.2746250983327625e-13,nan,968528.7052449776,0.03471681,177.68398,0.040888917,0.6890159,0.16850922,0.00019877247,nan,-4.2746250983327625e-13,968528.7052449776,480.05,0.01,0.00012226227,144.8869,1.1795941e-05,45.240751355644875,54.627922
