eRenyi2,AvgDiscRet,VanillaAvgRet,VarJ,BatchSize,MinVanillaIw,MinNormIw,ESSRenyi,VarNormIw,VarRet,ESSClassic,VarDiscRet,AvgRet,AvgVanillaIw,MaxVanillaIw,Bound,AvgNormIw,J,VarVanillaIw,MaxNormIw,AvgEpLen
1.4933084,1179.0116474081372,1179.0116474081372,800.27625,100,0.0646431,0.0006674471,66.96540267853372,7.8867924e-05,195709.30214516472,56.15477029385923,195709.30214516472,1179.0116474081372,0.9685127,5.831587,933.0312,0.01,1269.332,0.73979455,0.060211774,118.93
1.3316333,1178.3723540403792,1178.3723540403792,699.5279,100,0.06305166,0.0006138271,75.09574729981962,3.8567356e-05,208979.60238969498,72.3685013348033,208979.60238969498,1178.3723540403792,1.0271894,4.579613,939.94653,0.01,1243.9266,0.4069311,0.044583924,118.87
16.978888,1169.1089542647228,1169.1089542647228,3064.559,100,,,5.889667368282938,0.003550261,147055.0118884882,2.7664366718493474,147055.0118884882,1169.1089542647228,1.1551992,67.1774,1130.0048,0.010000002,1993.5037,47.377705,0.5815222,117.94
12.200201,1282.3234554453827,1282.3234554453827,3832.3628,100,3.315149e-13,1.8122257e-15,8.19658624614804,0.0038091068,226950.47746277496,2.583301489296451,226950.47746277496,1282.3234554453827,1.8293246,112.64639,1378.9161,0.01,2246.108,127.46905,0.6157813,129.26
2.5932877,1171.9713568329382,1171.9713568329382,622.7572,100,3.528794e-05,3.708764e-07,38.56108975265966,0.0007409786,126275.69897178952,11.996610726157694,126275.69897178952,1171.9713568329382,0.95147437,25.662685,1037.1671,0.009999999,1320.4193,6.708103,0.26971495,118.23
12.08237,1236.0955141237519,1236.0955141237519,2118.5706,100,1.865625e-30,2.8305075e-32,8.276522041539367,0.0039036612,238864.70122917113,2.522306876952402,238864.70122917113,1236.0955141237519,0.6591132,40.459362,1221.0083,0.01,2294.6348,16.958687,0.6138454,124.64
15.913227,1229.2958726791394,1229.2958726791394,3230.6248,100,,,6.284080500398293,0.006028052,277780.42258118326,1.6480516947393085,277780.42258118326,1229.2958726791394,0.8139253,63.10778,1124.8096,0.01,2605.3792,39.934296,0.775351,123.96
9.983906,1235.3959645299078,1235.3959645299078,2730.7136,100,1.0048799e-14,6.759493e-17,10.01612015187101,0.003835441,200538.54983492364,2.5660194006038246,200538.54983492364,1235.3959645299078,1.4866202,91.260376,1254.4727,0.01,1911.3029,84.76477,0.61387825,124.57
21.903263,1190.9622544999756,1190.9622544999756,2861.0576,100,3.4233158e-38,5.32905e-40,4.5655297833835995,0.0039519183,142849.92500576796,2.492274317891459,142849.92500576796,1190.9622544999756,0.64238733,39.31635,1198.3779,0.010000002,2257.914,16.30805,0.612035,120.13
3.8204958,1275.3991208350153,1275.3991208350153,1582.5385,100,5.0708227e-18,5.867136e-20,26.174612952399045,0.00034379293,288061.49996547843,22.70895188583841,288061.49996547843,1275.3991208350153,0.8642757,7.8639293,1104.1631,0.01,1600.958,2.5680385,0.090988666,128.57
14.6956005,1241.373546658599,1241.373546658599,2013.7012,100,,,6.804757650725327,0.003931041,295161.60686946503,2.5051785909844675,295161.60686946503,1241.373546658599,0.71601194,39.234283,1622.9108,0.01,2819.8591,20.153399,0.5479557,125.17
12.800073,1089.2535971085415,1089.2535971085415,1596.8014,100,1.02872304e-19,1.2393515e-21,7.812455646014197,0.0024148105,160626.81259165498,4.014996228250679,160626.81259165498,1089.2535971085415,0.83004946,35.79697,1178.7698,0.010000002,1838.1827,16.637613,0.43126312,109.96
7.3182063,1238.5868065811896,1238.5868065811896,1089.6886,100,,,13.664550541522008,0.000993406,210701.83364028216,9.229586927797001,210701.83364028216,1238.5868065811896,0.6545581,12.163275,1343.0063,0.01,1893.9725,4.2562113,0.18582422,124.89
1.4274095,1236.8772074564292,1236.8772074564292,687.2841,100,0.17829198,0.0018347552,70.05697938838877,3.9651688e-05,218859.7785316413,71.8106047971913,218859.7785316413,1236.8772074564292,0.97174805,2.878653,1023.27716,0.010000002,1315.8793,0.37442863,0.02962345,124.72
2.3900285,1175.2537026253076,1175.2537026253076,1649.2822,100,0.00031754482,2.8204527e-06,41.84050565683735,0.00014787559,241904.55540043232,40.58493699291344,241904.55540043232,1175.2537026253076,1.1258647,7.8303466,915.0608,0.01,1376.9528,1.8744285,0.06954962,118.56
4.6263347,1235.396280645543,1235.396280645543,1164.7128,100,0.0033698957,2.963286e-05,21.61538392560724,0.0010559057,225075.19544811055,8.730980189112401,225075.19544811055,1235.396280645543,1.1372159,30.157383,1165.2805,0.01,1614.2102,13.655604,0.2651861,124.57
1.7873366,1205.8900879181651,1205.8900879181651,713.334,100,8.3476174e-05,7.8267135e-07,55.94917078106931,9.0955364e-05,214283.56840003372,52.61889677084287,214283.56840003372,1205.8900879181651,1.0665547,5.3399496,1023.3018,0.01,1345.0969,1.0346524,0.050067287,121.62
1.1235297,1223.5784943884967,1223.5784943884967,620.8034,100,0.2527182,0.0025493891,89.00521493710775,1.2479058e-05,304774.04693612456,89.00418210323501,304774.04693612456,1223.5784943884967,0.9912893,2.0941958,922.27966,0.010000002,1256.8081,0.12262601,0.021125982,123.39
11.705442,1224.7803468568402,1224.7803468568402,5709.9233,100,4.7536594e-14,2.7233975e-16,8.543034627701411,0.002878963,284866.72447495913,3.389630716730574,284866.72447495913,1224.7803468568402,1.7454886,91.597855,1272.5002,0.010000002,2300.4526,87.71423,0.5247691,123.51
1.5274732,1199.1596174726985,1199.1596174726985,1383.2072,100,0.017786594,0.00018216488,65.4675965908745,6.203829e-05,344238.875054613,61.95099327722179,344238.875054613,1199.1596174726985,0.97640085,3.3323243,867.9707,0.01,1343.3231,0.5914473,0.03412865,120.95
1.222177,1196.857767845329,1196.857767845329,492.25204,100,0.27428353,0.0027591393,81.82120728448581,2.2130842e-05,162444.37264873006,82.02804035856146,162444.37264873006,1196.857767845329,0.99409086,3.17451,997.1167,0.010000002,1232.5115,0.21870066,0.0319338,120.72
1.2619504,1127.95958988563,1127.95958988563,544.5447,100,0.0062339213,6.69598e-05,79.24241878925642,3.0772768e-05,186868.89826138326,76.6488822330416,186868.89826138326,1127.95958988563,0.9309946,2.0723555,949.3488,0.01,1172.4695,0.26672328,0.022259587,113.83
1.0,1224.2896071493587,1224.2896071493587,450.05057,100,1.0,0.01,100.0,3.5044917e-18,204591.43176010333,100.0,204591.43176010333,1224.2896071493587,1.0,1.0,973.49023,0.009999998,1224.2896,,0.01,123.46
1.0,1207.2993340834262,1207.2993340834262,465.4919,100,1.0,0.01,100.0,3.5044917e-18,218871.47332676433,100.0,218871.47332676433,1207.2993340834262,1.0,1.0,966.5992,0.009999998,1207.2993,,0.01,121.76
1.0,1312.901337452305,1312.901337452305,478.77658,100,1.0,0.01,100.0,3.5044917e-18,231542.43558993144,100.0,231542.43558993144,1312.901337452305,1.0,1.0,1073.043,0.009999998,1312.9012,,0.01,132.32
1.0,1200.4777117991628,1200.4777117991628,497.06573,100,1.0,0.01,100.0,3.5044917e-18,249570.0591415479,100.0,249570.0591415479,1200.4777117991628,1.0,1.0,906.75574,0.009999998,1200.4777,,0.01,121.08
1.0,1225.9897222282073,1225.9897222282073,461.47568,100,1.0,0.01,100.0,3.5044917e-18,215110.9333661553,100.0,215110.9333661553,1225.9897222282073,1.0,1.0,986.9733,0.009999998,1225.9897,,0.01,123.63
1.0,1222.3687479049631,1222.3687479049631,469.54413,100,1.0,0.01,100.0,3.5044917e-18,222698.66282028216,100.0,222698.66282028216,1222.3687479049631,1.0,1.0,952.2121,0.009999998,1222.3687,,0.01,123.27
1.0,1237.481070653401,1237.481070653401,495.53668,100,1.0,0.01,100.0,3.5044917e-18,248036.94975819468,100.0,248036.94975819468,1237.481070653401,1.0,1.0,941.23566,0.009999998,1237.4811,,0.01,124.78
1.0,1200.2877014363025,1200.2877014363025,431.1445,100,1.0,0.01,100.0,3.5044917e-18,187763.21088147,100.0,187763.21088147,1200.2877014363025,1.0,1.0,982.3113,0.009999998,1200.2877,,0.01,121.06
1.0,1234.4954019701386,1234.4954019701386,434.94833,100,1.0,0.01,100.0,3.5044917e-18,191090.95319387154,100.0,191090.95319387154,1234.4954019701386,1.0,1.0,1035.8765,0.009999998,1234.4954,,0.01,124.48
1.0,1260.6925553922692,1260.6925553922692,531.8949,100,1.0,0.01,100.0,3.5044917e-18,285769.89069142565,100.0,285769.89069142565,1260.6925553922692,1.0,1.0,987.16943,0.009999998,1260.6925,,0.01,127.1
1.0,1281.8935098099862,1281.8935098099862,503.84924,100,1.0,0.01,100.0,3.5044917e-18,256428.36766775599,100.0,256428.36766775599,1281.8935098099862,1.0,1.0,1012.5784,0.009999998,1281.8933,,0.01,129.22
1.0,1318.6186372964644,1318.6186372964644,518.49805,100,1.0,0.01,100.0,3.5044917e-18,271555.84807679197,100.0,271555.84807679197,1318.6186372964644,1.0,1.0,1062.7697,0.009999998,1318.6185,,0.01,132.89
1.0,1230.2818763597948,1230.2818763597948,339.8029,100,1.0,0.01,100.0,3.5044917e-18,116632.32149771333,100.0,116632.32149771333,1230.2818763597948,1.0,1.0,1052.704,0.009999998,1230.2819,,0.01,124.06
1.0,1234.2903789993504,1234.2903789993504,464.8409,100,1.0,0.01,100.0,3.5044917e-18,218259.68682166905,100.0,218259.68682166905,1234.2903789993504,1.0,1.0,1013.7898,0.009999998,1234.2904,,0.01,124.46
1.0,1169.1632533910552,1169.1632533910552,409.4901,100,1.0,0.01,100.0,3.5044917e-18,169375.9286479714,100.0,169375.9286479714,1169.1632533910552,1.0,1.0,926.7816,0.009999998,1169.1633,,0.01,117.95
1.0,1111.3414423067165,1111.3414423067165,406.49664,100,1.0,0.01,100.0,3.5044917e-18,166908.62223808226,100.0,166908.62223808226,1111.3414423067165,1.0,1.0,875.69336,0.009999998,1111.3414,,0.01,112.17
1.0,1284.0881202179,1284.0881202179,382.45654,100,1.0,0.01,100.0,3.5044917e-18,147750.51965349595,100.0,147750.51965349595,1284.0881202179,1.0,1.0,1062.746,0.009999998,1284.0881,,0.01,129.44
1.0,1126.965726953555,1126.965726953555,469.94693,100,1.0,0.01,100.0,3.5044917e-18,223080.92270851517,100.0,223080.92270851517,1126.965726953555,1.0,1.0,894.6818,0.009999998,1126.9656,,0.01,113.73
1.0,1202.6873461422954,1202.6873461422954,416.24954,100,1.0,0.01,100.0,3.5044917e-18,175013.82482854786,100.0,175013.82482854786,1202.6873461422954,1.0,1.0,994.8117,0.009999998,1202.6874,,0.01,121.3
1.0,1211.5619770817577,1211.5619770817577,426.8731,100,1.0,0.01,100.0,3.5044917e-18,184061.25430921273,100.0,184061.25430921273,1211.5619770817577,1.0,1.0,973.3872,0.009999998,1211.562,,0.01,122.19
1.0,1210.2828382867433,1210.2828382867433,434.2659,100,1.0,0.01,100.0,3.5044917e-18,190491.78722530202,100.0,190491.78722530202,1210.2828382867433,1.0,1.0,964.53296,0.009999998,1210.2828,,0.01,122.06
1.0,1263.4919559342989,1263.4919559342989,577.68414,100,1.0,0.01,100.0,3.5044917e-18,337089.8564653608,100.0,337089.8564653608,1263.4919559342989,1.0,1.0,971.4529,0.009999998,1263.492,,0.01,127.38
1.0,1198.5735586089932,1198.5735586089932,438.68204,100,1.0,0.01,100.0,3.5044917e-18,194385.78922435292,100.0,194385.78922435292,1198.5735586089932,1.0,1.0,1007.5292,0.009999998,1198.5735,,0.01,120.89
1.0,1280.20572381332,1280.20572381332,498.8848,100,1.0,0.01,100.0,3.5044917e-18,251400.028972996,100.0,251400.028972996,1280.20572381332,1.0,1.0,1015.1,0.009999998,1280.2057,,0.01,129.05
1.0,1294.6051454420463,1294.6051454420463,518.9987,100,1.0,0.01,100.0,3.5044917e-18,272080.4956024768,100.0,272080.4956024768,1294.6051454420463,1.0,1.0,1013.50775,0.009999998,1294.6051,,0.01,130.49
1.0,1137.1543144006057,1137.1543144006057,431.22107,100,1.0,0.01,100.0,3.5044917e-18,187829.91879384813,100.0,187829.91879384813,1137.1543144006057,1.0,1.0,930.961,0.009999998,1137.1543,,0.01,114.75
1.0,1203.068149950434,1203.068149950434,473.6207,100,1.0,0.01,100.0,3.5044917e-18,226582.40515274674,100.0,226582.40515274674,1203.068149950434,1.0,1.0,928.7049,0.009999998,1203.0682,,0.01,121.34
1.0,1212.2843143889816,1212.2843143889816,398.12512,100,1.0,0.01,100.0,3.5044917e-18,160104.66323718074,100.0,160104.66323718074,1212.2843143889816,1.0,1.0,1007.77423,0.009999998,1212.2842,,0.01,122.26
1.0,1214.8655008644018,1214.8655008644018,428.75516,100,1.0,0.01,100.0,3.5044917e-18,185687.85742523405,100.0,185687.85742523405,1214.8655008644018,1.0,1.0,983.4253,0.009999998,1214.8655,,0.01,122.52
1.0,1210.9932639721803,1210.9932639721803,476.0366,100,1.0,0.01,100.0,3.5044917e-18,228899.84603465276,100.0,228899.84603465276,1210.9932639721803,1.0,1.0,993.01685,0.009999998,1210.9932,,0.01,122.13
1.0,1224.2941317036896,1224.2941317036896,535.75854,100,1.0,0.01,100.0,3.5044917e-18,289936.5997480626,100.0,289936.5997480626,1224.2941317036896,1.0,1.0,924.6817,0.009999998,1224.2941,,0.01,123.46
1.0,1263.200587838339,1263.200587838339,497.32977,100,1.0,0.01,100.0,3.5044917e-18,249835.25965928938,100.0,249835.25965928938,1263.200587838339,1.0,1.0,994.72723,0.009999998,1263.2007,,0.01,127.35
1.0,1290.2981584031347,1290.2981584031347,531.61707,100,1.0,0.01,100.0,3.5044917e-18,285471.3830924677,100.0,285471.3830924677,1290.2981584031347,1.0,1.0,1012.5671,0.009999998,1290.2981,,0.01,130.06
1.0,1227.9795494132063,1227.9795494132063,472.22226,100,1.0,0.01,100.0,3.5044917e-18,225246.336852383,100.0,225246.336852383,1227.9795494132063,1.0,1.0,922.4751,0.009999998,1227.9795,,0.01,123.83
1.0,1333.8151197427637,1333.8151197427637,520.35657,100,1.0,0.01,100.0,3.5044917e-18,273506.03182896646,100.0,273506.03182896646,1333.8151197427637,1.0,1.0,1062.8181,0.009999998,1333.8152,,0.01,134.41
1.0,1165.8851538396566,1165.8851538396566,436.76367,100,1.0,0.01,100.0,3.5044917e-18,192689.3924086664,100.0,192689.3924086664,1165.8851538396566,1.0,1.0,965.5829,0.009999998,1165.885,,0.01,117.62
1.0,1123.5490364924508,1123.5490364924508,385.00754,100,1.0,0.01,100.0,3.5044917e-18,149728.08842349352,100.0,149728.08842349352,1123.5490364924508,1.0,1.0,918.19696,0.009999998,1123.5491,,0.01,113.39
1.0,1180.4789584644575,1180.4789584644575,441.47714,100,1.0,0.01,100.0,3.5044917e-18,196870.77192746976,100.0,196870.77192746976,1180.4789584644575,1.0,1.0,976.81116,0.009999998,1180.479,,0.01,119.08
1.0,1260.9856303973088,1260.9856303973088,549.25726,100,1.0,0.01,100.0,3.5044917e-18,304730.9100328919,100.0,304730.9100328919,1260.9856303973088,1.0,1.0,959.69,0.009999998,1260.9856,,0.01,127.13
1.0,1344.6209228637435,1344.6209228637435,477.93646,100,1.0,0.01,100.0,3.5044917e-18,230730.58954067228,100.0,230730.58954067228,1344.6209228637435,1.0,1.0,1103.0813,0.009999998,1344.621,,0.01,135.49
1.0,1275.384386763439,1275.384386763439,545.49536,100,1.0,0.01,100.0,3.5044917e-18,300570.90422060137,100.0,300570.90422060137,1275.384386763439,1.0,1.0,1013.64417,0.009999998,1275.3845,,0.01,128.57
1.0,1150.6820719478055,1150.6820719478055,455.5373,100,1.0,0.01,100.0,3.5044917e-18,209610.35262699737,100.0,209610.35262699737,1150.6820719478055,1.0,1.0,922.6066,0.009999998,1150.6821,,0.01,116.1
1.0,1165.288136370477,1165.288136370477,404.43372,100,1.0,0.01,100.0,3.5044917e-18,165218.8174340877,100.0,165218.8174340877,1165.288136370477,1.0,1.0,973.4018,0.009999998,1165.2881,,0.01,117.56
1.0,1197.0040075067975,1197.0040075067975,512.8674,100,1.0,0.01,100.0,3.5044917e-18,265689.8790721419,100.0,265689.8790721419,1197.0040075067975,1.0,1.0,907.49005,0.009999998,1197.004,,0.01,120.73
1.0,1227.289307840301,1227.289307840301,446.17255,100,1.0,0.01,100.0,3.5044917e-18,201080.74658040257,100.0,201080.74658040257,1227.289307840301,1.0,1.0,1015.20447,0.009999998,1227.2893,,0.01,123.76
1.0,1286.522233447405,1286.522233447405,556.6591,100,1.0,0.01,100.0,3.5044917e-18,312999.32069245615,100.0,312999.32069245615,1286.522233447405,1.0,1.0,1002.9008,0.009999998,1286.5223,,0.01,129.68
1.0,1279.6899349947826,1279.6899349947826,458.79538,100,1.0,0.01,100.0,3.5044917e-18,212619.40270225384,100.0,212619.40270225384,1279.6899349947826,1.0,1.0,1035.6248,0.009999998,1279.69,,0.01,129.0
1.0,1248.5651469382808,1248.5651469382808,485.91583,100,1.0,0.01,100.0,3.5044917e-18,238499.2005445298,100.0,238499.2005445298,1248.5651469382808,1.0,1.0,993.5576,0.009999998,1248.5651,,0.01,125.89
1.0,1227.885250873328,1227.885250873328,425.2877,100,1.0,0.01,100.0,3.5044917e-18,182696.60162041936,100.0,182696.60162041936,1227.885250873328,1.0,1.0,1018.32526,0.009999998,1227.8851,,0.01,123.82
1.0,1097.0482294853139,1097.0482294853139,453.73096,100,1.0,0.01,100.0,3.5044917e-18,207951.30037586406,100.0,207951.30037586406,1097.0482294853139,1.0,1.0,899.2715,0.009999998,1097.0483,,0.01,110.74
1.0,1233.1810745525413,1233.1810745525413,565.05054,100,1.0,0.01,100.0,3.5044917e-18,322507.21791364753,100.0,322507.21791364753,1233.1810745525413,1.0,1.0,898.22327,0.009999998,1233.1809,,0.01,124.35
1.0,1147.9568448541395,1147.9568448541395,409.13187,100,1.0,0.01,100.0,3.5044917e-18,169079.68192861526,100.0,169079.68192861526,1147.9568448541395,1.0,1.0,946.8134,0.009999998,1147.9569,,0.01,115.83
1.0,1220.1901518223865,1220.1901518223865,458.86044,100,1.0,0.01,100.0,3.5044917e-18,212679.70095254274,100.0,212679.70095254274,1220.1901518223865,1.0,1.0,1018.20496,0.009999998,1220.1901,,0.01,123.05
1.0,1154.0709876352473,1154.0709876352473,467.6505,100,1.0,0.01,100.0,3.5044917e-18,220906.10161406847,100.0,220906.10161406847,1154.0709876352473,1.0,1.0,909.16394,0.009999998,1154.071,,0.01,116.44
1.0,1216.1774459480157,1216.1774459480157,437.2569,100,1.0,0.01,100.0,3.5044917e-18,193124.83373867144,100.0,193124.83373867144,1216.1774459480157,1.0,1.0,968.7455,0.009999998,1216.1772,,0.01,122.65
1.0,1267.3820652115007,1267.3820652115007,525.87054,100,1.0,0.01,100.0,3.5044917e-18,279333.15917688416,100.0,279333.15917688416,1267.3820652115007,1.0,1.0,963.5613,0.009999998,1267.3821,,0.01,127.77
1.0,1172.275504252788,1172.275504252788,498.30725,100,1.0,0.01,100.0,3.5044917e-18,250818.27574766066,100.0,250818.27574766066,1172.275504252788,1.0,1.0,953.4579,0.009999998,1172.2754,,0.01,118.26
1.0,1211.2732200473147,1211.2732200473147,462.3873,100,1.0,0.01,100.0,3.5044917e-18,215961.63842491238,100.0,215961.63842491238,1211.2732200473147,1.0,1.0,973.0991,0.009999998,1211.2732,,0.01,122.16
1.0,1246.6842743348304,1246.6842743348304,487.3021,100,1.0,0.01,100.0,3.5044917e-18,239861.9720854918,100.0,239861.9720854918,1246.6842743348304,1.0,1.0,1018.6091,0.009999998,1246.6842,,0.01,125.7
1.0,1229.8960037914833,1229.8960037914833,496.3012,100,1.0,0.01,100.0,3.5044917e-18,248802.937557762,100.0,248802.937557762,1229.8960037914833,1.0,1.0,998.4537,0.009999998,1229.8959,,0.01,124.02
1.0,1214.4973337322092,1214.4973337322092,497.35428,100,1.0,0.01,100.0,3.5044917e-18,249859.88405976174,100.0,249859.88405976174,1214.4973337322092,1.0,1.0,973.7976,0.009999998,1214.4974,,0.01,122.48
1.0,1186.3781721165362,1186.3781721165362,451.88794,100,1.0,0.01,100.0,3.5044917e-18,206265.3621749931,100.0,206265.3621749931,1186.3781721165362,1.0,1.0,959.14417,0.009999998,1186.3782,,0.01,119.67
1.0,1204.7764514921007,1204.7764514921007,437.458,100,1.0,0.01,100.0,3.5044917e-18,193302.55319187682,100.0,193302.55319187682,1204.7764514921007,1.0,1.0,985.95984,0.009999998,1204.7764,,0.01,121.51
1.0,1185.663270846562,1185.663270846562,390.02606,100,1.0,0.01,100.0,3.5044917e-18,153656.89420705984,100.0,153656.89420705984,1185.663270846562,1.0,1.0,977.78687,0.009999998,1185.6632,,0.01,119.6
1.0,1192.8714410354435,1192.8714410354435,452.67697,100,1.0,0.01,100.0,3.5044917e-18,206986.31701831677,100.0,206986.31701831677,1192.8714410354435,1.0,1.0,943.7562,0.009999998,1192.8715,,0.01,120.32
1.0,1203.2044707215373,1203.2044707215373,498.6299,100,1.0,0.01,100.0,3.5044917e-18,251143.22471718173,100.0,251143.22471718173,1203.2044707215373,1.0,1.0,974.28754,0.009999998,1203.2045,,0.01,121.35
1.0,1200.383337575859,1200.383337575859,424.76257,100,1.0,0.01,100.0,3.5044917e-18,182245.70912525576,100.0,182245.70912525576,1200.383337575859,1.0,1.0,1006.8146,0.009999998,1200.3833,,0.01,121.07
1.0,1212.4831444876681,1212.4831444876681,412.95074,100,1.0,0.01,100.0,3.5044917e-18,172250.80946775796,100.0,172250.80946775796,1212.4831444876681,1.0,1.0,975.1522,0.009999998,1212.4832,,0.01,122.28
1.0,1295.6881119507161,1295.6881119507161,499.1828,100,1.0,0.01,100.0,3.5044917e-18,251700.49317401365,100.0,251700.49317401365,1295.6881119507161,1.0,1.0,962.41595,0.009999998,1295.6882,,0.01,130.6
1.0,1203.4020715055851,1203.4020715055851,466.85165,100,1.0,0.01,100.0,3.5044917e-18,220151.99713118494,100.0,220151.99713118494,1203.4020715055851,1.0,1.0,987.10913,0.009999998,1203.4021,,0.01,121.37
1.0,1098.35970712899,1098.35970712899,465.09482,100,1.0,0.01,100.0,3.5044917e-18,218498.1834615076,100.0,218498.1834615076,1098.35970712899,1.0,1.0,885.43286,0.009999998,1098.3597,,0.01,110.87
1.0,1229.7942066579437,1229.7942066579437,487.4869,100,1.0,0.01,100.0,3.5044917e-18,240043.95683026995,100.0,240043.95683026995,1229.7942066579437,1.0,1.0,1019.3924,0.009999998,1229.7941,,0.01,124.01
1.0,1166.8702585131985,1166.8702585131985,583.96075,100,1.0,0.01,100.0,3.5044917e-18,344454.71624047664,100.0,344454.71624047664,1166.8702585131985,1.0,1.0,852.95135,0.009999998,1166.8702,,0.01,117.72
1.0,1141.8361960374955,1141.8361960374955,340.78848,100,1.0,0.01,100.0,3.5044917e-18,117309.8908427292,100.0,117309.8908427292,1141.8361960374955,1.0,1.0,957.5249,0.009999998,1141.8362,,0.01,115.22
1.0,1244.584854471463,1244.584854471463,475.9005,100,1.0,0.01,100.0,3.5044917e-18,228769.00566017823,100.0,228769.00566017823,1244.584854471463,1.0,1.0,987.89417,0.009999998,1244.5848,,0.01,125.49
1.0,1235.2762057841771,1235.2762057841771,523.34235,100,1.0,0.01,100.0,3.5044917e-18,276653.7827923438,100.0,276653.7827923438,1235.2762057841771,1.0,1.0,921.3587,0.009999998,1235.2761,,0.01,124.56
1.0,1308.2951452448203,1308.2951452448203,623.97644,100,1.0,0.01,100.0,3.5044917e-18,393279.4118414781,100.0,393279.4118414781,1308.2951452448203,1.0,1.0,996.8989,0.009999998,1308.295,,0.01,131.86
1.0,1248.1751511361704,1248.1751511361704,413.4051,100,1.0,0.01,100.0,3.5044917e-18,172630.05650967723,100.0,172630.05650967723,1248.1751511361704,1.0,1.0,1058.8141,0.009999998,1248.1752,,0.01,125.85
1.0,1293.7017563449365,1293.7017563449365,591.8481,100,1.0,0.01,100.0,3.5044917e-18,353822.36664287315,100.0,353822.36664287315,1293.7017563449365,1.0,1.0,978.9393,0.009999998,1293.7018,,0.01,130.4
1.0,1163.0698676236027,1163.0698676236027,476.40356,100,1.0,0.01,100.0,3.5044917e-18,229252.89637810786,100.0,229252.89637810786,1163.0698676236027,1.0,1.0,925.7361,0.009999998,1163.0698,,0.01,117.34
1.0,1215.7663440936026,1215.7663440936026,413.43683,100,1.0,0.01,100.0,3.5044917e-18,172656.555366949,100.0,172656.555366949,1215.7663440936026,1.0,1.0,989.3737,0.009999998,1215.7664,,0.01,122.61
1.0,1179.0860684778424,1179.0860684778424,417.31165,100,1.0,0.01,100.0,3.5044917e-18,175908.09743032395,100.0,175908.09743032395,1179.0860684778424,1.0,1.0,971.21045,0.009999998,1179.086,,0.01,118.94
1.0,1189.4661124631143,1189.4661124631143,480.7004,100,1.0,0.01,100.0,3.5044917e-18,233406.96891048824,100.0,233406.96891048824,1189.4661124631143,1.0,1.0,945.40015,0.009999998,1189.4661,,0.01,119.98
