MaxVanillaIw,VarJ,ESSClassic,AvgEpLen,Bound,MinVanillaIw,J,VarVanillaIw,VanillaAvgRet,EpsThisIter,AvgDiscRet,eRenyi2,MaxNormIw,Delta,BatchSize,ESSRenyi,VarDiscRet,VarRet,AvgNormIw,VarNormIw,AvgRet,AvgVanillaIw,MinNormIw,IterType
1.0,163.09,100.0,497.79,4154.79,1.0,4621.82,,4621.81944611,100,4621.81944611,1.0,0.01,0.5,500,500.0,26867.1763352,26867.1763352,0.01,3.50449e-18,4621.81944611,1.0,0.01,2
1.0,167.883,200.000000102,497.81,4288.62,1.0,4618.86,,4615.90593448,100,4615.90593448,1.0,0.005,0.5,500,500.0,30054.2486007,30054.2486007,0.005,2.1793e-19,4615.90593448,1.0,0.005,2
1.0,141.161,299.999969474,499.5,4355.85,1.0,4625.49,,4638.75459787,100,4638.75459787,1.0,0.00333333,0.5,500,500.0,3177.72109037,3177.72109037,0.00333333,5.43914e-20,4638.75459787,1.0,0.00333333,2
1.0,123.388,400.0,500.0,4395.16,1.0,4628.76,,4638.5793297,100,4638.5793297,1.0,0.0025,0.5,500,500.0,1000.91750603,1000.91750603,0.0025,5.4346e-20,4638.5793297,1.0,0.0025,2
1.40452,99.4271,487.891419902,496.58,4419.54,0.439092,4631.01,0.0252549,4610.79504928,100,4610.79504928,1.02438,0.00278744,0.5,500,488.102292495,44220.323706,44220.323706,0.002,9.94719e-08,4610.79504928,1.00775,0.000871432,1
1.0,133.28,100.0,498.61,4159.41,1.0,4626.35,,4626.3531278,100,4626.3531278,1.0,0.01,0.5,500,500.0,17942.9055925,17942.9055925,0.01,3.50449e-18,4626.3531278,1.0,0.01,2
1.0,156.007,200.000000102,498.06,4294.68,1.0,4624.94,,4623.5342364,100,4623.5342364,1.0,0.005,0.5,500,500.0,31221.3944617,31221.3944617,0.005,2.1793e-19,4623.5342364,1.0,0.005,2
1.0,162.467,299.999969474,498.14,4356.45,1.0,4626.12,,4628.46804858,100,4628.46804858,1.0,0.00333333,0.5,500,500.0,30810.1065433,30810.1065433,0.00333333,5.43914e-20,4628.46804858,1.0,0.00333333,2
1.0,165.546,400.0,497.73,4390.37,1.0,4623.99,,4617.60898832,100,4617.60898832,1.0,0.0025,0.5,500,500.0,30687.5415416,30687.5415416,0.0025,5.4346e-20,4617.60898832,1.0,0.0025,2
1.3279,117.574,490.956485819,499.38,4418.72,0.537876,4629.59,0.0185346,4631.57863834,100,4631.57863834,1.01842,0.00265023,0.5,500,490.958715284,5484.60643816,5484.60643816,0.002,7.38275e-08,4631.57863834,1.0021,0.00107349,1
1.0,64.7773,100.0,499.36,4165.12,1.0,4632.28,,4632.2793298,100,4632.2793298,1.0,0.01,0.5,500,500.0,4238.48691693,4238.48691693,0.01,3.50449e-18,4632.2793298,1.0,0.01,2
1.0,127.632,200.000000102,497.97,4295.4,1.0,4625.73,,4619.18872435,100,4619.18872435,1.0,0.005,0.5,500,500.0,28584.1327256,28584.1327256,0.005,2.1793e-19,4619.18872435,1.0,0.005,2
1.0,105.532,299.999969474,500.0,4361.26,1.0,4630.97,,4641.43929899,100,4641.43929899,1.0,0.00333333,0.5,500,500.0,673.312187139,673.312187139,0.00333333,5.43914e-20,4641.43929899,1.0,0.00333333,2
1.0,153.289,400.0,497.39,4393.52,1.0,4627.11,,4615.53130104,100,4615.53130104,1.0,0.0025,0.5,500,500.0,61010.875639,61010.875639,0.0025,5.4346e-20,4615.53130104,1.0,0.0025,2
1.34638,112.94,495.224246756,500.0,4421.83,0.654405,4631.69,0.00967995,4640.0910253,100,4640.0910253,1.0089,0.00269043,0.5,500,495.588881512,945.63261053,945.63261053,0.002,3.86527e-08,4640.0910253,1.00087,0.00130768,1
1.0,37.1726,100.0,500.0,4169.94,1.0,4636.79,,4636.78587282,100,4636.78587282,1.0,0.01,0.5,500,500.0,1395.7616016,1395.7616016,0.01,3.50449e-18,4636.78587282,1.0,0.01,2
1.0,33.2138,200.000000102,500.0,4307.48,1.0,4637.65,,4638.51850868,100,4638.51850868,1.0,0.005,0.5,500,500.0,831.329744052,831.329744052,0.005,2.1793e-19,4638.51850868,1.0,0.005,2
1.0,31.7364,299.999969474,500.0,4368.41,1.0,4637.99,,4638.67749168,100,4638.67749168,1.0,0.00333333,0.5,500,500.0,822.797182627,822.797182627,0.00333333,5.43914e-20,4638.67749168,1.0,0.00333333,2
1.0,30.8339,400.0,500.0,4405.46,1.0,4639.04,,4642.18378095,100,4642.18378095,1.0,0.0025,0.5,500,500.0,775.91644269,775.91644269,0.0025,5.4346e-20,4642.18378095,1.0,0.0025,2
1.1629,29.8926,498.544837879,500.0,4429.47,0.828665,4638.67,0.0029319,4634.3598905,100,4634.3598905,1.00258,0.00232298,0.5,500,498.711754678,1065.02918994,1065.02918994,0.002,1.16991e-08,4634.3598905,1.00122,0.00165532,1
1.0,73.9278,100.0,499.26,4165.07,1.0,4632.02,,4632.0175749,100,4632.0175749,1.0,0.01,0.5,500,500.0,5520.53355865,5520.53355865,0.01,3.50449e-18,4632.0175749,1.0,0.01,2
1.0,55.1592,200.000000102,500.0,4307.15,1.0,4637.38,,4642.7474249,100,4642.7474249,1.0,0.005,0.5,500,500.0,567.85994216,567.85994216,0.005,2.1793e-19,4642.7474249,1.0,0.005,2
1.0,53.4746,299.999969474,499.43,4367.29,1.0,4636.93,,4636.02737853,100,4636.02737853,1.0,0.00333333,0.5,500,500.0,2517.48448799,2517.48448799,0.00333333,5.43914e-20,4636.02737853,1.0,0.00333333,2
1.0,54.3372,400.0,499.51,4403.61,1.0,4637.21,,4638.02679101,100,4638.02679101,1.0,0.0025,0.5,500,500.0,3263.24849766,3263.24849766,0.0025,5.4346e-20,4638.02679101,1.0,0.0025,2
1.16385,55.8819,498.251373381,499.32,4427.87,0.803996,4637.21,0.00354593,4633.16962592,100,4633.16962592,1.00373,0.00231792,0.5,500,498.14385385,7026.37485562,7026.37485562,0.002,1.40649e-08,4633.16962592,1.00421,0.00160124,1
1.0,30.066,100.0,500.0,4174.26,1.0,4641.36,,4641.36001282,100,4641.36001282,1.0,0.01,0.5,500,500.0,913.096235116,913.096235116,0.01,3.50449e-18,4641.36001282,1.0,0.01,2
1.0,181.364,200.000000102,495.4,4286.53,1.0,4616.82,,4592.2810999,100,4592.2810999,1.0,0.005,0.5,500,500.0,64321.0141107,64321.0141107,0.005,2.1793e-19,4592.2810999,1.0,0.005,2
1.0,149.583,299.999969474,500.0,4352.9,1.0,4622.58,,4634.10741462,100,4634.10741462,1.0,0.00333333,0.5,500,500.0,1151.41126868,1151.41126868,0.00333333,5.43914e-20,4634.10741462,1.0,0.00333333,2
1.0,133.726,400.0,499.44,4391.64,1.0,4625.32,,4633.53333501,100,4633.53333501,1.0,0.0025,0.5,500,500.0,4358.44437525,4358.44437525,0.0025,5.4346e-20,4633.53333501,1.0,0.0025,2
1.40668,92.8443,492.218274942,499.09,4420.61,0.538441,4631.49,0.0158882,4634.67440748,100,4634.67440748,1.01797,0.00280921,0.5,500,491.175697348,8134.40002016,8134.40002016,0.002,6.33658e-08,4634.67440748,1.00147,0.0010753,1
1.0,30.9181,100.0,500.0,4172.88,1.0,4639.85,,4639.85297011,100,4639.85297011,1.0,0.01,0.5,500,500.0,965.584306395,965.584306395,0.01,3.50449e-18,4639.85297011,1.0,0.01,2
1.0,71.2749,200.000000102,499.14,4306.24,1.0,4636.44,,4633.02036275,100,4633.02036275,1.0,0.005,0.5,500,500.0,9273.68729894,9273.68729894,0.005,2.1793e-19,4633.02036275,1.0,0.005,2
1.0,59.8166,299.999969474,500.0,4369.18,1.0,4638.79,,4643.50662109,100,4643.50662109,1.0,0.00333333,0.5,500,500.0,545.995846834,545.995846834,0.00333333,5.43914e-20,4643.50662109,1.0,0.00333333,2
1.0,53.5968,400.0,500.0,4405.42,1.0,4638.91,,4639.26296418,100,4639.26296418,1.0,0.0025,0.5,500,500.0,763.843590288,763.843590288,0.0025,5.4346e-20,4639.26296418,1.0,0.0025,2
1.28245,79.3388,494.10152427,497.07,4426.34,0.446678,4636.28,0.0117749,4612.48858678,100,4612.48858678,1.01041,0.00258518,0.5,500,494.850342807,40153.0118179,40153.0118179,0.002,4.78474e-08,4612.48858678,0.992155,0.000900421,1
1.0,95.9821,100.0,499.07,4159.3,1.0,4626.28,,4626.28457904,100,4626.28457904,1.0,0.01,0.5,500,500.0,9305.62516348,9305.62516348,0.01,3.50449e-18,4626.28457904,1.0,0.01,2
1.0,77.3454,200.000000102,499.58,4300.87,1.0,4631.08,,4635.88518459,100,4635.88518459,1.0,0.005,0.5,500,500.0,2733.30528757,2733.30528757,0.005,2.1793e-19,4635.88518459,1.0,0.005,2
1.0,85.0068,299.999969474,498.98,4362.07,1.0,4631.81,,4633.25297255,100,4633.25297255,1.0,0.00333333,0.5,500,500.0,9808.78096821,9808.78096821,0.00333333,5.43914e-20,4633.25297255,1.0,0.00333333,2
1.0,75.9046,400.0,499.73,4400.35,1.0,4633.95,,4640.36572064,100,4640.36572064,1.0,0.0025,0.5,500,500.0,1325.88659491,1325.88659491,0.0025,5.4346e-20,4640.36572064,1.0,0.0025,2
1.16638,69.5334,496.624441244,498.99,4425.4,0.715469,4635.01,0.00679378,4632.02836459,100,4632.02836459,1.00642,0.00233569,0.5,500,496.809527154,9503.66777137,9503.66777137,0.002,2.72432e-08,4632.02836459,0.99875,0.00143273,1
1.0,28.7062,100.0,500.0,4171.26,1.0,4638.29,,4638.28581048,100,4638.28581048,1.0,0.01,0.5,500,500.0,832.369119227,832.369119227,0.01,3.50449e-18,4638.28581048,1.0,0.01,2
1.0,135.841,200.000000102,497.97,4299.74,1.0,4630.0,,4621.71170788,100,4621.71170788,1.0,0.005,0.5,500,500.0,36307.2254849,36307.2254849,0.005,2.1793e-19,4621.71170788,1.0,0.005,2
1.0,170.717,299.999969474,496.93,4353.95,1.0,4623.61,,4610.82930082,100,4610.82930082,1.0,0.00333333,0.5,500,500.0,50790.0601097,50790.0601097,0.00333333,5.43914e-20,4610.82930082,1.0,0.00333333,2
1.0,151.105,400.0,499.43,4392.85,1.0,4626.4,,4634.75331338,100,4634.75331338,1.0,0.0025,0.5,500,500.0,3843.52083161,3843.52083161,0.0025,5.4346e-20,4634.75331338,1.0,0.0025,2
1.28554,78.3309,488.233012357,499.84,4423.82,0.458083,4634.86,0.0234216,4642.32535589,100,4642.32535589,1.02072,0.00261073,0.5,500,489.850585378,837.134717316,837.134717316,0.002,9.65987e-08,4642.32535589,0.984811,0.000930297,1
1.0,144.421,100.0,498.53,4159.37,1.0,4626.38,,4626.37888252,100,4626.37888252,1.0,0.01,0.5,500,500.0,21068.0522144,21068.0522144,0.01,3.50449e-18,4626.37888252,1.0,0.01,2
1.0,103.991,200.000000102,500.0,4303.62,1.0,4633.85,,4641.3136301,100,4641.3136301,1.0,0.005,0.5,500,500.0,665.974794435,665.974794435,0.005,2.1793e-19,4641.3136301,1.0,0.005,2
1.0,86.6333,299.999969474,499.82,4367.31,1.0,4637.01,,4643.322626,100,4643.322626,1.0,0.00333333,0.5,500,500.0,836.300426887,836.300426887,0.00333333,5.43914e-20,4643.322626,1.0,0.00333333,2
1.0,110.463,400.0,497.76,4398.55,1.0,4632.1,,4617.40733007,100,4617.40733007,1.0,0.0025,0.5,500,500.0,26267.0760137,26267.0760137,0.0025,5.4346e-20,4617.40733007,1.0,0.0025,2
1.27235,95.3617,492.823590307,497.94,4422.14,0.474787,4632.56,0.0143504,4616.14243006,100,4616.14243006,1.01462,0.00256594,0.5,500,492.79750052,38530.2719072,38530.2719072,0.002,5.83632e-08,4616.14243006,0.991727,0.000957495,1
1.0,29.2543,100.0,500.0,4173.25,1.0,4640.19,,4640.19010529,100,4640.19010529,1.0,0.01,0.5,500,500.0,864.457752945,864.457752945,0.01,3.50449e-18,4640.19010529,1.0,0.01,2
1.0,73.9661,200.000000102,498.94,4308.34,1.0,4638.52,,4636.85465335,100,4636.85465335,1.0,0.005,0.5,500,500.0,10182.4208471,10182.4208471,0.005,2.1793e-19,4636.85465335,1.0,0.005,2
1.0,67.3586,299.999969474,499.54,4368.23,1.0,4637.94,,4636.77347759,100,4636.77347759,1.0,0.00333333,0.5,500,500.0,2694.45356983,2694.45356983,0.00333333,5.43914e-20,4636.77347759,1.0,0.00333333,2
1.0,59.6991,400.0,500.0,4405.15,1.0,4638.72,,4641.07042814,100,4641.07042814,1.0,0.0025,0.5,500,500.0,643.478814768,643.478814768,0.0025,5.4346e-20,4641.07042814,1.0,0.0025,2
1.17811,42.4083,496.970471774,500.0,4430.55,0.57233,4640.01,0.00605879,4638.87647061,100,4638.87647061,1.00518,0.00236573,0.5,500,497.422402571,830.720012529,830.720012529,0.002,2.44311e-08,4638.87647061,0.995982,0.00114928,1
1.0,29.4734,100.0,499.87,4172.39,1.0,4639.38,,4639.38271657,100,4639.38271657,1.0,0.01,0.5,500,500.0,877.455672421,877.455672421,0.01,3.50449e-18,4639.38271657,1.0,0.01,2
1.0,127.476,200.000000102,498.09,4304.28,1.0,4634.5,,4629.61510874,100,4629.61510874,1.0,0.005,0.5,500,500.0,31902.7681688,31902.7681688,0.005,2.1793e-19,4629.61510874,1.0,0.005,2
1.0,105.358,299.999969474,500.0,4366.76,1.0,4636.39,,4640.16796714,100,4640.16796714,1.0,0.00333333,0.5,500,500.0,787.304047055,787.304047055,0.00333333,5.43914e-20,4640.16796714,1.0,0.00333333,2
1.0,92.2577,400.0,500.0,4404.71,1.0,4638.26,,4643.88475765,100,4643.88475765,1.0,0.0025,0.5,500,500.0,709.918987949,709.918987949,0.0025,5.4346e-20,4643.88475765,1.0,0.0025,2
1.26972,66.2842,495.529090519,498.93,4429.64,0.531702,4639.42,0.00903825,4633.92620815,100,4633.92620815,1.00851,0.00253975,0.5,500,495.780438849,11230.9574316,11230.9574316,0.002,3.61617e-08,4633.92620815,0.99988,0.00106353,1
1.0,28.005,100.0,500.0,4171.7,1.0,4638.8,,4638.80091475,100,4638.80091475,1.0,0.01,0.5,500,500.0,792.202058174,792.202058174,0.01,3.50449e-18,4638.80091475,1.0,0.01,2
1.0,48.4949,200.000000102,499.48,4307.39,1.0,4637.68,,4636.56313768,100,4636.56313768,1.0,0.005,0.5,500,500.0,3956.29857923,3956.29857923,0.005,2.1793e-19,4636.56313768,1.0,0.005,2
1.0,49.4567,299.999969474,499.63,4367.71,1.0,4637.48,,4637.07134985,100,4637.07134985,1.0,0.00333333,0.5,500,500.0,2660.74509769,2660.74509769,0.00333333,5.43914e-20,4637.07134985,1.0,0.00333333,2
1.0,44.942,400.0,500.0,4405.04,1.0,4638.67,,4642.25931884,100,4642.25931884,1.0,0.0025,0.5,500,500.0,731.386544273,731.386544273,0.0025,5.4346e-20,4642.25931884,1.0,0.0025,2
1.12533,41.0836,499.007856905,500.0,4429.16,0.839447,4638.33,0.00199132,4634.86538118,100,4634.86538118,1.00192,0.00225142,0.5,500,499.043509775,778.155843951,778.155843951,0.002,7.97068e-09,4634.86538118,0.999662,0.00167946,1
1.0,160.065,100.0,498.28,4163.42,1.0,4630.49,,4630.48944123,100,4630.48944123,1.0,0.01,0.5,500,500.0,25879.5191907,25879.5191907,0.01,3.50449e-18,4630.48944123,1.0,0.01,2
1.0,121.917,200.000000102,499.34,4303.31,1.0,4633.58,,4636.66693056,100,4636.66693056,1.0,0.005,0.5,500,500.0,4128.80258091,4128.80258091,0.005,2.1793e-19,4636.66693056,1.0,0.005,2
1.0,100.587,299.999969474,500.0,4367.7,1.0,4637.36,,4644.93472405,100,4644.93472405,1.0,0.00333333,0.5,500,500.0,545.573523574,545.573523574,0.00333333,5.43914e-20,4644.93472405,1.0,0.00333333,2
1.0,88.6753,400.0,499.75,4405.73,1.0,4639.26,,4644.96356482,100,4644.96356482,1.0,0.0025,0.5,500,500.0,1067.16343394,1067.16343394,0.0025,5.4346e-20,4644.96356482,1.0,0.0025,2
1.16678,68.0013,498.396448783,500.0,4430.96,0.819167,4640.24,0.00322897,4640.31194541,100,4640.31194541,1.00351,0.00233156,0.5,500,498.250251513,704.849239886,704.849239886,0.002,1.28939e-08,4640.31194541,1.00085,0.00163694,1
1.0,25.0721,100.0,500.0,4175.98,1.0,4642.78,,4642.77529478,100,4642.77529478,1.0,0.01,0.5,500,500.0,634.958204616,634.958204616,0.01,3.50449e-18,4642.77529478,1.0,0.01,2
1.0,24.3495,200.000000102,500.0,4313.2,1.0,4643.39,,4644.00805093,100,4644.00805093,1.0,0.005,0.5,500,500.0,562.047944769,562.047944769,0.005,2.1793e-19,4644.00805093,1.0,0.005,2
1.0,24.0337,299.999969474,500.0,4374.81,1.0,4644.47,,4646.61750835,100,4646.61750835,1.0,0.00333333,0.5,500,500.0,545.583137503,545.583137503,0.00333333,5.43914e-20,4646.61750835,1.0,0.00333333,2
1.0,25.4721,400.0,500.0,4409.61,1.0,4643.14,,4639.16734898,100,4639.16734898,1.0,0.0025,0.5,500,500.0,849.88025383,849.88025383,0.0025,5.4346e-20,4639.16734898,1.0,0.0025,2
1.09649,24.4641,499.304448907,500.0,4434.19,0.839624,4643.21,0.00139908,4641.9722617,100,4641.9722617,1.00135,0.00219099,0.5,500,499.324044722,572.948395059,572.948395059,0.002,5.58615e-09,4641.9722617,1.00091,0.00167772,1
1.0,164.429,100.0,497.27,4149.73,1.0,4616.93,,4616.92951683,100,4616.92951683,1.0,0.01,0.5,500,500.0,27309.8958592,27309.8958592,0.01,3.50449e-18,4616.92951683,1.0,0.01,2
1.0,120.787,200.000000102,499.62,4298.73,1.0,4629.09,,4641.2431628,100,4641.2431628,1.0,0.005,0.5,500,500.0,1865.38006391,1865.38006391,0.005,2.1793e-19,4641.2431628,1.0,0.005,2
1.0,99.6958,299.999969474,500.0,4364.1,1.0,4633.84,,4643.34375619,100,4643.34375619,1.0,0.00333333,0.5,500,500.0,508.195716984,508.195716984,0.00333333,5.43914e-20,4643.34375619,1.0,0.00333333,2
1.0,87.607,400.0,500.0,4401.51,1.0,4635.11,,4638.92824952,100,4638.92824952,1.0,0.0025,0.5,500,500.0,871.481454786,871.481454786,0.0025,5.4346e-20,4638.92824952,1.0,0.0025,2
1.34785,58.5372,495.301631872,500.0,4429.06,0.52705,4638.94,0.00943996,4643.47096496,100,4643.47096496,1.00907,0.00270498,0.5,500,495.50521684,782.139778177,782.139778177,0.002,3.80201e-08,4643.47096496,0.996571,0.00105773,1
1.0,21.3811,100.0,500.0,4178.51,1.0,4645.61,,4645.61346305,100,4645.61346305,1.0,0.01,0.5,500,500.0,461.769712554,461.769712554,0.01,3.50449e-18,4645.61346305,1.0,0.01,2
1.0,48.6428,200.000000102,499.09,4309.82,1.0,4640.11,,4634.60753133,100,4634.60753133,1.0,0.005,0.5,500,500.0,4257.10164345,4257.10164345,0.005,2.1793e-19,4634.60753133,1.0,0.005,2
1.0,42.6476,299.999969474,500.0,4371.45,1.0,4641.14,,4643.18546315,100,4643.18546315,1.0,0.00333333,0.5,500,500.0,725.150381442,725.150381442,0.00333333,5.43914e-20,4643.18546315,1.0,0.00333333,2
1.0,38.2984,400.0,500.0,4409.04,1.0,4642.63,,4647.09496315,100,4647.09496315,1.0,0.0025,0.5,500,500.0,387.859744161,387.859744161,0.0025,5.4346e-20,4647.09496315,1.0,0.0025,2
1.27609,61.4049,495.596337054,497.7,4429.77,0.557158,4639.59,0.00887713,4617.38564562,100,4617.38564562,1.00861,0.00255599,0.5,500,495.731510283,29718.7110438,29718.7110438,0.002,3.56146e-08,4617.38564562,0.99851,0.00111598,1
1.0,28.0633,100.0,500.0,4173.4,1.0,4640.52,,4640.51808065,100,4640.51808065,1.0,0.01,0.5,500,500.0,795.50313456,795.50313456,0.01,3.50449e-18,4640.51808065,1.0,0.01,2
1.0,26.5857,200.000000102,500.0,4311.49,1.0,4641.8,,4643.07819988,100,4643.07819988,1.0,0.005,0.5,500,500.0,629.06767713,629.06767713,0.005,2.1793e-19,4643.07819988,1.0,0.005,2
1.0,26.2347,299.999969474,500.0,4372.65,1.0,4642.34,,4643.43628535,100,4643.43628535,1.0,0.00333333,0.5,500,500.0,655.942285623,655.942285623,0.00333333,5.43914e-20,4643.43628535,1.0,0.00333333,2
1.0,24.6016,400.0,500.0,4409.85,1.0,4643.41,,4646.60750627,100,4646.60750627,1.0,0.0025,0.5,500,500.0,345.998440196,345.998440196,0.0025,5.4346e-20,4646.60750627,1.0,0.0025,2
1.10865,39.8436,499.039843299,498.85,4433.18,0.83056,4642.26,0.00192081,4635.8143924,100,4635.8143924,1.00168,0.00222137,0.5,500,499.161519412,6667.00150563,6667.00150563,0.002,7.71156e-09,4635.8143924,0.998163,0.00166418,1
1.0,20.1663,100.0,500.0,4177.49,1.0,4644.65,,4644.65507638,100,4644.65507638,1.0,0.01,0.5,500,500.0,410.785370405,410.785370405,0.01,3.50449e-18,4644.65507638,1.0,0.01,2
1.0,21.3257,200.000000102,500.0,4315.11,1.0,4645.46,,4646.27401774,100,4646.27401774,1.0,0.005,0.5,500,500.0,506.646692868,506.646692868,0.005,2.1793e-19,4646.27401774,1.0,0.005,2
1.0,21.037,299.999969474,500.0,4376.5,1.0,4646.23,,4647.75531489,100,4647.75531489,1.0,0.00333333,0.5,500,500.0,418.794994092,418.794994092,0.00333333,5.43914e-20,4647.75531489,1.0,0.00333333,2
1.0,22.4377,400.0,500.0,4411.84,1.0,4645.43,,4643.05490493,100,4643.05490493,1.0,0.0025,0.5,500,500.0,685.436624635,685.436624635,0.0025,5.4346e-20,4643.05490493,1.0,0.0025,2
1.10322,23.5201,499.234702684,500.0,4435.65,0.855265,4644.71,0.0015308,4640.43477885,100,4640.43477885,1.00132,0.00220991,0.5,500,499.342294572,893.381843824,893.381843824,0.002,6.14248e-09,4640.43477885,0.998429,0.00171322,1
1.0,24.545,100.0,500.0,4176.14,1.0,4642.96,,4642.95636999,100,4642.95636999,1.0,0.01,0.5,500,500.0,608.543908687,608.543908687,0.01,3.50449e-18,4642.95636999,1.0,0.01,2
1.0,73.2002,200.000000102,498.51,4307.67,1.0,4637.84,,4632.7286196,100,4632.7286196,1.0,0.005,0.5,500,500.0,10163.4001184,10163.4001184,0.005,2.1793e-19,4632.7286196,1.0,0.005,2
1.0,60.8183,299.999969474,500.0,4371.28,1.0,4640.96,,4647.20824651,100,4647.20824651,1.0,0.00333333,0.5,500,500.0,324.837220655,324.837220655,0.00333333,5.43914e-20,4647.20824651,1.0,0.00333333,2
1.0,90.0303,400.0,498.48,4404.18,1.0,4637.74,,4628.06226329,100,4628.06226329,1.0,0.0025,0.5,500,500.0,21414.5151658,21414.5151658,0.0025,5.4346e-20,4628.06226329,1.0,0.0025,2
1.29364,72.487,491.474043477,498.05,4427.99,0.501726,4638.39,0.0171548,4622.85600242,100,4622.85600242,1.01444,0.00260435,0.5,500,492.883670493,33684.0468814,33684.0468814,0.002,6.9528e-08,4622.85600242,0.993442,0.00101008,1
1.0,25.2369,100.0,500.0,4178.3,1.0,4645.31,,4645.31377365,100,4645.31377365,1.0,0.01,0.5,500,500.0,643.333132104,643.333132104,0.01,3.50449e-18,4645.31377365,1.0,0.01,2
1.0,24.7556,200.000000102,499.87,4314.59,1.0,4644.92,,4644.53305425,100,4644.53305425,1.0,0.005,0.5,500,500.0,594.421288418,594.421288418,0.005,2.1793e-19,4644.53305425,1.0,0.005,2
1.0,62.3086,299.999969474,498.93,4370.19,1.0,4639.9,,4629.8650167,100,4629.8650167,1.0,0.00333333,0.5,500,500.0,10373.9595216,10373.9595216,0.00333333,5.43914e-20,4629.8650167,1.0,0.00333333,2
1.0,119.117,400.0,497.75,4402.23,1.0,4635.81,,4623.52809092,100,4623.52809092,1.0,0.0025,0.5,500,500.0,45360.9405179,45360.9405179,0.0025,5.4346e-20,4623.52809092,1.0,0.0025,2
1.22895,62.8697,494.213983072,499.05,4428.7,0.436811,4638.81,0.0117186,4635.28400592,100,4635.28400592,1.01108,0.00245918,0.5,500,494.519473093,5122.88765453,5122.88765453,0.002,4.69229e-08,4635.28400592,0.999482,0.000874075,1
1.0,25.4689,100.0,500.0,4175.23,1.0,4642.29,,4642.29110785,100,4642.29110785,1.0,0.01,0.5,500,500.0,655.220270525,655.220270525,0.01,3.50449e-18,4642.29110785,1.0,0.01,2
1.0,24.9587,200.000000102,500.0,4312.48,1.0,4642.79,,4643.28878683,100,4643.28878683,1.0,0.005,0.5,500,500.0,602.734353822,602.734353822,0.005,2.1793e-19,4643.28878683,1.0,0.005,2
1.0,25.8293,299.999969474,500.0,4373.12,1.0,4642.82,,4642.88304297,100,4642.88304297,1.0,0.00333333,0.5,500,500.0,763.214298402,763.214298402,0.00333333,5.43914e-20,4642.88304297,1.0,0.00333333,2
1.0,79.982,400.0,498.37,4404.8,1.0,4638.37,,4624.99869991,100,4624.99869991,1.0,0.0025,0.5,500,500.0,23584.6634551,23584.6634551,0.0025,5.4346e-20,4624.99869991,1.0,0.0025,2
1.1596,45.291,496.473662896,500.0,4431.69,0.553501,4641.28,0.00704982,4645.16478319,100,4645.16478319,1.00629,0.00233016,0.5,500,496.87597363,446.26679998,446.26679998,0.002,2.84661e-08,4645.16478319,0.995301,0.00111223,1
1.0,36.1762,100.0,499.86,4177.4,1.0,4644.63,,4644.62930474,100,4644.62930474,1.0,0.01,0.5,500,500.0,1321.93741567,1321.93741567,0.01,3.50449e-18,4644.62930474,1.0,0.01,2
1.0,28.9962,200.000000102,500.0,4315.68,1.0,4646.06,,4647.49678063,100,4647.49678063,1.0,0.005,0.5,500,500.0,372.448629898,372.448629898,0.005,2.1793e-19,4647.49678063,1.0,0.005,2
1.0,101.593,299.999969474,498.19,4370.25,1.0,4640.0,,4627.87614346,100,4627.87614346,1.0,0.00333333,0.5,500,500.0,29355.0650957,29355.0650957,0.00333333,5.43914e-20,4627.87614346,1.0,0.00333333,2
1.0,88.8551,400.0,500.0,4407.6,1.0,4641.21,,4644.8396083,100,4644.8396083,1.0,0.0025,0.5,500,500.0,605.820658553,605.820658553,0.0025,5.4346e-20,4644.8396083,1.0,0.0025,2
1.24604,55.9185,496.530467497,500.0,4433.08,0.663246,4642.76,0.0071049,4640.92228658,100,4640.92228658,1.00698,0.00247394,0.5,500,496.532926602,757.593969403,757.593969403,0.002,2.80072e-08,4640.92228658,1.00734,0.00131683,1
1.0,106.557,100.0,498.91,4163.65,1.0,4630.69,,4630.68512381,100,4630.68512381,1.0,0.01,0.5,500,500.0,11469.0171563,11469.0171563,0.01,3.50449e-18,4630.68512381,1.0,0.01,2
1.0,77.7083,200.000000102,500.0,4306.55,1.0,4636.79,,4642.90491425,100,4642.90491425,1.0,0.005,0.5,500,500.0,654.727403493,654.727403493,0.005,2.1793e-19,4642.90491425,1.0,0.005,2
1.0,64.8694,299.999969474,500.0,4370.3,1.0,4639.95,,4646.25558427,100,4646.25558427,1.0,0.00333333,0.5,500,500.0,492.181382594,492.181382594,0.00333333,5.43914e-20,4646.25558427,1.0,0.00333333,2
1.0,57.1076,400.0,500.0,4407.82,1.0,4641.34,,4645.52960575,100,4645.52960575,1.0,0.0025,0.5,500,500.0,401.671492983,401.671492983,0.0025,5.4346e-20,4645.52960575,1.0,0.0025,2
1.12886,60.7616,498.608149058,498.63,4430.87,0.807651,4640.09,0.00280521,4631.92533796,100,4631.92533796,1.00279,0.00225457,0.5,500,498.606878755,9564.38718461,9564.38718461,0.002,1.11896e-08,4631.92533796,1.00139,0.00161305,1
1.0,216.838,100.0,496.86,4143.53,1.0,4610.57,,4610.57330422,100,4610.57330422,1.0,0.01,0.5,500,500.0,47493.5129244,47493.5129244,0.01,3.50449e-18,4610.57330422,1.0,0.01,2
