DiscEpRewMean,Var_J,EpLenMean,ev_tdlam_before,entloss,EpisodesSoFar,TimestepsSoFar,meankl,entropy,SampleRenyi2,EpThisIter,TimeElapsed,J_hat,optimgain,Step_size,EpRewMean,surrgain
27.0976676418,0.029529353603720665,500.0,0.967461746186,,4300,2150000,0.00695851,2.39946,2.0954e+19,100,5848.861442804337,27.127147674560547,0.00637029,1.0,31.5329205157,0.00637029
27.4681381824,0.06240652874112129,500.0,0.969845876098,,4400,2200000,0.00638562,2.39935,46.7335,100,5999.015624046326,27.65117645263672,0.00620058,1.0,32.3757015614,0.00620058
27.6765027164,0.05745573341846466,500.0,0.962286196649,,4500,2250000,0.00627447,2.39648,1610.94,100,6147.491468906403,27.879549026489258,0.00754486,1.0,32.4110429744,0.00754486
27.8853631648,0.345676988363266,500.0,0.959795810282,,4600,2300000,0.00699889,2.38162,1.08659e+12,100,6303.314476728439,27.594802856445312,0.00552295,1.0,33.5420041884,0.00552295
27.940363366,0.26372286677360535,500.0,0.969336418435,,4700,2350000,0.00726702,2.36008,2.45186e+17,100,6451.0431072711945,28.940637588500977,0.00681161,1.0,33.1518151664,0.00681161
28.1178103461,0.7476861476898193,500.0,0.972701475024,,4800,2400000,0.00700355,2.33425,2.02088e+18,100,6584.6595804691315,28.945802688598633,0.00727341,1.0,33.4400575586,0.00727341
28.3178734661,0.2822824716567993,500.0,0.965347576886,,4900,2450000,0.00649704,2.31765,5.82905e+13,100,6729.602872610092,28.335508346557617,0.00622329,1.0,33.6920032327,0.00622329
28.3240948406,0.23930464684963226,500.0,0.972873117775,,5000,2500000,0.00742188,2.27643,3.24405e+29,100,6881.468765735626,28.712261199951172,0.00612202,1.0,32.9199161987,0.00612202
28.2287732595,0.07958906143903732,500.0,0.975411619991,,5100,2550000,0.00677743,2.24437,4.09027e+24,100,7019.426330566406,28.75522232055664,0.0056342,1.0,32.7448007823,0.0056342
28.1200643688,0.12242723256349564,500.0,0.976846715435,,5200,2600000,0.00778533,2.22727,1.05473e+14,100,7169.458492040634,28.17352294921875,0.00818134,1.0,32.368399915,0.00818134
28.7677719945,0.052967727184295654,500.0,0.969379898161,,5300,2650000,0.00734358,2.21312,1.10025e+11,100,7310.540797710419,28.9648380279541,0.00661952,1.0,33.9600643364,0.00661952
28.6878733661,0.0593983493745327,500.0,0.97490837425,,5400,2700000,0.00701197,2.20216,2.99954e+09,100,7447.8820996284485,30.173507690429688,0.00661084,1.0,34.137455259,0.00661084
28.8320243766,0.0876920223236084,500.0,0.978934714571,,5500,2750000,0.00774347,2.17509,2.42201e+20,100,7592.361253261566,29.069984436035156,0.00668961,1.0,33.9540008401,0.00668961
29.4188761318,0.2977541983127594,500.0,0.975080095232,,5600,2800000,0.00627441,2.15135,7.60646e+17,100,7735.35512638092,29.890546798706055,0.00717998,1.0,35.0486247405,0.00717998
29.0268335508,0.1553104966878891,500.0,0.977882204577,,5700,2850000,0.00765458,2.12867,1.12851e+17,100,7878.935336589813,28.7491455078125,0.00705537,1.0,34.8043251357,0.00705537
29.5803447732,0.09184154123067856,500.0,0.975323466584,,5800,2900000,0.00779832,2.09107,4.10359e+26,100,8027.379235982895,29.327505111694336,0.00666798,1.0,35.9313006824,0.00666798
29.9190025176,0.1289677768945694,500.0,0.978618841618,,5900,2950000,0.00712759,2.08797,31391.4,100,8175.964742898941,29.340089797973633,0.00603562,1.0,36.080689849,0.00603562
29.9444063905,0.08281305432319641,500.0,0.977742685005,,6000,3000000,0.0074257,2.06641,1.33878e+16,100,8328.21265745163,30.469825744628906,0.00712277,1.0,36.1382683579,0.00712277
30.2297369074,0.13587559759616852,500.0,0.96612143144,,6100,3050000,0.00744007,2.06836,3.58326,100,8479.308459997177,33.36809158325195,0.00632265,1.0,37.5969182351,0.00632265
30.6564503118,0.12668779492378235,500.0,0.96865452826,,6200,3100000,0.00681224,2.06537,10353.6,100,8631.660640001297,30.6936092376709,0.00673493,1.0,38.0281347785,0.00673493
30.8304920223,0.07776088267564774,500.0,0.96375162527,,6300,3150000,0.0076312,2.05169,9.18923e+11,100,8785.023417711258,31.135696411132812,0.00803234,1.0,38.944301845,0.00803234
30.8682347984,0.15454237163066864,500.0,0.967323578894,,6400,3200000,0.0075405,2.03313,1.68309e+14,100,8943.677723169327,32.57011413574219,0.00703553,1.0,38.7609307017,0.00703553
31.2368741236,0.13559818267822266,500.0,0.97302527912,,6500,3250000,0.00683222,2.0163,2.11374e+13,100,9101.329405069351,31.530895233154297,0.00656833,1.0,39.8994952688,0.00656833
31.4000540883,0.10430122911930084,500.0,0.968964304775,,6600,3300000,0.00803798,1.99902,6.70931e+13,100,9254.565187215805,31.24683380126953,0.00732376,1.0,40.4675024856,0.00732376
31.5022578602,0.09985431283712387,500.0,0.972196534276,,6700,3350000,0.00767264,1.98445,5.704e+10,100,9401.838445425034,31.70044708251953,0.00803658,1.0,41.2113721516,0.00803658
31.7497985441,0.061936404556035995,500.0,0.977562338114,,6800,3400000,0.00746496,1.95574,1.32916e+21,100,9553.732570409775,31.956106185913086,0.00728033,1.0,40.9764567931,0.00728033
31.8373930967,0.08515641838312149,500.0,0.976142937317,,6900,3450000,0.00763873,1.9472,1.87383e+07,100,9707.061318397522,31.05661392211914,0.00952364,1.0,41.5067631952,0.00952364
32.2998036316,0.0662679448723793,500.0,0.974074907601,,7000,3500000,0.00674861,1.95086,0.179917,100,9848.379001379013,31.944204330444336,0.00795638,1.0,42.096576671,0.00795638
32.0873651542,0.1586676687002182,500.0,0.977967413142,,7100,3550000,0.00785249,1.93066,1.59048e+15,100,9993.73531794548,32.0899543762207,0.00738236,1.0,41.6243687242,0.00738236
32.1018555433,0.03767557442188263,500.0,0.977134991437,,7200,3600000,0.00826398,1.89056,4.57851e+28,100,10135.78540468216,32.547367095947266,0.00794649,1.0,41.0849718053,0.00794649
32.0059627171,0.33039286732673645,500.0,0.977474620566,,7300,3650000,0.00776628,1.89152,95.4474,100,10291.526615142822,32.99047088623047,0.00916352,1.0,41.1165529927,0.00916352
32.4000219124,0.05880427360534668,500.0,0.974873326719,,7400,3700000,0.00795842,1.87305,1.85022e+13,100,10443.231023788452,31.857036590576172,0.00796772,1.0,42.0083692973,0.00796772
32.5575838364,0.16120469570159912,500.0,0.977208545431,,7500,3750000,0.00708977,1.86691,6.31945e+06,100,10600.454401254654,33.11266326904297,0.00715484,1.0,42.0672384914,0.00715484
32.7423431474,0.1038394421339035,500.0,0.978724051267,,7600,3800000,0.00818298,1.84563,7.88543e+15,100,10759.473766088486,32.96674728393555,0.00770865,1.0,42.4574253776,0.00770865
32.8649968484,0.09447044134140015,500.0,0.98206887953,,7700,3850000,0.00776664,1.83914,659713.0,100,10916.409285783768,33.46476745605469,0.00818736,1.0,42.8442959081,0.00818736
32.9539244398,0.0495121031999588,500.0,0.976617867127,,7800,3900000,0.00788911,1.79973,3.48599e+27,100,11064.620559215546,33.657814025878906,0.00674895,1.0,43.5308146621,0.00674895
32.8776420813,0.19817127287387848,500.0,0.977885205299,,7900,3950000,0.00759115,1.79095,6.15999e+06,100,11219.7578830719,32.671504974365234,0.00757746,1.0,43.751710575,0.00757746
33.348265926,0.0577566884458065,500.0,0.972752979025,,8000,4000000,0.00784043,1.76047,2.734e+21,100,11384.324537038803,33.0369987487793,0.00885959,1.0,45.0281577059,0.00885959
33.7348986282,0.14735521376132965,500.0,0.977511640638,,8100,4050000,0.00752667,1.73279,1.0463e+21,100,11536.94338274002,34.336795806884766,0.00738127,1.0,45.298943745,0.00738127
33.7316366529,0.369392991065979,500.0,0.967798974365,,8200,4100000,0.0076346,1.71259,2.40846e+14,100,11687.11465215683,34.30564498901367,0.00752611,1.0,46.625671072,0.00752611
33.8345382916,0.08188404887914658,500.0,0.980748254806,,8300,4150000,0.00813512,1.69112,1.56556e+15,100,11827.382479667664,34.845977783203125,0.00857317,1.0,45.4545602289,0.00857317
33.925583489,0.48510634899139404,500.0,0.974314039573,,8400,4200000,0.00762538,1.67969,3.223e+08,100,11979.835976839066,33.43270492553711,0.00819748,1.0,45.3069115494,0.00819748
33.9501865179,0.13663563132286072,500.0,0.980452496558,,8500,4250000,0.00844864,1.67119,4.57141e+06,100,12133.377914190292,34.579139709472656,0.00868538,1.0,45.7390879974,0.00868538
34.0202882849,0.17671933770179749,500.0,0.97144283168,,8600,4300000,0.00815627,1.65363,2.43476e+12,100,12295.453305482864,34.56221008300781,0.00807002,1.0,46.8615585819,0.00807002
34.1393931231,0.10961753875017166,500.0,0.973607052118,,8700,4350000,0.00770281,1.64834,2.95149e+06,100,12455.273536682129,34.335391998291016,0.00824846,1.0,47.1497739963,0.00824846
34.1774830027,0.14909546077251434,500.0,0.981539575383,,8800,4400000,0.00798404,1.6302,7.93417e+12,100,12610.25242805481,34.471866607666016,0.00995004,1.0,47.0960291845,0.00995004
34.5744887293,0.0110668009147048,500.0,0.97557500191,,8900,4450000,0.00859696,1.60419,1.06189e+18,100,12759.09199333191,34.65544128417969,0.00788642,1.0,48.4299802656,0.00788642
34.3472485096,0.7668566107749939,500.0,0.977989483625,,9000,4500000,0.00813742,1.60253,215.707,100,12914.296115636826,32.7122917175293,0.00872933,1.0,47.6663829252,0.00872933
34.7134507596,0.1838698387145996,500.0,0.974666219205,,9100,4550000,0.00823293,1.59562,1.65912e+06,100,13064.08008480072,34.77892303466797,0.00921676,1.0,48.313081237,0.00921676
34.7359685068,0.08552421629428864,500.0,0.977946069092,,9200,4600000,0.0079763,1.58781,1.5504e+07,100,13218.392632246017,33.20990753173828,0.010001,1.0,49.3310716743,0.010001
34.8839357164,0.3786396086215973,500.0,0.968762071803,,9300,4650000,0.00737195,1.57843,3.47428e+07,100,13376.00869846344,34.609336853027344,0.00757997,1.0,50.3621891272,0.00757997
34.9156026732,0.3154400587081909,500.0,0.971204640344,,9400,4700000,0.00833522,1.57196,594227.0,100,13530.813307285309,33.957923889160156,0.00871814,1.0,50.9473942145,0.00871814
35.0481689554,0.04571082815527916,500.0,0.972835678607,,9500,4750000,0.00813096,1.55656,5.41715e+11,100,13684.615063905716,34.70785140991211,0.00792926,1.0,50.7571135117,0.00792926
35.3506884814,0.14919133484363556,500.0,0.974083991721,,9600,4800000,0.0077914,1.54502,5.80522e+09,100,13839.574855089188,35.18110275268555,0.00776819,1.0,51.3016052857,0.00776819
35.1175712043,0.050440166145563126,500.0,0.980249105021,,9700,4850000,0.00823132,1.53321,2.53446e+09,100,13998.73166513443,35.10368728637695,0.00910217,1.0,51.4197034004,0.00910217
35.0577883891,0.1615343689918518,500.0,0.975829184055,,9800,4900000,0.00801973,1.50383,9.56791e+19,100,14161.132888555527,34.58188247680664,0.00905451,1.0,51.8074553311,0.00905451
35.6860187689,0.03905695304274559,500.0,0.976541582495,,9900,4950000,0.00814066,1.49552,3.34525e+06,100,14324.599867105484,35.85270690917969,0.0092895,1.0,51.595742282,0.0092895
35.5811498336,0.17112210392951965,500.0,0.981486974284,,10000,5000000,0.00844623,1.48728,7.64102e+06,100,14484.2514462471,35.46065902709961,0.0093088,1.0,52.2407537337,0.0093088
35.7505194276,0.3564051389694214,500.0,0.977444341406,,10100,5050000,0.00841377,1.47494,4.28079e+09,100,14653.729385852814,35.29563903808594,0.0106912,1.0,52.613258037,0.0106912
35.6583617231,0.0894092246890068,500.0,0.979731330648,,10200,5100000,0.00822613,1.46864,1.91057e+06,100,14803.758498430252,35.7790641784668,0.00891618,1.0,52.7942231955,0.00891618
35.6912903597,0.0750710591673851,500.0,0.976729718968,,10300,5150000,0.00801772,1.46351,79746.8,100,14951.804224014282,35.531883239746094,0.00795409,1.0,53.6999564487,0.00795409
35.697520021,0.07338862121105194,500.0,0.975765699521,,10400,5200000,0.00843926,1.45855,111417.0,100,15116.281460523605,36.45416259765625,0.00905911,1.0,53.414586914,0.00905911
35.7486603081,0.24006374180316925,500.0,0.978488741443,,10500,5250000,0.00825415,1.44638,1.45997e+09,100,15260.351763010025,36.6221923828125,0.009761,1.0,52.8365152293,0.009761
35.6833328699,0.15274223685264587,500.0,0.975707249716,,10600,5300000,0.00824481,1.4219,8.80797e+17,100,15426.716638088226,36.03889465332031,0.00734137,1.0,51.8393511355,0.00734137
35.8422675754,0.016791637986898422,500.0,0.972100405023,,10700,5350000,0.00853011,1.41513,565820.0,100,15591.87359046936,35.730438232421875,0.0090289,1.0,52.9638664666,0.0090289
35.5973611513,0.06746149063110352,500.0,0.970705656335,,10800,5400000,0.00848151,1.40171,2.52902e+10,100,15754.299162864685,35.10636901855469,0.00814307,1.0,52.2885148406,0.00814307
35.988582437,0.7017098665237427,500.0,0.970938757062,,10900,5450000,0.00838649,1.38468,1.86949e+13,100,15917.692754507065,36.60493469238281,0.00770749,1.0,53.3787559829,0.00770749
35.8114930488,0.12123424559831619,500.0,0.977172004059,,11000,5500000,0.00846134,1.38585,8.22703,100,16079.029868602753,36.441192626953125,0.00902222,1.0,52.1540808128,0.00902222
35.8749525387,0.09226059913635254,500.0,0.969507766888,,11100,5550000,0.00818631,1.38023,227408.0,100,16242.129020929337,35.778133392333984,0.00769375,1.0,53.0313159388,0.00769375
35.9596340174,0.12165693193674088,500.0,0.972959890962,,11200,5600000,0.00857,1.39028,4.87692e-06,100,16411.535073518753,36.94419860839844,0.00805583,1.0,53.2137781173,0.00805583
35.92705197,0.031239816918969154,500.0,0.972491463646,,11300,5650000,0.0075909,1.39417,0.271749,100,16574.35386800766,35.9947395324707,0.00887655,1.0,53.1721735353,0.00887655
36.4109707404,0.11725972592830658,500.0,0.959394712001,,11400,5700000,0.00856332,1.39648,1.80556,100,16727.391355752945,36.719261169433594,0.00863209,1.0,55.408708703,0.00863209
36.1828702062,0.0641358345746994,500.0,0.967745527625,,11500,5750000,0.00855432,1.38856,2.35714e+06,100,16888.41647362709,37.596256256103516,0.00863909,1.0,54.8236676076,0.00863909
36.3249758126,0.10578814893960953,500.0,0.96669407934,,11600,5800000,0.00852651,1.38563,1062.84,100,17047.469089269638,36.37924575805664,0.0107876,1.0,55.2757328709,0.0107876
36.6805971387,0.019553309306502342,500.0,0.965643890202,,11700,5850000,0.00833606,1.3661,8.16153e+14,100,17216.327813863754,36.79580307006836,0.0085333,1.0,56.9765336529,0.0085333
36.847676208,0.21384532749652863,500.0,0.967814516276,,11800,5900000,0.00866684,1.35754,7.72927e+06,100,17383.911003112793,37.39563751220703,0.00980907,1.0,57.6260705806,0.00980907
36.8625853482,0.37729671597480774,500.0,0.969305541366,,11900,5950000,0.00886601,1.34413,3.27749e+12,100,17541.209934473038,36.5465202331543,0.0100881,1.0,57.2855735558,0.0100881
36.6356362818,0.07956474274396896,500.0,0.974534995854,,12000,6000000,0.00871282,1.34632,1.06282,100,17703.32371520996,37.060970306396484,0.00814504,1.0,57.1636347651,0.00814504
37.1064640298,0.07873803377151489,500.0,0.976135173813,,12100,6050000,0.00795376,1.34632,59.003,100,17867.052646160126,38.42521667480469,0.00771995,1.0,57.1187051612,0.00771995
36.9755990555,0.07651745527982712,500.0,0.967239744961,,12200,6100000,0.00819255,1.33987,773534.0,100,18037.820347070694,37.03276824951172,0.00970048,1.0,58.3389638704,0.00970048
36.8768487829,0.39948412775993347,500.0,0.977371923625,,12300,6150000,0.00862621,1.32333,2.59406e+13,100,18198.403080701828,38.126216888427734,0.00861212,1.0,57.0118681007,0.00861212
36.695363378,0.0881861075758934,500.0,0.978708215058,,12400,6200000,0.0085232,1.32467,22.1357,100,18366.745001077652,37.275291442871094,0.00975216,1.0,56.7816347638,0.00975216
36.7373823826,0.003323057433590293,500.0,0.976283796132,,12500,6250000,0.00860277,1.30471,6.59404e+14,100,18529.573388576508,36.27829360961914,0.00859818,1.0,56.5734104168,0.00859818
36.774342168,0.01422580610960722,500.0,0.971507420763,,12600,6300000,0.00847964,1.30369,85.3431,100,18694.312453746796,37.03229522705078,0.00800795,1.0,57.2965471741,0.00800795
36.7173581874,0.4398503303527832,500.0,0.969722758979,,12700,6350000,0.00867776,1.29236,1.26491e+09,100,18863.775530815125,38.803340911865234,0.00897605,1.0,56.7101879619,0.00897605
36.8036944379,0.22527946531772614,500.0,0.97375128977,,12800,6400000,0.00901018,1.27441,4.0061e+13,100,19022.694169044495,37.1819953918457,0.0085477,1.0,57.0620008125,0.0085477
36.9415547541,0.06592334806919098,500.0,0.968073748052,,12900,6450000,0.00886943,1.28357,1.78435e-05,100,19187.24263238907,36.122703552246094,0.0106126,1.0,57.5062774662,0.0106126
36.9782618788,0.3730165660381317,500.0,0.973855594173,,13000,6500000,0.00852101,1.27831,90176.6,100,19358.23652791977,36.42394256591797,0.00936368,1.0,57.1178400268,0.00936368
37.3367771224,0.16917748749256134,500.0,0.959796328098,,13100,6550000,0.00862038,1.27112,826188.0,100,19527.57511997223,37.8248176574707,0.00971051,1.0,59.0432746928,0.00971051
37.1798193862,0.1224236935377121,500.0,0.962664682418,,13200,6600000,0.00905852,1.24804,1.81692e+17,100,19691.892466068268,38.063655853271484,0.00839047,1.0,58.1639010046,0.00839047
37.328579297,0.11220180243253708,500.0,0.965364418924,,13300,6650000,0.00870706,1.24352,19887.4,100,19869.304187059402,38.103187561035156,0.00884679,1.0,59.2586250947,0.00884679
37.5004494183,0.1669381558895111,500.0,0.966897692531,,13400,6700000,0.00910378,1.24082,920.286,100,20038.454461336136,37.39163589477539,0.00824854,1.0,59.5483130828,0.00824854
37.3862720742,0.18802596628665924,500.0,0.961874995381,,13500,6750000,0.00849833,1.23401,635297.0,100,20192.249734401703,38.497867584228516,0.00769693,1.0,60.0995753476,0.00769693
37.3362916894,0.1833607405424118,500.0,0.970776878297,,13600,6800000,0.00848355,1.23085,2868.21,100,20357.463389396667,36.64982604980469,0.00810722,1.0,59.2385317386,0.00810722
37.3814466542,0.24949122965335846,500.0,0.961862362921,,13700,6850000,0.00859026,1.22996,47.4041,100,20529.877913951874,37.63324737548828,0.00880745,1.0,59.4881712147,0.00880745
37.3157372288,1.2271668910980225,500.0,0.964241791517,,13800,6900000,0.00871947,1.23831,1.87173e-05,100,20694.81100130081,35.965065002441406,0.0100745,1.0,59.0681850426,0.0100745
37.3044245779,0.06925083696842194,500.0,0.967093352228,,13900,6950000,0.0079928,1.23255,27868.1,100,20874.04759120941,37.080963134765625,0.00864994,1.0,58.2491512655,0.00864994
37.2704671273,0.108029305934906,500.0,0.966471839696,,14000,7000000,0.00948184,1.22024,1.58814e+09,100,21043.328857660294,36.958343505859375,0.00911809,1.0,58.186816799,0.00911809
37.4268958004,0.00031871392275206745,500.0,0.9658671543,,14100,7050000,0.00881578,1.20616,1.1149e+11,100,21206.586552619934,38.31636047363281,0.00868474,1.0,58.7041417785,0.00868474
37.7444421242,0.08416697382926941,500.0,0.958247385919,,14200,7100000,0.00907703,1.20374,835.968,100,21376.745940446854,38.74777603149414,0.00838367,1.0,60.3192357938,0.00838367
37.5947177696,0.0392034612596035,500.0,0.952337030321,,14300,7150000,0.0090354,1.19876,62259.5,100,21546.12002825737,37.36478042602539,0.00891789,1.0,60.872013262,0.00891789
37.5836474577,0.1172012910246849,500.0,0.956892997026,,14400,7200000,0.00868856,1.18297,1.28399e+12,100,21714.483687877655,37.666358947753906,0.00772717,1.0,61.0238476742,0.00772717
37.9562530633,0.13052210211753845,500.0,0.954669665545,,14500,7250000,0.00915817,1.18995,0.000731027,100,21896.965483903885,39.59153747558594,0.00797839,1.0,61.9009630644,0.00797839
37.8993705374,0.14574918150901794,500.0,0.957471426576,,14600,7300000,0.00919523,1.18604,4815.0,100,22067.804970026016,38.70731735229492,0.00836238,1.0,61.9632723858,0.00836238
38.169967345,0.15869654715061188,500.0,0.954312160611,,14700,7350000,0.0085963,1.16761,1.06327e+13,100,22234.220119953156,39.136661529541016,0.00866504,1.0,63.0318072242,0.00866504
