AvgDiscRet,ESSClassic,VarNormIw,MinVanillaIw,VarJ,MinNormIw,MaxVanillaIw,AvgVanillaIw,VanillaAvgRet,AvgNormIw,AvgRet,VarDiscRet,VarRet,BatchSize,Bound,MaxNormIw,VarVanillaIw,AvgEpLen,eRenyi2,ESSRenyi,J
-7.790942117670457,83.98851168808994,1.9256486e-05,0.037776187,7.6236205,0.00038195692,1.5348088,0.98901695,-7.790942117670457,0.01,-7.790942117670457,50.59701776136463,50.59701776136463,100,-9.571751,0.015518528,0.18835822,200.0,1.1688695,85.55275023793527,-7.5016937
-7.983144434327634,94.89009091383993,5.4394645e-06,0.88856214,6.7599397,0.0088408645,2.8291683,1.0050625,-7.983144434327634,0.01,-7.983144434327634,47.003082681637764,47.003082681637764,100,-9.903012,0.028149178,0.054946784,200.0,1.0361481,96.51130255504013,-7.931205
-6.765326801818114,60.000830906669506,6.733772e-05,7.232858e-05,6.7614484,7.6164446e-07,2.1733358,0.949637,-6.765326801818114,0.01,-6.765326801818114,38.85344746052896,38.85344746052896,100,-8.209993,0.022885963,0.6072587,200.0,1.6040038,62.343992456834485,-5.7341394
-7.76582970873615,79.47527838940775,2.608615e-05,0.23914686,7.2375097,0.0022535517,3.041148,1.0611997,-7.76582970873615,0.01,-7.76582970873615,48.02750791418049,48.02750791418049,100,-9.359598,0.02865764,0.29376784,200.0,1.3330373,75.01665798183151,-7.180563
-7.1542696264130985,59.16838577729943,6.97062e-05,3.653634e-07,8.562867,3.2816017e-09,2.5030859,1.1133691,-7.1542696264130985,0.010000002,-7.1542696264130985,50.23018650792564,50.23018650792564,100,-8.789479,0.022482084,0.8640717,200.0,1.8381758,54.40176148281657,-6.1195354
-7.864213196928861,74.80523633945528,3.4020708e-05,0.03071027,7.8281393,0.00030512418,2.7159653,1.0064844,-7.864213196928861,0.01,-7.864213196928861,43.43240392569555,43.43240392569555,100,-9.45836,0.026984675,0.34463346,200.0,1.3552047,73.78959052824257,-7.237702
-7.099658368638776,64.40319491678491,5.5830085e-05,0.7467644,7.718977,0.0068861754,7.061925,1.08444,-7.099658368638776,0.01,-7.099658368638776,50.08234034747123,50.08234034747123,100,-8.689845,0.06512047,0.65656734,200.0,1.3218828,75.64966930017495,-6.440131
-8.400220379255094,98.47625710994379,1.5629652e-06,0.60190356,6.6180058,0.006034218,1.1043506,0.99748397,-8.400220379255094,0.009999999,-8.400220379255094,44.76369068448798,44.76369068448798,100,-10.280558,0.011071362,0.015551102,200.0,1.0166141,98.36574371624125,-8.368507
-7.32023735898263,98.46640860826477,1.573234e-06,0.9035764,6.8759747,0.009153603,1.6775076,0.9871265,-7.32023735898263,0.01,-7.32023735898263,48.19999118472443,48.19999118472443,100,-9.240799,0.016993847,0.015329886,200.0,1.0262696,97.44028701216742,-7.2715106
-6.824529608823812,47.89891827487898,0.00010987171,5.8452536e-09,9.319381,5.8793914e-11,2.8761778,0.9941937,-6.824529608823812,0.010000002,-6.824529608823812,43.78160822245234,43.78160822245234,100,-8.570188,0.028929755,1.085995,200.0,2.0981588,47.660833997324644,-5.7170887
-7.6164997281503455,56.469954354336295,7.7863966e-05,0.06394829,7.5982347,0.00065092597,4.788209,0.98242027,-7.6164997281503455,0.01,-7.6164997281503455,48.31201375120235,48.31201375120235,100,-8.899879,0.048738908,0.75150394,200.0,1.6437846,60.835219791914824,-6.490967
-8.969891921946335,89.84075332128172,1.14222685e-05,0.13357018,8.148737,0.0013522091,1.3267976,0.9877924,-8.969891921946335,0.010000002,-8.969891921946335,60.49473308943158,60.49473308943158,100,-10.801521,0.013431949,0.11145094,200.0,1.108767,90.1902717682764,-8.729196
-8.533492984268005,99.06236888403114,9.560521e-07,0.9124975,6.770214,0.009247452,1.3549471,0.9867556,-8.533492984268005,0.010000002,-8.533492984268005,45.88040583177967,45.88040583177967,100,-10.411826,0.013731334,0.009308949,200.0,1.0208286,97.95963743547925,-8.48438
-7.740246716964041,99.92752336865976,7.326459e-08,0.9304222,6.620744,0.009268943,1.0240932,1.0038061,-7.740246716964041,0.01,-7.740246716964041,44.61643191861842,44.61643191861842,100,-9.596014,0.010202101,0.00073823327,200.0,1.0010802,99.89210101041134,-7.738221
-7.357919125917502,99.5524285832489,4.541054e-07,0.6956953,6.5200934,0.0070147207,1.0426775,0.9917648,-7.357919125917502,0.010000002,-7.357919125917502,43.20982207944163,43.20982207944163,100,-9.219862,0.010513355,0.0044665704,200.0,1.0032287,99.6781726327437,-7.3515177
-8.979310171549049,99.82521083505718,1.7686223e-07,0.7346858,7.1920295,0.0073388736,1.0332361,1.0010879,-8.979310171549049,0.01,-8.979310171549049,51.91995383669411,51.91995383669411,100,-10.91823,0.010321133,0.0017724719,200.0,1.0020086,99.79954688959803,-8.974009
-8.543566151179894,46.03750269253198,0.00011839821,0.00080464553,9.377955,6.8104505e-06,4.9700685,1.1814865,-8.543566151179894,0.01,-8.543566151179894,53.68385852926248,53.68385852926248,100,-9.782928,0.04206623,1.6527325,200.0,2.5568066,39.111288822180924,-6.7495127
-8.739320458098666,97.10424555610929,3.012218e-06,0.90236044,7.643127,0.008862662,2.0297284,1.0181595,-8.739320458098666,0.010000002,-8.739320458098666,62.144215916538464,62.144215916538464,100,-10.637601,0.019935269,0.03122611,200.0,1.0270783,97.36356306242156,-8.657141
-7.897092934075886,98.56967063690752,1.4657649e-06,0.927045,7.0433645,0.009176178,1.527815,1.0102735,-7.897092934075886,0.01,-7.897092934075886,50.996825486549675,50.996825486549675,100,-9.845781,0.015122785,0.014960368,200.0,1.0136536,98.65302747466437,-7.8666134
-8.657594635104491,85.1937062800787,1.7555123e-05,0.12518258,7.44845,0.0013347632,1.3320223,0.9378636,-8.657594635104491,0.01,-8.657594635104491,48.35618466802253,48.35618466802253,100,-10.326525,0.014202729,0.15441282,200.0,1.1114094,89.97584300117407,-8.355773
-8.652868456082295,76.90572205986923,3.0332647e-05,0.83540535,6.830736,0.0076555945,4.2936783,1.0912352,-8.652868456082295,0.01,-8.652868456082295,45.12345976818334,45.12345976818334,100,-10.524036,0.03934696,0.36119935,200.0,1.1093128,90.14590154949875,-8.484285
-7.683493309891919,95.06681094681485,5.2415976e-06,0.89350003,7.6522713,0.008551018,1.9155438,1.0449048,-7.683493309891919,0.01,-7.683493309891919,54.18457679291334,54.18457679291334,100,-9.578909,0.018332234,0.057229113,200.0,1.0335121,96.75745305965769,-7.614827
-7.425325550087133,87.86631057588436,1.394879e-05,0.123579584,6.7241054,0.0012205676,1.3374832,1.0124763,-7.425325550087133,0.009999998,-7.425325550087133,42.93299694147181,42.93299694147181,100,-9.148445,0.013210019,0.14299019,200.0,1.1141857,89.75164626377004,-7.0863514
-8.412116138632905,63.588078514669824,5.7840556e-05,0.13213521,8.784447,0.0012876157,1.7006712,1.0262007,-8.412116138632905,0.010000002,-8.412116138632905,56.60986442202197,56.60986442202197,100,-9.845169,0.016572502,0.6091119,200.0,1.3222654,75.6277832081346,-7.5991096
-7.710502304816019,72.30356778924458,3.8692735e-05,0.8326231,8.403499,0.007298824,2.7584987,1.1407634,-7.710502304816019,0.01,-7.710502304816019,56.79658461005062,56.79658461005062,100,-9.375096,0.024181165,0.5035244,200.0,1.115087,89.67909867278567,-7.3557653
-7.548198060494258,92.96975751975151,7.638225e-06,0.89283305,7.150262,0.008199781,1.5462224,1.0888498,-7.548198060494258,0.010000002,-7.548198060494258,47.725553220254234,47.725553220254234,100,-9.402915,0.014200512,0.09055831,200.0,1.0340366,96.70837229978622,-7.4677114
-8.10359272459782,95.58501843903382,4.6655887e-06,0.894681,7.1756635,0.008491689,1.3762411,1.053596,-8.10359272459782,0.009999997,-8.10359272459782,51.90013666892375,51.90013666892375,100,-9.988408,0.013062323,0.051791027,200.0,1.0325978,96.843128965426,-8.027375
-8.013019111642947,43.39896334869122,0.00013173764,0.76636255,9.218865,0.006875987,13.270375,1.1145492,-8.013019111642947,0.009999999,-8.013019111642947,50.78161455462155,50.78161455462155,100,-9.408807,0.119064964,1.6364709,200.0,1.405457,71.15123307990584,-7.1013346
-8.742677831366985,86.07488185389782,1.634131e-05,0.83322287,7.9562454,0.00766426,2.881507,1.0871537,-8.742677831366985,0.010000002,-8.742677831366985,53.61276337378058,53.61276337378058,100,-10.529243,0.026505055,0.1931385,200.0,1.1138159,89.78144383741832,-8.501754
-8.270624835332852,52.13524265421231,9.273619e-05,0.7612606,9.426426,0.0067939707,10.944213,1.1204944,-8.270624835332852,0.010000002,-8.270624835332852,46.80491847742947,46.80491847742947,100,-9.386374,0.09767307,1.1643102,200.0,1.4531776,68.81471471567546,-7.0703144
-7.6747390468986465,86.44675424348566,1.5836527e-05,0.81247497,6.983733,0.0076838965,2.8320162,1.0573736,-7.6747390468986465,0.009999999,-7.6747390468986465,53.59401090174287,53.59401090174287,100,-9.285333,0.026783496,0.17705852,200.0,1.166508,85.72594742890873,-7.1872497
-7.04904953208754,99.83683768012793,1.6506912e-07,0.7634199,6.799618,0.00766776,1.0213778,0.9956232,-7.04904953208754,0.010000002,-7.04904953208754,46.19135829219001,46.19135829219001,100,-8.99247,0.010258678,0.0016362732,200.0,1.0008587,99.91420721595567,-7.0460987
-9.090434627578375,89.43141662807552,1.19369315e-05,0.036895648,8.085915,0.00036692756,1.3412397,1.0055295,-9.090434627578375,0.009999999,-9.090434627578375,62.90265171263014,62.90265171263014,100,-10.778389,0.013338641,0.12069307,200.0,1.1161041,89.59737507690204,-8.7002325
-7.170036843074965,67.78076221334902,4.8014666e-05,2.4298513e-05,8.029621,2.3370562e-07,1.8631555,1.039706,-7.170036843074965,0.009999998,-7.170036843074965,43.12737319183961,43.12737319183961,100,-8.898449,0.017920023,0.519033,200.0,1.4239838,70.225517406847,-6.638208
-7.668079372661007,96.83543343444191,3.3009787e-06,0.89159757,7.1133003,0.00855454,1.2778881,1.0422509,-7.668079372661007,0.01,-7.668079372661007,49.04073120846913,49.04073120846913,100,-9.558862,0.01226085,0.035858095,200.0,1.0350232,96.61619063107406,-7.579795
-8.64247374282078,98.439746069934,1.6009816e-06,0.8396026,7.028726,0.0085505145,1.0893039,0.9819323,-8.64247374282078,0.010000003,-8.64247374282078,48.99824505424504,48.99824505424504,100,-10.597248,0.011093472,0.015436525,200.0,1.0125947,98.75619536016086,-8.620587
-7.681498484043986,84.44371619525171,1.8608189e-05,0.30433252,7.0200663,0.002758994,1.3836886,1.1030561,-7.681498484043986,0.01,-7.681498484043986,44.21153996412397,44.21153996412397,100,-9.469091,0.012544136,0.22641195,200.0,1.1382693,87.85267207031056,-7.38114
-7.134466761406572,74.6043245476003,3.438437e-05,0.7957275,6.242821,0.0076459623,2.5456433,1.0407159,-7.134466761406572,0.009999999,-7.134466761406572,42.04414872920273,42.04414872920273,100,-8.528555,0.0244605,0.37241375,200.0,1.2268438,81.50996665990381,-6.4025292
-9.023368905840158,94.80614621175376,5.5337155e-06,0.87328756,7.3958554,0.0085403845,1.4063286,1.0225389,-9.023368905840158,0.010000002,-9.023368905840158,55.40764194389007,55.40764194389007,100,-10.900381,0.013753301,0.05785975,200.0,1.0522653,95.03306940570458,-8.893484
-7.921449957419003,96.90097173926259,3.2304117e-06,0.8746061,7.6401563,0.008716447,1.2534045,1.0033975,-7.921449957419003,0.010000002,-7.921449957419003,55.77574720116912,55.77574720116912,100,-9.774194,0.012491605,0.032524005,200.0,1.0508453,95.1614888449165,-7.7936645
-7.859428308016016,99.19887401772306,8.157384e-07,0.9200702,6.278112,0.0091366,1.1012071,1.0070158,-7.859428308016016,0.010000002,-7.859428308016016,40.037156307203546,40.037156307203546,100,-9.751881,0.01093535,0.008272248,200.0,1.0168487,98.34304910524042,-7.8153496
-8.519108621809439,97.66712871856353,2.4127335e-06,0.35047373,7.393463,0.003453585,1.1389643,1.0148113,-8.519108621809439,0.01,-8.519108621809439,54.638810595789565,54.638810595789565,100,-10.452122,0.011223409,0.024847353,200.0,1.0273291,97.33979232201587,-8.471552
-9.711909295617419,95.44751617242231,4.8178076e-06,0.9011169,7.5081444,0.008714956,2.3698719,1.0339891,-9.711909295617419,0.01,-9.711909295617419,57.41936712677844,57.41936712677844,100,-11.625008,0.0229197,0.05150879,200.0,1.0279249,97.28337202313061,-9.632749
-7.780362167442571,74.90420306689636,3.384229e-05,0.30415207,7.4717774,0.0027609735,1.6114628,1.1016117,-7.780362167442571,0.01,-7.780362167442571,47.989313831210076,47.989313831210076,100,-9.502884,0.014628229,0.4106927,200.0,1.268074,78.8597488703981,-7.3302107
-7.41703166854301,80.62737454186436,2.4270064e-05,0.11285342,7.2290173,0.0010311954,1.3875816,1.0943942,-7.41703166854301,0.01,-7.41703166854301,48.12696931021009,48.12696931021009,100,-8.924368,0.012678993,0.2906823,200.0,1.1403425,87.6929538988861,-6.846506
-7.822406691770388,93.1779377783804,7.3954916e-06,0.1996185,6.909878,0.0018824971,1.1560335,1.060392,-7.822406691770388,0.009999998,-7.822406691770388,44.72616893428744,44.72616893428744,100,-9.661696,0.010901944,0.08315725,200.0,1.0332717,96.77996878299241,-7.698474
-8.568370771523261,96.4610987077259,3.7057748e-06,0.1778289,7.528237,0.0016510114,1.1244203,1.0770906,-8.568370771523261,0.009999998,-8.568370771523261,54.761356294853265,54.761356294853265,100,-10.441167,0.010439421,0.04299159,200.0,1.0225941,97.79051195358062,-8.474288
-8.628600629387813,7.656747165432064,0.00121822,0.74565995,16.604273,0.005038849,37.453754,1.4798219,-8.628600629387813,0.010000002,-8.628600629387813,47.48347949334196,47.48347949334196,100,-9.134577,0.25309637,26.677465,200.0,1.6612657,60.19506581187449,-6.5960073
-8.416644606715899,57.00341515161461,7.619e-05,0.8197771,7.063044,0.00694671,4.0953846,1.180094,-8.416644606715899,0.01,-8.416644606715899,50.091780733404754,50.091780733404754,100,-10.178275,0.034703884,1.0610386,200.0,1.1456925,87.28345766440029,-8.073101
-7.29997859091662,93.11871875972994,7.464438e-06,0.36783242,6.7750063,0.0035288723,1.161384,1.0423512,-7.29997859091662,0.01,-7.29997859091662,41.88740000162967,41.88740000162967,100,-9.16707,0.011141964,0.08110083,200.0,1.0352128,96.59850064382817,-7.1869726
