AvgEpLen,ESSClassic,MaxNormIw,VarDiscRet,MaxVanillaIw,MinVanillaIw,Bound,ESSRenyi,MinNormIw,AvgDiscRet,AvgRet,VanillaAvgRet,VarJ,BatchSize,VarVanillaIw,AvgVanillaIw,AvgNormIw,J,eRenyi2,VarRet,VarNormIw
500.0,1.0568801281845965,0.97271097,121.79765705264516,2581.2327,0.001467576,23.063892,29.782514642185898,5.5304093e-07,-5.485529448801814,-5.485529448801814,-5.485529448801814,9.16351,100,66590.36,26.536482,0.010000002,28.210777,3.3576748,121.79765705264516,0.009456375
500.0,6.052803624004232,0.35148168,226.49725706761848,98.73398,1.5682137e-05,30.777004,99.99861719136307,5.5826614e-08,0.11544394577318322,0.11544394577318322,0.11544394577318322,104.75466,100,123.714294,2.809079,0.009999997,36.21785,1.0000138,226.49725706761848,0.0015678052
500.0,1.00005308256776,0.9999735,466.405045113461,332034.3,2.0928546e-08,53.54878,99.99878408003137,6.30296e-14,14.040157394804053,14.040157394804053,14.040157394804053,0.009601389,100,1102467300.0,3320.4312,0.01,59.225437,1.0000122,466.405045113461,0.009999467
500.0,1.1796406222241174,0.9206123,836.7473429141664,948.6619,0.018268216,67.91894,24.580964202536215,1.7728069e-05,29.07569786665492,29.07569786665492,29.07569786665492,31.827818,100,8985.267,10.304685,0.01,83.135956,4.0681887,836.7473429141664,0.008461777
500.0,1.001815958053331,0.99909323,882.6510941934638,40062.46,0.00021758823,73.62352,99.99852182665985,5.4263e-09,28.588113759580914,28.588113759580914,28.588113759580914,0.34488094,100,16049714.0,400.9882,0.01,80.9542,1.0000148,882.6510941934638,0.009981691
500.0,1.2218215795428822,0.9045273,901.8660512190052,938.1123,0.0073261363,71.13229,24.956709732613653,7.063856e-06,44.85809218936434,44.85809218936434,44.85809218936434,31.502598,100,8783.839,10.371299,0.01,86.76397,4.0069385,901.8660512190052,0.008166163
500.0,1.254768561213007,0.89227515,732.1973886076117,522.3132,0.0016952553,74.47268,26.13775430272654,2.8960292e-06,46.22693135491853,46.22693135491853,46.22693135491853,29.105467,100,2723.8403,5.853723,0.010000002,89.78295,3.8258834,732.1973886076117,0.007949085
500.0,1.0005307300935047,0.99973476,690.750746826819,117218.484,0.0002827439,84.122406,99.99986886995345,2.4114701e-09,60.19478759492037,60.19478759492037,60.19478759492037,0.08055696,100,137401010.0,1172.4958,0.01,92.07499,1.0000013,690.750746826819,0.009994642
500.0,1.0001143711488771,0.99994284,876.7727818767132,316959.62,0.00013187843,87.846245,99.99995231630692,4.160495e-10,58.15100066965338,58.15100066965338,58.15100066965338,0.017479958,100,1004632400.0,3169.7776,0.01,95.91915,1.0000005,876.7727818767132,0.009998847
500.0,1.0946402128647856,0.9557748,1544.9547737812634,1577.317,0.020611994,73.60768,37.30601101790621,1.24898315e-05,29.986270187510332,29.986270187510332,29.986270187510332,18.507534,100,24856.506,16.50302,0.010000003,86.67667,2.6805332,1544.9547737812634,0.009126691
500.0,1.000883219995461,0.9995587,1361.8643098622604,72743.55,3.35626e-05,86.402466,99.99957084839933,4.6117887e-10,49.38114144221897,49.38114144221897,49.38114144221897,0.14925396,100,52915760.0,727.75665,0.009999999,94.64031,1.0000043,1361.8643098622604,0.009991087
500.0,2.167504873291871,0.67668223,1310.7363236963265,214.36765,0.0029576719,77.59503,39.0558190489005,9.336316e-06,62.95404687960728,62.95404687960728,62.95404687960728,17.313234,100,457.5481,3.1679218,0.009999999,90.83568,2.560438,1310.7363236963265,0.004559192
500.0,3.2263979327378847,0.552427,152.49909551861288,115.65077,0.06147633,80.649796,47.71158537383026,0.0002936529,83.64438580534578,83.64438580534578,83.64438580534578,15.113177,100,132.7856,2.0935032,0.01,92.60312,2.095927,152.49909551861288,0.0030297278
500.0,1.2913728092258752,0.87983507,244.0197365036417,629.86475,0.09705725,85.48899,59.67121466650278,0.00013557573,85.05081481602123,85.05081481602123,85.05081481602123,10.755893,100,3956.9482,7.158896,0.010000002,96.32371,1.6758499,244.0197365036417,0.0077209077
500.0,2.0990642086189517,0.68895614,71.9723737968279,191.1221,0.08468868,83.50761,48.48337449420675,0.0003052854,88.54917906698368,88.54917906698368,88.54917906698368,17.239584,100,362.5473,2.7740824,0.010000002,95.66321,2.0625627,71.9723737968279,0.0047111395
500.0,3.684711251751406,0.5143936,93.38399429162678,105.24611,0.03743419,82.71916,47.57624862720597,0.00018296076,87.11917593895105,87.11917593895105,87.11917593895105,15.3076,100,110.52933,2.046023,0.01,94.74799,2.1018891,93.38399429162678,0.0026403202
500.0,2.004314713514278,0.7036253,50.838330992832226,246.70352,0.14128153,84.982315,56.00521609249458,0.00040295033,89.216344511812,89.216344511812,89.216344511812,12.963054,100,607.1187,3.5061774,0.01,96.07605,1.785548,50.838330992832226,0.004938623
