MaxVanillaIw,MinNormIw,AvgNormIw,MinVanillaIw,AvgDiscRet,ESSRenyi,VarJ,AvgVanillaIw,VarDiscRet,BatchSize,AvgRet,VarNormIw,Bound,ESSClassic,MaxNormIw,eRenyi2,AvgEpLen,VarVanillaIw,J,VarRet
1.0056075,0.00963454,0.01,0.96284574,-9.956775725335412,99.99418292507322,8.992236,0.9993686,82.26954123627321,100,-9.956775725335412,7.314123e-09,-491.4396,99.99277079053034,0.010062428,1.0000582,200.0,7.304895e-05,-9.928413,82.26954123627321
1.0014619,0.00999735,0.01,0.9996957,-9.383543617445488,99.99998807907247,8.259107,0.9999607,68.89922559630827,100,-9.383543617445488,1.2673539e-11,-463.00098,100.0,0.010015012,1.0000001,200.0,1.2672606e-07,-9.383499,68.89922559630827
1.0030687,0.009850723,0.01,0.98498285,-9.71899529954788,99.99812844918173,9.127817,0.9999092,84.47692350998736,100,-9.71899529954788,1.7511443e-09,-492.56418,99.99826417774555,0.010031598,1.0000187,200.0,1.7508217e-05,-9.709123,84.47692350998736
1.016546,0.009925426,0.01,0.99251145,-10.111200040133058,99.99744898628198,8.497248,0.99996865,73.11699676034266,100,-10.111200040133058,2.2732134e-09,-465.4456,99.99777218416293,0.010165779,1.0000255,200.0,2.2730736e-05,-10.099654,73.11699676034266
1.0091819,0.009247374,0.009999998,0.92291045,-10.726623188038765,99.98505338943596,9.846421,0.99802434,100.24954429235387,100,-10.726623188038765,1.9947844e-08,-488.637,99.98028011414812,0.010111796,1.0001495,200.0,0.00019869093,-10.657846,100.24954429235387
1.0043138,0.009764105,0.010000002,0.977032,-10.254186556458626,99.99632848868674,8.966654,1.0006366,81.86058450984527,100,-10.254186556458626,2.687959e-09,-483.24976,99.99732002758172,0.01003675,1.0000367,200.0,2.6913827e-05,-10.237513,81.86058450984527
1.0031347,0.009698525,0.01,0.9697445,-8.507810029628308,99.9982118926306,8.322169,0.99988866,70.00763905624207,100,-8.507810029628308,2.9634706e-09,-487.14532,99.99707768064684,0.010032464,1.0000179,200.0,2.9628143e-05,-8.499522,70.00763905624207
1.0025464,0.009836145,0.01,0.983218,-10.858247698512544,99.9987244768716,8.716779,0.99959695,76.9785829368526,100,-10.858247698512544,1.6228389e-09,-494.44577,99.99838956809535,0.010029507,1.0000128,200.0,1.6215297e-05,-10.851873,76.9785829368526
1.0033989,0.0098590385,0.01,0.98617214,-11.229649888436523,99.99773507479856,9.112284,1.0002722,84.11712402503616,100,-11.229649888436523,1.2869222e-09,-484.17133,99.99873387709754,0.010031259,1.0000226,200.0,1.2876248e-05,-11.219139,84.11712402503616
1.001414,0.009883308,0.01,0.9877974,-8.532810458233644,99.9995946900583,7.984604,0.9994603,64.48906178908202,100,-8.532810458233644,6.566657e-10,-491.09656,99.99932825412024,0.010019547,1.000004,200.0,6.5595477e-06,-8.529576,64.48906178908202
1.0045093,0.009581394,0.010000002,0.9575326,-9.901415643112268,99.99636424886037,9.17972,0.99936676,85.8597117347714,100,-9.901415643112268,5.741677e-09,-471.81317,99.99431274212112,0.010051458,1.0000364,200.0,5.734415e-05,-9.885908,85.8597117347714
1.0049827,0.009683918,0.009999999,0.96786153,-9.919595947136228,99.99589936859813,8.415968,0.99945235,71.95717158511684,100,-9.919595947136228,4.581685e-09,-474.18744,99.99546962719526,0.010055333,1.000041,200.0,4.5766697e-05,-9.901069,71.95717158511684
1.0033722,0.009817148,0.01,0.98148394,-7.920467344143586,99.99840262103662,8.037777,0.99976486,65.42151622842295,100,-7.920467344143586,1.7987379e-09,-483.99976,99.9982143257094,0.010036082,1.000016,200.0,1.797892e-05,-7.9165707,65.42151622842295
1.012085,0.009880704,0.01,0.9880382,-10.053338662699028,99.99715097915124,8.695137,0.9999674,76.58739523672898,100,-10.053338662699028,3.0345777e-09,-479.71942,99.99699398839658,0.01012118,1.0000285,200.0,3.0343755e-05,-10.039373,76.58739523672898
1.0042399,0.009752891,0.010000002,0.9752356,-9.33038972156643,99.99647152953473,8.672006,0.99994516,76.27747498718834,100,-9.33038972156643,3.08177e-09,-490.5843,99.99692525624107,0.0100429505,1.0000353,200.0,3.0814303e-05,-9.31284,76.27747498718834
1.0054545,0.009959411,0.01,0.9957177,-9.876512824042187,99.99953508593221,8.199478,0.9997757,67.97232149153439,100,-9.876512824042187,4.4790982e-10,-489.97058,99.99956121283634,0.010056801,1.0000046,200.0,4.477108e-06,-9.874264,67.97232149153439
1.0111798,0.008932592,0.01,0.89260066,-9.760024286461311,99.9759136055235,12.121073,0.9992627,170.1188618049426,100,-9.760024286461311,3.3448053e-08,-475.98178,99.96690657009013,0.010119259,1.0002409,200.0,0.0003339874,-9.645705,170.1188618049426
1.0048338,0.0097997915,0.010000002,0.97999567,-10.835690363947533,99.99706753747294,9.162899,1.0000168,85.09550827519342,100,-10.835690363947533,2.8118696e-09,-493.09344,99.99721156163234,0.010048169,1.0000293,200.0,2.8119608e-05,-10.822828,85.09550827519342
1.0075266,0.009918071,0.01,0.992002,-10.902033564926969,99.99904633477846,8.7187605,1.0001966,76.8931327197376,100,-10.902033564926969,9.062157e-10,-489.33652,99.99911898390316,0.0100732865,1.0000095,200.0,9.065725e-06,-10.897509,76.8931327197376
1.0038095,0.00975705,0.01,0.9763146,-9.089242147609921,99.9980569263364,8.669355,1.0006248,76.06741600039874,100,-9.089242147609921,1.7105353e-09,-463.189,99.99832641452834,0.010031827,1.0000194,200.0,1.7126764e-05,-9.081402,76.06741600039874
1.0088687,0.009986228,0.010000002,0.9985214,-10.13084817838493,99.99957084839933,8.048822,0.9998984,65.41159212258017,100,-10.13084817838493,3.7789222e-10,-457.82947,99.99962612272152,0.010089712,1.0000043,200.0,3.7781485e-06,-10.128941,65.41159212258017
1.0147215,0.008687725,0.01,0.86476,-10.216692860314568,99.95854428105905,10.599839,0.9953813,126.72559238760192,100,-10.216692860314568,9.422516e-08,-494.57513,99.90681527045936,0.0101943,1.0004147,200.0,0.00093356776,-10.039319,126.72559238760192
1.0034512,0.009886203,0.01,0.98866504,-9.402653369483584,99.99868871500985,8.079042,1.0000453,66.16886122716666,100,-9.402653369483584,1.2110863e-09,-494.151,99.99878699218483,0.010034058,1.0000131,200.0,1.2111976e-05,-9.395953,66.16886122716666
1.002675,0.009963059,0.01,0.9962821,-9.216007531816757,99.99974966111864,8.657079,0.9999761,75.75761099179117,100,-9.216007531816757,2.1421781e-10,-489.64645,99.99980163130026,0.01002699,1.0000025,200.0,2.1420844e-06,-9.214392,75.75761099179117
1.0061291,0.009986803,0.010000002,0.99866873,-9.785176604286264,99.99972581938579,8.089492,0.9999884,66.13908940148521,100,-9.785176604286264,2.8742456e-10,-491.2681,99.99968337720705,0.010061408,1.0000027,200.0,2.8741792e-06,-9.78419,66.13908940148521
1.0088953,0.009982413,0.01,0.9977047,-9.822117555900789,99.99928474937856,8.537794,0.9994625,73.68567881256322,100,-9.822117555900789,4.732088e-10,-474.88605,99.9995229081155,0.010094378,1.0000072,200.0,4.7270087e-06,-9.818523,73.68567881256322
1.0052981,0.009653201,0.009999999,0.9653045,-8.087946718841836,99.99592320850643,7.7989774,0.99998385,61.74243474591859,100,-8.087946718841836,3.583821e-09,-472.30475,99.9964790704535,0.010053144,1.0000408,200.0,3.5837023e-05,-8.070206,61.74243474591859
1.0085793,0.008785919,0.01,0.87540925,-10.301204936443835,99.9858995295592,8.754837,0.99637747,78.52758105231048,100,-10.301204936443835,3.873017e-08,-479.20786,99.9616526267127,0.010122461,1.000141,200.0,0.0003845008,-10.237252,78.52758105231048
1.003436,0.00982629,0.01,0.9824073,-9.448629097507164,99.99810460822192,7.560612,0.99977434,57.80313723362033,100,-9.448629097507164,1.8491384e-09,-487.3984,99.99818000350973,0.010036625,1.000019,200.0,1.8483042e-05,-9.437809,57.80313723362033
1.0038862,0.009774422,0.010000002,0.9764864,-8.537174242378951,99.99741322533251,8.568417,0.99902207,74.45619558380291,100,-8.537174242378951,3.1169325e-09,-483.04584,99.9969185970374,0.010048689,1.0000259,200.0,3.1108346e-05,-8.525267,74.45619558380291
1.003869,0.009762029,0.010000002,0.9760655,-10.034980589464581,99.99716289940237,8.370414,0.9998592,70.99062493713289,100,-10.034980589464581,3.1299459e-09,-484.60977,99.99689065655188,0.010040103,1.0000284,200.0,3.1290634e-05,-10.021395,70.99062493713289
1.0049741,0.009667832,0.01,0.96662366,-9.517058451363177,99.9952437755744,8.841378,0.9998349,79.46807309453582,100,-9.517058451363177,4.248384e-09,-488.17218,99.9957994571175,0.0100514,1.0000476,200.0,4.2469776e-05,-9.493446,79.46807309453582
1.0113097,0.009979874,0.01,0.99825954,-8.183645212410198,99.99940395710495,8.058913,1.0002726,65.60376028262924,100,-8.183645212410198,8.1799084e-10,-481.6512,99.99918388231644,0.010110341,1.000006,200.0,8.184332e-06,-8.180873,65.60376028262924
1.0018696,0.009846763,0.010000002,0.98489565,-9.405553875576521,99.99930859090111,8.457147,1.0002228,72.45260095265677,100,-9.405553875576521,7.116565e-10,-490.7377,99.99929444192335,0.010016464,1.0000069,200.0,7.119745e-06,-9.401983,72.45260095265677
1.003357,0.00971899,0.01,0.97186583,-8.609746642167837,99.9979258013857,8.067025,0.9999659,65.97094769468322,100,-8.609746642167837,2.4082532e-09,-473.81943,99.99762340491448,0.010033913,1.0000207,200.0,2.408089e-05,-8.60039,65.97094769468322
1.0036547,0.009930233,0.01,0.99334097,-9.207399682392188,99.9991893834021,8.484838,1.00032,72.77001564701129,100,-9.207399682392188,5.5873106e-10,-491.43335,99.9994508615677,0.0100333365,1.0000081,200.0,5.5908913e-06,-9.203494,72.77001564701129
1.0018175,0.0099162655,0.01,0.99159557,-11.169050036524915,99.99934435320623,9.559035,0.99996877,92.3680843459024,100,-11.169050036524915,5.4621324e-10,-493.39218,99.99946211307106,0.010018487,1.0000066,200.0,5.461802e-06,-11.165481,92.3680843459024
1.0044786,0.009706415,0.01,0.97065103,-8.900656758431522,99.99670993185744,8.165459,1.0000099,67.64333208992545,100,-8.900656758431522,3.4419427e-09,-479.39706,99.99658978143289,0.0100446865,1.0000329,200.0,3.4420103e-05,-8.8859,67.64333208992545
1.025112,0.0074043367,0.01,0.7388407,-12.217659969304371,99.8830019977534,18.589838,0.9978486,567.8516006172755,100,-12.217659969304371,1.6878354e-07,-491.20114,99.83318172021075,0.010273222,1.0011714,200.0,0.0016805807,-11.598549,567.8516006172755
1.0010433,0.009878574,0.010000002,0.98766184,-9.07065055648509,99.99978542373924,7.4058595,0.999802,55.424418133931425,100,-9.07065055648509,3.4913009e-10,-452.03918,99.99963753298272,0.010012415,1.0000021,200.0,3.4898985e-06,-9.070159,55.424418133931425
1.0092685,0.00984901,0.010000002,0.98475283,-11.40708860612422,99.99744898628198,9.083832,0.99984956,83.55103169182674,100,-11.40708860612422,2.628575e-09,-495.05615,99.99739422064283,0.010094204,1.0000255,200.0,2.6277836e-05,-11.3950205,83.55103169182674
1.002586,0.009793402,0.01,0.9793826,-10.323033855581377,99.9989390485793,8.828055,1.0000433,78.76474397900213,100,-10.323033855581377,1.110899e-09,-493.97986,99.9988861658866,0.010025427,1.0000106,200.0,1.11099425e-05,-10.317346,78.76474397900213
1.0046616,0.009431893,0.01,0.9424147,-8.978340962767868,99.99579208915145,8.311644,0.99917877,70.6339335868323,100,-8.978340962767868,7.560202e-09,-493.42993,99.99251365068393,0.010054873,1.0000421,200.0,7.547791e-05,-8.957569,70.6339335868323
1.0075898,0.009821383,0.01,0.98226064,-9.003059614647933,99.99661457079195,7.886189,1.0001245,62.99948508850766,100,-9.003059614647933,2.8946214e-09,-468.87177,99.99715083678879,0.010074643,1.0000339,200.0,2.8953413e-05,-8.991435,62.99948508850766
1.002653,0.009841546,0.01,0.984258,-8.617010878489372,99.99878408003137,7.775383,1.000105,61.26247615701696,100,-8.617010878489372,1.3287577e-09,-482.50552,99.99869552334317,0.010025477,1.0000122,200.0,1.3290391e-05,-8.611916,61.26247615701696
1.0029081,0.0097847,0.01,0.97824275,-10.143079464329794,99.9983310977991,8.821303,0.9997678,78.91424772518043,100,-10.143079464329794,2.07897e-09,-484.37582,99.99797395600577,0.0100314105,1.0000167,200.0,2.0780093e-05,-10.134554,78.91424772518043
1.0194719,0.009961438,0.01,0.9961054,-10.058713725745129,99.99879600067186,8.401683,0.9999614,71.32668055959773,100,-10.058713725745129,1.5692478e-09,-479.4329,99.99843974684265,0.010195113,1.000012,200.0,1.5691281e-05,-10.0532255,71.32668055959773
1.0280141,0.0070801424,0.01,0.7046872,-11.804528674334573,99.85590508805622,21.444555,0.9953008,852.0675427181751,100,-11.804528674334573,2.1944705e-07,-475.61575,99.78320341664248,0.010328677,1.001443,200.0,0.0021738946,-11.047874,852.0675427181751
1.0075182,0.009555025,0.01,0.9554852,-10.140865930659755,99.9928956310992,8.46121,0.99998194,73.00205692857587,100,-10.140865930659755,8.201544e-09,-473.331,99.99188267165108,0.010075364,1.000071,200.0,8.2012484e-05,-10.108986,73.00205692857587
1.0006202,0.009975847,0.009999999,0.99772745,-9.764935839699733,99.99992847447743,8.326238,1.0001432,70.0643894495252,100,-9.764935839699733,3.6093385e-11,-488.63235,99.99997711509579,0.010004771,1.0000007,200.0,3.610374e-07,-9.764014,70.0643894495252
1.006605,0.009929143,0.01,0.99281365,-10.16176446628885,99.99905825548146,8.393149,0.9998987,71.2762771688372,100,-10.16176446628885,8.341952e-10,-480.4166,99.99917213195488,0.01006707,1.0000094,200.0,8.340306e-06,-10.157858,71.2762771688372
1.0039636,0.009872755,0.010000002,0.9872881,-7.725477534438761,99.99834301833158,7.7566786,1.0000128,61.03145818908148,100,-7.725477534438761,1.6588048e-09,-488.57053,99.9983330193758,0.010039508,1.0000166,200.0,1.6588487e-05,-7.7176642,61.03145818908148
1.003031,0.009825496,0.01,0.9825342,-10.069197356373326,99.99819997212937,8.235723,0.9999844,68.64313846882206,100,-10.069197356373326,1.6682706e-09,-493.25342,99.9983787480187,0.010030467,1.000018,200.0,1.6682188e-05,-10.060503,68.64313846882206
1.006786,0.009344878,0.009999999,0.9355008,-9.94871084206979,99.99097667105913,9.740639,1.0010841,99.60284657983946,100,-9.94871084206979,9.542361e-09,-477.21884,99.99057332529351,0.010056958,1.0000902,200.0,9.563063e-05,-9.904672,99.60284657983946
1.005016,0.009992363,0.010000002,0.99926317,-9.440344428672143,99.99990463265931,8.1787405,1.000027,67.57416700968248,100,-9.440344428672143,1.09678315e-10,-446.21332,99.99987411849929,0.010049889,1.000001,200.0,1.0968542e-06,-9.439546,67.57416700968248
1.0016292,0.009912936,0.010000002,0.9912797,-8.170653252316022,99.99949932349067,7.9011917,0.99998593,63.1055254659551,100,-8.170653252316022,4.544558e-10,-485.6698,99.99953841674905,0.010016433,1.000005,200.0,4.5444267e-06,-8.168379,63.1055254659551
1.001697,0.009957447,0.01,0.9961186,-7.3453964355436145,99.99974966111864,6.967256,1.0003755,49.04164047806732,100,-7.3453964355436145,9.9730134e-11,-429.10687,99.99989704191606,0.01001321,1.0000025,200.0,9.980452e-07,-7.344398,49.04164047806732
1.0018189,0.009933656,0.01,0.9936408,-10.065881440919702,99.9994635610747,8.528175,1.000277,73.49560513585608,100,-10.065881440919702,3.0999983e-10,-483.18796,99.9996720276981,0.010015414,1.0000054,200.0,3.1017144e-06,-10.063008,73.49560513585608
1.0060651,0.009811477,0.01,0.9809931,-8.58129799832888,99.99817613113545,8.151793,0.99984246,67.35641385015269,100,-8.58129799832888,2.239707e-09,-484.2861,99.99778716367994,0.010062236,1.0000182,200.0,2.239003e-05,-8.573345,67.35641385015269
1.0033286,0.0098183835,0.009999999,0.98204947,-8.507319588652686,99.99797348314617,7.8712883,1.000215,62.89539500737194,100,-8.507319588652686,1.6795682e-09,-492.65002,99.99834861158425,0.010031129,1.0000203,200.0,1.6802887e-05,-8.497244,62.89539500737194
1.0073208,0.009741538,0.009999999,0.9737991,-10.124215979944374,99.99521993599005,8.8614025,0.99963593,79.80822761540854,100,-10.124215979944374,5.2071276e-09,-493.90027,99.99485611371004,0.010076877,1.0000478,200.0,5.203339e-05,-10.101262,79.80822761540854
1.0021775,0.009831015,0.01,0.98317814,-8.953189592319475,99.99915362120782,8.110703,1.000078,66.53192895459652,100,-8.953189592319475,7.534814e-10,-473.13345,99.99926763925191,0.010020994,1.0000085,200.0,7.5359794e-06,-8.949402,66.53192895459652
1.0026177,0.009891848,0.009999999,0.98923653,-8.005062780972356,99.99912977975917,8.653229,1.0000523,75.81704421596791,100,-8.005062780972356,9.163085e-10,-474.40192,99.99909978463873,0.010025652,1.0000087,200.0,9.164052e-06,-8.000866,75.81704421596791
1.0073398,0.009887944,0.010000002,0.98805845,-8.84118707383085,99.99853374723781,8.301752,0.9992558,69.67835681846744,100,-8.84118707383085,1.899449e-09,-491.78998,99.99809125809573,0.010080901,1.0000147,200.0,1.8966239e-05,-8.834488,69.67835681846744
1.0211288,0.00994126,0.009999998,0.9942314,-8.827701511288247,99.9977946767789,8.218164,1.000106,68.37763377209217,100,-8.827701511288247,2.6176719e-09,-493.29987,99.99742921604812,0.010210206,1.000022,200.0,2.618227e-05,-8.818267,68.37763377209217
1.0044093,0.009986,0.01,0.998441,-9.195418933343074,99.99984502816375,8.454924,0.9998407,72.24827592666954,100,-9.195418933343074,1.3232752e-10,-476.95,99.99987791035018,0.010045693,1.0000015,200.0,1.322859e-06,-9.1946125,72.24827592666954
1.0075202,0.009941671,0.01,0.99445105,-8.909907310986842,99.99929667013842,7.896911,1.0002856,63.06688970959113,100,-8.909907310986842,7.3464507e-10,-465.39484,99.99927923199768,0.010072324,1.000007,200.0,7.3506635e-06,-8.906318,63.06688970959113
1.003042,0.009843514,0.01,0.9846449,-8.86349613156347,99.99867679439495,8.355734,1.0002981,70.69022956065153,100,-8.86349613156347,8.791155e-10,-458.04956,99.99913051393834,0.01002743,1.0000132,200.0,8.796414e-06,-8.857148,70.69022956065153
1.0069625,0.009890595,0.01,0.98910636,-9.282692975644926,99.9989390485793,7.8926845,1.0000473,63.09185140280835,100,-9.282692975644926,1.1462643e-09,-486.7696,99.99887472703192,0.01006915,1.0000106,200.0,1.1463695e-05,-9.277408,63.09185140280835
1.00224,0.009855836,0.01,0.9858183,-9.877778599870258,99.99904633477846,8.053262,1.0002382,65.67244769289213,100,-9.877778599870258,6.811912e-10,-463.30673,99.99932496278929,0.010020013,1.0000095,200.0,6.8151503e-06,-9.8733015,65.67244769289213
1.0030764,0.009880388,0.01,0.98835593,-8.394953212086268,99.99815229015292,7.9235015,1.0003209,63.59114234424248,100,-8.394953212086268,1.2292597e-09,-479.6514,99.99877207291883,0.0100275455,1.0000185,200.0,1.2300518e-05,-8.386881,63.59114234424248
1.0060714,0.009879465,0.01,0.9879745,-9.898315288802596,99.99819997212937,8.622474,1.0000284,75.12025763135858,100,-9.898315288802596,1.7333739e-09,-489.4499,99.99829490052144,0.010060429,1.000018,200.0,1.7334736e-05,-9.890435,75.12025763135858
1.009893,0.009776718,0.01,0.97844934,-10.427805724841212,99.99666225130196,8.275407,1.0007952,69.45758775203417,100,-10.427805724841212,3.995797e-09,-484.3148,99.99603979676498,0.010090904,1.0000334,200.0,4.002157e-05,-10.412285,69.45758775203417
1.0129509,0.009937407,0.010000002,0.99328685,-9.761358106507853,99.99881984196134,8.769312,0.99954325,77.79281448003344,100,-9.761358106507853,1.0898737e-09,-488.42905,99.99888179230909,0.010134138,1.0000118,200.0,1.0888768e-05,-9.755202,77.79281448003344
1.0084051,0.009851023,0.01,0.9855641,-9.438644273114846,99.99722250070063,8.066034,1.0004689,65.82026254744078,100,-9.438644273114846,2.5721016e-09,-476.63513,99.9974453994648,0.010079325,1.0000278,200.0,2.5745181e-05,-9.425533,65.82026254744078
1.0130124,0.009857141,0.01,0.9855656,-9.68802786077067,99.99710329817516,8.105337,0.9998493,66.62168990260841,100,-9.68802786077067,3.5993406e-09,-492.32816,99.9964328159759,0.010131651,1.000029,200.0,3.598254e-05,-9.674701,66.62168990260841
1.0017203,0.009923029,0.009999998,0.99247795,-7.80539671782216,99.99942779868432,7.9266424,1.0001764,63.585527697360334,100,-7.80539671782216,4.28508e-10,-485.1596,99.9995919006272,0.010015436,1.0000057,200.0,4.286579e-06,-7.8025713,63.585527697360334
1.0065883,0.009965108,0.01,0.9969139,-9.15802602934953,99.99969005680782,7.8327446,1.0004045,61.98401400705028,100,-9.15802602934953,4.970902e-10,-492.7125,99.99949666546591,0.0100618135,1.0000031,200.0,4.974943e-06,-9.157052,61.98401400705028
1.0064576,0.009571276,0.01,0.95651954,-7.643859112496123,99.99283603495871,7.8892617,0.9993647,63.81821109127151,100,-7.643859112496123,1.2293867e-08,-475.39905,99.98783212470588,0.010070974,1.0000716,200.0,0.0001227825,-7.6106305,63.81821109127151
1.0126525,0.009975153,0.01,0.9974578,-8.790739227776646,99.9990344140783,7.8958497,0.9999423,63.05120181145684,100,-8.790739227776646,8.3412655e-10,-476.6116,99.99920268705145,0.0101271095,1.0000097,200.0,8.340276e-06,-8.7868185,63.05120181145684
1.0051215,0.009710918,0.01,0.9706341,-9.451188226872752,99.99624504838106,8.189179,0.99952865,68.16746960037676,100,-9.451188226872752,4.6037694e-09,-466.62888,99.99545089180516,0.010055955,1.0000376,200.0,4.5994253e-05,-9.433301,68.16746960037676
1.0085511,0.0099566,0.01,0.9961144,-8.471963474686055,99.99929667013842,8.161914,1.0004563,67.3938583304015,100,-8.471963474686055,7.7893125e-10,-485.42502,99.99923359997604,0.010080911,1.000007,200.0,7.796401e-06,-8.468287,67.3938583304015
1.0035373,0.009734405,0.01,0.97335786,-9.527169579753943,99.99777083597823,8.475081,0.99991506,72.76247710228664,100,-9.527169579753943,2.6720144e-09,-477.21548,99.99736005758749,0.010036225,1.0000223,200.0,2.6715612e-05,-9.515929,72.76247710228664
1.0047605,0.009587696,0.01,0.9587982,-8.783045702845392,99.99628080849502,8.180578,1.0000299,68.04290782427428,100,-8.783045702845392,4.9455027e-09,-491.41867,99.99510988371723,0.010047304,1.0000372,200.0,4.9457976e-05,-8.766066,68.04290782427428
1.0129822,0.009960589,0.01,0.9955134,-10.224045953248776,99.99831917726947,8.755246,0.9994523,77.54532896612429,100,-10.224045953248776,1.3790239e-09,-489.21265,99.99864123739916,0.010135374,1.0000168,200.0,1.3775131e-05,-10.215195,77.54532896612429
1.005756,0.009466489,0.010000002,0.94560474,-9.783695813557086,99.99347967703541,10.058133,0.998897,104.56102817548307,100,-9.783695813557086,1.0223792e-08,-489.7982,99.98986920303574,0.010068666,1.0000652,200.0,0.000102012535,-9.751143,104.56102817548307
1.0194887,0.009968975,0.01,0.9972966,-9.189803547909982,99.9987006356276,7.713427,1.0004004,60.09861165046644,100,-9.189803547909982,2.0982622e-09,-440.72397,99.99791041530997,0.010190806,1.000013,200.0,2.0999467e-05,-9.184169,60.09861165046644
