BatchSize,IterType,MinVanillaIw,MaxVanillaIw,VarRet,ESSClassic,VarJ,AvgDiscRet,eRenyi2,MaxNormIw,AvgNormIw,VanillaAvgRet,MinNormIw,VarNormIw,VarVanillaIw,VarDiscRet,AvgEpLen,Delta,ESSRenyi,AvgVanillaIw,AvgRet,EpsThisIter,Bound,J
400,,0.03263991,inf,69.04048152228506,nan,nan,-8.038378659041719,nan,nan,nan,-10.036543945160732,nan,nan,nan,67.41952496177008,200.0,0.9,nan,inf,-10.036543945160732,100,nan,nan
400,1,0.00024734638,1.9155515,109.07551153408852,277.1281173611777,8.452359,-10.394780036825363,1.4186758,0.0048840865,0.0025,-10.394780036825363,6.3065966e-07,2.7780438e-06,0.4273268,109.07551153408852,200.0,0.9,281.95307592863116,0.9805066,-10.394780036825363,100,-10.328958,-8.964575
400,2,1.0,1.0,56.49877675408582,100.0,7.4788895,-9.753361636730288,1.0,0.01,0.009999998,-9.753361636730288,0.01,3.5044917e-18,,56.49877675408582,200.0,0.9,400.0,1.0,-9.753361636730288,100,-10.661971,-9.753362
400,2,1.0,1.0,57.762953320873315,200.00000010221265,7.5656214,-8.105241144382662,1.0,0.005,0.0049999994,-8.105241144382662,0.005,2.179301e-19,,57.762953320873315,200.0,0.9,400.0,1.0,-8.105241144382662,100,-9.571784,-8.9293
400,2,1.0,1.0,60.23107996210954,299.999969473632,7.6183414,-9.059737030429599,1.0,0.0033333334,0.0033333336,-9.059737030429599,0.0033333334,5.4391416e-20,,60.23107996210954,200.0,0.9,400.0,1.0,-9.059737030429599,100,-9.497366,-8.97278
400,1,,116.824974,62.8441826319106,3.5864328958482647,13.209008,-9.109864234151345,87.81595,0.38599056,0.0025000004,-9.109864234151345,,0.00069255277,63.44113,62.8441826319106,200.0,0.9,4.55498126359445,0.75665694,-9.109864234151345,100,-5.9334626,-1.676164
400,2,1.0,1.0,45.6026897758374,100.0,6.7191267,-7.095788636595049,1.0,0.01,0.009999998,-7.095788636595049,0.01,3.5044917e-18,,45.6026897758374,200.0,0.9,400.0,1.0,-7.095788636595049,100,-7.8536816,-7.095788
400,2,1.0,1.0,45.05117204962686,200.00000010221265,6.699152,-7.236897463960815,1.0,0.005,0.0049999994,-7.236897463960815,0.005,2.179301e-19,,45.05117204962686,200.0,0.9,400.0,1.0,-7.236897463960815,100,-7.714568,-7.1663427
400,2,1.0,1.0,42.74135222362192,299.999969473632,6.6405487,-7.740043629186654,1.0,0.0033333334,0.0033333336,-7.740043629186654,0.0033333334,5.4391416e-20,,42.74135222362192,200.0,0.9,400.0,1.0,-7.740043629186654,100,-7.8052006,-7.3575764
500,,0.008559814,inf,62.8441826319106,nan,nan,-7.411555294928848,nan,nan,nan,-9.109864234151345,nan,nan,nan,48.35925509791659,200.0,0.9,nan,inf,-9.109864234151345,100,nan,nan
500,1,,20.86785,67.81291851778242,40.477170091187105,20.572372,-8.648499288674053,14.769645,0.034232393,0.002,-8.648499288674053,,4.5501576e-05,16.908588,67.81291851778242,200.0,0.9,33.853217791974544,1.2191873,-8.648499288674053,100,-7.5482006,-5.901505
500,2,1.0,1.0,52.31658173394831,100.0,7.196764,-7.7895355706792655,1.0,0.01,0.009999998,-7.7895355706792655,0.01,3.5044917e-18,,52.31658173394831,200.0,0.9,500.0,1.0,-7.7895355706792655,100,-8.555511,-7.7895355
500,2,1.0,1.0,48.99275439599112,200.00000010221265,7.088309,-8.409219537261306,1.0,0.005,0.0049999994,-8.409219537261306,0.005,2.179301e-19,,48.99275439599112,200.0,0.9,500.0,1.0,-8.409219537261306,100,-8.641005,-8.099378
500,2,1.0,1.0,51.54857120643455,299.999969473632,7.107196,-7.94754262638226,1.0,0.0033333334,0.0033333336,-7.94754262638226,0.0033333334,5.4391416e-20,,51.54857120643455,200.0,0.9,500.0,1.0,-7.94754262638226,100,-8.491003,-8.048766
500,2,1.0,1.0,56.52398677087189,400.0,7.219312,-9.190950852710488,1.0,0.0025,0.0024999997,-9.190950852710488,0.0025,5.434597e-20,,56.52398677087189,200.0,0.9,500.0,1.0,-9.190950852710488,100,-8.717299,-8.3343115
500,1,,130.79597,50.12938621909669,5.494669088290293,34.28311,-8.073842177986664,92.52626,0.22409822,0.0019999999,-8.073842177986664,,0.00036071058,122.87705,50.12938621909669,200.0,0.9,5.403871268202898,1.1673093,-8.073842177986664,100,-7.385166,-4.082959
500,2,1.0,1.0,50.32634245575716,100.0,7.058546,-8.908240225532573,1.0,0.01,0.009999998,-8.908240225532573,0.01,3.5044917e-18,,50.32634245575716,200.0,0.9,500.0,1.0,-8.908240225532573,100,-9.666579,-8.90824
500,2,1.0,1.0,48.850901998207334,200.00000010221265,7.02537,-7.8823809575886,1.0,0.005,0.0049999994,-7.8823809575886,0.005,2.179301e-19,,48.850901998207334,200.0,0.9,500.0,1.0,-7.8823809575886,100,-8.943455,-8.39531
500,2,1.0,1.0,54.51323983605925,299.999969473632,7.141881,-7.681558764970345,1.0,0.0033333334,0.0033333336,-7.681558764970345,0.0033333334,5.4391416e-20,,54.51323983605925,200.0,0.9,500.0,1.0,-7.681558764970345,100,-8.604952,-8.157394
500,2,1.0,1.0,48.34790279132455,400.0,7.087964,-7.845207649570877,1.0,0.0025,0.0024999997,-7.845207649570877,0.0025,5.434597e-20,,48.34790279132455,200.0,0.9,500.0,1.0,-7.845207649570877,100,-8.467405,-8.079347
500,1,,136.37308,47.16379526928133,1.4999798333305352,7.18402,-6.524266381494997,106.65614,0.80968374,0.0020000003,-6.524266381494997,,0.0013320154,37.786407,47.16379526928133,200.0,0.9,4.687962503167107,0.33685517,-6.524266381494997,100,-4.0572643,-0.4727092
500,2,1.0,1.0,42.92988688743257,100.0,6.519247,-7.480393152682153,1.0,0.01,0.009999998,-7.480393152682153,0.01,3.5044917e-18,,42.92988688743257,200.0,0.9,500.0,1.0,-7.480393152682153,100,-8.256438,-7.4803925
500,2,1.0,1.0,45.30463446083336,200.00000010221265,6.6097465,-7.255330920605335,1.0,0.005,0.0049999994,-7.255330920605335,0.005,2.179301e-19,,45.30463446083336,200.0,0.9,500.0,1.0,-7.255330920605335,100,-7.916609,-7.3678617
500,2,1.0,1.0,49.04171757450681,299.999969473632,6.734573,-7.817223015982641,1.0,0.0033333334,0.0033333336,-7.817223015982641,0.0033333334,5.4391416e-20,,49.04171757450681,200.0,0.9,500.0,1.0,-7.817223015982641,100,-7.965699,-7.517649
500,2,1.0,1.0,42.772927298993125,400.0,6.678674,-7.401287611298584,1.0,0.0025,0.0024999997,-7.401287611298584,0.0025,5.434597e-20,,42.772927298993125,200.0,0.9,500.0,1.0,-7.401287611298584,100,-7.8765807,-7.488558
500,1,,85.589455,54.84631019656784,8.131346904530712,21.573666,-8.071466277234165,71.25968,0.19401163,0.002,-8.071466277234165,,0.0002424466,47.18469,54.84631019656784,200.0,0.9,7.016590420559672,0.8823126,-8.071466277234165,100,-6.7097807,-3.77743
500,2,1.0,1.0,40.94884903655433,100.0,6.367053,-7.073687389009364,1.0,0.01,0.009999998,-7.073687389009364,0.01,3.5044917e-18,,40.94884903655433,200.0,0.9,500.0,1.0,-7.073687389009364,100,-7.819886,-7.073687
500,2,1.0,1.0,48.31089471044262,200.00000010221265,6.69083,-8.601617307748004,1.0,0.005,0.0049999994,-8.601617307748004,0.005,2.179301e-19,,48.31089471044262,200.0,0.9,500.0,1.0,-8.601617307748004,100,-8.384297,-7.837652
500,2,1.0,1.0,40.96691906913218,299.999969473632,6.5907493,-7.260269331334629,1.0,0.0033333334,0.0033333336,-7.260269331334629,0.0033333334,5.4391416e-20,,40.96691906913218,200.0,0.9,500.0,1.0,-7.260269331334629,100,-8.091526,-7.6451917
500,2,1.0,1.0,42.26484388677153,400.0,6.5724525,-6.726941221936003,1.0,0.0025,0.0024999997,-6.726941221936003,0.0025,5.434597e-20,,42.26484388677153,200.0,0.9,500.0,1.0,-6.726941221936003,100,-7.8021655,-7.415629
500,1,0.82497287,3.5147336,51.33103747598222,461.44770960172474,6.969346,-8.236718826713892,1.1324764,0.0071286177,0.002,-8.236718826713892,0.0016732182,3.348546e-07,0.08140115,51.33103747598222,200.0,0.9,441.5102852124459,0.9860912,-8.236718826713892,100,-7.90022,-7.5323024
500,2,1.0,1.0,45.200325967841394,100.0,6.689419,-7.318242846194571,1.0,0.01,0.009999998,-7.318242846194571,0.01,3.5044917e-18,,45.200325967841394,200.0,0.9,500.0,1.0,-7.318242846194571,100,-8.092301,-7.3182425
500,2,1.0,1.0,38.03856082830652,200.00000010221265,6.4193454,-7.180482570859506,1.0,0.005,0.0049999994,-7.180482570859506,0.005,2.179301e-19,,38.03856082830652,200.0,0.9,500.0,1.0,-7.180482570859506,100,-7.7967043,-7.249362
500,2,1.0,1.0,54.37236781775752,299.999969473632,6.761103,-8.406666581109546,1.0,0.0033333334,0.0033333336,-8.406666581109546,0.0033333334,5.4391416e-20,,54.37236781775752,200.0,0.9,500.0,1.0,-8.406666581109546,100,-8.082034,-7.635131
500,2,1.0,1.0,60.80361533701038,400.0,7.0364623,-8.61091245571917,1.0,0.0025,0.0024999997,-8.61091245571917,0.0025,5.434597e-20,,60.80361533701038,200.0,0.9,500.0,1.0,-8.61091245571917,100,-8.266105,-7.8790755
500,1,,55.400963,51.0071943913686,18.056560341489135,29.242289,-7.228864496711439,36.94589,0.08060136,0.002,-7.228864496711439,,0.000106977044,50.540604,51.0071943913686,200.0,0.9,13.533305600134144,1.3746905,-7.228864496711439,100,-7.3532114,-5.249083
500,2,1.0,1.0,51.85882754467623,100.0,7.1652102,-8.480228540760175,1.0,0.01,0.009999998,-8.480228540760175,0.01,3.5044917e-18,,51.85882754467623,200.0,0.9,500.0,1.0,-8.480228540760175,100,-9.245714,-8.480228
500,2,1.0,1.0,51.020050706566195,200.00000010221265,7.1379313,-8.163891417807262,1.0,0.005,0.0049999994,-8.163891417807262,0.005,2.179301e-19,,51.020050706566195,200.0,0.9,500.0,1.0,-8.163891417807262,100,-8.87005,-8.32206
500,2,1.0,1.0,50.20427105344391,299.999969473632,7.1094,-8.11585882758367,1.0,0.0033333334,0.0033333336,-8.11585882758367,0.0033333334,5.4391416e-20,,50.20427105344391,200.0,0.9,500.0,1.0,-8.11585882758367,100,-8.700759,-8.253326
500,2,1.0,1.0,56.043808895467784,400.0,7.1957717,-8.310461246033723,1.0,0.0025,0.0024999997,-8.310461246033723,0.0025,5.434597e-20,,56.043808895467784,200.0,0.9,500.0,1.0,-8.310461246033723,100,-8.655098,-8.26761
500,1,3.7111843e-24,3.41812,46.05205120575725,201.694520720576,9.879358,-7.544875567517836,2.4956129,0.006714823,0.002,-7.544875567517836,7.2905416e-27,5.9278423e-06,1.5360383,46.05205120575725,200.0,0.9,200.35158820863984,1.0180819,-7.544875567517836,100,-7.74558,-7.19807
500,2,1.0,1.0,43.494723953356605,100.0,6.561995,-7.714255017015051,1.0,0.01,0.009999998,-7.714255017015051,0.01,3.5044917e-18,,43.494723953356605,200.0,0.9,500.0,1.0,-7.714255017015051,100,-8.481074,-7.7142544
500,2,1.0,1.0,46.6657811377983,200.00000010221265,6.685204,-7.214221503058041,1.0,0.005,0.0049999994,-7.214221503058041,0.005,2.179301e-19,,46.6657811377983,200.0,0.9,500.0,1.0,-7.214221503058041,100,-8.006462,-7.464238
500,2,1.0,1.0,49.70900084942677,299.999969473632,6.81514,-8.519617576744075,1.0,0.0033333334,0.0033333336,-8.519617576744075,0.0033333334,5.4391416e-20,,49.70900084942677,200.0,0.9,500.0,1.0,-8.519617576744075,100,-8.258755,-7.8160315
500,2,1.0,1.0,37.0958115188517,400.0,6.641841,-7.092206573947825,1.0,0.0025,0.0024999997,-7.092206573947825,0.0025,5.434597e-20,,37.0958115188517,200.0,0.9,500.0,1.0,-7.092206573947825,100,-8.018485,-7.635075
500,1,1.4933264e-05,2.0399532,50.691188352530624,270.56814921064966,8.803482,-7.619241565992576,1.5378094,0.0038710502,0.0019999999,-7.619241565992576,2.8337617e-08,3.3986498e-06,0.94382,50.691188352530624,200.0,0.9,325.1378286026133,1.0539534,-7.619241565992576,100,-7.8038516,-7.3767514
500,2,1.0,1.0,56.3802495913976,100.0,7.4710407,-7.234938869284366,1.0,0.01,0.009999998,-7.234938869284366,0.01,3.5044917e-18,,56.3802495913976,200.0,0.9,500.0,1.0,-7.234938869284366,100,-8.006357,-7.2349386
500,2,1.0,1.0,50.12970684793968,200.00000010221265,7.26105,-7.2759910486703765,1.0,0.005,0.0049999994,-7.2759910486703765,0.005,2.179301e-19,,50.12970684793968,200.0,0.9,500.0,1.0,-7.2759910486703765,100,-7.80094,-7.255465
500,2,1.0,1.0,51.66262284285669,299.999969473632,7.2272363,-7.656343710663063,1.0,0.0033333334,0.0033333336,-7.656343710663063,0.0033333334,5.4391416e-20,,51.66262284285669,200.0,0.9,500.0,1.0,-7.656343710663063,100,-7.834471,-7.3890924
500,2,1.0,1.0,49.74347311021731,400.0,7.1798472,-7.973294089693338,1.0,0.0025,0.0024999997,-7.973294089693338,0.0025,5.434597e-20,,49.74347311021731,200.0,0.9,500.0,1.0,-7.973294089693338,100,-7.9208503,-7.535141
500,1,0.82947356,2.7927322,41.78812256090124,356.9230448802056,8.609155,-8.385423206189776,1.1219695,0.004817959,0.0019999999,-8.385423206189776,0.0014309891,1.6066625e-06,0.53983015,41.78812256090124,200.0,0.9,445.64492812291684,1.159301,-8.385423206189776,100,-8.016305,-7.6508827
500,2,1.0,1.0,48.275729698290824,100.0,6.913246,-7.619776641314348,1.0,0.01,0.009999998,-7.619776641314348,0.01,3.5044917e-18,,48.275729698290824,200.0,0.9,500.0,1.0,-7.619776641314348,100,-8.38923,-7.6197762
500,2,1.0,1.0,48.6196900532041,200.00000010221265,6.9303894,-7.101818534144433,1.0,0.005,0.0049999994,-7.101818534144433,0.005,2.179301e-19,,48.6196900532041,200.0,0.9,500.0,1.0,-7.101818534144433,100,-7.904883,-7.360797
500,2,1.0,1.0,50.186464483768006,299.999969473632,6.993739,-8.580597222416051,1.0,0.0033333334,0.0033333336,-8.580597222416051,0.0033333334,5.4391416e-20,,50.186464483768006,200.0,0.9,500.0,1.0,-8.580597222416051,100,-8.213446,-7.7673984
500,2,1.0,1.0,41.37151257470611,400.0,6.851434,-7.454024966797504,1.0,0.0025,0.0024999997,-7.454024966797504,0.0025,5.434597e-20,,41.37151257470611,200.0,0.9,500.0,1.0,-7.454024966797504,100,-8.0761595,-7.6890535
500,1,0.08738269,1.4296553,52.732930170640515,390.8294203675177,7.5853844,-7.624831039413575,1.1631486,0.0026070243,0.002,-7.624831039413575,0.00015934526,1.1195613e-06,0.33668244,52.732930170640515,200.0,0.9,429.8676730758154,1.0967717,-7.624831039413575,100,-7.916453,-7.541792
500,2,1.0,1.0,60.67461471852719,100.0,7.7503467,-8.25689355461909,1.0,0.01,0.009999998,-8.25689355461909,0.01,3.5044917e-18,,60.67461471852719,200.0,0.9,500.0,1.0,-8.25689355461909,100,-9.024127,-8.256894
500,2,1.0,1.0,51.053075059430896,200.00000010221265,7.438854,-7.9027838349455894,1.0,0.005,0.0049999994,-7.9027838349455894,0.005,2.179301e-19,,51.053075059430896,200.0,0.9,500.0,1.0,-7.9027838349455894,100,-8.62917,-8.079839
500,2,1.0,1.0,48.868163269598796,299.999969473632,7.2886863,-7.384593054694348,1.0,0.0033333334,0.0033333336,-7.384593054694348,0.0033333334,5.4391416e-20,,48.868163269598796,200.0,0.9,500.0,1.0,-7.384593054694348,100,-8.2966175,-7.84809
500,2,1.0,1.0,45.789857810583435,400.0,7.155514,-8.210926673249944,1.0,0.0025,0.0024999997,-8.210926673249944,0.0025,5.434597e-20,,45.789857810583435,200.0,0.9,500.0,1.0,-8.210926673249944,100,-8.327235,-7.9387994
500,1,0.7802564,6.6365767,44.64367996127315,188.36078949773423,11.270528,-6.999740148406159,1.3051019,0.009717597,0.002,-6.999740148406159,0.0011424893,6.6311836e-06,3.0928693,44.64367996127315,200.0,0.9,383.1118558040071,1.3658885,-6.999740148406159,100,-7.980795,-7.5838895
500,2,1.0,1.0,48.62948206025696,100.0,6.938529,-6.796483716385845,1.0,0.01,0.009999998,-6.796483716385845,0.01,3.5044917e-18,,48.62948206025696,200.0,0.9,500.0,1.0,-6.796483716385845,100,-7.551031,-6.7964835
500,2,1.0,1.0,44.13693974949927,200.00000010221265,6.7780166,-7.094037854574541,1.0,0.005,0.0049999994,-7.094037854574541,0.005,2.179301e-19,,44.13693974949927,200.0,0.9,500.0,1.0,-7.094037854574541,100,-7.4909263,-6.9452605
500,2,1.0,1.0,55.35383171424656,299.999969473632,7.0007834,-7.669393603642804,1.0,0.0033333334,0.0033333336,-7.669393603642804,0.0033333334,5.4391416e-20,,55.35383171424656,200.0,0.9,500.0,1.0,-7.669393603642804,100,-7.6351924,-7.186639
500,2,1.0,1.0,49.30167956450955,400.0,7.016849,-8.399421178714656,1.0,0.0025,0.0024999997,-8.399421178714656,0.0025,5.434597e-20,,49.30167956450955,200.0,0.9,500.0,1.0,-8.399421178714656,100,-7.8782926,-7.489834
500,1,0.87343913,1.9243546,48.04438586488056,434.59842396434294,7.4202247,-8.839384676487475,1.0521047,0.0035517076,0.0019999999,-8.839384676487475,0.0016120732,6.0315534e-07,0.17706183,48.04438586488056,200.0,0.9,475.2378679795606,1.0836222,-8.839384676487475,100,-8.094713,-7.7383285
500,2,1.0,1.0,41.85475762618752,100.0,6.4370966,-6.328628833434501,1.0,0.01,0.009999998,-6.328628833434501,0.01,3.5044917e-18,,41.85475762618752,200.0,0.9,500.0,1.0,-6.328628833434501,100,-7.0986953,-6.328629
500,2,1.0,1.0,58.39441501164016,200.00000010221265,7.116402,-8.348369427130212,1.0,0.005,0.0049999994,-8.348369427130212,0.005,2.179301e-19,,58.39441501164016,200.0,0.9,500.0,1.0,-8.348369427130212,100,-7.883987,-7.3384995
500,2,1.0,1.0,47.95432653697704,299.999969473632,7.042503,-7.5484289607808135,1.0,0.0033333334,0.0033333336,-7.5484289607808135,0.0033333334,5.4391416e-20,,47.95432653697704,200.0,0.9,500.0,1.0,-7.5484289607808135,100,-7.8538647,-7.4084764
500,2,1.0,1.0,45.48395741922016,400.0,6.9764667,-6.334703529741062,1.0,0.0025,0.0024999997,-6.334703529741062,0.0025,5.434597e-20,,45.48395741922016,200.0,0.9,500.0,1.0,-6.334703529741062,100,-7.5257506,-7.140033
500,1,0.8836119,1.5425727,50.48912692377259,464.3686003200363,7.1668687,-8.54964631251043,1.0419161,0.0028883861,0.0020000003,-8.54964631251043,0.0016545168,3.075377e-07,0.087716065,50.48912692377259,200.0,0.9,479.88507390998814,1.0681208,-8.54964631251043,100,-7.7563467,-7.404194
500,2,1.0,1.0,47.530358219731866,100.0,6.8596687,-8.308487897311593,1.0,0.01,0.009999998,-8.308487897311593,0.01,3.5044917e-18,,47.530358219731866,200.0,0.9,500.0,1.0,-8.308487897311593,100,-9.081461,-8.308488
500,2,1.0,1.0,47.848936941377104,200.00000010221265,6.880458,-7.593097843483445,1.0,0.005,0.0049999994,-7.593097843483445,0.005,2.179301e-19,,47.848936941377104,200.0,0.9,500.0,1.0,-7.593097843483445,100,-8.499476,-7.9507923
500,2,1.0,1.0,48.25495574571087,299.999969473632,6.891359,-7.7833427141270315,1.0,0.0033333334,0.0033333336,-7.7833427141270315,0.0033333334,5.4391416e-20,,48.25495574571087,200.0,0.9,500.0,1.0,-7.7833427141270315,100,-8.342976,-7.8949766
500,2,1.0,1.0,54.885169909983205,400.0,7.0226746,-8.680682128648606,1.0,0.0025,0.0024999997,-8.680682128648606,0.0025,5.434597e-20,,54.885169909983205,200.0,0.9,500.0,1.0,-8.680682128648606,100,-8.479381,-8.091402
500,1,0.10224542,1.5382376,54.08186338864044,359.1185557924958,8.052088,-6.958099070373489,1.2247723,0.0028672356,0.002,-6.958099070373489,0.00019058285,1.5723357e-06,0.45254868,54.08186338864044,200.0,0.9,408.23913643338346,1.0729761,-6.958099070373489,100,-8.100598,-7.7165546
500,2,1.0,1.0,49.066057219324584,100.0,6.969605,-8.320818561724248,1.0,0.01,0.009999998,-8.320818561724248,0.01,3.5044917e-18,,49.066057219324584,200.0,0.9,500.0,1.0,-8.320818561724248,100,-9.093915,-8.320818
500,2,1.0,1.0,41.55963500368374,200.00000010221265,6.6986814,-8.09618023539713,1.0,0.005,0.0049999994,-8.09618023539713,0.005,2.179301e-19,,41.55963500368374,200.0,0.9,500.0,1.0,-8.09618023539713,100,-8.755162,-8.2085
500,2,1.0,1.0,53.32239844062864,299.999969473632,6.899679,-7.557092432452048,1.0,0.0033333334,0.0033333336,-7.557092432452048,0.0033333334,5.4391416e-20,,53.32239844062864,200.0,0.9,500.0,1.0,-7.557092432452048,100,-8.437712,-7.991364
500,2,1.0,1.0,41.002354834979585,400.0,6.7717986,-7.8282169942164455,1.0,0.0025,0.0024999997,-7.8282169942164455,0.0025,5.434597e-20,,41.002354834979585,200.0,0.9,500.0,1.0,-7.8282169942164455,100,-8.33818,-7.950577
500,1,0.73972166,6.2006407,47.56325952631992,192.70852525927913,9.687717,-8.173857421780092,1.7811701,0.008365641,0.0020000006,-8.173857421780092,0.0009980011,6.39115e-06,3.511184,47.56325952631992,200.0,0.9,280.71434145534414,1.4824065,-8.173857421780092,100,-7.6677613,-7.205077
500,2,1.0,1.0,54.70761139666032,100.0,7.359384,-7.451443583773946,1.0,0.01,0.009999998,-7.451443583773946,0.01,3.5044917e-18,,54.70761139666032,200.0,0.9,500.0,1.0,-7.451443583773946,100,-8.225689,-7.4514437
500,2,1.0,1.0,44.09245106644449,200.00000010221265,6.9970517,-6.9922997210142945,1.0,0.005,0.0049999994,-6.9922997210142945,0.005,2.179301e-19,,44.09245106644449,200.0,0.9,500.0,1.0,-6.9922997210142945,100,-7.7693458,-7.2218714
500,2,1.0,1.0,53.15882259695633,299.999969473632,7.1309366,-8.95654259817138,1.0,0.0033333334,0.0033333336,-8.95654259817138,0.0033333334,5.4391416e-20,,53.15882259695633,200.0,0.9,500.0,1.0,-8.95654259817138,100,-8.2486925,-7.8000956
500,2,1.0,1.0,52.60672316684843,400.0,7.160535,-8.584645994176386,1.0,0.0025,0.0024999997,-8.584645994176386,0.0025,5.434597e-20,,52.60672316684843,200.0,0.9,500.0,1.0,-8.584645994176386,100,-8.384728,-7.9962325
500,1,0.78136885,2.1253283,52.47435041697114,393.7432215330328,8.01564,-8.196438258670085,1.2985021,0.0038693578,0.002,-8.196438258670085,0.0014225546,1.0816154e-06,0.3263226,52.47435041697114,200.0,0.9,385.0590651931926,1.0985432,-8.196438258670085,100,-8.225923,-7.8299117
500,2,1.0,1.0,45.95888697095963,100.0,6.745317,-6.938620339104006,1.0,0.01,0.009999998,-6.938620339104006,0.01,3.5044917e-18,,45.95888697095963,200.0,0.9,500.0,1.0,-6.938620339104006,100,-7.685525,-6.93862
500,2,1.0,1.0,51.21626687283217,200.00000010221265,6.9492326,-7.8107089872530855,1.0,0.005,0.0049999994,-7.8107089872530855,0.005,2.179301e-19,,51.21626687283217,200.0,0.9,500.0,1.0,-7.8107089872530855,100,-7.902806,-7.3746643
500,2,1.0,1.0,47.10972690794524,299.999969473632,6.914499,-7.934021441036722,1.0,0.0033333334,0.0033333336,-7.934021441036722,0.0033333334,5.4391416e-20,,47.10972690794524,200.0,0.9,500.0,1.0,-7.934021441036722,100,-8.005816,-7.561117
