VarRet,Bound,AvgDiscRet,VarVanillaIw,J,BatchSize,ESSRenyi,MaxVanillaIw,AvgNormIw,VarDiscRet,VarJ,MinNormIw,AvgEpLen,AvgRet,VanillaAvgRet,eRenyi2,MinVanillaIw,VarNormIw,AvgVanillaIw,ESSClassic,MaxNormIw
5635865.156847778,-861.6485,-2314.3654119311004,1.2576895,-75.291885,100,38.00130521488887,3.6838052,0.01,5635865.156847778,212.38652,1.1372156e-14,200.0,-2314.3654119311004,-2314.3654119311004,2.6314886,9.948952e-13,0.00016432526,0.87485194,38.068846192672055,0.042107757
358717.0171200698,-326.40295,-130.93621624188293,0.14653395,-18.686335,100,88.96082348760328,1.3578265,0.01,358717.0171200698,57.358913,0.00013650529,200.0,-130.93621624188293,-130.93621624188293,1.1240903,0.01316864,1.574546e-05,0.9646982,86.5141680026619,0.014075143
95536.09416905766,-276.82315,-40.05101675039317,0.036583308,-11.823778,100,96.86872709884062,1.1534349,0.009999999,95536.09416905766,28.009607,0.0008635436,200.0,-40.05101675039317,-40.05101675039317,1.0323249,0.084628,3.8091082e-06,0.9800085,96.36603877962595,0.011769642
80.01630031843798,-13.564114,-11.381292149680146,0.27931517,-10.69488,100,75.0632035938244,3.1106954,0.010000002,80.01630031843798,8.691079,0.0010054993,200.0,-11.381292149680146,-11.381292149680146,1.3322107,0.0954899,3.0970143e-05,0.94967645,76.53425188359958,0.03275532
96.81407809843222,-13.467068,-9.939000377857687,0.10165138,-9.4115505,100,92.2395622522987,1.2766187,0.01,96.81407809843222,8.9724455,0.0016421031,200.0,-9.939000377857687,-9.939000377857687,1.0841335,0.16017649,1.0683574e-05,0.975435,90.43494540100562,0.013087686
47.864222964401336,-9.668281,-7.785335372120184,0.036697704,-7.6031365,100,93.73630317764044,2.2918274,0.01,47.864222964401336,6.640027,0.0089682825,200.0,-7.785335372120184,-7.785335372120184,1.0668225,0.86117923,3.979883e-06,0.96024996,96.20928522013818,0.023866989
79.65211603143852,-13.513905,-9.770467426646944,0.16513936,-8.745499,100,87.90286284993162,1.4127415,0.01,79.65211603143852,7.8579917,0.00052118214,200.0,-9.770467426646944,-9.770467426646944,1.1376194,0.046746854,2.052697e-05,0.8969389,83.11052295764296,0.015750699
50.45092261611046,-10.1641245,-8.49493723501603,0.78734434,-7.1716495,100,57.84725074455353,2.3464932,0.01,50.45092261611046,7.9207687,1.4075408e-09,200.0,-8.49493723501603,-8.49493723501603,1.7286906,1.5106943e-07,6.834921e-05,1.0732864,59.642481981498044,0.021862695
52.52681662727277,-10.606531,-8.970187571671396,1.9876041,-7.2567415,100,34.16172637625983,4.0670195,0.01,52.52681662727277,10.992696,3.137474e-26,200.0,-8.970187571671396,-8.970187571671396,2.9272525,3.0569786e-24,0.00020936561,0.97434396,32.544460901044886,0.041741107
56.076274244592426,-9.351058,-7.6251849473729125,0.2577611,-7.131831,100,78.00170181649523,2.7899218,0.01,56.076274244592426,7.9026346,0.003266362,200.0,-7.6251849473729125,-7.6251849473729125,1.2820233,0.33300787,2.479916e-05,1.0195069,80.28827196452187,0.027365403
51.55735130187052,-9.274519,-7.803427021304462,0.31504488,-7.0712447,100,77.14703925090761,1.6827637,0.01,51.55735130187052,8.01269,0.00028675713,200.0,-7.803427021304462,-7.803427021304462,1.296226,0.026345402,3.7324255e-05,0.91873574,73.01881257625641,0.018316079
45.140437075892095,-8.312853,-6.453295260406887,0.021134946,-6.3851557,100,96.32752106782135,1.6976289,0.01,45.140437075892095,6.7858,0.009013533,200.0,-6.453295260406887,-6.453295260406887,1.0381249,0.8858271,2.188232e-06,0.98277456,97.87958577023933,0.017273838
42.83890198124818,-8.58745,-6.73390568055266,0.08787104,-6.5437117,100,92.60597940891684,1.8414626,0.01,42.83890198124818,6.3383036,0.003049935,200.0,-6.73390568055266,-6.73390568055266,1.0798439,0.32027268,7.968693e-06,1.0500968,92.68785113429347,0.017536124
50.63522543968265,-9.265926,-7.447742533680521,4.889852,-4.685377,100,18.241426085610193,7.6499815,0.01,50.63522543968265,10.208165,,200.0,-7.447742533680521,-7.447742533680521,5.4820275,,0.0004387205,1.0557326,18.7149096916831,0.07246136
56.01262604303419,-10.308584,-8.478201702561522,0.09772267,-8.258785,100,90.76997506170731,1.7667705,0.01,56.01262604303419,7.590299,0.0028916367,200.0,-8.478201702561522,-8.478201702561522,1.1016859,0.28970557,9.735742e-06,1.001874,91.20892966967693,0.017634658
49.195351474524514,-9.5625305,-7.971472999337206,0.2689865,-7.356235,100,80.9222382850205,4.4891067,0.010000002,49.195351474524514,7.306392,0.0077115856,200.0,-7.971472999337206,-7.971472999337206,1.2357543,0.79222363,2.5487201e-05,1.0273161,79.85157448536883,0.04369742
40.95721199044581,-9.345892,-7.480358427746506,0.056397125,-7.2804503,100,91.85525851855259,1.982724,0.010000002,40.95721199044581,6.2294674,0.0083847325,200.0,-7.480358427746506,-7.480358427746506,1.0886693,0.84437466,5.561156e-06,1.0070382,94.78174653160849,0.019688666
39.54673122434468,-8.380005,-6.474089087054193,0.1096656,-6.306207,100,91.33130774275051,1.672893,0.01,39.54673122434468,6.504819,0.0025834064,200.0,-6.474089087054193,-6.474089087054193,1.0949148,0.25698036,1.1082966e-05,0.9947346,90.11270803280671,0.016817482
38.527844250300205,-9.2155905,-7.5216536250103205,0.30348262,-7.236785,100,87.95111916187862,4.9686584,0.01,38.527844250300205,5.986075,0.007690623,200.0,-7.5216536250103205,-7.5216536250103205,1.1369952,0.82288474,2.6508109e-05,1.0699846,79.21228761972749,0.04643673
