MaxNormIw,AvgEpLen,ESSClassic,eRenyi2,AvgNormIw,VarVanillaIw,MaxVanillaIw,Bound,J,AvgVanillaIw,MinVanillaIw,VanillaAvgRet,VarRet,VarDiscRet,VarNormIw,BatchSize,AvgDiscRet,ESSRenyi,MinNormIw,VarJ,AvgRet
0.01,59.65,100.0,1.0,0.009999998,,1.0,165.57812,586.38873,1.0,1.0,586.3887326687778,316288.22351349896,316288.22351349896,3.5044917e-18,100,586.3887326687778,100.0,0.01,559.57605,586.3887326687778
0.01,54.56,100.0,1.0,0.009999998,,1.0,397.3916,535.3923,1.0,1.0,535.3923195161973,107996.57933339477,107996.57933339477,3.5044917e-18,100,535.3923195161973,100.0,0.01,326.98108,535.3923195161973
0.01,46.98,100.0,1.0,0.009999998,,1.0,333.3852,459.61008,1.0,1.0,459.6101146415125,72764.05942746706,72764.05942746706,3.5044917e-18,100,459.6101146415125,100.0,0.01,268.396,459.6101146415125
0.01,56.98,100.0,1.0,0.009999998,,1.0,138.88403,559.69464,1.0,1.0,559.6946516075935,311239.52852550306,311239.52852550306,3.5044917e-18,100,559.6946516075935,100.0,0.01,555.09204,559.6946516075935
0.01,58.48,100.0,1.0,0.009999998,,1.0,153.88965,574.70026,1.0,1.0,574.7003061184153,301153.21544810093,301153.21544810093,3.5044917e-18,100,574.7003061184153,100.0,0.01,546.0235,574.7003061184153
0.01,51.26,100.0,1.0,0.009999998,,1.0,385.42166,502.38675,1.0,1.0,502.3867400468036,74733.28908030067,74733.28908030067,3.5044917e-18,100,502.3867400468036,100.0,0.01,272.0036,502.3867400468036
0.01,57.49,100.0,1.0,0.009999998,,1.0,143.98602,564.79663,1.0,1.0,564.7966228920812,302242.88105712173,302242.88105712173,3.5044917e-18,100,564.7966228920812,100.0,0.01,547.0104,564.7966228920812
0.01,61.1,100.0,1.0,0.009999998,,1.0,457.72247,600.7837,1.0,1.0,600.7836840649771,131395.2243109805,131395.2243109805,3.5044917e-18,100,600.7836840649771,100.0,0.01,360.66782,600.7836840649771
0.01,52.21,100.0,1.0,0.009999998,,1.0,395.78616,511.89667,1.0,1.0,511.89666158089335,97371.84613173305,97371.84613173305,3.5044917e-18,100,511.89666158089335,100.0,0.01,310.48047,511.89666158089335
0.01,53.94,100.0,1.0,0.009999998,,1.0,398.7642,529.191,1.0,1.0,529.191005775252,107810.25081033871,107810.25081033871,3.5044917e-18,100,529.191005775252,100.0,0.01,326.69885,529.191005775252
0.01,57.19,100.0,1.0,0.009999998,,1.0,429.5875,561.7013,1.0,1.0,561.7012981661095,121189.25279170519,121189.25279170519,3.5044917e-18,100,561.7012981661095,100.0,0.01,346.37747,561.7012981661095
0.01,53.34,100.0,1.0,0.009999998,,1.0,373.41418,523.19586,1.0,1.0,523.1958993168769,107361.49495408728,107361.49495408728,3.5044917e-18,100,523.1958993168769,100.0,0.01,326.01822,523.1958993168769
0.01,51.34,100.0,1.0,0.009999998,,1.0,374.4495,503.20294,1.0,1.0,503.20295532233763,93219.06839890155,93219.06839890155,3.5044917e-18,100,503.20295532233763,100.0,0.01,303.78754,503.20295532233763
0.01,53.96,100.0,1.0,0.009999998,,1.0,373.7096,529.3946,1.0,1.0,529.3946132561691,95271.27355096408,95271.27355096408,3.5044917e-18,100,529.3946132561691,100.0,0.01,307.11328,529.3946132561691
0.01,55.17,100.0,1.0,0.009999998,,1.0,393.37592,541.48517,1.0,1.0,541.4851681034513,84669.20869075293,84669.20869075293,3.5044917e-18,100,541.4851681034513,100.0,0.01,289.52118,541.4851681034513
0.01,56.23,100.0,1.0,0.009999998,,1.0,131.39441,552.205,1.0,1.0,552.2050093620787,282505.0816088611,282505.0816088611,3.5044917e-18,100,552.2050093620787,100.0,0.01,528.8478,552.2050093620787
0.01,51.89,100.0,1.0,0.009999998,,1.0,87.996124,508.80673,1.0,1.0,508.80672390004264,294378.5778772758,294378.5778772758,3.5044917e-18,100,508.80672390004264,100.0,0.01,539.847,508.80672390004264
0.01,54.8,100.0,1.0,0.009999998,,1.0,425.86456,537.7853,1.0,1.0,537.7852882804583,88827.86322920841,88827.86322920841,3.5044917e-18,100,537.7852882804583,100.0,0.01,296.54608,537.7852882804583
0.01,56.52,100.0,1.0,0.009999998,,1.0,134.2862,555.0968,1.0,1.0,555.0968046393523,296103.41286910936,296103.41286910936,3.5044917e-18,100,555.0968046393523,100.0,0.01,541.4263,555.0968046393523
0.01,51.16,100.0,1.0,0.009999998,,1.0,370.1178,501.39432,1.0,1.0,501.39432453831165,104914.62834811183,104914.62834811183,3.5044917e-18,100,501.39432453831165,100.0,0.01,322.28168,501.39432453831165
0.01,56.37,100.0,1.0,0.009999998,,1.0,410.43567,553.4948,1.0,1.0,553.4947999329906,114966.73035092672,114966.73035092672,3.5044917e-18,100,553.4947999329906,100.0,0.01,337.36786,553.4947999329906
0.01,60.33,100.0,1.0,0.009999998,,1.0,172.38654,593.19714,1.0,1.0,593.1971787262838,319814.96759930806,319814.96759930806,3.5044917e-18,100,593.1971787262838,100.0,0.01,562.68713,593.1971787262838
0.01,51.84,100.0,1.0,0.009999998,,1.0,371.0342,508.1958,1.0,1.0,508.195813586595,76780.57661352308,76780.57661352308,3.5044917e-18,100,508.195813586595,100.0,0.01,275.70413,508.195813586595
0.01,56.91,100.0,1.0,0.009999998,,1.0,406.57602,558.8886,1.0,1.0,558.8885592649028,109767.97243130411,109767.97243130411,3.5044917e-18,100,558.8885592649028,100.0,0.01,329.65176,558.8885592649028
0.01,62.04,100.0,1.0,0.009999998,,1.0,189.4892,610.2998,1.0,1.0,610.299784134157,318329.4629021912,318329.4629021912,3.5044917e-18,100,610.299784134157,100.0,0.01,561.3788,610.299784134157
0.01,52.43,100.0,1.0,0.009999998,,1.0,393.775,514.0929,1.0,1.0,514.0928652437193,80015.89903341574,80015.89903341574,3.5044917e-18,100,514.0928652437193,100.0,0.01,281.4529,514.0928652437193
0.01,50.14,100.0,1.0,0.009999998,,1.0,347.3046,491.2069,1.0,1.0,491.20688459819974,108369.93558302992,108369.93558302992,3.5044917e-18,100,491.20688459819974,100.0,0.01,327.54578,491.20688459819974
0.01,51.6,100.0,1.0,0.009999998,,1.0,398.09393,505.7879,1.0,1.0,505.7879214548292,75187.74405711971,75187.74405711971,3.5044917e-18,100,505.7879214548292,100.0,0.01,272.82938,505.7879214548292
0.01,50.62,100.0,1.0,0.009999998,,1.0,374.82166,495.9867,1.0,1.0,495.9866801473643,76526.1072007457,76526.1072007457,3.5044917e-18,100,495.9866801473643,100.0,0.01,275.2469,495.9866801473643
0.01,53.76,100.0,1.0,0.009999998,,1.0,378.46204,527.4037,1.0,1.0,527.4036904146589,96370.32728390323,96370.32728390323,3.5044917e-18,100,527.4036904146589,100.0,0.01,308.87964,527.4036904146589
0.01,58.9,100.0,1.0,0.009999998,,1.0,446.68448,578.78906,1.0,1.0,578.7890551516153,96152.09470690673,96152.09470690673,3.5044917e-18,100,578.7890551516153,100.0,0.01,308.5297,578.7890551516153
0.01,55.4,100.0,1.0,0.009999998,,1.0,399.04578,543.79,1.0,1.0,543.7900157460466,116771.7976755573,116771.7976755573,3.5044917e-18,100,543.7900157460466,100.0,0.01,340.006,543.7900157460466
0.01,58.48,100.0,1.0,0.009999998,,1.0,153.89417,574.7048,1.0,1.0,574.7048316404666,305927.7658433863,305927.7658433863,3.5044917e-18,100,574.7048316404666,100.0,0.01,550.3349,574.7048316404666
0.01,56.25,100.0,1.0,0.009999998,,1.0,131.58453,552.39514,1.0,1.0,552.3951584365881,308295.43703371123,308295.43703371123,3.5044917e-18,100,552.3951584365881,100.0,0.01,552.4604,552.3951584365881
0.01,51.68,100.0,1.0,0.009999998,,1.0,371.95178,506.5962,1.0,1.0,506.5962123998805,93218.88174861479,93218.88174861479,3.5044917e-18,100,506.5962123998805,100.0,0.01,303.78726,506.5962123998805
0.01,53.9,100.0,1.0,0.009999998,,1.0,387.42654,528.7956,1.0,1.0,528.7955981291227,106447.93181154689,106447.93181154689,3.5044917e-18,100,528.7955981291227,100.0,0.01,324.62817,528.7955981291227
0.01,49.76,100.0,1.0,0.009999998,,1.0,358.66144,487.4027,1.0,1.0,487.4027036078031,77533.61186151042,77533.61186151042,3.5044917e-18,100,487.4027036078031,100.0,0.01,277.05286,487.4027036078031
0.01,54.2,100.0,1.0,0.009999998,,1.0,111.08942,531.9,1.0,1.0,531.9000755930279,299512.112466606,299512.112466606,3.5044917e-18,100,531.9000755930279,100.0,0.01,544.53375,531.9000755930279
0.01,52.34,100.0,1.0,0.009999998,,1.0,368.4472,513.19104,1.0,1.0,513.191041274737,109460.22548354405,109460.22548354405,3.5044917e-18,100,513.191041274737,100.0,0.01,329.18933,513.191041274737
0.01,55.67,100.0,1.0,0.009999998,,1.0,125.797485,546.6081,1.0,1.0,546.6081110290313,281647.30951710365,281647.30951710365,3.5044917e-18,100,546.6081110290313,100.0,0.01,528.0444,546.6081110290313
0.01,53.57,100.0,1.0,0.009999998,,1.0,381.61392,525.501,1.0,1.0,525.5009743938751,104131.45575321116,104131.45575321116,3.5044917e-18,100,525.5009743938751,100.0,0.01,321.07654,525.5009743938751
0.01,59.74,100.0,1.0,0.009999998,,1.0,446.66638,587.19556,1.0,1.0,587.1955775706731,108306.56413315596,108306.56413315596,3.5044917e-18,100,587.1955775706731,100.0,0.01,327.44998,587.1955775706731
0.01,55.1,100.0,1.0,0.009999998,,1.0,418.77814,540.7828,1.0,1.0,540.7828170185703,95830.38995118435,95830.38995118435,3.5044917e-18,100,540.7828170185703,100.0,0.01,308.01312,540.7828170185703
0.01,59.49,100.0,1.0,0.009999998,,1.0,463.50708,584.68134,1.0,1.0,584.6813349181389,102026.04505334479,102026.04505334479,3.5044917e-18,100,584.6813349181389,100.0,0.01,317.81406,584.6813349181389
0.01,51.52,100.0,1.0,0.009999998,,1.0,365.30457,504.99255,1.0,1.0,504.9925843547003,89303.05782448185,89303.05782448185,3.5044917e-18,100,504.9925843547003,100.0,0.01,297.33826,504.9925843547003
0.01,51.58,100.0,1.0,0.009999998,,1.0,338.13834,505.59427,1.0,1.0,505.59428769053267,120580.93396587245,120580.93396587245,3.5044917e-18,100,505.59428769053267,100.0,0.01,345.50705,505.59428769053267
0.01,52.53,100.0,1.0,0.009999998,,1.0,387.17426,515.08575,1.0,1.0,515.0857434372749,89455.3657038115,89455.3657038115,3.5044917e-18,100,515.0857434372749,100.0,0.01,297.59167,515.0857434372749
0.01,45.68,100.0,1.0,0.009999998,,1.0,343.0991,446.60355,1.0,1.0,446.60353389987074,57245.80299335981,57245.80299335981,3.5044917e-18,100,446.60353389987074,100.0,0.01,238.06165,446.60353389987074
0.01,55.8,100.0,1.0,0.009999998,,1.0,413.9865,547.7873,1.0,1.0,547.7873252059067,104283.76593983531,104283.76593983531,3.5044917e-18,100,547.7873252059067,100.0,0.01,321.31128,547.7873252059067
0.01,54.61,100.0,1.0,0.009999998,,1.0,407.15213,535.8906,1.0,1.0,535.8906303658582,105282.0406123437,105282.0406123437,3.5044917e-18,100,535.8906303658582,100.0,0.01,322.84552,535.8906303658582
0.01,54.82,100.0,1.0,0.009999998,,1.0,410.07925,537.9792,1.0,1.0,537.9792557102843,92987.13120382008,92987.13120382008,3.5044917e-18,100,537.9792557102843,100.0,0.01,303.4094,537.9792557102843
0.01,57.33,100.0,1.0,0.009999998,,1.0,404.05353,563.0881,1.0,1.0,563.0881464355205,111280.44023141162,111280.44023141162,3.5044917e-18,100,563.0881464355205,100.0,0.01,331.9151,563.0881464355205
0.01,52.54,100.0,1.0,0.009999998,,1.0,399.9103,515.1959,1.0,1.0,515.1959333605525,86411.40273035811,86411.40273035811,3.5044917e-18,100,515.1959333605525,100.0,0.01,292.48468,515.1959333605525
0.01,51.8,100.0,1.0,0.009999998,,1.0,384.08542,507.7793,1.0,1.0,507.7792664801811,83447.55790427217,83447.55790427217,3.5044917e-18,100,507.7792664801811,100.0,0.01,287.4249,507.7792664801811
0.01,54.17,100.0,1.0,0.009999998,,1.0,402.74942,531.50146,1.0,1.0,531.5014487300807,114117.24010329545,114117.24010329545,3.5044917e-18,100,531.5014487300807,100.0,0.01,336.1191,531.5014487300807
0.01,53.49,100.0,1.0,0.009999998,,1.0,393.42828,524.6987,1.0,1.0,524.6987636938759,126421.79213121583,126421.79213121583,3.5044917e-18,100,524.6987636938759,100.0,0.01,353.77618,524.6987636938759
0.01,55.15,100.0,1.0,0.009999998,,1.0,376.36057,541.2906,1.0,1.0,541.290578126795,124541.51599001286,124541.51599001286,3.5044917e-18,100,541.290578126795,100.0,0.01,351.13547,541.290578126795
0.01,56.7,100.0,1.0,0.009999998,,1.0,412.0586,556.80176,1.0,1.0,556.8017533964868,115712.7030597176,115712.7030597176,3.5044917e-18,100,556.8017533964868,100.0,0.01,338.4606,556.8017533964868
0.01,51.38,100.0,1.0,0.009999998,,1.0,346.22806,503.58588,1.0,1.0,503.58589377415717,88909.05897881315,88909.05897881315,3.5044917e-18,100,503.58589377415717,100.0,0.01,296.68158,503.58589377415717
0.01,47.82,100.0,1.0,0.009999998,,1.0,359.44724,468.00015,1.0,1.0,468.0001652077142,78131.20223430924,78131.20223430924,3.5044917e-18,100,468.0001652077142,100.0,0.01,278.11847,468.0001652077142
0.01,55.8,100.0,1.0,0.009999998,,1.0,424.93747,547.7922,1.0,1.0,547.792181885988,97631.32181074379,97631.32181074379,3.5044917e-18,100,547.792181885988,100.0,0.01,310.8939,547.792181885988
0.01,49.49,100.0,1.0,0.009999998,,1.0,364.35815,484.6947,1.0,1.0,484.6947388085605,76732.07342068711,76732.07342068711,3.5044917e-18,100,484.6947388085605,100.0,0.01,275.61703,484.6947388085605
0.01,54.28,100.0,1.0,0.009999998,,1.0,111.88733,532.69794,1.0,1.0,532.6979439679152,288726.3282899058,288726.3282899058,3.5044917e-18,100,532.6979439679152,100.0,0.01,534.6392,532.6979439679152
0.01,49.9,100.0,1.0,0.009999998,,1.0,369.30267,488.79593,1.0,1.0,488.79594453515966,78317.24603591794,78317.24603591794,3.5044917e-18,100,488.79594453515966,100.0,0.01,278.4494,488.79594453515966
0.01,53.94,100.0,1.0,0.009999998,,1.0,393.7068,529.19336,1.0,1.0,529.1933397461346,103357.67684754316,103357.67684754316,3.5044917e-18,100,529.1933397461346,100.0,0.01,319.88138,529.1933397461346
0.01,55.9,100.0,1.0,0.009999998,,1.0,430.9804,548.7919,1.0,1.0,548.791916469168,96712.19682923699,96712.19682923699,3.5044917e-18,100,548.791916469168,100.0,0.01,309.427,548.791916469168
0.01,49.86,100.0,1.0,0.009999998,,1.0,341.97467,488.3954,1.0,1.0,488.3953828284612,86215.80998265969,86215.80998265969,3.5044917e-18,100,488.3953828284612,100.0,0.01,292.15347,488.3953828284612
0.01,56.98,100.0,1.0,0.009999998,,1.0,440.10657,559.5913,1.0,1.0,559.5912888497433,107156.36869453116,107156.36869453116,3.5044917e-18,100,559.5912888497433,100.0,0.01,325.70663,559.5912888497433
0.01,52.86,100.0,1.0,0.009999998,,1.0,406.48108,518.39496,1.0,1.0,518.3949655180467,89826.78095229219,89826.78095229219,3.5044917e-18,100,518.3949655180467,100.0,0.01,298.20883,518.3949655180467
0.01,54.28,100.0,1.0,0.009999998,,1.0,394.58954,532.5932,1.0,1.0,532.593236666195,102914.16040581676,102914.16040581676,3.5044917e-18,100,532.593236666195,100.0,0.01,319.19434,532.593236666195
0.01,50.45,100.0,1.0,0.009999998,,1.0,368.08588,494.30206,1.0,1.0,494.3020297613543,85365.27219821344,85365.27219821344,3.5044917e-18,100,494.3020297613543,100.0,0.01,290.70883,494.3020297613543
0.01,48.68,100.0,1.0,0.009999998,,1.0,366.36044,476.5952,1.0,1.0,476.59523788471074,82534.26904798225,82534.26904798225,3.5044917e-18,100,476.59523788471074,100.0,0.01,285.84775,476.59523788471074
0.01,54.76,100.0,1.0,0.009999998,,1.0,400.22293,537.3923,1.0,1.0,537.3923005088224,112784.77252113528,112784.77252113528,3.5044917e-18,100,537.3923005088224,100.0,0.01,334.15103,537.3923005088224
0.01,57.04,100.0,1.0,0.009999998,,1.0,139.49292,560.3035,1.0,1.0,560.3035057076002,295042.7259163849,295042.7259163849,3.5044917e-18,100,560.3035057076002,100.0,0.01,540.4556,560.3035057076002
0.01,56.31,100.0,1.0,0.009999998,,1.0,406.47302,552.8822,1.0,1.0,552.8822290006821,95399.74034179015,95399.74034179015,3.5044917e-18,100,552.8822290006821,100.0,0.01,307.32025,552.8822290006821
0.01,51.35,100.0,1.0,0.009999998,,1.0,393.89447,503.2908,1.0,1.0,503.29079123250295,72110.72597197122,72110.72597197122,3.5044917e-18,100,503.29079123250295,100.0,0.01,267.18835,503.29079123250295
0.01,50.45,100.0,1.0,0.009999998,,1.0,353.7805,494.30078,1.0,1.0,494.30076230928853,73331.8425840264,73331.8425840264,3.5044917e-18,100,494.30076230928853,100.0,0.01,269.44113,494.30076230928853
0.01,53.08,100.0,1.0,0.009999998,,1.0,380.9028,520.5954,1.0,1.0,520.5954272584094,100355.90965187273,100355.90965187273,3.5044917e-18,100,520.5954272584094,100.0,0.01,315.2021,520.5954272584094
0.01,53.06,100.0,1.0,0.009999998,,1.0,384.91577,520.4029,1.0,1.0,520.4028675797258,94720.14805514655,94720.14805514655,3.5044917e-18,100,520.4028675797258,100.0,0.01,306.22366,520.4028675797258
0.01,54.36,100.0,1.0,0.009999998,,1.0,375.20978,533.40344,1.0,1.0,533.4034825038189,123374.06077275243,123374.06077275243,3.5044917e-18,100,533.4034825038189,100.0,0.01,349.48578,533.4034825038189
0.01,52.95,100.0,1.0,0.009999998,,1.0,384.6625,519.30396,1.0,1.0,519.3039952388211,111760.49622196866,111760.49622196866,3.5044917e-18,100,519.3039952388211,100.0,0.01,332.63028,519.3039952388211
0.01,52.8,100.0,1.0,0.009999998,,1.0,406.72485,517.8052,1.0,1.0,517.8051997091435,89338.87761483934,89338.87761483934,3.5044917e-18,100,517.8051997091435,100.0,0.01,297.39786,517.8051997091435
0.01,58.55,100.0,1.0,0.009999998,,1.0,154.59003,575.40063,1.0,1.0,575.4006663963683,292578.0561307616,292578.0561307616,3.5044917e-18,100,575.4006663963683,100.0,0.01,538.1936,575.4006663963683
0.01,53.38,100.0,1.0,0.009999998,,1.0,402.43143,523.5966,1.0,1.0,523.596588733612,96378.30404874084,96378.30404874084,3.5044917e-18,100,523.596588733612,100.0,0.01,308.8924,523.596588733612
0.01,53.4,100.0,1.0,0.009999998,,1.0,400.10718,523.7914,1.0,1.0,523.7913557110313,76576.4267197995,76576.4267197995,3.5044917e-18,100,523.7913557110313,100.0,0.01,275.33734,523.7913557110313
0.01,55.75,100.0,1.0,0.009999998,,1.0,378.987,547.2976,1.0,1.0,547.2976042884676,122026.72509483148,122026.72509483148,3.5044917e-18,100,547.2976042884676,100.0,0.01,347.5722,547.2976042884676
0.01,58.27,100.0,1.0,0.009999998,,1.0,151.78699,572.5976,1.0,1.0,572.5976595025238,295920.0425009894,295920.0425009894,3.5044917e-18,100,572.5976595025238,100.0,0.01,541.2586,572.5976595025238
0.01,57.2,100.0,1.0,0.009999998,,1.0,398.5343,561.79266,1.0,1.0,561.7927155028739,123967.81188784307,123967.81188784307,3.5044917e-18,100,561.7927155028739,100.0,0.01,350.32574,561.7927155028739
0.01,52.99,100.0,1.0,0.009999998,,1.0,385.0727,519.70154,1.0,1.0,519.7014997092949,103971.72984048778,103971.72984048778,3.5044917e-18,100,519.7014997092949,100.0,0.01,320.8302,519.7014997092949
0.01,54.17,100.0,1.0,0.009999998,,1.0,110.78992,531.6005,1.0,1.0,531.6005626854368,285978.43411077705,285978.43411077705,3.5044917e-18,100,531.6005626854368,100.0,0.01,532.0889,531.6005626854368
0.01,47.06,100.0,1.0,0.009999998,,1.0,358.58105,460.40018,1.0,1.0,460.40017344561545,68944.87768281471,68944.87768281471,3.5044917e-18,100,460.40017344561545,100.0,0.01,261.25742,460.40017344561545
0.01,55.53,100.0,1.0,0.009999998,,1.0,400.35663,545.1003,1.0,1.0,545.1002233609865,122581.06955626541,122581.06955626541,3.5044917e-18,100,545.1002233609865,100.0,0.01,348.3608,545.1002233609865
0.01,55.5,100.0,1.0,0.009999998,,1.0,124.1001,544.9107,1.0,1.0,544.9107088787258,289119.51381827024,289119.51381827024,3.5044917e-18,100,544.9107088787258,100.0,0.01,535.0031,544.9107088787258
0.01,50.77,100.0,1.0,0.009999998,,1.0,371.26892,497.49478,1.0,1.0,497.49481631746164,88023.05779077894,88023.05779077894,3.5044917e-18,100,497.49481631746164,100.0,0.01,295.19962,497.49481631746164
0.01,51.8,100.0,1.0,0.009999998,,1.0,373.16187,507.7883,1.0,1.0,507.78830984251,85081.8739334555,85081.8739334555,3.5044917e-18,100,507.78830984251,100.0,0.01,290.22586,507.78830984251
0.01,53.86,100.0,1.0,0.009999998,,1.0,107.69769,528.5083,1.0,1.0,528.5082503041668,283174.89325082104,283174.89325082104,3.5044917e-18,100,528.5082503041668,100.0,0.01,529.4744,528.5082503041668
