AvgRet,MinVanillaIw,ESSClassic,MaxVanillaIw,VarRet,Bound,VarDiscRet,BatchSize,MaxNormIw,VarJ,VarNormIw,AvgVanillaIw,MinNormIw,J,AvgDiscRet,VarVanillaIw,AvgNormIw,AvgEpLen,ESSRenyi,eRenyi2
-1704.5819581729843,1.6214414e-13,45.37065844484496,3.5370095,4553425.762000742,-787.77814,4553425.762000742,100,0.031735774,163.11523,0.000121622965,1.114518,1.4548364e-15,-69.11537,-1704.5819581729843,1.5107403,0.01,200.0,39.48960234291758,2.5323122
-43.194045236089686,0.21086153,93.65341467346775,1.2656201,83764.04475497999,-269.63437,83764.04475497999,100,0.012235544,60.306137,6.845151e-06,1.03438,0.0020385308,-17.84002,-43.194045236089686,0.07323913,0.009999998,200.0,92.9590815758769,1.0757421
-13.883393046438211,0.11093167,89.86048571487643,1.2719965,486.16298725649546,-27.706377,486.16298725649546,100,0.013203372,9.861719,1.1397626e-05,0.9633876,0.001151475,-10.789152,-13.883393046438211,0.105783135,0.009999998,200.0,92.42002495864922,1.0820166
-9.101168321295685,0.0009898697,59.089037897522175,2.4676597,67.98109073698777,-10.272257,67.98109073698777,100,0.025615284,9.00346,6.993548e-05,0.9633544,1.0275239e-05,-7.3014855,-9.101168321295685,0.64903754,0.009999999,200.0,60.58763726207642,1.6505017
-9.058048145512975,0.0026863627,64.92091683898701,2.1738038,56.00338263878929,-10.796778,56.00338263878929,100,0.021783154,8.34344,5.4579377e-05,0.99792886,2.691938e-05,-8.259675,-9.058048145512975,0.5435353,0.01,200.0,63.30600158223346,1.5796291
-9.433110952666423,0.15753084,92.55691126638692,1.299061,64.82431439669364,-11.589871,64.82431439669364,100,0.012655819,8.045573,8.122892e-06,1.0264535,0.00153471,-9.1581955,-9.433110952666423,0.08558333,0.009999998,200.0,91.8996162581732,1.0881438
-8.533944405708995,0.040406685,86.35568263719314,1.4678528,62.23422636058755,-10.58087,62.23422636058755,100,0.014275479,7.83594,1.5959715e-05,1.0282336,0.00039297182,-8.217537,-8.533944405708995,0.16873638,0.010000002,200.0,84.71816487173723,1.1803844
-9.740327868692516,0.124553315,75.5416775099329,3.078146,64.60658944687098,-11.63607,64.60658944687098,100,0.034506913,8.638226,3.2704313e-05,0.89203745,0.0013962791,-9.02615,-9.740327868692516,0.2602383,0.01,200.0,74.07477919801055,1.3499871
-7.930766293460543,3.1361283e-06,57.24945069277859,2.7092404,56.573465141384254,-9.349248,56.573465141384254,100,0.026244901,7.65361,7.542846e-05,1.0322921,3.0380242e-08,-6.559389,-7.930766293460543,0.8037861,0.01,200.0,54.30070128791048,1.8415968
-8.033494376174302,0.62190604,55.39135976524524,8.109656,50.17994634870634,-9.530065,50.17994634870634,100,0.078219175,9.509512,8.134701e-05,1.0367862,0.005998402,-6.9095874,-8.033494376174302,0.87441987,0.010000002,200.0,31.0169914796717,3.2240393
-8.681768468443023,0.8120761,85.95109217191091,4.0645566,57.78590646402982,-10.448809,57.78590646402982,100,0.041616123,7.6101727,1.6510345e-05,0.9766783,0.008314673,-8.384599,-8.681768468443023,0.1574923,0.01,200.0,86.6438139685155,1.1541505
-8.01401812762775,0.0018647836,67.81156883579864,1.9005784,59.80080138372713,-9.974824,59.80080138372713,100,0.018995943,8.887733,4.7946924e-05,1.0005181,1.863818e-05,-7.5936794,-8.01401812762775,0.47996604,0.010000002,200.0,72.34808047407499,1.3822067
-8.325785568418006,1.6436569e-11,46.96893718026071,2.9864545,51.74180216412456,-8.679176,51.74180216412456,100,0.03291849,8.158694,0.00011404717,0.90722704,1.8117372e-13,-5.858344,-8.325785568418006,0.93867755,0.01,200.0,46.059977516365535,2.1710823
-8.054647240799973,4.147538e-32,27.94933288964563,4.461559,54.59501969369546,-8.413491,54.59501969369546,100,0.051626503,7.626122,0.00026039427,0.8641993,4.799284e-34,-4.631027,-8.054647240799973,1.9447297,0.01,200.0,31.279277451840937,3.1970048
-8.033730519928916,0.017176522,45.39801156481822,4.275585,53.70131520178469,-9.295529,53.70131520178469,100,0.046161715,9.043523,0.00012148885,0.92621887,0.00018544776,-6.421649,-8.033730519928916,1.0422304,0.01,200.0,47.448364615045065,2.1075542
-7.806051237372094,0.0100620845,77.21930189541044,1.9214242,53.62150741495433,-9.198088,53.62150741495433,100,0.017117482,7.8077087,2.9799303e-05,1.1224923,8.964057e-05,-6.9305077,-7.806051237372094,0.375468,0.01,200.0,69.51376787448719,1.438564
-8.252627056539678,0.67387605,73.47319361383856,5.2899647,47.07123620320729,-9.881422,47.07123620320729,100,0.056081727,7.4588423,3.6468755e-05,0.94325995,0.007144118,-7.6143622,-8.252627056539678,0.32447684,0.009999999,200.0,42.888087587610514,2.3316498
-8.145831373177463,6.6512503e-32,33.14483567723011,4.046713,54.6417889689566,-8.965246,54.6417889689566,100,0.04168034,10.876412,0.00020374353,0.9708925,6.8506557e-34,-5.578412,-8.145831373177463,1.9205523,0.01,200.0,34.29965652127905,2.915481
-8.514472530872284,,12.538363195789396,12.548559,52.184343701678856,-9.273123,52.184343701678856,100,0.107187174,12.3221655,0.00070459826,1.1707146,,-3.7143164,-8.514472530872284,9.657032,0.01,200.0,11.193053529767415,8.934113
-7.058325035849623,0.0059346603,55.59118371381035,4.048278,53.89367933454977,-8.413607,53.89367933454977,100,0.04556168,7.6799526,8.069156e-05,0.8885269,6.679213e-05,-5.7889667,-7.058325035849623,0.63704383,0.01,200.0,50.382141990345566,1.9848303
-9.028758828660914,1.1099714e-33,19.644799856488135,6.345149,54.80579358079444,-9.534119,54.80579358079444,100,0.070952006,9.379971,0.0004131723,0.89428747,1.2411795e-35,-5.0390053,-9.028758828660914,3.3043463,0.01,200.0,22.229312285315068,4.4985647
-9.047724371243937,1.7218497e-05,52.9493542864929,2.484135,51.6846890812025,-10.148921,51.6846890812025,100,0.027501622,9.59255,8.975728e-05,0.9032685,1.9062435e-07,-7.429937,-9.047724371243937,0.7323243,0.01,200.0,54.70182849846083,1.8280925
-6.62879467345586,0.66127455,86.10220548806042,3.3306594,40.898056360611726,-8.461467,40.898056360611726,100,0.03140326,6.711415,1.6304082e-05,1.0606095,0.006234854,-6.3234377,-6.62879467345586,0.18340342,0.009999999,200.0,89.38486719882397,1.1187576
-8.007072078658004,0.9413744,98.56822673909336,1.8208418,53.99581901443743,-9.942993,53.99581901443743,100,0.01802268,7.269276,1.4672415e-06,1.0103058,0.0093177175,-7.965914,-8.007072078658004,0.014976394,0.01,200.0,99.18587869505059,1.008208
-7.919219478239117,0.22396074,94.84962927027557,1.233524,44.860644769039716,-9.715356,44.860644769039716,100,0.012392576,6.8842773,5.484906e-06,0.9953733,0.0022500176,-7.7968736,-7.919219478239117,0.054342687,0.01,200.0,93.94238707460778,1.0644822
-6.50375191269736,0.7091873,85.86032706878473,3.3689384,44.04430723626047,-8.280102,44.04430723626047,100,0.032907654,6.7604446,1.6634576e-05,1.0237553,0.006927313,-6.1968803,-6.50375191269736,0.17434283,0.01,200.0,85.58172789105097,1.1684737
-8.174024842160465,0.62648445,77.49073249303848,3.431606,51.11589583530355,-9.736397,51.11589583530355,100,0.036510147,7.032965,2.9341078e-05,0.9399047,0.006665404,-7.576278,-8.174024842160465,0.25920516,0.010000002,200.0,nan,nan
-7.6480362168801586,3.7742822e-35,25.518420936954094,4.9924765,51.15966202912828,-8.465389,51.15966202912828,100,0.0524748,8.217231,0.00029482206,0.9514046,3.9670634e-37,-4.533987,-7.6480362168801586,2.668643,0.009999999,200.0,28.038328304091536,3.5665464
-8.051375381611782,0.63471186,70.19875811343229,5.5991206,45.79406113610271,-9.781187,45.79406113610271,100,0.05901944,7.6380296,4.2881467e-05,0.94869095,0.0066903965,-7.403955,-8.051375381611782,0.38593945,0.01,200.0,nan,nan
-7.346225843317431,0.3548699,81.11130054399388,4.128749,43.69154495993669,-9.011184,43.69154495993669,100,0.041746475,7.069133,2.3522623e-05,0.98900545,0.003588149,-6.9577265,-7.346225843317431,0.23008223,0.01,200.0,84.06484389053323,1.1895579
-9.050589048861934,0.3408683,96.31553436530749,1.1824766,58.650664175537486,-10.982668,58.650664175537486,100,0.01182451,7.739975,3.864047e-06,1.0000217,0.0034086092,-8.958015,-9.050589048861934,0.03864214,0.01,200.0,96.12143515355741,1.0403507
-9.28539666440152,0.6987646,74.11151105654865,4.5018997,57.011220032189186,-11.034152,57.011220032189186,100,0.04664133,8.365747,3.5284644e-05,0.9652168,0.0072394577,-8.756264,-9.28539666440152,0.32872707,0.01,200.0,nan,nan
-7.565716066377193,0.85789007,91.69281895882537,2.7681122,52.349184125408435,-9.416421,52.349184125408435,100,0.02722606,6.8350205,9.1513075e-06,1.0167142,0.008437869,-7.360034,-7.565716066377193,0.09459778,0.01,200.0,93.41869142683925,1.0704496
-8.65270536676882,0.0003424665,30.445207988925265,7.4525366,48.70344425400666,-9.445705,48.70344425400666,100,0.070499085,10.530593,0.0002307666,1.0571111,3.2396451e-06,-5.8660192,-8.65270536676882,2.5787797,0.01,200.0,28.98986423580474,3.4494815
-7.812728068886733,1.4663978e-07,60.437268540260334,2.094864,52.59595041554772,-9.2752495,52.59595041554772,100,0.021922924,8.207782,6.6122026e-05,0.9555586,1.5345974e-09,-6.703449,-7.812728068886733,0.6037551,0.01,200.0,63.80429170656048,1.5672927
-7.93355384236905,0.24257675,93.57591238054627,1.2567595,46.03588960133546,-9.860513,46.03588960133546,100,0.012464834,6.7376604,6.9344746e-06,1.008244,0.0024059326,-7.790963,-7.93355384236905,0.07049283,0.009999998,200.0,93.17588327956226,1.0732391
-7.644796211725468,0.7667917,93.16118258947874,2.0306306,52.064005541494204,-9.538294,52.064005541494204,100,0.021308525,7.0662813,7.4150016e-06,0.95296633,0.008046367,-7.5011196,-7.644796211725468,0.067338936,0.01,200.0,76.5108404847269,1.3070043
-8.17118155097624,0.50257844,59.39387130921413,5.506445,49.75853119412947,-9.669233,49.75853119412947,100,0.061768837,7.5472503,6.905811e-05,0.89146006,0.0056377,-7.106581,-8.17118155097624,0.5488054,0.010000002,200.0,nan,nan
-8.0819149148649,0.6034756,72.17762598585237,4.403266,52.501260875855664,-9.679133,52.501260875855664,100,0.051020302,7.0830593,3.893646e-05,0.86304194,0.006992425,-7.3252916,-8.0819149148649,0.29001486,0.009999999,200.0,nan,nan
-6.345309918039276,0.0050431574,79.91136092566482,1.6174273,36.83600095824306,-8.130435,36.83600095824306,100,0.016643101,6.6741276,2.539256e-05,0.97183055,5.1893385e-05,-5.9667563,-6.345309918039276,0.2398212,0.010000002,200.0,80.02036803839631,1.2496818
-7.8398059397358555,,26.576250683747176,4.7346816,46.714590767001596,-8.246591,46.714590767001596,100,0.0476895,9.566865,0.00027906647,0.99281424,,-4.458747,-7.8398059397358555,2.7507026,0.01,200.0,29.53428637055562,3.3858953
-7.466137352985588,0.80724156,92.59776172282795,3.1315126,38.17264473779459,-9.317667,38.17264473779459,100,0.032112747,6.216563,8.0747295e-06,0.9751619,0.008278026,-7.2826095,-7.466137352985588,0.07678587,0.01,200.0,93.92913320935766,1.0646324
-6.6121522355199875,0.42970434,96.61404643404747,1.1810983,43.60541967619209,-8.568688,43.60541967619209,100,0.012146358,6.7680545,3.5400167e-06,0.97238886,0.0044190586,-6.5573673,-6.6121522355199875,0.033472273,0.01,200.0,97.21961394511268,1.028599
-8.152389042537113,0.007885877,79.96404087231498,1.6384717,46.31204567395595,-9.974876,46.31204567395595,100,0.015600476,7.4555683,2.5309333e-05,1.0502703,7.508426e-05,-7.750984,-8.152389042537113,0.27917904,0.009999998,200.0,77.86136242867519,1.2843341
-7.933856033648846,0.0005702761,65.37014506045522,1.8769054,56.370677395682705,-8.903015,56.370677395682705,100,0.019307144,7.595471,5.3510168e-05,0.97213006,5.866253e-06,-6.4678707,-7.933856033648846,0.50569093,0.009999998,200.0,69.74344205166544,1.4338266
-7.190673055680771,0.58360195,52.200463281698234,7.3369746,54.16404122254131,-8.618242,54.16404122254131,100,0.072356544,8.645617,9.249411e-05,1.0140029,0.005755427,-5.8808293,-7.190673055680771,0.9510263,0.01,200.0,nan,nan
-7.807801661891439,0.6999745,90.83711395170377,2.7465627,47.448341155852326,-9.712997,47.448341155852326,100,0.028722106,7.198499,1.0189049e-05,0.95625395,0.007319964,-7.642107,-7.807801661891439,0.09317087,0.01,200.0,76.44883184298686,1.3080645
-7.099501768437781,0.5159354,96.82068611775318,1.2775761,45.237690498628226,-9.029986,45.237690498628226,100,0.012542219,6.6917815,3.3168901e-06,1.0186205,0.0050650407,-7.0343633,-7.099501768437781,0.034415644,0.009999998,200.0,96.10299000924414,1.0405504
-7.861300736659543,0.6696948,98.54102376950163,1.1695834,53.9432656335958,-9.823141,53.9432656335958,100,0.011518702,7.409408,1.4955374e-06,1.0153778,0.006595523,-7.8274107,-7.861300736659543,0.015418876,0.01,200.0,97.93165314347395,1.0211203
-9.176515811994,0.5418985,79.9891914526758,3.2441802,62.54145912445605,-11.020623,62.54145912445605,100,0.031263504,8.366438,2.526955e-05,1.0376892,0.0052221655,-8.784959,-9.176515811994,0.27210227,0.01,200.0,69.07160266122126,1.447773
-7.255839783375318,,30.407023998144215,5.400028,43.733351573587626,-8.531303,43.733351573587626,100,0.0440852,10.7982025,0.0002311832,1.2249073,,-5.114211,-7.255839783375318,3.4686677,0.009999999,200.0,25.857100126181393,3.8674097
-8.430769615254501,0.97636,99.80016374562328,1.288015,56.678518889186236,-10.404605,56.678518889186236,100,0.0128486855,7.502148,2.0229686e-07,1.0024489,0.009739749,-8.42778,-8.430769615254501,0.0020328884,0.009999999,200.0,99.87990990027735,1.0012023
