MaxVanillaIw,AvgRet,AvgDiscRet,VarNormIw,MinNormIw,VarDiscRet,eRenyi2,VarRet,AvgNormIw,VanillaAvgRet,BatchSize,VarJ,Bound,ESSClassic,VarVanillaIw,J,AvgVanillaIw,MaxNormIw,MinVanillaIw,AvgEpLen,ESSRenyi
1.8755401,-1.1546319456101628e-15,-1.1546319456101628e-15,1.7421718e-05,0.0073458045,48.48098862247642,1.1099689,48.48098862247642,0.009999999,-7.6534782140638615,100,7.5356236,-0.5223342,85.28967737636896,0.22514924,0.09461962,1.1368148,0.016498202,0.835082,200.0,90.09261425134362
1.5347384,5.950795411990839e-16,5.950795411990839e-16,1.060645e-05,0.0077258344,48.701499565611165,1.1705197,48.701499565611165,0.010000002,-7.705745464142084,100,7.6086116,-0.4636456,90.4974178792195,0.116925076,0.17135206,1.0499504,0.014617247,0.8111743,200.0,85.43213683712781
6.271268,1.1546319456101628e-16,1.1546319456101628e-16,5.994552e-05,0.007375302,49.708193059704044,1.5377917,49.708193059704044,0.009999998,-7.337468908810388,100,7.766415,-0.32238474,62.75649705364385,0.62626666,0.41293165,1.0221186,0.061355583,0.75384325,200.0,65.02831177714735
2.2798443,-8.437694987151189e-16,-8.437694987151189e-16,0.0001078439,1.8047575e-07,49.850413470798564,1.6957123,49.850413470798564,0.01,-7.80988655225949,100,10.384436,-0.19026816,48.36398190869686,1.1696179,0.5829856,1.0414158,0.021891776,1.8795032e-05,200.0,58.97226690595055
1.220286,-8.881784197001252e-16,-8.881784197001252e-16,9.890798e-06,0.0019049185,44.0691849690607,1.0587357,44.0691849690607,0.01,-8.164778728011996,100,6.963598,-0.51845133,91.08141485640907,0.11721243,0.05602596,1.0886071,0.01120961,0.20737076,200.0,94.45227673952483
1.2163913,-2.2470914018413167e-15,-2.2470914018413167e-15,5.462001e-06,0.00079588924,42.59810115570291,1.0570731,42.59810115570291,0.01,-6.687331764773888,100,6.7572317,-0.47038504,94.8700448485135,0.072096124,0.093978785,1.1488943,0.010587495,0.09143926,200.0,94.60083551248329
1.0689441,-3.552713678800501e-16,-3.552713678800501e-16,1.4155783e-06,0.0032685322,43.57293019961619,1.0078815,43.57293019961619,0.01,-7.7576478198131795,100,6.5394287,-0.55037695,98.61795826561836,0.015521953,0.0069687963,1.0471437,0.0102081895,0.3422623,200.0,99.21801104542396
1.1960788,5.684341886080802e-16,5.684341886080802e-16,4.038131e-06,0.0002047958,52.02517734491283,1.0486268,52.02517734491283,0.010000002,-7.792489859792591,100,7.291505,-0.34338644,96.15593249475941,0.05332789,0.27780977,1.1491771,0.010408133,0.023534663,200.0,95.36281340380212
1.0,-1.021405182655144e-15,-1.021405182655144e-15,3.5044917e-18,0.01,51.71575782779979,1.0,51.71575782779979,0.009999998,-7.614254893481334,100,7.1553197,-0.6048156,100.0,,2.6077032e-08,1.0,0.01,1.0,200.0,100.0
1.1342794,2.486899575160351e-16,2.486899575160351e-16,9.719564e-07,0.00023980474,47.597221111812516,1.0257705,47.597221111812516,0.010000002,-8.190866707561343,100,6.8059826,-0.45973164,99.04691828724096,0.012262118,0.12793016,1.1232059,0.010098589,0.02693501,200.0,97.48768912002122
1.1118313,-3.552713678800501e-17,-3.552713678800501e-17,9.816122e-07,0.00019143944,49.77379660145322,1.0187628,49.77379660145322,0.009999998,-7.484377493622407,100,6.9867496,-0.4816283,99.03758369741901,0.011897469,0.1172636,1.1009239,0.010099075,0.021076025,200.0,98.1582733072143
1.0,-1.0658141036401502e-16,-1.0658141036401502e-16,3.5044917e-18,0.01,48.19362180422091,1.0,48.19362180422091,0.009999998,-7.332839271104302,100,6.9073644,-0.58385676,100.0,,,1.0,0.01,1.0,200.0,100.0
3539.5398,-3.019806626980426e-16,-3.019806626980426e-16,0.009578332,0.00021310699,32.62557749524406,1.371162,32.62557749524406,0.009999999,-6.398699578185261,100,0.4933673,1.670172,1.0435636014234562,125228.836,2.2326882,36.15824,0.97890264,0.7705574,200.0,72.93083957151977
247.24997,1.270095140171179e-15,1.270095140171179e-15,0.0027082767,0.00089376693,47.69514467831813,2.2714434,47.69514467831813,0.0100000035,-7.401124496117239,100,3.5790312,5.6934943,3.595577676291934,1786.391,6.56888,8.121603,0.30443496,0.725882,200.0,44.024870464580914
1.2033876,-6.394884621840901e-16,-6.394884621840901e-16,6.741903e-06,0.00058324635,49.92988975686374,1.0516193,49.92988975686374,0.0100000035,-7.444382562261837,100,7.186144,-0.4872462,93.74309846413303,0.085135914,0.122179955,1.1237382,0.01070879,0.06554162,200.0,95.0914469017149
1.1449388,-1.9184653865522706e-15,-1.9184653865522706e-15,3.7517398e-06,0.0005585338,55.75964289998558,1.029365,55.75964289998558,0.010000002,-8.178961268911479,100,7.411018,-0.5494474,96.41875364041067,0.045528382,0.08772397,1.1016022,0.010393397,0.06152821,200.0,97.14727573640069
1.1190224,-3.108624468950438e-16,-3.108624468950438e-16,1.8780848e-06,0.0004550604,42.39162611433674,1.0209221,42.39162611433674,0.009999999,-7.52230471899988,100,6.459121,-0.49094516,98.17463207819661,0.022627458,0.062338527,1.0976409,0.010194795,0.04994929,200.0,97.95066974229094
754.69464,-1.1102230246251565e-15,-1.1102230246251565e-15,0.0044957767,0.00046936478,47.21058103857324,1.7187666,47.21058103857324,0.01,-7.972492837600629,100,19.70703,3.5578718,2.197407025966239,11254.035,4.315471,15.821651,0.47700116,0.7426126,200.0,58.18125726909565
1.1363257,1.4210854715202005e-15,1.4210854715202005e-15,7.266762e-06,0.0009042826,67.99942118019571,1.0264477,67.99942118019571,0.010000002,-9.05215079809993,100,8.474479,-0.6414124,93.28870876823585,0.08058026,0.061227053,1.0530375,0.010790933,0.09522435,200.0,97.42338017206268
1.0970353,3.9968028886505636e-16,3.9968028886505636e-16,8.122516e-07,0.0010776221,38.208388509951426,1.0146053,38.208388509951426,0.009999996,-6.467545790036142,100,6.1996613,-0.4991025,99.20231338844661,0.009601496,0.02454558,1.0872368,0.010090123,0.11716303,200.0,98.56049599077726
1.0,1.2434497875801754e-16,1.2434497875801754e-16,3.5044917e-18,0.01,49.099924226891495,1.0,49.099924226891495,0.009999998,-7.8191121540382,100,6.97201,-0.589321,100.0,,7.450581e-09,1.0,0.01,1.0,200.0,100.0
65.50766,2.753353101070388e-16,2.753353101070388e-16,0.0018582626,0.003872646,55.2115003641762,1.1512916,55.2115003641762,0.01,-9.106677983408272,100,11.487685,-0.5758225,5.155491184158651,82.85036,0.09470869,2.1115127,0.31024042,0.81771415,200.0,86.8589671241722
1.1161935,-1.1546319456101628e-16,-1.1546319456101628e-16,1.6121928e-06,0.001156498,58.840663741840196,1.0200617,58.840663741840196,0.009999996,-8.050960559194928,100,7.75939,-0.6059127,98.4290499346056,0.019380271,0.04566101,1.096406,0.010180477,0.12679912,200.0,98.03328262180992
112.07942,1.127986593019159e-15,1.127986593019159e-15,0.0017842253,0.0014209982,41.24792103430962,1.830539,41.24792103430962,0.010000002,-7.8071067922205,100,20.465475,1.409922,5.357957482377223,480.8526,2.140728,5.19136,0.21589607,0.73769134,200.0,54.62871899989541
1.2036517,-1.3766765505351941e-15,-1.3766765505351941e-15,7.543988e-06,0.0007324063,48.642494219141774,1.0517275,48.642494219141774,0.010000002,-7.361984262956583,100,7.0571423,-0.51403457,93.05046002022056,0.0936014,0.08751458,1.113886,0.010805879,0.081581704,200.0,95.08166024938424
1.1699148,-1.4566126083082053e-15,-1.4566126083082053e-15,1.8942392e-06,0.00041409538,54.468200650499064,1.0383847,54.468200650499064,0.009999997,-8.064423363020335,100,7.3936954,-0.496997,98.15924957641585,0.024941077,0.1355054,1.147467,0.01019563,0.047516078,200.0,96.30342426390277
228.83267,5.10702591327572e-16,5.10702591327572e-16,0.00578575,0.0023935896,42.416940355681206,2.947191,42.416940355681206,0.010000002,-6.802056103789672,100,12.273689,4.1053414,1.7158869520310887,520.3638,5.0456824,2.9989817,0.7630346,0.7178331,200.0,33.93061393052494
1.2356715,-2.1316282072803005e-16,-2.1316282072803005e-16,6.970968e-06,0.00042460664,50.87163242743927,1.065441,50.87163242743927,0.01,-8.305905969252573,100,7.281439,-0.42525584,93.54427304019161,0.092608444,0.19392014,1.1526004,0.010720728,0.048940178,200.0,93.85784744326952
1.1153295,1.2256862191861727e-15,1.2256862191861727e-15,2.5033532e-06,0.0010483342,45.81419534214234,1.019801,45.81419534214234,0.009999999,-7.248563741176364,100,6.843536,-0.5391986,97.58161103472142,0.029485464,0.03567095,1.0852828,0.010276856,0.11377391,200.0,98.05834469451977
1.0,1.865174681370263e-16,1.865174681370263e-16,3.5044917e-18,0.01,45.786693584360606,1.0,45.786693584360606,0.009999998,-7.489490458757546,100,6.7326684,-0.56909025,100.0,,2.9802322e-08,1.0,0.01,1.0,200.0,100.0
1.1580594,4.973799150320702e-16,4.973799150320702e-16,1.9828453e-06,0.00019246271,52.34737666171412,1.034005,52.34737666171412,0.010000003,-7.679988254621081,100,7.204059,-0.5433443,98.0747370832412,0.025558593,0.075412996,1.135335,0.010200156,0.021850966,200.0,96.71132689091354
1.0,-6.128431095930864e-16,-6.128431095930864e-16,3.5044917e-18,0.01,52.20255226073124,1.0,52.20255226073124,0.009999998,-7.694811580856214,100,7.188917,-0.6076555,100.0,,-3.3527613e-08,1.0,0.01,1.0,200.0,100.0
1.0,-4.796163466380677e-16,-4.796163466380677e-16,3.5044917e-18,0.01,53.48735500594652,1.0,53.48735500594652,0.009999998,-7.795695088657103,100,7.2768455,-0.6150878,100.0,,-2.2351742e-08,1.0,0.01,1.0,200.0,100.0
775.4277,-2.1316282072803005e-16,-2.1316282072803005e-16,0.008322495,0.000877224,51.11236302570013,1.6746018,51.11236302570013,0.009999993,-7.546735012876448,100,2.0141287,1.3920575,1.1991451694026425,6001.3315,2.1701484,8.491747,0.9131545,0.74491644,200.0,59.715689067538904
47.949787,3.730349362740526e-16,3.730349362740526e-16,0.0015985795,0.0043168818,48.82296481795994,2.984845,48.82296481795994,0.01,-7.4472409841015486,100,13.554204,3.209735,5.943205268306469,44.167004,4.225012,1.6621945,0.28847277,0.71754974,200.0,33.50257804979765
5.1046543,1.803002191991254e-15,1.803002191991254e-15,0.00012051368,0.0050566546,47.7836539281161,1.5088077,47.7836539281161,0.0100000035,-7.6629946908381195,100,9.399094,-0.009618998,45.59785210588929,2.6950376,0.704496,1.4954238,0.03413517,0.7561841,200.0,66.27750024571779
1.4593077,1.4566126083082053e-15,1.4566126083082053e-15,2.7438611e-05,0.0007253021,60.35205451960744,1.1796192,60.35205451960744,0.01,-8.80496592511578,100,8.628536,-0.32297593,78.63845219090412,0.34957138,0.38664836,1.1287216,0.012928854,0.08186641,200.0,84.77312050098617
1.3312693,5.151434834260726e-16,5.151434834260726e-16,1.330689e-05,0.00017106201,46.34179641287468,1.1110321,46.34179641287468,0.010000002,-7.2566237048461035,100,6.928331,-0.11714333,88.35965228961057,0.18338282,0.4863345,1.1739267,0.01134031,0.020081427,200.0,90.0063980597452
1.1679372,-1.5365486660812166e-15,-1.5365486660812166e-15,7.120268e-06,0.0003226101,47.53697553642667,1.0376443,47.53697553642667,0.01,-7.181189238099913,100,7.10429,-0.43812776,93.41511944061826,0.08438494,0.1525513,1.0886401,0.010728405,0.03512063,200.0,96.37214137094715
1.0886933,-1.0658141036401502e-16,-1.0658141036401502e-16,1.7090401e-06,0.00089475216,48.20595865799962,1.0124402,48.20595865799962,0.010000002,-8.235758827798556,100,6.9735036,-0.56175494,98.33621633701385,0.019524109,0.025797479,1.068832,0.010185821,0.09563398,200.0,98.77126524968197
1.0,3.907985046680551e-16,3.907985046680551e-16,3.5044917e-18,0.01,43.92716625149516,1.0,43.92716625149516,0.009999998,-8.035954984653467,100,6.594535,-0.55741435,100.0,,,1.0,0.01,1.0,200.0,100.0
1.0,-1.4210854715202004e-16,-1.4210854715202004e-16,3.5044917e-18,0.01,45.593499543985516,1.0,45.593499543985516,0.009999998,-7.217351269129017,100,6.7184496,-0.5678884,100.0,,1.4901161e-08,1.0,0.01,1.0,200.0,100.0
997.90564,1.838529328779259e-15,1.838529328779259e-15,0.008678599,0.00068409904,45.98101947026417,1.9926863,45.98101947026417,0.009999998,-7.337911147267959,100,3.1790712,3.766667,1.1505079097434623,9943.548,4.571712,10.703994,0.9322741,0.7322592,200.0,50.183514295162965
38.994057,1.305622276959184e-15,1.305622276959184e-15,0.0013098167,0.004855718,47.98709632074685,2.4885714,47.98709632074685,0.01,-8.17429558932945,100,9.256343,1.3745345,7.159641223160048,28.998362,2.2936049,1.4879264,0.26206982,0.7224951,200.0,40.18369727409686
1.2004051,-1.2256862191861727e-15,-1.2256862191861727e-15,1.0528825e-05,0.0016479003,47.833379701059975,1.0503924,47.833379701059975,0.009999998,-7.814557725985928,100,7.2021246,-0.53742236,90.56042187701321,0.11991794,0.058723852,1.0672153,0.011248013,0.17586644,200.0,95.20251766759388
3.869933,-1.7763568394002506e-16,-1.7763568394002506e-16,5.9321734e-05,0.0074455147,52.21506262374703,1.0521489,52.21506262374703,0.009999999,-8.389294606113886,100,9.460555,-0.59293276,63.00066284608266,0.8162939,0.030440368,1.1730496,0.03299036,0.8733958,200.0,95.04357831037954
1.3866953,7.993605777301127e-16,7.993605777301127e-16,1.8693201e-05,0.00014313002,53.81080502136346,1.1398727,53.81080502136346,0.01,-9.381166412966374,100,7.8096566,-0.032396674,84.38370753906473,0.25479773,0.6262833,1.1674975,0.011877501,0.016710393,200.0,87.7290969567384
1.1156509,4.440892098500626e-16,4.440892098500626e-16,2.4855112e-06,0.0010802881,51.482648486785685,1.0198983,51.482648486785685,0.009999995,-8.175587433541455,100,7.2556243,-0.573611,97.59849189409056,0.029297836,0.035814133,1.0857003,0.010275865,0.1172869,200.0,98.04899218949342
174.69225,-8.615330671091215e-16,-8.615330671091215e-16,0.0033948896,0.0017180542,47.079308732837674,2.543401,47.079308732837674,0.009999998,-7.72224936886471,100,10.701073,4.2460356,2.889387940973801,599.19995,5.166345,4.2011976,0.41581532,0.7217885,200.0,39.317433580710244
11.063129,-3.8191672047105384e-16,-3.8191672047105384e-16,0.00026219437,0.0032319198,46.751516759371505,1.7870367,46.751516759371505,0.01,-6.973546587406259,100,11.0537195,0.9181899,27.810809984080834,13.725948,1.686924,2.2880182,0.04835245,0.7394692,200.0,55.958561112686155
1.4108394,-8.970602038971265e-16,-8.970602038971265e-16,1.6220876e-05,0.00046065488,31.669895682150564,1.1528649,31.669895682150564,0.009999999,-6.6280923223098736,100,6.094906,-0.23459288,86.16332099624566,0.236532,0.27359477,1.2075576,0.011683414,0.055626728,200.0,86.74042998130894
14.826808,4.1744385725905884e-16,4.1744385725905884e-16,0.00045822846,0.0056523643,41.02382294830372,1.9695009,41.02382294830372,0.009999999,-6.61980675360644,100,8.482932,0.39963531,18.062078228903708,7.704715,1.1556108,1.2966933,0.11434322,0.7329383,200.0,50.774285015450594
3.2890334,-1.5987211554602254e-16,-1.5987211554602254e-16,6.424935e-05,0.006263359,49.317621190579,1.4424355,49.317621190579,0.01,-7.552965967265772,100,8.35529,-0.09628028,61.12213382887169,0.9518209,0.61307013,1.2171475,0.027022472,0.76234317,200.0,69.32718987545977
1.184148,6.039613253960852e-16,6.039613253960852e-16,1.0131926e-05,0.005383178,47.36699746886119,1.0438615,47.36699746886119,0.010000002,-7.694458289128102,100,7.199043,-0.56727123,90.88382551378324,0.095881686,0.024114616,0.97279626,0.012172621,0.52367353,200.0,95.79814869905881
1.6795359,1.5987211554602254e-16,1.5987211554602254e-16,1.0430669e-05,0.0081447065,57.429588336036744,1.0465208,57.429588336036744,0.010000003,-7.166089580593669,100,8.241478,-0.6155755,90.64015063123139,0.12143473,0.036433183,1.078985,0.015565887,0.8788016,200.0,95.55471540530408
1.9336779,3.552713678800501e-17,3.552713678800501e-17,2.3862796e-05,0.0070440387,55.53231152425334,1.4986373,55.53231152425334,0.01,-9.08797538473969,100,7.4359202,-0.0047053695,80.89031866123675,0.27563137,0.7625372,1.0747405,0.017992044,0.7570514,200.0,66.72728535325312
7.171964,-4.085620730620576e-16,-4.085620730620576e-16,6.7371526e-05,0.0066580614,48.590619888705774,1.7491329,48.590619888705774,0.010000002,-9.003717282134739,100,8.506345,-0.043091,59.98878342642889,0.8348334,0.73226154,1.1131707,0.064428255,0.74115586,200.0,57.171185575476784
6.568297,-2.069455717901292e-15,-2.069455717901292e-15,0.00015334904,5.6735776e-06,52.826245093768065,2.9394658,52.826245093768065,0.009999998,-7.296824793970854,100,11.40982,-0.50081134,39.71161283141346,2.9193697,0.5472113,1.3797615,0.047604583,0.0007828184,200.0,34.01978730981953
6.6768184,7.105427357601002e-16,7.105427357601002e-16,0.0002669697,2.9855786e-21,48.95671505026161,5.7239027,48.95671505026161,0.010000002,-8.012565570873255,100,13.399622,-0.5356013,27.449893725304488,8.828522,0.8722727,1.8184985,0.036716104,5.4292703e-19,200.0,17.470597457791612
2.069187,9.414691248821328e-16,9.414691248821328e-16,1.25995375e-05,0.008695799,45.562253325774634,1.0170271,45.562253325774634,0.009999997,-8.024527553343326,100,7.3438473,-0.5630906,88.90980879634074,0.14093956,0.00941588,1.0576432,0.019564131,0.9197052,200.0,98.32579299021197
2.8265417,1.447730824111204e-15,1.447730824111204e-15,3.95732e-05,0.0070674364,61.769287895635564,1.0751868,61.769287895635564,0.01,-8.832980675211836,100,8.646725,-0.62467754,71.85072062193153,0.57941043,0.060715683,1.2100202,0.023359459,0.85517406,200.0,93.00709000156442
3.0111084,5.329070518200751e-17,5.329070518200751e-17,5.59208e-05,0.006396384,51.80231645286974,1.4726423,51.80231645286974,0.01,-7.846035351928296,100,7.2785635,-0.10163903,64.36597519910673,0.7881922,0.6329336,1.1872152,0.025362786,0.75938845,200.0,67.9051524116522
1.2556765,-5.861977570020827e-16,-5.861977570020827e-16,2.1496691e-05,0.00018331177,47.4266069198949,1.074453,47.4266069198949,0.010000003,-8.512802445181684,100,7.164766,-0.56454027,82.45264105817479,0.17524678,0.035825953,0.90289915,0.0139071625,0.016551204,200.0,93.070613929735
2.4414182,-3.641531520770513e-16,-3.641531520770513e-16,3.5243946e-05,0.007139155,49.02673838828598,1.2767674,49.02673838828598,0.009999999,-7.364807421561934,100,8.761588,-0.3805274,74.13367317319151,0.42639336,0.28487435,1.0999248,0.022196228,0.7852534,200.0,78.32280343941781
1.4945554,-2.7000623958883807e-15,-2.7000623958883807e-15,3.0357452e-05,0.0014221123,48.99473245640535,1.1995584,48.99473245640535,0.010000003,-7.385039178926528,100,8.109344,-0.4734734,76.89120187752108,0.37186667,0.17128482,1.1067792,0.013503646,0.15739644,200.0,83.36401286940534
2.1281738,3.730349362740526e-16,3.730349362740526e-16,1.9054383e-05,0.007896467,41.15290642622321,1.039772,41.15290642622321,0.010000002,-6.886019109169558,100,7.0091276,-0.52638227,84.12987501130058,0.23987229,0.023767352,1.1219993,0.018967694,0.885983,200.0,96.17492754154895
1.4793199,-2.575717417130363e-16,-2.575717417130363e-16,2.3869781e-05,0.0002776404,51.140892386667716,1.1908909,51.140892386667716,0.010000003,-8.444131965271236,100,7.781294,-0.089075685,80.8857914934927,0.33805615,0.56726855,1.190064,0.012430592,0.033040985,200.0,83.97074770491086
1.1874433,6.394884621840901e-16,6.394884621840901e-16,5.6960193e-06,0.0006007841,43.78013246555471,1.0451643,43.78013246555471,0.01,-6.8176793555614905,100,6.740399,-0.47308952,94.66195812316988,0.07148085,0.09581894,1.1202348,0.010599949,0.06730193,200.0,95.6787325517019
74.36786,-1.0658141036401502e-16,-1.0658141036401502e-16,0.0015577611,0.0019839134,45.11939458111139,2.1193109,45.11939458111139,0.010000002,-7.667549866548479,100,7.3763323,2.1009665,6.089453267216834,210.3343,2.9233806,3.6745539,0.2023861,0.7289997,200.0,47.185149702431104
1.3162189,4.085620730620576e-16,4.085620730620576e-16,1.5636384e-05,0.00024851077,50.360005066359406,1.1034673,50.360005066359406,0.009999998,-7.494506518465309,100,7.463609,-0.20850947,86.59509072688934,0.2017514,0.41844234,1.1359003,0.011587451,0.028228346,200.0,90.62343388009903
1.1124529,-1.2789769243681803e-15,-1.2789769243681803e-15,3.2615505e-06,0.0011969111,50.14212710128642,1.0189456,50.14212710128642,0.010000003,-8.216088105696794,100,7.203536,-0.5696716,96.8720310800903,0.037557602,0.03148617,1.0730921,0.010366797,0.12843959,200.0,98.14066862551601
1.0681431,-8.260059303211165e-16,-8.260059303211165e-16,1.2922268e-06,0.0020825558,45.85853842053299,1.0077201,45.85853842053299,0.009999999,-7.937000347233173,100,6.79918,-0.5595758,98.73685250019268,0.014278255,0.012155011,1.0511584,0.0101615805,0.2189096,200.0,99.23390307462032
1.1514387,1.0125233984581427e-15,1.0125233984581427e-15,1.997641e-06,0.00015593902,47.740611338245586,1.0316333,47.740611338245586,0.010000003,-7.117308665248074,100,6.828721,-0.3715951,98.06068623386605,0.025452012,0.2186307,1.1287619,0.0102009,0.017601803,200.0,96.9336721528982
1.0,-1.758593271006248e-15,-1.758593271006248e-15,3.5044917e-18,0.01,54.2722176617843,1.0,54.2722176617843,0.009999998,-8.497511404013062,100,7.3300405,-0.6195841,100.0,,1.1920929e-07,1.0,0.01,1.0,200.0,100.0
1.0,9.947598300641404e-16,9.947598300641404e-16,3.5044917e-18,0.01,48.59943038460065,1.0,48.59943038460065,0.009999998,-8.122233304351404,100,6.9363847,-0.5863098,100.0,,,1.0,0.01,1.0,200.0,100.0
1.0,2.0250467969162854e-15,2.0250467969162854e-15,3.5044917e-18,0.01,53.71798780726307,1.0,53.71798780726307,0.009999998,-8.433347303507695,100,7.2925177,-0.61641246,100.0,,,1.0,0.01,1.0,200.0,100.0
1.0,-7.460698725481052e-16,-7.460698725481052e-16,3.5044917e-18,0.01,42.70698643196616,1.0,42.70698643196616,0.009999998,-7.548912439439233,100,6.5023007,-0.54961807,100.0,,5.9604645e-08,1.0,0.01,1.0,200.0,100.0
1.0882531,3.2862601528904633e-16,3.2862601528904633e-16,9.3267766e-07,0.000439051,50.08292791009862,1.0123321,50.08292791009862,0.009999996,-7.822682310315064,100,7.094585,-0.555062,99.08510600170437,0.010835359,0.043787763,1.0778439,0.010096574,0.047322843,200.0,98.78181458273302
1.0,1.2789769243681803e-15,1.2789769243681803e-15,3.5044917e-18,0.01,48.36843811301823,1.0,48.36843811301823,0.009999998,-7.466532568405056,100,6.919881,-0.5849147,100.0,,8.381903e-08,1.0,0.01,1.0,200.0,100.0
5034.9097,6.039613253960852e-16,6.039613253960852e-16,0.009708529,0.00014681458,46.56703765197748,1.5894961,46.56703765197748,0.010000002,-7.869785045722576,100,1.1463692,7.015464,1.0297128923360004,253427.6,7.7390337,51.09169,0.98546547,0.7501005,200.0,62.91301863104354
1.1317985,-1.5898393712632242e-15,-1.5898393712632242e-15,9.368413e-07,0.00041773464,59.90577705061819,1.024957,59.90577705061819,0.009999999,-9.012384156918477,100,7.715964,-0.56724256,99.0810733819482,0.011771653,0.09177755,1.1209489,0.010096789,0.04682592,200.0,97.56507414198853
632.86755,-9.50350909079134e-16,-9.50350909079134e-16,0.004423271,0.0005465271,52.73565974854256,2.041958,52.73565974854256,0.009999998,-8.566940701882018,100,7.7254725,6.1354165,2.2326221386355884,7911.207,7.008161,13.37364,0.4732201,0.73090565,200.0,48.97260150015301
25.999111,1.3233858453531866e-15,1.3233858453531866e-15,0.00076691806,0.0036785712,46.72626512548194,1.9021746,46.72626512548194,0.010000002,-7.511154496858191,100,15.665456,0.67912835,11.638068170507962,30.62413,1.4720263,1.9982843,0.13010716,0.7350831,200.0,52.57140980623876
1.2183162,5.595524044110789e-16,5.595524044110789e-16,1.5807136e-05,0.0015566491,54.08755660727315,1.057892,54.08755660727315,0.010000002,-7.486393656420848,100,7.665587,-0.56546915,86.46846822571864,0.16698825,0.07071206,1.0278183,0.011853419,0.15999526,200.0,94.52761086835483
9.005023,-5.773159728050814e-16,-5.773159728050814e-16,0.0002424778,0.005749293,50.4259829142922,1.3137534,50.4259829142922,0.010000002,-9.016296721034513,100,11.664029,-0.4179106,29.407172795773533,4.449818,0.2666243,1.3546749,0.06647368,0.7788424,200.0,76.11778782243591
1.4049103,-3.019806626980426e-16,-3.019806626980426e-16,2.3687613e-05,0.00031480976,45.830349352525296,1.1496502,45.830349352525296,0.010000003,-8.426222821290224,100,7.407666,-0.20486486,81.00394636234647,0.30302918,0.4056146,1.1310494,0.0124213,0.035606537,200.0,86.98297847410272
