AvgRet,VarRet,MinNormIw,VarDiscRet,AvgDiscRet,AvgNormIw,ESSClassic,MaxVanillaIw,VanillaAvgRet,MinVanillaIw,AvgVanillaIw,J,AvgEpLen,eRenyi2,ESSRenyi,Bound,VarNormIw,BatchSize,MaxNormIw,VarJ,VarVanillaIw
-4.319181093165107,97.68204630469043,2.0231093e-07,97.68204630469043,-4.319181093165107,0.01,1.1326569105369526,567.93427,-4.319181093165107,0.00012228977,6.044645,25.201696,500.0,6.742513,14.831265039258986,17.430973,0.0088169705,100,0.939566,16.052702,3221.5208
-2.228662746809479,223.89837794204806,,223.89837794204806,-2.228662746809479,0.01,1.0,4652.2734,-2.228662746809479,,46.522736,27.436934,500.0,1.000001,99.99990463265931,22.427467,0.010000002,100,1.0,9.440445e-13,216436.44
-6.40939647307492,131.12944494657543,2.429762e-06,131.12944494657543,-6.40939647307492,0.01,1.0963411252823738,1342.0632,-6.40939647307492,0.0034144658,14.052677,29.268772,500.0,4.7812138,20.915191207041197,21.905142,0.009112373,100,0.95502317,15.934445,17994.904
-6.833317605106614,168.12618203322035,7.9392436e-25,168.12618203322035,-6.833317605106614,0.01,1.0,14758475.0,-6.833317605106614,1.1717113e-17,147584.75,16.550037,500.0,1.0000049,99.99951124430167,12.543433,0.010000002,100,1.0,3.4115267e-06,2178125400000.0
-2.2096862280328073,412.17895880330144,1.3753289e-12,412.17895880330144,-2.2096862280328073,0.01,1.0000893816639103,455920.25,-2.2096862280328073,6.270683e-07,4559.4062,70.34128,500.0,1.0000014,99.99985694905718,64.42096,0.009999099,100,0.9999553,0.029816564,2078631700.0
4.984912925198533,504.42358955992626,1.0720721e-06,504.42358955992626,4.984912925198533,0.009999999,1.160967285742554,1068.9885,4.984912925198533,0.0012349605,11.519379,49.928104,500.0,4.4686475,22.378135766429743,39.907906,0.008599501,100,0.9279915,22.22617,11411.199
11.676870692398932,756.7750481311386,2.7966445e-05,756.7750481311386,11.676870692398932,0.010000002,1.127575734648204,1254.5377,11.676870692398932,0.037257224,13.322117,52.854065,500.0,3.0402012,32.89256001319999,42.65246,0.008857155,100,0.9416955,15.951238,15719.572
17.475799508269365,599.0783208289035,2.840837e-10,599.0783208289035,17.475799508269365,0.010000002,1.0003373762092356,156644.73,17.475799508269365,4.450772e-05,1566.7115,68.46294,500.0,1.0000336,99.99663841104127,62.40498,0.009996597,100,0.9998314,0.07692948,245374850.0
21.869640010310647,628.7559197169497,4.950309e-10,628.7559197169497,21.869640010310647,0.01,1.0002169720436225,315726.0,21.869640010310647,0.00015631109,3157.6025,81.37642,500.0,1.0000107,99.99892712790471,74.52699,0.009997808,100,0.9998915,0.071088016,996827100.0
18.77120312123665,843.506441509677,6.9247053e-06,843.506441509677,18.77120312123665,0.0100000035,1.1368498626249808,1206.1222,18.77120312123665,0.008905781,12.860882,71.79918,500.0,4.5382166,22.035087571829493,57.24157,0.00878408,100,0.93782234,28.721878,14529.065
31.21562937119586,914.9923625158838,5.2646565e-10,914.9923625158838,31.21562937119586,0.010000002,1.0002657936325747,366615.16,31.21562937119586,0.00019303593,3666.6387,74.71137,500.0,1.0000007,99.99992847447743,67.59889,0.009997319,100,0.99986714,0.04213099,1344063200.0
36.076448266149036,763.2549061595264,9.673923e-06,763.2549061595264,36.076448266149036,0.010000002,1.1807459215187364,872.3911,36.076448266149036,0.009171266,9.4804,81.005585,500.0,4.186844,23.884339386782997,66.501755,0.00845376,100,0.92020494,29.971617,7598.0693
46.77775282322928,596.5016556993494,3.52742e-10,596.5016556993494,46.77775282322928,0.010000002,1.0003807237222635,245115.75,46.77775282322928,8.647908e-05,2451.624,82.50904,500.0,1.0000095,99.99904633477846,75.10223,0.009996156,100,0.9998097,0.031305917,600815000.0
54.770396996457855,582.3142792156848,1.2822266e-16,582.3142792156848,54.770396996457855,0.01,1.0001878032181286,240955.0,54.770396996457855,3.089879e-11,2409.7764,90.01691,500.0,1.0000061,99.9993920363195,82.440765,0.009998105,100,0.9999061,0.013866311,580592100.0
55.20947283392662,779.6359302693018,6.310003e-05,779.6359302693018,55.20947283392662,0.01,1.3960759097137194,501.19547,55.20947283392662,0.037381597,5.9241805,81.82312,500.0,2.533941,39.46421751581818,69.488884,0.007134278,100,0.8460166,17.036566,2503.8394
71.73011226826686,314.2480973108789,2.0074717e-08,314.2480973108789,71.73011226826686,0.01,1.0102523315676528,23604.191,71.73011226826686,0.0004762741,237.2507,94.77824,500.0,1.0000004,99.99996423722592,86.79721,0.009897493,100,0.994905,0.56596965,5571090.5
