TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,J_sample_variance,StdIW,MeanD2w0t,EpThisIter,EpLenMean,InitialReturnMin,MaxD2w0t,MinD2w0t,ReturnStepMax,InitialBound,InitialReturnMax,ReturnMeanIW,MeanIW,Bound,EpRewMean,InitialReturnStd,EmpiricalD2,Iteration,MinIW,MaxIW,EpisodesSoFar,InitialReturnMean,MeanEntropy,StdD2w0t
3.1346347332000732,99.79142,5927,25.104292,0.014192368,0.11856119,100,59.27,-99.46112,1.0010511,,100.0,-1572.8298,-74.97583,-92.517296,0.99651784,-1572.6874,-148.19025666295045,5.225387,1.0002741,1,0.9668226,1.062465,100,-92.80405,1.4189469,0.323303
7.560474872589111,99.70781,13013,57.337257,0.004382839,0.14172232,100,70.86,-98.92709,1.0001348,,100.0,-1606.2024,-69.847305,-90.35547,0.9996375,-1606.1879,-154.18158619675353,7.5199914,1.0000263,2,0.9864778,1.0110407,200,-90.3825,1.4189223,0.3487654
10.277787685394287,99.43893,19739,36.1216,0.021565514,0.13455264,100,67.26,-99.43283,1.0015287,,100.0,-1605.7185,-70.396736,-90.74708,0.99642235,-1605.5316,-152.30595646920057,6.4304338,1.0004826,3,0.9455747,1.0837793,300,-91.100365,1.4193684,0.34129575
13.045467615127563,99.6362,25971,34.558353,0.030169666,0.124682516,100,62.32,-99.51247,1.0034053,,100.0,-1594.2776,-70.25996,-90.79373,0.99394065,-1594.0027,-148.55546483615845,6.344217,1.0009024,4,0.88311285,1.0869957,400,-91.325165,1.4195613,0.33042356
15.957886219024658,99.59839,32759,47.348633,0.011488038,0.13576932,100,67.88,-99.54024,1.0003769,,100.0,-1604.3114,-65.513306,-91.70247,0.99905294,-1604.2616,-154.29812237783662,7.2816553,1.0001459,5,0.97234184,1.0385545,500,-91.80018,1.4194727,0.34255648
18.640682220458984,99.52084,39829,49.57986,0.0060276464,0.14140159,100,70.7,-99.6546,1.0001013,,100.0,-1604.3967,-64.91435,-90.97283,0.9998315,-1604.3833,-155.5940701635688,7.179571,1.0000429,6,0.98221076,1.0236795,600,-90.996605,1.4193895,0.34844336
21.31531834602356,99.57338,46286,30.52794,0.01926933,0.12916233,100,64.57,-99.13666,1.0010482,,100.0,-1588.4999,-74.95987,-91.533134,0.99565625,-1588.3514,-151.95582696172949,5.151205,1.0004053,7,0.9404143,1.0655357,700,-91.82109,1.4193949,0.33541003
24.4487566947937,99.69026,53299,40.717632,0.00472988,0.1402624,100,70.13,-99.267044,1.0001626,,100.0,-1607.8281,-66.941864,-90.690056,0.99950576,-1607.811,-154.10032723555983,6.3524156,1.0000236,8,0.97915405,1.0213542,800,-90.71911,1.4195609,0.34726045
27.46070432662964,99.52565,60142,44.45822,0.017327404,0.13689023,100,68.43,-99.51912,1.0009649,,100.0,-1604.3074,-61.750076,-90.430084,0.9968452,-1604.1569,-153.12953294745702,6.8864503,1.0003392,9,0.95745486,1.0717231,900,-90.731514,1.4183984,0.3437743
30.261756658554077,99.58014,67942,50.24613,0.013081757,0.15602033,100,78.0,-99.77435,1.0007746,,100.0,-1607.9646,-57.942497,-90.880455,0.99842393,-1607.8883,-161.5211564872114,7.290445,1.0001601,10,0.9492264,1.0604489,1000,-91.03248,1.4179462,0.36291018
33.57066035270691,99.77862,75459,53.6337,0.018737568,0.15038905,100,75.17,-99.2495,1.0022296,,100.0,-1601.4153,-65.023254,-91.019325,0.9946498,-1601.2054,-160.1605252066648,7.4022307,1.0004271,11,0.9382648,1.0826483,1100,-91.43395,1.4176036,0.35752696
36.21245193481445,99.63752,82094,49.948475,0.013825347,0.13271469,100,66.35,-99.4599,1.0005563,,100.0,-1605.5066,-61.660698,-91.42935,0.99811417,-1605.4149,-151.8507138786391,7.0332904,1.0001484,12,0.9429771,1.0396364,1200,-91.60089,1.4166317,0.33929327
39.34175896644592,99.5135,88464,46.465446,0.02082898,0.1274426,100,63.7,-99.42729,1.0021703,,100.0,-1607.3472,-57.61396,-90.9124,0.9947252,-1607.1078,-149.50788902873876,7.4829035,1.0006151,13,0.9409186,1.1193913,1300,-91.38051,1.417105,0.3335266
42.66092777252197,99.489006,94640,51.000473,0.007594838,0.12352702,100,61.76,-99.39596,1.0005282,,100.0,-1606.7207,-60.922173,-91.22339,0.99855304,-1606.6655,-147.76391925593447,7.059446,1.0000795,14,0.97735,1.0252463,1400,-91.327995,1.4170136,0.32905203
45.853912115097046,99.51098,101834,68.829735,0.012697986,0.14389832,100,71.94,-99.180214,1.0010533,,100.0,-1607.727,-58.616447,-90.50591,0.99725026,-1607.6299,-155.38277192158452,8.212676,1.0001599,15,0.9349443,1.0361931,1500,-90.68169,1.4169639,0.3510135
48.46037244796753,99.584656,107107,37.643585,0.030996334,0.10549871,100,52.73,-99.35654,1.002569,,100.0,-1578.7579,-73.16712,-90.9993,0.9925994,-1578.4329,-139.9516236214113,6.836479,1.001121,16,0.8981094,1.0925611,1600,-91.644745,1.4166266,0.30725726
51.475497007369995,99.445076,114557,85.195694,0.01613106,0.14902118,100,74.5,-99.1965,1.0009108,,100.0,-1605.229,-51.132896,-89.25535,0.9965418,-1605.1295,-156.2519245475706,8.702027,1.0003769,17,0.93374187,1.0296886,1700,-89.44779,1.4164605,0.35614556
54.705849409103394,99.4711,122338,46.749683,0.01833176,0.15566084,100,77.81,-99.10399,1.0017517,,100.0,-1608.1255,-64.27689,-90.44608,0.9959416,-1607.9641,-161.80043958685243,7.0801263,1.0003191,18,0.9393434,1.052333,1800,-90.75684,1.4154842,0.36259076
57.6071298122406,99.719734,129394,57.88756,0.009290718,0.14112897,100,70.56,-99.42545,1.0004661,,100.0,-1607.1411,-65.98225,-89.67703,0.9986928,-1607.089,-153.41364737571132,7.5412602,1.0000827,19,0.9648127,1.0300062,1900,-89.77252,1.4161216,0.34816414
60.125264406204224,99.60866,136142,31.952091,0.01836551,0.13499533,100,67.48,-99.14574,1.0017997,,100.0,-1604.8494,-67.73462,-91.57194,0.9963606,-1604.6737,-153.98794501407326,6.020731,1.0004249,20,0.9514781,1.0861139,2000,-91.922226,1.4155864,0.3417754
63.1051082611084,99.64302,143096,45.1362,0.008508557,0.13908637,100,69.54,-99.319046,1.0002692,,100.0,-1602.5077,-68.63031,-90.49388,0.9986033,-1602.4668,-153.9016498679088,6.629118,1.0000745,21,0.96119285,1.0156977,2100,-90.56785,1.4155651,0.34604964
66.27286005020142,99.71297,149938,37.260323,0.028561244,0.13689592,100,68.42,-99.03063,1.0031077,,100.0,-1605.6681,-65.01382,-90.83937,0.9934145,-1605.3337,-153.88446481716934,6.8626094,1.0010858,22,0.93799573,1.100106,2200,-91.459114,1.4155914,0.34381592
69.66315984725952,99.498634,156892,70.50213,0.018812569,0.13910839,100,69.54,-98.99212,1.0009434,,100.0,-1604.31,-54.254845,-89.67635,0.9964068,-1604.1659,-151.9152209998004,8.279237,1.0003614,23,0.9348565,1.0539676,2300,-89.95875,1.4161283,0.3460975
72.74039506912231,99.368904,163546,44.405914,0.0081116995,0.13308641,100,66.54,-99.20628,1.0002649,,100.0,-1601.2113,-61.11667,-90.838745,0.9991783,-1601.1722,-151.5328235805065,6.7503667,1.000072,24,0.9669036,1.0190117,2400,-90.913795,1.4164617,0.3396708
75.4699022769928,99.82606,170544,38.54023,0.014991927,0.1399965,100,69.98,-98.99751,1.0017205,,100.0,-1604.5365,-68.92145,-90.1867,0.99549764,-1604.3473,-154.48849353776507,6.397474,1.0003767,25,0.9475737,1.0490761,2500,-90.55252,1.4166516,0.3470299
78.6543836593628,99.322975,177576,40.85064,0.011119692,0.14065799,100,70.32,-98.812256,1.0007751,,100.0,-1607.1975,-64.418655,-91.030205,0.9969789,-1607.1138,-155.4038967165168,6.236826,1.0001535,26,0.97112787,1.0360987,2600,-91.19602,1.4168806,0.34768924
81.0634377002716,99.56681,184072,36.724606,0.01712579,0.12993884,100,64.96,-99.50466,1.0008985,,100.0,-1597.3661,-65.41367,-91.39771,0.99760085,-1597.2443,-151.16738501603714,6.582776,1.0003588,27,0.9606962,1.0694828,2700,-91.63592,1.4169992,0.33626923
83.55402278900146,99.48067,190179,35.2809,0.027601419,0.12218999,100,61.07,-99.51874,1.0022761,,100.0,-1597.4974,-67.39333,-91.86566,0.99164367,-1597.1521,-149.26761043717013,6.5357065,1.0008855,28,0.9261602,1.0963264,2800,-92.54075,1.4163771,0.32758173
87.01183700561523,99.395,197566,78.1047,0.011231776,0.14775078,100,73.87,-98.83589,1.0005425,,100.0,-1604.0929,-64.330444,-89.12312,0.99783814,-1604.039,-154.87522625885677,8.566439,1.0001549,29,0.9585162,1.0235984,2900,-89.22942,1.416017,0.35487247
90.20970010757446,99.487274,205719,53.212925,0.012591444,0.1630762,100,81.53,-98.94647,1.0005645,,100.0,-1605.8184,-63.712135,-89.46509,0.998511,-1605.7499,-162.3254307279598,7.314015,1.0001664,30,0.94773984,1.0339224,3000,-89.59381,1.4154907,0.3694609
93.21163773536682,99.337975,212772,57.40376,0.019748107,0.14108028,100,70.53,-99.28473,1.0010179,,100.0,-1607.053,-49.46948,-89.71027,0.99804366,-1606.9441,-153.19444613102004,7.889738,1.0003991,31,0.9522569,1.0835748,3100,-89.9154,1.415564,0.34812835
96.08271408081055,99.483574,219186,49.84161,0.012616958,0.12829766,100,64.14,-99.3343,1.0007228,,100.0,-1598.2313,-61.596184,-90.452126,0.9975475,-1598.1262,-149.13256300930036,7.2434673,1.0002087,32,0.96390414,1.0376185,3200,-90.659424,1.415989,0.3344488
98.81035828590393,99.60097,225981,68.58987,0.015201918,0.13591382,100,67.95,-99.21135,1.0007391,,100.0,-1600.1678,-47.279945,-90.03084,0.99894625,-1600.087,-151.42275763544657,8.782089,1.0002314,33,0.9659632,1.0909479,3300,-90.18648,1.4156487,0.34272197
101.39034008979797,99.43023,233678,72.046875,0.01827285,0.15397088,100,76.97,-99.28587,1.001792,,100.0,-1604.9664,-63.95012,-88.55361,0.99611956,-1604.8219,-157.76520417689576,8.274338,1.000426,34,0.9277226,1.0333018,3400,-88.833405,1.4150608,0.3609563
104.82951974868774,99.53799,241049,42.020485,0.005391905,0.14742394,100,73.71,-99.497314,1.0002012,,100.0,-1608.1882,-69.505135,-90.66638,0.9998629,-1608.1688,-157.2113258318048,6.589996,1.0000408,35,0.9831159,1.0202918,3500,-90.70308,1.4150659,0.3545298
107.33910465240479,99.667404,248047,37.16888,0.017555362,0.13999945,100,69.98,-99.233574,1.0023794,,100.0,-1606.9772,-64.79703,-90.76074,0.9951272,-1606.7749,-155.0474611737518,6.4185514,1.0004512,36,0.9429123,1.0625935,3600,-91.15718,1.416021,0.34703618
110.35640668869019,99.46925,255291,56.90781,0.01680274,0.14490734,100,72.44,-99.3517,1.0012048,,100.0,-1602.6937,-65.70666,-89.60555,0.996669,-1602.5587,-154.77871050198485,7.918198,1.0003154,37,0.9490363,1.0492435,3700,-89.867455,1.416542,0.35204422
113.00485634803772,99.72636,262205,70.86369,0.018031005,0.13830373,100,69.14,-99.43884,1.0015404,,100.0,-1606.1011,-64.53216,-89.132706,0.99587166,-1605.9498,-151.65037038747835,8.479718,1.0003699,38,0.94488716,1.0615851,3800,-89.417274,1.4166521,0.34525016
115.65017199516296,99.43166,268724,51.414818,0.02284051,0.13041478,100,65.19,-98.8775,1.0015353,,100.0,-1601.2432,-61.166588,-88.766495,0.99485064,-1601.0256,-147.43524562901936,7.39372,1.000708,39,0.92816424,1.0830468,3900,-89.18419,1.4169852,0.33681396
119.53078174591064,99.62139,276114,78.90993,0.01432498,0.14783667,100,73.9,-99.23226,1.0023284,,100.0,-1606.6711,-54.13705,-88.93946,0.9978314,-1606.5496,-152.90817261915623,9.272005,1.0003191,40,0.9662368,1.085222,4000,-89.18252,1.4166318,0.35498533
122.63639950752258,99.37743,283340,70.99678,0.013664822,0.14454012,100,72.26,-99.09639,1.0007524,,100.0,-1604.368,-52.647713,-89.37504,0.9979388,-1604.274,-154.99602971026016,8.709284,1.0002233,41,0.9639407,1.0381191,4100,-89.563866,1.4166479,0.3516634
125.46463298797607,99.544495,289957,44.950024,0.024564665,0.13238695,100,66.17,-99.6047,1.0029862,,100.0,-1608.4941,-67.78606,-90.797066,0.99293375,-1608.2025,-151.8507386231885,6.9952,1.0008264,42,0.91803616,1.1083639,4200,-91.34741,1.417422,0.33897507
130.2993607521057,99.5567,297352,66.96504,0.016146775,0.14791751,100,73.95,-98.96001,1.0009162,,100.0,-1603.5778,-58.647964,-89.595604,0.9984331,-1603.4935,-155.9909509022232,8.403963,1.0002778,43,0.95987344,1.084543,4300,-89.75185,1.4170786,0.35503247
133.27808928489685,99.59488,304680,47.748028,0.009965313,0.14657353,100,73.28,-99.22637,1.0006627,,100.0,-1605.842,-61.557693,-89.58792,0.99904907,-1605.7816,-155.76164702710966,7.1484966,1.0001361,44,0.9765083,1.0433143,4400,-89.70901,1.4169021,0.35370022
136.36612701416016,99.73675,311563,28.938042,0.017725633,0.13768412,100,68.83,-99.25171,1.0010834,,100.0,-1606.5521,-70.995224,-91.26725,0.9969139,-1606.4247,-154.79641210135182,5.8014765,1.0004383,45,0.92971057,1.0669205,4500,-91.517914,1.4165461,0.3446094
140.43387842178345,99.35481,319334,64.78041,0.017511573,0.15545726,100,77.71,-98.91773,1.0019692,,100.0,-1606.0679,-63.13221,-88.9312,0.99686533,-1605.9236,-158.2089682500894,8.499375,1.0004774,46,0.9629926,1.0786064,4600,-89.20947,1.4168849,0.36239478
143.96075582504272,99.66869,327760,80.2889,0.013285022,0.16855063,100,84.26,-99.43574,1.0013198,,100.0,-1605.7188,-63.160213,-88.05854,0.9978718,-1605.6221,-163.16053180555028,9.01921,1.0002344,47,0.96469516,1.0515332,4700,-88.23826,1.4164605,0.37438732
147.2535524368286,99.29802,335452,50.696655,0.012557251,0.15385026,100,76.92,-99.374916,1.0005153,,100.0,-1607.5696,-62.777443,-90.017136,0.99958634,-1607.5286,-159.8767506807817,7.2395024,1.0001317,48,0.96291006,1.0617155,4800,-90.09828,1.4163549,0.36082768
151.14608645439148,99.64848,343169,48.354294,0.013736538,0.15437771,100,77.17,-99.10773,1.0012672,,100.0,-1606.224,-67.39786,-89.86196,0.99606514,-1606.0735,-159.98831174791604,7.077352,1.000304,49,0.95004064,1.0401593,4900,-90.155266,1.4169071,0.36135313
154.63984513282776,99.57429,350967,70.82061,0.011289086,0.15597439,100,77.98,-99.05633,1.0004767,,100.0,-1600.9484,-51.777332,-87.60729,0.9980504,-1600.8827,-156.53383835324783,8.407012,1.0001645,50,0.9682038,1.0345297,5000,-87.73147,1.416376,0.36285758
157.41003274917603,99.45426,357801,44.00877,0.012630611,0.13669536,100,68.34,-99.141624,1.000647,,100.0,-1603.6445,-66.01408,-91.19131,0.99846834,-1603.5634,-153.3566727180702,7.0351377,1.0002342,51,0.9704757,1.0523311,5100,-91.354805,1.416886,0.34354216
161.14418935775757,99.55126,365944,58.976902,0.010588566,0.16287275,100,81.43,-99.11378,1.0005878,,100.0,-1605.4238,-65.89665,-89.36502,0.99878156,-1605.3768,-162.4600822419184,7.811431,1.0001099,52,0.9653166,1.0406291,5200,-89.457214,1.4166467,0.36927548
165.74410581588745,99.42978,374312,55.834408,0.014986286,0.16738507,100,83.68,-99.23947,1.0011711,,100.0,-1606.7274,-51.66174,-89.42383,0.9986936,-1606.6383,-164.52534186801702,7.8596015,1.000213,53,0.9551571,1.07091,5300,-89.598976,1.4161019,0.3733505
