MinVanillaIw,MinNormIw,J,AvgVanillaIw,renyi2,VarRet,IterType,MaxVanillaIw,AvgNormIw,VarDiscRet,VanillaAvgRet,Bound,ESSRenyi,AvgDiscRet,AvgEpLen,MaxNormIw,ESSClassic,VarJ,EpsThisIter,SamplesThisIter,BatchSize,VarVanillaIw,AvgRet,VarNormIw,delta
,,874968.9,0.8131555,nan,4135221.356900322,1,15.277596,3.912363e-05,4135221.356900322,3516.948304269143,4555.526,nan,3516.948304269143,352.11267605633805,0.0007350563,2.628950209823699,9857.383,142,50000,100,1.9214612,3516.948304269143,4.4479793e-09,0.6
9.112111e-11,5.443225e-15,885189.6,0.84546864,nan,1735172.4882184286,1,5.4029365,5.0505056e-05,1735172.4882184286,4543.728649994177,4580.981,nan,4543.728649994177,454.54545454545456,0.00032275068,1.6203891645318902,5558.9126,110,50000,100,0.4077632,4543.728649994177,1.4550658e-09,0.6
2.34747e-34,1.4365312e-38,877465.0,0.7092552,nan,3863112.0541401324,1,9.168022,4.3402775e-05,3863112.0541401324,3903.357344955728,4578.3022,nan,3903.357344955728,390.625,0.0005610359,2.264711662611968,8827.488,128,50000,100,0.9041497,3903.357344955728,3.3858705e-09,0.6
9.10396e-23,5.2914112e-27,879665.06,0.7834774,nan,2837480.500411275,1,7.8505535,4.5537345e-05,2837480.500411275,4095.469494097597,4568.9287,nan,4095.469494097597,409.8360655737705,0.00045629052,2.104349619098871,7127.0073,122,50000,100,0.89126825,4095.469494097597,3.0108613e-09,0.6
5.1848177e-19,3.1043248e-23,884031.25,0.7999003,nan,2839574.446799757,1,6.854416,4.7892718e-05,2839574.446799757,4308.171213468799,4581.647,nan,4308.171213468799,431.0344827586207,0.00041039693,1.6660859892495608,6172.0674,116,50000,100,0.6185801,4308.171213468799,2.217498e-09,0.6
6.818353e-20,4.0855102e-24,885868.1,0.81330943,nan,2431923.9623845504,1,6.22735,4.8732945e-05,2431923.9623845504,4384.11709215099,4585.2817,nan,4384.11709215099,438.5964912280702,0.00037313855,1.8909427591285877,5596.4224,114,50000,100,0.53966224,4384.11709215099,1.9375628e-09,0.6
4.080426e-13,2.50234e-17,886737.0,0.80885124,nan,2189403.3867128594,1,4.6119566,4.9603175e-05,2189403.3867128594,4462.583374883141,4585.295,nan,4462.583374883141,446.42857142857144,0.00028283035,1.5955389977323284,5295.047,112,50000,100,0.4517093,4462.583374883141,1.6987937e-09,0.6
3.646192e-20,2.2220944e-24,885813.75,0.79964954,nan,2398060.2183872247,1,5.284728,4.8732945e-05,2398060.2183872247,4384.116422417692,4585.8057,nan,4384.116422417692,438.5964912280702,0.00032206654,1.5745716430934686,5699.741,114,50000,100,0.5179922,4384.116422417692,1.923841e-09,0.6
1.9659592e-10,1.18792695e-14,887024.9,0.83583313,nan,1802833.717799068,1,3.9737215,5.0505052e-05,1802833.717799068,4543.923306819604,4586.1606,nan,4543.923306819604,454.54545454545456,0.00024011133,1.3878191158283657,5227.5303,110,50000,100,0.3938056,4543.923306819604,1.4378457e-09,0.6
1.5645601e-12,9.1380925e-17,888947.75,0.86471206,nan,1885996.3009235132,1,4.527811,5.0505052e-05,1885996.3009235132,4543.909527899903,4585.849,nan,4543.909527899903,454.54545454545456,0.0002644549,1.4112184968036954,4559.272,110,50000,100,0.42860928,4543.909527899903,1.4621373e-09,0.6
5.1701068e-14,3.002545e-18,887425.1,0.85412115,nan,2372297.227885705,1,5.6513314,4.9603168e-05,2372297.227885705,4462.592976296985,4586.111,nan,4462.592976296985,446.42857142857144,0.00032820166,1.3365075124441907,5209.9175,112,50000,100,0.516099,4462.592976296985,1.7406564e-09,0.6
2.6551022e-06,1.4951056e-10,893505.75,0.9486446,nan,929273.9151875962,1,2.522577,5.3418804e-05,929273.9151875962,4806.616408637352,4590.032,nan,4806.616408637352,480.7692307692308,0.00014204798,0.9492293610538499,3703.1875,104,50000,100,0.16498283,4806.616408637352,5.231425e-10,0.6
1.0492191e-15,6.1292804e-20,890074.25,0.88056296,nan,1467922.600751997,1,3.605616,5.144033e-05,1467922.600751997,4628.241678292017,4586.078,nan,4628.241678292017,462.962962962963,0.00021063125,1.288116731460293,4186.0938,108,50000,100,0.3430737,4628.241678292017,1.1707767e-09,0.6
7.218902e-09,4.0489622e-13,891745.0,0.9344349,nan,1271346.7219980252,1,3.575246,5.24109e-05,1271346.7219980252,4715.750366888656,4586.6685,nan,4715.750366888656,471.6981132075472,0.00020052961,1.1173687820409182,3896.731,106,50000,100,0.2764983,4715.750366888656,8.698365e-10,0.6
6.0067725e-17,3.627243e-21,886876.5,0.8214365,nan,2138156.6622921657,1,4.899185,4.9603175e-05,2138156.6622921657,4462.578626548727,4586.186,nan,4462.578626548727,446.42857142857144,0.00029584166,1.3862414795512399,5237.2495,112,50000,100,0.48735404,4462.578626548727,1.777115e-09,0.6
9.412226e-20,5.5699027e-24,889827.75,0.85345286,nan,2065877.0201954506,1,4.7185917,5.050505e-05,2065877.0201954506,4543.933517661222,4587.625,nan,4543.933517661222,454.54545454545456,0.0002792336,1.277174370941338,4506.331,110,50000,100,0.42086533,4543.933517661222,1.4738515e-09,0.6
2.2878303e-12,1.3808565e-16,888441.25,0.8367776,nan,2048792.9946276986,1,4.9380198,5.0505052e-05,2048792.9946276986,4543.917663875443,4586.9844,nan,4543.917663875443,454.54545454545456,0.00029804205,1.3996159815244837,5020.9946,110,50000,100,0.3789274,4543.917663875443,1.3804018e-09,0.6
7.0242973e-15,4.2134714e-19,888442.75,0.8269368,nan,2411387.9397499794,1,5.134258,4.9603175e-05,2411387.9397499794,4462.617628880757,4589.424,nan,4462.617628880757,446.42857142857144,0.00030797455,1.557411808681724,4957.5483,112,50000,100,0.48725808,4462.617628880757,1.7532078e-09,0.6
1.09710984e-20,6.4312206e-25,885292.9,0.8170078,nan,2744170.969058563,1,7.3491073,4.7892725e-05,2744170.969058563,4308.203658577526,4582.789,nan,4308.203658577526,431.0344827586207,0.00043080217,1.4910868768060541,5632.053,116,50000,100,0.6772635,4308.203658577526,2.3272564e-09,0.6
7.188696e-18,4.364249e-22,884696.5,0.77550757,nan,3198205.4517002692,1,7.4944305,4.708098e-05,3198205.4517002692,4235.186308268072,4585.0156,nan,4235.186308268072,423.728813559322,0.00045498603,1.619861051837139,6199.047,118,50000,100,0.6548827,4235.186308268072,2.4136952e-09,0.6
1.819862e-26,1.1034361e-30,883259.5,0.7635501,nan,3262367.1498069963,1,6.9270654,4.6296293e-05,3262367.1498069963,4164.438783371923,4583.9946,nan,4164.438783371923,416.6666666666667,0.00042000844,1.7145744309253148,6540.6567,120,50000,100,0.70444596,4164.438783371923,2.5897935e-09,0.6
7.4953265e-20,4.5302057e-24,885273.4,0.7923957,nan,2979028.4676605794,1,6.516837,4.789272e-05,2979028.4676605794,4308.379281283582,4586.5605,nan,4308.379281283582,431.0344827586207,0.0003938803,1.7014805950417984,6044.0894,116,50000,100,0.6362259,4308.379281283582,2.3241606e-09,0.6
1.1967876e-24,7.0749705e-29,886077.4,0.83907723,nan,2135123.583598481,1,4.853775,4.9603175e-05,2135123.583598481,4462.409478377187,4581.8335,nan,4462.409478377187,446.42857142857144,0.00028693743,1.4832638984183186,5428.4653,112,50000,100,0.48233637,4462.409478377187,1.6856411e-09,0.6
0.00029637635,1.7001891e-08,893507.3,0.9311946,nan,929292.0458620436,1,2.3603592,5.3418804e-05,929292.0458620436,4806.661625110224,4590.073,nan,4806.661625110224,480.7692307692308,0.0001354041,0.8683324664917691,3664.2112,104,50000,100,0.16249803,4806.661625110224,5.347558e-10,0.6
9.958889e-08,5.693164e-12,890530.25,0.91680896,nan,1139043.1479736834,1,3.16567,5.2410895e-05,1139043.1479736834,4715.768090463834,4586.445,nan,4715.768090463834,471.6981132075472,0.00018097076,1.0132589291503518,4148.968,106,50000,100,0.26334417,4715.768090463834,8.6061575e-10,0.6
1.7110336e-23,1.0157594e-27,886112.9,0.82090014,nan,2709604.5255551417,1,6.4941025,4.8732945e-05,2709604.5255551417,4384.150701416102,4587.8086,nan,4384.150701416102,438.5964912280702,0.00038552404,1.6053054716883761,5731.264,114,50000,100,0.56307334,4384.150701416102,1.984402e-09,0.6
1.6743148e-07,9.4834115e-12,893820.75,0.9431194,nan,931209.9434418295,1,2.773143,5.341881e-05,931209.9434418295,4806.652293497494,4590.4287,nan,4806.652293497494,480.7692307692308,0.00015707235,0.9211423145491274,3568.1343,104,50000,100,0.16695924,4806.652293497494,5.3563065e-10,0.6
5.719262e-14,3.3831278e-18,887575.75,0.8385541,nan,2330874.102343716,1,4.849012,4.9603168e-05,2330874.102343716,4462.583624923812,4586.11,nan,4462.583624923812,446.42857142857144,0.00028683466,1.4628256754959934,4963.5366,112,50000,100,0.5020014,4462.583624923812,1.7565549e-09,0.6
1.0406214e-07,6.1326595e-12,889906.75,0.87286615,nan,1727865.3736827653,1,4.3803244,5.144033e-05,1727865.3736827653,4628.265026440548,4589.6553,nan,4628.265026440548,462.962962962963,0.0002581442,1.3307567055993546,4672.8906,108,50000,100,0.32346174,4628.265026440548,1.1234018e-09,0.6
,,883381.06,0.7545656,nan,3487993.9383258424,1,8.292715,4.6296296e-05,3487993.9383258424,4164.416886960087,4585.4707,nan,4164.416886960087,416.6666666666667,0.0005087987,2.0244677776454774,6802.711,120,50000,100,0.7337957,4164.416886960087,2.762318e-09,0.6
0.0016553674,9.2684736e-08,896294.25,0.97277755,inf,485174.0054514064,1,2.0343716,5.4466233e-05,485174.0054514064,4901.099247333704,4590.764,,4901.099247333704,490.19607843137254,0.00011390534,0.7970126549092904,2765.4814,102,50000,100,0.07729816,4901.099247333704,2.4232413e-10,0.6
1.33856416e-11,7.9477377e-16,889666.5,0.86636204,nan,1727819.4132741317,1,3.7386465,5.1440325e-05,1727819.4132741317,4628.203640286431,4589.5684,nan,4628.203640286431,462.962962962963,0.0002219825,1.1408550504616828,4716.098,108,50000,100,0.32163674,4628.203640286431,1.133899e-09,0.6
1.11246e-10,6.515713e-15,888695.6,0.8622978,nan,2043803.9527890855,1,4.6505985,5.0505052e-05,2043803.9527890855,4543.908668350172,4586.8677,nan,4543.908668350172,454.54545454545456,0.000272387,1.3996479155634147,4845.2734,110,50000,100,0.42236957,4543.908668350172,1.448931e-09,0.6
1.3911635e-20,8.328492e-25,888248.56,0.82855487,nan,2312898.450960759,1,5.4634295,4.960318e-05,2312898.450960759,4462.596753144844,4585.2876,nan,4462.596753144844,446.42857142857144,0.00032707967,1.8366232231790942,4798.7437,112,50000,100,0.5050937,4462.596753144844,1.810291e-09,0.6
4.982613e-07,2.942231e-11,889927.9,0.8711323,nan,1726012.5691058678,1,3.5595334,5.144033e-05,1726012.5691058678,4628.2519589003305,4589.473,nan,4628.2519589003305,462.962962962963,0.00021019031,1.1959134522986212,4679.7524,108,50000,100,0.311791,4628.2519589003305,1.0871832e-09,0.6
3.6735514e-15,2.1901328e-19,888786.5,0.8471308,nan,2078280.3100002238,1,4.6477737,5.0505052e-05,2078280.3100002238,4543.907189572415,4588.924,nan,4543.907189572415,454.54545454545456,0.00027709542,1.3882709835418798,4910.8057,110,50000,100,0.39509913,4543.907189572415,1.4043481e-09,0.6
2.391964e-25,1.436205e-29,885698.25,0.79764146,nan,2742901.829404456,1,6.1505685,4.789272e-05,2742901.829404456,4308.3569625112095,4585.29,nan,4308.3569625112095,431.0344827586207,0.00036929807,1.4105668460687606,5784.2954,116,50000,100,0.61662513,4308.3569625112095,2.2230273e-09,0.6
5.483282e-19,3.152764e-23,891689.6,0.9115296,nan,1345149.3134808983,1,2.8405094,5.2410902e-05,1345149.3134808983,4715.771920551634,4589.937,nan,4715.771920551634,471.6981132075472,0.00016332291,1.0163369761161805,4143.71,106,50000,100,0.2507461,4715.771920551634,8.2896434e-10,0.6
2.6195826e-18,1.5799386e-22,887085.0,0.8224346,nan,2406063.4838557024,1,5.104209,4.9603175e-05,2406063.4838557024,4462.602213361807,4587.9854,nan,4462.602213361807,446.42857142857144,0.00030784815,1.6231580800229215,5452.2656,112,50000,100,0.43946466,4462.602213361807,1.5986014e-09,0.6
4.5900053e-09,2.6780062e-13,888965.9,0.88166857,nan,1722330.1756282263,1,3.504769,5.144033e-05,1722330.1756282263,4628.241740887978,4589.2134,nan,4628.241740887978,462.962962962963,0.00020448328,1.323138966882187,5107.658,108,50000,100,0.32295987,4628.241740887978,1.0993737e-09,0.6
1.4324805e-11,8.713849e-16,888113.75,0.83025885,nan,2076470.2292245817,1,4.020641,5.0505052e-05,2076470.2292245817,4543.893810231508,4588.8213,nan,4543.893810231508,454.54545454545456,0.00024457753,1.2928986043537827,5129.6,110,50000,100,0.38820013,4543.893810231508,1.4364757e-09,0.6
3.3071288e-09,1.9291568e-13,889873.44,0.8818349,nan,1661543.7597027014,1,3.734447,5.144033e-05,1661543.7597027014,4628.254083480481,4586.412,nan,4628.254083480481,462.962962962963,0.00021784256,1.210239860912034,4519.9834,108,50000,100,0.32057327,4628.254083480481,1.0908379e-09,0.6
7.783357e-13,4.551642e-17,887744.7,0.8636418,nan,1893939.5420427604,1,5.6977386,5.0505052e-05,1893939.5420427604,4543.874876883915,4585.9834,nan,4543.874876883915,454.54545454545456,0.000333199,1.2362503876286948,4964.488,110,50000,100,0.42557454,4543.874876883915,1.4553851e-09,0.6
0.00018240631,1.0334525e-08,891244.56,0.9428519,nan,651136.2886196978,1,2.7720642,5.3418804e-05,651136.2886196978,4806.452938395838,4582.002,nan,4806.452938395838,480.7692307692308,0.0001570558,1.0546896535271613,3681.3223,104,50000,100,0.16320284,4806.452938395838,5.238766e-10,0.6
1.7494794e-23,1.0740125e-27,884506.0,0.7938202,nan,2554346.319286148,1,5.610286,4.8732945e-05,2554346.319286148,4384.136703051118,4585.479,nan,4384.136703051118,438.5964912280702,0.00034441776,1.9550847159945755,5882.9585,114,50000,100,0.4962807,4384.136703051118,1.8703739e-09,0.6
1.873727e-08,1.0707848e-12,891606.0,0.917119,nan,1343256.8037000508,1,3.601882,5.2410902e-05,1343256.8037000508,4715.753343546293,4589.7666,nan,4715.753343546293,471.6981132075472,0.00020583793,0.9987291768716381,4223.2686,106,50000,100,0.25782642,4715.753343546293,8.420139e-10,0.6
9.701123e-11,5.521487e-15,889350.5,0.9037945,nan,1533162.1715104962,1,3.7418997,5.144033e-05,1533162.1715104962,4628.23824199825,4586.365,nan,4628.23824199825,462.962962962963,0.0002129738,1.3313750278538758,4526.479,108,50000,100,0.34624186,4628.23824199825,1.121625e-09,0.6
1.0271488e-30,6.026169e-35,888297.5,0.8454765,nan,2404296.918516863,1,4.9718037,4.960317e-05,2404296.918516863,4462.597960462789,4588.152,nan,4462.597960462789,446.42857142857144,0.00029169023,1.5983404493392528,5164.8716,112,50000,100,0.48611826,4462.597960462789,1.6732382e-09,0.6
0.0012965054,7.22692e-08,894587.4,0.9771211,inf,332837.1268161166,1,1.8562174,5.4466233e-05,332837.1268161166,4900.8948639092905,4582.478,,4900.8948639092905,490.19607843137254,0.00010346841,0.7833455383795671,2827.8218,102,50000,100,0.077475704,4900.8948639092905,2.4072622e-10,0.6
9.0135445e-06,5.096267e-10,892875.25,0.944795,nan,853824.440018109,1,2.5225735,5.3418804e-05,853824.440018109,4806.647956851665,4586.612,nan,4806.647956851665,480.7692307692308,0.00014262655,0.9934534691837164,3721.7957,104,50000,100,0.1583483,4806.647956851665,5.0620513e-10,0.6
1.3653491e-09,7.936679e-14,889330.1,0.8849294,nan,1505229.37196886,1,4.8119946,5.144033e-05,1505229.37196886,4628.227914945021,4586.0425,nan,4628.227914945021,462.962962962963,0.0002797179,1.5988506297719376,4496.2393,108,50000,100,0.36689928,4628.227914945021,1.2397584e-09,0.6
8.718953e-14,5.2203563e-18,887386.6,0.8284641,nan,2332505.8838728694,1,4.650858,4.9603175e-05,2332505.8838728694,4462.608279279265,4585.482,nan,4462.608279279265,446.42857142857144,0.00027846388,1.2754401356724303,5255.6187,112,50000,100,0.45760864,4462.608279279265,1.6404604e-09,0.6
2.524277e-34,1.458667e-38,881960.0,0.7880404,nan,3504743.070652471,1,9.008536,4.553734e-05,3504743.070652471,4095.986187552991,4584.118,nan,4095.986187552991,409.8360655737705,0.00052056316,1.844940934636863,7412.549,122,50000,100,0.8719423,4095.986187552991,2.9115625e-09,0.6
1.1603336e-09,6.755011e-14,891372.44,0.9002817,nan,1343266.8095078107,1,3.2146099,5.2410902e-05,1343266.8095078107,4715.770790840971,4589.6113,nan,4715.770790840971,471.6981132075472,0.0001871421,1.0923027621286088,4281.813,106,50000,100,0.2485262,4715.770790840971,8.422841e-10,0.6
0.0010989079,6.169413e-08,895996.4,0.97016317,inf,485172.8729705175,1,2.0299935,5.4466236e-05,485172.8729705175,4901.093594993343,4590.8125,,4901.093594993343,490.19607843137254,0.0001139665,0.8053216847380734,2997.8755,102,50000,100,0.07630129,4901.093594993343,2.4049e-10,0.6
9.159712e-27,5.4143237e-31,889116.6,0.854422,nan,2081906.6796091702,1,4.422975,5.0505045e-05,2081906.6796091702,4543.927765658254,4589.1313,nan,4543.927765658254,454.54545454545456,0.00026144294,1.2699866610071382,4886.1836,110,50000,100,0.39683032,4543.927765658254,1.3865313e-09,0.6
1.08694055e-14,6.4655916e-19,888656.75,0.8490482,nan,2078311.929051765,1,4.875584,5.0505052e-05,2078311.929051765,4543.942260587959,4588.9487,nan,4543.942260587959,454.54545454545456,0.00029002078,1.4227680046955933,5038.206,110,50000,100,0.4072447,4543.942260587959,1.440988e-09,0.6
2.1514419e-11,1.2484067e-15,890081.6,0.886497,nan,1726022.3773688094,1,4.481672,5.1440322e-05,1726022.3773688094,4628.265385335565,4589.508,nan,4628.265385335565,462.962962962963,0.0002600558,1.3071933962994973,4766.5073,108,50000,100,0.3203785,4628.265385335565,1.0787388e-09,0.6
8.933081e-09,5.155629e-13,891741.6,0.9081158,nan,1343274.224937618,1,3.1025403,5.241091e-05,1343274.224937618,4715.782938507401,4589.7295,nan,4715.782938507401,471.6981132075472,0.00017905969,0.9978745513267214,4200.145,106,50000,100,0.2481819,4715.782938507401,8.266676e-10,0.6
2.9542156e-07,1.6680952e-11,893482.25,0.9460531,nan,931205.6760947007,1,2.7818313,5.34188e-05,931205.6760947007,4806.641548527705,4590.3066,nan,4806.641548527705,480.7692307692308,0.00015707586,0.8411280521977929,3810.055,104,50000,100,0.15524714,4806.641548527705,4.9497234e-10,0.6
4.709672e-14,2.8093328e-18,888991.4,0.8466858,nan,2080074.3373961563,1,4.607701,5.0505052e-05,2080074.3373961563,4543.898592500819,4589.36,nan,4543.898592500819,454.54545454545456,0.00027485067,1.399228286041839,4866.648,110,50000,100,0.39944384,4543.898592500819,1.4212836e-09,0.6
6.148406e-07,3.5311334e-11,892241.5,0.9125781,nan,1345149.9486844784,1,3.4405127,5.2410902e-05,1345149.9486844784,4715.773157983725,4589.77,nan,4715.773157983725,471.6981132075472,0.00019759445,1.0751553321229979,4029.6787,106,50000,100,0.24416976,4715.773157983725,8.0536927e-10,0.6
1.1402763e-09,6.5336e-14,887409.94,0.8814392,nan,1880411.4170859896,1,4.5769653,5.050505e-05,1880411.4170859896,4543.92689421119,4586.1455,nan,4543.92689421119,454.54545454545456,0.00026225275,1.28266134820923,5114.356,110,50000,100,0.43700257,4543.92689421119,1.4347258e-09,0.6
4.8373573e-07,2.7686724e-11,890857.9,0.91571057,nan,1290239.6857285227,1,2.9991431,5.2410902e-05,1290239.6857285227,4715.73624266413,4586.5264,nan,4715.73624266413,471.6981132075472,0.00017165663,1.0298244639274707,4348.4927,106,50000,100,0.22999439,4715.73624266413,7.53432e-10,0.6
3.6150296e-13,2.0860196e-17,889390.25,0.89145046,nan,1630563.532508478,1,3.9621665,5.144033e-05,1630563.532508478,4628.236275583251,4586.38,nan,4628.236275583251,462.962962962963,0.00022863317,1.070547873566267,4624.617,108,50000,100,0.34319186,4628.236275583251,1.1427467e-09,0.6
1.7418009e-07,1.0029865e-11,889938.25,0.91017526,nan,1126539.2485568516,1,3.204972,5.2410902e-05,1126539.2485568516,4715.780404194758,4586.249,nan,4715.780404194758,471.6981132075472,0.00018455289,1.117584989932069,4392.157,106,50000,100,0.24590096,4715.780404194758,8.1536755e-10,0.6
6.6346765e-06,3.767082e-10,893055.6,0.940825,nan,833867.7854775751,1,2.4409235,5.34188e-05,833867.7854775751,4806.659183637689,4586.64,nan,4806.659183637689,480.7692307692308,0.00013859241,1.0664091277046057,3573.252,104,50000,100,0.16842368,4806.659183637689,5.4296745e-10,0.6
9.2016605e-21,5.596503e-25,888244.9,0.8155656,nan,2377232.9180149357,1,4.7702236,4.9603175e-05,2377232.9180149357,4462.612865195893,4586.7925,nan,4462.612865195893,446.42857142857144,0.00029012776,1.5086870745960204,4979.171,112,50000,100,0.47313783,4462.612865195893,1.7502044e-09,0.6
5.0395085e-17,3.0157838e-21,886812.2,0.82889104,nan,2407834.8060231553,1,5.7317524,4.960317e-05,2407834.8060231553,4462.607430098927,4588.718,nan,4462.607430098927,446.42857142857144,0.0003430042,1.752647894288741,5503.4336,112,50000,100,0.4703104,4462.607430098927,1.6842581e-09,0.6
8.513189e-08,4.860532e-12,890806.75,0.91797334,nan,1121698.0367021319,1,3.072208,5.2410902e-05,1121698.0367021319,4715.7586694494885,4586.6045,nan,4715.7586694494885,471.6981132075472,0.00017540508,0.9922762213606482,4121.063,106,50000,100,0.25773105,4715.7586694494885,8.4013657e-10,0.6
1.2499027e-20,7.351448e-25,883177.0,0.8142782,nan,2722888.662180854,1,5.528313,4.789272e-05,2722888.662180854,4308.370421708284,4585.662,nan,4308.370421708284,431.0344827586207,0.00032515416,1.3433424937917484,6576.9146,116,50000,100,0.6240571,4308.370421708284,2.1588265e-09,0.6
2.7125474e-12,1.5868381e-16,887949.25,0.8633353,nan,2076487.7211077008,1,4.3921123,5.0505052e-05,2076487.7211077008,4543.913032290176,4588.785,nan,4543.913032290176,454.54545454545456,0.00025693825,1.4807849227106962,5437.249,110,50000,100,0.38443613,4543.913032290176,1.315633e-09,0.6
1.215975e-13,7.118804e-18,886759.94,0.8626853,nan,1957662.2804888072,1,4.0111737,5.0505052e-05,1957662.2804888072,4543.916083788424,4586.3174,nan,4543.916083788424,454.54545454545456,0.00023483015,1.2155804619842752,5522.596,110,50000,100,0.40892875,4543.916083788424,1.4015624e-09,0.6
0.0002861783,1.594409e-08,896614.9,0.97760695,nan,485172.35439041123,1,2.004691,5.4466233e-05,485172.35439041123,4901.090982447301,4590.7246,nan,4901.090982447301,490.19607843137254,0.00011168902,0.7416690542421386,2549.2766,102,50000,100,0.078058235,4901.090982447301,2.4229524e-10,0.6
3.1713554e-16,1.8894996e-20,886148.6,0.83254474,nan,2314464.7255490883,1,5.1926465,4.9603175e-05,2314464.7255490883,4462.592399604727,4585.3843,nan,4462.592399604727,446.42857142857144,0.00030937887,1.2580305584034015,5523.576,112,50000,100,0.47169718,4462.592399604727,1.6744304e-09,0.6
