AvgRet,MinVanillaIw,renyi2,IterType,VarRet,VarVanillaIw,ESSRenyi,ESSClassic,delta,J,MaxNormIw,VarDiscRet,BatchSize,AvgNormIw,Bound,VarNormIw,MaxVanillaIw,SamplesThisIter,AvgVanillaIw,EpsThisIter,MinNormIw,VanillaAvgRet,VarJ,AvgDiscRet,AvgEpLen
16.2203824981,2.92943e-19,nan,1,211.337160074,42.119,nan,0.646311364784,0.5,6907.44,0.00332502,211.337160074,100,5.52486e-05,25.8975,3.17952e-08,121.019,50000,2.01085,100,8.04869e-24,16.2203824981,402.918,16.2203824981,500.0
18.0312379206,1.92055e-27,nan,1,295.782245007,249.875,nan,1.46195704579,0.5,8292.8,0.016895,295.782245007,100,5.52486e-05,31.7396,6.62847e-08,1037.32,50000,3.39216,100,3.12803e-32,18.0312379206,335.889,18.0312379206,500.0
25.0899959015,1.28949e-25,nan,1,245.170153962,20.4791,nan,0.715315363005,0.5,8184.06,0.0020357,245.170153962,100,5.52486e-05,33.0731,2.07624e-08,63.9336,50000,1.73515,100,4.10585e-30,25.0899959015,357.168,25.0899959015,500.0
27.3002194321,6.05995e-34,nan,1,292.125268627,23.3296,nan,0.636421681734,0.5,9235.43,0.00158583,292.125268627,100,5.52486e-05,37.5832,2.3613e-08,49.8466,50000,1.7366,100,1.92793e-38,27.3002194321,325.9,27.3002194321,500.0
28.6891071394,4.65004e-22,nan,1,351.837382766,62.2437,nan,0.805976630843,0.5,10193.4,0.00823767,351.837382766,100,5.52486e-05,39.1722,3.70736e-08,337.535,50000,2.26379,100,1.13486e-26,28.6891071394,522.676,28.6891071394,500.0
27.1362080398,8.55501e-18,nan,1,311.987246506,50.7516,nan,0.815457117651,0.5,8968.58,0.0025537,311.987246506,100,5.52486e-05,36.0861,2.9891e-08,105.226,50000,2.27654,100,2.07619e-22,27.1362080398,264.834,27.1362080398,500.0
30.5921668327,1.61316e-21,nan,1,336.583046948,61.2558,nan,0.937269402248,0.5,10658.9,0.00266694,336.583046948,100,5.52486e-05,42.3067,3.22909e-08,116.157,50000,2.40633,100,3.70377e-26,30.5921668327,350.82,30.5921668327,500.0
31.7696479694,2.13265e-15,nan,1,343.854066426,24.3086,nan,0.628657843618,0.5,10465.1,0.00190775,343.854066426,100,5.52486e-05,42.9612,2.31754e-08,61.7857,50000,1.78932,100,6.58497e-20,31.7696479694,393.621,31.7696479694,500.0
36.62891795,1.00711e-11,nan,1,213.683043234,8.67018,nan,0.717056418621,0.5,9704.74,0.00141056,213.683043234,100,5.52486e-05,41.2368,1.61666e-08,32.666,50000,1.27946,100,4.34884e-16,36.62891795,315.265,36.62891795,500.0
35.7618189384,2.62457e-20,nan,1,288.758718496,12.2799,nan,0.704830254142,0.5,9932.56,0.00151452,288.758718496,100,5.52486e-05,42.6518,1.80953e-08,39.4539,50000,1.43925,100,1.0075e-24,35.7618189384,286.254,35.7618189384,500.0
35.4434823874,3.8113e-14,nan,1,281.021135496,20.7895,nan,0.703603892869,0.5,10383.2,0.00183969,281.021135496,100,5.52486e-05,42.894,2.25344e-08,55.8784,50000,1.67811,100,1.2548e-18,35.4434823874,321.688,35.4434823874,500.0
39.8768067538,3.47735e-12,nan,1,286.312140073,19.3222,nan,0.861260245246,0.5,11466.9,0.00222519,286.312140073,100,5.52486e-05,46.3966,2.14536e-08,66.7798,50000,1.65806,100,1.1587e-16,39.8768067538,475.827,39.8768067538,500.0
41.9464850129,3.15355e-15,nan,1,250.784756484,13.9128,nan,0.651701494218,0.5,11092.6,0.00123398,250.784756484,100,5.52486e-05,47.4319,1.60767e-08,36.3009,50000,1.62529,100,1.07199e-19,41.9464850129,300.553,41.9464850129,500.0
41.6976746467,3.17041e-18,nan,1,347.864388451,13.1901,nan,0.588791362868,0.5,12040.6,0.00131003,347.864388451,100,5.52486e-05,51.0909,1.93422e-08,34.2099,50000,1.44276,100,1.21407e-22,41.6976746467,341.569,41.6976746467,500.0
45.4582610502,6.37953e-26,nan,1,350.869292746,7.98132,nan,0.785434472625,0.5,11968.8,0.00105254,350.869292746,100,5.52486e-05,51.924,1.25521e-08,26.5411,50000,1.39316,100,2.52993e-30,45.4582610502,321.493,45.4582610502,500.0
50.0944969485,1.41607e-13,nan,1,189.38072923,6.67266,nan,0.741897418683,0.5,11938.3,0.000998661,189.38072923,100,5.52486e-05,53.0512,1.2455e-08,23.1151,50000,1.27879,100,6.11796e-18,50.0944969485,232.787,50.0944969485,500.0
50.8261710088,1.30275e-13,nan,1,287.147899494,3.56003,nan,0.976020318526,0.5,11825.2,0.000822031,287.147899494,100,5.52486e-05,53.4577,7.96892e-09,17.3746,50000,1.16775,100,6.16357e-18,50.8261710088,209.82,50.8261710088,500.0
50.1349097523,9.14409e-15,nan,1,208.52471817,3.34938,nan,0.807232540514,0.5,11437.3,0.000808932,208.52471817,100,5.52486e-05,51.828,8.92876e-09,15.6675,50000,1.07006,100,4.72121e-19,50.1349097523,218.01,50.1349097523,500.0
53.8688911472,9.93562e-18,nan,1,204.031099044,2.24304,nan,1.0574344029,0.5,11986.0,0.000758767,204.031099044,100,5.52486e-05,55.3073,7.37384e-09,13.2337,50000,0.963591,100,5.6967e-22,53.8688911472,193.368,53.8688911472,500.0
54.3706833914,8.25868e-12,nan,1,236.113727119,7.83415,nan,0.921286015948,0.5,12657.5,0.000967226,236.113727119,100,5.52486e-05,56.413,1.10109e-08,25.7996,50000,1.47369,100,3.09618e-16,54.3706833914,260.358,54.3706833914,500.0
53.451954244,1.00824e-13,nan,1,302.882459005,6.52328,nan,1.22208247317,0.5,12544.1,0.000834661,302.882459005,100,5.52486e-05,58.034,1.06789e-08,20.6291,50000,1.3655,100,4.07936e-18,53.451954244,165.655,53.451954244,500.0
52.8733403827,8.79602e-12,nan,1,215.770041869,3.13995,nan,1.10756618068,0.5,11907.2,0.000667115,215.770041869,100,5.52486e-05,55.2679,8.08985e-09,13.1429,50000,1.08846,100,4.46473e-16,52.8733403827,153.452,52.8733403827,500.0
54.5441378394,6.10608e-13,nan,1,215.38277752,2.71361,nan,1.05312048077,0.5,12128.8,0.000681641,215.38277752,100,5.52486e-05,56.1778,7.34748e-09,13.0997,50000,1.06176,100,3.1773e-17,54.5441378394,178.31,54.5441378394,500.0
54.648086787,1.4704e-10,nan,1,169.70266809,2.10169,nan,0.888908170178,0.5,11933.8,0.00060766,169.70266809,100,5.52486e-05,55.1812,6.57474e-09,10.8644,50000,0.987794,100,8.22412e-15,54.648086787,198.864,54.648086787,500.0
55.685928304,1.45533e-10,nan,1,243.905284429,2.14373,nan,0.901340936057,0.5,12453.2,0.000676465,243.905284429,100,5.52486e-05,57.0995,7.00717e-09,11.832,50000,0.966351,100,8.32046e-15,55.685928304,226.761,55.685928304,500.0
62.8036779768,2.64107e-09,nan,1,128.227464445,1.81118,nan,0.920877452107,0.5,12927.4,0.00048407,128.227464445,100,5.52486e-05,61.0222,5.13839e-09,9.08814,50000,1.03726,100,1.40674e-13,62.8036779768,156.396,62.8036779768,500.0
62.0086081623,3.04642e-15,nan,1,245.749809864,2.40015,nan,1.15625177059,0.5,13486.8,0.000573135,245.749809864,100,5.52486e-05,63.104,6.82141e-09,10.7508,50000,1.03634,100,1.62408e-19,62.0086081623,164.233,62.0086081623,500.0
61.3488574017,1.73233e-13,nan,1,178.95447264,2.17216,nan,1.41977361877,0.5,13191.4,0.000733249,178.95447264,100,5.52486e-05,60.9767,6.633e-09,13.2691,50000,0.999799,100,9.57283e-18,61.3488574017,184.441,61.3488574017,500.0
62.33386085,1.53796e-10,nan,1,210.53883541,2.31864,nan,1.23591178848,0.5,13363.8,0.000572503,210.53883541,100,5.52486e-05,62.6449,6.35419e-09,10.9362,50000,1.05538,100,8.05116e-15,62.33386085,144.068,62.33386085,500.0
63.4680386567,1.40214e-08,nan,1,179.216072998,1.36807,nan,0.911122810534,0.5,13341.9,0.000570637,179.216072998,100,5.52486e-05,62.4044,5.27412e-09,9.1905,50000,0.889817,100,8.70585e-13,63.4680386567,174.702,63.4680386567,500.0
63.3882087912,5.29326e-08,nan,1,186.673901011,2.13567,nan,1.09007383754,0.5,13527.8,0.000670507,186.673901011,100,5.52486e-05,62.6849,6.13995e-09,12.5051,50000,1.0304,100,2.83817e-12,63.3882087912,199.806,63.3882087912,500.0
65.5047009689,2.49621e-12,nan,1,151.062368717,1.64384,nan,0.976789379408,0.5,13562.1,0.000462144,151.062368717,100,5.52486e-05,63.9697,4.98383e-09,8.39317,50000,1.00339,100,1.37446e-16,65.5047009689,164.124,65.5047009689,500.0
66.9410771779,2.11269e-08,nan,1,150.723138232,2.05731,nan,1.18047322471,0.5,14007.3,0.000501073,150.723138232,100,5.52486e-05,66.1368,6.16372e-09,9.15439,50000,1.00937,100,1.1564e-12,66.9410771779,144.682,66.9410771779,500.0
67.5897242725,8.92011e-09,nan,1,165.251661814,1.04082,nan,0.984803155462,0.5,13758.5,0.000406409,165.251661814,100,5.52486e-05,65.3966,3.7918e-09,6.73331,50000,0.915349,100,5.384e-13,67.5897242725,136.571,67.5897242725,500.0
69.317179341,6.86466e-11,nan,1,257.268061016,2.25455,nan,1.03282002735,0.5,14569.3,0.000450741,257.268061016,100,5.52486e-05,69.2332,5.68294e-09,8.97781,50000,1.10044,100,3.44648e-15,69.317179341,134.411,69.317179341,500.0
67.3649908141,2.57678e-08,nan,1,204.608208481,1.76597,nan,1.16659102947,0.5,14142.9,0.000528209,204.608208481,100,5.52486e-05,66.5894,5.0294e-09,9.8978,50000,1.03527,100,1.37513e-12,67.3649908141,169.688,67.3649908141,500.0
66.6541635758,1.65678e-09,nan,1,250.226647377,1.58994,nan,1.03270074448,0.5,14205.8,0.000484561,250.226647377,100,5.52486e-05,66.8761,5.40293e-09,8.31237,50000,0.947759,100,9.65805e-14,66.6541635758,175.443,66.6541635758,500.0
68.8042548668,3.38553e-06,nan,1,168.793230859,1.15035,nan,0.997492779115,0.5,13947.4,0.000394536,168.793230859,100,5.52486e-05,66.6698,3.68414e-09,6.97163,50000,0.976267,100,1.91593e-10,68.8042548668,128.893,68.8042548668,500.0
68.9978039256,9.69902e-10,nan,1,291.119804017,1.04821,nan,1.11302052718,0.5,14296.2,0.000361762,291.119804017,100,5.52486e-05,68.6474,3.93958e-09,5.90097,50000,0.901201,100,5.94604e-14,68.9978039256,119.716,68.9978039256,500.0
70.3993851169,1.07909e-13,nan,1,215.054245934,1.2912,nan,0.993167830891,0.5,14403.3,0.000393658,215.054245934,100,5.52486e-05,68.9349,3.91125e-09,7.15249,50000,1.00383,100,5.93909e-18,70.3993851169,123.497,70.3993851169,500.0
71.9372036689,1.63155e-07,nan,1,239.451432081,0.989932,nan,1.23026967274,0.5,14764.4,0.000365977,239.451432081,100,5.52486e-05,70.9033,3.83267e-09,5.88173,50000,0.887918,100,1.01519e-11,71.9372036689,128.578,71.9372036689,500.0
73.1975511366,3.17694e-08,nan,1,163.004585305,0.889574,nan,0.950664334293,0.5,14523.9,0.000281598,163.004585305,100,5.52486e-05,70.193,2.89893e-09,4.93289,50000,0.967817,100,1.81358e-12,73.1975511366,109.818,73.1975511366,500.0
73.3153122784,3.21332e-07,nan,1,154.500367056,0.98643,nan,1.08534158476,0.5,14601.7,0.000405547,154.500367056,100,5.52486e-05,69.8215,3.09488e-09,7.24023,50000,0.986354,100,1.79988e-11,73.3153122784,134.155,73.3153122784,500.0
73.5230272517,5.94834e-07,nan,1,146.806812815,1.09678,nan,1.16799344938,0.5,14579.4,0.000326354,146.806812815,100,5.52486e-05,70.4169,3.00135e-09,6.23866,50000,1.05615,100,3.11167e-11,73.5230272517,108.194,73.5230272517,500.0
74.0963799146,0.000334309,nan,1,91.5983510543,0.644005,nan,1.0586516811,0.5,14331.1,0.000336705,91.5983510543,100,5.52486e-05,68.8228,2.08378e-09,5.91927,50000,0.971271,100,1.90164e-08,74.0963799146,120.556,74.0963799146,500.0
72.4056202226,5.35996e-06,nan,1,150.6140375,0.988386,nan,0.941882350554,0.5,14459.0,0.000349157,150.6140375,100,5.52486e-05,69.393,3.35958e-09,5.98882,50000,0.947637,100,3.12493e-10,72.4056202226,118.589,72.4056202226,500.0
71.1146703638,1.53517e-08,nan,1,122.91924628,1.45527,nan,0.954041587206,0.5,14427.7,0.000411325,122.91924628,100,5.52486e-05,68.4385,4.47798e-09,7.41509,50000,0.995984,100,8.51581e-13,71.1146703638,146.915,71.1146703638,500.0
72.429591227,1.39802e-10,nan,1,173.428798572,1.42287,nan,1.15999589537,0.5,14718.5,0.000412426,173.428798572,100,5.52486e-05,70.3922,4.32312e-09,7.4822,50000,1.00232,100,7.70599e-15,72.429591227,141.587,72.429591227,500.0
75.9895266183,8.99618e-07,nan,1,105.084508144,0.654842,nan,0.958808754794,0.5,14758.7,0.000286099,105.084508144,100,5.52486e-05,71.1975,2.25516e-09,4.87523,50000,0.941458,100,5.27933e-11,75.9895266183,108.982,75.9895266183,500.0
74.7493412526,1.67605e-07,nan,1,154.557469377,1.60547,nan,1.01382527112,0.5,15120.4,0.000376586,154.557469377,100,5.52486e-05,72.2376,4.29375e-09,7.28194,50000,1.06833,100,8.66769e-12,74.7493412526,118.506,74.7493412526,500.0
75.6866780986,2.883e-08,nan,1,110.862721581,0.886458,nan,1.01986749661,0.5,14821.4,0.000312021,110.862721581,100,5.52486e-05,71.327,2.678e-09,5.67685,50000,1.00518,100,1.5846e-12,75.6866780986,121.46,75.6866780986,500.0
77.0412988677,2.03482e-05,nan,1,94.5018201495,0.808119,nan,0.958268658351,0.5,15054.0,0.000337785,94.5018201495,100,5.52486e-05,72.5943,2.63755e-09,5.91259,50000,0.967071,100,1.16249e-09,77.0412988677,112.035,77.0412988677,500.0
74.3764892847,3.98253e-06,nan,1,102.729635285,0.909263,nan,1.29183265587,0.5,14680.8,0.000459099,102.729635285,100,5.52486e-05,70.2014,3.11531e-09,7.84332,50000,0.943877,100,2.33112e-10,74.3764892847,134.473,74.3764892847,500.0
75.1177070365,0.000105572,nan,1,120.88531778,0.604681,nan,0.910608221015,0.5,14597.2,0.000275359,120.88531778,100,5.52486e-05,70.4111,2.05709e-09,4.72102,50000,0.947236,100,6.15764e-09,75.1177070365,101.725,75.1177070365,500.0
78.6753392382,3.46284e-05,nan,1,92.8319150439,0.475957,nan,0.967001412067,0.5,15015.0,0.000221498,92.8319150439,100,5.52486e-05,73.1412,1.54832e-09,3.88349,50000,0.968669,100,1.97505e-09,78.6753392382,85.4434,78.6753392382,500.0
78.3518010461,4.07231e-05,nan,1,101.527031356,0.481135,nan,0.941552290818,0.5,15035.2,0.000227926,101.527031356,100,5.52486e-05,73.1737,1.69169e-09,3.84385,50000,0.931738,100,2.41473e-09,78.3518010461,92.1438,78.3518010461,500.0
77.1794075236,2.02148e-05,nan,1,86.1962054788,0.569076,nan,0.834990245991,0.5,14860.6,0.000249069,86.1962054788,100,5.52486e-05,72.1171,1.92861e-09,4.27842,50000,0.94904,100,1.17681e-09,77.1794075236,98.4142,77.1794075236,500.0
78.2516832998,0.000305699,nan,1,121.055235277,0.547932,nan,0.920720196128,0.5,15112.0,0.000238887,121.055235277,100,5.52486e-05,73.2031,1.81961e-09,4.14539,50000,0.958727,100,1.76165e-08,78.2516832998,97.5372,78.2516832998,500.0
78.5381923715,0.000122322,nan,1,92.8437956721,0.654718,nan,1.09757705152,0.5,15159.2,0.000279391,92.8437956721,100,5.52486e-05,73.5608,2.10917e-09,4.92247,50000,0.973402,100,6.94278e-09,78.5381923715,110.438,78.5381923715,500.0
80.0141702794,5.79125e-05,nan,1,66.6150308576,0.465823,nan,0.816373483862,0.5,15167.0,0.000198068,66.6150308576,100,5.52486e-05,73.9687,1.45561e-09,3.54325,50000,0.988345,100,3.23732e-09,80.0141702794,85.388,80.0141702794,500.0
80.2157742331,0.00299262,nan,1,66.3475964642,0.446067,nan,0.832474898563,0.5,15217.2,0.000210125,66.3475964642,100,5.52486e-05,74.1057,1.46218e-09,3.67009,50000,0.964985,100,1.71337e-07,80.2157742331,93.9839,80.2157742331,500.0
77.9940168862,9.46941e-06,nan,1,112.812164842,0.599869,nan,0.989308995865,0.5,15225.9,0.000305291,112.812164842,100,5.52486e-05,73.5252,2.2907e-09,4.94034,50000,0.894057,100,5.85166e-10,77.9940168862,112.537,77.9940168862,500.0
78.1511670371,0.0003493,nan,1,96.376951505,0.536654,nan,0.904607681431,0.5,15075.5,0.000271796,96.376951505,100,5.52486e-05,73.1791,1.8596e-09,4.61722,50000,0.938554,100,2.05618e-08,78.1511670371,99.8306,78.1511670371,500.0
80.1419609892,0.00121594,nan,1,104.275861449,0.482451,nan,0.924020928517,0.5,15355.6,0.000211744,104.275861449,100,5.52486e-05,74.9353,1.55569e-09,3.72885,50000,0.97294,100,6.90477e-08,80.1419609892,89.687,80.1419609892,500.0
78.9648118619,0.000102076,nan,1,93.2120104933,0.820674,nan,0.955571179056,0.5,15349.3,0.00030695,93.2120104933,100,5.52486e-05,73.7084,2.37171e-09,5.70982,50000,1.02772,100,5.48743e-09,78.9648118619,129.785,78.9648118619,500.0
81.437503023,0.000456955,nan,1,89.968828946,0.464819,nan,0.928458016174,0.5,15542.0,0.00024603,89.968828946,100,5.52486e-05,75.3608,1.46127e-09,4.38797,50000,0.985366,100,2.56211e-08,81.437503023,96.5401,81.437503023,500.0
