ESSClassic,AvgNormIw,J,VarNormIw,VarVanillaIw,eRenyi2,Bound,MinVanillaIw,AvgVanillaIw,VarRet,AvgDiscRet,MaxVanillaIw,MaxNormIw,ESSRenyi,BatchSize,VarJ,VarDiscRet,MinNormIw,VanillaAvgRet,AvgEpLen,AvgRet
inf,0.01,499.0931,0.010000002,,6098.141,436.58603,,1.56152e-40,5523.767704460462,3.197442310920451e-15,1.5615196e-38,1.0,0.016398439810159232,100,,5523.767704460462,,70.55286922743636,8.06,3.197442310920451e-15
1.7987557845472046,0.010000002,1518.3011,0.005514545,0.011135203,12384.477,1273.0098,,0.014210003,153007.89890032978,-5.2864379540551457e-14,0.948391,0.66741085,0.008074624671889519,100,471.43164,153007.89890032978,,361.4989133131383,37.16,-5.2864379540551457e-14
44.146591349182195,0.01,505.0903,0.00012779601,0.9541565,2.9751046,331.5028,1.05125775e-16,0.86407447,1880662.7827539446,6.821210263296962e-14,3.626816,0.04197342,33.6122639168047,100,73.109604,1880662.7827539446,1.2166286e-18,4481.032042530814,448.25,6.821210263296962e-14
60.544082312710806,0.009999999,139.0708,6.582719e-05,0.6091561,1.8901461,48.88356,0.0007129165,0.96197027,696207.6921019427,-5.093170329928399e-13,2.9417167,0.03058012,52.905962179519726,100,49.089306,696207.6921019427,7.411003e-06,4854.057154736854,485.44,-5.093170329928399e-13
53.97041208529039,0.009999999,93.32146,8.614821e-05,0.84104973,1.9781815,12.942429,2.298367e-08,0.98806983,492967.2913769437,5.456968210637569e-13,3.2440166,0.032831855,50.55147919551838,100,65.0844,492967.2913769437,2.3261179e-10,4900.1585926472535,490.04,5.456968210637569e-13
63.66818716239474,0.01,46.36576,5.7640715e-05,0.46715462,1.620291,-6.229702,0.000119616874,0.9002552,248998.0926338465,6.639311322942376e-13,2.5517821,0.028345097,61.71730900841128,100,35.637123,248998.0926338465,1.3286996e-06,4950.051289049639,495.02,6.639311322942376e-13
3.3371982715038113,0.010000002,0.044674523,0.0029257834,8.073965,237.76367,0.020401675,,0.5253181,0.002779716036499616,-6.366462912410498e-14,22.85595,0.43508783,0.42058569844334004,100,0.021364179,0.002779716036499616,,4999.950363676474,500.0,-6.366462912410498e-14
55.58756642684248,0.01,141.05595,8.07034e-05,0.7314965,1.9962237,44.550888,0.0001305266,0.952051,731904.9864097654,-1.9099388737231492e-13,3.369778,0.03539493,50.094586390714944,100,58.32785,731904.9864097654,1.3710044e-06,4850.256921699421,485.06,-1.9099388737231492e-13
1.7740175276445653,0.010000003,0.035144936,0.0055928533,4.9780905e-29,inf,0.009295043,3.8396907e-27,9.43441e-16,0.0016759167283688535,1.2732925824820997e-13,6.9631265e-14,0.7380564,,100,0.06654369,0.0016759167283688535,4.069879e-14,4999.953710088009,500.0,1.2732925824820997e-13
15.023014936288186,0.01,3447.2766,0.00057135883,2.563046,14.662297,2990.4023,,0.6697669,4433302.4583143,1.4551915228366852e-13,6.357176,0.09491624,6.820213661123886,100,181.00941,4433302.4583143,,1523.5579241101766,153.12,1.4551915228366852e-13
83.36735761525019,0.01,82.81117,2.0152575e-05,0.18818821,1.2339455,28.600227,0.007820599,0.96634215,346375.24336373276,-2.4556356947869064e-13,1.6381906,0.01695249,81.0408570695729,100,8.221174,346375.24336373276,8.0929916e-05,4915.901331592994,491.64,-2.4556356947869064e-13
